"plh0112","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Wichtig","2012","(noch) kein Abschluss","325","0.346428279210129","0.315202092049943","0.377654466370315"
"Wichtig","2012","Hauptschule","2677","0.311222150437198","0.30145614628597","0.320988154588427"
"Wichtig","2012","Realschule","2455","0.332271510776753","0.321773171784016","0.342769849769491"
"Wichtig","2012","(Fach-)Abitur","1376","0.413796888441525","0.397590958562645","0.430002818320406"
"Wichtig","2012","AkademikerIn","2455","0.416605221700087","0.4042659183444","0.428944525055774"
"Weniger wichtig","2012","(noch) kein Abschluss","290","0.339990199408206","0.308903539986438","0.371076858829974"
"Weniger wichtig","2012","Hauptschule","3727","0.412994836583768","0.40260914693643","0.423380526231107"
"Weniger wichtig","2012","Realschule","3739","0.448420086568463","0.437335465883035","0.459504707253891"
"Weniger wichtig","2012","(Fach-)Abitur","1476","0.389959686875076","0.373910781752968","0.406008591997183"
"Weniger wichtig","2012","AkademikerIn","2456","0.371271140301457","0.359178411542886","0.383363869060029"
"Ganz unwichtig","2012","(noch) kein Abschluss","111","0.135236938782039","0.112794921383976","0.157678956180101"
"Ganz unwichtig","2012","Hauptschule","1598","0.198640826273831","0.19022513235132","0.207056520196342"
"Ganz unwichtig","2012","Realschule","816","0.108653020511411","0.10171687194934","0.115589169073483"
"Ganz unwichtig","2012","(Fach-)Abitur","275","0.0718512790294468","0.0633539522048825","0.0803486058540112"
"Ganz unwichtig","2012","AkademikerIn","407","0.0673225373764179","0.061050725874377","0.0735943488784589"
"Sehr wichtig","2013","(noch) kein Abschluss","","","",""
"Sehr wichtig","2013","Hauptschule","","","",""
"Sehr wichtig","2013","Realschule","","","",""
"Sehr wichtig","2013","(Fach-)Abitur","","","",""
"Sehr wichtig","2013","AkademikerIn","","","",""
"Wichtig","2013","(noch) kein Abschluss","","","",""
"Wichtig","2013","Hauptschule","","","",""
"Wichtig","2013","Realschule","","","",""
"Wichtig","2013","(Fach-)Abitur","","","",""
"Wichtig","2013","AkademikerIn","","","",""
"Weniger wichtig","2013","(noch) kein Abschluss","","","",""
"Weniger wichtig","2013","Hauptschule","","","",""
"Weniger wichtig","2013","Realschule","","","",""
"Weniger wichtig","2013","(Fach-)Abitur","","","",""
"Weniger wichtig","2013","AkademikerIn","","","",""
"Ganz unwichtig","2013","(noch) kein Abschluss","","","",""
"Ganz unwichtig","2013","Hauptschule","","","",""
"Ganz unwichtig","2013","Realschule","","","",""
"Ganz unwichtig","2013","(Fach-)Abitur","","","",""
"Ganz unwichtig","2013","AkademikerIn","","","",""
"Sehr wichtig","2014","(noch) kein Abschluss","","","",""
"Sehr wichtig","2014","Hauptschule","","","",""
"Sehr wichtig","2014","Realschule","","","",""
"Sehr wichtig","2014","(Fach-)Abitur","","","",""
"Sehr wichtig","2014","AkademikerIn","","","",""
"Wichtig","2014","(noch) kein Abschluss","","","",""
"Wichtig","2014","Hauptschule","","","",""
"Wichtig","2014","Realschule","","","",""
"Wichtig","2014","(Fach-)Abitur","","","",""
"Wichtig","2014","AkademikerIn","","","",""
"Weniger wichtig","2014","(noch) kein Abschluss","","","",""
"Weniger wichtig","2014","Hauptschule","","","",""
"Weniger wichtig","2014","Realschule","","","",""
"Weniger wichtig","2014","(Fach-)Abitur","","","",""
"Weniger wichtig","2014","AkademikerIn","","","",""
"Ganz unwichtig","2014","(noch) kein Abschluss","","","",""
"Ganz unwichtig","2014","Hauptschule","","","",""
"Ganz unwichtig","2014","Realschule","","","",""
"Ganz unwichtig","2014","(Fach-)Abitur","","","",""
"Ganz unwichtig","2014","AkademikerIn","","","",""
"Sehr wichtig","2015","(noch) kein Abschluss","","","",""
"Sehr wichtig","2015","Hauptschule","","","",""
"Sehr wichtig","2015","Realschule","","","",""
"Sehr wichtig","2015","(Fach-)Abitur","","","",""
"Sehr wichtig","2015","AkademikerIn","","","",""
"Wichtig","2015","(noch) kein Abschluss","","","",""
"Wichtig","2015","Hauptschule","","","",""
"Wichtig","2015","Realschule","","","",""
"Wichtig","2015","(Fach-)Abitur","","","",""
"Wichtig","2015","AkademikerIn","","","",""
"Weniger wichtig","2015","(noch) kein Abschluss","","","",""
"Weniger wichtig","2015","Hauptschule","","","",""
"Weniger wichtig","2015","Realschule","","","",""
"Weniger wichtig","2015","(Fach-)Abitur","","","",""
"Weniger wichtig","2015","AkademikerIn","","","",""
"Ganz unwichtig","2015","(noch) kein Abschluss","","","",""
"Ganz unwichtig","2015","Hauptschule","","","",""
"Ganz unwichtig","2015","Realschule","","","",""
"Ganz unwichtig","2015","(Fach-)Abitur","","","",""
"Ganz unwichtig","2015","AkademikerIn","","","",""
"Sehr wichtig","2016","(noch) kein Abschluss","176","0.193935153374338","0.166955623575611","0.220914683173066"
"Sehr wichtig","2016","Hauptschule","569","0.080977235838012","0.0745737860219346","0.0873806856540894"
"Sehr wichtig","2016","Realschule","619","0.114355501023264","0.106313048230156","0.122397953816372"
"Sehr wichtig","2016","(Fach-)Abitur","562","0.16035699063939","0.148535293323323","0.172178687955458"
"Sehr wichtig","2016","AkademikerIn","898","0.166839092329182","0.157320858345724","0.176357326312641"
"Wichtig","2016","(noch) kein Abschluss","299","0.343911150665841","0.311497677149741","0.376324624181942"
"Wichtig","2016","Hauptschule","2220","0.303583851412147","0.292790827195819","0.314376875628475"
"Wichtig","2016","Realschule","2059","0.344457675912004","0.332448904531113","0.356466447292894"
"Wichtig","2016","(Fach-)Abitur","1531","0.412484573639539","0.396624615335228","0.428344531943849"
"Wichtig","2016","AkademikerIn","2488","0.419840074438681","0.40724041420984","0.432439734667522"
"Weniger wichtig","2016","(noch) kein Abschluss","244","0.290010401689597","0.259046627098155","0.320974176281039"
"Weniger wichtig","2016","Hauptschule","2984","0.43003222863781","0.418411187089662","0.441653270185959"
"Weniger wichtig","2016","Realschule","2700","0.429728747325601","0.417218433087388","0.442239061563815"
"Weniger wichtig","2016","(Fach-)Abitur","1363","0.363534553499983","0.34803751142783","0.379031595572136"
"Weniger wichtig","2016","AkademikerIn","2186","0.352164082409193","0.339970029741377","0.364358135077009"
"Ganz unwichtig","2016","(noch) kein Abschluss","106","0.172143294270223","0.146383418925629","0.197903169614818"
"Ganz unwichtig","2016","Hauptschule","1199","0.185406684112031","0.176284422639316","0.194528945584745"
"Ganz unwichtig","2016","Realschule","637","0.111458075739131","0.103505185151411","0.119410966326851"
"Ganz unwichtig","2016","(Fach-)Abitur","245","0.0636238822210883","0.0557602391006505","0.071487525341526"
"Ganz unwichtig","2016","AkademikerIn","322","0.0611567508229437","0.055039422768162","0.0672740788777254"
