year,quintil_oecd,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,4th Quintile,Somewhat concerned,0.51613,1195,2010,0.49427,0.53798
1989,4th Quintile,Not concerned at all,0.22715,515,2010,0.20883,0.24547
1989,5th Quintile,Very concerned,0.10786,221,1823,0.09362,0.12211
1989,5th Quintile,Somewhat concerned,0.53976,1105,1823,0.51687,0.56264
1989,5th Quintile,Not concerned at all,0.24156,497,1823,0.22191,0.26121
1990,1st Quintile,Very concerned,0.16897,390,1849,0.15189,0.18606
1990,1st Quintile,Somewhat concerned,0.39796,985,1849,0.37564,0.42027
1990,1st Quintile,Not concerned at all,0.19074,474,1849,0.17282,0.20865
1990,2nd Quintile,Very concerned,0.16669,366,1869,0.14979,0.18359
1990,2nd Quintile,Somewhat concerned,0.40394,1005,1869,0.38168,0.42619
1990,2nd Quintile,Not concerned at all,0.20156,498,1869,0.18337,0.21975
1990,3rd Quintile,Very concerned,0.15458,349,1896,0.13830,0.17085
1990,3rd Quintile,Somewhat concerned,0.43119,1009,1896,0.40889,0.45349
1990,3rd Quintile,Not concerned at all,0.22689,538,1896,0.20803,0.24575
1990,4th Quintile,Very concerned,0.15254,319,1913,0.13642,0.16865
1990,4th Quintile,Somewhat concerned,0.45281,1017,1913,0.43049,0.47512
1990,4th Quintile,Not concerned at all,0.27080,577,1913,0.25088,0.29071
1990,5th Quintile,Very concerned,0.12636,262,1812,0.11106,0.14166
1990,5th Quintile,Somewhat concerned,0.46292,935,1812,0.43996,0.48589
1990,5th Quintile,Not concerned at all,0.30367,615,1812,0.28249,0.32485
1991,1st Quintile,Very concerned,0.15459,344,1816,0.13796,0.17123
1991,1st Quintile,Somewhat concerned,0.43902,1049,1816,0.41619,0.46185
1991,1st Quintile,Not concerned at all,0.17159,423,1816,0.15424,0.18893
1991,2nd Quintile,Very concerned,0.13875,318,1875,0.12309,0.15440
1991,2nd Quintile,Somewhat concerned,0.48849,1167,1875,0.46586,0.51112
1991,2nd Quintile,Not concerned at all,0.14633,390,1875,0.13033,0.16233
1991,3rd Quintile,Very concerned,0.15581,339,1880,0.13941,0.17221
1991,3rd Quintile,Somewhat concerned,0.46578,1099,1880,0.44323,0.48834
1991,3rd Quintile,Not concerned at all,0.17627,442,1880,0.15904,0.19350
1991,4th Quintile,Very concerned,0.17070,369,1925,0.15389,0.18751
1991,4th Quintile,Somewhat concerned,0.50401,1113,1925,0.48167,0.52635
1991,4th Quintile,Not concerned at all,0.19579,443,1925,0.17806,0.21352
1991,5th Quintile,Very concerned,0.14768,292,1826,0.13140,0.16396
1991,5th Quintile,Somewhat concerned,0.52637,1079,1826,0.50346,0.54928
1991,5th Quintile,Not concerned at all,0.21704,455,1826,0.19813,0.23595
1992,1st Quintile,Very concerned,0.24372,883,2751,0.22768,0.25977
1992,1st Quintile,Somewhat concerned,0.40983,1480,2751,0.39144,0.42821
1992,1st Quintile,Not concerned at all,0.12442,388,2751,0.11209,0.13676
1992,2nd Quintile,Very concerned,0.21101,790,2814,0.19593,0.22609
1992,2nd Quintile,Somewhat concerned,0.43920,1636,2814,0.42086,0.45754
1992,2nd Quintile,Not concerned at all,0.10125,388,2814,0.09010,0.11240
1992,3rd Quintile,Very concerned,0.20752,718,2647,0.19207,0.22297
1992,3rd Quintile,Somewhat concerned,0.47649,1528,2647,0.45746,0.49552
1992,3rd Quintile,Not concerned at all,0.11580,401,2647,0.10361,0.12799
1992,4th Quintile,Very concerned,0.21663,669,2620,0.20085,0.23241
1992,4th Quintile,Somewhat concerned,0.51327,1545,2620,0.49413,0.53242
1992,4th Quintile,Not concerned at all,0.12927,406,2620,0.11642,0.14212
1992,5th Quintile,Very concerned,0.19349,506,2359,0.17755,0.20944
1992,5th Quintile,Somewhat concerned,0.57294,1523,2359,0.55298,0.59291
1992,5th Quintile,Not concerned at all,0.12015,330,2359,0.10703,0.13328
1993,1st Quintile,Very concerned,0.32250,1085,2599,0.30452,0.34047
1993,1st Quintile,Somewhat concerned,0.39681,1321,2599,0.37800,0.41562
1993,1st Quintile,Not concerned at all,0.05792,193,2599,0.04894,0.06691
1993,2nd Quintile,Very concerned,0.31104,1067,2796,0.29388,0.32820
1993,2nd Quintile,Somewhat concerned,0.40894,1536,2796,0.39071,0.42717
1993,2nd Quintile,Not concerned at all,0.04900,193,2796,0.04100,0.05700
1993,3rd Quintile,Very concerned,0.32474,1045,2656,0.30693,0.34255
1993,3rd Quintile,Somewhat concerned,0.41554,1421,2656,0.39679,0.43428
1993,3rd Quintile,Not concerned at all,0.05247,190,2656,0.04399,0.06096
1993,4th Quintile,Very concerned,0.34429,1005,2597,0.32601,0.36257
1993,4th Quintile,Somewhat concerned,0.45494,1407,2597,0.43579,0.47410
1993,4th Quintile,Not concerned at all,0.05565,185,2597,0.04683,0.06447
1993,5th Quintile,Very concerned,0.34143,901,2368,0.32232,0.36053
1993,5th Quintile,Somewhat concerned,0.51332,1338,2368,0.49318,0.53345
1993,5th Quintile,Not concerned at all,0.03847,129,2368,0.03072,0.04622
1994,1st Quintile,Very concerned,0.31389,985,2490,0.29566,0.33212
1994,1st Quintile,Somewhat concerned,0.38318,1280,2490,0.36408,0.40228
1994,1st Quintile,Not concerned at all,0.06974,225,2490,0.05973,0.07975
1994,2nd Quintile,Very concerned,0.29534,1017,2682,0.27807,0.31261
1994,2nd Quintile,Somewhat concerned,0.41503,1446,2682,0.39638,0.43368
1994,2nd Quintile,Not concerned at all,0.06087,219,2682,0.05182,0.06992
1994,3rd Quintile,Very concerned,0.29840,963,2695,0.28112,0.31568
1994,3rd Quintile,Somewhat concerned,0.45168,1541,2695,0.43289,0.47047
1994,3rd Quintile,Not concerned at all,0.05543,191,2695,0.04679,0.06407
1994,4th Quintile,Very concerned,0.29741,909,2536,0.27961,0.31520
1994,4th Quintile,Somewhat concerned,0.50053,1479,2536,0.48107,0.51999
1994,4th Quintile,Not concerned at all,0.05080,148,2536,0.04225,0.05934
1994,5th Quintile,Very concerned,0.33102,892,2401,0.31220,0.34985
1994,5th Quintile,Somewhat concerned,0.51058,1365,2401,0.49058,0.53058
1994,5th Quintile,Not concerned at all,0.05370,144,2401,0.04468,0.06272
1995,1st Quintile,Very concerned,0.21305,743,2505,0.19701,0.22908
1995,1st Quintile,Somewhat concerned,0.42717,1443,2505,0.40779,0.44655
1995,1st Quintile,Not concerned at all,0.09442,319,2505,0.08297,0.10587
1995,2nd Quintile,Very concerned,0.21108,740,2843,0.19607,0.22608
1995,2nd Quintile,Somewhat concerned,0.47340,1771,2843,0.45504,0.49176
1995,2nd Quintile,Not concerned at all,0.09354,332,2843,0.08284,0.10425
1995,3rd Quintile,Very concerned,0.22172,683,2705,0.20606,0.23738
1995,3rd Quintile,Somewhat concerned,0.50035,1727,2705,0.48150,0.51919
1995,3rd Quintile,Not concerned at all,0.08644,295,2705,0.07585,0.09703
1995,4th Quintile,Very concerned,0.19661,620,2661,0.18151,0.21171
1995,4th Quintile,Somewhat concerned,0.56263,1747,2661,0.54378,0.58149
1995,4th Quintile,Not concerned at all,0.09767,294,2661,0.08639,0.10896
1995,5th Quintile,Very concerned,0.19762,561,2463,0.18190,0.21335
1995,5th Quintile,Somewhat concerned,0.58223,1586,2463,0.56275,0.60171
1995,5th Quintile,Not concerned at all,0.11093,316,2463,0.09853,0.12334
1996,1st Quintile,Very concerned,0.31489,982,2523,0.29676,0.33301
1996,1st Quintile,Somewhat concerned,0.36938,1319,2523,0.35054,0.38822
1996,1st Quintile,Not concerned at all,0.06799,222,2523,0.05816,0.07781
1996,2nd Quintile,Very concerned,0.31288,1069,2725,0.29547,0.33029
1996,2nd Quintile,Somewhat concerned,0.39712,1427,2725,0.37874,0.41549
1996,2nd Quintile,Not concerned at all,0.05829,229,2725,0.04949,0.06709
1996,3rd Quintile,Very concerned,0.37504,1133,2648,0.35660,0.39348
1996,3rd Quintile,Somewhat concerned,0.39976,1348,2648,0.38110,0.41842
1996,3rd Quintile,Not concerned at all,0.05067,167,2648,0.04232,0.05903
1996,4th Quintile,Very concerned,0.40498,1211,2703,0.38647,0.42348
1996,4th Quintile,Somewhat concerned,0.39896,1340,2703,0.38050,0.41743
1996,4th Quintile,Not concerned at all,0.04453,152,2703,0.03675,0.05231
1996,5th Quintile,Very concerned,0.40962,1082,2396,0.38992,0.42932
1996,5th Quintile,Somewhat concerned,0.44912,1214,2396,0.42920,0.46904
1996,5th Quintile,Not concerned at all,0.03560,100,2396,0.02818,0.04302
1997,1st Quintile,Very concerned,0.34454,1034,2361,0.32537,0.36372
1997,1st Quintile,Somewhat concerned,0.36031,1176,2361,0.34094,0.37967
1997,1st Quintile,Not concerned at all,0.04884,151,2361,0.04014,0.05754
1997,2nd Quintile,Very concerned,0.39377,1288,2762,0.37554,0.41199
1997,2nd Quintile,Somewhat concerned,0.34891,1321,2762,0.33113,0.36669
1997,2nd Quintile,Not concerned at all,0.03983,153,2762,0.03254,0.04713
1997,3rd Quintile,Very concerned,0.38748,1202,2556,0.36859,0.40637
1997,3rd Quintile,Somewhat concerned,0.38536,1252,2556,0.36648,0.40423
1997,3rd Quintile,Not concerned at all,0.03134,102,2556,0.02458,0.03809
1997,4th Quintile,Very concerned,0.43110,1293,2661,0.41228,0.44992
1997,4th Quintile,Somewhat concerned,0.39513,1252,2661,0.37655,0.41371
1997,4th Quintile,Not concerned at all,0.03208,116,2661,0.02538,0.03878
1997,5th Quintile,Very concerned,0.43730,1186,2439,0.41761,0.45700
1997,5th Quintile,Somewhat concerned,0.42556,1155,2439,0.40593,0.44519
1997,5th Quintile,Not concerned at all,0.03541,98,2439,0.02808,0.04275
1998,1st Quintile,Very concerned,0.33697,1014,2331,0.31778,0.35616
1998,1st Quintile,Somewhat concerned,0.35690,1135,2331,0.33745,0.37636
1998,1st Quintile,Not concerned at all,0.06219,182,2331,0.05238,0.07200
1998,2nd Quintile,Very concerned,0.34414,1087,2563,0.32575,0.36254
1998,2nd Quintile,Somewhat concerned,0.38503,1299,2563,0.36619,0.40388
1998,2nd Quintile,Not concerned at all,0.04699,177,2563,0.03880,0.05518
1998,3rd Quintile,Very concerned,0.37500,1113,2528,0.35612,0.39387
1998,3rd Quintile,Somewhat concerned,0.38585,1259,2528,0.36687,0.40483
1998,3rd Quintile,Not concerned at all,0.05544,156,2528,0.04652,0.06437
1998,4th Quintile,Very concerned,0.36938,1114,2585,0.35077,0.38799
1998,4th Quintile,Somewhat concerned,0.43965,1301,2585,0.42051,0.45879
1998,4th Quintile,Not concerned at all,0.05530,170,2585,0.04649,0.06412
1998,5th Quintile,Very concerned,0.35240,929,2281,0.33279,0.37201
1998,5th Quintile,Somewhat concerned,0.48105,1202,2281,0.46054,0.50156
1998,5th Quintile,Not concerned at all,0.05676,150,2281,0.04726,0.06626
1999,1st Quintile,Very concerned,0.22197,763,2576,0.20592,0.23803
1999,1st Quintile,Somewhat concerned,0.45208,1527,2576,0.43285,0.47130
1999,1st Quintile,Not concerned at all,0.08358,286,2576,0.07289,0.09427
1999,2nd Quintile,Very concerned,0.20626,756,2869,0.19145,0.22107
1999,2nd Quintile,Somewhat concerned,0.52021,1864,2869,0.50193,0.53849
1999,2nd Quintile,Not concerned at all,0.06963,249,2869,0.06031,0.07894
1999,3rd Quintile,Very concerned,0.20889,690,2817,0.19387,0.22390
1999,3rd Quintile,Somewhat concerned,0.51204,1821,2817,0.49358,0.53050
1999,3rd Quintile,Not concerned at all,0.09333,306,2817,0.08259,0.10408
1999,4th Quintile,Very concerned,0.21745,646,2777,0.20210,0.23279
1999,4th Quintile,Somewhat concerned,0.56007,1857,2777,0.54160,0.57853
1999,4th Quintile,Not concerned at all,0.08246,274,2777,0.07223,0.09270
1999,5th Quintile,Very concerned,0.21911,635,2601,0.20321,0.23501
1999,5th Quintile,Somewhat concerned,0.58361,1704,2601,0.56466,0.60256
1999,5th Quintile,Not concerned at all,0.09306,262,2601,0.08189,0.10422
2000,1st Quintile,Very concerned,0.19430,658,2561,0.17898,0.20963
2000,1st Quintile,Somewhat concerned,0.45408,1544,2561,0.43479,0.47337
2000,1st Quintile,Not concerned at all,0.11582,359,2561,0.10343,0.12822
2000,2nd Quintile,Very concerned,0.18683,652,2743,0.17224,0.20142
2000,2nd Quintile,Somewhat concerned,0.48364,1706,2743,0.46494,0.50235
2000,2nd Quintile,Not concerned at all,0.10768,385,2743,0.09608,0.11928
2000,3rd Quintile,Very concerned,0.17571,589,2696,0.16134,0.19008
2000,3rd Quintile,Somewhat concerned,0.51607,1725,2696,0.49720,0.53493
2000,3rd Quintile,Not concerned at all,0.11792,382,2696,0.10575,0.13010
2000,4th Quintile,Very concerned,0.17495,533,2681,0.16056,0.18933
2000,4th Quintile,Somewhat concerned,0.54562,1747,2681,0.52677,0.56447
2000,4th Quintile,Not concerned at all,0.12788,401,2681,0.11523,0.14052
2000,5th Quintile,Very concerned,0.13601,418,2509,0.12260,0.14943
2000,5th Quintile,Somewhat concerned,0.56884,1615,2509,0.54946,0.58822
2000,5th Quintile,Not concerned at all,0.17246,476,2509,0.15767,0.18724
2001,1st Quintile,Very concerned,0.16627,884,3818,0.15446,0.17808
2001,1st Quintile,Somewhat concerned,0.44686,2250,3818,0.43109,0.46263
2001,1st Quintile,Not concerned at all,0.14686,684,3818,0.13563,0.15809
2001,2nd Quintile,Very concerned,0.18193,1050,4354,0.17047,0.19339
2001,2nd Quintile,Somewhat concerned,0.46669,2583,4354,0.45187,0.48151
2001,2nd Quintile,Not concerned at all,0.13659,721,4354,0.12639,0.14679
2001,3rd Quintile,Very concerned,0.18981,1040,4507,0.17836,0.20126
2001,3rd Quintile,Somewhat concerned,0.50037,2774,4507,0.48577,0.51497
2001,3rd Quintile,Not concerned at all,0.12804,693,4507,0.11828,0.13780
2001,4th Quintile,Very concerned,0.15852,848,4575,0.14794,0.16911
2001,4th Quintile,Somewhat concerned,0.54148,2920,4575,0.52704,0.55592
2001,4th Quintile,Not concerned at all,0.15419,807,4575,0.14373,0.16466
2001,5th Quintile,Very concerned,0.13316,681,4495,0.12323,0.14309
2001,5th Quintile,Somewhat concerned,0.55889,2843,4495,0.54437,0.57341
2001,5th Quintile,Not concerned at all,0.19360,971,4495,0.18205,0.20515
2002,1st Quintile,Very concerned,0.24916,1145,3412,0.23465,0.26368
2002,1st Quintile,Somewhat concerned,0.43666,1911,3412,0.42002,0.45331
2002,1st Quintile,Not concerned at all,0.08108,356,3412,0.07192,0.09024
2002,2nd Quintile,Very concerned,0.28597,1421,3918,0.27182,0.30012
2002,2nd Quintile,Somewhat concerned,0.42459,2106,3918,0.40911,0.44007
2002,2nd Quintile,Not concerned at all,0.09059,391,3918,0.08160,0.09958
2002,3rd Quintile,Very concerned,0.28588,1423,4049,0.27196,0.29980
2002,3rd Quintile,Somewhat concerned,0.45674,2307,4049,0.44139,0.47209
2002,3rd Quintile,Not concerned at all,0.06816,319,4049,0.06039,0.07592
2002,4th Quintile,Very concerned,0.27900,1402,4340,0.26566,0.29235
2002,4th Quintile,Somewhat concerned,0.49981,2572,4340,0.48493,0.51468
2002,4th Quintile,Not concerned at all,0.07085,366,4340,0.06322,0.07849
2002,5th Quintile,Very concerned,0.29332,1547,4961,0.28065,0.30599
2002,5th Quintile,Somewhat concerned,0.53846,2953,4961,0.52459,0.55233
2002,5th Quintile,Not concerned at all,0.08048,461,4961,0.07291,0.08805
2003,1st Quintile,Very concerned,0.40377,1736,3374,0.38721,0.42033
2003,1st Quintile,Somewhat concerned,0.32053,1402,3374,0.30478,0.33627
2003,1st Quintile,Not concerned at all,0.05798,236,3374,0.05009,0.06587
2003,2nd Quintile,Very concerned,0.43291,2110,3854,0.41726,0.44855
2003,2nd Quintile,Somewhat concerned,0.32354,1560,3854,0.30877,0.33831
2003,2nd Quintile,Not concerned at all,0.03622,184,3854,0.03032,0.04212
2003,3rd Quintile,Very concerned,0.44808,2272,4110,0.43287,0.46328
2003,3rd Quintile,Somewhat concerned,0.32440,1640,4110,0.31008,0.33871
2003,3rd Quintile,Not concerned at all,0.04369,198,4110,0.03744,0.04994
2003,4th Quintile,Very concerned,0.47181,2469,4409,0.45708,0.48655
2003,4th Quintile,Somewhat concerned,0.35114,1779,4409,0.33705,0.36523
2003,4th Quintile,Not concerned at all,0.03338,161,4409,0.02808,0.03868
2003,5th Quintile,Very concerned,0.51114,3536,6316,0.49881,0.52347
2003,5th Quintile,Somewhat concerned,0.35599,2566,6316,0.34418,0.36780
2003,5th Quintile,Not concerned at all,0.02621,214,6316,0.02227,0.03015
2004,1st Quintile,Very concerned,0.36281,1523,3265,0.34632,0.37931
2004,1st Quintile,Somewhat concerned,0.35371,1477,3265,0.33730,0.37011
2004,1st Quintile,Not concerned at all,0.06545,265,3265,0.05697,0.07394
2004,2nd Quintile,Very concerned,0.41627,1975,3790,0.40058,0.43197
2004,2nd Quintile,Somewhat concerned,0.33430,1599,3790,0.31928,0.34932
2004,2nd Quintile,Not concerned at all,0.04556,216,3790,0.03892,0.05220
2004,3rd Quintile,Very concerned,0.41925,1978,3923,0.40381,0.43469
2004,3rd Quintile,Somewhat concerned,0.35529,1723,3923,0.34031,0.37026
2004,3rd Quintile,Not concerned at all,0.04780,222,3923,0.04112,0.05447
2004,4th Quintile,Very concerned,0.43458,2198,4326,0.41980,0.44935
2004,4th Quintile,Somewhat concerned,0.37623,1911,4326,0.36179,0.39067
2004,4th Quintile,Not concerned at all,0.04100,217,4326,0.03509,0.04691
2004,5th Quintile,Very concerned,0.45292,2914,6189,0.44051,0.46532
2004,5th Quintile,Somewhat concerned,0.40693,2962,6189,0.39469,0.41917
2004,5th Quintile,Not concerned at all,0.03918,313,6189,0.03435,0.04402
2005,1st Quintile,Very concerned,0.40728,1648,3132,0.39007,0.42449
2005,1st Quintile,Somewhat concerned,0.32287,1279,3132,0.30650,0.33925
2005,1st Quintile,Not concerned at all,0.05511,205,3132,0.04712,0.06310
2005,2nd Quintile,Very concerned,0.46393,2081,3676,0.44781,0.48006
2005,2nd Quintile,Somewhat concerned,0.30802,1390,3676,0.29309,0.32295
2005,2nd Quintile,Not concerned at all,0.04509,205,3676,0.03838,0.05180
2005,3rd Quintile,Very concerned,0.46403,2094,3725,0.44801,0.48004
2005,3rd Quintile,Somewhat concerned,0.32653,1479,3725,0.31147,0.34160
2005,3rd Quintile,Not concerned at all,0.03372,152,3725,0.02792,0.03952
2005,4th Quintile,Very concerned,0.46755,2283,4186,0.45243,0.48267
2005,4th Quintile,Somewhat concerned,0.35476,1729,4186,0.34027,0.36926
2005,4th Quintile,Not concerned at all,0.03453,174,4186,0.02900,0.04007
2005,5th Quintile,Very concerned,0.47499,2988,5888,0.46223,0.48775
2005,5th Quintile,Somewhat concerned,0.39335,2681,5888,0.38087,0.40583
2005,5th Quintile,Not concerned at all,0.03166,219,5888,0.02719,0.03614
2006,1st Quintile,Very concerned,0.35041,1346,2930,0.33313,0.36769
2006,1st Quintile,Somewhat concerned,0.35770,1347,2930,0.34034,0.37506
2006,1st Quintile,Not concerned at all,0.07330,237,2930,0.06386,0.08274
2006,2nd Quintile,Very concerned,0.38824,1577,3262,0.37151,0.40497
2006,2nd Quintile,Somewhat concerned,0.35676,1495,3262,0.34032,0.37320
2006,2nd Quintile,Not concerned at all,0.04937,190,3262,0.04193,0.05680
2006,3rd Quintile,Very concerned,0.38117,1752,3625,0.36536,0.39698
2006,3rd Quintile,Somewhat concerned,0.38303,1678,3625,0.36721,0.39886
2006,3rd Quintile,Not concerned at all,0.04780,195,3625,0.04085,0.05474
2006,4th Quintile,Very concerned,0.36506,1688,3925,0.34999,0.38012
2006,4th Quintile,Somewhat concerned,0.42280,1993,3925,0.40735,0.43826
2006,4th Quintile,Not concerned at all,0.05571,244,3925,0.04853,0.06288
2006,5th Quintile,Very concerned,0.36450,2100,5494,0.35178,0.37723
2006,5th Quintile,Somewhat concerned,0.47720,3042,5494,0.46399,0.49041
2006,5th Quintile,Not concerned at all,0.05645,352,5494,0.05034,0.06255
2007,1st Quintile,Very concerned,0.22940,940,3137,0.21468,0.24411
2007,1st Quintile,Somewhat concerned,0.43684,1714,3137,0.41948,0.45420
2007,1st Quintile,Not concerned at all,0.12748,483,3137,0.11581,0.13915
2007,2nd Quintile,Very concerned,0.22561,1063,3536,0.21183,0.23939
2007,2nd Quintile,Somewhat concerned,0.44983,2017,3536,0.43343,0.46623
2007,2nd Quintile,Not concerned at all,0.10829,456,3536,0.09805,0.11854
2007,3rd Quintile,Very concerned,0.21382,974,3816,0.20081,0.22683
2007,3rd Quintile,Somewhat concerned,0.48822,2283,3816,0.47236,0.50408
2007,3rd Quintile,Not concerned at all,0.11528,559,3816,0.10514,0.12541
2007,4th Quintile,Very concerned,0.20442,978,4297,0.19236,0.21648
2007,4th Quintile,Somewhat concerned,0.52285,2682,4297,0.50791,0.53779
2007,4th Quintile,Not concerned at all,0.11942,637,4297,0.10972,0.12911
2007,5th Quintile,Very concerned,0.17246,1011,5575,0.16254,0.18238
2007,5th Quintile,Somewhat concerned,0.55050,3479,5575,0.53744,0.56356
2007,5th Quintile,Not concerned at all,0.16883,1085,5575,0.15900,0.17866
2008,1st Quintile,Very concerned,0.23444,894,2996,0.21927,0.24962
