year,age_gr,quintil_oecd,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,1st Quintile,Somewhat concerned,0.45464,239,537,0.41248,0.49679
1984,46-65 y.,1st Quintile,Not concerned at all,0.12437,83,537,0.09643,0.15231
1984,46-65 y.,2nd Quintile,Very concerned,0.36563,228,653,0.32866,0.40260
1984,46-65 y.,2nd Quintile,Somewhat concerned,0.52484,339,653,0.48651,0.56317
1984,46-65 y.,2nd Quintile,Not concerned at all,0.10403,86,653,0.08060,0.12747
1984,46-65 y.,3rd Quintile,Very concerned,0.35087,240,705,0.31562,0.38613
1984,46-65 y.,3rd Quintile,Somewhat concerned,0.53335,367,705,0.49649,0.57020
1984,46-65 y.,3rd Quintile,Not concerned at all,0.10816,98,705,0.08521,0.13110
1984,46-65 y.,4th Quintile,Very concerned,0.33967,246,754,0.30585,0.37350
1984,46-65 y.,4th Quintile,Somewhat concerned,0.56332,425,754,0.52789,0.59874
1984,46-65 y.,4th Quintile,Not concerned at all,0.08505,83,754,0.06512,0.10497
1984,46-65 y.,5th Quintile,Very concerned,0.34479,284,863,0.31306,0.37652
1984,46-65 y.,5th Quintile,Somewhat concerned,0.53950,475,863,0.50622,0.57277
1984,46-65 y.,5th Quintile,Not concerned at all,0.10722,104,863,0.08657,0.12788
1984,66 and older,1st Quintile,Very concerned,0.26568,96,350,0.21934,0.31202
1984,66 and older,1st Quintile,Somewhat concerned,0.44722,153,350,0.39506,0.49939
1984,66 and older,1st Quintile,Not concerned at all,0.28709,101,350,0.23963,0.33456
1984,66 and older,2nd Quintile,Very concerned,0.29840,83,266,0.24331,0.35349
1984,66 and older,2nd Quintile,Somewhat concerned,0.48514,134,266,0.42497,0.54532
1984,66 and older,2nd Quintile,Not concerned at all,0.20075,49,266,0.15252,0.24898
1984,66 and older,3rd Quintile,Very concerned,0.23403,58,237,0.18001,0.28804
1984,66 and older,3rd Quintile,Somewhat concerned,0.50908,126,237,0.44530,0.57286
1984,66 and older,3rd Quintile,Not concerned at all,0.24303,53,237,0.18831,0.29775
1984,66 and older,4th Quintile,Very concerned,0.21806,44,205,0.16139,0.27472
1984,66 and older,4th Quintile,Somewhat concerned,0.53763,112,205,0.46921,0.60605
1984,66 and older,4th Quintile,Not concerned at all,0.23167,49,205,0.17377,0.28956
1984,66 and older,5th Quintile,Very concerned,0.24768,51,193,0.18662,0.30874
1984,66 and older,5th Quintile,Somewhat concerned,0.54495,103,193,0.47451,0.61539
1984,66 and older,5th Quintile,Not concerned at all,0.19886,39,193,0.14240,0.25531
1985,17-29 y.,1st Quintile,Very concerned,0.32081,226,766,0.28773,0.35388
1985,17-29 y.,1st Quintile,Somewhat concerned,0.53685,406,766,0.50152,0.57219
1985,17-29 y.,1st Quintile,Not concerned at all,0.13490,134,766,0.11069,0.15911
1985,17-29 y.,2nd Quintile,Very concerned,0.28889,156,584,0.25210,0.32568
1985,17-29 y.,2nd Quintile,Somewhat concerned,0.56383,326,584,0.52357,0.60408
1985,17-29 y.,2nd Quintile,Not concerned at all,0.13768,102,584,0.10971,0.16565
1985,17-29 y.,3rd Quintile,Very concerned,0.25497,169,642,0.22123,0.28871
1985,17-29 y.,3rd Quintile,Somewhat concerned,0.56646,358,642,0.52810,0.60483
1985,17-29 y.,3rd Quintile,Not concerned at all,0.17032,115,642,0.14122,0.19942
1985,17-29 y.,4th Quintile,Very concerned,0.25727,159,620,0.22283,0.29170
1985,17-29 y.,4th Quintile,Somewhat concerned,0.63177,382,620,0.59377,0.66976
1985,17-29 y.,4th Quintile,Not concerned at all,0.09984,79,620,0.07622,0.12346
1985,17-29 y.,5th Quintile,Very concerned,0.27428,130,486,0.23457,0.31398
1985,17-29 y.,5th Quintile,Somewhat concerned,0.56175,272,486,0.51759,0.60591
1985,17-29 y.,5th Quintile,Not concerned at all,0.15292,84,486,0.12089,0.18495
1985,30-45 y.,1st Quintile,Very concerned,0.33819,212,674,0.30244,0.37393
1985,30-45 y.,1st Quintile,Somewhat concerned,0.54556,350,674,0.50794,0.58318
1985,30-45 y.,1st Quintile,Not concerned at all,0.10554,112,674,0.08233,0.12875
1985,30-45 y.,2nd Quintile,Very concerned,0.36316,242,733,0.32832,0.39800
1985,30-45 y.,2nd Quintile,Somewhat concerned,0.54118,400,733,0.50508,0.57728
1985,30-45 y.,2nd Quintile,Not concerned at all,0.08478,91,733,0.06460,0.10496
1985,30-45 y.,3rd Quintile,Very concerned,0.33458,201,642,0.29805,0.37111
1985,30-45 y.,3rd Quintile,Somewhat concerned,0.55471,360,642,0.51624,0.59319
1985,30-45 y.,3rd Quintile,Not concerned at all,0.10115,81,642,0.07780,0.12449
1985,30-45 y.,4th Quintile,Very concerned,0.31001,208,669,0.27494,0.34508
1985,30-45 y.,4th Quintile,Somewhat concerned,0.58896,380,669,0.55165,0.62627
1985,30-45 y.,4th Quintile,Not concerned at all,0.09129,81,669,0.06945,0.11313
1985,30-45 y.,5th Quintile,Very concerned,0.27706,205,726,0.24448,0.30964
1985,30-45 y.,5th Quintile,Somewhat concerned,0.61624,438,726,0.58084,0.65164
1985,30-45 y.,5th Quintile,Not concerned at all,0.10426,83,726,0.08202,0.12651
1985,46-65 y.,1st Quintile,Very concerned,0.34913,172,522,0.30820,0.39006
1985,46-65 y.,1st Quintile,Somewhat concerned,0.52012,278,522,0.47722,0.56302
1985,46-65 y.,1st Quintile,Not concerned at all,0.10497,72,522,0.07865,0.13129
1985,46-65 y.,2nd Quintile,Very concerned,0.39952,204,560,0.35891,0.44012
1985,46-65 y.,2nd Quintile,Somewhat concerned,0.49304,280,560,0.45160,0.53449
1985,46-65 y.,2nd Quintile,Not concerned at all,0.08716,76,560,0.06378,0.11054
1985,46-65 y.,3rd Quintile,Very concerned,0.32352,210,669,0.28804,0.35900
1985,46-65 y.,3rd Quintile,Somewhat concerned,0.57708,379,669,0.53962,0.61455
1985,46-65 y.,3rd Quintile,Not concerned at all,0.08024,80,669,0.05964,0.10084
1985,46-65 y.,4th Quintile,Very concerned,0.37532,249,715,0.33980,0.41083
1985,46-65 y.,4th Quintile,Somewhat concerned,0.50578,370,715,0.46910,0.54245
1985,46-65 y.,4th Quintile,Not concerned at all,0.10872,96,715,0.08588,0.13155
1985,46-65 y.,5th Quintile,Very concerned,0.29271,228,774,0.26063,0.32478
1985,46-65 y.,5th Quintile,Somewhat concerned,0.59978,464,774,0.56524,0.63431
1985,46-65 y.,5th Quintile,Not concerned at all,0.09401,82,774,0.07344,0.11459
1985,66 and older,1st Quintile,Very concerned,0.22161,56,248,0.16982,0.27341
1985,66 and older,1st Quintile,Somewhat concerned,0.50820,133,248,0.44585,0.57054
1985,66 and older,1st Quintile,Not concerned at all,0.23869,59,248,0.18553,0.29185
1985,66 and older,2nd Quintile,Very concerned,0.29338,80,249,0.23671,0.35005
1985,66 and older,2nd Quintile,Somewhat concerned,0.48167,118,249,0.41948,0.54386
1985,66 and older,2nd Quintile,Not concerned at all,0.20355,51,249,0.15344,0.25367
1985,66 and older,3rd Quintile,Very concerned,0.24343,55,220,0.18659,0.30027
1985,66 and older,3rd Quintile,Somewhat concerned,0.50135,114,220,0.43513,0.56757
1985,66 and older,3rd Quintile,Not concerned at all,0.23566,51,220,0.17945,0.29187
1985,66 and older,4th Quintile,Very concerned,0.28381,56,201,0.22133,0.34630
1985,66 and older,4th Quintile,Somewhat concerned,0.49531,101,201,0.42601,0.56460
1985,66 and older,4th Quintile,Not concerned at all,0.21791,44,201,0.16069,0.27512
1985,66 and older,5th Quintile,Somewhat concerned,0.59695,100,133,0.51327,0.68063
1985,66 and older,5th Quintile,Not concerned at all,0.19532,33,133,0.12769,0.26295
1986,17-29 y.,1st Quintile,Very concerned,0.23400,151,654,0.20153,0.26647
1986,17-29 y.,1st Quintile,Somewhat concerned,0.57619,357,654,0.53829,0.61409
1986,17-29 y.,1st Quintile,Not concerned at all,0.17678,146,654,0.14752,0.20604
1986,17-29 y.,2nd Quintile,Very concerned,0.18246,114,605,0.15166,0.21326
1986,17-29 y.,2nd Quintile,Somewhat concerned,0.58316,337,605,0.54384,0.62248
1986,17-29 y.,2nd Quintile,Not concerned at all,0.22847,154,605,0.19499,0.26196
1986,17-29 y.,3rd Quintile,Very concerned,0.17135,101,606,0.14132,0.20137
1986,17-29 y.,3rd Quintile,Somewhat concerned,0.56291,347,606,0.52338,0.60243
1986,17-29 y.,3rd Quintile,Not concerned at all,0.25057,158,606,0.21604,0.28510
1986,17-29 y.,4th Quintile,Very concerned,0.16193,101,655,0.13370,0.19016
1986,17-29 y.,4th Quintile,Somewhat concerned,0.58121,395,655,0.54340,0.61902
1986,17-29 y.,4th Quintile,Not concerned at all,0.23840,159,655,0.20574,0.27105
1986,17-29 y.,5th Quintile,Very concerned,0.13421,72,496,0.10418,0.16424
1986,17-29 y.,5th Quintile,Somewhat concerned,0.56959,280,496,0.52597,0.61321
1986,17-29 y.,5th Quintile,Not concerned at all,0.29000,144,496,0.25003,0.32998
1986,30-45 y.,1st Quintile,Very concerned,0.26471,135,594,0.22920,0.30022
1986,30-45 y.,1st Quintile,Somewhat concerned,0.54354,331,594,0.50345,0.58363
1986,30-45 y.,1st Quintile,Not concerned at all,0.17703,128,594,0.14630,0.20775
1986,30-45 y.,2nd Quintile,Very concerned,0.19759,118,681,0.16766,0.22752
1986,30-45 y.,2nd Quintile,Somewhat concerned,0.60146,405,681,0.56466,0.63826
1986,30-45 y.,2nd Quintile,Not concerned at all,0.19147,158,681,0.16189,0.22104
1986,30-45 y.,3rd Quintile,Very concerned,0.19616,120,653,0.16568,0.22664
1986,30-45 y.,3rd Quintile,Somewhat concerned,0.63119,412,653,0.59416,0.66823
1986,30-45 y.,3rd Quintile,Not concerned at all,0.16437,121,653,0.13592,0.19282
1986,30-45 y.,4th Quintile,Very concerned,0.17133,114,632,0.14193,0.20073
1986,30-45 y.,4th Quintile,Somewhat concerned,0.61779,396,632,0.57987,0.65570
1986,30-45 y.,4th Quintile,Not concerned at all,0.19454,122,632,0.16365,0.22543
1986,30-45 y.,5th Quintile,Very concerned,0.15809,106,672,0.13048,0.18569
1986,30-45 y.,5th Quintile,Somewhat concerned,0.59663,406,672,0.55951,0.63375
1986,30-45 y.,5th Quintile,Not concerned at all,0.23170,160,672,0.19977,0.26362
1986,46-65 y.,1st Quintile,Very concerned,0.30991,161,547,0.27112,0.34870
1986,46-65 y.,1st Quintile,Somewhat concerned,0.52521,281,547,0.48332,0.56709
1986,46-65 y.,1st Quintile,Not concerned at all,0.15165,105,547,0.12156,0.18174
1986,46-65 y.,2nd Quintile,Very concerned,0.21686,120,530,0.18174,0.25198
1986,46-65 y.,2nd Quintile,Somewhat concerned,0.60955,306,530,0.56798,0.65113
1986,46-65 y.,2nd Quintile,Not concerned at all,0.15673,104,530,0.12575,0.18771
1986,46-65 y.,3rd Quintile,Very concerned,0.20126,111,603,0.16923,0.23329
1986,46-65 y.,3rd Quintile,Somewhat concerned,0.55713,347,603,0.51745,0.59681
1986,46-65 y.,3rd Quintile,Not concerned at all,0.20567,145,603,0.17338,0.23796
1986,46-65 y.,4th Quintile,Very concerned,0.22199,156,730,0.19182,0.25216
1986,46-65 y.,4th Quintile,Somewhat concerned,0.57008,427,730,0.53414,0.60601
1986,46-65 y.,4th Quintile,Not concerned at all,0.18475,147,730,0.15657,0.21292
1986,46-65 y.,5th Quintile,Very concerned,0.15836,122,761,0.13240,0.18431
1986,46-65 y.,5th Quintile,Somewhat concerned,0.59353,453,761,0.55861,0.62845
1986,46-65 y.,5th Quintile,Not concerned at all,0.23701,186,761,0.20677,0.26724
1986,66 and older,1st Quintile,Very concerned,0.16899,43,245,0.12197,0.21601
1986,66 and older,1st Quintile,Somewhat concerned,0.46754,118,245,0.40494,0.53015
1986,66 and older,1st Quintile,Not concerned at all,0.32925,84,245,0.27029,0.38822
1986,66 and older,2nd Quintile,Very concerned,0.14763,39,247,0.10330,0.19196
1986,66 and older,2nd Quintile,Somewhat concerned,0.50078,122,247,0.43829,0.56326
1986,66 and older,2nd Quintile,Not concerned at all,0.35160,86,247,0.29193,0.41126
1986,66 and older,3rd Quintile,Very concerned,0.14071,31,210,0.09357,0.18786
1986,66 and older,3rd Quintile,Somewhat concerned,0.53746,113,210,0.46986,0.60506
1986,66 and older,3rd Quintile,Not concerned at all,0.30689,66,210,0.24437,0.36942
1986,66 and older,4th Quintile,Somewhat concerned,0.46555,78,134,0.38078,0.55033
1986,66 and older,4th Quintile,Not concerned at all,0.35623,56,134,0.27484,0.43762
1986,66 and older,5th Quintile,Somewhat concerned,0.46807,72,127,0.38094,0.55520
1986,66 and older,5th Quintile,Not concerned at all,0.37140,55,127,0.28703,0.45577
1987,17-29 y.,1st Quintile,Very concerned,0.16964,114,631,0.14033,0.19894
1987,17-29 y.,1st Quintile,Somewhat concerned,0.61238,374,631,0.57433,0.65043
1987,17-29 y.,1st Quintile,Not concerned at all,0.19861,143,631,0.16745,0.22976
1987,17-29 y.,2nd Quintile,Very concerned,0.19421,106,611,0.16281,0.22560
1987,17-29 y.,2nd Quintile,Somewhat concerned,0.61442,363,611,0.57579,0.65305
1987,17-29 y.,2nd Quintile,Not concerned at all,0.18165,142,611,0.15105,0.21225
1987,17-29 y.,3rd Quintile,Very concerned,0.18240,88,606,0.15163,0.21317
1987,17-29 y.,3rd Quintile,Somewhat concerned,0.64582,398,606,0.60771,0.68393
1987,17-29 y.,3rd Quintile,Not concerned at all,0.17045,120,606,0.14048,0.20041
1987,17-29 y.,4th Quintile,Very concerned,0.16552,99,651,0.13694,0.19409
1987,17-29 y.,4th Quintile,Somewhat concerned,0.58815,372,651,0.55032,0.62599
1987,17-29 y.,4th Quintile,Not concerned at all,0.23688,180,651,0.20419,0.26956
1987,17-29 y.,5th Quintile,Very concerned,0.14485,69,473,0.11310,0.17660
1987,17-29 y.,5th Quintile,Somewhat concerned,0.65561,314,473,0.61274,0.69848
1987,17-29 y.,5th Quintile,Not concerned at all,0.17920,90,473,0.14460,0.21380
1987,30-45 y.,1st Quintile,Very concerned,0.28168,137,542,0.24378,0.31959
1987,30-45 y.,1st Quintile,Somewhat concerned,0.54112,293,542,0.49913,0.58311
1987,30-45 y.,1st Quintile,Not concerned at all,0.14679,112,542,0.11697,0.17661
1987,30-45 y.,2nd Quintile,Very concerned,0.20533,126,653,0.17432,0.23634
1987,30-45 y.,2nd Quintile,Somewhat concerned,0.60977,391,653,0.57232,0.64721
1987,30-45 y.,2nd Quintile,Not concerned at all,0.16968,136,653,0.14087,0.19849
1987,30-45 y.,3rd Quintile,Very concerned,0.16943,112,643,0.14041,0.19845
1987,30-45 y.,3rd Quintile,Somewhat concerned,0.68398,416,643,0.64802,0.71995
1987,30-45 y.,3rd Quintile,Not concerned at all,0.14126,115,643,0.11432,0.16821
1987,30-45 y.,4th Quintile,Very concerned,0.18332,110,616,0.15274,0.21390
1987,30-45 y.,4th Quintile,Somewhat concerned,0.67715,404,616,0.64019,0.71410
1987,30-45 y.,4th Quintile,Not concerned at all,0.13779,102,616,0.11055,0.16503
1987,30-45 y.,5th Quintile,Very concerned,0.17109,111,677,0.14270,0.19947
1987,30-45 y.,5th Quintile,Somewhat concerned,0.61417,423,677,0.57747,0.65086
1987,30-45 y.,5th Quintile,Not concerned at all,0.20689,143,677,0.17636,0.23743
1987,46-65 y.,1st Quintile,Very concerned,0.27113,122,507,0.23239,0.30986
1987,46-65 y.,1st Quintile,Somewhat concerned,0.57949,281,507,0.53647,0.62250
1987,46-65 y.,1st Quintile,Not concerned at all,0.12618,104,507,0.09725,0.15511
1987,46-65 y.,2nd Quintile,Very concerned,0.22297,119,533,0.18760,0.25834
1987,46-65 y.,2nd Quintile,Somewhat concerned,0.62030,322,533,0.57906,0.66154
1987,46-65 y.,2nd Quintile,Not concerned at all,0.14079,92,533,0.11123,0.17034
1987,46-65 y.,3rd Quintile,Very concerned,0.28952,160,624,0.25391,0.32514
1987,46-65 y.,3rd Quintile,Somewhat concerned,0.59948,382,624,0.56100,0.63795
1987,46-65 y.,3rd Quintile,Not concerned at all,0.09161,82,624,0.06896,0.11427
1987,46-65 y.,4th Quintile,Very concerned,0.19089,137,737,0.16250,0.21929
1987,46-65 y.,4th Quintile,Somewhat concerned,0.63364,457,737,0.59883,0.66845
1987,46-65 y.,4th Quintile,Not concerned at all,0.15632,143,737,0.13008,0.18256
1987,46-65 y.,5th Quintile,Very concerned,0.21308,162,757,0.18389,0.24226
1987,46-65 y.,5th Quintile,Somewhat concerned,0.65670,495,757,0.62285,0.69055
1987,46-65 y.,5th Quintile,Not concerned at all,0.11451,100,757,0.09181,0.13721
1987,66 and older,1st Quintile,Very concerned,0.17937,56,304,0.13617,0.22257
1987,66 and older,1st Quintile,Somewhat concerned,0.44868,141,304,0.39267,0.50468
1987,66 and older,1st Quintile,Not concerned at all,0.34819,107,304,0.29455,0.40184
1987,66 and older,2nd Quintile,Very concerned,0.23181,49,227,0.17680,0.28683
1987,66 and older,2nd Quintile,Somewhat concerned,0.45773,107,227,0.39278,0.52269
1987,66 and older,2nd Quintile,Not concerned at all,0.30187,71,227,0.24202,0.36172
1987,66 and older,3rd Quintile,Very concerned,0.17626,39,208,0.12435,0.22817
1987,66 and older,3rd Quintile,Somewhat concerned,0.54100,115,208,0.47312,0.60889
1987,66 and older,3rd Quintile,Not concerned at all,0.26197,54,208,0.20207,0.32188
1987,66 and older,4th Quintile,Very concerned,0.21701,35,159,0.15273,0.28128
1987,66 and older,4th Quintile,Somewhat concerned,0.51292,84,159,0.43499,0.59086
1987,66 and older,4th Quintile,Not concerned at all,0.22991,40,159,0.16430,0.29552
1987,66 and older,5th Quintile,Somewhat concerned,0.51161,77,117,0.42064,0.60258
1987,66 and older,5th Quintile,Not concerned at all,0.23868,40,117,0.16110,0.31625
1988,17-29 y.,1st Quintile,Very concerned,0.22356,132,634,0.19110,0.25602
1988,17-29 y.,1st Quintile,Somewhat concerned,0.55768,353,634,0.51899,0.59637
1988,17-29 y.,1st Quintile,Not concerned at all,0.20847,149,634,0.17683,0.24012
1988,17-29 y.,2nd Quintile,Very concerned,0.20872,112,559,0.17500,0.24244
1988,17-29 y.,2nd Quintile,Somewhat concerned,0.60376,325,559,0.56317,0.64434
1988,17-29 y.,2nd Quintile,Not concerned at all,0.18470,122,559,0.15250,0.21689
1988,17-29 y.,3rd Quintile,Very concerned,0.18940,115,602,0.15807,0.22072
1988,17-29 y.,3rd Quintile,Somewhat concerned,0.62195,369,602,0.58318,0.66072
1988,17-29 y.,3rd Quintile,Not concerned at all,0.17751,118,602,0.14696,0.20806
1988,17-29 y.,4th Quintile,Very concerned,0.21608,130,621,0.18368,0.24848
1988,17-29 y.,4th Quintile,Somewhat concerned,0.61604,382,621,0.57775,0.65432
1988,17-29 y.,4th Quintile,Not concerned at all,0.16032,109,621,0.13144,0.18920
1988,17-29 y.,5th Quintile,Very concerned,0.16160,69,429,0.12673,0.19648
1988,17-29 y.,5th Quintile,Somewhat concerned,0.70546,305,429,0.66227,0.74864
1988,17-29 y.,5th Quintile,Not concerned at all,0.11339,55,429,0.08335,0.14343
1988,30-45 y.,1st Quintile,Very concerned,0.32841,140,530,0.28839,0.36843
1988,30-45 y.,1st Quintile,Somewhat concerned,0.54363,300,530,0.50118,0.58608
1988,30-45 y.,1st Quintile,Not concerned at all,0.11425,90,530,0.08715,0.14136
1988,30-45 y.,2nd Quintile,Very concerned,0.31949,184,641,0.28336,0.35561
1988,30-45 y.,2nd Quintile,Somewhat concerned,0.58071,370,641,0.54248,0.61894
1988,30-45 y.,2nd Quintile,Not concerned at all,0.09461,87,641,0.07193,0.11728
1988,30-45 y.,3rd Quintile,Very concerned,0.29130,162,595,0.25476,0.32784
1988,30-45 y.,3rd Quintile,Somewhat concerned,0.61998,363,595,0.58095,0.65902
1988,30-45 y.,3rd Quintile,Not concerned at all,0.08652,70,595,0.06391,0.10913
1988,30-45 y.,4th Quintile,Very concerned,0.27316,134,555,0.23605,0.31026
1988,30-45 y.,4th Quintile,Somewhat concerned,0.59757,348,555,0.55673,0.63840
1988,30-45 y.,4th Quintile,Not concerned at all,0.12574,73,555,0.09813,0.15335
1988,30-45 y.,5th Quintile,Very concerned,0.23672,154,610,0.20296,0.27048
1988,30-45 y.,5th Quintile,Somewhat concerned,0.65931,390,610,0.62167,0.69695
1988,30-45 y.,5th Quintile,Not concerned at all,0.09703,66,610,0.07352,0.12054
1988,46-65 y.,1st Quintile,Very concerned,0.33774,152,497,0.29612,0.37937
1988,46-65 y.,1st Quintile,Somewhat concerned,0.53417,266,497,0.49027,0.57807
1988,46-65 y.,1st Quintile,Not concerned at all,0.09598,79,497,0.07006,0.12191
1988,46-65 y.,2nd Quintile,Very concerned,0.37297,157,501,0.33058,0.41536
1988,46-65 y.,2nd Quintile,Somewhat concerned,0.52847,281,501,0.48471,0.57222
1988,46-65 y.,2nd Quintile,Not concerned at all,0.08355,63,501,0.05929,0.10780
1988,46-65 y.,3rd Quintile,Very concerned,0.36696,205,621,0.32902,0.40490
1988,46-65 y.,3rd Quintile,Somewhat concerned,0.53587,345,621,0.49662,0.57513
1988,46-65 y.,3rd Quintile,Not concerned at all,0.08923,71,621,0.06679,0.11167
1988,46-65 y.,4th Quintile,Very concerned,0.30158,208,727,0.26819,0.33496
1988,46-65 y.,4th Quintile,Somewhat concerned,0.61228,443,727,0.57684,0.64772
1988,46-65 y.,4th Quintile,Not concerned at all,0.07846,76,727,0.05890,0.09802
1988,46-65 y.,5th Quintile,Very concerned,0.28357,207,721,0.25065,0.31650
1988,46-65 y.,5th Quintile,Somewhat concerned,0.60246,438,721,0.56671,0.63821
1988,46-65 y.,5th Quintile,Not concerned at all,0.09639,76,721,0.07483,0.11795
1988,66 and older,1st Quintile,Very concerned,0.31028,83,275,0.25550,0.36505
1988,66 and older,1st Quintile,Somewhat concerned,0.39470,112,275,0.33682,0.45258
1988,66 and older,1st Quintile,Not concerned at all,0.27822,80,275,0.22516,0.33128
1988,66 and older,2nd Quintile,Very concerned,0.29916,76,264,0.24382,0.35450
1988,66 and older,2nd Quintile,Somewhat concerned,0.50249,135,264,0.44206,0.56292
1988,66 and older,2nd Quintile,Not concerned at all,0.19835,53,264,0.15015,0.24654
1988,66 and older,3rd Quintile,Very concerned,0.22828,42,172,0.16537,0.29119
1988,66 and older,3rd Quintile,Somewhat concerned,0.52719,90,172,0.45236,0.60202
1988,66 and older,3rd Quintile,Not concerned at all,0.21122,40,172,0.15004,0.27239
1988,66 and older,4th Quintile,Very concerned,0.20429,32,156,0.14082,0.26777
1988,66 and older,4th Quintile,Somewhat concerned,0.59449,91,156,0.51719,0.67178
1988,66 and older,4th Quintile,Not concerned at all,0.19231,33,156,0.13026,0.25435
1988,66 and older,5th Quintile,Very concerned,0.29190,45,128,0.21283,0.37097
1988,66 and older,5th Quintile,Somewhat concerned,0.51545,83,128,0.42853,0.60236
1989,17-29 y.,1st Quintile,Very concerned,0.13635,94,633,0.10959,0.16310
1989,17-29 y.,1st Quintile,Somewhat concerned,0.59099,365,633,0.55266,0.62932
1989,17-29 y.,1st Quintile,Not concerned at all,0.26454,174,633,0.23015,0.29893
1989,17-29 y.,2nd Quintile,Very concerned,0.14938,95,597,0.12076,0.17800
1989,17-29 y.,2nd Quintile,Somewhat concerned,0.59183,340,597,0.55237,0.63129
1989,17-29 y.,2nd Quintile,Not concerned at all,0.25259,162,597,0.21771,0.28747
1989,17-29 y.,3rd Quintile,Very concerned,0.14745,74,527,0.11715,0.17775
1989,17-29 y.,3rd Quintile,Somewhat concerned,0.54707,293,527,0.50453,0.58961
1989,17-29 y.,3rd Quintile,Not concerned at all,0.29482,160,527,0.25585,0.33378
1989,17-29 y.,4th Quintile,Very concerned,0.11404,79,624,0.08908,0.13901
1989,17-29 y.,4th Quintile,Somewhat concerned,0.60118,374,624,0.56273,0.63963
1989,17-29 y.,4th Quintile,Not concerned at all,0.28120,171,624,0.24590,0.31650
1989,17-29 y.,5th Quintile,Very concerned,0.11580,43,417,0.08505,0.14654
1989,17-29 y.,5th Quintile,Somewhat concerned,0.58646,250,417,0.53914,0.63379
1989,17-29 y.,5th Quintile,Not concerned at all,0.28365,124,417,0.24033,0.32696
1989,30-45 y.,1st Quintile,Very concerned,0.30552,123,492,0.26478,0.34627
1989,30-45 y.,1st Quintile,Somewhat concerned,0.53267,288,492,0.48853,0.57680
1989,30-45 y.,1st Quintile,Not concerned at all,0.12002,81,492,0.09128,0.14877
1989,30-45 y.,2nd Quintile,Very concerned,0.24078,140,611,0.20685,0.27471
1989,30-45 y.,2nd Quintile,Somewhat concerned,0.56953,344,611,0.53023,0.60882
1989,30-45 y.,2nd Quintile,Not concerned at all,0.18532,127,611,0.15449,0.21616
1989,30-45 y.,3rd Quintile,Very concerned,0.18486,106,590,0.15351,0.21621
1989,30-45 y.,3rd Quintile,Somewhat concerned,0.61825,362,590,0.57902,0.65749
