year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,2895,7.73973,7.66298,7.81647,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1984,No migration background,female,1800,7.69730,7.59240,7.80221,6.08463,8.00000,10.00000,0.21157,10.00000,8.00000,8.00000,8.00000
1984,Direct migration background,male,1467,7.53758,7.41195,7.66321,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Direct migration background,female,751,7.34488,7.15957,7.53019,5.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Indirect migration background,male,32,8.30625,7.59033,9.02217,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,7.97500,10.00000
1984,Indirect migration background,female,30,8.41948,7.51681,9.32216,6.23196,10.00000,10.00000,2.00000,10.00000,10.00000,5.00000,10.00000
1985,No migration background,male,2627,7.56930,7.49046,7.64813,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1985,No migration background,female,1720,7.49993,7.39589,7.60398,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Direct migration background,male,1249,7.34611,7.22187,7.47036,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Direct migration background,female,636,7.35066,7.17763,7.52368,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,Indirect migration background,male,35,6.66133,6.01450,7.30817,5.00000,7.00000,8.00000,3.00000,10.00000,7.00000,5.00000,8.00000
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,2550,7.46837,7.38921,7.54753,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,No migration background,female,1677,7.33156,7.22929,7.43383,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Direct migration background,male,1212,7.41556,7.29538,7.53575,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Direct migration background,female,614,7.31167,7.14715,7.47620,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,Indirect migration background,male,42,7.24158,6.64747,7.83569,5.89010,7.00000,8.83914,2.00000,10.00000,7.00000,6.00000,8.00000
1986,Indirect migration background,female,36,7.81219,7.01299,8.61139,7.00000,8.20135,9.72908,2.90637,10.00000,9.00000,7.00000,9.02500
1987,No migration background,male,2536,7.48228,7.40469,7.55986,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,No migration background,female,1694,7.32867,7.22737,7.42998,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Direct migration background,male,1175,7.38632,7.26678,7.50587,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Direct migration background,female,630,7.32429,7.16465,7.48392,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,Indirect migration background,male,47,6.50518,5.75519,7.25517,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1987,Indirect migration background,female,40,7.86632,7.25698,8.47566,6.00000,8.00000,9.87937,0.18095,10.00000,8.00000,7.00000,9.00000
1988,No migration background,male,2398,7.25488,7.17344,7.33633,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,No migration background,female,1607,7.26539,7.16031,7.37047,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,Direct migration background,male,1099,7.30234,7.18156,7.42312,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.97500,8.00000
1988,Direct migration background,female,593,7.09212,6.91152,7.27273,5.96799,8.00000,9.00000,1.41997,10.00000,8.00000,7.00000,8.00000
1988,Indirect migration background,male,64,7.38391,6.88267,7.88514,7.00000,7.14830,9.00000,4.00000,10.00000,7.00000,7.00000,8.00000
1988,Indirect migration background,female,51,8.41173,7.95004,8.87342,7.00000,9.00000,10.00000,4.00000,10.00000,9.00000,8.00000,10.00000
1989,No migration background,male,2324,7.28975,7.20968,7.36982,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1989,No migration background,female,1577,7.26851,7.16643,7.37059,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1989,Direct migration background,male,1057,7.26312,7.14401,7.38224,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1989,Direct migration background,female,582,6.94076,6.77994,7.10157,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,Indirect migration background,male,67,7.05368,6.57008,7.53727,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1989,Indirect migration background,female,61,7.87344,7.37385,8.37303,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1990,No migration background,male,4003,7.24583,7.18192,7.30973,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1990,No migration background,female,3175,7.22200,7.14695,7.29704,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1990,Direct migration background,male,1093,7.18973,7.06255,7.31690,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1990,Direct migration background,female,623,7.14114,6.98732,7.29497,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1990,Indirect migration background,male,84,7.11666,6.62723,7.60609,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1990,Indirect migration background,female,70,7.57768,7.12256,8.03279,6.37823,8.00000,9.00000,3.00000,10.00000,8.00000,7.00000,9.00000
1991,No migration background,male,3707,7.02017,6.95061,7.08973,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,No migration background,female,2877,6.96630,6.88310,7.04950,5.00000,7.00000,8.67022,0.00000,10.00000,7.00000,7.00000,8.00000
1991,Direct migration background,male,1072,7.15981,7.03484,7.28479,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1991,Direct migration background,female,635,7.08092,6.92683,7.23502,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,Indirect migration background,male,111,7.25468,6.79368,7.71568,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1991,Indirect migration background,female,99,7.52642,7.07718,7.97567,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1992,No migration background,male,3495,7.27850,7.21431,7.34268,6.00000,8.00000,8.12949,2.80577,10.00000,8.00000,8.00000,8.00000
1992,No migration background,female,2696,7.25870,7.18269,7.33471,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,Direct migration background,male,1015,7.28520,7.16563,7.40477,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1992,Direct migration background,female,585,7.43361,7.28060,7.58662,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1992,Indirect migration background,male,121,7.89897,7.57693,8.22101,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1992,Indirect migration background,female,109,7.94523,7.59549,8.29496,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
1993,No migration background,male,3380,7.07081,7.00379,7.13783,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1993,No migration background,female,2596,7.07782,6.99666,7.15899,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1993,Direct migration background,male,940,6.90067,6.77267,7.02868,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1993,Direct migration background,female,561,6.93139,6.75568,7.10709,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1993,Indirect migration background,male,152,7.42631,7.09116,7.76146,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1993,Indirect migration background,female,126,7.74100,7.39272,8.08928,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
1994,No migration background,male,3306,6.97340,6.90390,7.04290,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1994,No migration background,female,2559,6.97691,6.89628,7.05754,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1994,Direct migration background,male,836,6.86470,6.71145,7.01794,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1994,Direct migration background,female,510,6.70809,6.51530,6.90089,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1994,Indirect migration background,male,158,7.31602,7.03507,7.59697,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1994,Indirect migration background,female,131,7.03887,6.64145,7.43628,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1995,No migration background,male,3471,6.90375,6.83381,6.97369,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,No migration background,female,2784,6.83471,6.75204,6.91737,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,male,998,6.67681,6.52327,6.83034,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,female,656,6.76655,6.57143,6.96167,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1995,Indirect migration background,male,172,7.12836,6.83105,7.42568,5.00000,8.00000,8.83673,1.00000,10.00000,8.00000,7.00000,8.00000
1995,Indirect migration background,female,154,7.26692,6.88438,7.64946,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,9.00000
1996,No migration background,male,3436,6.85568,6.78650,6.92487,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,No migration background,female,2771,6.86341,6.78337,6.94344,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,male,908,6.61072,6.44662,6.77482,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1996,Direct migration background,female,613,6.82011,6.63335,7.00687,5.00000,7.00000,8.69649,0.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,male,189,6.83175,6.48441,7.17909,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,female,156,7.31581,6.96209,7.66953,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1997,No migration background,male,3333,6.85423,6.78296,6.92549,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,No migration background,female,2688,6.85346,6.77316,6.93375,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,male,862,6.68017,6.53137,6.82896,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,female,558,6.60933,6.41890,6.79977,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,male,193,6.86480,6.55430,7.17530,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,8.00000
1997,Indirect migration background,female,165,7.14993,6.82896,7.47089,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1998,No migration background,male,3737,6.90298,6.83338,6.97258,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,female,3035,6.85580,6.77795,6.93365,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,male,820,6.88148,6.72828,7.03468,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,Direct migration background,female,544,6.83126,6.65224,7.01028,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,male,210,7.25790,6.96198,7.55383,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1998,Indirect migration background,female,176,7.18602,6.86664,7.50539,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,No migration background,male,3665,6.88819,6.81970,6.95668,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,No migration background,female,3015,6.83966,6.76040,6.91892,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,male,747,6.83206,6.67284,6.99127,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
1999,Direct migration background,female,506,6.41607,6.21126,6.62088,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,male,212,7.17987,6.88730,7.47244,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,Indirect migration background,female,174,7.18299,6.85201,7.51397,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,No migration background,male,5997,7.14791,7.09394,7.20189,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,No migration background,female,4978,7.02102,6.95721,7.08484,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,Direct migration background,male,1057,6.96118,6.81611,7.10625,6.00000,7.00000,8.96453,1.55321,10.00000,7.00000,7.00000,8.00000
2000,Direct migration background,female,738,6.67687,6.49791,6.85582,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Indirect migration background,male,262,7.18743,6.93846,7.43641,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,Indirect migration background,female,212,7.46033,7.18700,7.73367,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2001,No migration background,male,5856,7.09725,7.04262,7.15187,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2001,No migration background,female,4989,7.02065,6.95728,7.08402,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2001,Direct migration background,male,958,6.95115,6.79841,7.10388,6.00000,8.00000,8.27852,2.58222,10.00000,8.00000,7.00000,8.00000
2001,Direct migration background,female,737,6.93376,6.77021,7.09730,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,Indirect migration background,male,270,7.22775,6.97914,7.47636,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2001,Indirect migration background,female,213,7.44665,7.18691,7.70640,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.97500,8.00000
2002,No migration background,male,6386,6.91348,6.86040,6.96656,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,No migration background,female,5449,6.94197,6.88158,7.00235,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2002,Direct migration background,male,895,6.79253,6.64682,6.93825,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
