year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,66 and older,Urban regions,50,6.80623,6.12963,7.48283,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1996,66 and older,Rural regions,,,,,,,,,,,,
1997,0-16 y.,Urban regions,,,,,,,,,,,,
1997,0-16 y.,Rural regions,,,,,,,,,,,,
1997,17-29 y.,Urban regions,1246,7.04502,6.92384,7.16620,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1997,17-29 y.,Rural regions,715,6.91101,6.75678,7.06524,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,30-45 y.,Urban regions,2320,6.91004,6.82881,6.99126,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,30-45 y.,Rural regions,1204,6.70499,6.57435,6.83564,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,46-65 y.,Urban regions,1445,6.72551,6.61672,6.83429,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,46-65 y.,Rural regions,796,6.69790,6.54893,6.84686,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,66 and older,Urban regions,52,6.14187,5.32795,6.95579,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1997,66 and older,Rural regions,,,,,,,,,,,,
1998,0-16 y.,Urban regions,,,,,,,,,,,,
1998,0-16 y.,Rural regions,,,,,,,,,,,,
1998,17-29 y.,Urban regions,1295,6.99793,6.87701,7.11886,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1998,17-29 y.,Rural regions,728,7.02417,6.85785,7.19048,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1998,30-45 y.,Urban regions,2563,6.93982,6.85864,7.02100,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,30-45 y.,Rural regions,1311,6.74047,6.61426,6.86669,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,46-65 y.,Urban regions,1615,6.83874,6.73739,6.94009,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,46-65 y.,Rural regions,904,6.87275,6.73018,7.01532,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,66 and older,Urban regions,83,6.46775,5.84111,7.09439,5.00000,7.20727,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1998,66 and older,Rural regions,,,,,,,,,,,,
1999,0-16 y.,Urban regions,,,,,,,,,,,,
1999,0-16 y.,Rural regions,,,,,,,,,,,,
1999,17-29 y.,Urban regions,1220,6.98320,6.85390,7.11251,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,17-29 y.,Rural regions,694,7.09818,6.93329,7.26308,6.00000,8.00000,8.96068,1.55897,10.00000,8.00000,7.00000,8.00000
1999,30-45 y.,Urban regions,2566,6.91951,6.83875,7.00028,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,30-45 y.,Rural regions,1327,6.75520,6.63714,6.87326,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,46-65 y.,Urban regions,1560,6.72695,6.61904,6.83486,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,46-65 y.,Rural regions,871,6.82210,6.68238,6.96182,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,66 and older,Urban regions,61,5.98588,5.21092,6.76083,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1999,66 and older,Rural regions,,,,,,,,,,,,
2000,0-16 y.,Urban regions,,,,,,,,,,,,
2000,0-16 y.,Rural regions,,,,,,,,,,,,
2000,17-29 y.,Urban regions,1634,7.25466,7.14700,7.36232,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,17-29 y.,Rural regions,1005,7.15773,7.02193,7.29354,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,30-45 y.,Urban regions,4122,7.10476,7.03961,7.16990,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,30-45 y.,Rural regions,2089,7.05590,6.96163,7.15018,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,46-65 y.,Urban regions,2776,7.06960,6.98745,7.15175,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,46-65 y.,Rural regions,1421,6.92537,6.80568,7.04506,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2000,66 and older,Urban regions,120,5.98635,5.36530,6.60739,4.23772,7.00000,8.29158,0.00000,10.00000,7.00000,6.00000,8.00000
2000,66 and older,Rural regions,77,5.10502,4.31801,5.89203,0.02258,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2001,0-16 y.,Urban regions,,,,,,,,,,,,
2001,0-16 y.,Rural regions,,,,,,,,,,,,
2001,17-29 y.,Urban regions,1619,7.22075,7.11311,7.32839,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,17-29 y.,Rural regions,987,7.15522,7.01480,7.29563,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,30-45 y.,Urban regions,4024,7.14850,7.08357,7.21344,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,30-45 y.,Rural regions,2037,6.98545,6.89364,7.07726,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,46-65 y.,Urban regions,2751,7.01893,6.93695,7.10091,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,46-65 y.,Rural regions,1421,6.97566,6.86142,7.08990,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,66 and older,Urban regions,123,5.22184,4.50269,5.94098,0.00000,6.00000,9.00000,0.00000,10.00000,6.00000,5.00000,8.00000
2001,66 and older,Rural regions,61,6.18797,5.35982,7.01613,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2002,0-16 y.,Urban regions,,,,,,,,,,,,
2002,0-16 y.,Rural regions,,,,,,,,,,,,
2002,17-29 y.,Urban regions,1616,7.06619,6.95799,7.17440,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2002,17-29 y.,Rural regions,949,6.94063,6.79218,7.08907,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2002,30-45 y.,Urban regions,4182,6.97285,6.90895,7.03674,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2002,30-45 y.,Rural regions,1977,6.88983,6.79517,6.98449,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,46-65 y.,Urban regions,3366,6.80543,6.72864,6.88222,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,46-65 y.,Rural regions,1600,6.85418,6.74624,6.96211,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,66 and older,Urban regions,143,5.87650,5.30233,6.45067,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2002,66 and older,Rural regions,81,5.77488,5.03796,6.51180,3.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,7.00000
2003,0-16 y.,Urban regions,,,,,,,,,,,,
2003,0-16 y.,Rural regions,,,,,,,,,,,,
2003,17-29 y.,Urban regions,1565,7.01937,6.90745,7.13128,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2003,17-29 y.,Rural regions,870,6.93476,6.78016,7.08937,6.00000,8.00000,8.37084,2.44374,10.00000,8.00000,7.00000,8.00000
2003,30-45 y.,Urban regions,3888,6.98616,6.92124,7.05107,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2003,30-45 y.,Rural regions,1859,6.83965,6.73894,6.94035,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2003,46-65 y.,Urban regions,3251,6.78046,6.70332,6.85761,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,46-65 y.,Rural regions,1547,6.76138,6.64716,6.87560,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,66 and older,Urban regions,158,5.56940,5.00493,6.13386,2.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2003,66 and older,Rural regions,79,5.72580,4.92402,6.52758,4.00000,6.36162,9.00000,0.00000,10.00000,6.00000,5.00000,8.00000
2004,0-16 y.,Urban regions,,,,,,,,,,,,
2004,0-16 y.,Rural regions,,,,,,,,,,,,
2004,17-29 y.,Urban regions,1511,6.92609,6.80984,7.04234,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2004,17-29 y.,Rural regions,854,6.87156,6.70504,7.03807,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2004,30-45 y.,Urban regions,3686,6.84396,6.77447,6.91344,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2004,30-45 y.,Rural regions,1703,6.76595,6.65793,6.87397,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2004,46-65 y.,Urban regions,3192,6.67396,6.59512,6.75281,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,46-65 y.,Rural regions,1583,6.66908,6.55702,6.78114,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,66 and older,Urban regions,157,6.33107,5.82850,6.83363,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2004,66 and older,Rural regions,68,6.08869,5.35919,6.81819,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
2005,0-16 y.,Urban regions,,,,,,,,,,,,
2005,0-16 y.,Rural regions,,,,,,,,,,,,
2005,17-29 y.,Urban regions,1454,6.99355,6.87504,7.11205,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2005,17-29 y.,Rural regions,780,6.93478,6.76284,7.10673,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2005,30-45 y.,Urban regions,3435,6.78172,6.70849,6.85494,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2005,30-45 y.,Rural regions,1583,6.69589,6.58706,6.80473,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,46-65 y.,Urban regions,3069,6.61037,6.53047,6.69027,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,46-65 y.,Rural regions,1553,6.63642,6.51761,6.75523,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2005,66 and older,Urban regions,154,5.80259,5.23347,6.37172,3.00000,7.00000,8.24469,0.00000,10.00000,7.00000,5.00000,8.00000
2005,66 and older,Rural regions,79,5.97061,5.23141,6.70981,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2006,0-16 y.,Urban regions,,,,,,,,,,,,
2006,0-16 y.,Rural regions,,,,,,,,,,,,
2006,17-29 y.,Urban regions,1441,6.96259,6.84423,7.08094,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2006,17-29 y.,Rural regions,802,7.06589,6.90994,7.22184,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2006,30-45 y.,Urban regions,3505,6.75546,6.68218,6.82875,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,30-45 y.,Rural regions,1670,6.79050,6.68417,6.89683,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,46-65 y.,Urban regions,3293,6.68378,6.60792,6.75965,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,46-65 y.,Rural regions,1688,6.72378,6.61456,6.83301,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,66 and older,Urban regions,166,5.56537,5.02979,6.10096,3.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,7.00000
2006,66 and older,Rural regions,93,6.58609,6.03477,7.13742,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2007,0-16 y.,Urban regions,,,,,,,,,,,,
2007,0-16 y.,Rural regions,,,,,,,,,,,,
2007,17-29 y.,Urban regions,1377,6.98080,6.86018,7.10143,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2007,17-29 y.,Rural regions,740,7.12384,6.95668,7.29099,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2007,30-45 y.,Urban regions,3242,6.84529,6.77201,6.91856,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2007,30-45 y.,Rural regions,1598,6.89743,6.79263,7.00222,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2007,46-65 y.,Urban regions,3167,6.54008,6.46294,6.61722,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,46-65 y.,Rural regions,1640,6.58516,6.47755,6.69277,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,66 and older,Urban regions,182,6.03482,5.56129,6.50835,5.00000,7.00000,8.11067,0.33400,10.00000,7.00000,6.00000,8.00000
2007,66 and older,Rural regions,109,6.09859,5.48941,6.70776,4.66640,7.00000,9.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2008,0-16 y.,Urban regions,,,,,,,,,,,,
2008,0-16 y.,Rural regions,,,,,,,,,,,,
