year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,4695,7.72361,7.66153,7.78568,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1984,Direct migration background,West,2218,7.46921,7.36498,7.57343,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Indirect migration background,West,62,8.36534,7.80101,8.92968,6.83627,10.00000,10.00000,2.09068,10.00000,10.00000,8.00000,10.00000
1985,No migration background,West,4347,7.54179,7.47884,7.60475,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Direct migration background,West,1885,7.34773,7.24689,7.44858,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Indirect migration background,West,62,7.56401,7.05915,8.06886,6.00000,7.56753,9.00000,3.00000,10.00000,8.00000,6.00000,9.00000
1986,No migration background,West,4227,7.41454,7.35187,7.47720,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Direct migration background,West,1826,7.37876,7.28176,7.47575,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Indirect migration background,West,78,7.54117,7.05046,8.03188,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
1987,No migration background,West,4230,7.42100,7.35926,7.48274,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Direct migration background,West,1805,7.36386,7.26823,7.45948,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Indirect migration background,West,87,7.24631,6.75067,7.74195,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,6.00000,9.00000
1988,No migration background,West,4005,7.25908,7.19464,7.32352,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,Direct migration background,West,1692,7.22432,7.12328,7.32536,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1988,Indirect migration background,West,115,7.91493,7.56432,8.26553,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,7.00000,9.00000
1989,No migration background,West,3901,7.28123,7.21819,7.34428,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1989,Direct migration background,West,1639,7.14299,7.04705,7.23894,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1989,Indirect migration background,West,128,7.52304,7.17221,7.87386,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1990,No migration background,West,3881,7.24752,7.18442,7.31061,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1990,No migration background,East,3297,7.20180,7.12115,7.28244,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1990,Direct migration background,West,1621,7.16429,7.06396,7.26462,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1990,Direct migration background,East,95,7.26728,6.80644,7.72812,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1990,Indirect migration background,West,153,7.33545,7.00029,7.67062,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,3949,7.19550,7.13357,7.25744,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1991,No migration background,East,2635,6.34089,6.23661,6.44517,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Direct migration background,West,1633,7.19712,7.10073,7.29351,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1991,Direct migration background,East,74,6.10934,5.51047,6.70822,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1991,Indirect migration background,West,208,7.43428,7.11477,7.75379,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,3872,7.40855,7.34993,7.46718,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1992,No migration background,East,2319,6.77110,6.67967,6.86253,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,West,1542,7.38645,7.29180,7.48110,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,Direct migration background,East,58,6.45200,5.87247,7.03153,5.45543,7.00000,8.00000,1.63857,10.00000,7.00000,6.00000,7.00000
1992,Indirect migration background,West,227,7.91919,7.67945,8.15892,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1992,Indirect migration background,East,,,,,,,,,,,,
