year,age_gr,bula_h,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.31325,130,443,0.27001,0.35650
2003,30-45 y.,Baden-Wuerttemberg,Very concerned,0.24375,205,920,0.21599,0.27151
2003,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.49991,464,920,0.46759,0.53224
2003,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.24531,251,920,0.21749,0.27312
2003,30-45 y.,Bavaria,Very concerned,0.25098,229,1011,0.22424,0.27772
2003,30-45 y.,Bavaria,Somewhat concerned,0.44461,447,1011,0.41396,0.47526
2003,30-45 y.,Bavaria,Not concerned at all,0.29243,335,1011,0.26438,0.32049
2003,30-45 y.,Berlin,Very concerned,0.32490,75,231,0.26438,0.38543
2003,30-45 y.,Berlin,Somewhat concerned,0.43665,102,231,0.37256,0.50075
2003,30-45 y.,Berlin,Not concerned at all,0.23029,54,231,0.17588,0.28471
2003,30-45 y.,Brandenburg,Very concerned,0.34636,71,235,0.28539,0.40732
2003,30-45 y.,Brandenburg,Somewhat concerned,0.46158,112,235,0.39771,0.52546
2003,30-45 y.,Brandenburg,Not concerned at all,0.18929,52,235,0.13910,0.23949
2003,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.31416,42,156,0.24108,0.38723
2003,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.47246,81,156,0.39386,0.55106
2003,30-45 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.20732,33,156,0.14350,0.27114
2003,30-45 y.,Saxony,Very concerned,0.33216,137,477,0.28985,0.37447
2003,30-45 y.,Saxony,Somewhat concerned,0.47534,236,477,0.43048,0.52020
2003,30-45 y.,Saxony,Not concerned at all,0.18470,104,477,0.14984,0.21956
2003,30-45 y.,Saxony-Anhalt,Very concerned,0.33364,68,238,0.27361,0.39367
2003,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.47716,115,238,0.41357,0.54075
2003,30-45 y.,Saxony-Anhalt,Not concerned at all,0.17681,55,238,0.12824,0.22539
2003,30-45 y.,Thuringa,Very concerned,0.29382,81,265,0.23887,0.34876
2003,30-45 y.,Thuringa,Somewhat concerned,0.49144,128,265,0.43113,0.55174
2003,30-45 y.,Thuringa,Not concerned at all,0.21475,56,265,0.16521,0.26428
2003,46-65 y.,Schleswig-Holstein,Very concerned,0.16107,35,252,0.11560,0.20655
2003,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.46632,105,252,0.40460,0.52804
2003,46-65 y.,Schleswig-Holstein,Not concerned at all,0.35766,112,252,0.29836,0.41696
2003,46-65 y.,Hamburg,Somewhat concerned,0.32248,40,101,0.23087,0.41410
2003,46-65 y.,Hamburg,Not concerned at all,0.35309,61,101,0.25942,0.44677
2003,46-65 y.,Lower Saxony,Very concerned,0.27904,158,604,0.24324,0.31484
2003,46-65 y.,Lower Saxony,Somewhat concerned,0.48982,292,604,0.44992,0.52972
2003,46-65 y.,Lower Saxony,Not concerned at all,0.23075,154,604,0.19712,0.26437
2003,46-65 y.,North Rhine-Westphalia,Very concerned,0.33514,483,1608,0.31206,0.35822
2003,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.44559,744,1608,0.42129,0.46989
2003,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.20889,381,1608,0.18902,0.22877
2003,46-65 y.,Hesse,Very concerned,0.27249,126,518,0.23411,0.31087
2003,46-65 y.,Hesse,Somewhat concerned,0.48606,255,518,0.44298,0.52914
2003,46-65 y.,Hesse,Not concerned at all,0.23765,137,518,0.20096,0.27434
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.27886,98,413,0.23556,0.32217
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.45958,190,413,0.41146,0.50771
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.24773,125,413,0.20605,0.28942
2003,46-65 y.,Baden-Wuerttemberg,Very concerned,0.26307,199,862,0.23366,0.29248
2003,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.49042,432,862,0.45703,0.52382
2003,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.24218,231,862,0.21356,0.27079
2003,46-65 y.,Bavaria,Very concerned,0.30362,274,1026,0.27547,0.33177
2003,46-65 y.,Bavaria,Somewhat concerned,0.43825,467,1026,0.40787,0.46862
2003,46-65 y.,Bavaria,Not concerned at all,0.23994,285,1026,0.21380,0.26608
2003,46-65 y.,Berlin,Very concerned,0.32104,100,293,0.26749,0.37459
2003,46-65 y.,Berlin,Somewhat concerned,0.41244,130,293,0.35598,0.46891
2003,46-65 y.,Berlin,Not concerned at all,0.25316,63,293,0.20328,0.30303
2003,46-65 y.,Brandenburg,Very concerned,0.28106,91,339,0.23314,0.32898
2003,46-65 y.,Brandenburg,Somewhat concerned,0.48925,162,339,0.43596,0.54254
2003,46-65 y.,Brandenburg,Not concerned at all,0.22733,86,339,0.18265,0.27201
2003,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.24856,45,183,0.18577,0.31135
2003,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.54126,97,183,0.46886,0.61365
2003,46-65 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.20577,41,183,0.14703,0.26450
2003,46-65 y.,Saxony,Very concerned,0.27696,150,546,0.23939,0.31453
2003,46-65 y.,Saxony,Somewhat concerned,0.45750,256,546,0.41567,0.49933
2003,46-65 y.,Saxony,Not concerned at all,0.26231,140,546,0.22538,0.29924
2003,46-65 y.,Saxony-Anhalt,Very concerned,0.29023,98,356,0.24302,0.33745
2003,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.52719,187,356,0.47526,0.57913
2003,46-65 y.,Saxony-Anhalt,Not concerned at all,0.18056,71,356,0.14054,0.22057
2003,46-65 y.,Thuringa,Very concerned,0.31409,96,329,0.26386,0.36432
2003,46-65 y.,Thuringa,Somewhat concerned,0.49783,163,329,0.44372,0.55194
2003,46-65 y.,Thuringa,Not concerned at all,0.18351,70,329,0.14162,0.22540
2003,66 and older,Schleswig-Holstein,Somewhat concerned,0.47397,61,101,0.37610,0.57184
2003,66 and older,Schleswig-Holstein,Not concerned at all,0.28022,40,101,0.19220,0.36825
2003,66 and older,Lower Saxony,Very concerned,0.30337,94,337,0.25421,0.35252
2003,66 and older,Lower Saxony,Somewhat concerned,0.51279,175,337,0.45934,0.56623
2003,66 and older,Lower Saxony,Not concerned at all,0.17692,68,337,0.13612,0.21772
2003,66 and older,North Rhine-Westphalia,Very concerned,0.35612,261,763,0.32212,0.39012
2003,66 and older,North Rhine-Westphalia,Somewhat concerned,0.43974,346,763,0.40449,0.47498
2003,66 and older,North Rhine-Westphalia,Not concerned at all,0.19631,156,763,0.16811,0.22452
2003,66 and older,Hesse,Very concerned,0.29261,68,223,0.23276,0.35246
2003,66 and older,Hesse,Somewhat concerned,0.51399,112,223,0.44824,0.57974
2003,66 and older,Hesse,Not concerned at all,0.17287,43,223,0.12313,0.22262
2003,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.24226,66,255,0.18957,0.29495
2003,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.52628,134,255,0.46488,0.58769
2003,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.21828,55,255,0.16748,0.26908
2003,66 and older,Baden-Wuerttemberg,Very concerned,0.26056,91,371,0.21583,0.30528
2003,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.53639,206,371,0.48558,0.58721
2003,66 and older,Baden-Wuerttemberg,Not concerned at all,0.18260,74,371,0.14323,0.22196
2003,66 and older,Bavaria,Very concerned,0.36737,174,500,0.32507,0.40967
2003,66 and older,Bavaria,Somewhat concerned,0.45180,235,500,0.40813,0.49546
2003,66 and older,Bavaria,Not concerned at all,0.15999,91,500,0.12782,0.19215
2003,66 and older,Berlin,Very concerned,0.30047,34,89,0.20468,0.39626
2003,66 and older,Berlin,Somewhat concerned,0.49587,55,89,0.39141,0.60034
2003,66 and older,Brandenburg,Very concerned,0.25307,47,181,0.18956,0.31659
2003,66 and older,Brandenburg,Somewhat concerned,0.54154,99,181,0.46874,0.61433
2003,66 and older,Brandenburg,Not concerned at all,0.20539,35,181,0.14637,0.26441
2003,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.47308,40,40,0.31639,0.62978
2003,66 and older,Saxony,Very concerned,0.21111,62,277,0.16297,0.25926
2003,66 and older,Saxony,Somewhat concerned,0.54214,154,277,0.48337,0.60092
2003,66 and older,Saxony,Not concerned at all,0.24388,61,277,0.19322,0.29454
2003,66 and older,Saxony-Anhalt,Very concerned,0.24127,34,158,0.17434,0.30820
2003,66 and older,Saxony-Anhalt,Somewhat concerned,0.55552,88,158,0.47779,0.63325
2003,66 and older,Saxony-Anhalt,Not concerned at all,0.19493,36,158,0.13296,0.25689
2003,66 and older,Thuringa,Very concerned,0.31016,45,120,0.22705,0.39327
2003,66 and older,Thuringa,Somewhat concerned,0.49632,75,120,0.40649,0.58616
2004,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.32738,36,95,0.23251,0.42224
2004,17-29 y.,Schleswig-Holstein,Not concerned at all,0.50476,59,95,0.40369,0.60584
2004,17-29 y.,Lower Saxony,Very concerned,0.24174,76,330,0.19547,0.28800
2004,17-29 y.,Lower Saxony,Somewhat concerned,0.51151,152,330,0.45749,0.56552
2004,17-29 y.,Lower Saxony,Not concerned at all,0.24496,102,330,0.19849,0.29143
2004,17-29 y.,North Rhine-Westphalia,Very concerned,0.26163,205,752,0.23019,0.29306
2004,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.42844,334,752,0.39304,0.46383
2004,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.30036,213,752,0.26757,0.33314
2004,17-29 y.,Hesse,Very concerned,0.27041,58,235,0.21350,0.32732
2004,17-29 y.,Hesse,Somewhat concerned,0.39971,101,235,0.33695,0.46248
2004,17-29 y.,Hesse,Not concerned at all,0.29556,76,235,0.23709,0.35402
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.27033,50,214,0.21069,0.32998
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.41283,95,214,0.34671,0.47895
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.28477,69,214,0.22416,0.34538
2004,17-29 y.,Baden-Wuerttemberg,Very concerned,0.25892,112,497,0.22037,0.29747
2004,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.46465,235,497,0.42075,0.50854
2004,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.25491,150,497,0.21656,0.29327
2004,17-29 y.,Bavaria,Very concerned,0.25525,149,550,0.21878,0.29172
2004,17-29 y.,Bavaria,Somewhat concerned,0.44741,241,550,0.40582,0.48900
2004,17-29 y.,Bavaria,Not concerned at all,0.29146,160,550,0.25345,0.32948
2004,17-29 y.,Berlin,Very concerned,0.25935,48,177,0.19460,0.32410
2004,17-29 y.,Berlin,Somewhat concerned,0.32266,66,177,0.25360,0.39173
2004,17-29 y.,Berlin,Not concerned at all,0.39173,63,177,0.31961,0.46384
2004,17-29 y.,Brandenburg,Very concerned,0.37724,50,167,0.30350,0.45097
2004,17-29 y.,Brandenburg,Somewhat concerned,0.33847,63,167,0.26649,0.41046
2004,17-29 y.,Brandenburg,Not concerned at all,0.28429,54,167,0.21567,0.35291
2004,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.40475,45,45,0.25972,0.54979
2004,17-29 y.,Saxony,Very concerned,0.28326,89,314,0.23334,0.33317
2004,17-29 y.,Saxony,Somewhat concerned,0.36637,111,314,0.31299,0.41975
2004,17-29 y.,Saxony,Not concerned at all,0.34257,114,314,0.29000,0.39515
2004,17-29 y.,Saxony-Anhalt,Very concerned,0.36109,58,186,0.29188,0.43030
2004,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.32733,70,186,0.25972,0.39495
2004,17-29 y.,Saxony-Anhalt,Not concerned at all,0.31158,58,186,0.24484,0.37831
2004,17-29 y.,Thuringa,Very concerned,0.32101,66,207,0.25726,0.38477
2004,17-29 y.,Thuringa,Somewhat concerned,0.46813,95,207,0.39999,0.53627
2004,17-29 y.,Thuringa,Not concerned at all,0.20898,46,207,0.15345,0.26450
2004,30-45 y.,Schleswig-Holstein,Very concerned,0.16189,31,167,0.10586,0.21793
2004,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.37104,55,167,0.29755,0.44453
2004,30-45 y.,Schleswig-Holstein,Not concerned at all,0.46109,81,167,0.38525,0.53692
2004,30-45 y.,Hamburg,Somewhat concerned,0.45630,33,33,0.28373,0.62888
2004,30-45 y.,Lower Saxony,Very concerned,0.32564,162,597,0.28802,0.36327
2004,30-45 y.,Lower Saxony,Somewhat concerned,0.42918,286,597,0.38945,0.46892
2004,30-45 y.,Lower Saxony,Not concerned at all,0.24340,149,597,0.20895,0.27785
2004,30-45 y.,North Rhine-Westphalia,Very concerned,0.29710,404,1393,0.27309,0.32110
2004,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.44976,636,1393,0.42363,0.47590
2004,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.24655,353,1393,0.22390,0.26919
2004,30-45 y.,Hesse,Very concerned,0.27751,131,464,0.23672,0.31829
2004,30-45 y.,Hesse,Somewhat concerned,0.46757,215,464,0.42212,0.51302
2004,30-45 y.,Hesse,Not concerned at all,0.25393,118,464,0.21428,0.29358
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.22859,96,414,0.18809,0.26909
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.50436,213,414,0.45614,0.55258
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.25537,105,414,0.21331,0.29742
2004,30-45 y.,Baden-Wuerttemberg,Very concerned,0.33586,260,883,0.30469,0.36703
2004,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.43319,402,883,0.40049,0.46589
2004,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.22649,221,883,0.19886,0.25411
2004,30-45 y.,Bavaria,Very concerned,0.32582,279,952,0.29603,0.35561
2004,30-45 y.,Bavaria,Somewhat concerned,0.43758,432,952,0.40605,0.46912
2004,30-45 y.,Bavaria,Not concerned at all,0.22666,241,952,0.20005,0.25327
2004,30-45 y.,Berlin,Very concerned,0.38277,77,224,0.31898,0.44657
2004,30-45 y.,Berlin,Somewhat concerned,0.36652,85,224,0.30328,0.42977
2004,30-45 y.,Berlin,Not concerned at all,0.24812,62,224,0.19143,0.30481
2004,30-45 y.,Brandenburg,Very concerned,0.39522,73,208,0.32862,0.46182
2004,30-45 y.,Brandenburg,Somewhat concerned,0.42078,92,208,0.35353,0.48804
2004,30-45 y.,Brandenburg,Not concerned at all,0.18400,43,208,0.13121,0.23678
2004,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.39036,46,119,0.30234,0.47838
2004,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.44571,73,119,0.35603,0.53540
2004,30-45 y.,Saxony,Very concerned,0.39076,159,445,0.34538,0.43615
2004,30-45 y.,Saxony,Somewhat concerned,0.41377,197,445,0.36796,0.45959
2004,30-45 y.,Saxony,Not concerned at all,0.19419,89,445,0.15740,0.23099
2004,30-45 y.,Saxony-Anhalt,Very concerned,0.37851,78,212,0.31307,0.44396
2004,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.40784,91,212,0.34153,0.47415
2004,30-45 y.,Saxony-Anhalt,Not concerned at all,0.19171,43,212,0.13860,0.24483
2004,30-45 y.,Thuringa,Very concerned,0.36244,101,262,0.30412,0.42076
2004,30-45 y.,Thuringa,Somewhat concerned,0.43451,116,262,0.37437,0.49465
2004,30-45 y.,Thuringa,Not concerned at all,0.20029,45,262,0.15173,0.24884
2004,46-65 y.,Schleswig-Holstein,Very concerned,0.22950,53,256,0.17789,0.28111
2004,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.44443,96,256,0.38344,0.50542
2004,46-65 y.,Schleswig-Holstein,Not concerned at all,0.31721,107,256,0.26009,0.37433
2004,46-65 y.,Hamburg,Very concerned,0.38934,35,122,0.30246,0.47622
2004,46-65 y.,Hamburg,Somewhat concerned,0.39436,49,122,0.30728,0.48144
2004,46-65 y.,Hamburg,Not concerned at all,0.21630,38,122,0.14294,0.28966
2004,46-65 y.,Lower Saxony,Very concerned,0.33562,192,592,0.29755,0.37370
2004,46-65 y.,Lower Saxony,Somewhat concerned,0.44911,276,592,0.40901,0.48921
2004,46-65 y.,Lower Saxony,Not concerned at all,0.20131,124,592,0.16898,0.23363
2004,46-65 y.,North Rhine-Westphalia,Very concerned,0.37479,540,1561,0.35077,0.39881
2004,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.44770,719,1561,0.42302,0.47238
2004,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.16949,302,1561,0.15087,0.18811
2004,46-65 y.,Hesse,Very concerned,0.30818,154,502,0.26775,0.34862
2004,46-65 y.,Hesse,Somewhat concerned,0.39955,220,502,0.35666,0.44244
2004,46-65 y.,Hesse,Not concerned at all,0.25890,128,502,0.22054,0.29725
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.31902,120,404,0.27351,0.36453
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.43392,186,404,0.38553,0.48231
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.24202,98,404,0.20020,0.28383
2004,46-65 y.,Baden-Wuerttemberg,Very concerned,0.28813,229,831,0.25732,0.31894
2004,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.48837,403,831,0.45437,0.52238
2004,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.22115,199,831,0.19292,0.24939
2004,46-65 y.,Bavaria,Very concerned,0.37683,321,1004,0.34684,0.40682
2004,46-65 y.,Bavaria,Somewhat concerned,0.41739,473,1004,0.38687,0.44791
2004,46-65 y.,Bavaria,Not concerned at all,0.19189,210,1004,0.16752,0.21626
2004,46-65 y.,Berlin,Very concerned,0.37771,108,279,0.32072,0.43471
2004,46-65 y.,Berlin,Somewhat concerned,0.42149,118,279,0.36344,0.47954
2004,46-65 y.,Berlin,Not concerned at all,0.19740,53,279,0.15061,0.24419
2004,46-65 y.,Brandenburg,Very concerned,0.29378,98,340,0.24529,0.34227
2004,46-65 y.,Brandenburg,Somewhat concerned,0.47605,157,340,0.42289,0.52922
2004,46-65 y.,Brandenburg,Not concerned at all,0.23017,85,340,0.18536,0.27498
2004,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.36160,57,157,0.28620,0.43699
2004,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.53165,100,157,0.45334,0.60995
2004,46-65 y.,Saxony,Very concerned,0.37619,194,524,0.33468,0.41771
2004,46-65 y.,Saxony,Somewhat concerned,0.38858,221,524,0.34680,0.43035
2004,46-65 y.,Saxony,Not concerned at all,0.22124,109,524,0.18567,0.25682
2004,46-65 y.,Saxony-Anhalt,Very concerned,0.39322,122,346,0.34168,0.44477
2004,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.46620,180,346,0.41356,0.51884
2004,46-65 y.,Saxony-Anhalt,Not concerned at all,0.11946,44,346,0.08523,0.15368
2004,46-65 y.,Thuringa,Very concerned,0.40605,109,310,0.35129,0.46081
2004,46-65 y.,Thuringa,Somewhat concerned,0.46580,157,310,0.41018,0.52142
2004,46-65 y.,Thuringa,Not concerned at all,0.12815,44,310,0.09088,0.16542
2004,66 and older,Schleswig-Holstein,Very concerned,0.26698,31,126,0.18942,0.34453
2004,66 and older,Schleswig-Holstein,Somewhat concerned,0.42915,54,126,0.34238,0.51592
2004,66 and older,Schleswig-Holstein,Not concerned at all,0.30070,41,126,0.22031,0.38109
2004,66 and older,Lower Saxony,Very concerned,0.37779,132,359,0.32757,0.42802
2004,66 and older,Lower Saxony,Somewhat concerned,0.46694,164,359,0.41526,0.51862
2004,66 and older,Lower Saxony,Not concerned at all,0.15526,63,359,0.11775,0.19278
2004,66 and older,North Rhine-Westphalia,Very concerned,0.42719,348,802,0.39294,0.46145
2004,66 and older,North Rhine-Westphalia,Somewhat concerned,0.42487,341,802,0.39064,0.45911
2004,66 and older,North Rhine-Westphalia,Not concerned at all,0.13685,113,802,0.11304,0.16065
2004,66 and older,Hesse,Very concerned,0.38154,83,215,0.31645,0.44662
2004,66 and older,Hesse,Somewhat concerned,0.40121,89,215,0.33554,0.46688
2004,66 and older,Hesse,Not concerned at all,0.17475,43,215,0.12387,0.22563
2004,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.26371,62,252,0.20919,0.31822
2004,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.48190,133,252,0.42008,0.54371
2004,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.22301,57,252,0.17151,0.27451
2004,66 and older,Baden-Wuerttemberg,Very concerned,0.31000,124,374,0.26306,0.35693
2004,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.51632,183,374,0.46561,0.56704
2004,66 and older,Baden-Wuerttemberg,Not concerned at all,0.15799,67,374,0.12097,0.19500
2004,66 and older,Bavaria,Very concerned,0.41339,201,508,0.37052,0.45625
2004,66 and older,Bavaria,Somewhat concerned,0.42968,229,508,0.38659,0.47277
2004,66 and older,Bavaria,Not concerned at all,0.12801,78,508,0.09892,0.15709
2004,66 and older,Berlin,Very concerned,0.44115,50,97,0.34182,0.54048
2004,66 and older,Berlin,Somewhat concerned,0.38893,47,97,0.29141,0.48645
2004,66 and older,Brandenburg,Very concerned,0.33486,71,161,0.26173,0.40798
2004,66 and older,Brandenburg,Somewhat concerned,0.50733,90,161,0.42987,0.58480
2004,66 and older,Mecklenburg-Western Pomerania,Very concerned,0.38210,33,70,0.26745,0.49675
2004,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.38184,37,70,0.26720,0.49647
2004,66 and older,Saxony,Very concerned,0.28407,86,279,0.23106,0.33708
2004,66 and older,Saxony,Somewhat concerned,0.54748,149,279,0.48897,0.60599
2004,66 and older,Saxony,Not concerned at all,0.16194,44,279,0.11864,0.20525
2004,66 and older,Saxony-Anhalt,Very concerned,0.36537,60,143,0.28617,0.44457
2004,66 and older,Saxony-Anhalt,Somewhat concerned,0.45591,83,143,0.37399,0.53783
2004,66 and older,Thuringa,Very concerned,0.36433,57,138,0.28374,0.44492
2004,66 and older,Thuringa,Somewhat concerned,0.50192,81,138,0.41819,0.58564
2005,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.25918,34,94,0.17013,0.34824
2005,17-29 y.,Schleswig-Holstein,Not concerned at all,0.51407,60,94,0.41249,0.61565
2005,17-29 y.,Lower Saxony,Very concerned,0.24284,77,322,0.19593,0.28975
2005,17-29 y.,Lower Saxony,Somewhat concerned,0.48017,155,322,0.42551,0.53482
2005,17-29 y.,Lower Saxony,Not concerned at all,0.27415,90,322,0.22535,0.32295
2005,17-29 y.,North Rhine-Westphalia,Very concerned,0.31052,235,720,0.27670,0.34435
2005,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.42952,302,720,0.39334,0.46570
2005,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.24442,183,720,0.21301,0.27584
2005,17-29 y.,Hesse,Very concerned,0.28540,60,227,0.22652,0.34427
2005,17-29 y.,Hesse,Somewhat concerned,0.45884,103,227,0.39387,0.52381
2005,17-29 y.,Hesse,Not concerned at all,0.24802,64,227,0.19171,0.30433
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.30861,60,206,0.24538,0.37184
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.36278,82,206,0.29696,0.42860
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.30358,64,206,0.24063,0.36652
2005,17-29 y.,Baden-Wuerttemberg,Very concerned,0.26137,133,503,0.22293,0.29981
2005,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.47432,230,503,0.43063,0.51800
2005,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.26091,140,503,0.22249,0.29932
2005,17-29 y.,Bavaria,Very concerned,0.33170,168,525,0.29138,0.37201
2005,17-29 y.,Bavaria,Somewhat concerned,0.38969,217,525,0.34794,0.43145
2005,17-29 y.,Bavaria,Not concerned at all,0.26858,140,525,0.23063,0.30653
2005,17-29 y.,Berlin,Very concerned,0.18354,34,161,0.12356,0.24353
2005,17-29 y.,Berlin,Somewhat concerned,0.50654,85,161,0.42907,0.58401
2005,17-29 y.,Berlin,Not concerned at all,0.30718,42,161,0.23569,0.37866
2005,17-29 y.,Brandenburg,Very concerned,0.38512,54,168,0.31132,0.45893
2005,17-29 y.,Brandenburg,Somewhat concerned,0.41406,72,168,0.33936,0.48877
2005,17-29 y.,Brandenburg,Not concerned at all,0.20081,42,168,0.14005,0.26157
2005,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.41045,44,44,0.26342,0.55749
2005,17-29 y.,Saxony,Very concerned,0.34442,100,306,0.29109,0.39775
2005,17-29 y.,Saxony,Somewhat concerned,0.38690,121,306,0.33224,0.44156
2005,17-29 y.,Saxony,Not concerned at all,0.26868,85,306,0.21893,0.31843
2005,17-29 y.,Saxony-Anhalt,Very concerned,0.40695,61,179,0.33478,0.47912
2005,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.37554,79,179,0.30440,0.44668
2005,17-29 y.,Saxony-Anhalt,Not concerned at all,0.21247,39,179,0.15237,0.27256
2005,17-29 y.,Thuringa,Very concerned,0.44838,74,153,0.36931,0.52744
2005,17-29 y.,Thuringa,Somewhat concerned,0.40187,79,153,0.32393,0.47981
2005,30-45 y.,Schleswig-Holstein,Very concerned,0.27135,39,158,0.20179,0.34090
2005,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.38194,53,158,0.30594,0.45794
2005,30-45 y.,Schleswig-Holstein,Not concerned at all,0.34671,66,158,0.27227,0.42116
2005,30-45 y.,Hamburg,Somewhat concerned,0.50835,31,31,0.32945,0.68725
2005,30-45 y.,Lower Saxony,Very concerned,0.38040,186,539,0.33938,0.42143
2005,30-45 y.,Lower Saxony,Somewhat concerned,0.42441,247,539,0.38264,0.46617
2005,30-45 y.,Lower Saxony,Not concerned at all,0.19336,106,539,0.15999,0.22673
2005,30-45 y.,North Rhine-Westphalia,Very concerned,0.34459,460,1309,0.31884,0.37035
2005,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.43698,567,1309,0.41010,0.46387
2005,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.19963,282,1309,0.17797,0.22129
2005,30-45 y.,Hesse,Very concerned,0.32530,150,439,0.28143,0.36918
2005,30-45 y.,Hesse,Somewhat concerned,0.48230,206,439,0.43550,0.52909
2005,30-45 y.,Hesse,Not concerned at all,0.19210,83,439,0.15521,0.22900
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.33824,129,375,0.29030,0.38619
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.42967,171,375,0.37950,0.47984
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.21618,75,375,0.17446,0.25790
2005,30-45 y.,Baden-Wuerttemberg,Very concerned,0.40884,296,809,0.37494,0.44274
2005,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.37993,334,809,0.34647,0.41340
2005,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.20430,179,809,0.17650,0.23210
2005,30-45 y.,Bavaria,Very concerned,0.38551,318,904,0.35376,0.41726
