year,bula_h,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Bremen,No,0.73367,176,214,0.67430,0.79303
2014,North Rhine-Westphalia,Yes,0.08838,628,5639,0.08097,0.09579
2014,North Rhine-Westphalia,No,0.74553,5011,5639,0.73417,0.75690
2014,Hesse,Yes,0.09878,223,1887,0.08532,0.11225
2014,Hesse,No,0.74039,1664,1887,0.72060,0.76017
2014,"Rhineland-Palatinate, Saarland",Yes,0.08424,152,1585,0.07056,0.09792
2014,"Rhineland-Palatinate, Saarland",No,0.75439,1433,1585,0.73319,0.77558
2014,Baden-Wuerttemberg,Yes,0.08589,317,3221,0.07622,0.09557
2014,Baden-Wuerttemberg,No,0.75010,2904,3221,0.73515,0.76506
2014,Bavaria,Yes,0.08428,474,4403,0.07607,0.09248
2014,Bavaria,No,0.75847,3929,4403,0.74583,0.77112
2014,Berlin,Yes,0.11466,129,991,0.09481,0.13450
2014,Berlin,No,0.73027,862,991,0.70262,0.75791
2014,Brandenburg,Yes,0.04380,79,1025,0.03127,0.05634
2014,Brandenburg,No,0.81394,946,1025,0.79010,0.83777
2014,Mecklenburg-Western Pomerania,Yes,0.06135,47,558,0.04142,0.08128
2014,Mecklenburg-Western Pomerania,No,0.79475,511,558,0.76121,0.82829
2014,Saxony,Yes,0.07344,135,1618,0.06073,0.08616
2014,Saxony,No,0.78714,1483,1618,0.76719,0.80709
2014,Saxony-Anhalt,Yes,0.07401,84,966,0.05749,0.09053
2014,Saxony-Anhalt,No,0.79557,882,966,0.77012,0.82102
2014,Thuringa,Yes,0.06090,83,994,0.04602,0.07577
2014,Thuringa,No,0.77597,911,994,0.75004,0.80191
2015,Schleswig-Holstein,Yes,0.08198,103,901,0.06406,0.09991
2015,Schleswig-Holstein,No,0.76685,798,901,0.73922,0.79448
2015,Hamburg,Yes,0.05184,44,463,0.03162,0.07205
2015,Hamburg,No,0.80308,419,463,0.76682,0.83934
2015,Lower Saxony,Yes,0.08640,279,2612,0.07562,0.09717
2015,Lower Saxony,No,0.76108,2333,2612,0.74472,0.77743
2015,Bremen,Yes,0.18595,31,187,0.13003,0.24186
2015,Bremen,No,0.66710,156,187,0.59937,0.73483
2015,North Rhine-Westphalia,Yes,0.09229,635,5577,0.08469,0.09988
2015,North Rhine-Westphalia,No,0.74426,4942,5577,0.73281,0.75571
2015,Hesse,Yes,0.09148,213,1883,0.07845,0.10450
2015,Hesse,No,0.73482,1670,1883,0.71488,0.75476
2015,"Rhineland-Palatinate, Saarland",Yes,0.08604,156,1610,0.07234,0.09975
2015,"Rhineland-Palatinate, Saarland",No,0.76869,1454,1610,0.74808,0.78929
2015,Baden-Wuerttemberg,Yes,0.07750,314,3211,0.06825,0.08675
2015,Baden-Wuerttemberg,No,0.76922,2897,3211,0.75464,0.78379
2015,Bavaria,Yes,0.07123,434,4382,0.06361,0.07884
2015,Bavaria,No,0.76822,3948,4382,0.75572,0.78071
2015,Berlin,Yes,0.10180,125,991,0.08297,0.12064
2015,Berlin,No,0.75116,866,991,0.72423,0.77809
2015,Brandenburg,Yes,0.04457,82,1009,0.03183,0.05731
2015,Brandenburg,No,0.80397,927,1009,0.77946,0.82848
2015,Mecklenburg-Western Pomerania,Yes,0.06216,44,557,0.04209,0.08223
2015,Mecklenburg-Western Pomerania,No,0.79012,513,557,0.75627,0.82397
2015,Saxony,Yes,0.06531,125,1535,0.05295,0.07767
2015,Saxony,No,0.79100,1410,1535,0.77065,0.81135
2015,Saxony-Anhalt,Yes,0.07250,72,896,0.05551,0.08948
2015,Saxony-Anhalt,No,0.79646,824,896,0.77008,0.82284
2015,Thuringa,Yes,0.05974,80,972,0.04483,0.07464
2015,Thuringa,No,0.79129,892,972,0.76573,0.81685
2016,Schleswig-Holstein,Yes,0.06533,107,999,0.05000,0.08066
2016,Schleswig-Holstein,No,0.77579,892,999,0.74991,0.80167
2016,Hamburg,Yes,0.07972,50,462,0.05499,0.10444
2016,Hamburg,No,0.76614,412,462,0.72750,0.80478
2016,Lower Saxony,Yes,0.09140,304,2715,0.08056,0.10225
2016,Lower Saxony,No,0.75865,2411,2715,0.74256,0.77475
2016,Bremen,No,0.64995,203,203,0.58418,0.71573
2016,North Rhine-Westphalia,Yes,0.09391,611,5722,0.08635,0.10147
2016,North Rhine-Westphalia,No,0.74356,5111,5722,0.73224,0.75487
2016,Hesse,Yes,0.08949,191,1842,0.07645,0.10253
2016,Hesse,No,0.73798,1651,1842,0.71790,0.75807
2016,"Rhineland-Palatinate, Saarland",Yes,0.08550,154,1748,0.07239,0.09861
2016,"Rhineland-Palatinate, Saarland",No,0.75999,1594,1748,0.73996,0.78001
2016,Baden-Wuerttemberg,Yes,0.07412,298,3191,0.06503,0.08321
2016,Baden-Wuerttemberg,No,0.76078,2893,3191,0.74598,0.77559
2016,Bavaria,Yes,0.07270,372,4222,0.06487,0.08054
2016,Bavaria,No,0.76759,3850,4222,0.75485,0.78033
2016,Berlin,Yes,0.10317,108,1012,0.08442,0.12193
2016,Berlin,No,0.74912,904,1012,0.72240,0.77584
2016,Brandenburg,Yes,0.04572,66,1048,0.03306,0.05837
2016,Brandenburg,No,0.80347,982,1048,0.77940,0.82754
2016,Mecklenburg-Western Pomerania,No,0.80055,559,559,0.76740,0.83371
2016,Saxony,Yes,0.07475,132,1584,0.06179,0.08770
2016,Saxony,No,0.78227,1452,1584,0.76194,0.80260
2016,Saxony-Anhalt,Yes,0.08153,72,917,0.06381,0.09925
2016,Saxony-Anhalt,No,0.76780,845,917,0.74046,0.79515
2016,Thuringa,Yes,0.06485,65,979,0.04942,0.08028
2016,Thuringa,No,0.78692,914,979,0.76125,0.81258
2017,Schleswig-Holstein,Yes,0.07208,123,1190,0.05738,0.08678
2017,Schleswig-Holstein,No,0.76234,1067,1190,0.73814,0.78653
2017,Hamburg,Yes,0.06846,60,534,0.04702,0.08990
2017,Hamburg,No,0.75738,474,534,0.72099,0.79377
2017,Lower Saxony,Yes,0.09208,362,3212,0.08208,0.10208
2017,Lower Saxony,No,0.75088,2850,3212,0.73592,0.76584
2017,Bremen,Yes,0.12706,43,285,0.08833,0.16579
2017,Bremen,No,0.69867,242,285,0.64530,0.75203
2017,North Rhine-Westphalia,Yes,0.09623,742,6483,0.08905,0.10341
2017,North Rhine-Westphalia,No,0.74474,5741,6483,0.73413,0.75535
2017,Hesse,Yes,0.10156,239,2152,0.08879,0.11433
2017,Hesse,No,0.72916,1913,2152,0.71038,0.74794
2017,"Rhineland-Palatinate, Saarland",Yes,0.06399,157,1784,0.05263,0.07535
2017,"Rhineland-Palatinate, Saarland",No,0.76882,1627,1784,0.74926,0.78839
2017,Baden-Wuerttemberg,Yes,0.07298,340,3475,0.06433,0.08163
2017,Baden-Wuerttemberg,No,0.75905,3135,3475,0.74483,0.77327
2017,Bavaria,Yes,0.07949,474,4618,0.07168,0.08729
2017,Bavaria,No,0.76164,4144,4618,0.74935,0.77393
2017,Berlin,Yes,0.10113,126,1090,0.08322,0.11904
2017,Berlin,No,0.76096,964,1090,0.73562,0.78629
2017,Brandenburg,Yes,0.04537,78,1164,0.03341,0.05733
2017,Brandenburg,No,0.78385,1086,1164,0.76019,0.80750
2017,Mecklenburg-Western Pomerania,Yes,0.05443,42,618,0.03653,0.07233
2017,Mecklenburg-Western Pomerania,No,0.77792,576,618,0.74513,0.81072
2017,Saxony,Yes,0.06909,158,1803,0.05738,0.08080
2017,Saxony,No,0.78497,1645,1803,0.76600,0.80394
2017,Saxony-Anhalt,Yes,0.08149,85,1031,0.06478,0.09820
2017,Saxony-Anhalt,No,0.76602,946,1031,0.74017,0.79188
2017,Thuringa,Yes,0.08823,83,1076,0.07128,0.10519
2017,Thuringa,No,0.76872,993,1076,0.74352,0.79393
2018,Schleswig-Holstein,Yes,0.05176,91,1087,0.03858,0.06493
2018,Schleswig-Holstein,No,0.77508,996,1087,0.75024,0.79991
2018,Hamburg,Yes,0.06796,58,539,0.04670,0.08923
2018,Hamburg,No,0.76464,481,539,0.72880,0.80049
2018,Lower Saxony,Yes,0.08237,353,3041,0.07260,0.09215
2018,Lower Saxony,No,0.76553,2688,3041,0.75047,0.78059
2018,Bremen,Yes,0.12743,35,298,0.08951,0.16535
2018,Bremen,No,0.69112,263,298,0.63857,0.74366
2018,North Rhine-Westphalia,Yes,0.09816,766,6245,0.09078,0.10554
2018,North Rhine-Westphalia,No,0.75575,5479,6245,0.74509,0.76641
2018,Hesse,Yes,0.10136,253,2099,0.08844,0.11427
2018,Hesse,No,0.74161,1846,2099,0.72288,0.76034
2018,"Rhineland-Palatinate, Saarland",Yes,0.05965,158,1716,0.04844,0.07086
2018,"Rhineland-Palatinate, Saarland",No,0.77443,1558,1716,0.75465,0.79421
2018,Baden-Wuerttemberg,Yes,0.07003,300,3154,0.06112,0.07894
2018,Baden-Wuerttemberg,No,0.76462,2854,3154,0.74981,0.77943
2018,Bavaria,Yes,0.06673,432,4330,0.05929,0.07416
2018,Bavaria,No,0.77751,3898,4330,0.76512,0.78990
2018,Berlin,Yes,0.09711,118,1129,0.07983,0.11439
2018,Berlin,No,0.75534,1011,1129,0.73026,0.78043
2018,Brandenburg,Yes,0.03000,60,1135,0.02007,0.03993
2018,Brandenburg,No,0.79098,1075,1135,0.76731,0.81464
2018,Mecklenburg-Western Pomerania,Yes,0.05568,52,650,0.03804,0.07333
2018,Mecklenburg-Western Pomerania,No,0.77853,598,650,0.74658,0.81048
2018,Saxony,Yes,0.07406,161,1743,0.06176,0.08636
2018,Saxony,No,0.77890,1582,1743,0.75941,0.79838
2018,Saxony-Anhalt,Yes,0.06026,79,998,0.04549,0.07503
2018,Saxony-Anhalt,No,0.78144,919,998,0.75579,0.80710
2018,Thuringa,Yes,0.06296,90,1042,0.04820,0.07771
2018,Thuringa,No,0.78212,952,1042,0.75704,0.80719
2019,Schleswig-Holstein,Yes,0.05697,97,1150,0.04356,0.07037
2019,Schleswig-Holstein,No,0.75570,1053,1150,0.73086,0.78055
2019,Hamburg,Yes,0.05685,46,584,0.03806,0.07565
2019,Hamburg,No,0.76212,538,584,0.72756,0.79669
2019,Lower Saxony,Yes,0.08229,317,2933,0.07234,0.09224
2019,Lower Saxony,No,0.75751,2616,2933,0.74200,0.77302
2019,Bremen,Yes,0.10256,38,290,0.06758,0.13754
2019,Bremen,No,0.74990,252,290,0.69997,0.79983
2019,North Rhine-Westphalia,Yes,0.08780,707,6251,0.08079,0.09482
2019,North Rhine-Westphalia,No,0.75909,5544,6251,0.74849,0.76969
2019,Hesse,Yes,0.09352,200,2001,0.08076,0.10628
2019,Hesse,No,0.74464,1801,2001,0.72553,0.76375
2019,"Rhineland-Palatinate, Saarland",Yes,0.06449,170,1657,0.05266,0.07632
2019,"Rhineland-Palatinate, Saarland",No,0.77921,1487,1657,0.75923,0.79919
2019,Baden-Wuerttemberg,Yes,0.07915,316,3179,0.06977,0.08854
2019,Baden-Wuerttemberg,No,0.74411,2863,3179,0.72893,0.75928
2019,Bavaria,Yes,0.06489,391,4314,0.05754,0.07224
2019,Bavaria,No,0.76751,3923,4314,0.75491,0.78012
2019,Berlin,Yes,0.09977,125,1134,0.08232,0.11722
2019,Berlin,No,0.75338,1009,1134,0.72828,0.77848
2019,Brandenburg,Yes,0.04415,70,1211,0.03257,0.05572
2019,Brandenburg,No,0.77100,1141,1211,0.74732,0.79467
2019,Mecklenburg-Western Pomerania,Yes,0.04902,44,650,0.03240,0.06563
2019,Mecklenburg-Western Pomerania,No,0.78562,606,650,0.75404,0.81719
2019,Saxony,Yes,0.06353,135,1736,0.05206,0.07501
2019,Saxony,No,0.79328,1601,1736,0.77423,0.81234
2019,Saxony-Anhalt,Yes,0.06931,73,988,0.05346,0.08515
2019,Saxony-Anhalt,No,0.78408,915,988,0.75842,0.80975
2019,Thuringa,Yes,0.07956,70,996,0.06274,0.09637
2019,Thuringa,No,0.77708,926,996,0.75122,0.80294
2020,Schleswig-Holstein,Yes,0.05943,101,1067,0.04524,0.07363
2020,Schleswig-Holstein,No,0.73848,966,1067,0.71210,0.76486
2020,Hamburg,Yes,0.08059,68,607,0.05892,0.10227
2020,Hamburg,No,0.74658,539,607,0.71195,0.78121
2020,Lower Saxony,Yes,0.06502,282,2887,0.05603,0.07402
2020,Lower Saxony,No,0.76931,2605,2887,0.75394,0.78468
2020,Bremen,Yes,0.10261,38,312,0.06888,0.13634
2020,Bremen,No,0.77383,274,312,0.72734,0.82033
2020,North Rhine-Westphalia,Yes,0.09005,752,6570,0.08313,0.09697
2020,North Rhine-Westphalia,No,0.75510,5818,6570,0.74470,0.76549
2020,Hesse,Yes,0.10397,253,2086,0.09087,0.11708
2020,Hesse,No,0.73082,1833,2086,0.71178,0.74986
2020,"Rhineland-Palatinate, Saarland",Yes,0.06584,145,1583,0.05362,0.07806
2020,"Rhineland-Palatinate, Saarland",No,0.78179,1438,1583,0.76143,0.80214
2020,Baden-Wuerttemberg,Yes,0.08099,358,3204,0.07154,0.09044
2020,Baden-Wuerttemberg,No,0.74084,2846,3204,0.72567,0.75602
2020,Bavaria,Yes,0.06972,433,4392,0.06219,0.07725
2020,Bavaria,No,0.75659,3959,4392,0.74390,0.76929
2020,Berlin,Yes,0.09694,147,1378,0.08131,0.11257
2020,Berlin,No,0.75643,1231,1378,0.73376,0.77910
2020,Brandenburg,Yes,0.06762,75,1154,0.05313,0.08212
2020,Brandenburg,No,0.76684,1079,1154,0.74244,0.79125
2020,Mecklenburg-Western Pomerania,Yes,0.05303,38,538,0.03407,0.07198
2020,Mecklenburg-Western Pomerania,No,0.78580,500,538,0.75110,0.82050
2020,Saxony,Yes,0.05763,126,1676,0.04647,0.06879
2020,Saxony,No,0.79214,1550,1676,0.77271,0.81157
2020,Saxony-Anhalt,Yes,0.06071,85,972,0.04569,0.07573
2020,Saxony-Anhalt,No,0.77959,887,972,0.75352,0.80566
2020,Thuringa,Yes,0.05719,68,976,0.04261,0.07177
2020,Thuringa,No,0.78685,908,976,0.76114,0.81256
2021,Schleswig-Holstein,Yes,0.03700,80,849,0.02430,0.04971
2021,Schleswig-Holstein,No,0.73878,769,849,0.70921,0.76834
2021,Hamburg,Yes,0.06298,47,454,0.04061,0.08535
2021,Hamburg,No,0.78626,407,454,0.74851,0.82401
2021,Lower Saxony,Yes,0.07199,200,1925,0.06044,0.08354
2021,Lower Saxony,No,0.75106,1725,1925,0.73174,0.77038
2021,Bremen,No,0.83548,138,138,0.77340,0.89756
2021,North Rhine-Westphalia,Yes,0.09107,497,4227,0.08240,0.09975
2021,North Rhine-Westphalia,No,0.74028,3730,4227,0.72706,0.75350
2021,Hesse,Yes,0.08840,159,1337,0.07318,0.10362
2021,Hesse,No,0.75395,1178,1337,0.73086,0.77705
2021,"Rhineland-Palatinate, Saarland",Yes,0.07766,107,1027,0.06129,0.09404
2021,"Rhineland-Palatinate, Saarland",No,0.76880,920,1027,0.74300,0.79460
2021,Baden-Wuerttemberg,Yes,0.08577,258,2185,0.07403,0.09752
2021,Baden-Wuerttemberg,No,0.73782,1927,2185,0.71938,0.75627
2021,Bavaria,Yes,0.06776,286,2886,0.05859,0.07694
2021,Bavaria,No,0.75931,2600,2886,0.74371,0.77491
2021,Berlin,Yes,0.08698,105,930,0.06886,0.10511
2021,Berlin,No,0.73992,825,930,0.71171,0.76813
2021,Brandenburg,Yes,0.06619,46,707,0.04785,0.08452
2021,Brandenburg,No,0.75367,661,707,0.72188,0.78545
2021,Mecklenburg-Western Pomerania,Yes,0.05937,34,412,0.03653,0.08222
2021,Mecklenburg-Western Pomerania,No,0.80067,378,412,0.76205,0.83929
2021,Saxony,Yes,0.07710,98,1171,0.06181,0.09238
2021,Saxony,No,0.75840,1073,1171,0.73387,0.78293
2021,Saxony-Anhalt,Yes,0.06817,60,610,0.04815,0.08818
2021,Saxony-Anhalt,No,0.79135,550,610,0.75908,0.82363
2021,Thuringa,Yes,0.06650,61,634,0.04709,0.08591
2021,Thuringa,No,0.74917,573,634,0.71540,0.78294
2022,Schleswig-Holstein,Yes,0.05979,99,1012,0.04517,0.07440
2022,Schleswig-Holstein,No,0.75677,913,1012,0.73033,0.78322
2022,Hamburg,Yes,0.09404,79,623,0.07110,0.11698
2022,Hamburg,No,0.74553,544,623,0.71130,0.77976
2022,Lower Saxony,Yes,0.07426,300,2438,0.06385,0.08467
2022,Lower Saxony,No,0.73444,2138,2438,0.71690,0.75197
2022,Bremen,Yes,0.12308,37,208,0.07832,0.16783
2022,Bremen,No,0.69381,171,208,0.63102,0.75660
2022,North Rhine-Westphalia,Yes,0.08455,806,5996,0.07751,0.09159
2022,North Rhine-Westphalia,No,0.73621,5190,5996,0.72506,0.74737
2022,Hesse,Yes,0.10327,254,1827,0.08931,0.11723
2022,Hesse,No,0.74673,1573,1827,0.72678,0.76668
2022,"Rhineland-Palatinate, Saarland",Yes,0.07478,163,1328,0.06062,0.08893
2022,"Rhineland-Palatinate, Saarland",No,0.75420,1165,1328,0.73103,0.77736
2022,Baden-Wuerttemberg,Yes,0.09062,421,3285,0.08080,0.10044
2022,Baden-Wuerttemberg,No,0.71380,2864,3285,0.69834,0.72926
2022,Bavaria,Yes,0.07308,486,4402,0.06539,0.08076
2022,Bavaria,No,0.74911,3916,4402,0.73630,0.76192
2022,Berlin,Yes,0.08829,195,1545,0.07413,0.10244
2022,Berlin,No,0.73986,1350,1545,0.71798,0.76174
2022,Brandenburg,Yes,0.05956,93,1024,0.04506,0.07406
2022,Brandenburg,No,0.76448,931,1024,0.73848,0.79048
2022,Mecklenburg-Western Pomerania,Yes,0.06594,66,573,0.04560,0.08628
2022,Mecklenburg-Western Pomerania,No,0.77291,507,573,0.73858,0.80725
2022,Saxony,Yes,0.07400,173,1776,0.06183,0.08618
2022,Saxony,No,0.77148,1603,1776,0.75194,0.79101
2022,Saxony-Anhalt,Yes,0.08717,109,924,0.06897,0.10537
2022,Saxony-Anhalt,No,0.75058,815,924,0.72266,0.77849
2022,Thuringa,Yes,0.06104,99,871,0.04513,0.07695
2022,Thuringa,No,0.76558,772,871,0.73743,0.79373
