year,quintil_oecd,regtyp,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,2nd Quintile,Rural regions,Not at all,0.06451612903225806,16487,0.06076607474030361,0.06826618332421251
1997,3rd Quintile,Urban regions,Strongly,0.31758530183727035,16487,0.31047906568302674,0.32469153799151396
1997,3rd Quintile,Urban regions,In some respects,0.2992125984251969,16487,0.29222274074735516,0.3062024561030386
1997,3rd Quintile,Urban regions,Very strongly,0.2125984251968504,16487,0.20635297983188466,0.21884387056181615
1997,3rd Quintile,Urban regions,Hardly,0.10761154855643044,16487,0.10288121611339193,0.11234188099946896
1997,3rd Quintile,Urban regions,Not at all,0.06299212598425197,16487,0.05928361127747409,0.06670064069102985
1997,3rd Quintile,Rural regions,Very strongly,0.5161290322580645,16487,0.5085007074021518,0.5237573571139772
1997,3rd Quintile,Rural regions,In some respects,0.25806451612903225,16487,0.2513851927539472,0.2647438395041173
1997,3rd Quintile,Rural regions,Strongly,0.1935483870967742,16487,0.18751766677768422,0.19957910741586415
1997,3rd Quintile,Rural regions,Hardly,0.03225806451612903,16487,0.029561044398774158,0.03495508463348391
1997,4th Quintile,Urban regions,Strongly,0.3096774193548387,16487,0.3026196727504416,0.31673516595923584
1997,4th Quintile,Urban regions,Very strongly,0.2709677419354839,16487,0.26418324858484216,0.27775223528612564
1997,4th Quintile,Urban regions,In some respects,0.25806451612903225,16487,0.2513851927539472,0.2647438395041173
1997,4th Quintile,Urban regions,Hardly,0.1032258064516129,16487,0.09858149917641543,0.10787011372681038
1997,4th Quintile,Urban regions,Not at all,0.05806451612903226,16487,0.054494655699896914,0.06163437655816761
1997,4th Quintile,Rural regions,Very strongly,0.3,16487,0.2930048843388579,0.30699511566114207
1997,4th Quintile,Rural regions,Strongly,0.3,16487,0.2930048843388579,0.30699511566114207
1997,4th Quintile,Rural regions,In some respects,0.3,16487,0.2930048843388579,0.30699511566114207
1997,4th Quintile,Rural regions,Not at all,0.1,16487,0.09542062185540647,0.10457937814459355
1997,5th Quintile,Urban regions,In some respects,0.375,16487,0.3676100602958346,0.3823899397041654
1997,5th Quintile,Urban regions,Strongly,0.28125,16487,0.2743868981053091,0.2881131018946909
1997,5th Quintile,Urban regions,Very strongly,0.265625,16487,0.2588831564823261,0.2723668435176739
1997,5th Quintile,Urban regions,Not at all,0.046875,16487,0.043648506286470164,0.050101493713529836
1997,5th Quintile,Urban regions,Hardly,0.03125,16487,0.028594073079438485,0.03390592692056152
1997,5th Quintile,Rural regions,In some respects,0.4,16487,0.39252190680432847,0.4074780931956716
1997,5th Quintile,Rural regions,Strongly,0.4,16487,0.39252190680432847,0.4074780931956716
1997,5th Quintile,Rural regions,Hardly,0.1,16487,0.09542062185540647,0.10457937814459355
1997,5th Quintile,Rural regions,Very strongly,0.1,16487,0.09542062185540647,0.10457937814459355
1999,1st Quintile,Urban regions,Strongly,0.32798573975044565,17396,0.3210090710983463,0.334962408402545
1999,1st Quintile,Urban regions,In some respects,0.28520499108734404,17396,0.27849532838969554,0.29191465378499254
1999,1st Quintile,Urban regions,Very strongly,0.22281639928698752,17396,0.21663243800560983,0.2290003605683652
1999,1st Quintile,Urban regions,Hardly,0.0962566844919786,17396,0.09187370569037627,0.10063966329358094
1999,1st Quintile,Urban regions,Not at all,0.0677361853832442,17396,0.06400186862721353,0.07147050213927487
1999,1st Quintile,Rural regions,In some respects,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,1st Quintile,Rural regions,Strongly,0.2619047619047619,17396,0.25537106068111964,0.2684384631284042
1999,1st Quintile,Rural regions,Very strongly,0.21428571428571427,17396,0.208188094984668,0.22038333358676054
1999,1st Quintile,Rural regions,Hardly,0.15476190476190477,17396,0.14938722075015518,0.16013658877365436
1999,1st Quintile,Rural regions,Not at all,0.03571428571428571,17396,0.03295653362301303,0.03847203780555839
1999,2nd Quintile,Urban regions,Strongly,0.3130016051364366,17396,0.30611060092413206,0.31989260934874114
1999,2nd Quintile,Urban regions,In some respects,0.29213483146067415,17396,0.28537714070273273,0.29889252221861556
1999,2nd Quintile,Urban regions,Very strongly,0.20706260032102727,17396,0.20104114241336454,0.21308405822869
1999,2nd Quintile,Urban regions,Hardly,0.1332263242375602,17396,0.12817646524690038,0.13827618322822002
1999,2nd Quintile,Urban regions,Not at all,0.05457463884430177,17396,0.05119912082174209,0.057950156866861446
1999,2nd Quintile,Rural regions,Very strongly,0.3274336283185841,17396,0.32045997125754155,0.3344072853796266
1999,2nd Quintile,Rural regions,In some respects,0.26548672566371684,17396,0.258924478226742,0.27204897310069165
1999,2nd Quintile,Rural regions,Strongly,0.22123893805309736,17396,0.2150706553667748,0.2274072207394199
1999,2nd Quintile,Rural regions,Hardly,0.10619469026548672,17396,0.10161639035803574,0.11077299017293771
1999,2nd Quintile,Rural regions,Not at all,0.07964601769911504,17396,0.07562263955183125,0.08366939584639883
1999,3rd Quintile,Urban regions,In some respects,0.3385093167701863,17396,0.33147732180926087,0.34554131173111174
1999,3rd Quintile,Urban regions,Strongly,0.30434782608695654,17396,0.2975100866517288,0.3111855655221843
1999,3rd Quintile,Urban regions,Very strongly,0.2080745341614907,17396,0.20204223332976223,0.21410683499321914
1999,3rd Quintile,Urban regions,Hardly,0.10559006211180125,17396,0.10102327041707934,0.11015685380652315
1999,3rd Quintile,Urban regions,Not at all,0.043478260869565216,17396,0.04044775676715458,0.046508764971975855
1999,3rd Quintile,Rural regions,In some respects,0.3142857142857143,17396,0.30738704555473223,0.32118438301669633
1999,3rd Quintile,Rural regions,Strongly,0.2857142857142857,17396,0.2790010278102986,0.2924275436182728
1999,3rd Quintile,Rural regions,Very strongly,0.2571428571428571,17396,0.25064797527652755,0.2636377390091867
1999,3rd Quintile,Rural regions,Hardly,0.11428571428571428,17396,0.10955775018729087,0.11901367838413769
1999,3rd Quintile,Rural regions,Not at all,0.02857142857142857,17396,0.026095701383465304,0.031047155759391837
1999,4th Quintile,Urban regions,In some respects,0.3407821229050279,17396,0.3337386919441869,0.3478255538658689
1999,4th Quintile,Urban regions,Strongly,0.3240223463687151,17396,0.317067540325512,0.33097715241191816
1999,4th Quintile,Urban regions,Very strongly,0.2346368715083799,17396,0.22833944265501602,0.24093430036174376
1999,4th Quintile,Urban regions,Hardly,0.0782122905027933,17396,0.07422218544318922,0.08220239556239738
1999,4th Quintile,Urban regions,Not at all,0.0223463687150838,17396,0.020149888170248077,0.024542849259919522
1999,4th Quintile,Rural regions,Very strongly,0.3076923076923077,17396,0.30083364776259586,0.31455096762201956
1999,4th Quintile,Rural regions,In some respects,0.23076923076923078,17396,0.2245081595062975,0.23703030203216408
1999,4th Quintile,Rural regions,Strongly,0.19230769230769232,17396,0.1864509964226742,0.19816438819271043
1999,4th Quintile,Rural regions,Not at all,0.19230769230769232,17396,0.1864509964226742,0.19816438819271043
1999,4th Quintile,Rural regions,Hardly,0.07692307692307693,17396,0.0729632277663777,0.08088292607977615
1999,5th Quintile,Urban regions,In some respects,0.4307692307692308,17396,0.4234105850749496,0.438127876463512
1999,5th Quintile,Urban regions,Very strongly,0.2,17396,0.19405582806091642,0.2059441719390836
1999,5th Quintile,Urban regions,Strongly,0.18461538461538463,17396,0.1788497572142356,0.19038101201653365
1999,5th Quintile,Urban regions,Not at all,0.13846153846153847,17396,0.1333289873436631,0.14359408957941383
1999,5th Quintile,Urban regions,Hardly,0.046153846153846156,17396,0.04303585780987128,0.049271834497821035
1999,5th Quintile,Rural regions,Strongly,1.0,17396,1.0,1.0
2001,1st Quintile,Urban regions,Strongly,0.3248407643312102,27798,0.3193353797230754,0.33034614893934494
2001,1st Quintile,Urban regions,In some respects,0.2945859872611465,27798,0.2892270659548951,0.29994490856739786
2001,1st Quintile,Urban regions,Very strongly,0.17834394904458598,27798,0.17384383505793505,0.1828440630312369
2001,1st Quintile,Urban regions,Hardly,0.1305732484076433,27798,0.12661235732850112,0.1345341394867855
2001,1st Quintile,Urban regions,Not at all,0.07165605095541401,27798,0.0686240440463444,0.07468805786448363
2001,1st Quintile,Rural regions,In some respects,0.3851851851851852,27798,0.3794643920278257,0.39090597834254465
2001,1st Quintile,Rural regions,Strongly,0.2222222222222222,27798,0.2173349018977783,0.22710954254666613
2001,1st Quintile,Rural regions,Not at all,0.14074074074074075,27798,0.13665264251023995,0.14482883897124155
2001,1st Quintile,Rural regions,Very strongly,0.1259259259259259,27798,0.12202577878555274,0.1298260730662991
2001,1st Quintile,Rural regions,Hardly,0.1259259259259259,27798,0.12202577878555274,0.1298260730662991
2001,2nd Quintile,Urban regions,In some respects,0.3673469387755102,27798,0.36167971560015194,0.3730141619508685
2001,2nd Quintile,Urban regions,Strongly,0.3032069970845481,27798,0.2978035513272478,0.30861044284184846
2001,2nd Quintile,Urban regions,Hardly,0.14723032069970846,27798,0.14306485272070005,0.15139578867871686
2001,2nd Quintile,Urban regions,Very strongly,0.119533527696793,27798,0.1157197921404776,0.1233472632531084
2001,2nd Quintile,Urban regions,Not at all,0.06268221574344024,27798,0.05983274045747684,0.06553169102940364
2001,2nd Quintile,Rural regions,In some respects,0.3333333333333333,27798,0.32779163298076613,0.3388750336859005
2001,2nd Quintile,Rural regions,Very strongly,0.18604651162790697,27798,0.1814718407321183,0.19062118252369564
2001,2nd Quintile,Rural regions,Hardly,0.17054263565891473,27798,0.1661212050342832,0.17496406628354624
2001,2nd Quintile,Rural regions,Strongly,0.16279069767441862,27798,0.15845078380150612,0.1671306115473311
2001,2nd Quintile,Rural regions,Not at all,0.14728682170542637,27798,0.14312069255666973,0.151452950854183
2001,3rd Quintile,Urban regions,In some respects,0.34724857685009486,27798,0.34165172969335195,0.35284542400683777
2001,3rd Quintile,Urban regions,Strongly,0.301707779886148,27798,0.2963119139307823,0.3071036458415137
2001,3rd Quintile,Urban regions,Very strongly,0.16888045540796964,27798,0.16447621781653002,0.17328469299940927
2001,3rd Quintile,Urban regions,Hardly,0.1442125237191651,27798,0.14008267875941854,0.14834236867891165
2001,3rd Quintile,Urban regions,Not at all,0.03795066413662239,27798,0.03570441636980304,0.04019691190344174
2001,3rd Quintile,Rural regions,In some respects,0.3333333333333333,27798,0.32779163298076613,0.3388750336859005
2001,3rd Quintile,Rural regions,Very strongly,0.22727272727272727,27798,0.2223462545999043,0.23219919994555022
2001,3rd Quintile,Rural regions,Hardly,0.19696969696969696,27798,0.19229433788953126,0.20164505604986266
2001,3rd Quintile,Rural regions,Strongly,0.19696969696969696,27798,0.19229433788953126,0.20164505604986266
2001,3rd Quintile,Rural regions,Not at all,0.045454545454545456,27798,0.04300584161273204,0.04790324929635887
2001,4th Quintile,Urban regions,In some respects,0.34600760456273766,27798,0.34041545900411363,0.3515997501213617
2001,4th Quintile,Urban regions,Strongly,0.27756653992395436,27798,0.27230234722983426,0.28283073261807445
2001,4th Quintile,Urban regions,Very strongly,0.17490494296577946,27798,0.17043911149014102,0.1793707744414179
2001,4th Quintile,Urban regions,Hardly,0.12547528517110265,27798,0.12158111939621971,0.1293694509459856
2001,4th Quintile,Urban regions,Not at all,0.07604562737642585,27798,0.07292952525357584,0.07916172949927587
2001,4th Quintile,Rural regions,In some respects,0.5609756097560976,27798,0.5551416207026255,0.5668095988095697
2001,4th Quintile,Rural regions,Strongly,0.14634146341463414,27798,0.14218642458494216,0.15049650224432612
2001,4th Quintile,Rural regions,Hardly,0.14634146341463414,27798,0.14218642458494216,0.15049650224432612
2001,4th Quintile,Rural regions,Very strongly,0.12195121951219512,27798,0.11810440104833088,0.12579803797605937
2001,4th Quintile,Rural regions,Not at all,0.024390243902439025,27798,0.022576836287911007,0.026203651516967044
2001,5th Quintile,Urban regions,In some respects,0.3333333333333333,27798,0.32779163298076613,0.3388750336859005
2001,5th Quintile,Urban regions,Very strongly,0.2894736842105263,27798,0.2841422515997215,0.29480511682133115
2001,5th Quintile,Urban regions,Strongly,0.2719298245614035,27798,0.2666990700555741,0.27716057906723296
2001,5th Quintile,Urban regions,Hardly,0.07017543859649122,27798,0.06717252821848022,0.07317834897450223
2001,5th Quintile,Urban regions,Not at all,0.03508771929824561,27798,0.032924648257685284,0.03725079033880594
2001,5th Quintile,Rural regions,In some respects,0.42857142857142855,27798,0.4227538550694894,0.43438900207336767
2001,5th Quintile,Rural regions,Strongly,0.35714285714285715,27798,0.35151001582077024,0.36277569846494406
2001,5th Quintile,Rural regions,Not at all,0.07142857142857142,27798,0.06840101018897599,0.07445613266816686
2001,5th Quintile,Rural regions,Very strongly,0.07142857142857142,27798,0.06840101018897599,0.07445613266816686
2001,5th Quintile,Rural regions,Hardly,0.07142857142857142,27798,0.06840101018897599,0.07445613266816686
2003,1st Quintile,Urban regions,In some respects,0.32786885245901637,27727,0.3223432234713711,0.3333944814466616
2003,1st Quintile,Urban regions,Strongly,0.305327868852459,27727,0.29990688902169893,0.31074884868321906
2003,1st Quintile,Urban regions,Very strongly,0.1680327868852459,27727,0.16363175260732168,0.1724338211631701
2003,1st Quintile,Urban regions,Hardly,0.13319672131147542,27727,0.12919716634118167,0.13719627628176917
2003,1st Quintile,Urban regions,Not at all,0.06557377049180328,27727,0.06266008803809141,0.06848745294551516
2003,1st Quintile,Rural regions,In some respects,0.3465346534653465,27727,0.34093334814329485,0.3521359587873982
2003,1st Quintile,Rural regions,Strongly,0.22772277227722773,27727,0.2227865526363783,0.23265899191807715
2003,1st Quintile,Rural regions,Hardly,0.1782178217821782,27727,0.17371319769148627,0.18272244587287015
2003,1st Quintile,Rural regions,Very strongly,0.1485148514851485,27727,0.14432905497548137,0.15270064799481564
2003,1st Quintile,Rural regions,Not at all,0.09900990099009901,27727,0.09549426458906549,0.10252553739113254
2003,2nd Quintile,Urban regions,In some respects,0.3431192660550459,27727,0.3375310853113048,0.34870744679878696
2003,2nd Quintile,Urban regions,Strongly,0.3174311926605505,27727,0.31195217564246575,0.3229102096786352
2003,2nd Quintile,Urban regions,Very strongly,0.13577981651376148,27727,0.13174768729792924,0.1398119457295937
2003,2nd Quintile,Urban regions,Hardly,0.13027522935779817,27727,0.12631311986516905,0.1342373388504273
2003,2nd Quintile,Urban regions,Not at all,0.07339449541284404,27727,0.07032488109015911,0.07646410973552897
2003,2nd Quintile,Rural regions,In some respects,0.31868131868131866,27727,0.3131965529617402,0.3241660844008971
2003,2nd Quintile,Rural regions,Hardly,0.2087912087912088,27727,0.2040070422820905,0.2135753753003271
2003,2nd Quintile,Rural regions,Not at all,0.16483516483516483,27727,0.16046783830865674,0.16920249136167292
2003,2nd Quintile,Rural regions,Strongly,0.15384615384615385,27727,0.14959924814221448,0.15809305955009323
2003,2nd Quintile,Rural regions,Very strongly,0.15384615384615385,27727,0.14959924814221448,0.15809305955009323
2003,3rd Quintile,Urban regions,In some respects,0.35477582846003897,27727,0.34914416160502704,0.3604074953150509
2003,3rd Quintile,Urban regions,Strongly,0.29434697855750486,27727,0.2889824689929101,0.29971148812209963
2003,3rd Quintile,Urban regions,Very strongly,0.16764132553606237,27727,0.16324438666159896,0.17203826441052578
2003,3rd Quintile,Urban regions,Hardly,0.13450292397660818,27727,0.13048683528290939,0.13851901267030697
2003,3rd Quintile,Urban regions,Not at all,0.04873294346978557,27727,0.04619859003531361,0.051267296904257534
2003,3rd Quintile,Rural regions,In some respects,0.3707865168539326,27727,0.36510105687304845,0.37647197683481676
2003,3rd Quintile,Rural regions,Strongly,0.3258426966292135,27727,0.3203258711238246,0.3313595221346024
2003,3rd Quintile,Rural regions,Very strongly,0.1348314606741573,27727,0.13081123336750938,0.13885168798080522
2003,3rd Quintile,Rural regions,Hardly,0.11235955056179775,27727,0.10864224579035792,0.11607685533323758
2003,3rd Quintile,Rural regions,Not at all,0.056179775280898875,27727,0.053469338583685876,0.058890211978111874
2003,4th Quintile,Urban regions,Strongly,0.29945054945054944,27727,0.29405933527009454,0.30484176363100435
2003,4th Quintile,Urban regions,In some respects,0.29120879120879123,27727,0.285861103568186,0.29655647884939645
2003,4th Quintile,Urban regions,Hardly,0.16758241758241757,27727,0.16318609574145865,0.1719787394233765
2003,4th Quintile,Urban regions,Very strongly,0.1510989010989011,27727,0.14688325804797636,0.15531454414982582
2003,4th Quintile,Urban regions,Not at all,0.09065934065934066,27727,0.08727967130797169,0.09403901001070962
2003,4th Quintile,Rural regions,Strongly,0.34328358208955223,27727,0.33769476258824865,0.3488724015908558
2003,4th Quintile,Rural regions,In some respects,0.3283582089552239,27727,0.32283047128248415,0.3338859466279636
2003,4th Quintile,Rural regions,Hardly,0.14925373134328357,27727,0.14505935635176076,0.15344810633480638
2003,4th Quintile,Rural regions,Very strongly,0.1044776119402985,27727,0.10087718110370213,0.10807804277689488
2003,4th Quintile,Rural regions,Not at all,0.07462686567164178,27727,0.07153364663454,0.07772008470874357
2003,5th Quintile,Urban regions,In some respects,0.3471698113207547,27727,0.3415661004225456,0.3527735222189638
2003,5th Quintile,Urban regions,Strongly,0.2981132075471698,27727,0.29272891344541974,0.30349750164891987
2003,5th Quintile,Urban regions,Very strongly,0.1509433962264151,27727,0.14672953711629733,0.15515725533653285
2003,5th Quintile,Urban regions,Hardly,0.11320754716981132,27727,0.10947802395587732,0.11693707038374533
2003,5th Quintile,Urban regions,Not at all,0.09056603773584905,27727,0.08718793464976407,0.09394414082193403
2003,5th Quintile,Rural regions,In some respects,0.40476190476190477,27727,0.3989842737157506,0.4105395358080589
2003,5th Quintile,Rural regions,Strongly,0.30952380952380953,27727,0.30408221703835037,0.3149654020092687
2003,5th Quintile,Rural regions,Hardly,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,5th Quintile,Rural regions,Very strongly,0.09523809523809523,27727,0.09178286387039866,0.0986933266057918
2003,5th Quintile,Rural regions,Not at all,0.047619047619047616,27727,0.045112359323148624,0.05012573591494661
2012,1st Quintile,Urban regions,In some respects,0.31216931216931215,40229,0.307641146261878,0.3166974780767463
2012,1st Quintile,Urban regions,Strongly,0.24867724867724866,40229,0.24445330858735717,0.2529011887671402
2012,1st Quintile,Urban regions,Hardly,0.19929453262786595,40229,0.19539088559385975,0.20319817966187215
2012,1st Quintile,Urban regions,Not at all,0.12522045855379188,40229,0.1219862098967087,0.12845470721087507
2012,1st Quintile,Urban regions,Very strongly,0.1146384479717813,40229,0.11152521278181926,0.11775168316174334
2012,1st Quintile,Rural regions,In some respects,0.32450331125827814,40229,0.31992813709112683,0.32907848542542945
2012,1st Quintile,Rural regions,Strongly,0.24503311258278146,40229,0.24083007964742117,0.24923614551814174
2012,1st Quintile,Rural regions,Hardly,0.17218543046357615,40229,0.16849606917962426,0.17587479174752804
2012,1st Quintile,Rural regions,Not at all,0.13245033112582782,40229,0.12913779860124647,0.13576286365040918
2012,1st Quintile,Rural regions,Very strongly,0.12582781456953643,40229,0.12258685755027494,0.12906877158879793
2012,2nd Quintile,Urban regions,In some respects,0.3011204481792717,40229,0.29663756167453,0.3056033346840134
2012,2nd Quintile,Urban regions,Strongly,0.21568627450980393,40229,0.21166704677191012,0.21970550224769775
2012,2nd Quintile,Urban regions,Hardly,0.16806722689075632,40229,0.16441319707684487,0.17172125670466776
2012,2nd Quintile,Urban regions,Very strongly,0.16106442577030813,40229,0.157472307954717,0.16465654358589926
2012,2nd Quintile,Urban regions,Not at all,0.15406162464985995,40229,0.1505338319849535,0.15758941731476642
2012,2nd Quintile,Rural regions,In some respects,0.281786941580756,40229,0.2773907811486893,0.2861831020128227
2012,2nd Quintile,Rural regions,Hardly,0.2027491408934708,40229,0.19882030886059757,0.20667797292634402
2012,2nd Quintile,Rural regions,Strongly,0.18900343642611683,40229,0.18517756113109093,0.19282931172114273
2012,2nd Quintile,Rural regions,Not at all,0.1718213058419244,40229,0.1681350371541245,0.1755075745297243
2012,2nd Quintile,Rural regions,Very strongly,0.15463917525773196,40229,0.15110598296633904,0.1581723675491249
2012,3rd Quintile,Urban regions,In some respects,0.2772585669781931,40229,0.272884147606274,0.28163298635011225
2012,3rd Quintile,Urban regions,Strongly,0.2118380062305296,40229,0.2078450354025473,0.21583097705851187
2012,3rd Quintile,Urban regions,Not at all,0.18847352024922118,40229,0.18465176411328532,0.19229527638515703
2012,3rd Quintile,Urban regions,Hardly,0.16199376947040497,40229,0.15839329917549527,0.16559423976531468
2012,3rd Quintile,Urban regions,Very strongly,0.16043613707165108,40229,0.1568496900519773,0.16402258409132486
2012,3rd Quintile,Rural regions,In some respects,0.26693227091633465,40229,0.2626095316194138,0.2712550102132555
2012,3rd Quintile,Rural regions,Not at all,0.2151394422310757,40229,0.2111239136232829,0.2191549708388685
2012,3rd Quintile,Rural regions,Strongly,0.1952191235059761,40229,0.19134577605698377,0.1990924709549684
2012,3rd Quintile,Rural regions,Hardly,0.18725099601593626,40229,0.183438786650205,0.19106320538166752
2012,3rd Quintile,Rural regions,Very strongly,0.13545816733067728,40229,0.13211404576347682,0.13880228889787774
2012,4th Quintile,Urban regions,In some respects,0.25925925925925924,40229,0.2549768644253451,0.26354165409317337
2012,4th Quintile,Urban regions,Strongly,0.24242424242424243,40229,0.23823642720627516,0.2466120576422097
2012,4th Quintile,Urban regions,Hardly,0.17676767676767677,40229,0.1730399069568408,0.18049544657851274
2012,4th Quintile,Urban regions,Not at all,0.17003367003367004,40229,0.16636267197927138,0.1737046680880687
2012,4th Quintile,Urban regions,Very strongly,0.15151515151515152,40229,0.14801137392376723,0.1550189291065358
2012,4th Quintile,Rural regions,Strongly,0.2524271844660194,40229,0.24818214957033033,0.25667221936170853
2012,4th Quintile,Rural regions,Not at all,0.24271844660194175,40229,0.23852890474476873,0.24690798845911477
2012,4th Quintile,Rural regions,In some respects,0.20388349514563106,40229,0.19994649163876393,0.2078204986524982
2012,4th Quintile,Rural regions,Hardly,0.15048543689320387,40229,0.14699146744060249,0.15397940634580526
2012,4th Quintile,Rural regions,Very strongly,0.15048543689320387,40229,0.14699146744060249,0.15397940634580526
2012,5th Quintile,Urban regions,In some respects,0.2671009771986971,40229,0.2627773696884665,0.27142458470892766
2012,5th Quintile,Urban regions,Strongly,0.23289902280130292,40229,0.22876858055597213,0.23702946504663372
2012,5th Quintile,Urban regions,Not at all,0.2280130293159609,40229,0.22391314813741403,0.23211291049450777
2012,5th Quintile,Urban regions,Very strongly,0.15309446254071662,40229,0.1495757508797072,0.15661317420172605
2012,5th Quintile,Urban regions,Hardly,0.11889250814332247,40229,0.11572966143133544,0.12205535485530951
2012,5th Quintile,Rural regions,In some respects,0.24285714285714285,40229,0.23866678794381693,0.24704749777046878
2012,5th Quintile,Rural regions,Not at all,0.24285714285714285,40229,0.23866678794381693,0.24704749777046878
2012,5th Quintile,Rural regions,Strongly,0.22142857142857142,40229,0.21737112762949004,0.2254860152276528
2012,5th Quintile,Rural regions,Very strongly,0.15,40229,0.14651067401082832,0.15348932598917167
2012,5th Quintile,Rural regions,Hardly,0.14285714285714285,40229,0.13943763159860612,0.14627665411567958
2014,1st Quintile,Urban regions,In some respects,0.2933467741935484,38694,0.2888101992576798,0.29788334912941694
2014,1st Quintile,Urban regions,Strongly,0.26713709677419356,38694,0.26272837463735166,0.27154581891103546
2014,1st Quintile,Urban regions,Very strongly,0.1592741935483871,38694,0.1556280467127819,0.16292034038399228
2014,1st Quintile,Urban regions,Hardly,0.15423387096774194,38694,0.15063514082628765,0.15783260110919622
2014,1st Quintile,Urban regions,Not at all,0.12600806451612903,38694,0.12270142279739706,0.129314706234861
2014,1st Quintile,Rural regions,In some respects,0.3047619047619048,38694,0.30017540497309336,0.3093484045507162
2014,1st Quintile,Rural regions,Strongly,0.20952380952380953,38694,0.20546876763155883,0.21357885141606023
2014,1st Quintile,Rural regions,Not at all,0.19365079365079366,38694,0.18971343043431746,0.19758815686726985
2014,1st Quintile,Rural regions,Hardly,0.1523809523809524,38694,0.14879998839518377,0.15596191636672102
2014,1st Quintile,Rural regions,Very strongly,0.13968253968253969,38694,0.1362284414253623,0.14313663793971707
2014,2nd Quintile,Urban regions,In some respects,0.29838709677419356,38694,0.2938280603616871,0.3029461331867
2014,2nd Quintile,Urban regions,Strongly,0.2782258064516129,38694,0.27376068128326847,0.2826909316199573
2014,2nd Quintile,Urban regions,Very strongly,0.175,38694,0.1712140030800416,0.1787859969199584
2014,2nd Quintile,Urban regions,Hardly,0.14274193548387096,38694,0.1392564294573671,0.1462274415103748
2014,2nd Quintile,Urban regions,Not at all,0.10564516129032259,38694,0.10258239404824765,0.10870792853239752
2014,2nd Quintile,Rural regions,In some respects,0.33726415094339623,38694,0.3325534061174468,0.34197489576934564
2014,2nd Quintile,Rural regions,Strongly,0.21462264150943397,38694,0.2105318135643788,0.21871346945448913
2014,2nd Quintile,Rural regions,Hardly,0.18396226415094338,38694,0.18010167352471818,0.1878228547771686
2014,2nd Quintile,Rural regions,Not at all,0.13679245283018868,38694,0.13336853809847884,0.1402163675618985
2014,2nd Quintile,Rural regions,Very strongly,0.12735849056603774,38694,0.12403674668972678,0.1306802344423487
2014,3rd Quintile,Urban regions,In some respects,0.3063314711359404,38694,0.30173836943538973,0.31092457283649105
2014,3rd Quintile,Urban regions,Strongly,0.276536312849162,38694,0.2720795583622292,0.28099306733609486
2014,3rd Quintile,Urban regions,Hardly,0.164804469273743,38694,0.1611077809901682,0.16850115755731782
2014,3rd Quintile,Urban regions,Very strongly,0.15176908752327747,38694,0.1481940305518955,0.15534414449465944
2014,3rd Quintile,Urban regions,Not at all,0.1005586592178771,38694,0.09756204788747735,0.10355527054827685
2014,3rd Quintile,Rural regions,In some respects,0.3827893175074184,38694,0.377946134504603,0.3876325005102338
2014,3rd Quintile,Rural regions,Strongly,0.22551928783382788,38694,0.2213550894944333,0.22968348617322246
2014,3rd Quintile,Rural regions,Hardly,0.1394658753709199,38694,0.13601402243376748,0.1429177283080723
