year,quintil_oecd,sampreg,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,1st Quintile,West,Strongly,0.3234932349323493,16487,0.3163523189097918,0.33063415095490684
1997,1st Quintile,West,Very strongly,0.26814268142681424,16487,0.26138058380123685,0.27490477905239163
1997,1st Quintile,West,In some respects,0.2521525215252153,16487,0.2455238968837731,0.2587811461666575
1997,1st Quintile,West,Hardly,0.11193111931119311,16487,0.10711847238098103,0.11674376624140519
1997,1st Quintile,West,Not at all,0.04428044280442804,16487,0.0411402488975131,0.04742063671134298
1997,1st Quintile,East,Very strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,1st Quintile,East,Strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,2nd Quintile,West,Strongly,0.3405114401076716,16487,0.3332778359513588,0.3477450442639844
1997,2nd Quintile,West,In some respects,0.3041722745625841,16487,0.2971497069417612,0.31119484218340704
1997,2nd Quintile,West,Very strongly,0.23418573351278602,16487,0.22772134877906727,0.24065011824650476
1997,2nd Quintile,West,Hardly,0.08075370121130551,16487,0.07659476350283594,0.08491263891977509
1997,2nd Quintile,West,Not at all,0.040376850605652756,16487,0.03737214566630762,0.04338155554499789
1997,2nd Quintile,East,In some respects,0.5,16487,0.4923677030923441,0.5076322969076559
1997,2nd Quintile,East,Strongly,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,2nd Quintile,East,Very strongly,0.16666666666666666,16487,0.16097788843000665,0.17235544490332666
1997,3rd Quintile,West,Strongly,0.30900243309002434,16487,0.30194893649527543,0.31605592968477325
1997,3rd Quintile,West,In some respects,0.29683698296836986,16487,0.2898631383430552,0.3038108275936845
1997,3rd Quintile,West,Very strongly,0.23357664233576642,16487,0.2271181027779493,0.24003518189358353
1997,3rd Quintile,West,Hardly,0.10218978102189781,16487,0.09756617033595194,0.10681339170784368
1997,3rd Quintile,West,Not at all,0.058394160583941604,16487,0.0548148075613418,0.06197351360654141
1997,3rd Quintile,East,Very strongly,1.0,16487,1.0,1.0
1997,4th Quintile,West,Strongly,0.3045977011494253,16487,0.29757237284886373,0.3116230294499869
1997,4th Quintile,West,Very strongly,0.27586206896551724,16487,0.2690395948700996,0.2826845430609349
1997,4th Quintile,West,In some respects,0.26436781609195403,16487,0.2576361912450541,0.27109944093885396
1997,4th Quintile,West,Hardly,0.09195402298850575,16487,0.08754315013710046,0.09636489583991104
1997,4th Quintile,West,Not at all,0.06321839080459771,16487,0.059503670249901226,0.06693311135929418
1997,4th Quintile,East,Strongly,1.0,16487,1.0,1.0
1997,5th Quintile,West,In some respects,0.3783783783783784,16487,0.3709753150557254,0.3857814417010314
1997,5th Quintile,West,Strongly,0.2972972972972973,16487,0.29032033228859083,0.3042742623060038
1997,5th Quintile,West,Very strongly,0.24324324324324326,16487,0.23669411041626007,0.24979237607022645
1997,5th Quintile,West,Hardly,0.04054054054054054,16487,0.03753000794064652,0.04355107314043456
1997,5th Quintile,West,Not at all,0.04054054054054054,16487,0.03753000794064652,0.04355107314043456
1999,1st Quintile,West,Strongly,0.31726283048211507,17396,0.3103466273094114,0.3241790336548187
1999,1st Quintile,West,In some respects,0.29237947122861585,17396,0.285620119873819,0.2991388225834127
1999,1st Quintile,West,Very strongly,0.2223950233281493,17396,0.2162152375603183,0.22857480909598032
1999,1st Quintile,West,Hardly,0.104199066874028,17396,0.09965892899613708,0.10873920475191891
1999,1st Quintile,West,Not at all,0.06376360808709176,17396,0.06013273914675149,0.06739447702743204
1999,1st Quintile,East,Strongly,1.0,17396,1.0,1.0
1999,2nd Quintile,West,Strongly,0.29863013698630136,17396,0.2918291532070468,0.30543112076555595
1999,2nd Quintile,West,In some respects,0.28904109589041094,17396,0.2823046097855692,0.29577758199525267
1999,2nd Quintile,West,Very strongly,0.22602739726027396,17396,0.21981191676760725,0.23224287775294067
1999,2nd Quintile,West,Hardly,0.1273972602739726,17396,0.12244253359511463,0.1323519869528306
1999,2nd Quintile,West,Not at all,0.0589041095890411,17396,0.05540529355534136,0.062402925622740836
1999,2nd Quintile,East,Strongly,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,2nd Quintile,East,Hardly,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,2nd Quintile,East,In some respects,0.16666666666666666,17396,0.1611285114476093,0.172204821885724
1999,2nd Quintile,East,Very strongly,0.16666666666666666,17396,0.1611285114476093,0.172204821885724
1999,3rd Quintile,West,In some respects,0.33707865168539325,17396,0.3300539481819217,0.3441033551888648
1999,3rd Quintile,West,Strongly,0.300561797752809,17396,0.2937482557694643,0.3073753397361537
1999,3rd Quintile,West,Very strongly,0.21348314606741572,17396,0.20739384866355848,0.21957244347127297
1999,3rd Quintile,West,Hardly,0.10674157303370786,17396,0.10215290402471446,0.11133024204270127
1999,3rd Quintile,West,Not at all,0.042134831460674156,17396,0.039149420019137696,0.04512024290221062
1999,3rd Quintile,East,Strongly,1.0,17396,1.0,1.0
1999,4th Quintile,West,In some respects,0.3284313725490196,17396,0.3214522810949336,0.3354104640031056
1999,4th Quintile,West,Strongly,0.30392156862745096,17396,0.29708652609537706,0.31075661115952485
1999,4th Quintile,West,Very strongly,0.24509803921568626,17396,0.23870589496593209,0.25149018346544044
1999,4th Quintile,West,Hardly,0.0784313725490196,17396,0.07443615787257321,0.082426587225466
1999,4th Quintile,West,Not at all,0.04411764705882353,17396,0.04106596162430887,0.0471693324933382
1999,4th Quintile,East,Strongly,1.0,17396,1.0,1.0
1999,5th Quintile,West,In some respects,0.417910447761194,17396,0.4105810567985743,0.4252398387238137
1999,5th Quintile,West,Strongly,0.208955223880597,17396,0.20291353271198673,0.2149969150492073
1999,5th Quintile,West,Very strongly,0.19402985074626866,17396,0.18815326435287433,0.199906437139663
1999,5th Quintile,West,Not at all,0.13432835820895522,17396,0.12926088080705556,0.1393958356108549
1999,5th Quintile,West,Hardly,0.04477611940298507,17396,0.041702803639576715,0.04784943516639343
2001,1st Quintile,West,In some respects,0.30758988015978694,27798,0.30216466432316946,0.3130150959964044
2001,1st Quintile,West,Strongly,0.30492676431424764,27798,0.2995147074416872,0.3103388211868081
