year,quintil_oecd,sex,plj0080_h,proportion,n,lower_confidence,upper_confidence
1999,3. Quintil,weiblich,Stark,0.026865671641791045,17396,0.02446287719489973,0.02926846608868236
1999,2. Quintil,maennlich,Kaum,0.025870646766169153,17396,0.023511563174176384,0.028229730358161922
1999,3. Quintil,maennlich,Sehr stark,0.023383084577114428,17396,0.021137422561228664,0.02562874659300019
1999,2. Quintil,weiblich,Kaum,0.022388059701492536,17396,0.020189578033144938,0.024586541369840134
1999,4. Quintil,maennlich,In mancher Beziehung,0.022388059701492536,17396,0.020189578033144938,0.024586541369840134
1999,3. Quintil,weiblich,Sehr stark,0.021890547263681594,17396,0.01971607731817385,0.024065017209189337
1999,4. Quintil,maennlich,Stark,0.021890547263681594,17396,0.01971607731817385,0.024065017209189337
1999,4. Quintil,weiblich,Stark,0.016417910447761194,17396,0.014529503372024117,0.01830631752349827
1999,1. Quintil,weiblich,Kaum,0.015920398009950248,17396,0.014060353027019823,0.017780442992880674
1999,4. Quintil,weiblich,In mancher Beziehung,0.015422885572139304,17396,0.013591671747075902,0.017254099397202703
1999,1. Quintil,maennlich,Kaum,0.013432835820895522,17396,0.011722117314274092,0.015143554327516953
1999,2. Quintil,maennlich,Gar nicht,0.012437810945273632,17396,0.010790841378074133,0.014084780512473132
1999,4. Quintil,maennlich,Sehr stark,0.012437810945273632,17396,0.010790841378074133,0.014084780512473132
1999,3. Quintil,weiblich,Kaum,0.011940298507462687,17396,0.010326198061983757,0.013554398952941617
1999,4. Quintil,weiblich,Sehr stark,0.011442786069651741,17396,0.00986227272878519,0.013023299410518292
1999,2. Quintil,weiblich,Gar nicht,0.010447761194029851,17396,0.008936768538513424,0.011958753849546278
1999,5. Quintil,maennlich,In mancher Beziehung,0.009950248756218905,17396,0.008475300276837287,0.011425197235600523
1999,3. Quintil,maennlich,Kaum,0.009950248756218905,17396,0.008475300276837287,0.011425197235600523
1999,1. Quintil,maennlich,Gar nicht,0.00945273631840796,17396,0.00801477320748209,0.010890699429333829
1999,5. Quintil,weiblich,Sehr stark,0.006965174129353234,17396,0.005729284748231531,0.008201063510474938
1999,5. Quintil,weiblich,In mancher Beziehung,0.006965174129353234,17396,0.005729284748231531,0.008201063510474938
1999,1. Quintil,weiblich,Gar nicht,0.006965174129353234,17396,0.005729284748231531,0.008201063510474938
1999,3. Quintil,maennlich,Gar nicht,0.005472636815920398,17396,0.004376315005622149,0.006568958626218648
1999,5. Quintil,maennlich,Sehr stark,0.004975124378109453,17396,0.003929561122720199,0.006020687633498706
1999,3. Quintil,weiblich,Gar nicht,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,4. Quintil,weiblich,Kaum,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,5. Quintil,maennlich,Stark,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,5. Quintil,weiblich,Stark,0.003980099502487562,17396,0.0030444518236933723,0.004915747181281752
1999,4. Quintil,maennlich,Kaum,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,4. Quintil,weiblich,Gar nicht,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,5. Quintil,maennlich,Gar nicht,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,4. Quintil,maennlich,Gar nicht,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,5. Quintil,weiblich,Gar nicht,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,5. Quintil,maennlich,Kaum,0.0014925373134328358,17396,0.0009188574210249502,0.0020662172058407216
1999,5. Quintil,weiblich,Kaum,0.0004975124378109452,17396,0.0001661332090767404,0.00082889166654515
2001,2. Quintil,maennlich,In mancher Beziehung,0.05608912792931233,27798,0.0533842097415468,0.058794046117077864
2001,2. Quintil,weiblich,In mancher Beziehung,0.051094890510948905,27798,0.04850638302636873,0.053683397995529084
2001,1. Quintil,weiblich,Stark,0.0457164809834806,27798,0.04326106881147895,0.048171893155482245
2001,3. Quintil,maennlich,In mancher Beziehung,0.04533230887437572,27798,0.042886743210820026,0.04777787453793141
2001,1. Quintil,maennlich,In mancher Beziehung,0.043795620437956206,27798,0.041389928560091535,0.04620131231582088
2001,2. Quintil,weiblich,Stark,0.042643104110641566,27798,0.0402678469482716,0.04501836127301153
2001,2. Quintil,maennlich,Stark,0.042258932001536686,27798,0.03989392402527283,0.04462393997780054
2001,3. Quintil,weiblich,In mancher Beziehung,0.041106415674222054,27798,0.03877247771574136,0.043440353632702745
2001,1. Quintil,maennlich,Stark,0.039185555128697654,27798,0.03690451954781661,0.0414665907095787
2001,1. Quintil,weiblich,In mancher Beziehung,0.03764886669227814,27798,0.03541121734572462,0.039886516038831664
2001,3. Quintil,weiblich,Stark,0.03611217825585863,27798,0.03391892195639802,0.038305434555319234
2001,3. Quintil,maennlich,Stark,0.029965424510180562,27798,0.027961168841820344,0.03196968017854078
2001,1. Quintil,weiblich,Sehr stark,0.02689204763734153,27798,0.02499034879175472,0.028793746482928338
2001,4. Quintil,maennlich,In mancher Beziehung,0.024971187091817133,27798,0.023136856474059823,0.026805517709574442
2001,4. Quintil,maennlich,Stark,0.02266615443718786,27798,0.020916470167931342,0.024415838706444377
2001,3. Quintil,maennlich,Sehr stark,0.02228198232808298,27798,0.02054684833532318,0.02401711632084278
2001,1. Quintil,weiblich,Kaum,0.021129466000768343,27798,0.01943880636319757,0.022820125638339118
2001,4. Quintil,weiblich,In mancher Beziehung,0.020745293891663467,27798,0.01906974569155571,0.022420842091771222
2001,2. Quintil,maennlich,Kaum,0.020361121782558587,27798,0.01870083483773117,0.022021408727386005
2001,1. Quintil,maennlich,Sehr stark,0.019976949673453707,27798,0.018332077971784842,0.02162182137512257
2001,3. Quintil,weiblich,Kaum,0.01882443334613907,27798,0.017226776096491692,0.02042209059578645
2001,2. Quintil,maennlich,Sehr stark,0.018056089127929314,27798,0.0164907642713951,0.01962141398446353
2001,3. Quintil,maennlich,Kaum,0.018056089127929314,27798,0.0164907642713951,0.01962141398446353
2001,2. Quintil,weiblich,Kaum,0.017671917018824434,27798,0.016123031184648678,0.01922080285300019
2001,3. Quintil,weiblich,Sehr stark,0.017671917018824434,27798,0.016123031184648678,0.01922080285300019
2001,2. Quintil,weiblich,Sehr stark,0.017671917018824434,27798,0.016123031184648678,0.01922080285300019
2001,1. Quintil,maennlich,Kaum,0.016903572800614674,27798,0.01538814025791171,0.018419005343317637
2001,4. Quintil,weiblich,Stark,0.014982712255090281,27798,0.013554586531184507,0.016410837978996055
2001,5. Quintil,maennlich,In mancher Beziehung,0.014598540145985401,27798,0.01318856774761693,0.01600851254435387
2001,4. Quintil,weiblich,Sehr stark,0.013830195927775643,27798,0.01245729463910266,0.015203097216448625
2001,1. Quintil,weiblich,Gar nicht,0.013446023818670765,27798,0.012092061244653526,0.014799986392688003
2001,2. Quintil,weiblich,Gar nicht,0.01114099116404149,27798,0.00990709561340707,0.01237488671467591
2001,4. Quintil,weiblich,Kaum,0.01114099116404149,27798,0.00990709561340707,0.01237488671467591
2001,4. Quintil,maennlich,Sehr stark,0.010756819054936612,27798,0.009544148701616587,0.011969489408256637
2001,2. Quintil,maennlich,Gar nicht,0.010756819054936612,27798,0.009544148701616587,0.011969489408256637
2001,1. Quintil,maennlich,Gar nicht,0.010756819054936612,27798,0.009544148701616587,0.011969489408256637
2001,5. Quintil,maennlich,Stark,0.009604302727621975,27798,0.008457769649730716,0.010750835805513234
2001,4. Quintil,maennlich,Kaum,0.008835958509412217,27798,0.00773581611946885,0.009936100899355583
2001,5. Quintil,weiblich,Sehr stark,0.008835958509412217,27798,0.00773581611946885,0.009936100899355583
2001,5. Quintil,weiblich,In mancher Beziehung,0.008451786400307337,27798,0.0073756174176954035,0.00952795538291927
2001,5. Quintil,maennlich,Sehr stark,0.006915097963887821,27798,0.005940912479421359,0.007889283448354285
2001,3. Quintil,maennlich,Gar nicht,0.005762581636573185,27798,0.004872760139742678,0.006652403133403692
2001,3. Quintil,weiblich,Gar nicht,0.005378409527468306,27798,0.0045185942233125454,0.006238224831624066
2001,5. Quintil,weiblich,Stark,0.004994237418363427,27798,0.00416553866380549,0.005822936172921364
2001,4. Quintil,weiblich,Gar nicht,0.004610065309258548,27798,0.0038137236100753867,0.0054064070084417085
2001,4. Quintil,maennlich,Gar nicht,0.00384172109104879,27798,0.0031144833881744656,0.004568958793923114
2001,5. Quintil,maennlich,Kaum,0.003073376872839032,27798,0.0024226648926723364,0.0037240888530057276
2001,5. Quintil,weiblich,Kaum,0.001920860545524395,27798,0.001406130281786164,0.0024355908092626257
2001,5. Quintil,maennlich,Gar nicht,0.000768344218209758,27798,0.00044261231120139066,0.0010940761252181254
2001,5. Quintil,weiblich,Gar nicht,0.000768344218209758,27798,0.00044261231120139066,0.0010940761252181254
2003,3. Quintil,weiblich,In mancher Beziehung,0.04873294346978557,27727,0.04619859003531361,0.051267296904257534
2003,2. Quintil,maennlich,In mancher Beziehung,0.042884990253411304,27727,0.04050025950482794,0.04526972100199467
2003,3. Quintil,maennlich,In mancher Beziehung,0.04015594541910331,27727,0.037845052098234314,0.04246683873997231
2003,3. Quintil,weiblich,Stark,0.039376218323586745,27727,0.03708694156433512,0.04166549508283837
2003,1. Quintil,weiblich,In mancher Beziehung,0.03898635477582846,27727,0.03670797706923,0.041264732482426916
2003,3. Quintil,maennlich,Stark,0.03781676413255361,27727,0.035571457260826264,0.040062071004280955
2003,2. Quintil,weiblich,Stark,0.03586744639376218,27727,0.033678559945135925,0.038056332842388435
2003,2. Quintil,weiblich,In mancher Beziehung,0.03391812865497076,27727,0.031787402985263856,0.03604885432467766
2003,1. Quintil,maennlich,In mancher Beziehung,0.031968810916179334,27727,0.029898133024296867,0.0340394888080618
2003,2. Quintil,maennlich,Stark,0.031189083820662766,27727,0.029142990438367603,0.03323517720295793
2003,1. Quintil,weiblich,Stark,0.030799220272904482,27727,0.028765546122232463,0.0328328944235765
2003,1. Quintil,maennlich,Stark,0.030799220272904482,27727,0.028765546122232463,0.0328328944235765
2003,4. Quintil,maennlich,In mancher Beziehung,0.02729044834307992,27727,0.025372656108886296,0.029208240577273545
2003,4. Quintil,weiblich,In mancher Beziehung,0.02729044834307992,27727,0.025372656108886296,0.029208240577273545
2003,4. Quintil,weiblich,Stark,0.02612085769980507,27727,0.024243483353552524,0.027998232046057614
2003,4. Quintil,maennlich,Stark,0.025730994152046785,27727,0.023867309809656616,0.027594678494436954
2003,5. Quintil,maennlich,In mancher Beziehung,0.02300194931773879,27727,0.021237400004870385,0.024766498630607196
2003,5. Quintil,weiblich,In mancher Beziehung,0.022222222222222223,27727,0.02048714641377335,0.023957298030671096
2003,5. Quintil,maennlich,Stark,0.019883040935672516,27727,0.018239861521510147,0.021526220349834885
2003,5. Quintil,weiblich,Stark,0.019883040935672516,27727,0.018239861521510147,0.021526220349834885
2003,1. Quintil,weiblich,Kaum,0.01871345029239766,27727,0.01711838124643817,0.020308519338357152
2003,3. Quintil,weiblich,Sehr stark,0.01871345029239766,27727,0.01711838124643817,0.020308519338357152
2003,2. Quintil,weiblich,Sehr stark,0.018323586744639377,27727,0.016744906942583137,0.019902266546695618
2003,3. Quintil,maennlich,Kaum,0.018323586744639377,27727,0.016744906942583137,0.019902266546695618
2003,1. Quintil,weiblich,Sehr stark,0.01793372319688109,27727,0.016371618060926685,0.019495828332835495
2003,3. Quintil,weiblich,Kaum,0.017153996101364522,27727,0.01562562076152732,0.018682371441201724
2003,3. Quintil,maennlich,Sehr stark,0.01676413255360624,27727,0.015252925299549061,0.018275339807663417
2003,1. Quintil,maennlich,Sehr stark,0.01676413255360624,27727,0.015252925299549061,0.018275339807663417
2003,2. Quintil,maennlich,Kaum,0.015984405458089667,27727,0.014508176010396018,0.017460634905783316
2003,2. Quintil,weiblich,Kaum,0.015984405458089667,27727,0.014508176010396018,0.017460634905783316
2003,2. Quintil,maennlich,Sehr stark,0.015594541910331383,27727,0.014136137571861355,0.01705294624880141
2003,4. Quintil,maennlich,Sehr stark,0.01442495126705653,27727,0.013021469879565185,0.015828432654547874
2003,4. Quintil,maennlich,Kaum,0.01364522417153996,27727,0.012279661792771233,0.015010786550308687
2003,4. Quintil,weiblich,Sehr stark,0.01364522417153996,27727,0.012279661792771233,0.015010786550308687
2003,4. Quintil,weiblich,Kaum,0.012475633528265107,27727,0.01116913223260417,0.013782134823926043
2003,5. Quintil,weiblich,Sehr stark,0.011695906432748537,27727,0.010430392677800203,0.012961420187696871
2003,2. Quintil,weiblich,Gar nicht,0.011306042884990253,27727,0.010061554395034573,0.012550531374945934
2003,1. Quintil,maennlich,Kaum,0.011306042884990253,27727,0.010061554395034573,0.012550531374945934
2003,1. Quintil,weiblich,Gar nicht,0.008966861598440545,27727,0.007857255201465073,0.010076467995416017
2003,5. Quintil,weiblich,Kaum,0.008576998050682261,27727,0.0074915681496450165,0.009662427951719505
2003,2. Quintil,maennlich,Gar nicht,0.008187134502923977,27727,0.007126451861303431,0.009247817144544524
2003,5. Quintil,maennlich,Sehr stark,0.007797270955165692,27727,0.006761947264372738,0.008832594645958645
2003,5. Quintil,maennlich,Kaum,0.007797270955165692,27727,0.006761947264372738,0.008832594645958645
2003,1. Quintil,maennlich,Gar nicht,0.007407407407407408,27727,0.006398100464247038,0.008416714350567778
2003,5. Quintil,maennlich,Gar nicht,0.007407407407407408,27727,0.006398100464247038,0.008416714350567778
2003,4. Quintil,maennlich,Gar nicht,0.007407407407407408,27727,0.006398100464247038,0.008416714350567778
2003,3. Quintil,maennlich,Gar nicht,0.007017543859649123,27727,0.006034963710949333,0.008000124008348913
2003,4. Quintil,weiblich,Gar nicht,0.006627680311890838,27727,0.005672596611873578,0.007582764011908098
2003,3. Quintil,weiblich,Gar nicht,0.006627680311890838,27727,0.005672596611873578,0.007582764011908098
2003,5. Quintil,weiblich,Gar nicht,0.0035087719298245615,27727,0.002812756383554389,0.004204787476094735
2012,2. Quintil,weiblich,In mancher Beziehung,0.037285931064383264,40229,0.03543449973604742,0.03913736239271911
2012,2. Quintil,maennlich,In mancher Beziehung,0.030999349663993064,40229,0.029305695327385726,0.0326930040006004
2012,3. Quintil,weiblich,In mancher Beziehung,0.030349013657056147,40229,0.028672656839159972,0.03202537047495232
2012,3. Quintil,weiblich,Stark,0.028398005636245394,40229,0.026774796150014886,0.0300212151224759
2012,2. Quintil,weiblich,Stark,0.02709733362237156,40229,0.02551067159263242,0.028683995652110696
2012,3. Quintil,maennlich,In mancher Beziehung,0.026663776284413614,40229,0.025089508078811006,0.028238044490016222
2012,4. Quintil,weiblich,In mancher Beziehung,0.02644699761543464,40229,0.024878967349814315,0.028015027881054966
2012,1. Quintil,weiblich,In mancher Beziehung,0.026013440277476697,40229,0.024457969593000006,0.027568910961953387
2012,4. Quintil,weiblich,Stark,0.025579882939518753,40229,0.024037085711590033,0.027122680167447472
2012,4. Quintil,maennlich,In mancher Beziehung,0.02536310427053978,40229,0.023826687353789625,0.026899521187289933
2012,5. Quintil,weiblich,Stark,0.02536310427053978,40229,0.023826687353789625,0.026899521187289933
2012,3. Quintil,weiblich,Gar nicht,0.024929546932581835,40229,0.02340597962913774,0.02645311423602593
2012,5. Quintil,weiblich,In mancher Beziehung,0.023628874918708,40229,0.022144596277243973,0.025113153560172026
2012,5. Quintil,weiblich,Gar nicht,0.023628874918708,40229,0.022144596277243973,0.025113153560172026
2012,5. Quintil,maennlich,In mancher Beziehung,0.023628874918708,40229,0.022144596277243973,0.025113153560172026
2012,2. Quintil,weiblich,Kaum,0.023195317580750056,40229,0.02172439274546897,0.02466624241603114
2012,1. Quintil,weiblich,Stark,0.023195317580750056,40229,0.02172439274546897,0.02466624241603114
2012,4. Quintil,weiblich,Gar nicht,0.022978538911771082,40229,0.02151434124708598,0.024442736576456184
2012,5. Quintil,maennlich,Stark,0.02211142423585519,40229,0.02067448137970446,0.02354836709200592
2012,1. Quintil,maennlich,In mancher Beziehung,0.02189464556687622,40229,0.02046460541817177,0.023324685715580672
2012,3. Quintil,weiblich,Kaum,0.02102753089096033,40229,0.019625473368300995,0.022429588413619663
2012,2. Quintil,maennlich,Stark,0.02102753089096033,40229,0.019625473368300995,0.022429588413619663
2012,2. Quintil,weiblich,Gar nicht,0.02081075222198136,40229,0.01941578610169346,0.022205718342269257
2012,3. Quintil,weiblich,Sehr stark,0.02016041621504444,40229,0.018786963570692577,0.021533868859396305
2012,2. Quintil,weiblich,Sehr stark,0.02016041621504444,40229,0.018786963570692577,0.021533868859396305
2012,5. Quintil,maennlich,Gar nicht,0.019076522870149576,40229,0.017739762302638375,0.020413283437660776
2012,3. Quintil,maennlich,Gar nicht,0.018859744201170606,40229,0.017530453706405498,0.020189034695935713
2012,3. Quintil,maennlich,Stark,0.018859744201170606,40229,0.017530453706405498,0.020189034695935713
2012,2. Quintil,maennlich,Kaum,0.018642965532191632,40229,0.017321190721922824,0.01996474034246044
2012,4. Quintil,maennlich,Stark,0.018426186863212658,40229,0.01711197413171988,0.019740399594705436
2012,1. Quintil,weiblich,Kaum,0.018426186863212658,40229,0.01711197413171988,0.019740399594705436
2012,4. Quintil,maennlich,Kaum,0.016908736180359853,40229,0.015648827856462603,0.018168644504257103
2012,4. Quintil,weiblich,Kaum,0.016908736180359853,40229,0.015648827856462603,0.018168644504257103
2012,3. Quintil,maennlich,Sehr stark,0.01647517884240191,40229,0.01523125387754289,0.017719103807260928
2012,2. Quintil,maennlich,Gar nicht,0.01647517884240191,40229,0.01523125387754289,0.017719103807260928
2012,4. Quintil,weiblich,Sehr stark,0.016258400173422935,40229,0.01502254984978382,0.01749425049706205
2012,1. Quintil,maennlich,Stark,0.01582484283546499,40229,0.014605313210641327,0.017044372460288653
2012,2. Quintil,maennlich,Sehr stark,0.015391285497507045,40229,0.014188312892216587,0.016594258102797504
2012,4. Quintil,maennlich,Gar nicht,0.015174506828528073,40229,0.013979904418451766,0.01636910923860438
2012,3. Quintil,maennlich,Kaum,0.015174506828528073,40229,0.013979904418451766,0.01636910923860438
2012,5. Quintil,weiblich,Sehr stark,0.0149577281595491,40229,0.013771558790441462,0.016143897528656737
2012,1. Quintil,maennlich,Kaum,0.013873834814654238,40229,0.012730822383847418,0.015016847245461058
2012,5. Quintil,maennlich,Kaum,0.013873834814654238,40229,0.012730822383847418,0.015016847245461058
2012,1. Quintil,weiblich,Gar nicht,0.01322349880771732,40229,0.012107229349450126,0.014339768265984515
2012,4. Quintil,maennlich,Sehr stark,0.01322349880771732,40229,0.012107229349450126,0.014339768265984515
2012,5. Quintil,maennlich,Sehr stark,0.013006720138738348,40229,0.011899516642436167,0.01411392363504053
2012,5. Quintil,weiblich,Kaum,0.011489269455885541,40229,0.01044785559354206,0.012530683318229022
2012,1. Quintil,weiblich,Sehr stark,0.011272490786906569,40229,0.01024083526727268,0.012304146306540458
2012,1. Quintil,maennlich,Gar nicht,0.010188597442011706,40229,0.009207256584681883,0.011169938299341528
2012,1. Quintil,maennlich,Sehr stark,0.006069802731411229,40229,0.005310785415460112,0.006828820047362347
2014,2. Quintil,weiblich,In mancher Beziehung,0.03936777403775794,38694,0.03743008865473098,0.041305459420784896
2014,3. Quintil,weiblich,In mancher Beziehung,0.036294453387970146,38694,0.03443096553131918,0.038157941244621116
2014,4. Quintil,weiblich,In mancher Beziehung,0.03380652714766574,38694,0.03200572256609759,0.03560733172923388
2014,3. Quintil,maennlich,In mancher Beziehung,0.032050343919215574,38694,0.03029534444907481,0.033805343389356333
2014,2. Quintil,maennlich,In mancher Beziehung,0.031318600907361334,38694,0.029583095727623254,0.03305410608709941
2014,2. Quintil,weiblich,Stark,0.03117225230499049,38694,0.02944067600340355,0.03290382860657743
2014,3. Quintil,weiblich,Stark,0.03000146348602371,38694,0.028301690130036066,0.03170123684201135
2014,4. Quintil,maennlich,In mancher Beziehung,0.029562417678911167,38694,0.027874745715680098,0.03125008964214224
2014,1. Quintil,weiblich,In mancher Beziehung,0.028537977462315234,38694,0.02687893016763541,0.030197024756995056
2014,3. Quintil,maennlich,Stark,0.02839162885994439,38694,0.0267367163601511,0.030046541359737677
2014,2. Quintil,maennlich,Stark,0.02824528025757354,38694,0.026594514197481208,0.029896046317665872
2014,4. Quintil,weiblich,Stark,0.027952583052831846,38694,0.026310145159609322,0.02959502094605437
2014,5. Quintil,weiblich,In mancher Beziehung,0.027367188643348455,38694,0.025741550769992044,0.028992826516704866
2014,5. Quintil,maennlich,In mancher Beziehung,0.02561100541489829,38694,0.02403697269210771,0.027185038137688865
2014,1. Quintil,weiblich,Stark,0.025171959607785746,38694,0.023611125390599244,0.026732793824972248
2014,5. Quintil,weiblich,Stark,0.02444021659593151,38694,0.022901659111594683,0.025978774080268337
2014,4. Quintil,maennlich,Stark,0.023123079174593882,38694,0.02162554405711107,0.024620614292076695
2014,1. Quintil,maennlich,In mancher Beziehung,0.022537684765110495,38694,0.021058784389908172,0.024016585140312817
