year,age_gr,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,30-45 y.,Primary Level,At least once per month,0.33204,69,197,0.26611,0.39797
1988,30-45 y.,Lower Secondary Level,At least once per week,0.44256,264,516,0.39966,0.48546
1988,30-45 y.,Lower Secondary Level,At least once per month,0.31391,171,516,0.27383,0.35399
1988,30-45 y.,Lower Secondary Level,Seldom,0.20952,81,516,0.17437,0.24467
1988,30-45 y.,Upper Secondary Level,At least once per week,0.38826,616,1475,0.36338,0.41314
1988,30-45 y.,Upper Secondary Level,At least once per month,0.40808,596,1475,0.38299,0.43317
1988,30-45 y.,Upper Secondary Level,Seldom,0.18215,263,1475,0.16245,0.20186
1988,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.57297,54,54,0.43980,0.70614
1988,30-45 y.,First Stage of Tertiary Education,At least once per week,0.46971,98,209,0.40189,0.53754
1988,30-45 y.,First Stage of Tertiary Education,At least once per month,0.36831,78,209,0.30276,0.43387
1988,30-45 y.,First Stage of Tertiary Education,Seldom,0.15133,33,209,0.10263,0.20003
1988,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.57052,193,340,0.51783,0.62321
1988,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.32928,110,340,0.27925,0.37931
1988,30-45 y.,Second Stage of Tertiary Education,Seldom,0.09529,37,340,0.06403,0.12655
1988,46-65 y.,Primary Level,At least once per week,0.61142,193,295,0.55570,0.66713
1988,46-65 y.,Primary Level,At least once per month,0.19313,68,295,0.14801,0.23826
1988,46-65 y.,Primary Level,Seldom,0.13370,34,295,0.09480,0.17260
1988,46-65 y.,Lower Secondary Level,At least once per week,0.27992,290,882,0.25028,0.30957
1988,46-65 y.,Lower Secondary Level,At least once per month,0.37764,324,882,0.34563,0.40965
1988,46-65 y.,Lower Secondary Level,Seldom,0.26351,212,882,0.23442,0.29260
1988,46-65 y.,Lower Secondary Level,Never,0.07322,56,882,0.05602,0.09042
1988,46-65 y.,Upper Secondary Level,At least once per week,0.29439,466,1415,0.27063,0.31815
1988,46-65 y.,Upper Secondary Level,At least once per month,0.39185,540,1415,0.36641,0.41730
1988,46-65 y.,Upper Secondary Level,Seldom,0.26502,363,1415,0.24201,0.28802
1988,46-65 y.,Upper Secondary Level,Never,0.03627,46,1415,0.02652,0.04601
1988,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22921,45,177,0.16711,0.29130
1988,46-65 y.,First Stage of Tertiary Education,At least once per month,0.45583,83,177,0.38225,0.52941
1988,46-65 y.,First Stage of Tertiary Education,Seldom,0.27646,49,177,0.21038,0.34253
1988,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.32880,76,223,0.26700,0.39059
1988,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.45053,100,223,0.38508,0.51598
1988,46-65 y.,Second Stage of Tertiary Education,Seldom,0.20422,47,223,0.15119,0.25725
1988,66 and older,Lower Secondary Level,At least once per week,0.28184,106,375,0.23625,0.32744
1988,66 and older,Lower Secondary Level,At least once per month,0.30889,117,375,0.26207,0.35572
1988,66 and older,Lower Secondary Level,Seldom,0.26159,98,375,0.21705,0.30614
1988,66 and older,Lower Secondary Level,Never,0.14035,54,375,0.10515,0.17555
1988,66 and older,Upper Secondary Level,At least once per week,0.32752,154,493,0.28605,0.36899
1988,66 and older,Upper Secondary Level,At least once per month,0.31726,168,493,0.27614,0.35839
1988,66 and older,Upper Secondary Level,Seldom,0.24295,119,493,0.20505,0.28085
1988,66 and older,Upper Secondary Level,Never,0.10614,52,493,0.07893,0.13336
1990,17-29 y.,Lower Secondary Level,At least once per week,0.08464,113,146,0.03933,0.12995
1990,17-29 y.,Lower Secondary Level,Seldom,0.03036,33,146,0.00243,0.05828
1990,17-29 y.,Upper Secondary Level,At least once per week,0.10383,291,695,0.08113,0.12653
1990,17-29 y.,Upper Secondary Level,At least once per month,0.09255,263,695,0.07099,0.11411
1990,17-29 y.,Upper Secondary Level,Seldom,0.04758,141,695,0.03174,0.06342
1990,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.22736,71,130,0.15503,0.29969
1990,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.19197,59,130,0.12401,0.25994
1990,30-45 y.,Upper Secondary Level,At least once per week,0.04513,175,826,0.03097,0.05930
1990,30-45 y.,Upper Secondary Level,At least once per month,0.08648,376,826,0.06730,0.10566
1990,30-45 y.,Upper Secondary Level,Seldom,0.06165,275,826,0.04524,0.07806
1990,30-45 y.,First Stage of Tertiary Education,At least once per month,0.07338,44,44,-0.00456,0.15132
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.08974,124,477,0.06407,0.11542
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.16374,234,477,0.13050,0.19699
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.08318,119,477,0.05837,0.10798
1990,46-65 y.,Lower Secondary Level,At least once per month,0.02613,43,104,-0.00468,0.05693
1990,46-65 y.,Lower Secondary Level,Seldom,0.03946,61,104,0.00186,0.07706
1990,46-65 y.,Upper Secondary Level,At least once per week,0.04356,152,749,0.02894,0.05819
1990,46-65 y.,Upper Secondary Level,At least once per month,0.06766,251,749,0.04966,0.08566
1990,46-65 y.,Upper Secondary Level,Seldom,0.07639,283,749,0.05735,0.09542
1990,46-65 y.,Upper Secondary Level,Never,0.01716,63,749,0.00785,0.02647
1990,46-65 y.,First Stage of Tertiary Education,At least once per month,0.09340,47,82,0.03002,0.15677
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.07434,35,82,0.01721,0.13147
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.07746,65,307,0.04751,0.10741
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.16371,130,307,0.12226,0.20517
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.14055,112,307,0.10160,0.17949
1990,66 and older,Lower Secondary Level,At least once per week,0.03915,32,84,-0.00257,0.08088
1990,66 and older,Lower Secondary Level,Seldom,0.05866,52,84,0.00811,0.10922
1990,66 and older,Upper Secondary Level,At least once per week,0.04424,56,186,0.01461,0.07388
1990,66 and older,Upper Secondary Level,At least once per month,0.04103,49,186,0.01245,0.06962
1990,66 and older,Upper Secondary Level,Seldom,0.07234,81,186,0.03501,0.10967
1992,17-29 y.,Pre-primary Level,At least once per week,0.76055,138,138,0.68909,0.83201
1992,17-29 y.,Primary Level,At least once per week,0.53031,83,83,0.42228,0.63833
1992,17-29 y.,Lower Secondary Level,At least once per week,0.67246,631,913,0.64200,0.70292
1992,17-29 y.,Lower Secondary Level,At least once per month,0.20058,191,913,0.17459,0.22657
1992,17-29 y.,Lower Secondary Level,Seldom,0.09793,91,913,0.07864,0.11722
1992,17-29 y.,Upper Secondary Level,At least once per week,0.59497,1021,1736,0.57187,0.61807
1992,17-29 y.,Upper Secondary Level,At least once per month,0.28916,520,1736,0.26783,0.31050
1992,17-29 y.,Upper Secondary Level,Seldom,0.10191,195,1736,0.08767,0.11615
1992,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.70773,118,160,0.63703,0.77842
1992,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.22726,42,160,0.16213,0.29240
1992,17-29 y.,First Stage of Tertiary Education,At least once per week,0.62197,64,64,0.50223,0.74171
1992,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.59264,98,149,0.51348,0.67181
1992,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.30891,51,149,0.23447,0.38335
1992,30-45 y.,Primary Level,At least once per week,0.50531,102,151,0.42530,0.58532
1992,30-45 y.,Primary Level,At least once per month,0.23011,49,151,0.16275,0.29747
1992,30-45 y.,Lower Secondary Level,At least once per week,0.42315,227,468,0.37834,0.46796
1992,30-45 y.,Lower Secondary Level,At least once per month,0.33389,152,468,0.29112,0.37667
1992,30-45 y.,Lower Secondary Level,Seldom,0.20268,89,468,0.16622,0.23914
1992,30-45 y.,Upper Secondary Level,At least once per week,0.33848,703,2252,0.31893,0.35803
1992,30-45 y.,Upper Secondary Level,At least once per month,0.42648,975,2252,0.40605,0.44691
1992,30-45 y.,Upper Secondary Level,Seldom,0.21034,527,2252,0.19350,0.22718
1992,30-45 y.,Upper Secondary Level,Never,0.01703,47,2252,0.01168,0.02237
1992,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.46091,58,108,0.36646,0.55536
1992,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.41810,50,108,0.32464,0.51157
1992,30-45 y.,First Stage of Tertiary Education,At least once per week,0.36237,95,307,0.30851,0.41623
1992,30-45 y.,First Stage of Tertiary Education,At least once per month,0.40967,133,307,0.35457,0.46477
1992,30-45 y.,First Stage of Tertiary Education,Seldom,0.21916,79,307,0.17281,0.26551
1992,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.39802,268,820,0.36449,0.43154
1992,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.42478,368,820,0.39092,0.45863
1992,30-45 y.,Second Stage of Tertiary Education,Seldom,0.16900,184,820,0.14333,0.19466
1992,46-65 y.,Primary Level,At least once per week,0.51688,163,234,0.45272,0.58105
1992,46-65 y.,Primary Level,At least once per month,0.25859,71,234,0.20237,0.31481
1992,46-65 y.,Lower Secondary Level,At least once per week,0.29583,302,876,0.26558,0.32607
1992,46-65 y.,Lower Secondary Level,At least once per month,0.35498,297,876,0.32328,0.38669
1992,46-65 y.,Lower Secondary Level,Seldom,0.27205,223,876,0.24256,0.30153
1992,46-65 y.,Lower Secondary Level,Never,0.06688,54,876,0.05032,0.08343
1992,46-65 y.,Upper Secondary Level,At least once per week,0.24202,494,1953,0.22302,0.26102
1992,46-65 y.,Upper Secondary Level,At least once per month,0.42746,819,1953,0.40552,0.44941
1992,46-65 y.,Upper Secondary Level,Seldom,0.27854,573,1953,0.25866,0.29843
1992,46-65 y.,Upper Secondary Level,Never,0.03522,67,1953,0.02704,0.04339
1992,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22190,48,248,0.17008,0.27372
1992,46-65 y.,First Stage of Tertiary Education,At least once per month,0.41033,115,248,0.34898,0.47167
1992,46-65 y.,First Stage of Tertiary Education,Seldom,0.32662,85,248,0.26813,0.38511
1992,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.26549,122,538,0.22814,0.30284
1992,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.42454,227,538,0.38274,0.46635
1992,46-65 y.,Second Stage of Tertiary Education,Seldom,0.29320,189,538,0.25470,0.33171
1992,66 and older,Lower Secondary Level,At least once per week,0.34487,155,473,0.30198,0.38775
1992,66 and older,Lower Secondary Level,At least once per month,0.27020,133,473,0.23014,0.31026
1992,66 and older,Lower Secondary Level,Seldom,0.24056,115,473,0.20200,0.27912
1992,66 and older,Lower Secondary Level,Never,0.13198,70,473,0.10144,0.16251
1992,66 and older,Upper Secondary Level,At least once per week,0.30455,204,701,0.27046,0.33864
1992,66 and older,Upper Secondary Level,At least once per month,0.33290,251,701,0.29799,0.36781
1992,66 and older,Upper Secondary Level,Seldom,0.22947,179,701,0.19832,0.26062
1992,66 and older,Upper Secondary Level,Never,0.10193,67,701,0.07952,0.12434
1992,66 and older,First Stage of Tertiary Education,At least once per month,0.41902,36,36,0.25556,0.58249
1992,66 and older,Second Stage of Tertiary Education,At least once per week,0.38918,37,75,0.27809,0.50027
1992,66 and older,Second Stage of Tertiary Education,At least once per month,0.34115,38,75,0.23313,0.44918
1994,17-29 y.,Pre-primary Level,At least once per week,0.77590,175,220,0.72068,0.83113
1994,17-29 y.,Pre-primary Level,At least once per month,0.15809,45,220,0.10977,0.20641
1994,17-29 y.,Primary Level,At least once per week,0.47780,51,51,0.33934,0.61625
1994,17-29 y.,Lower Secondary Level,At least once per week,0.67351,511,756,0.64006,0.70696
1994,17-29 y.,Lower Secondary Level,At least once per month,0.20792,166,756,0.17897,0.23686
1994,17-29 y.,Lower Secondary Level,Seldom,0.10265,79,756,0.08100,0.12430
1994,17-29 y.,Upper Secondary Level,At least once per week,0.61502,973,1633,0.59142,0.63863
1994,17-29 y.,Upper Secondary Level,At least once per month,0.26638,474,1633,0.24493,0.28783
1994,17-29 y.,Upper Secondary Level,Seldom,0.10797,186,1633,0.09291,0.12302
1994,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.66729,112,158,0.59358,0.74099
1994,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.24434,46,158,0.17713,0.31156
1994,17-29 y.,First Stage of Tertiary Education,At least once per week,0.58622,63,94,0.48612,0.68632
1994,17-29 y.,First Stage of Tertiary Education,At least once per month,0.31364,31,94,0.21935,0.40794
1994,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.51470,83,143,0.43249,0.59690
1994,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.37956,60,143,0.29974,0.45938
1994,30-45 y.,Primary Level,At least once per week,0.46848,78,121,0.37920,0.55777
1994,30-45 y.,Primary Level,At least once per month,0.21872,43,121,0.14475,0.29268
1994,30-45 y.,Lower Secondary Level,At least once per week,0.40944,194,417,0.36219,0.45669
1994,30-45 y.,Lower Secondary Level,At least once per month,0.35164,150,417,0.30576,0.39753
1994,30-45 y.,Lower Secondary Level,Seldom,0.18426,73,417,0.14701,0.22152
1994,30-45 y.,Upper Secondary Level,At least once per week,0.33154,688,2227,0.31198,0.35109
1994,30-45 y.,Upper Secondary Level,At least once per month,0.43306,957,2227,0.41247,0.45364
1994,30-45 y.,Upper Secondary Level,Seldom,0.22273,544,2227,0.20545,0.24002
1994,30-45 y.,Upper Secondary Level,Never,0.01174,38,2227,0.00727,0.01621
1994,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.45846,62,149,0.37818,0.53874
1994,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.32094,53,149,0.24572,0.39615
1994,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.21543,34,149,0.14920,0.28167
1994,30-45 y.,First Stage of Tertiary Education,At least once per week,0.30778,91,304,0.25580,0.35975
1994,30-45 y.,First Stage of Tertiary Education,At least once per month,0.46721,139,304,0.41103,0.52339
1994,30-45 y.,First Stage of Tertiary Education,Seldom,0.21340,74,304,0.16727,0.25953
1994,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.38603,251,801,0.35230,0.41977
1994,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.41233,356,801,0.37822,0.44644
1994,30-45 y.,Second Stage of Tertiary Education,Seldom,0.18499,194,801,0.15808,0.21189
1994,46-65 y.,Primary Level,At least once per week,0.47968,145,256,0.41836,0.54100
1994,46-65 y.,Primary Level,At least once per month,0.33514,80,256,0.27720,0.39308
1994,46-65 y.,Primary Level,Seldom,0.15476,31,256,0.11037,0.19915
1994,46-65 y.,Lower Secondary Level,At least once per week,0.25805,245,799,0.22769,0.28841
1994,46-65 y.,Lower Secondary Level,At least once per month,0.37610,293,799,0.34249,0.40971
1994,46-65 y.,Lower Secondary Level,Seldom,0.29055,218,799,0.25905,0.32205
1994,46-65 y.,Lower Secondary Level,Never,0.05677,43,799,0.04071,0.07282
1994,46-65 y.,Upper Secondary Level,At least once per week,0.24416,459,1932,0.22500,0.26332
1994,46-65 y.,Upper Secondary Level,At least once per month,0.38705,762,1932,0.36532,0.40877
1994,46-65 y.,Upper Secondary Level,Seldom,0.32687,638,1932,0.30595,0.34779
1994,46-65 y.,Upper Secondary Level,Never,0.03616,73,1932,0.02783,0.04449
1994,46-65 y.,First Stage of Tertiary Education,At least once per week,0.18715,44,236,0.13728,0.23702
1994,46-65 y.,First Stage of Tertiary Education,At least once per month,0.36277,91,236,0.30130,0.42424
1994,46-65 y.,First Stage of Tertiary Education,Seldom,0.40071,101,236,0.33805,0.46336
1994,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.27261,120,537,0.23491,0.31031
1994,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.37814,203,537,0.33708,0.41919
1994,46-65 y.,Second Stage of Tertiary Education,Seldom,0.33346,214,537,0.29355,0.37337
1994,66 and older,Lower Secondary Level,At least once per week,0.27076,128,464,0.23029,0.31124
1994,66 and older,Lower Secondary Level,At least once per month,0.32400,144,464,0.28137,0.36663
1994,66 and older,Lower Secondary Level,Seldom,0.27308,140,464,0.23249,0.31366
1994,66 and older,Lower Secondary Level,Never,0.11331,52,464,0.08444,0.14218
1994,66 and older,Upper Secondary Level,At least once per week,0.32917,225,734,0.29515,0.36319
1994,66 and older,Upper Secondary Level,At least once per month,0.29970,236,734,0.26653,0.33286
1994,66 and older,Upper Secondary Level,Seldom,0.27319,212,734,0.24093,0.30545
