year,quintil_oecd,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,1st Quintile,Seldom,0.18051,369,1957,0.16347,0.19756
1988,1st Quintile,Never,0.06577,127,1957,0.05479,0.07676
1988,2nd Quintile,At least once per week,0.31625,923,1976,0.29574,0.33676
1988,2nd Quintile,At least once per month,0.27613,665,1976,0.25641,0.29585
1988,2nd Quintile,Seldom,0.14895,318,1976,0.13325,0.16465
1988,2nd Quintile,Never,0.04061,70,1976,0.03190,0.04932
1988,3rd Quintile,At least once per week,0.36111,975,1993,0.34001,0.38220
1988,3rd Quintile,At least once per month,0.27748,638,1993,0.25782,0.29714
1988,3rd Quintile,Seldom,0.15691,318,1993,0.14093,0.17288
1988,3rd Quintile,Never,0.03004,62,1993,0.02254,0.03754
1988,4th Quintile,At least once per week,0.39208,1020,2061,0.37099,0.41316
1988,4th Quintile,At least once per month,0.28784,644,2061,0.26828,0.30739
1988,4th Quintile,Seldom,0.16238,344,2061,0.14645,0.17831
1988,4th Quintile,Never,0.02286,53,2061,0.01641,0.02931
1988,5th Quintile,At least once per week,0.40471,910,1927,0.38279,0.42663
1988,5th Quintile,At least once per month,0.32346,652,1927,0.30257,0.34435
1988,5th Quintile,Seldom,0.16004,331,1927,0.14366,0.17641
1988,5th Quintile,Never,0.01669,34,1927,0.01096,0.02241
1992,1st Quintile,At least once per week,0.26736,938,2766,0.25086,0.28385
1992,1st Quintile,At least once per month,0.25103,930,2766,0.23487,0.26719
1992,1st Quintile,Seldom,0.19720,721,2766,0.18237,0.21203
1992,1st Quintile,Never,0.06580,177,2766,0.05656,0.07505
1992,2nd Quintile,At least once per week,0.27244,1059,2823,0.25602,0.28887
1992,2nd Quintile,At least once per month,0.28547,1045,2823,0.26881,0.30213
1992,2nd Quintile,Seldom,0.16757,644,2823,0.15379,0.18135
1992,2nd Quintile,Never,0.02821,75,2823,0.02210,0.03432
1992,3rd Quintile,At least once per week,0.31522,1120,2641,0.29750,0.33295
1992,3rd Quintile,At least once per month,0.28694,905,2641,0.26969,0.30420
1992,3rd Quintile,Seldom,0.16408,537,2641,0.14995,0.17821
1992,3rd Quintile,Never,0.03028,79,2641,0.02375,0.03682
1992,4th Quintile,At least once per week,0.36946,1175,2618,0.35097,0.38795
1992,4th Quintile,At least once per month,0.30781,925,2618,0.29013,0.32550
1992,4th Quintile,Seldom,0.15848,454,2618,0.14449,0.17248
1992,4th Quintile,Never,0.02221,64,2618,0.01656,0.02785
1992,5th Quintile,At least once per week,0.36202,1010,2367,0.34266,0.38139
1992,5th Quintile,At least once per month,0.34193,884,2367,0.32282,0.36105
1992,5th Quintile,Seldom,0.16511,419,2367,0.15015,0.18007
1992,5th Quintile,Never,0.01959,54,2367,0.01400,0.02517
1994,1st Quintile,At least once per week,0.28419,961,2494,0.26648,0.30189
1994,1st Quintile,At least once per month,0.23594,759,2494,0.21927,0.25260
1994,1st Quintile,Seldom,0.19660,633,2494,0.18100,0.21220
1994,1st Quintile,Never,0.05068,141,2494,0.04207,0.05929
1994,2nd Quintile,At least once per week,0.27433,989,2687,0.25746,0.29120
1994,2nd Quintile,At least once per month,0.27192,945,2687,0.25509,0.28875
1994,2nd Quintile,Seldom,0.19395,668,2687,0.17899,0.20890
1994,2nd Quintile,Never,0.03066,85,2687,0.02414,0.03718
1994,3rd Quintile,At least once per week,0.29819,1015,2689,0.28090,0.31549
1994,3rd Quintile,At least once per month,0.28794,979,2689,0.27082,0.30506
1994,3rd Quintile,Seldom,0.19409,632,2689,0.17914,0.20904
1994,3rd Quintile,Never,0.02317,63,2689,0.01748,0.02886
1994,4th Quintile,At least once per week,0.32265,1005,2534,0.30445,0.34086
1994,4th Quintile,At least once per month,0.29743,913,2534,0.27963,0.31523
1994,4th Quintile,Seldom,0.20295,548,2534,0.18729,0.21861
1994,4th Quintile,Never,0.02613,68,2534,0.01992,0.03234
1994,5th Quintile,At least once per week,0.34337,945,2392,0.32433,0.36240
1994,5th Quintile,At least once per month,0.34911,913,2392,0.33000,0.36821
1994,5th Quintile,Seldom,0.18253,489,2392,0.16704,0.19801
1994,5th Quintile,Never,0.01657,45,2392,0.01146,0.02169
1996,1st Quintile,At least once per week,0.34330,1187,2532,0.32481,0.36180
1996,1st Quintile,At least once per month,0.22714,761,2532,0.21081,0.24346
1996,1st Quintile,Seldom,0.15502,475,2532,0.14092,0.16912
1996,1st Quintile,Never,0.03357,109,2532,0.02655,0.04059
1996,2nd Quintile,At least once per week,0.29842,1137,2720,0.28122,0.31562
1996,2nd Quintile,At least once per month,0.27466,968,2720,0.25788,0.29143
1996,2nd Quintile,Seldom,0.17158,560,2720,0.15741,0.18575
1996,2nd Quintile,Never,0.02114,55,2720,0.01574,0.02655
1996,3rd Quintile,At least once per week,0.34145,1117,2650,0.32339,0.35951
1996,3rd Quintile,At least once per month,0.28930,950,2650,0.27203,0.30657
1996,3rd Quintile,Seldom,0.17215,533,2650,0.15778,0.18653
1996,3rd Quintile,Never,0.02201,50,2650,0.01642,0.02760
1996,4th Quintile,At least once per week,0.35555,1177,2703,0.33750,0.37360
1996,4th Quintile,At least once per month,0.32875,1010,2703,0.31104,0.34647
1996,4th Quintile,Seldom,0.15400,482,2703,0.14039,0.16761
1996,4th Quintile,Never,0.01131,34,2703,0.00733,0.01530
1996,5th Quintile,At least once per week,0.37346,1020,2371,0.35398,0.39293
1996,5th Quintile,At least once per month,0.34445,921,2371,0.32532,0.36358
1996,5th Quintile,Seldom,0.16379,430,2371,0.14889,0.17869
1997,1st Quintile,At least once per week,0.34492,1143,2368,0.32577,0.36407
1997,1st Quintile,At least once per month,0.21234,696,2368,0.19586,0.22882
1997,1st Quintile,Seldom,0.16838,449,2368,0.15331,0.18346
1997,1st Quintile,Never,0.03156,80,2368,0.02452,0.03861
1997,2nd Quintile,At least once per week,0.32377,1205,2757,0.30630,0.34124
1997,2nd Quintile,At least once per month,0.26943,974,2757,0.25287,0.28600
1997,2nd Quintile,Seldom,0.15690,510,2757,0.14332,0.17048
1997,2nd Quintile,Never,0.02918,68,2757,0.02290,0.03547
1997,3rd Quintile,At least once per week,0.33932,1106,2554,0.32095,0.35769
1997,3rd Quintile,At least once per month,0.27583,914,2554,0.25849,0.29317
1997,3rd Quintile,Seldom,0.16414,472,2554,0.14977,0.17851
1997,3rd Quintile,Never,0.02454,62,2554,0.01854,0.03054
1997,4th Quintile,At least once per week,0.38490,1187,2651,0.36638,0.40343
1997,4th Quintile,At least once per month,0.29905,956,2651,0.28162,0.31648
1997,4th Quintile,Seldom,0.15778,467,2651,0.14390,0.17166
1997,4th Quintile,Never,0.01198,41,2651,0.00784,0.01612
1997,5th Quintile,At least once per week,0.39364,1108,2433,0.37422,0.41306
1997,5th Quintile,At least once per month,0.32801,875,2433,0.30936,0.34667
1997,5th Quintile,Seldom,0.16427,414,2433,0.14955,0.17900
1997,5th Quintile,Never,0.00914,36,2433,0.00536,0.01293
1999,1st Quintile,At least once per week,0.32747,1174,2571,0.30932,0.34561
1999,1st Quintile,At least once per month,0.22847,773,2571,0.21224,0.24471
1999,1st Quintile,Seldom,0.16732,533,2571,0.15288,0.18175
1999,1st Quintile,Never,0.03296,91,2571,0.02606,0.03986
1999,2nd Quintile,At least once per week,0.30337,1130,2864,0.28653,0.32021
1999,2nd Quintile,At least once per month,0.28265,1052,2864,0.26616,0.29915
1999,2nd Quintile,Seldom,0.17530,601,2864,0.16137,0.18923
1999,2nd Quintile,Never,0.03432,81,2864,0.02765,0.04099
1999,3rd Quintile,At least once per week,0.32781,1124,2814,0.31047,0.34516
1999,3rd Quintile,At least once per month,0.27903,1000,2814,0.26245,0.29560
1999,3rd Quintile,Seldom,0.18490,634,2814,0.17056,0.19925
1999,3rd Quintile,Never,0.02091,56,2814,0.01562,0.02620
1999,4th Quintile,At least once per week,0.34913,1125,2770,0.33138,0.36689
1999,4th Quintile,At least once per month,0.32563,1078,2770,0.30818,0.34309
1999,4th Quintile,Seldom,0.16988,526,2770,0.15589,0.18386
1999,4th Quintile,Never,0.01417,41,2770,0.00976,0.01857
1999,5th Quintile,At least once per week,0.35261,1067,2578,0.33416,0.37106
1999,5th Quintile,At least once per month,0.34604,995,2578,0.32767,0.36440
1999,5th Quintile,Seldom,0.19060,516,2578,0.17543,0.20576
2001,1st Quintile,At least once per week,0.33454,1715,3839,0.31961,0.34947
2001,1st Quintile,At least once per month,0.21894,1115,3839,0.20586,0.23202
2001,1st Quintile,Seldom,0.16344,782,3839,0.15174,0.17514
2001,1st Quintile,Never,0.04819,227,3839,0.04142,0.05497
2001,2nd Quintile,At least once per week,0.32941,1839,4360,0.31546,0.34336
2001,2nd Quintile,At least once per month,0.26984,1536,4360,0.25666,0.28301
2001,2nd Quintile,Seldom,0.15321,825,4360,0.14251,0.16390
2001,2nd Quintile,Never,0.03272,160,4360,0.02744,0.03800
2001,3rd Quintile,At least once per week,0.33757,1895,4520,0.32378,0.35135
2001,3rd Quintile,At least once per month,0.29171,1642,4520,0.27845,0.30496
2001,3rd Quintile,Seldom,0.16413,856,4520,0.15333,0.17493
2001,3rd Quintile,Never,0.02713,127,4520,0.02239,0.03186
2001,4th Quintile,At least once per week,0.38278,2052,4583,0.36870,0.39685
2001,4th Quintile,At least once per month,0.31094,1698,4583,0.29754,0.32435
2001,4th Quintile,Seldom,0.14255,744,4583,0.13243,0.15268
2001,4th Quintile,Never,0.01859,89,4583,0.01468,0.02250
2001,5th Quintile,At least once per week,0.40599,2060,4505,0.39165,0.42033
2001,5th Quintile,At least once per month,0.32063,1647,4505,0.30700,0.33426
2001,5th Quintile,Seldom,0.14722,720,4505,0.13687,0.15757
2001,5th Quintile,Never,0.01518,78,4505,0.01161,0.01875
2005,1st Quintile,At least once per week,0.35860,1436,3141,0.34182,0.37537
2005,1st Quintile,At least once per month,0.21823,885,3141,0.20378,0.23268
2005,1st Quintile,Seldom,0.17214,674,3141,0.15894,0.18535
2005,1st Quintile,Never,0.04010,146,3141,0.03323,0.04696
2005,2nd Quintile,At least once per week,0.33073,1496,3668,0.31550,0.34595
2005,2nd Quintile,At least once per month,0.27335,1243,3668,0.25893,0.28778
2005,2nd Quintile,Seldom,0.18063,802,3668,0.16818,0.19308
2005,2nd Quintile,Never,0.03072,127,3668,0.02513,0.03630
2005,3rd Quintile,At least once per week,0.34569,1566,3723,0.33042,0.36097
2005,3rd Quintile,At least once per month,0.28405,1317,3723,0.26956,0.29853
2005,3rd Quintile,Seldom,0.16867,738,3723,0.15664,0.18071
2005,3rd Quintile,Never,0.02474,102,3723,0.01975,0.02973
2005,4th Quintile,At least once per week,0.36912,1813,4187,0.35450,0.38374
2005,4th Quintile,At least once per month,0.30738,1519,4187,0.29340,0.32135
2005,4th Quintile,Seldom,0.16550,793,4187,0.15424,0.17676
2005,4th Quintile,Never,0.01373,62,4187,0.01021,0.01726
2005,5th Quintile,At least once per week,0.40759,2657,5885,0.39503,0.42015
2005,5th Quintile,At least once per month,0.34422,2289,5885,0.33208,0.35636
2005,5th Quintile,Seldom,0.13644,883,5885,0.12767,0.14521
2005,5th Quintile,Never,0.01053,56,5885,0.00792,0.01314
2007,1st Quintile,At least once per week,0.35403,1390,3162,0.33735,0.37070
2007,1st Quintile,At least once per month,0.23034,929,3162,0.21567,0.24502
2007,1st Quintile,Seldom,0.16512,650,3162,0.15218,0.17806
2007,1st Quintile,Never,0.05093,193,3162,0.04326,0.05859
2007,2nd Quintile,At least once per week,0.30694,1422,3534,0.29173,0.32215
2007,2nd Quintile,At least once per month,0.28612,1271,3534,0.27122,0.30102
2007,2nd Quintile,Seldom,0.16240,714,3534,0.15024,0.17456
2007,2nd Quintile,Never,0.02843,127,3534,0.02295,0.03391
2007,3rd Quintile,At least once per week,0.35040,1592,3824,0.33528,0.36553
2007,3rd Quintile,At least once per month,0.29470,1422,3824,0.28024,0.30915
2007,3rd Quintile,Seldom,0.15788,731,3824,0.14632,0.16943
2007,3rd Quintile,Never,0.01915,79,3824,0.01481,0.02349
2007,4th Quintile,At least once per week,0.36342,1858,4305,0.34905,0.37779
2007,4th Quintile,At least once per month,0.33582,1719,4305,0.32171,0.34993
2007,4th Quintile,Seldom,0.13495,661,4305,0.12474,0.14516
2007,4th Quintile,Never,0.01399,67,4305,0.01048,0.01750
2007,5th Quintile,At least once per week,0.40442,2505,5579,0.39154,0.41730
2007,5th Quintile,At least once per month,0.33926,2164,5579,0.32683,0.35168
2007,5th Quintile,Seldom,0.13432,825,5579,0.12537,0.14327
2007,5th Quintile,Never,0.01475,85,5579,0.01159,0.01792
2009,1st Quintile,At least once per week,0.35792,1190,2859,0.34034,0.37550
2009,1st Quintile,At least once per month,0.23416,905,2859,0.21863,0.24969
2009,1st Quintile,Seldom,0.17065,623,2859,0.15686,0.18444
2009,1st Quintile,Never,0.04433,141,2859,0.03678,0.05187
2009,2nd Quintile,At least once per week,0.31765,1239,3145,0.30137,0.33392
2009,2nd Quintile,At least once per month,0.28674,1130,3145,0.27093,0.30254
2009,2nd Quintile,Seldom,0.17419,690,3145,0.16094,0.18745
2009,2nd Quintile,Never,0.02252,86,3145,0.01734,0.02771
2009,3rd Quintile,At least once per week,0.32026,1274,3415,0.30461,0.33591
2009,3rd Quintile,At least once per month,0.32663,1367,3415,0.31089,0.34236
2009,3rd Quintile,Seldom,0.17283,720,3415,0.16015,0.18552
2009,3rd Quintile,Never,0.01399,54,3415,0.01005,0.01793
2009,4th Quintile,At least once per week,0.36657,1557,3715,0.35107,0.38206
2009,4th Quintile,At least once per month,0.32969,1487,3715,0.31457,0.34481
2009,4th Quintile,Seldom,0.13753,609,3715,0.12645,0.14860
2009,4th Quintile,Never,0.01566,62,3715,0.01167,0.01965
2009,5th Quintile,At least once per week,0.37966,1999,4784,0.36591,0.39342
2009,5th Quintile,At least once per month,0.35567,1971,4784,0.34210,0.36924
2009,5th Quintile,Seldom,0.14726,766,4784,0.13722,0.15730
2009,5th Quintile,Never,0.01001,48,4784,0.00719,0.01283
2011,1st Quintile,At least once per week,0.31951,1901,4510,0.30590,0.33312
2011,1st Quintile,At least once per month,0.22865,1355,4510,0.21639,0.24091
2011,1st Quintile,Seldom,0.21493,993,4510,0.20294,0.22692
2011,1st Quintile,Never,0.04813,261,4510,0.04188,0.05438
2011,2nd Quintile,At least once per week,0.30424,1790,4421,0.29067,0.31780
2011,2nd Quintile,At least once per month,0.28601,1614,4421,0.27269,0.29933
2011,2nd Quintile,Seldom,0.19434,900,4421,0.18267,0.20600
2011,2nd Quintile,Never,0.03162,117,4421,0.02646,0.03678
2011,3rd Quintile,At least once per week,0.33011,1702,4083,0.31568,0.34453
2011,3rd Quintile,At least once per month,0.31203,1553,4083,0.29781,0.32624
2011,3rd Quintile,Seldom,0.17062,739,4083,0.15908,0.18216
2011,3rd Quintile,Never,0.02257,89,4083,0.01802,0.02713
2011,4th Quintile,At least once per week,0.34830,1730,4014,0.33356,0.36305
2011,4th Quintile,At least once per month,0.33487,1585,4014,0.32027,0.34948
2011,4th Quintile,Seldom,0.15080,651,4014,0.13973,0.16187
2011,4th Quintile,Never,0.01129,48,4014,0.00802,0.01456
2011,5th Quintile,At least once per week,0.40123,2179,4773,0.38732,0.41513
2011,5th Quintile,At least once per month,0.33300,1859,4773,0.31963,0.34637
2011,5th Quintile,Seldom,0.13928,691,4773,0.12945,0.14910
2011,5th Quintile,Never,0.00997,44,4773,0.00716,0.01279
2015,1st Quintile,At least once per week,0.36044,2335,5038,0.34718,0.37370
2015,1st Quintile,At least once per month,0.21800,1416,5038,0.20660,0.22941
2015,1st Quintile,Seldom,0.17259,998,5038,0.16215,0.18302
2015,1st Quintile,Never,0.04784,289,5038,0.04194,0.05373
2015,2nd Quintile,At least once per week,0.31511,2152,5282,0.30258,0.32764
2015,2nd Quintile,At least once per month,0.29337,1887,5282,0.28109,0.30565
2015,2nd Quintile,Seldom,0.17565,1032,5282,0.16539,0.18591
2015,2nd Quintile,Never,0.03863,211,5282,0.03343,0.04383
2015,3rd Quintile,At least once per week,0.35237,2096,4880,0.33896,0.36577
2015,3rd Quintile,At least once per month,0.30007,1808,4880,0.28721,0.31293
2015,3rd Quintile,Seldom,0.16268,863,4880,0.15233,0.17304
2015,3rd Quintile,Never,0.01977,113,4880,0.01587,0.02368
2015,4th Quintile,At least once per week,0.37211,2044,4771,0.35839,0.38583
2015,4th Quintile,At least once per month,0.33930,1896,4771,0.32586,0.35273
2015,4th Quintile,Seldom,0.13655,768,4771,0.12680,0.14629
2015,4th Quintile,Never,0.01291,63,4771,0.00970,0.01611
2015,5th Quintile,At least once per week,0.40260,2259,5102,0.38914,0.41606
2015,5th Quintile,At least once per month,0.35187,2055,5102,0.33876,0.36497
2015,5th Quintile,Seldom,0.12952,727,5102,0.12031,0.13874
2015,5th Quintile,Never,0.01210,61,5102,0.00910,0.01510
2017,1st Quintile,At least once per week,0.35472,2146,4666,0.34099,0.36845
2017,1st Quintile,At least once per month,0.20887,1336,4666,0.19720,0.22053
2017,1st Quintile,Seldom,0.15624,928,4666,0.14582,0.16666
2017,1st Quintile,Never,0.04520,256,4666,0.03923,0.05116
2017,2nd Quintile,At least once per week,0.33200,1961,4842,0.31873,0.34527
2017,2nd Quintile,At least once per month,0.27741,1679,4842,0.26480,0.29002
2017,2nd Quintile,Seldom,0.18762,1048,4842,0.17662,0.19861
2017,2nd Quintile,Never,0.03123,154,4842,0.02633,0.03613
2017,3rd Quintile,At least once per week,0.34387,1809,4410,0.32985,0.35789
2017,3rd Quintile,At least once per month,0.30704,1695,4410,0.29343,0.32066
2017,3rd Quintile,Seldom,0.16074,807,4410,0.14990,0.17159
2017,3rd Quintile,Never,0.02360,99,4410,0.01912,0.02808
2017,4th Quintile,At least once per week,0.39006,1911,4333,0.37554,0.40459
2017,4th Quintile,At least once per month,0.34585,1715,4333,0.33168,0.36001
2017,4th Quintile,Seldom,0.12743,650,4333,0.11750,0.13736
2017,4th Quintile,Never,0.01125,57,4333,0.00811,0.01439
2017,5th Quintile,At least once per week,0.40934,2020,4545,0.39504,0.42364
2017,5th Quintile,At least once per month,0.34844,1833,4545,0.33458,0.36229
2017,5th Quintile,Seldom,0.12018,645,4545,0.11073,0.12964
2017,5th Quintile,Never,0.01235,47,4545,0.00914,0.01557
