year,age_gr,migback,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,17-29 y.,No migration background,At least once per week,0.68620,1297,1884,0.66525,0.70716
1988,17-29 y.,No migration background,At least once per month,0.20658,411,1884,0.18830,0.22487
1988,17-29 y.,No migration background,Seldom,0.09300,176,1884,0.07988,0.10612
1988,17-29 y.,Direct migration background,At least once per week,0.67059,542,746,0.63684,0.70434
1988,17-29 y.,Direct migration background,At least once per month,0.19464,143,746,0.16621,0.22307
1988,17-29 y.,Direct migration background,Seldom,0.10134,61,746,0.07967,0.12301
1988,17-29 y.,Indirect migration background,At least once per week,0.80892,145,145,0.74470,0.87313
1988,30-45 y.,No migration background,At least once per week,0.42399,831,1959,0.40210,0.44588
1988,30-45 y.,No migration background,At least once per month,0.38429,775,1959,0.36274,0.40583
1988,30-45 y.,No migration background,Seldom,0.17021,353,1959,0.15356,0.18686
1988,30-45 y.,Direct migration background,At least once per week,0.50486,526,907,0.47230,0.53742
1988,30-45 y.,Direct migration background,At least once per month,0.32826,280,907,0.29769,0.35884
1988,30-45 y.,Direct migration background,Seldom,0.14663,101,907,0.12360,0.16967
1988,46-65 y.,No migration background,At least once per week,0.28058,616,2179,0.26171,0.29945
1988,46-65 y.,No migration background,At least once per month,0.39864,885,2179,0.37808,0.41920
1988,46-65 y.,No migration background,Seldom,0.26418,582,2179,0.24566,0.28269
1988,46-65 y.,No migration background,Never,0.04807,96,2179,0.03908,0.05705
1988,46-65 y.,Direct migration background,At least once per week,0.41168,487,868,0.37892,0.44444
1988,46-65 y.,Direct migration background,At least once per month,0.33644,245,868,0.30499,0.36789
1988,46-65 y.,Direct migration background,Seldom,0.21424,136,868,0.18693,0.24156
1988,66 and older,No migration background,At least once per week,0.31256,293,962,0.28326,0.34187
1988,66 and older,No migration background,At least once per month,0.32682,328,962,0.29716,0.35648
1988,66 and older,No migration background,Seldom,0.24516,235,962,0.21796,0.27236
1988,66 and older,No migration background,Never,0.10802,106,962,0.08839,0.12764
1990,17-29 y.,No migration background,At least once per week,0.10678,526,1104,0.08855,0.12500
1990,17-29 y.,No migration background,At least once per month,0.07550,367,1104,0.05991,0.09110
1990,17-29 y.,No migration background,Seldom,0.04341,211,1104,0.03138,0.05544
1990,30-45 y.,No migration background,At least once per week,0.05257,333,1480,0.04119,0.06394
1990,30-45 y.,No migration background,At least once per month,0.09745,669,1480,0.08233,0.11256
1990,30-45 y.,No migration background,Seldom,0.06244,439,1480,0.05011,0.07477
1990,30-45 y.,No migration background,Never,0.00631,39,1480,0.00228,0.01035
1990,46-65 y.,No migration background,At least once per week,0.04399,256,1251,0.03262,0.05536
1990,46-65 y.,No migration background,At least once per month,0.07388,445,1251,0.05938,0.08838
1990,46-65 y.,No migration background,Seldom,0.07876,469,1251,0.06383,0.09370
1990,46-65 y.,No migration background,Never,0.01367,81,1251,0.00724,0.02011
1990,46-65 y.,Direct migration background,At least once per month,0.03839,33,33,-0.02818,0.10496
1990,66 and older,No migration background,At least once per week,0.04510,103,396,0.02464,0.06557
1990,66 and older,No migration background,At least once per month,0.04031,88,396,0.02091,0.05970
1990,66 and older,No migration background,Seldom,0.07011,161,396,0.04493,0.09529
1990,66 and older,No migration background,Never,0.02140,44,396,0.00713,0.03568
1992,17-29 y.,No migration background,At least once per week,0.61560,1502,2570,0.59679,0.63441
1992,17-29 y.,No migration background,At least once per month,0.26651,740,2570,0.24942,0.28361
1992,17-29 y.,No migration background,Seldom,0.10057,294,2570,0.08894,0.11220
1992,17-29 y.,No migration background,Never,0.01509,34,2570,0.01037,0.01980
1992,17-29 y.,Direct migration background,At least once per week,0.68139,446,622,0.64474,0.71803
1992,17-29 y.,Direct migration background,At least once per month,0.21037,121,622,0.17831,0.24243
1992,17-29 y.,Direct migration background,Seldom,0.09743,55,622,0.07411,0.12076
1992,17-29 y.,Indirect migration background,At least once per week,0.76711,280,339,0.72205,0.81217
1992,17-29 y.,Indirect migration background,At least once per month,0.14162,59,339,0.10445,0.17879
1992,30-45 y.,No migration background,At least once per week,0.34966,1026,3429,0.33370,0.36562
1992,30-45 y.,No migration background,At least once per month,0.42001,1487,3429,0.40349,0.43654
1992,30-45 y.,No migration background,Seldom,0.20870,850,3429,0.19509,0.22230
1992,30-45 y.,No migration background,Never,0.01700,66,3429,0.01267,0.02133
1992,30-45 y.,Direct migration background,At least once per week,0.54382,441,758,0.50834,0.57930
1992,30-45 y.,Direct migration background,At least once per month,0.31537,241,758,0.28227,0.34848
1992,30-45 y.,Direct migration background,Seldom,0.10856,76,758,0.08639,0.13072
1992,46-65 y.,No migration background,At least once per week,0.23439,642,2999,0.21923,0.24956
1992,46-65 y.,No migration background,At least once per month,0.41621,1268,2999,0.39857,0.43386
1992,46-65 y.,No migration background,Seldom,0.29502,977,2999,0.27869,0.31134
1992,46-65 y.,No migration background,Never,0.04116,112,2999,0.03405,0.04827
1992,46-65 y.,Direct migration background,At least once per week,0.42240,512,984,0.39153,0.45328
1992,46-65 y.,Direct migration background,At least once per month,0.34551,286,984,0.31578,0.37523
1992,46-65 y.,Direct migration background,Seldom,0.18473,142,984,0.16047,0.20899
1992,46-65 y.,Direct migration background,Never,0.04021,44,984,0.02793,0.05249
1992,66 and older,No migration background,At least once per week,0.32864,393,1291,0.30301,0.35427
1992,66 and older,No migration background,At least once per month,0.31468,431,1291,0.28933,0.34002
1992,66 and older,No migration background,Seldom,0.22633,323,1291,0.20349,0.24916
1992,66 and older,No migration background,Never,0.10715,144,1291,0.09027,0.12403
1992,66 and older,Direct migration background,At least once per week,0.28930,52,93,0.19664,0.38196
1992,66 and older,Direct migration background,At least once per month,0.35179,41,93,0.25421,0.44937
1994,17-29 y.,No migration background,At least once per week,0.61872,1372,2374,0.59918,0.63826
1994,17-29 y.,No migration background,At least once per month,0.26787,705,2374,0.25005,0.28569
1994,17-29 y.,No migration background,Seldom,0.09765,266,2374,0.08571,0.10960
1994,17-29 y.,No migration background,Never,0.01107,31,2374,0.00686,0.01528
1994,17-29 y.,Direct migration background,At least once per week,0.67643,357,511,0.63583,0.71704
1994,17-29 y.,Direct migration background,At least once per month,0.16438,99,511,0.13221,0.19655
1994,17-29 y.,Direct migration background,Seldom,0.14463,55,511,0.11410,0.17516
1994,17-29 y.,Indirect migration background,At least once per week,0.75582,330,406,0.71398,0.79766
1994,17-29 y.,Indirect migration background,At least once per month,0.16869,76,406,0.13222,0.20516
1994,30-45 y.,No migration background,At least once per week,0.34005,985,3389,0.32410,0.35600
1994,30-45 y.,No migration background,At least once per month,0.42587,1482,3389,0.40922,0.44253
1994,30-45 y.,No migration background,Seldom,0.21621,860,3389,0.20235,0.23008
1994,30-45 y.,No migration background,Never,0.01669,62,3389,0.01237,0.02100
1994,30-45 y.,Direct migration background,At least once per week,0.46956,384,691,0.43233,0.50680
1994,30-45 y.,Direct migration background,At least once per month,0.34958,219,691,0.31400,0.38516
1994,30-45 y.,Direct migration background,Seldom,0.15753,88,691,0.13034,0.18471
1994,46-65 y.,No migration background,At least once per week,0.22768,590,2907,0.21243,0.24292
1994,46-65 y.,No migration background,At least once per month,0.38668,1145,2907,0.36897,0.40439
1994,46-65 y.,No migration background,Seldom,0.33851,1060,2907,0.32131,0.35572
1994,46-65 y.,No migration background,Never,0.03776,112,2907,0.03083,0.04469
1994,46-65 y.,Direct migration background,At least once per week,0.39913,452,944,0.36787,0.43039
1994,46-65 y.,Direct migration background,At least once per month,0.33960,300,944,0.30937,0.36982
1994,46-65 y.,Direct migration background,Seldom,0.22248,160,944,0.19593,0.24902
1994,46-65 y.,Direct migration background,Never,0.03107,32,944,0.02000,0.04214
1994,66 and older,No migration background,At least once per week,0.30035,367,1303,0.27545,0.32525
1994,66 and older,No migration background,At least once per month,0.31109,422,1303,0.28594,0.33624
1994,66 and older,No migration background,Seldom,0.28322,396,1303,0.25875,0.30770
1994,66 and older,No migration background,Never,0.08848,118,1303,0.07305,0.10390
1994,66 and older,Direct migration background,At least once per week,0.29412,64,155,0.22215,0.36608
1994,66 and older,Direct migration background,At least once per month,0.31848,47,155,0.24490,0.39206
1994,66 and older,Direct migration background,Seldom,0.26775,44,155,0.19782,0.33769
1996,17-29 y.,No migration background,At least once per week,0.67438,1419,2143,0.65453,0.69422
1996,17-29 y.,No migration background,At least once per month,0.24002,540,2143,0.22193,0.25811
1996,17-29 y.,No migration background,Seldom,0.07527,184,2143,0.06410,0.08644
1996,17-29 y.,Direct migration background,At least once per week,0.68470,373,525,0.64492,0.72448
1996,17-29 y.,Direct migration background,At least once per month,0.23512,118,525,0.19881,0.27143
1996,17-29 y.,Direct migration background,Seldom,0.07133,34,525,0.04929,0.09336
1996,17-29 y.,Indirect migration background,At least once per week,0.76546,338,453,0.72640,0.80452
1996,17-29 y.,Indirect migration background,At least once per month,0.14684,80,453,0.11421,0.17947
1996,17-29 y.,Indirect migration background,Seldom,0.07087,35,453,0.04722,0.09453
1996,30-45 y.,No migration background,At least once per week,0.39882,1234,3513,0.38263,0.41502
1996,30-45 y.,No migration background,At least once per month,0.39556,1503,3513,0.37939,0.41173
1996,30-45 y.,No migration background,Seldom,0.19407,734,3513,0.18099,0.20715
1996,30-45 y.,No migration background,Never,0.01031,42,3513,0.00697,0.01365
1996,30-45 y.,Direct migration background,At least once per week,0.53084,488,841,0.49710,0.56459
1996,30-45 y.,Direct migration background,At least once per month,0.32431,255,841,0.29265,0.35596
1996,30-45 y.,Direct migration background,Seldom,0.13040,98,841,0.10763,0.15317
1996,30-45 y.,Indirect migration background,At least once per week,0.55629,33,33,0.38415,0.72843
1996,46-65 y.,No migration background,At least once per week,0.26865,705,2895,0.25250,0.28480
1996,46-65 y.,No migration background,At least once per month,0.42103,1244,2895,0.40304,0.43902
1996,46-65 y.,No migration background,Seldom,0.27715,884,2895,0.26084,0.29345
1996,46-65 y.,No migration background,Never,0.02464,62,2895,0.01899,0.03029
1996,46-65 y.,Direct migration background,At least once per week,0.47770,521,976,0.44634,0.50905
1996,46-65 y.,Direct migration background,At least once per month,0.31598,299,976,0.28679,0.34516
1996,46-65 y.,Direct migration background,Seldom,0.16914,123,976,0.14561,0.19267
1996,46-65 y.,Direct migration background,Never,0.03051,33,976,0.01972,0.04131
1996,66 and older,No migration background,At least once per week,0.33426,424,1305,0.30866,0.35987
1996,66 and older,No migration background,At least once per month,0.35474,473,1305,0.32878,0.38071
1996,66 and older,No migration background,Seldom,0.24891,342,1305,0.22544,0.27238
1996,66 and older,No migration background,Never,0.05366,66,1305,0.04143,0.06590
1996,66 and older,Direct migration background,At least once per week,0.36367,99,207,0.29798,0.42937
1996,66 and older,Direct migration background,At least once per month,0.32477,72,207,0.26082,0.38872
1996,66 and older,Direct migration background,Seldom,0.19467,36,207,0.14060,0.24874
1997,17-29 y.,No migration background,At least once per week,0.67605,1373,2056,0.65582,0.69629
1997,17-29 y.,No migration background,At least once per month,0.23995,516,2056,0.22148,0.25841
1997,17-29 y.,No migration background,Seldom,0.07390,167,2056,0.06259,0.08521
1997,17-29 y.,Direct migration background,At least once per week,0.67211,335,471,0.62967,0.71455
1997,17-29 y.,Direct migration background,At least once per month,0.22055,103,471,0.18306,0.25803
1997,17-29 y.,Direct migration background,Seldom,0.09075,33,471,0.06478,0.11672
1997,17-29 y.,Indirect migration background,At least once per week,0.76667,363,444,0.72729,0.80606
1997,17-29 y.,Indirect migration background,At least once per month,0.16979,81,444,0.13483,0.20476
1997,30-45 y.,No migration background,At least once per week,0.43597,1350,3465,0.41946,0.45249
1997,30-45 y.,No migration background,At least once per month,0.38452,1426,3465,0.36832,0.40072
1997,30-45 y.,No migration background,Seldom,0.16810,651,3465,0.15565,0.18055
1997,30-45 y.,No migration background,Never,0.00866,38,3465,0.00557,0.01174
1997,30-45 y.,Direct migration background,At least once per week,0.50042,474,798,0.46571,0.53513
1997,30-45 y.,Direct migration background,At least once per month,0.33199,236,798,0.29930,0.36469
1997,30-45 y.,Direct migration background,Seldom,0.13364,88,798,0.11001,0.15726
1997,30-45 y.,Indirect migration background,At least once per week,0.46019,35,35,0.29266,0.62773
1997,46-65 y.,No migration background,At least once per week,0.28028,744,2884,0.26389,0.29668
1997,46-65 y.,No migration background,At least once per month,0.39793,1234,2884,0.38007,0.41580
1997,46-65 y.,No migration background,Seldom,0.28609,825,2884,0.26960,0.30259
1997,46-65 y.,No migration background,Never,0.02876,81,2884,0.02266,0.03486
1997,46-65 y.,Direct migration background,At least once per week,0.44742,469,934,0.41551,0.47932
1997,46-65 y.,Direct migration background,At least once per month,0.31988,292,934,0.28995,0.34981
1997,46-65 y.,Direct migration background,Seldom,0.19326,129,934,0.16792,0.21859
1997,46-65 y.,Direct migration background,Never,0.03469,44,934,0.02295,0.04643
1997,66 and older,No migration background,At least once per week,0.38477,490,1324,0.35855,0.41099
1997,66 and older,No migration background,At least once per month,0.28710,434,1324,0.26272,0.31148
1997,66 and older,No migration background,Seldom,0.24631,329,1324,0.22309,0.26953
1997,66 and older,No migration background,Never,0.06034,71,1324,0.04751,0.07317
1997,66 and older,Direct migration background,At least once per week,0.37641,111,221,0.31239,0.44043
1997,66 and older,Direct migration background,At least once per month,0.33376,69,221,0.27144,0.39607
1997,66 and older,Direct migration background,Seldom,0.20803,41,221,0.15439,0.26166
1999,17-29 y.,No migration background,At least once per week,0.70039,1435,2105,0.68082,0.71997
1999,17-29 y.,No migration background,At least once per month,0.21687,502,2105,0.19926,0.23448
1999,17-29 y.,No migration background,Seldom,0.07019,168,2105,0.05927,0.08110
1999,17-29 y.,Direct migration background,At least once per week,0.67280,239,334,0.62240,0.72319
1999,17-29 y.,Direct migration background,At least once per month,0.24819,95,334,0.20179,0.29458
1999,17-29 y.,Indirect migration background,At least once per week,0.74823,345,474,0.70912,0.78735
1999,17-29 y.,Indirect migration background,At least once per month,0.16729,96,474,0.13365,0.20093
1999,17-29 y.,Indirect migration background,Seldom,0.07087,33,474,0.04775,0.09400
1999,30-45 y.,No migration background,At least once per week,0.39837,1415,3866,0.38293,0.41380
1999,30-45 y.,No migration background,At least once per month,0.38800,1580,3866,0.37264,0.40336
1999,30-45 y.,No migration background,Seldom,0.20081,822,3866,0.18818,0.21344
1999,30-45 y.,No migration background,Never,0.01104,49,3866,0.00774,0.01433
1999,30-45 y.,Direct migration background,At least once per week,0.42493,355,732,0.38909,0.46077
1999,30-45 y.,Direct migration background,At least once per month,0.41834,273,732,0.38258,0.45410
1999,30-45 y.,Direct migration background,Seldom,0.14525,104,732,0.11970,0.17079
1999,30-45 y.,Indirect migration background,At least once per week,0.53645,53,87,0.43105,0.64184
1999,30-45 y.,Indirect migration background,At least once per month,0.37530,34,87,0.27296,0.47763
1999,46-65 y.,No migration background,At least once per week,0.25759,820,3308,0.24268,0.27249
1999,46-65 y.,No migration background,At least once per month,0.42191,1437,3308,0.40507,0.43874
1999,46-65 y.,No migration background,Seldom,0.29315,982,3308,0.27763,0.30866
1999,46-65 y.,No migration background,Never,0.02306,69,3308,0.01795,0.02818
1999,46-65 y.,Direct migration background,At least once per week,0.38727,385,823,0.35397,0.42057
1999,46-65 y.,Direct migration background,At least once per month,0.38640,293,823,0.35311,0.41969
1999,46-65 y.,Direct migration background,Seldom,0.19995,145,823,0.17260,0.22729
1999,66 and older,No migration background,At least once per week,0.32750,475,1530,0.30397,0.35102
1999,66 and older,No migration background,At least once per month,0.31521,501,1530,0.29192,0.33850
1999,66 and older,No migration background,Seldom,0.27751,453,1530,0.25506,0.29995
1999,66 and older,No migration background,Never,0.06778,101,1530,0.05518,0.08037
1999,66 and older,Direct migration background,At least once per week,0.34066,90,224,0.27846,0.40287
1999,66 and older,Direct migration background,At least once per month,0.28291,77,224,0.22380,0.34203
1999,66 and older,Direct migration background,Seldom,0.25159,57,224,0.19464,0.30854
2001,17-29 y.,No migration background,At least once per week,0.71898,2217,3018,0.70294,0.73502
2001,17-29 y.,No migration background,At least once per month,0.19568,597,3018,0.18152,0.20984
2001,17-29 y.,No migration background,Seldom,0.06693,204,3018,0.05801,0.07585
2001,17-29 y.,Direct migration background,At least once per week,0.66209,343,485,0.61995,0.70423
2001,17-29 y.,Direct migration background,At least once per month,0.21891,96,485,0.18207,0.25575
2001,17-29 y.,Direct migration background,Seldom,0.10305,46,485,0.07596,0.13014
2001,17-29 y.,Indirect migration background,At least once per week,0.77138,427,511,0.73493,0.80783
2001,17-29 y.,Indirect migration background,At least once per month,0.15282,84,511,0.12159,0.18405
2001,30-45 y.,No migration background,At least once per week,0.44611,2565,6093,0.43363,0.45860
2001,30-45 y.,No migration background,At least once per month,0.37235,2417,6093,0.36021,0.38449
2001,30-45 y.,No migration background,Seldom,0.15943,1007,6093,0.15024,0.16862
2001,30-45 y.,No migration background,Never,0.01687,104,6093,0.01364,0.02010
2001,30-45 y.,Direct migration background,At least once per week,0.46373,536,1034,0.43332,0.49414
2001,30-45 y.,Direct migration background,At least once per month,0.31981,319,1034,0.29136,0.34825
2001,30-45 y.,Direct migration background,Seldom,0.16394,146,1034,0.14136,0.18652
2001,30-45 y.,Direct migration background,Never,0.04194,33,1034,0.02972,0.05417
2001,30-45 y.,Indirect migration background,At least once per week,0.52177,90,148,0.44102,0.60253
2001,30-45 y.,Indirect migration background,At least once per month,0.30903,58,148,0.23433,0.38373
2001,46-65 y.,No migration background,At least once per week,0.30045,1717,5981,0.28883,0.31207
2001,46-65 y.,No migration background,At least once per month,0.41424,2572,5981,0.40175,0.42672
2001,46-65 y.,No migration background,Seldom,0.24576,1502,5981,0.23485,0.25667
2001,46-65 y.,No migration background,Never,0.03060,190,5981,0.02623,0.03496
2001,46-65 y.,Direct migration background,At least once per week,0.43675,481,1038,0.40656,0.46694
2001,46-65 y.,Direct migration background,At least once per month,0.32724,345,1038,0.29868,0.35580
2001,46-65 y.,Direct migration background,Seldom,0.18198,166,1038,0.15850,0.20547
2001,46-65 y.,Direct migration background,Never,0.04339,46,1038,0.03099,0.05579
2001,66 and older,No migration background,At least once per week,0.35006,1033,3026,0.33306,0.36706
2001,66 and older,No migration background,At least once per month,0.32712,1032,3026,0.31040,0.34384
2001,66 and older,No migration background,Seldom,0.24017,737,3026,0.22495,0.25539
2001,66 and older,No migration background,Never,0.07237,224,3026,0.06314,0.08161
2001,66 and older,Direct migration background,At least once per week,0.36128,140,334,0.30968,0.41287
2001,66 and older,Direct migration background,At least once per month,0.29900,93,334,0.24983,0.34818
2001,66 and older,Direct migration background,Seldom,0.23714,68,334,0.19146,0.28282
2001,66 and older,Direct migration background,Never,0.09826,33,334,0.06629,0.13023
2005,17-29 y.,No migration background,At least once per week,0.73396,2188,2965,0.71805,0.74986
2005,17-29 y.,No migration background,At least once per month,0.18135,574,2965,0.16748,0.19522
2005,17-29 y.,No migration background,Seldom,0.07475,203,2965,0.06528,0.08422
2005,17-29 y.,Direct migration background,At least once per week,0.62157,218,290,0.56566,0.67749
2005,17-29 y.,Direct migration background,At least once per month,0.27098,72,290,0.21973,0.32222
2005,17-29 y.,Indirect migration background,At least once per week,0.75329,402,514,0.71599,0.79060
2005,17-29 y.,Indirect migration background,At least once per month,0.14331,75,514,0.11299,0.17363
2005,17-29 y.,Indirect migration background,Seldom,0.09356,37,514,0.06836,0.11876
2005,30-45 y.,No migration background,At least once per week,0.41847,2123,5029,0.40484,0.43211
2005,30-45 y.,No migration background,At least once per month,0.39131,2001,5029,0.37782,0.40480
2005,30-45 y.,No migration background,Seldom,0.17137,846,5029,0.16095,0.18179
2005,30-45 y.,No migration background,Never,0.01443,59,5029,0.01113,0.01772
2005,30-45 y.,Direct migration background,At least once per week,0.44466,390,777,0.40970,0.47963
2005,30-45 y.,Direct migration background,At least once per month,0.30849,251,777,0.27600,0.34099
2005,30-45 y.,Direct migration background,Seldom,0.21413,136,777,0.18527,0.24299
2005,30-45 y.,Indirect migration background,At least once per week,0.59077,140,212,0.52442,0.65711
2005,30-45 y.,Indirect migration background,At least once per month,0.28920,72,212,0.22802,0.35038
2005,46-65 y.,No migration background,At least once per week,0.31152,1810,6052,0.29985,0.32319
2005,46-65 y.,No migration background,At least once per month,0.40190,2586,6052,0.38955,0.41426
2005,46-65 y.,No migration background,Seldom,0.25324,1522,6052,0.24228,0.26420
2005,46-65 y.,No migration background,Never,0.02781,134,6052,0.02366,0.03195
2005,46-65 y.,Direct migration background,At least once per week,0.41083,413,888,0.37845,0.44321
2005,46-65 y.,Direct migration background,At least once per month,0.36619,299,888,0.33448,0.39789
2005,46-65 y.,Direct migration background,Seldom,0.18083,143,888,0.15550,0.20616
2005,46-65 y.,Direct migration background,Never,0.03978,33,888,0.02691,0.05264
2005,66 and older,No migration background,At least once per week,0.33212,1119,3365,0.31621,0.34804
2005,66 and older,No migration background,At least once per month,0.34438,1211,3365,0.32832,0.36044
2005,66 and older,No migration background,Seldom,0.25081,846,3365,0.23616,0.26545
2005,66 and older,No migration background,Never,0.05992,189,3365,0.05190,0.06794
2005,66 and older,Direct migration background,At least once per week,0.42765,155,364,0.37676,0.47855
2005,66 and older,Direct migration background,At least once per month,0.24014,89,364,0.19620,0.28409
2005,66 and older,Direct migration background,Seldom,0.24864,85,364,0.20418,0.29311
2005,66 and older,Direct migration background,Never,0.07864,35,364,0.05095,0.10634
2007,17-29 y.,No migration background,At least once per week,0.66972,1980,2651,0.65182,0.68763
2007,17-29 y.,No migration background,At least once per month,0.18672,540,2651,0.17188,0.20155
2007,17-29 y.,No migration background,Seldom,0.04702,131,2651,0.03896,0.05508
2007,17-29 y.,Direct migration background,At least once per week,0.63966,197,248,0.57978,0.69953
2007,17-29 y.,Direct migration background,At least once per month,0.19841,51,248,0.14867,0.24815
2007,17-29 y.,Indirect migration background,At least once per week,0.66341,341,414,0.61784,0.70898
2007,17-29 y.,Indirect migration background,At least once per month,0.16861,73,414,0.13250,0.20472
2007,30-45 y.,No migration background,At least once per week,0.42934,2006,4739,0.41525,0.44344
2007,30-45 y.,No migration background,At least once per month,0.39114,1925,4739,0.37725,0.40504
2007,30-45 y.,No migration background,Seldom,0.16310,745,4739,0.15258,0.17362
2007,30-45 y.,No migration background,Never,0.01350,63,4739,0.01022,0.01679
2007,30-45 y.,Direct migration background,At least once per week,0.43484,331,668,0.39722,0.47247
2007,30-45 y.,Direct migration background,At least once per month,0.36536,238,668,0.32881,0.40190
2007,30-45 y.,Direct migration background,Seldom,0.16891,99,668,0.14048,0.19735
2007,30-45 y.,Indirect migration background,At least once per week,0.50167,154,266,0.44147,0.56187
2007,30-45 y.,Indirect migration background,At least once per month,0.32271,75,266,0.26642,0.37900
2007,30-45 y.,Indirect migration background,Seldom,0.15961,37,266,0.11552,0.20371
2007,46-65 y.,No migration background,At least once per week,0.30375,1945,6196,0.29230,0.31520
2007,46-65 y.,No migration background,At least once per month,0.42308,2668,6196,0.41078,0.43539
2007,46-65 y.,No migration background,Seldom,0.23600,1420,6196,0.22543,0.24658
2007,46-65 y.,No migration background,Never,0.03195,163,6196,0.02757,0.03633
2007,46-65 y.,Direct migration background,At least once per week,0.46082,379,762,0.42541,0.49624
2007,46-65 y.,Direct migration background,At least once per month,0.31759,246,762,0.28452,0.35067
2007,46-65 y.,Direct migration background,Seldom,0.18919,137,762,0.16137,0.21702
2007,66 and older,No migration background,At least once per week,0.32487,1267,3917,0.31020,0.33954
2007,66 and older,No migration background,At least once per month,0.37271,1548,3917,0.35756,0.38785
