year,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Upper Secondary Level,At least once per week,0.41979,2128,4714,0.40570,0.43388
1988,Upper Secondary Level,At least once per month,0.34202,1604,4714,0.32847,0.35556
1988,Upper Secondary Level,Seldom,0.19485,846,4714,0.18354,0.20616
1988,Upper Secondary Level,Never,0.03586,136,4714,0.03055,0.04116
1988,Post-secondary Non-tertiary Level,At least once per week,0.59484,164,258,0.53482,0.65487
1988,Post-secondary Non-tertiary Level,At least once per month,0.23298,62,258,0.18130,0.28466
1988,Post-secondary Non-tertiary Level,Seldom,0.13043,32,258,0.08925,0.17160
1988,First Stage of Tertiary Education,At least once per week,0.35705,206,529,0.31618,0.39792
1988,First Stage of Tertiary Education,At least once per month,0.40028,214,529,0.35848,0.44207
1988,First Stage of Tertiary Education,Seldom,0.21965,109,529,0.18434,0.25497
1988,Second Stage of Tertiary Education,At least once per week,0.48783,346,692,0.45056,0.52510
1988,Second Stage of Tertiary Education,At least once per month,0.36034,246,692,0.32454,0.39614
1988,Second Stage of Tertiary Education,Seldom,0.13754,100,692,0.11186,0.16322
1990,Lower Secondary Level,At least once per week,0.03968,182,508,0.02269,0.05667
1990,Lower Secondary Level,At least once per month,0.02489,108,508,0.01133,0.03845
1990,Lower Secondary Level,Seldom,0.04017,164,508,0.02308,0.05727
1990,Lower Secondary Level,Never,0.01405,54,508,0.00380,0.02429
1990,Upper Secondary Level,At least once per week,0.05846,674,2512,0.04929,0.06764
1990,Upper Secondary Level,At least once per month,0.07489,939,2512,0.06459,0.08518
1990,Upper Secondary Level,Seldom,0.06467,780,2512,0.05505,0.07429
1990,Upper Secondary Level,Never,0.01061,119,2512,0.00660,0.01462
1990,Post-secondary Non-tertiary Level,At least once per week,0.04942,32,32,-0.02688,0.12572
1990,First Stage of Tertiary Education,At least once per week,0.04062,58,244,0.01580,0.06544
1990,First Stage of Tertiary Education,At least once per month,0.07412,104,244,0.04118,0.10706
1990,First Stage of Tertiary Education,Seldom,0.05874,82,244,0.02918,0.08831
1990,Second Stage of Tertiary Education,At least once per week,0.10237,275,979,0.08337,0.12137
1990,Second Stage of Tertiary Education,At least once per month,0.15770,434,979,0.13486,0.18055
1990,Second Stage of Tertiary Education,Seldom,0.10218,270,979,0.08319,0.12116
1992,Pre-primary Level,At least once per week,0.75454,138,138,0.68248,0.82661
1992,Primary Level,At least once per week,0.52089,361,624,0.48166,0.56012
1992,Primary Level,At least once per month,0.23445,153,624,0.20119,0.26772
1992,Primary Level,Seldom,0.15614,72,624,0.12764,0.18465
1992,Primary Level,Never,0.08489,38,624,0.06300,0.10677
1992,Lower Secondary Level,At least once per week,0.41518,1315,2759,0.39679,0.43357
1992,Lower Secondary Level,At least once per month,0.29122,773,2759,0.27427,0.30818
1992,Lower Secondary Level,Seldom,0.21268,518,2759,0.19741,0.22796
1992,Lower Secondary Level,Never,0.07148,153,2759,0.06186,0.08109
1992,Upper Secondary Level,At least once per week,0.35799,2422,6662,0.34647,0.36950
1992,Upper Secondary Level,At least once per month,0.38104,2565,6662,0.36937,0.39270
1992,Upper Secondary Level,Seldom,0.21161,1474,6662,0.20180,0.22142
1992,Upper Secondary Level,Never,0.03574,201,6662,0.03128,0.04020
1992,Post-secondary Non-tertiary Level,At least once per week,0.51931,201,372,0.46847,0.57015
1992,Post-secondary Non-tertiary Level,At least once per month,0.33213,118,372,0.28420,0.38006
1992,Post-secondary Non-tertiary Level,Seldom,0.12218,53,372,0.08885,0.15550
1992,First Stage of Tertiary Education,At least once per week,0.33149,233,741,0.29757,0.36541
1992,First Stage of Tertiary Education,At least once per month,0.39782,312,741,0.36255,0.43308
1992,First Stage of Tertiary Education,Seldom,0.23448,196,741,0.20396,0.26501
1992,Second Stage of Tertiary Education,At least once per week,0.36864,525,1630,0.34521,0.39207
1992,Second Stage of Tertiary Education,At least once per month,0.40567,684,1630,0.38183,0.42952
1992,Second Stage of Tertiary Education,Seldom,0.20962,421,1630,0.18985,0.22939
1994,Pre-primary Level,At least once per week,0.77275,175,220,0.71724,0.82825
1994,Pre-primary Level,At least once per month,0.15745,45,220,0.10921,0.20568
1994,Primary Level,At least once per week,0.48110,292,528,0.43844,0.52376
1994,Primary Level,At least once per month,0.26291,154,528,0.22533,0.30050
1994,Primary Level,Seldom,0.18011,82,528,0.14730,0.21291
1994,Lower Secondary Level,At least once per week,0.37103,1078,2467,0.35196,0.39010
1994,Lower Secondary Level,At least once per month,0.32105,753,2467,0.30262,0.33947
1994,Lower Secondary Level,Seldom,0.23059,510,2467,0.21397,0.24722
1994,Lower Secondary Level,Never,0.06355,126,2467,0.05392,0.07318
1994,Upper Secondary Level,At least once per week,0.35908,2345,6539,0.34745,0.37071
1994,Upper Secondary Level,At least once per month,0.36204,2429,6539,0.35039,0.37369
1994,Upper Secondary Level,Seldom,0.24226,1580,6539,0.23187,0.25264
1994,Upper Secondary Level,Never,0.03073,185,6539,0.02654,0.03491
1994,Post-secondary Non-tertiary Level,At least once per week,0.54122,203,384,0.49131,0.59112
1994,Post-secondary Non-tertiary Level,At least once per month,0.28616,118,384,0.24090,0.33143
1994,Post-secondary Non-tertiary Level,Seldom,0.15888,63,384,0.12226,0.19549
1994,First Stage of Tertiary Education,At least once per week,0.28279,219,722,0.24991,0.31566
1994,First Stage of Tertiary Education,At least once per month,0.36926,282,722,0.33403,0.40448
1994,First Stage of Tertiary Education,Seldom,0.30810,221,722,0.27440,0.34181
1994,Second Stage of Tertiary Education,At least once per week,0.33900,482,1621,0.31595,0.36206
1994,Second Stage of Tertiary Education,At least once per month,0.39988,673,1621,0.37603,0.42374
1994,Second Stage of Tertiary Education,Seldom,0.23913,466,1621,0.21836,0.25991
1996,Pre-primary Level,At least once per week,0.81348,235,271,0.76702,0.85995
1996,Pre-primary Level,At least once per month,0.12169,36,271,0.08269,0.16069
1996,Primary Level,At least once per week,0.52199,285,465,0.47654,0.56744
1996,Primary Level,At least once per month,0.22099,122,465,0.18323,0.25874
1996,Primary Level,Seldom,0.18789,58,465,0.15235,0.22344
1996,Lower Secondary Level,At least once per week,0.42620,1161,2372,0.40629,0.44610
1996,Lower Secondary Level,At least once per month,0.31353,704,2372,0.29485,0.33220
1996,Lower Secondary Level,Seldom,0.21285,431,2372,0.19637,0.22932
1996,Lower Secondary Level,Never,0.03690,76,2372,0.02931,0.04449
1996,Upper Secondary Level,At least once per week,0.39531,2694,6601,0.38351,0.40710
1996,Upper Secondary Level,At least once per month,0.36847,2442,6601,0.35683,0.38011
1996,Upper Secondary Level,Seldom,0.20688,1331,6601,0.19711,0.21665
1996,Upper Secondary Level,Never,0.02533,134,6601,0.02154,0.02912
1996,Post-secondary Non-tertiary Level,At least once per week,0.55809,253,467,0.51300,0.60318
1996,Post-secondary Non-tertiary Level,At least once per month,0.31386,152,467,0.27172,0.35599
1996,Post-secondary Non-tertiary Level,Seldom,0.12444,62,467,0.09447,0.15441
1996,First Stage of Tertiary Education,At least once per week,0.35445,264,749,0.32017,0.38873
1996,First Stage of Tertiary Education,At least once per month,0.38688,317,749,0.35198,0.42178
1996,First Stage of Tertiary Education,Seldom,0.23189,168,749,0.20165,0.26214
1996,Second Stage of Tertiary Education,At least once per week,0.38516,594,1746,0.36233,0.40799
1996,Second Stage of Tertiary Education,At least once per month,0.41428,764,1746,0.39116,0.43739
1996,Second Stage of Tertiary Education,Seldom,0.18982,388,1746,0.17142,0.20822
1997,Pre-primary Level,At least once per week,0.82785,256,297,0.78484,0.87085
1997,Pre-primary Level,At least once per month,0.10922,41,297,0.07368,0.14475
1997,Primary Level,At least once per week,0.53389,278,446,0.48754,0.58024
1997,Primary Level,At least once per month,0.27657,117,446,0.23501,0.31813
1997,Primary Level,Seldom,0.15631,51,446,0.12257,0.19005
1997,Lower Secondary Level,At least once per week,0.43933,1185,2317,0.41912,0.45954
1997,Lower Secondary Level,At least once per month,0.29788,655,2317,0.27925,0.31651
1997,Lower Secondary Level,Seldom,0.20347,389,2317,0.18707,0.21986
1997,Lower Secondary Level,Never,0.05012,88,2317,0.04123,0.05900
1997,Upper Secondary Level,At least once per week,0.41378,2710,6444,0.40176,0.42581
1997,Upper Secondary Level,At least once per month,0.35329,2371,6444,0.34162,0.36496
1997,Upper Secondary Level,Seldom,0.20035,1222,6444,0.19058,0.21013
1997,Upper Secondary Level,Never,0.02416,141,6444,0.02041,0.02791
1997,Post-secondary Non-tertiary Level,At least once per week,0.52860,238,446,0.48222,0.57498
1997,Post-secondary Non-tertiary Level,At least once per month,0.34134,157,446,0.29729,0.38540
1997,Post-secondary Non-tertiary Level,Seldom,0.12025,51,446,0.09003,0.15047
1997,First Stage of Tertiary Education,At least once per week,0.39595,287,741,0.36071,0.43119
1997,First Stage of Tertiary Education,At least once per month,0.34432,282,741,0.31008,0.37855
1997,First Stage of Tertiary Education,Seldom,0.23591,172,741,0.20532,0.26650
1997,Second Stage of Tertiary Education,At least once per week,0.40649,632,1741,0.38341,0.42957
1997,Second Stage of Tertiary Education,At least once per month,0.37129,733,1741,0.34858,0.39399
1997,Second Stage of Tertiary Education,Seldom,0.20416,376,1741,0.18522,0.22310
1999,Pre-primary Level,At least once per week,0.75884,242,293,0.70977,0.80791
1999,Pre-primary Level,At least once per month,0.16066,51,293,0.11854,0.20278
1999,Primary Level,At least once per week,0.43692,210,407,0.38867,0.48516
1999,Primary Level,At least once per month,0.27220,116,407,0.22890,0.31550
1999,Primary Level,Seldom,0.22874,81,407,0.18788,0.26960
1999,Lower Secondary Level,At least once per week,0.42742,1128,2432,0.40775,0.44708
1999,Lower Secondary Level,At least once per month,0.29345,735,2432,0.27534,0.31155
1999,Lower Secondary Level,Seldom,0.23022,484,2432,0.21349,0.24696
1999,Lower Secondary Level,Never,0.04624,85,2432,0.03789,0.05458
1999,Upper Secondary Level,At least once per week,0.38422,2698,6902,0.37274,0.39570
1999,Upper Secondary Level,At least once per month,0.36609,2577,6902,0.35472,0.37746
1999,Upper Secondary Level,Seldom,0.21953,1492,6902,0.20976,0.22929
1999,Upper Secondary Level,Never,0.02484,135,6902,0.02117,0.02851
1999,Post-secondary Non-tertiary Level,At least once per week,0.48676,234,497,0.44277,0.53075
1999,Post-secondary Non-tertiary Level,At least once per month,0.36567,194,497,0.32329,0.40806
1999,Post-secondary Non-tertiary Level,Seldom,0.13678,69,497,0.10654,0.16702
1999,First Stage of Tertiary Education,At least once per week,0.34051,272,797,0.30759,0.37343
1999,First Stage of Tertiary Education,At least once per month,0.41471,354,797,0.38048,0.44893
1999,First Stage of Tertiary Education,Seldom,0.22153,171,797,0.19268,0.25038
1999,Second Stage of Tertiary Education,At least once per week,0.36260,669,1930,0.34115,0.38405
1999,Second Stage of Tertiary Education,At least once per month,0.39717,798,1930,0.37534,0.41901
1999,Second Stage of Tertiary Education,Seldom,0.22333,463,1930,0.20475,0.24192
2001,Pre-primary Level,At least once per week,0.81816,449,531,0.78532,0.85100
2001,Pre-primary Level,At least once per month,0.10173,48,531,0.07600,0.12747
2001,Pre-primary Level,Seldom,0.05964,34,531,0.03948,0.07980
2001,Primary Level,At least once per week,0.39707,137,311,0.34261,0.45154
2001,Primary Level,At least once per month,0.24653,78,311,0.19855,0.29451
2001,Primary Level,Seldom,0.21623,58,311,0.17040,0.26206
2001,Primary Level,Never,0.13075,38,311,0.09322,0.16828
2001,Lower Secondary Level,At least once per week,0.43413,1489,3065,0.41658,0.45168
2001,Lower Secondary Level,At least once per month,0.29381,852,3065,0.27768,0.30994
2001,Lower Secondary Level,Seldom,0.20705,562,3065,0.19270,0.22140
2001,Lower Secondary Level,Never,0.05691,162,3065,0.04871,0.06512
2001,Upper Secondary Level,At least once per week,0.41298,4792,11513,0.40398,0.42197
2001,Upper Secondary Level,At least once per month,0.35386,4194,11513,0.34513,0.36260
2001,Upper Secondary Level,Seldom,0.19100,2168,11513,0.18382,0.19819
2001,Upper Secondary Level,Never,0.03448,359,11513,0.03114,0.03781
2001,Post-secondary Non-tertiary Level,At least once per week,0.54976,575,1034,0.51942,0.58010
2001,Post-secondary Non-tertiary Level,At least once per month,0.30131,334,1034,0.27333,0.32929
2001,Post-secondary Non-tertiary Level,Seldom,0.11699,125,1034,0.09739,0.13659
2001,First Stage of Tertiary Education,At least once per week,0.39330,641,1667,0.36985,0.41676
2001,First Stage of Tertiary Education,At least once per month,0.37317,683,1667,0.34995,0.39640
2001,First Stage of Tertiary Education,Seldom,0.20140,311,1667,0.18214,0.22066
2001,First Stage of Tertiary Education,Never,0.02350,32,1667,0.01623,0.03077
2001,Second Stage of Tertiary Education,At least once per week,0.42557,1413,3535,0.40927,0.44187
2001,Second Stage of Tertiary Education,At least once per month,0.37439,1418,3535,0.35844,0.39035
2001,Second Stage of Tertiary Education,Seldom,0.18169,660,3535,0.16898,0.19440
2001,Second Stage of Tertiary Education,Never,0.01334,44,3535,0.00956,0.01712
2005,Pre-primary Level,At least once per week,0.84572,544,615,0.81715,0.87429
2005,Pre-primary Level,At least once per month,0.09581,71,615,0.07253,0.11909
2005,Primary Level,At least once per week,0.51393,131,218,0.44742,0.58043
2005,Primary Level,At least once per month,0.16177,39,218,0.11278,0.21077
2005,Primary Level,Seldom,0.24044,48,218,0.18358,0.29730
2005,Lower Secondary Level,At least once per week,0.45322,1170,2378,0.43321,0.47323
2005,Lower Secondary Level,At least once per month,0.28034,641,2378,0.26228,0.29839
2005,Lower Secondary Level,Seldom,0.21486,463,2378,0.19835,0.23137
2005,Lower Secondary Level,Never,0.04509,104,2378,0.03675,0.05343
2005,Upper Secondary Level,At least once per week,0.39861,4139,10204,0.38911,0.40811
2005,Upper Secondary Level,At least once per month,0.35863,3713,10204,0.34932,0.36793
2005,Upper Secondary Level,Seldom,0.20852,2093,10204,0.20064,0.21641
2005,Upper Secondary Level,Never,0.02881,259,10204,0.02557,0.03206
2005,Post-secondary Non-tertiary Level,At least once per week,0.52570,558,1112,0.49634,0.55507
2005,Post-secondary Non-tertiary Level,At least once per month,0.32282,406,1112,0.29533,0.35032
2005,Post-secondary Non-tertiary Level,Seldom,0.13414,148,1112,0.11410,0.15418
2005,First Stage of Tertiary Education,At least once per week,0.36709,561,1554,0.34311,0.39106
2005,First Stage of Tertiary Education,At least once per month,0.38891,643,1554,0.36466,0.41315
2005,First Stage of Tertiary Education,Seldom,0.20638,319,1554,0.18625,0.22651
2005,First Stage of Tertiary Education,Never,0.02878,31,1554,0.02047,0.03710
2005,Second Stage of Tertiary Education,At least once per week,0.41831,1658,4150,0.40330,0.43332
2005,Second Stage of Tertiary Education,At least once per month,0.37949,1688,4150,0.36472,0.39425
2005,Second Stage of Tertiary Education,Seldom,0.17948,755,4150,0.16781,0.19116
2005,Second Stage of Tertiary Education,Never,0.01663,49,4150,0.01274,0.02052
2007,Pre-primary Level,At least once per week,0.46791,300,334,0.41432,0.52151
2007,Pre-primary Level,At least once per month,0.04824,34,334,0.02522,0.07125
2007,Primary Level,At least once per week,0.45988,105,196,0.38992,0.52983
2007,Primary Level,At least once per month,0.22211,44,196,0.16377,0.28045
2007,Primary Level,Seldom,0.22859,47,196,0.16965,0.28753
2007,Lower Secondary Level,At least once per week,0.44587,1044,2187,0.42503,0.46671
2007,Lower Secondary Level,At least once per month,0.28100,627,2187,0.26215,0.29984
2007,Lower Secondary Level,Seldom,0.18168,387,2187,0.16552,0.19784
2007,Lower Secondary Level,Never,0.05871,129,2187,0.04885,0.06856
2007,Upper Secondary Level,At least once per week,0.39809,4176,10269,0.38862,0.40756
2007,Upper Secondary Level,At least once per month,0.36987,3864,10269,0.36053,0.37921
2007,Upper Secondary Level,Seldom,0.19436,1922,10269,0.18670,0.20201
2007,Upper Secondary Level,Never,0.03111,307,10269,0.02775,0.03447
2007,Post-secondary Non-tertiary Level,At least once per week,0.49917,579,1151,0.47027,0.52807
2007,Post-secondary Non-tertiary Level,At least once per month,0.34563,414,1151,0.31814,0.37311
2007,Post-secondary Non-tertiary Level,Seldom,0.13786,158,1151,0.11793,0.15778
2007,First Stage of Tertiary Education,At least once per week,0.37148,560,1505,0.34706,0.39591
2007,First Stage of Tertiary Education,At least once per month,0.40338,637,1505,0.37859,0.42818
2007,First Stage of Tertiary Education,Seldom,0.20225,308,1505,0.18195,0.22255
2007,Second Stage of Tertiary Education,At least once per week,0.42153,1763,4371,0.40689,0.43617
2007,Second Stage of Tertiary Education,At least once per month,0.39625,1830,4371,0.38175,0.41076
2007,Second Stage of Tertiary Education,Seldom,0.16196,731,4371,0.15104,0.17288
2007,Second Stage of Tertiary Education,Never,0.01496,47,4371,0.01136,0.01856
2009,Pre-primary Level,At least once per week,0.50713,256,305,0.45093,0.56333
2009,Pre-primary Level,At least once per month,0.11074,49,305,0.07547,0.14602
2009,Primary Level,At least once per week,0.43909,77,147,0.35859,0.51959
2009,Primary Level,At least once per month,0.22657,35,147,0.15866,0.29447
2009,Primary Level,Seldom,0.22356,35,147,0.15597,0.29114
2009,Lower Secondary Level,At least once per week,0.44504,838,1779,0.42194,0.46814
2009,Lower Secondary Level,At least once per month,0.28259,513,1779,0.26166,0.30352
2009,Lower Secondary Level,Seldom,0.18999,341,1779,0.17175,0.20822
2009,Lower Secondary Level,Never,0.05219,87,1779,0.04185,0.06252
2009,Upper Secondary Level,At least once per week,0.38746,3409,9003,0.37740,0.39753
2009,Upper Secondary Level,At least once per month,0.37442,3531,9003,0.36442,0.38441
2009,Upper Secondary Level,Seldom,0.20407,1851,9003,0.19574,0.21239
2009,Upper Secondary Level,Never,0.02417,212,9003,0.02099,0.02734
2009,Post-secondary Non-tertiary Level,At least once per week,0.46865,450,977,0.43735,0.49996
2009,Post-secondary Non-tertiary Level,At least once per month,0.35787,379,977,0.32780,0.38795
2009,Post-secondary Non-tertiary Level,Seldom,0.14542,148,977,0.12330,0.16754
2009,First Stage of Tertiary Education,At least once per week,0.33832,439,1311,0.31269,0.36394
2009,First Stage of Tertiary Education,At least once per month,0.44193,594,1311,0.41504,0.46883
2009,First Stage of Tertiary Education,Seldom,0.20223,278,1311,0.18048,0.22398
2009,Second Stage of Tertiary Education,At least once per week,0.40544,1567,4021,0.39026,0.42061
2009,Second Stage of Tertiary Education,At least once per month,0.39142,1687,4021,0.37633,0.40651
2009,Second Stage of Tertiary Education,Seldom,0.18389,728,4021,0.17192,0.19587
2009,Second Stage of Tertiary Education,Never,0.01343,39,4021,0.00987,0.01699
2011,Pre-primary Level,At least once per week,0.48451,407,463,0.43894,0.53009
2011,Pre-primary Level,At least once per month,0.07801,56,463,0.05355,0.10246
2011,Primary Level,At least once per week,0.42279,181,407,0.37474,0.47084
2011,Primary Level,At least once per month,0.23439,101,407,0.19318,0.27560
2011,Primary Level,Seldom,0.22729,72,407,0.18653,0.26806
2011,Primary Level,Never,0.11553,53,407,0.08443,0.14662
2011,Lower Secondary Level,At least once per week,0.41691,1365,2933,0.39907,0.43476
2011,Lower Secondary Level,At least once per month,0.26399,808,2933,0.24803,0.27994
2011,Lower Secondary Level,Seldom,0.22499,583,2933,0.20988,0.24011
2011,Lower Secondary Level,Never,0.06015,177,2933,0.05154,0.06876
2011,Upper Secondary Level,At least once per week,0.39549,5613,13856,0.38735,0.40363
2011,Upper Secondary Level,At least once per month,0.35394,5064,13856,0.34598,0.36190
2011,Upper Secondary Level,Seldom,0.21234,2729,13856,0.20553,0.21915
2011,Upper Secondary Level,Never,0.03407,450,13856,0.03105,0.03709
2011,Post-secondary Non-tertiary Level,At least once per week,0.52843,1013,1998,0.50653,0.55032
2011,Post-secondary Non-tertiary Level,At least once per month,0.31364,686,1998,0.29329,0.33399
2011,Post-secondary Non-tertiary Level,Seldom,0.13629,262,1998,0.12124,0.15134
2011,Post-secondary Non-tertiary Level,Never,0.01431,37,1998,0.00910,0.01951
2011,First Stage of Tertiary Education,At least once per week,0.37086,694,1849,0.34883,0.39288
2011,First Stage of Tertiary Education,At least once per month,0.40674,764,1849,0.38434,0.42913
2011,First Stage of Tertiary Education,Seldom,0.19137,353,1849,0.17343,0.20930
2011,First Stage of Tertiary Education,Never,0.02236,38,1849,0.01562,0.02910
2011,Second Stage of Tertiary Education,At least once per week,0.43175,2723,6188,0.41941,0.44409
2011,Second Stage of Tertiary Education,At least once per month,0.38341,2444,6188,0.37129,0.39552
2011,Second Stage of Tertiary Education,Seldom,0.16294,945,6188,0.15374,0.17215
2011,Second Stage of Tertiary Education,Never,0.01527,76,6188,0.01222,0.01833
2015,Pre-primary Level,At least once per week,0.41350,302,360,0.36256,0.46444
2015,Pre-primary Level,At least once per month,0.10243,58,360,0.07107,0.13380
2015,Primary Level,At least once per week,0.46570,258,533,0.42331,0.50809
2015,Primary Level,At least once per month,0.23641,120,533,0.20030,0.27251
2015,Primary Level,Seldom,0.20520,99,533,0.17088,0.23952
2015,Primary Level,Never,0.09269,56,533,0.06805,0.11733
2015,Lower Secondary Level,At least once per week,0.43314,1401,2955,0.41527,0.45101
2015,Lower Secondary Level,At least once per month,0.27176,834,2955,0.25571,0.28780
2015,Lower Secondary Level,Seldom,0.21572,557,2955,0.20089,0.23055
2015,Lower Secondary Level,Never,0.05534,163,2955,0.04710,0.06359
2015,Upper Secondary Level,At least once per week,0.39232,4906,12121,0.38362,0.40101
2015,Upper Secondary Level,At least once per month,0.36734,4497,12121,0.35876,0.37593
2015,Upper Secondary Level,Seldom,0.19883,2309,12121,0.19172,0.20594
2015,Upper Secondary Level,Never,0.03306,409,12121,0.02988,0.03624
2015,Post-secondary Non-tertiary Level,At least once per week,0.47618,978,2154,0.45508,0.49727
2015,Post-secondary Non-tertiary Level,At least once per month,0.36717,807,2154,0.34681,0.38753
2015,Post-secondary Non-tertiary Level,Seldom,0.13600,329,2154,0.12152,0.15048
2015,Post-secondary Non-tertiary Level,Never,0.01811,40,2154,0.01248,0.02375
2015,First Stage of Tertiary Education,At least once per week,0.36111,554,1530,0.33704,0.38519
2015,First Stage of Tertiary Education,At least once per month,0.39508,639,1530,0.37057,0.41958
2015,First Stage of Tertiary Education,Seldom,0.21618,305,1530,0.19555,0.23682
2015,First Stage of Tertiary Education,Never,0.02346,32,1530,0.01587,0.03105
2015,Second Stage of Tertiary Education,At least once per week,0.46021,2824,6414,0.44801,0.47241
2015,Second Stage of Tertiary Education,At least once per month,0.37962,2531,6414,0.36774,0.39149
2015,Second Stage of Tertiary Education,Seldom,0.14326,955,6414,0.13469,0.15184
2015,Second Stage of Tertiary Education,Never,0.01613,104,6414,0.01304,0.01921
2017,Pre-primary Level,At least once per week,0.45421,338,394,0.40498,0.50344
2017,Pre-primary Level,At least once per month,0.07866,56,394,0.05204,0.10527
2017,Primary Level,At least once per week,0.39195,207,451,0.34684,0.43705
2017,Primary Level,At least once per month,0.23377,125,451,0.19466,0.27287
2017,Primary Level,Seldom,0.17173,85,451,0.13688,0.20657
2017,Primary Level,Never,0.08428,34,451,0.05861,0.10994
2017,Lower Secondary Level,At least once per week,0.43115,1265,2735,0.41259,0.44972
2017,Lower Secondary Level,At least once per month,0.30634,830,2735,0.28906,0.32362
2017,Lower Secondary Level,Seldom,0.18644,524,2735,0.17184,0.20104
2017,Lower Secondary Level,Never,0.04065,116,2735,0.03324,0.04805
2017,Upper Secondary Level,At least once per week,0.41788,5049,12046,0.40908,0.42669
2017,Upper Secondary Level,At least once per month,0.35302,4376,12046,0.34448,0.36155
2017,Upper Secondary Level,Seldom,0.19372,2283,12046,0.18666,0.20077
2017,Upper Secondary Level,Never,0.03023,338,12046,0.02717,0.03329
2017,Post-secondary Non-tertiary Level,At least once per week,0.51318,1085,2212,0.49234,0.53401
