year,quintil_oecd_hh,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,1st Quintile,Tenant,1546,18.690961415947015,17.967706399147797,19.414216432746233,10.0,15.0,23.0,0.0,42.5,15.0,15.0,15.0
1990,2nd Quintile,Owner,,,,,,,,,,,,
1990,2nd Quintile,Tenant,853,55.72002474924372,53.4187656294743,58.02128386901314,35.0,51.0,71.0,0.0,125.0,51.0,51.0,51.0
1990,3rd Quintile,Owner,,,,,,,,,,,,
1990,3rd Quintile,Tenant,797,57.3862065642465,55.28250153955648,59.48991158893652,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1990,4th Quintile,Owner,,,,,,,,,,,,
1990,4th Quintile,Tenant,673,62.607613140225254,59.32051721675146,65.89470906369904,38.0,51.0,76.0,0.0,133.0,51.0,46.0,51.0
1990,5th Quintile,Owner,,,,,,,,,,,,
1990,5th Quintile,Tenant,491,66.54556866966938,63.366460752915366,69.72467658642339,45.0,56.0,81.0,0.0,135.0,56.0,51.0,61.0
1991,1st Quintile,Owner,,,,,,,,,,,,
1991,1st Quintile,Tenant,1444,32.814624092199715,31.2934152376213,34.33583294677813,12.215552251713532,20.0,46.87757884501386,0.0,98.87061873496435,20.0,15.0,20.0
1991,2nd Quintile,Owner,,,,,,,,,,,,
1991,2nd Quintile,Tenant,843,57.24829246933947,55.22740123735203,59.2691837013269,35.65807543090733,51.0,76.0,0.0,136.512886853639,51.0,51.0,51.0
1991,3rd Quintile,Owner,,,,,,,,,,,,
1991,3rd Quintile,Tenant,784,58.40084029573828,56.30785954975304,60.493821041723514,40.0,51.0,76.0,0.0,130.0,51.0,48.0,51.0
1991,4th Quintile,Owner,,,,,,,,,,,,
1991,4th Quintile,Tenant,675,63.21008540008445,60.74305413520796,65.67711666496093,40.0,56.0,76.0,0.0,130.0,56.0,51.0,61.0
1991,5th Quintile,Owner,,,,,,,,,,,,
1991,5th Quintile,Tenant,505,68.97479851428587,65.97165859492152,71.97793843365021,46.0,61.0,86.0,0.0,146.0,61.0,56.0,66.0
1992,1st Quintile,Owner,,,,,,,,,,,,
1992,1st Quintile,Tenant,1030,59.485540549547856,57.538840706701684,61.43224039239403,37.17502013202617,51.0,76.0,5.0,134.23746980196074,51.0,47.0,51.0
1992,2nd Quintile,Owner,,,,,,,,,,,,
1992,2nd Quintile,Tenant,994,65.13076308376438,63.058248494875855,67.2032776726529,43.0,56.698238094392735,76.0,5.0,125.5,56.0,51.0,56.025
1992,3rd Quintile,Owner,,,,,,,,,,,,
1992,3rd Quintile,Tenant,869,66.14386078956734,63.98966533974415,68.29805623939053,40.0,61.0,81.0,10.0,142.5,61.0,56.0,66.0
1992,4th Quintile,Owner,,,,,,,,,,,,
1992,4th Quintile,Tenant,736,68.70104654645336,66.10475927021253,71.29733382269418,46.0,61.0,83.9266660845467,7.0,140.81666521136674,61.0,58.0,66.0
1992,5th Quintile,Owner,,,,,,,,,,,,
1992,5th Quintile,Tenant,471,73.88361928311129,70.68937201721263,77.07786654900994,49.183027046185295,70.32768130370509,102.0,5.0,181.22545943072205,70.0,64.0,78.025
1993,1st Quintile,Owner,,,,,,,,,,,,
1993,1st Quintile,Tenant,973,60.278552776304615,58.307503776866156,62.24960177574307,40.0,51.0,76.0,0.0,130.0,51.0,49.974999999999994,51.0
1993,2nd Quintile,Owner,,,,,,,,,,,,
1993,2nd Quintile,Tenant,1012,67.47227222051731,65.35161691338593,69.5929275276487,40.0,61.0,83.0,10.0,147.5,61.0,57.0,66.0
1993,3rd Quintile,Owner,,,,,,,,,,,,
1993,3rd Quintile,Tenant,858,67.34997429410427,65.10193986852022,69.59800871968832,44.0,61.0,86.0,7.0,149.0,61.0,59.0,66.0
1993,4th Quintile,Owner,,,,,,,,,,,,
1993,4th Quintile,Tenant,731,69.90041880706535,67.1796732710689,72.62116434306179,44.41174817734296,61.0,92.0,0.0,163.38237773398555,61.0,56.0,64.0
1993,5th Quintile,Owner,,,,,,,,,,,,
1993,5th Quintile,Tenant,481,74.54484785372534,71.274981542334,77.81471416511668,51.0,69.0,97.0,15.0,166.0,69.0,62.0,72.0
1994,1st Quintile,Owner,,,,,,,,,,,,
1994,1st Quintile,Tenant,1027,61.877496997978696,59.96178957116525,63.793204424792144,40.0,51.0,76.0,5.0,130.0,51.0,46.0,51.0
1994,2nd Quintile,Owner,,,,,,,,,,,,
1994,2nd Quintile,Tenant,948,63.8506438003239,61.73511716796005,65.96617043268775,40.0,56.0,76.0,0.0,130.0,56.0,51.0,61.0
1994,3rd Quintile,Owner,,,,,,,,,,,,
1994,3rd Quintile,Tenant,805,66.12470390714036,63.938525958023256,68.31088185625745,46.0,61.0,76.0,5.0,121.0,61.0,56.0,65.025
1994,4th Quintile,Owner,,,,,,,,,,,,
1994,4th Quintile,Tenant,712,68.15653288156585,65.5413487873094,70.7717169758223,46.0,61.0,84.0,0.0,141.0,61.0,56.0,66.0
1994,5th Quintile,Owner,,,,,,,,,,,,
1994,5th Quintile,Tenant,484,73.88557685409745,70.56032382643355,77.21082988176136,51.0,66.0,97.0,10.0,166.0,66.0,57.94999999999999,71.0
1995,1st Quintile,Owner,,,,,,,,,,,,
1995,1st Quintile,Tenant,1111,59.91685923120898,58.01322881062013,61.820489651797836,39.0,51.0,76.0,0.0,131.5,51.0,51.0,51.0
1995,2nd Quintile,Owner,,,,,,,,,,,,
1995,2nd Quintile,Tenant,1007,65.78153784427536,63.764465823404535,67.79860986514619,43.0,61.0,81.0,0.0,138.0,61.0,61.0,66.0
1995,3rd Quintile,Owner,,,,,,,,,,,,
1995,3rd Quintile,Tenant,836,65.18661173231834,62.96565094047665,67.40757252416003,40.0,61.0,81.0,7.0,142.5,61.0,61.0,66.025
1995,4th Quintile,Owner,,,,,,,,,,,,
1995,4th Quintile,Tenant,700,69.37881888244213,66.88810580573349,71.86953195915078,46.0,61.0,86.0,10.0,146.0,61.0,56.0,66.0
1995,5th Quintile,Owner,,,,,,,,,,,,
1995,5th Quintile,Tenant,473,75.28725642566484,71.98467794286678,78.58983490846289,51.0,71.0,102.0,12.0,178.5,71.0,66.0,81.0
1996,1st Quintile,Owner,,,,,,,,,,,,
1996,1st Quintile,Tenant,1106,54.57630699544938,52.847505668256936,56.30510832264182,35.0,51.0,66.0,0.0,112.5,51.0,51.0,51.0
1996,2nd Quintile,Owner,,,,,,,,,,,,
1996,2nd Quintile,Tenant,973,57.13547735687973,55.356295265897764,58.9146594478617,40.0,51.0,74.0,0.0,125.0,51.0,51.0,51.0
1996,3rd Quintile,Owner,,,,,,,,,,,,
1996,3rd Quintile,Tenant,818,57.48961723551351,55.51903668489112,59.46019778613591,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1996,4th Quintile,Owner,,,,,,,,,,,,
1996,4th Quintile,Tenant,673,58.678494051079525,56.48479257278642,60.87219552937263,39.0,51.0,76.0,0.0,131.5,51.0,47.94999999999999,51.0
1996,5th Quintile,Owner,,,,,,,,,,,,
1996,5th Quintile,Tenant,459,65.2337041729019,62.18209785097597,68.28531049482783,46.0,56.0,76.0,1.0,121.0,56.0,51.0,61.0
1997,1st Quintile,Owner,,,,,,,,,,,,
1997,1st Quintile,Tenant,1044,53.23383920438481,51.533124569201576,54.93455383956804,35.0,51.0,66.0,7.0,112.5,51.0,51.0,55.0
1997,2nd Quintile,Owner,,,,,,,,,,,,
1997,2nd Quintile,Tenant,970,58.39806025260781,56.475879768684244,60.32024073653138,39.394193186185376,51.0,76.0,9.0,130.90871022072193,51.0,51.0,51.0
1997,3rd Quintile,Owner,,,,,,,,,,,,
1997,3rd Quintile,Tenant,796,56.99837731704089,55.01467122550145,58.98208340858033,38.0,51.0,74.72580342909353,4.0,129.8145085727338,51.0,51.0,51.0
1997,4th Quintile,Owner,,,,,,,,,,,,
1997,4th Quintile,Tenant,664,55.97024070793929,53.90436836539522,58.03611305048336,38.0,51.0,67.568464071127,12.0,111.92116017781748,51.0,51.0,51.0
1997,5th Quintile,Owner,,,,,,,,,,,,
1997,5th Quintile,Tenant,425,67.31172862761326,63.77025454405334,70.8532027111732,46.0,56.0,78.0,15.0,126.0,56.0,51.0,60.0
1998,1st Quintile,Owner,,,,,,,,,,,,
1998,1st Quintile,Tenant,1227,50.75575759670436,49.230437885769426,52.2810773076393,30.0,47.47102535677512,61.0,2.0,107.5,48.0,45.0,52.0
1998,2nd Quintile,Owner,,,,,,,,,,,,
1998,2nd Quintile,Tenant,1034,55.910962208177004,54.08142826555892,57.74049615079509,35.0,51.0,71.0,0.0,125.0,51.0,51.0,52.0
1998,3rd Quintile,Owner,,,,,,,,,,,,
1998,3rd Quintile,Tenant,846,54.655067792097036,52.6716166995291,56.63851888466497,35.0,51.0,66.0,2.0,112.5,51.0,51.0,54.0
1998,4th Quintile,Owner,,,,,,,,,,,,
1998,4th Quintile,Tenant,722,56.8946094510354,54.89915166501292,58.89006723705788,40.0,51.0,71.0,14.0,117.5,51.0,51.0,51.0
1998,5th Quintile,Owner,,,,,,,,,,,,
1998,5th Quintile,Tenant,464,62.49762927266484,59.518516409538925,65.47674213579074,40.0,51.0,76.0,7.0,130.0,51.0,46.0,51.0
1999,1st Quintile,Owner,,,,,,,,,,,,
1999,1st Quintile,Tenant,1168,50.7617992521061,49.23981796805149,52.28378053616071,30.0,48.0,61.0,4.0,107.5,48.0,45.0,53.0
1999,2nd Quintile,Owner,,,,,,,,,,,,
1999,2nd Quintile,Tenant,1003,53.4495664958694,51.73900381253419,55.1601291792046,35.0,51.0,64.7154565960266,5.0,109.2886414900665,51.0,51.0,55.0
1999,3rd Quintile,Owner,,,,,,,,,,,,
1999,3rd Quintile,Tenant,817,54.93310121978474,53.05785632898404,56.80834611058544,38.0,51.0,66.0,2.0,108.0,51.0,51.0,51.0
1999,4th Quintile,Owner,,,,,,,,,,,,
1999,4th Quintile,Tenant,646,57.40802885046895,55.212972871345876,59.60308482959203,38.82474065120566,51.0,71.0,10.0,119.26288902319152,51.0,51.0,51.0
1999,5th Quintile,Owner,,,,,,,,,,,,
1999,5th Quintile,Tenant,442,61.501407243948,58.46608372503834,64.53673076285767,40.0,51.0,76.0,7.0,130.0,51.0,46.0,51.0
2000,1st Quintile,Owner,,,,,,,,,,,,
2000,1st Quintile,Tenant,1942,51.47697134849286,50.13701083901104,52.81693185797468,32.0,47.0,61.0,7.0,104.5,47.0,46.0,48.0
2000,2nd Quintile,Owner,,,,,,,,,,,,
2000,2nd Quintile,Tenant,1693,54.87943387740514,53.51033874757243,56.24852900723785,35.0,51.0,68.0,1.0,117.5,51.0,51.0,51.0
2000,3rd Quintile,Owner,,,,,,,,,,,,
2000,3rd Quintile,Tenant,1311,57.43054096307551,55.65974897378126,59.201332952369754,36.0,51.0,71.0,9.0,123.5,51.0,51.0,51.0
2000,4th Quintile,Owner,,,,,,,,,,,,
2000,4th Quintile,Tenant,1089,58.36371664545685,56.5709002870037,60.15653300390999,40.0,51.0,76.0,7.0,130.0,51.0,51.0,51.0
2000,5th Quintile,Owner,,,,,,,,,,,,
2000,5th Quintile,Tenant,730,65.0489437929552,62.346371325165904,67.7515162607445,40.0,51.0,76.0,5.0,130.0,51.0,43.974999999999994,51.0
2001,1st Quintile,Owner,,,,,,,,,,,,
2001,1st Quintile,Tenant,1746,55.608802430946156,54.14298671678383,57.07461814510848,35.0,51.0,67.0,10.0,115.0,51.0,51.0,51.0
2001,2nd Quintile,Owner,,,,,,,,,,,,
2001,2nd Quintile,Tenant,1500,59.65491604499437,58.060426535013725,61.24940555497502,40.0,51.0,76.0,1.0,130.0,51.0,50.974999999999994,51.0
2001,3rd Quintile,Owner,,,,,,,,,,,,
2001,3rd Quintile,Tenant,1205,60.93957939657529,59.09836744330777,62.78079134984281,40.0,51.0,76.0,5.0,130.0,51.0,50.94999999999999,51.0
2001,4th Quintile,Owner,,,,,,,,,,,,
2001,4th Quintile,Tenant,966,62.287784593271994,60.25907215848142,64.31649702806257,40.0,51.0,76.0,15.0,130.0,51.0,46.0,51.0
2001,5th Quintile,Owner,,,,,,,,,,,,
2001,5th Quintile,Tenant,665,68.81767104792475,65.91152171107665,71.72382038477285,40.0,58.77095329455923,81.0,10.0,142.5,59.0,57.0,67.0
2002,1st Quintile,Owner,,,,,,,,,,,,
2002,1st Quintile,Tenant,1638,56.05000786150701,54.52875213696765,57.57126358604638,35.0,50.0,70.0,5.0,122.5,50.0,50.0,50.0
2002,2nd Quintile,Owner,,,,,,,,,,,,
2002,2nd Quintile,Tenant,1332,59.39140711170223,57.669018729593766,61.11379549381069,38.17019469868875,50.0,75.0,1.0,130.24470795196686,50.0,50.0,50.0
2002,3rd Quintile,Owner,,,,,,,,,,,,
2002,3rd Quintile,Tenant,1154,61.01720245026793,59.17069076959996,62.863714130935904,40.0,50.0,75.0,9.0,127.5,50.0,45.0,50.0
2002,4th Quintile,Owner,,,,,,,,,,,,
2002,4th Quintile,Tenant,965,63.03048854788137,60.95994607139418,65.10103102436855,40.0,55.0,77.0,5.0,132.5,55.0,50.0,60.0
2002,5th Quintile,Owner,,,,,,,,,,,,
2002,5th Quintile,Tenant,912,69.12915286354692,66.30902129603761,71.94928443105623,43.0,58.0,80.0,14.0,135.5,58.0,56.0,64.025
2003,1st Quintile,Owner,,,,,,,,,,,,
2003,1st Quintile,Tenant,1583,60.04419648893859,58.306119774791576,61.7822732030856,40.0,50.0,73.83763935890686,6.0,124.59409839726715,50.0,48.0,50.0
2003,2nd Quintile,Owner,,,,,,,,,,,,
2003,2nd Quintile,Tenant,1341,65.0713845086333,63.145568524643814,66.99720049262278,41.0,55.0,80.0,10.0,138.5,55.0,50.0,58.0
2003,3rd Quintile,Owner,,,,,,,,,,,,
2003,3rd Quintile,Tenant,1127,62.79177896493752,60.772941656279755,64.81061627359529,40.0,52.0,80.0,10.0,140.0,52.0,46.974999999999994,54.0
2003,4th Quintile,Owner,,,,,,,,,,,,
2003,4th Quintile,Tenant,918,66.80354465715567,64.28143566456883,69.3256536497425,41.0,60.0,83.0,9.0,146.0,60.0,60.0,68.0
2003,5th Quintile,Owner,,,,,,,,,,,,
2003,5th Quintile,Tenant,817,74.43737508500213,71.49240108537387,77.38234908463039,50.0,61.0,91.7373085921959,15.0,154.34327148048976,61.0,52.0,62.0
2004,1st Quintile,Owner,,,,,,,,,,,,
2004,1st Quintile,Tenant,1549,63.23912072412281,61.31502043469205,65.16322101355357,40.0,55.0,77.33625226068854,6.0,133.34063065172134,55.0,50.0,58.0
2004,2nd Quintile,Owner,,,,,,,,,,,,
2004,2nd Quintile,Tenant,1310,66.28224023417245,64.1726085622141,68.3918719061308,40.0,60.0,80.0,5.0,140.0,60.0,60.0,66.0
2004,3rd Quintile,Owner,,,,,,,,,,,,
2004,3rd Quintile,Tenant,1076,66.96093540815706,64.744063762924,69.17780705339011,40.0,60.0,80.14732464728932,5.0,140.36831161822332,60.0,60.0,64.0
2004,4th Quintile,Owner,,,,,,,,,,,,
2004,4th Quintile,Tenant,886,70.4875929827157,68.05409892515345,72.92108704027794,46.0,60.346107370265884,86.0,10.0,146.0,60.0,54.0,60.0
2004,5th Quintile,Owner,,,,,,,,,,,,
2004,5th Quintile,Tenant,798,76.00239075927557,73.08940164089123,78.91537987765992,50.0,66.0,90.0,10.0,150.0,66.0,62.0,72.0
2005,1st Quintile,Owner,,,,,,,,,,,,
2005,1st Quintile,Tenant,1574,64.31984294103975,62.52673081505674,66.11295506702277,41.0,58.0,80.0,2.0,138.5,58.0,56.0,62.025
2005,2nd Quintile,Owner,,,,,,,,,,,,
2005,2nd Quintile,Tenant,1241,68.06732297971338,65.85628526396053,70.27836069546623,45.0,60.0,80.34918494152942,2.0,133.37296235382354,60.0,55.0,60.0
2005,3rd Quintile,Owner,,,,,,,,,,,,
2005,3rd Quintile,Tenant,1007,72.32733481168005,69.79683545948927,74.85783416387082,45.0,60.0,87.0,4.0,150.0,60.0,54.974999999999994,60.0
2005,4th Quintile,Owner,,,,,,,,,,,,
2005,4th Quintile,Tenant,832,73.46413263960991,70.86310371343201,76.06516156578782,50.0,60.0,91.0,10.0,152.5,60.0,50.0,60.0
2005,5th Quintile,Owner,,,,,,,,,,,,
2005,5th Quintile,Tenant,795,82.05344005999548,79.00093024561082,85.10594987438014,50.0,70.20543839410644,100.0,11.0,175.0,70.0,62.0,70.0
2006,1st Quintile,Owner,,,,,,,,,,,,
2006,1st Quintile,Tenant,1681,69.45357361263929,67.71323614024375,71.19391108503483,45.0,60.0,87.0,5.0,150.0,60.0,55.0,60.0
2006,2nd Quintile,Owner,,,,,,,,,,,,
2006,2nd Quintile,Tenant,1363,75.34463141661563,73.2308372808253,77.45842555240596,50.0,70.0,95.0,7.0,162.5,70.0,70.0,75.0
2006,3rd Quintile,Owner,,,,,,,,,,,,
2006,3rd Quintile,Tenant,1094,77.216091917428,74.95716768589523,79.47501614896078,50.0,70.0,100.0,10.0,175.0,70.0,65.0,72.025
2006,4th Quintile,Owner,,,,,,,,,,,,
2006,4th Quintile,Tenant,907,81.58029961238265,78.83397914263765,84.32662008212765,50.0,70.8419307276309,100.0,1.0,175.0,71.0,63.974999999999994,72.0
2006,5th Quintile,Owner,,,,,,,,,,,,
2006,5th Quintile,Tenant,835,92.39903987419558,88.6710571112435,96.12702263714766,55.0,80.0,110.0,1.0,192.5,80.0,74.94999999999999,85.0
2007,1st Quintile,Owner,,,,,,,,,,,,
2007,1st Quintile,Tenant,1566,73.96588387262543,71.9338652616169,75.99790248363395,46.424527872935585,65.0,92.0,6.0,160.36320819059662,65.0,60.0,70.0
2007,2nd Quintile,Owner,,,,,,,,,,,,
2007,2nd Quintile,Tenant,1310,80.64576900265595,78.12182277355873,83.16971523175317,50.0,70.0,100.0,9.0,175.0,70.0,65.975,70.0
2007,3rd Quintile,Owner,,,,,,,,,,,,
2007,3rd Quintile,Tenant,985,86.39362392135482,83.39625409925343,89.3909937434562,51.0,80.0,100.0,10.0,173.5,80.0,80.0,86.0
2007,4th Quintile,Owner,,,,,,,,,,,,
2007,4th Quintile,Tenant,854,86.53660696995614,83.46484728708538,89.6083666528269,52.0,80.0,104.0,9.0,182.0,80.0,80.0,85.0
2007,5th Quintile,Owner,,,,,,,,,,,,
2007,5th Quintile,Tenant,737,97.63081217331018,93.47928126443168,101.78234308218867,60.0,80.42773546583884,120.0,10.0,210.0,80.0,70.0,80.0
2008,1st Quintile,Owner,,,,,,,,,,,,
2008,1st Quintile,Tenant,1485,75.98299812140112,73.76719795169241,78.19879829110984,50.0,69.0,100.0,5.0,175.0,69.0,68.0,74.0
2008,2nd Quintile,Owner,,,,,,,,,,,,
2008,2nd Quintile,Tenant,1165,82.19535166574566,79.69734701184395,84.69335631964738,50.0,72.0,100.0,10.0,175.0,72.0,66.0,74.0
2008,3rd Quintile,Owner,,,,,,,,,,,,
2008,3rd Quintile,Tenant,1003,89.57207520357004,86.18667487322648,92.9574755339136,55.88556051990249,78.35546669262663,103.15893364994952,10.0,174.06899334502006,78.0,76.0,81.0
2008,4th Quintile,Owner,,,,,,,,,,,,
2008,4th Quintile,Tenant,768,87.28852718827939,84.09634463274341,90.48070974381537,51.74460814422608,80.0,109.0,12.0,194.88308778366087,80.0,79.975,85.0
2008,5th Quintile,Owner,,,,,,,,,,,,
2008,5th Quintile,Tenant,675,105.87750362902443,100.3881384151264,111.36686884292246,60.0,90.0,130.0,11.0,235.0,90.0,80.0,100.0
2009,1st Quintile,Owner,,,,,,,,,,,,
2009,1st Quintile,Tenant,1437,80.65026938430964,78.25651508424758,83.0440236843717,50.0,70.0,100.0,5.0,175.0,70.0,65.0,70.0
2009,2nd Quintile,Owner,,,,,,,,,,,,
2009,2nd Quintile,Tenant,1128,83.71857797734876,81.02923475408744,86.40792120061008,50.0,75.0,100.0,10.0,175.0,75.0,70.0,80.0
2009,3rd Quintile,Owner,,,,,,,,,,,,
2009,3rd Quintile,Tenant,875,86.60977048691706,83.63801741740248,89.58152355643163,50.0,80.0,100.0,11.0,175.0,80.0,80.0,85.0
2009,4th Quintile,Owner,,,,,,,,,,,,
2009,4th Quintile,Tenant,720,91.09783894123575,87.43987644242114,94.75580144005036,59.0,80.0,108.0,5.0,181.5,80.0,75.0,84.0
2009,5th Quintile,Owner,,,,,,,,,,,,
2009,5th Quintile,Tenant,621,106.79433906550838,101.78116380990704,111.80751432110972,60.0,90.0,137.00325500497928,12.0,252.5081375124482,90.0,80.0,100.0
2010,1st Quintile,Owner,,,,,,,,,,,,
2010,1st Quintile,Tenant,2638,79.45948948932407,77.7789318619424,81.14004711670574,50.0,70.0,100.0,8.0,175.0,70.0,67.0,72.0
2010,2nd Quintile,Owner,,,,,,,,,,,,
2010,2nd Quintile,Tenant,1711,82.9549603124032,80.821499330505,85.0884212943014,50.0,72.0,100.0,12.0,175.0,72.0,64.975,74.0
2010,3rd Quintile,Owner,,,,,,,,,,,,
2010,3rd Quintile,Tenant,1140,86.53388112270798,83.83910767827317,89.2286545671428,50.0,80.0,100.0,4.0,175.0,80.0,80.0,85.0
2010,4th Quintile,Owner,,,,,,,,,,,,
2010,4th Quintile,Tenant,868,87.38490543928773,84.32830240708654,90.44150847148893,51.0,80.0,109.04378258656813,5.0,196.10945646642034,80.0,80.0,87.0
2010,5th Quintile,Owner,,,,,,,,,,,,
2010,5th Quintile,Tenant,717,105.31207916925653,100.77500382496062,109.84915451355245,60.0,91.0,130.0,0.0,235.0,91.0,82.0,99.0
2011,1st Quintile,Owner,,,,,,,,,,,,
2011,1st Quintile,Tenant,3056,79.98107421215319,78.40152396970093,81.56062445460545,50.0,70.0,100.0,0.0,175.0,70.0,67.94999999999999,70.0
2011,2nd Quintile,Owner,,,,,,,,,,,,
2011,2nd Quintile,Tenant,2028,86.63947290877938,84.62234205054727,88.65660376701149,55.0,80.0,100.0,1.0,167.5,80.0,80.0,85.0
2011,3rd Quintile,Owner,,,,,,,,,,,,
2011,3rd Quintile,Tenant,1445,89.87651480582419,87.37364749414868,92.37938211749969,55.0,80.0,110.0,5.0,192.5,80.0,75.0,80.0
2011,4th Quintile,Owner,,,,,,,,,,,,
2011,4th Quintile,Tenant,1079,92.75661964151159,89.85550254162301,95.65773674140017,60.0,80.0,110.0,13.0,185.0,80.0,70.0,80.0
2011,5th Quintile,Owner,,,,,,,,,,,,
