year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,East,1203,64.65077,62.73641,66.59639,46.00000,61.00000,76.00000,7.00000,121.00000,61.00000,61.00000,64.00000
1996,West,2843,57.82316,56.31213,59.05095,39.00000,51.00000,76.00000,0.00000,131.50000,51.00000,51.00000,51.00000
1996,East,1190,58.48701,56.71019,60.39560,40.00000,51.00000,74.00000,5.00000,125.00000,51.00000,47.00000,51.00000
1997,West,2738,57.15452,55.45989,58.59912,36.00000,51.00000,71.00000,4.00000,123.50000,51.00000,51.00000,51.00000
1997,East,1162,58.47189,56.69627,60.61072,40.00000,52.00000,73.00000,7.00000,122.50000,52.00000,50.00000,53.00000
1998,West,3088,55.32905,54.14177,56.35247,35.00000,51.00000,69.00000,0.00000,120.00000,51.00000,51.00000,51.00000
1998,East,1208,54.46396,52.18551,56.30419,34.00000,51.00000,71.00000,2.00000,126.50000,51.00000,51.00000,52.00000
1999,West,2902,54.96351,53.75205,56.15723,35.00000,51.00000,66.00000,5.00000,112.50000,51.00000,51.00000,51.00000
1999,East,1174,53.45774,51.47041,54.95268,35.00000,51.00000,66.00000,2.00000,112.50000,51.00000,51.00000,51.00000
2000,West,4959,56.90626,55.96589,57.70722,35.00000,51.00000,71.00000,5.00000,125.00000,51.00000,51.00000,51.00000
2000,East,1810,53.77478,52.35237,55.06081,35.00000,51.00000,65.00000,1.00000,110.00000,51.00000,51.00000,51.00000
2001,West,4441,61.54070,60.43928,62.67396,40.00000,51.00000,76.00000,5.00000,130.00000,51.00000,51.00000,51.00000
2001,East,1643,55.53914,54.12819,57.02395,36.00000,51.00000,68.00000,1.00000,116.00000,51.00000,51.00000,51.00000
2002,West,4385,61.60152,60.48866,62.77250,40.00000,50.00000,75.00000,5.00000,127.50000,50.00000,50.00000,50.00000
2002,East,1621,56.65044,55.00808,58.39168,36.73062,50.00000,70.00000,1.00000,119.90407,50.00000,50.00000,50.00000
2003,West,4196,66.08685,64.70107,67.37165,40.00000,55.00000,80.00000,6.00000,140.00000,55.00000,50.00000,58.00000
2003,East,1594,59.26348,57.79856,60.76366,40.00000,52.00000,75.00000,6.00000,127.50000,52.00000,50.97500,54.00000
2004,West,4074,69.16735,67.71176,70.69858,45.00000,60.00000,81.00000,6.00000,135.00000,60.00000,60.00000,60.00000
2004,East,1546,61.00652,59.17651,63.20758,40.00000,53.00000,75.00000,5.00000,127.50000,53.00000,51.00000,56.00000
2005,West,3969,72.04741,70.57689,73.54408,48.00000,60.00000,90.00000,4.00000,153.00000,60.00000,55.00000,60.00000
2005,East,1482,64.31330,61.48483,66.33945,40.00000,55.00000,80.00000,2.00000,140.00000,55.00000,50.00000,58.00000
2006,West,4284,79.76587,78.52873,81.14785,50.00000,70.00000,100.00000,7.00000,175.00000,70.00000,67.00000,70.00000
2006,East,1601,67.21749,65.06538,69.42893,41.00000,58.00000,80.93789,1.00000,140.84472,58.00000,56.00000,61.00000
2007,West,3952,85.36558,83.47726,86.89358,50.00000,80.00000,100.00000,9.00000,175.00000,80.00000,80.00000,85.00000
2007,East,1503,72.93119,70.37439,75.87937,45.00000,60.00000,90.00000,6.00000,157.50000,60.00000,55.00000,60.00000
2008,West,3655,87.92732,86.14886,89.89828,55.00000,80.00000,103.56337,10.00000,176.40842,80.00000,80.00000,83.00000
2008,East,1443,75.78039,72.12206,78.96403,45.00000,61.00000,92.00000,5.00000,162.50000,61.00000,56.00000,62.00000
2009,West,3416,90.01026,88.08392,92.13584,54.00000,80.00000,108.00000,5.00000,189.00000,80.00000,80.00000,80.00000
2009,East,1368,76.50765,73.22549,79.13247,49.00000,67.00000,100.00000,5.00000,176.50000,67.00000,64.00000,74.00000
2010,West,5275,88.98080,86.75578,90.59624,55.00000,80.00000,105.00000,0.00000,180.00000,80.00000,80.00000,80.00000
2010,East,1803,73.96240,71.17144,76.35113,47.00000,60.00000,98.00000,10.00000,174.50000,60.00000,56.00000,60.00000
2011,West,6238,90.79019,88.70706,92.34418,57.00000,80.00000,110.00000,0.00000,189.50000,80.00000,80.00000,80.00000
2011,East,2194,79.05690,76.71809,81.58910,50.00000,70.00000,100.00000,0.00000,175.00000,70.00000,70.00000,74.00000
2012,West,6062,91.22883,89.39950,93.11661,58.00000,80.00000,110.00000,2.00000,188.00000,80.00000,80.00000,80.00000
2012,East,2205,81.54218,79.15225,84.19873,50.00000,70.00000,100.00000,10.00000,175.00000,70.00000,65.00000,71.00000
2013,West,7515,91.77419,90.15706,93.34599,60.00000,80.00000,110.00000,0.00000,185.00000,80.00000,80.00000,80.00000
2013,East,2216,78.03977,75.44559,80.57708,50.00000,68.00000,100.00000,0.00000,175.00000,68.00000,66.00000,71.00000
2014,West,6313,91.34155,89.72280,92.98540,60.00000,80.00000,110.00000,3.00000,185.00000,80.00000,80.00000,80.00000
2014,East,2072,78.63176,76.30964,81.11750,50.00000,70.00000,100.00000,7.00000,175.00000,70.00000,68.00000,70.00000
2015,West,6962,79.61923,77.72668,81.54036,50.00000,73.00000,100.00000,0.00000,175.00000,73.00000,71.00000,76.00000
2015,East,2083,72.04341,69.36635,74.60768,44.00000,65.00000,90.00000,0.00000,159.00000,65.00000,60.00000,69.00000
2016,West,5573,86.83089,84.81850,88.93830,52.00000,79.00000,100.00000,2.00000,172.00000,79.00000,78.00000,83.00000
2016,East,1849,76.13583,73.08371,79.09290,50.00000,65.00000,92.25315,10.00000,155.63288,65.00000,60.00000,70.00000
2017,West,5919,86.34712,84.55694,88.06055,54.00000,80.00000,100.00000,5.00000,169.00000,80.00000,80.00000,81.02500
2017,East,2010,75.62598,73.33068,78.05724,50.00000,65.00000,90.00000,1.00000,150.00000,65.00000,60.00000,69.02500
2018,West,5952,87.21489,85.47244,88.67844,55.00000,80.00000,100.00000,1.00000,167.50000,80.00000,80.00000,80.00000
2018,East,2057,76.79735,74.26190,79.38394,50.00000,70.00000,99.00000,2.00000,172.50000,70.00000,70.00000,74.02500
2019,West,5585,86.94734,85.25868,88.66416,51.00000,80.00000,100.00000,1.00000,173.50000,80.00000,80.00000,82.00000
2019,East,1886,77.25491,74.53661,79.70508,50.00000,70.00000,100.00000,5.00000,175.00000,70.00000,70.00000,75.00000
2020,West,8650,86.67454,85.05578,88.23766,50.00000,80.00000,100.00000,1.00000,175.00000,80.00000,80.00000,83.00000
2020,East,2141,76.38897,73.76576,79.05739,50.00000,68.00000,95.00000,10.00000,162.50000,68.00000,66.00000,71.00000
2021,West,5364,92.42686,90.43440,94.71897,58.00000,80.00000,108.00000,2.00000,183.00000,80.00000,80.00000,80.00000
2021,East,1538,83.80479,79.59899,87.40769,50.00000,73.00000,100.00000,10.00000,175.00000,73.00000,66.00000,76.00000
