year,bula_h,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,Brandenburg,4th Quintile,,,,,,,,,,,,
1997,Brandenburg,5th Quintile,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,1st Quintile,40,53.85969,43.98339,61.23920,37.05500,51.00000,68.91256,7.00000,116.69891,51.00000,44.00000,59.00000
1997,Mecklenburg-Western Pomerania,2nd Quintile,39,60.00659,45.43722,69.70957,40.41169,51.00000,69.59201,17.00000,113.36247,51.00000,38.00000,56.00000
1997,Mecklenburg-Western Pomerania,3rd Quintile,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,4th Quintile,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,5th Quintile,,,,,,,,,,,,
1997,Saxony,1st Quintile,103,55.52173,45.67741,63.63045,30.00000,51.00000,74.00000,7.00000,140.00000,51.00000,42.00000,62.00000
1997,Saxony,2nd Quintile,103,60.44767,52.84111,66.65566,40.00000,52.00000,76.00000,14.00000,130.00000,52.00000,45.00000,57.00000
1997,Saxony,3rd Quintile,86,52.51642,45.19014,58.75909,35.00000,51.00000,67.93842,10.00000,117.34606,51.00000,41.00000,62.00000
1997,Saxony,4th Quintile,49,59.16852,51.55535,66.18926,46.00000,61.00000,76.00000,15.00000,121.00000,61.00000,56.00000,73.00000
1997,Saxony,5th Quintile,,,,,,,,,,,,
1997,Saxony-Anhalt,1st Quintile,64,55.96191,50.09356,61.97211,42.94250,54.21041,70.81601,12.00000,102.00000,55.00000,48.00000,59.00000
1997,Saxony-Anhalt,2nd Quintile,58,63.09680,52.32259,71.32913,45.49034,56.40101,75.49422,17.00000,120.50004,57.00000,47.00000,63.00000
1997,Saxony-Anhalt,3rd Quintile,35,63.56756,48.45249,74.64332,51.00000,61.00000,76.00000,23.00000,113.50000,61.00000,47.00000,71.00000
1997,Saxony-Anhalt,4th Quintile,32,71.96610,53.04790,84.00877,54.54780,66.00000,73.91874,40.00000,102.97514,66.00000,61.00000,76.00000
1997,Saxony-Anhalt,5th Quintile,,,,,,,,,,,,
1997,Thuringa,1st Quintile,54,56.01589,48.45847,63.19520,35.00000,51.00000,76.00000,15.00000,137.50000,51.00000,41.00000,59.00000
1997,Thuringa,2nd Quintile,44,56.48066,41.69282,66.81496,31.95396,51.00000,69.80186,18.00000,126.57370,51.00000,46.00000,56.00000
1997,Thuringa,3rd Quintile,35,59.93806,51.10868,69.25687,41.85337,53.47955,75.24098,25.00000,125.32240,54.00000,41.82500,62.02500
1997,Thuringa,4th Quintile,,,,,,,,,,,,
1997,Thuringa,5th Quintile,,,,,,,,,,,,
1998,Schleswig-Holstein,1st Quintile,,,,,,,,,,,,
1998,Schleswig-Holstein,2nd Quintile,,,,,,,,,,,,
1998,Schleswig-Holstein,3rd Quintile,,,,,,,,,,,,
1998,Schleswig-Holstein,4th Quintile,,,,,,,,,,,,
1998,Schleswig-Holstein,5th Quintile,,,,,,,,,,,,
1998,Hamburg,1st Quintile,,,,,,,,,,,,
1998,Hamburg,2nd Quintile,,,,,,,,,,,,
1998,Hamburg,3rd Quintile,,,,,,,,,,,,
1998,Hamburg,4th Quintile,,,,,,,,,,,,
1998,Hamburg,5th Quintile,,,,,,,,,,,,
1998,Lower Saxony,1st Quintile,90,49.01393,42.65979,53.53879,32.01995,51.00000,60.32240,15.00000,102.77608,51.00000,51.00000,62.00000
1998,Lower Saxony,2nd Quintile,73,55.22754,46.62623,63.92591,31.45928,50.32292,66.00000,0.00000,117.81108,50.00000,44.00000,60.00000
1998,Lower Saxony,3rd Quintile,58,50.66164,42.37627,58.35560,30.00000,43.05499,61.00000,20.00000,107.50000,43.00000,35.00000,53.00000
1998,Lower Saxony,4th Quintile,63,57.63132,52.23831,63.63590,40.00000,51.00000,71.00000,25.00000,115.00000,51.00000,41.00000,51.00000
1998,Lower Saxony,5th Quintile,31,61.83235,46.69466,73.96144,43.00000,54.38010,61.00000,24.00000,88.00000,55.00000,49.00000,67.00000
1998,Bremen,1st Quintile,,,,,,,,,,,,
1998,Bremen,2nd Quintile,,,,,,,,,,,,
1998,Bremen,3rd Quintile,,,,,,,,,,,,
1998,Bremen,4th Quintile,,,,,,,,,,,,
1998,Bremen,5th Quintile,,,,,,,,,,,,
1998,North Rhine-Westphalia,1st Quintile,279,50.03944,47.04213,52.89359,31.50748,46.00000,61.00000,10.00000,105.23878,46.00000,41.00000,52.00000
1998,North Rhine-Westphalia,2nd Quintile,205,57.93744,52.04010,62.53583,39.00000,51.00000,71.23365,15.00000,119.58413,51.00000,51.00000,56.00000
1998,North Rhine-Westphalia,3rd Quintile,167,51.79141,46.77035,56.15490,35.00000,47.95154,61.00000,10.00000,100.00000,48.00000,45.00000,54.05000
1998,North Rhine-Westphalia,4th Quintile,160,50.99840,45.96614,54.40334,35.00000,50.00000,61.00000,15.00000,100.00000,50.00000,49.00000,58.02500
1998,North Rhine-Westphalia,5th Quintile,118,57.57179,50.86771,63.81554,37.54099,51.00000,76.00000,10.00000,133.68851,51.00000,47.92500,56.00000
1998,Hesse,1st Quintile,81,55.37893,48.52430,61.97715,38.00000,51.00000,67.44176,15.00000,111.60440,51.00000,50.95000,52.00000
1998,Hesse,2nd Quintile,60,62.14317,55.28325,68.28018,49.82790,51.00000,78.03030,23.00000,120.33390,51.00000,26.00000,51.00000
1998,Hesse,3rd Quintile,48,49.11027,40.95318,56.63096,30.00000,46.21882,61.62404,18.00000,109.06009,47.00000,43.00000,60.00000
1998,Hesse,4th Quintile,55,55.12965,47.78043,61.51367,40.00000,50.00000,66.01878,17.00000,105.04694,50.00000,49.00000,60.00000
1998,Hesse,5th Quintile,41,65.87176,50.93510,76.70597,40.00000,51.00000,92.00000,7.00000,170.00000,51.00000,35.87500,58.00000
1998,"Rhineland-Palatinate, Saarland",1st Quintile,55,51.27871,39.27128,61.09004,25.00000,40.00000,61.00000,7.00000,115.00000,40.00000,29.00000,50.00000
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,48,54.44114,46.55604,63.34775,30.00000,51.00000,76.00000,23.00000,145.00000,51.00000,41.00000,67.00000
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,34,52.95829,39.16784,63.92273,34.29491,50.43731,51.00000,12.00000,76.05764,51.00000,51.00000,62.00000
1998,"Rhineland-Palatinate, Saarland",4th Quintile,35,55.27913,46.60374,62.72309,40.00000,51.00000,61.00000,15.00000,92.50000,51.00000,41.00000,62.00000
1998,"Rhineland-Palatinate, Saarland",5th Quintile,,,,,,,,,,,,
1998,Baden-Wuerttemberg,1st Quintile,142,53.19356,45.90074,61.72656,25.00000,51.00000,75.63072,10.00000,127.00000,51.00000,51.00000,62.02500
1998,Baden-Wuerttemberg,2nd Quintile,114,55.36075,47.86692,61.83434,35.00000,51.00000,76.00000,10.00000,137.50000,51.00000,41.00000,60.05000
1998,Baden-Wuerttemberg,3rd Quintile,106,56.49868,51.55256,61.10404,41.53267,51.00000,73.50732,15.00000,121.46930,51.00000,51.00000,51.00000
1998,Baden-Wuerttemberg,4th Quintile,83,59.73889,52.73532,66.89174,39.30481,56.25315,76.00000,14.00000,131.04279,55.00000,36.00000,60.00000
1998,Baden-Wuerttemberg,5th Quintile,61,63.82467,54.67617,71.11889,40.57618,56.00000,76.00000,15.00000,129.13573,56.00000,40.87500,63.00000
1998,Bavaria,1st Quintile,107,51.75025,44.44185,57.65209,30.00000,46.70527,61.00000,12.00000,107.50000,47.00000,43.00000,59.00000
1998,Bavaria,2nd Quintile,115,54.53796,47.03825,60.56495,35.00000,51.00000,66.00000,20.00000,112.50000,51.00000,51.00000,62.00000
1998,Bavaria,3rd Quintile,89,57.93596,47.31031,68.37401,38.00000,46.00000,74.00000,4.00000,128.00000,46.00000,41.00000,50.00000
1998,Bavaria,4th Quintile,95,59.35648,50.77498,67.24724,35.00000,51.00000,76.00000,18.00000,132.00000,51.00000,41.00000,56.02500
1998,Bavaria,5th Quintile,78,61.31362,54.32287,68.56905,40.00000,51.00000,76.00000,20.00000,130.00000,51.00000,50.75000,56.00000
1998,Berlin,1st Quintile,72,50.39779,44.95319,55.87131,35.00000,43.48763,58.00000,20.00000,92.50000,43.00000,35.00000,48.00000
1998,Berlin,2nd Quintile,61,56.09640,45.42649,64.30071,29.24458,45.21583,71.52002,15.00000,134.93317,45.00000,33.97500,50.00000
1998,Berlin,3rd Quintile,62,60.21993,51.77723,69.26523,37.59671,51.00000,76.00000,12.00000,133.60493,51.00000,39.00000,52.00000
1998,Berlin,4th Quintile,59,59.12586,52.28340,65.90289,43.21225,56.00000,71.97105,17.00000,115.10925,56.00000,46.00000,61.00000
1998,Berlin,5th Quintile,39,69.49989,58.02228,79.07131,46.26576,58.92912,92.56921,20.00000,153.00000,60.00000,34.00000,69.00000
1998,Brandenburg,1st Quintile,60,55.82234,44.54254,66.25908,37.08607,51.00000,66.00000,5.00000,109.37089,51.00000,41.00000,60.05000
1998,Brandenburg,2nd Quintile,54,55.35842,43.33089,65.39833,30.00000,45.01521,64.10477,10.00000,115.26192,45.00000,39.00000,55.00000
1998,Brandenburg,3rd Quintile,44,63.24638,52.31967,73.61534,35.00000,59.00860,84.83093,2.00000,150.00000,61.00000,46.00000,79.05000
1998,Brandenburg,4th Quintile,,,,,,,,,,,,
1998,Brandenburg,5th Quintile,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,1st Quintile,46,44.38596,39.53433,50.53865,30.43571,46.00000,57.09123,2.00000,97.07450,46.00000,41.00000,57.00000
1998,Mecklenburg-Western Pomerania,2nd Quintile,33,54.60727,44.35943,65.66581,34.37598,51.00000,59.65108,15.00000,97.56374,51.00000,50.00000,66.00000
1998,Mecklenburg-Western Pomerania,3rd Quintile,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,4th Quintile,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,5th Quintile,,,,,,,,,,,,
1998,Saxony,1st Quintile,102,49.20523,43.72040,54.61928,25.74834,44.78003,69.09052,2.00000,134.10379,46.00000,41.00000,57.00000
1998,Saxony,2nd Quintile,115,51.78512,46.82654,56.65921,35.00000,49.38037,66.00000,6.00000,112.50000,50.00000,49.00000,54.00000
1998,Saxony,3rd Quintile,104,51.21539,45.22594,56.52225,34.00000,45.00000,66.00000,15.00000,114.00000,45.00000,39.00000,50.00000
1998,Saxony,4th Quintile,45,62.89098,54.51622,71.99639,40.35640,51.82310,76.00000,25.00000,129.46540,52.00000,28.00000,54.00000
1998,Saxony,5th Quintile,,,,,,,,,,,,
1998,Saxony-Anhalt,1st Quintile,79,56.62614,51.13487,63.16209,30.00000,60.06681,76.00000,5.00000,145.00000,61.00000,55.95000,76.00000
1998,Saxony-Anhalt,2nd Quintile,56,56.68944,44.40186,67.65302,36.21426,51.00000,66.44781,10.00000,111.79812,51.00000,50.00000,64.00000
1998,Saxony-Anhalt,3rd Quintile,43,65.00910,51.02143,75.88156,41.78332,61.00000,76.91063,19.00000,129.60161,61.00000,52.00000,71.00000
1998,Saxony-Anhalt,4th Quintile,,,,,,,,,,,,
1998,Saxony-Anhalt,5th Quintile,,,,,,,,,,,,
1998,Thuringa,1st Quintile,63,44.93738,38.94713,50.76469,25.00000,38.00000,62.29737,7.00000,102.00000,38.00000,25.00000,44.00000
1998,Thuringa,2nd Quintile,43,56.59783,45.83878,66.63569,40.00000,51.00000,71.00000,7.00000,117.50000,51.00000,41.00000,62.00000
1998,Thuringa,3rd Quintile,,,,,,,,,,,,
1998,Thuringa,4th Quintile,,,,,,,,,,,,
1998,Thuringa,5th Quintile,,,,,,,,,,,,
1999,Schleswig-Holstein,1st Quintile,,,,,,,,,,,,
1999,Schleswig-Holstein,2nd Quintile,,,,,,,,,,,,
1999,Schleswig-Holstein,3rd Quintile,,,,,,,,,,,,
1999,Schleswig-Holstein,4th Quintile,,,,,,,,,,,,
1999,Schleswig-Holstein,5th Quintile,,,,,,,,,,,,
1999,Hamburg,1st Quintile,,,,,,,,,,,,
1999,Hamburg,2nd Quintile,,,,,,,,,,,,
1999,Hamburg,3rd Quintile,,,,,,,,,,,,
1999,Hamburg,4th Quintile,,,,,,,,,,,,
1999,Hamburg,5th Quintile,,,,,,,,,,,,
1999,Lower Saxony,1st Quintile,83,50.81964,45.22970,56.31531,30.00000,51.00000,61.00000,15.00000,107.50000,51.00000,48.00000,62.00000
1999,Lower Saxony,2nd Quintile,64,54.26549,45.20786,61.51997,35.29680,51.00000,61.00000,15.00000,99.55480,51.00000,46.00000,56.00000
1999,Lower Saxony,3rd Quintile,65,49.53125,41.07362,55.65741,32.76596,43.00000,51.00000,11.00000,78.35106,43.00000,35.00000,46.00000
1999,Lower Saxony,4th Quintile,49,57.44473,46.56283,64.73945,37.99470,51.00000,72.62167,25.00000,124.56212,51.00000,50.00000,56.00000
1999,Lower Saxony,5th Quintile,31,63.43809,47.51185,75.08497,43.00000,56.58186,76.00000,25.00000,125.50000,56.00000,36.00000,69.00000
1999,Bremen,1st Quintile,,,,,,,,,,,,
1999,Bremen,2nd Quintile,,,,,,,,,,,,
1999,Bremen,3rd Quintile,,,,,,,,,,,,
1999,Bremen,4th Quintile,,,,,,,,,,,,
1999,Bremen,5th Quintile,,,,,,,,,,,,
1999,North Rhine-Westphalia,1st Quintile,245,48.34614,45.15090,51.49379,33.00000,41.14322,56.00000,12.00000,90.50000,41.00000,31.00000,42.00000
1999,North Rhine-Westphalia,2nd Quintile,225,55.70134,50.76882,60.05722,35.00000,51.00000,65.20985,12.00000,110.52463,51.00000,51.00000,56.00000
1999,North Rhine-Westphalia,3rd Quintile,165,55.93158,51.53764,60.45233,40.00000,51.00000,66.00000,12.00000,105.00000,51.00000,50.97500,55.00000
1999,North Rhine-Westphalia,4th Quintile,143,52.82267,47.28908,57.77389,34.33724,50.67433,61.94876,10.00000,103.36605,51.00000,51.00000,60.00000
1999,North Rhine-Westphalia,5th Quintile,100,61.53400,54.05522,68.27499,40.00000,51.07509,76.00000,15.00000,130.00000,51.00000,41.00000,51.00000
1999,Hesse,1st Quintile,81,56.38487,50.25858,62.25336,40.00000,51.00000,65.97580,25.00000,104.93951,51.00000,50.00000,51.00000
1999,Hesse,2nd Quintile,57,61.20311,50.47306,71.57890,40.00000,51.00000,76.00000,12.00000,130.00000,51.00000,38.92500,56.00000
1999,Hesse,3rd Quintile,39,55.39388,46.04109,62.42231,38.63592,51.00000,68.34310,25.00000,112.90386,51.00000,36.00000,58.10000
1999,Hesse,4th Quintile,45,61.66518,51.33459,71.11819,40.00000,51.00000,76.00000,23.00000,130.00000,51.00000,31.97500,54.05000
1999,Hesse,5th Quintile,38,58.17276,46.15173,68.70120,39.21922,51.00000,62.21243,7.00000,96.70225,51.00000,41.00000,56.12500
1999,"Rhineland-Palatinate, Saarland",1st Quintile,56,48.95178,41.84765,55.64006,30.00000,46.58756,56.46188,12.00000,96.15470,46.00000,41.00000,57.00000
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,35,49.74118,42.27621,55.26209,36.63005,51.00000,51.00000,15.07512,72.55493,51.00000,51.00000,62.00000
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,38,52.30137,44.42009,61.08145,40.00000,51.00000,65.24792,15.00000,103.11980,51.00000,51.00000,62.00000
1999,"Rhineland-Palatinate, Saarland",4th Quintile,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",5th Quintile,,,,,,,,,,,,
1999,Baden-Wuerttemberg,1st Quintile,134,59.36664,51.15759,67.52742,40.00000,51.00000,76.00000,12.00000,130.00000,51.00000,46.00000,56.00000
1999,Baden-Wuerttemberg,2nd Quintile,118,53.02803,47.11993,59.66030,30.00000,46.00000,76.00000,7.00000,145.00000,46.00000,40.00000,52.00000
1999,Baden-Wuerttemberg,3rd Quintile,112,53.98357,48.11655,59.49751,38.00000,51.00000,61.00000,10.00000,95.50000,51.00000,50.00000,51.00000
1999,Baden-Wuerttemberg,4th Quintile,69,62.63332,55.45074,71.33796,40.00000,52.00000,78.00000,15.00000,135.00000,52.00000,33.00000,53.00000
1999,Baden-Wuerttemberg,5th Quintile,64,55.97855,47.03536,63.81808,35.22013,51.00000,76.00000,15.00000,137.16981,51.00000,41.00000,56.15000
1999,Bavaria,1st Quintile,103,47.70325,37.36521,53.79132,30.00000,40.00000,51.00000,5.00000,82.50000,40.00000,34.00000,44.00000
1999,Bavaria,2nd Quintile,100,49.46448,40.51587,56.96519,30.00000,42.89157,52.00000,10.00000,85.00000,42.00000,33.00000,44.00000
1999,Bavaria,3rd Quintile,78,54.27716,46.18976,60.88218,35.00818,51.00000,76.00000,10.00000,127.00000,51.00000,41.97500,62.00000
1999,Bavaria,4th Quintile,96,58.06477,50.73072,64.89060,39.27264,51.00000,76.00000,17.00000,131.09104,51.00000,41.00000,56.00000
1999,Bavaria,5th Quintile,76,66.83739,56.35483,76.81236,40.00000,51.00000,79.78816,15.00000,139.47039,51.00000,26.00000,51.00000
1999,Berlin,1st Quintile,70,51.62910,44.26966,58.74931,29.97268,42.87831,62.97723,8.00000,112.48406,44.00000,36.97500,50.05000
1999,Berlin,2nd Quintile,46,50.35757,41.44043,58.32222,34.61288,45.77143,61.00000,5.00000,100.58067,46.00000,41.00000,57.00000
1999,Berlin,3rd Quintile,69,61.39625,53.92891,68.41344,40.00000,58.00000,78.00000,19.00000,127.00000,58.00000,45.00000,66.00000
1999,Berlin,4th Quintile,53,60.63462,51.15758,69.25248,38.98901,51.00000,76.00000,17.00000,131.51649,51.00000,36.00000,55.00000
1999,Berlin,5th Quintile,41,63.44572,52.80947,74.89650,38.85604,51.00000,82.79808,17.00000,148.71115,51.00000,26.00000,51.00000
1999,Brandenburg,1st Quintile,50,47.18140,40.28647,53.04191,34.00000,44.58965,51.46349,9.00000,77.65873,44.00000,37.00000,47.00000
1999,Brandenburg,2nd Quintile,56,58.59971,50.60077,65.68364,31.00000,56.00000,76.00000,15.00000,127.00000,56.00000,36.00000,64.00000
1999,Brandenburg,3rd Quintile,41,57.20774,45.34665,70.17344,32.67071,51.00000,80.36768,2.00000,151.91313,51.00000,26.00000,66.00000
1999,Brandenburg,4th Quintile,,,,,,,,,,,,
1999,Brandenburg,5th Quintile,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,1st Quintile,46,51.20579,44.89836,58.15120,39.14025,51.00000,61.00000,10.00000,93.78962,51.00000,41.00000,59.00000
1999,Mecklenburg-Western Pomerania,2nd Quintile,34,49.55101,43.51626,56.00536,37.82032,51.00000,56.00000,15.00000,83.26953,51.00000,49.00000,62.00000
1999,Mecklenburg-Western Pomerania,3rd Quintile,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,4th Quintile,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,5th Quintile,,,,,,,,,,,,
1999,Saxony,1st Quintile,112,48.92650,43.96483,54.06350,30.00000,51.00000,61.00000,4.00000,107.50000,51.00000,51.00000,62.00000
1999,Saxony,2nd Quintile,117,53.83489,48.23992,58.30037,36.11516,51.00000,66.80174,8.00000,112.83161,51.00000,48.00000,59.00000
1999,Saxony,3rd Quintile,83,51.64524,44.59622,58.01375,32.88565,50.51235,61.00000,9.00000,103.17152,51.00000,51.00000,62.00000
1999,Saxony,4th Quintile,44,60.90597,51.89312,68.79727,40.00000,51.96926,79.25208,12.00000,114.00000,52.00000,43.00000,53.05000
1999,Saxony,5th Quintile,,,,,,,,,,,,
1999,Saxony-Anhalt,1st Quintile,78,54.31622,47.64058,61.62387,33.38304,51.00000,70.73364,12.00000,126.75955,51.00000,39.97500,56.00000
1999,Saxony-Anhalt,2nd Quintile,56,59.54840,49.67939,67.89323,39.14987,56.00000,73.19528,10.00000,124.26340,56.00000,50.97500,66.00000
1999,Saxony-Anhalt,3rd Quintile,43,63.39578,48.86832,77.23303,45.36904,51.71808,76.30264,17.00000,122.70304,51.00000,28.00000,51.00000
1999,Saxony-Anhalt,4th Quintile,,,,,,,,,,,,
1999,Saxony-Anhalt,5th Quintile,,,,,,,,,,,,
1999,Thuringa,1st Quintile,60,50.09359,43.72028,56.20406,31.91927,51.00000,60.00000,10.00000,102.12109,51.00000,51.00000,62.00000
1999,Thuringa,2nd Quintile,53,46.94715,40.97687,53.38473,34.50289,46.00000,52.78536,7.07918,80.20907,46.00000,41.00000,52.00000
1999,Thuringa,3rd Quintile,,,,,,,,,,,,
1999,Thuringa,4th Quintile,,,,,,,,,,,,
1999,Thuringa,5th Quintile,,,,,,,,,,,,
2000,Schleswig-Holstein,1st Quintile,43,52.02356,41.55493,60.36633,30.48601,40.00000,73.29392,12.00000,137.50578,40.00000,29.00000,45.00000
2000,Schleswig-Holstein,2nd Quintile,47,53.80936,46.45016,60.66949,30.20150,53.68442,69.00000,15.00000,127.19776,56.00000,46.00000,74.00000
2000,Schleswig-Holstein,3rd Quintile,31,55.23078,43.06549,64.39830,30.00000,51.00000,68.56321,19.00000,126.40801,51.00000,38.00000,72.00000
2000,Schleswig-Holstein,4th Quintile,,,,,,,,,,,,
2000,Schleswig-Holstein,5th Quintile,,,,,,,,,,,,
2000,Hamburg,1st Quintile,34,42.17215,32.29478,51.76184,24.83898,33.99684,56.00000,10.00000,102.74152,35.00000,19.00000,45.00000
2000,Hamburg,2nd Quintile,36,48.84707,42.95899,54.10771,36.15976,48.00000,56.80683,7.00000,87.77743,48.00000,43.00000,50.00000
2000,Hamburg,3rd Quintile,,,,,,,,,,,,
2000,Hamburg,4th Quintile,,,,,,,,,,,,
2000,Hamburg,5th Quintile,,,,,,,,,,,,
2000,Lower Saxony,1st Quintile,139,53.78804,48.53408,58.37952,35.00000,47.00000,67.58349,10.00000,116.45872,47.00000,43.00000,48.00000
2000,Lower Saxony,2nd Quintile,107,58.15603,51.40738,64.52357,35.48634,51.00000,76.00000,14.00000,136.77050,51.00000,41.00000,52.10000
2000,Lower Saxony,3rd Quintile,99,56.40934,49.61031,62.87271,32.97446,51.00000,76.00000,18.00000,140.00000,51.00000,51.00000,62.00000
2000,Lower Saxony,4th Quintile,90,56.70137,50.00913,62.67666,42.02732,51.00000,69.06033,7.00000,109.60984,51.00000,51.00000,56.00000
2000,Lower Saxony,5th Quintile,38,63.01995,48.36272,75.13648,35.00000,51.00000,76.00000,25.00000,137.50000,51.00000,26.00000,64.00000
2000,Bremen,1st Quintile,,,,,,,,,,,,
2000,Bremen,2nd Quintile,,,,,,,,,,,,
2000,Bremen,3rd Quintile,,,,,,,,,,,,
2000,Bremen,4th Quintile,,,,,,,,,,,,
2000,Bremen,5th Quintile,,,,,,,,,,,,
2000,North Rhine-Westphalia,1st Quintile,440,52.20127,49.03469,55.29996,35.00000,47.00000,61.00000,7.00000,100.00000,47.00000,43.00000,48.00000
2000,North Rhine-Westphalia,2nd Quintile,386,55.30329,52.17595,57.97005,35.00000,46.00000,71.00000,7.00000,125.00000,46.00000,41.00000,47.02500
2000,North Rhine-Westphalia,3rd Quintile,288,56.88899,53.41352,60.20419,37.76914,51.00000,71.00000,15.00000,120.84630,51.00000,46.00000,51.00000
2000,North Rhine-Westphalia,4th Quintile,257,56.01680,51.71111,59.89298,38.00000,51.00000,70.00000,15.00000,118.00000,51.00000,51.00000,54.02500
2000,North Rhine-Westphalia,5th Quintile,184,60.90790,55.30379,65.94256,38.00000,51.00000,76.00000,15.00000,133.00000,51.00000,41.00000,51.00000
2000,Hesse,1st Quintile,123,57.81177,51.31998,63.75099,35.00000,51.00000,76.00000,9.00000,137.50000,51.00000,41.00000,58.00000
2000,Hesse,2nd Quintile,93,60.13824,51.51606,66.68142,40.47278,51.00000,67.30880,14.00000,107.56285,51.00000,46.00000,51.00000
2000,Hesse,3rd Quintile,82,50.72964,44.20430,56.17414,30.00000,46.43187,61.00000,12.00000,107.50000,47.00000,43.00000,56.00000
2000,Hesse,4th Quintile,93,69.66895,60.73851,78.84906,43.74312,58.00000,91.91984,12.00000,164.18493,58.00000,48.00000,65.00000
2000,Hesse,5th Quintile,61,67.31943,57.85344,75.43204,46.52604,51.00000,92.01010,19.00000,160.23619,51.00000,26.00000,51.00000
2000,"Rhineland-Palatinate, Saarland",1st Quintile,93,50.14751,44.75064,54.66934,34.71482,46.00000,58.89977,15.00000,95.17720,46.00000,41.00000,52.00000
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,79,54.38417,49.03699,59.05502,40.00000,51.00000,66.68417,13.00000,106.71044,51.00000,41.00000,56.15000
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,60,57.57772,51.01539,63.09623,46.00794,51.00000,66.00000,16.01986,95.98809,51.00000,46.00000,51.00000
2000,"Rhineland-Palatinate, Saarland",4th Quintile,39,60.17383,53.21706,69.04966,40.00000,51.00000,76.00000,10.00000,127.00000,51.00000,26.00000,51.00000
2000,"Rhineland-Palatinate, Saarland",5th Quintile,34,76.88225,60.26975,93.20405,51.00000,61.00000,102.00000,17.00000,170.00000,61.00000,20.00000,71.00000
2000,Baden-Wuerttemberg,1st Quintile,175,53.14226,49.23729,57.57750,35.00000,48.06580,74.13553,11.00000,132.83881,47.00000,43.00000,54.00000
2000,Baden-Wuerttemberg,2nd Quintile,187,60.17715,55.05141,65.25902,40.00000,51.00000,76.00000,14.00000,130.00000,51.00000,46.00000,51.00000
2000,Baden-Wuerttemberg,3rd Quintile,146,64.42710,56.03506,71.91937,40.00000,53.82698,76.00000,14.00000,130.00000,55.00000,49.00000,59.00000
2000,Baden-Wuerttemberg,4th Quintile,149,61.82472,56.90912,67.31493,40.00000,51.00000,76.00000,14.00000,130.00000,51.00000,41.00000,51.00000
2000,Baden-Wuerttemberg,5th Quintile,88,65.54777,56.13856,72.73900,39.51658,51.00000,81.85568,15.00000,145.36434,51.00000,41.00000,51.00000
2000,Bavaria,1st Quintile,217,50.19252,46.50976,53.65894,32.05288,46.00000,61.00000,10.00000,104.42068,46.00000,41.00000,52.00000
2000,Bavaria,2nd Quintile,164,52.05011,46.60605,56.71794,30.45507,50.12416,66.00000,10.00000,119.31739,50.00000,49.00000,60.00000
2000,Bavaria,3rd Quintile,160,58.73919,52.42402,64.72865,38.00000,51.00000,67.61730,11.00000,112.04324,51.00000,51.00000,51.00000
2000,Bavaria,4th Quintile,134,58.44467,52.55702,63.32123,40.00000,51.00000,72.28452,15.00000,120.71130,51.00000,43.00000,51.00000
2000,Bavaria,5th Quintile,129,66.05021,55.47389,73.23651,40.00000,51.00000,76.00000,5.00000,130.00000,51.00000,46.00000,51.00000
2000,Berlin,1st Quintile,117,51.06520,42.17673,58.15560,27.16253,40.25863,61.00000,7.00000,111.75620,40.00000,30.00000,42.00000
2000,Berlin,2nd Quintile,91,50.33094,45.27404,54.38254,30.15193,46.00000,59.66005,15.00000,103.92225,46.00000,41.00000,54.00000
2000,Berlin,3rd Quintile,86,56.45027,49.44975,62.88998,39.28648,51.00000,66.63908,10.00000,107.66798,51.00000,46.00000,56.00000
2000,Berlin,4th Quintile,95,60.19263,54.02494,66.56034,40.00000,51.00000,76.00000,7.00000,130.00000,51.00000,46.00000,54.00000
2000,Berlin,5th Quintile,58,68.97158,62.04907,76.48135,51.00000,62.92822,92.00000,15.00000,153.00000,64.00000,52.00000,77.00000
2000,Brandenburg,1st Quintile,100,46.57582,41.62380,51.39912,30.00000,43.00000,55.03273,10.00000,92.58183,43.00000,36.00000,46.05000
2000,Brandenburg,2nd Quintile,90,56.05692,48.02803,62.63641,35.00000,51.00000,64.37535,12.00000,108.43838,51.00000,51.00000,60.00000
2000,Brandenburg,3rd Quintile,65,61.29080,53.65257,68.73127,37.15512,51.00000,76.00000,19.00000,134.26732,51.00000,46.00000,56.00000
