year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,,,,,,,,,,,,
1984,2nd Quintile,West,,,,,,,,,,,,
1984,3rd Quintile,West,,,,,,,,,,,,
1984,4th Quintile,West,,,,,,,,,,,,
1984,5th Quintile,West,,,,,,,,,,,,
1985,1st Quintile,West,,,,,,,,,,,,
1985,2nd Quintile,West,,,,,,,,,,,,
1985,3rd Quintile,West,,,,,,,,,,,,
1985,4th Quintile,West,,,,,,,,,,,,
1985,5th Quintile,West,,,,,,,,,,,,
1986,1st Quintile,West,764,57.32095852468625,55.02892680790711,59.61299024146538,40.0,51.0,71.42261934935426,0.0,118.55654837338565,51.0,51.0,51.0
1986,2nd Quintile,West,680,68.06433372403929,65.09737912272338,71.03128832535519,46.0,61.0,83.80976170604691,0.0,140.52440426511728,61.0,60.94999999999999,66.0
1986,3rd Quintile,West,679,68.76707987360803,65.77323630338128,71.76092344383477,46.0,61.0,79.0,0.0,128.5,61.0,56.0,61.0
1986,4th Quintile,West,619,67.94382980328324,64.96660577141546,70.92105383515101,46.0,61.0,81.0,0.0,133.5,61.0,59.0,66.0
1986,5th Quintile,West,437,79.62654762075198,75.82184673221649,83.43124850928747,51.0,76.0,102.0,0.0,178.5,76.0,76.0,86.0
1987,1st Quintile,West,721,58.446835487170176,55.47745651733183,61.41621445700852,35.0,51.0,76.0,0.0,137.5,51.0,51.0,51.0
1987,2nd Quintile,West,704,58.50324746462945,56.191356076678396,60.81513885258051,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1987,3rd Quintile,West,657,66.19197896103474,63.45391962815393,68.93003829391553,46.0,58.0,76.0,1.0,121.0,58.0,55.0,65.0
1987,4th Quintile,West,612,65.27137240409068,62.30544213421237,68.237302673969,46.0,60.20065105358357,76.0,1.0,121.0,61.0,61.0,69.0
1987,5th Quintile,West,437,75.16397832659375,71.29065084121848,79.03730581196902,51.0,67.78018181949794,94.0,0.0,158.5,68.0,60.0,75.0
1988,1st Quintile,West,724,56.80164108715971,53.68376535369212,59.9195168206273,33.01433623995902,51.0,71.0,0.0,127.97849564006147,51.0,51.0,51.0
1988,2nd Quintile,West,665,57.82101554889537,55.23871370389939,60.40331739389134,38.0,51.0,76.0,0.0,133.0,51.0,51.0,51.0
1988,3rd Quintile,West,636,64.43927083113107,61.791104966978246,67.08743669528388,46.0,54.513357893623635,76.0,1.0,121.0,54.0,47.0,57.0
1988,4th Quintile,West,562,62.600922018523306,59.74793532334496,65.45390871370165,43.0,52.174814616788424,76.0,0.0,125.5,53.0,49.94999999999999,55.0
1988,5th Quintile,West,412,70.73543624098473,66.48474609734382,74.98612638462563,47.226705236326964,61.0,86.0,0.0,144.15994214550955,61.0,56.0,61.0
1989,1st Quintile,West,696,55.5476792612624,52.61254210272852,58.482816419796286,32.0,51.0,66.0,0.0,117.0,51.0,51.0,55.0
1989,2nd Quintile,West,682,56.49943781749962,54.0422589892689,58.956616645730335,38.0,51.0,69.0,0.0,115.5,51.0,51.0,51.0
1989,3rd Quintile,West,599,61.47878112954982,57.97658940541648,64.98097285368317,40.0,51.0,76.0,0.0,130.0,51.0,50.94999999999999,51.0
1989,4th Quintile,West,553,63.03526241598704,59.251605866596165,66.81891896537792,40.0,51.0,76.0,0.0,130.0,51.0,46.0,51.0
1989,5th Quintile,West,387,66.8739554988863,63.29410302349484,70.45380797427777,43.66131522129263,61.0,82.02068758729102,0.0,139.5597461362886,61.0,56.0,66.0
1990,1st Quintile,West,30,28.446738525450094,20.601030031017302,36.292447019882886,16.293471207641225,25.0,34.5654252430984,0.0,61.973356296284166,25.0,19.924999999999983,30.0
1990,1st Quintile,East,1516,18.24201571392597,17.538576792932798,18.94545463491914,10.0,15.0,20.0,2.0,35.0,15.0,15.0,15.0
1990,2nd Quintile,West,853,55.72002474924372,53.4187656294743,58.02128386901314,35.0,51.0,71.0,0.0,125.0,51.0,51.0,51.0
1990,3rd Quintile,West,797,57.38620656424649,55.28250153955647,59.489911588936515,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1990,4th Quintile,West,673,62.607613140225254,59.32051721675146,65.89470906369904,38.0,51.0,76.0,0.0,133.0,51.0,49.0,51.0
1990,5th Quintile,West,491,66.54556866966936,63.36646075291535,69.72467658642337,45.46789759154659,56.0,81.0,0.0,134.29815361268012,56.0,51.0,61.0
1991,1st Quintile,West,50,51.9584356036588,44.07326640526622,59.84360480205138,30.0,51.0,61.0,15.0,107.5,51.0,46.0,67.0
