year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,,,,,,,,,,,,
1985,Rural regions,West,,,,,,,,,,,,
1986,Urban regions,West,2710,67.69440737462301,66.26519486315875,69.12361988608727,46.0,61.0,81.0,0.0,133.5,61.0,61.0,61.025
1986,Rural regions,West,474,65.23434319971273,61.62777305499255,68.8409133444329,43.0,51.0,76.0,0.0,125.5,51.0,41.0,51.0
1987,Urban regions,West,2657,63.055697141413965,61.71704841310325,64.39434586972469,40.0,55.0,76.0,0.0,130.0,55.0,54.0,59.0
1987,Rural regions,West,477,67.46761407917309,63.18030919506521,71.75491896328097,46.0,53.0,76.0,1.0,121.0,53.0,47.92499999999998,55.0
1988,Urban regions,West,2540,61.64218484095135,60.14995600333435,63.13441367856835,40.0,51.0,76.0,0.0,130.0,51.0,49.0,51.0
1988,Rural regions,West,461,61.974235388925436,58.52298705340188,65.425483724449,40.0,55.63139035860326,76.0,0.0,130.0,56.0,51.0,61.0
1989,Urban regions,West,2480,60.462389749273996,58.850640385611705,62.07413911293629,38.0,51.0,76.0,0.0,133.0,51.0,51.0,51.0
1989,Rural regions,West,438,57.830911407748296,54.69049284124474,60.97132997425185,35.0,51.0,76.0,0.0,137.5,51.0,51.0,51.0
1990,Urban regions,West,2404,59.821163415820116,58.377851896026016,61.26447493561422,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1990,Urban regions,East,661,18.076316618115634,16.986205290317137,19.16642794591413,10.0,15.0,20.0,3.0,35.0,15.0,14.0,15.0
1990,Rural regions,West,442,57.70210220471487,54.28422422676821,61.11998018266153,35.0,51.0,76.0,0.0,137.5,51.0,51.0,51.0
1990,Rural regions,East,812,18.182952144671543,17.25956181683435,19.106342472508736,10.0,15.0,21.404936682961743,2.0,38.51234170740436,15.0,15.0,15.0
1991,Urban regions,West,2411,60.46395338398612,59.23003140864367,61.69787535932858,40.0,51.0,76.0,0.0,130.0,51.0,48.974999999999994,51.0
1991,Urban regions,East,578,32.48880325434069,30.211016678668393,34.76658983001298,13.0,20.0,48.68327285247082,2.0,102.20818213117705,20.0,15.0,20.0
1991,Rural regions,West,445,64.29329389332324,61.00170018033611,67.58488760631036,40.0,55.08085363260369,76.0,0.0,130.0,55.0,49.0,59.0
