"plh0039","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","2008","16-34 J.","männlich","506","0.247934649159274","0.229264895820893","0.266604402497654"
"Große Sorgen","2008","16-34 J.","weiblich","665","0.327332841991269","0.308042351254037","0.3466233327285"
"Große Sorgen","2008","35-65 J.","männlich","1612","0.322288000604048","0.309443874264092","0.335132126944005"
"Große Sorgen","2008","35-65 J.","weiblich","2056","0.386773541155346","0.373955072768239","0.399592009542452"
"Große Sorgen","2008","66 und älter","männlich","917","0.460294726260446","0.438580759565142","0.48200869295575"
"Große Sorgen","2008","66 und älter","weiblich","1057","0.472708754240638","0.452042946246202","0.493374562235075"
"Einige Sorgen","2008","16-34 J.","männlich","1063","0.515945259246669","0.494338420538061","0.537552097955277"
"Einige Sorgen","2008","16-34 J.","weiblich","1242","0.518690813159526","0.498150137419092","0.53923148889996"
"Einige Sorgen","2008","35-65 J.","männlich","2637","0.510932777958355","0.497194696917009","0.5246708589997"
"Einige Sorgen","2008","35-65 J.","weiblich","2845","0.499804238171387","0.486643892798101","0.512964583544673"
"Einige Sorgen","2008","66 und älter","männlich","896","0.43745737939463","0.415845704469021","0.459069054320239"
"Einige Sorgen","2008","66 und älter","weiblich","967","0.431284534743787","0.410784256828994","0.45178481265858"
"Keine Sorgen","2008","16-34 J.","männlich","486","0.236120091594057","0.217758040433314","0.254482142754801"
"Keine Sorgen","2008","16-34 J.","weiblich","366","0.153976344849205","0.139138643368831","0.16881404632958"
"Keine Sorgen","2008","35-65 J.","männlich","837","0.166779221437597","0.156534245799651","0.177024197075543"
"Keine Sorgen","2008","35-65 J.","weiblich","644","0.113422220673267","0.105075712752154","0.12176872859438"
"Keine Sorgen","2008","66 und älter","männlich","211","0.102247894344924","0.0890486751930593","0.115447113496788"
"Keine Sorgen","2008","66 und älter","weiblich","218","0.0960067110155746","0.0838122197753525","0.108201202255797"
"Große Sorgen","2009","16-34 J.","männlich","439","0.226615437473317","0.207766538831292","0.245464336115343"
"Große Sorgen","2009","16-34 J.","weiblich","549","0.293120731670868","0.273420961874774","0.312820501466962"
"Große Sorgen","2009","35-65 J.","männlich","1421","0.324974857272057","0.31158332648709","0.338366388057024"
"Große Sorgen","2009","35-65 J.","weiblich","1831","0.378666831044859","0.365416713723355","0.391916948366363"
"Große Sorgen","2009","66 und älter","männlich","823","0.424125739165875","0.402302152549646","0.445949325782105"
"Große Sorgen","2009","66 und älter","weiblich","1011","0.470114175382157","0.449061146126646","0.491167204637668"
"Einige Sorgen","2009","16-34 J.","männlich","968","0.508929649346518","0.486421270461247","0.531438028231789"
"Einige Sorgen","2009","16-34 J.","weiblich","1169","0.55393202130658","0.532419365904813","0.575444676708348"
"Einige Sorgen","2009","35-65 J.","männlich","2488","0.51873995843369","0.504453975661114","0.533025941206266"
"Einige Sorgen","2009","35-65 J.","weiblich","2723","0.515542446404236","0.501890678322333","0.52919421448614"
"Einige Sorgen","2009","66 und älter","männlich","940","0.464056390550543","0.442034230978012","0.486078550123074"
"Einige Sorgen","2009","66 und älter","weiblich","957","0.441085799190724","0.420141980001698","0.46202961837975"
"Keine Sorgen","2009","16-34 J.","männlich","488","0.264454913180165","0.244597441433532","0.284312384926797"
"Keine Sorgen","2009","16-34 J.","weiblich","333","0.152947247022552","0.137369977935255","0.168524516109849"
"Keine Sorgen","2009","35-65 J.","männlich","790","0.156285184294253","0.14590268020514","0.166667688383365"
"Keine Sorgen","2009","35-65 J.","weiblich","594","0.105790722550904","0.097388925257729","0.11419251984408"
"Keine Sorgen","2009","66 und älter","männlich","207","0.111817870283582","0.0979016401677976","0.125734100399366"
"Keine Sorgen","2009","66 und älter","weiblich","191","0.0888000254271191","0.0768012986426427","0.100798752211595"
"Große Sorgen","2010","16-34 J.","männlich","352","0.210649493578351","0.19127139816827","0.230027588988432"
"Große Sorgen","2010","16-34 J.","weiblich","455","0.266141131510194","0.245964544883512","0.286317718136876"
"Große Sorgen","2010","35-65 J.","männlich","1284","0.318376478404642","0.304439744565078","0.332313212244205"
"Große Sorgen","2010","35-65 J.","weiblich","1724","0.376358982544701","0.362569886556766","0.390148078532636"
"Große Sorgen","2010","66 und älter","männlich","845","0.444462481775235","0.422166163435084","0.466758800115386"
"Große Sorgen","2010","66 und älter","weiblich","973","0.486669856862507","0.465148540928353","0.50819117279666"
"Einige Sorgen","2010","16-34 J.","männlich","878","0.508515113288403","0.484757492252707","0.532272734324099"
"Einige Sorgen","2010","16-34 J.","weiblich","1072","0.549383524422301","0.526667790540364","0.572099258304238"
"Einige Sorgen","2010","35-65 J.","männlich","2254","0.500225404841804","0.485266899716549","0.51518390996706"
"Einige Sorgen","2010","35-65 J.","weiblich","2441","0.503735698411816","0.489505033297707","0.517966363525925"
"Einige Sorgen","2010","66 und älter","männlich","856","0.451945468659444","0.429614178710716","0.474276758608172"
"Einige Sorgen","2010","66 und älter","weiblich","920","0.43098503924867","0.409662144880071","0.452307933617269"
"Keine Sorgen","2010","16-34 J.","männlich","471","0.280835393133246","0.259478601662295","0.302192184604197"
"Keine Sorgen","2010","16-34 J.","weiblich","316","0.184475344067505","0.166767196363916","0.202183491771095"
"Keine Sorgen","2010","35-65 J.","männlich","754","0.181398116753554","0.169869664875618","0.19292656863149"
"Keine Sorgen","2010","35-65 J.","weiblich","577","0.119905319043483","0.110659375467111","0.129151262619855"
"Keine Sorgen","2010","66 und älter","männlich","207","0.103592049565321","0.0899186983737038","0.117265400756937"
"Keine Sorgen","2010","66 und älter","weiblich","179","0.0823451038888236","0.0705089173936827","0.0941812903839644"
"Große Sorgen","2011","16-34 J.","männlich","439","0.229878738930929","0.211420222936513","0.248337254925345"
"Große Sorgen","2011","16-34 J.","weiblich","618","0.28209149600915","0.263422088226371","0.300760903791929"
"Große Sorgen","2011","35-65 J.","männlich","1604","0.312623953302571","0.300097669056768","0.325150237548374"
"Große Sorgen","2011","35-65 J.","weiblich","2162","0.369837161863349","0.35759633361804","0.382077990108658"
"Große Sorgen","2011","66 und älter","männlich","958","0.408297328605971","0.388681824508326","0.427912832703615"
"Große Sorgen","2011","66 und älter","weiblich","1147","0.444555780007727","0.425414744790235","0.463696815225218"
"Einige Sorgen","2011","16-34 J.","männlich","975","0.490250438831996","0.46831959974433","0.512181277919662"
