"plh0039","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2008","16-34 Jahre alt","1180","0.288313496895776","0.274867850117116","0.301759143674436"
"Grosse Sorgen","2008","35-65 Jahre alt","3674","0.355048051453549","0.345959795837465","0.364136307069633"
"Grosse Sorgen","2008","66 und älter","2006","0.466779206222757","0.451915957202272","0.481642455243241"
"Einige Sorgen","2008","16-34 Jahre alt","2315","0.514445357346006","0.499610153164826","0.529280561527186"
"Einige Sorgen","2008","35-65 Jahre alt","5490","0.504983968864319","0.495488384105582","0.514479553623056"
"Einige Sorgen","2008","66 und älter","1880","0.4343391602396","0.419571999043319","0.449106321435882"
"Keine Sorgen","2008","16-34 Jahre alt","865","0.197241145758218","0.185429887737225","0.20905240377921"
"Keine Sorgen","2008","35-65 Jahre alt","1486","0.139967979682132","0.133378593746338","0.146557365617926"
"Keine Sorgen","2008","66 und älter","442","0.098881633537643","0.0899885330035042","0.107774734071782"
"Grosse Sorgen","2009","16-34 Jahre alt","991","0.259974273475447","0.246349145258859","0.273599401692035"
"Grosse Sorgen","2009","35-65 Jahre alt","3255","0.353300647595964","0.343867274655833","0.362734020536096"
"Grosse Sorgen","2009","66 und älter","1860","0.451059402951825","0.435980015358362","0.466138790545288"
"Einige Sorgen","2009","16-34 Jahre alt","2158","0.53012722269057","0.514623635444813","0.545630809936327"
"Einige Sorgen","2009","35-65 Jahre alt","5222","0.516528429397604","0.506666175928334","0.526390682866875"
"Einige Sorgen","2009","66 und älter","1916","0.449717913344597","0.434642579448079","0.464793247241115"
"Keine Sorgen","2009","16-34 Jahre alt","832","0.209898503833983","0.197248282744803","0.222548724923162"
"Keine Sorgen","2009","35-65 Jahre alt","1386","0.130170923006431","0.123530166945942","0.13681167906692"
"Keine Sorgen","2009","66 und älter","407","0.099222683703578","0.0901628888469247","0.108282478560231"
"Grosse Sorgen","2010","16-34 Jahre alt","817","0.23612661960377","0.222218498515851","0.25003474069169"
"Grosse Sorgen","2010","35-65 Jahre alt","3013","0.345708747666262","0.335909053178306","0.355508442154219"
"Grosse Sorgen","2010","66 und älter","1840","0.470523872712042","0.455111713718237","0.485936031705847"
"Einige Sorgen","2010","16-34 Jahre alt","1965","0.527824580400034","0.511475934279144","0.544173226520923"
"Einige Sorgen","2010","35-65 Jahre alt","4701","0.503101972070099","0.492799689880155","0.513404254260042"
"Einige Sorgen","2010","66 und älter","1796","0.437881915182714","0.422562515722559","0.45320131464287"
"Keine Sorgen","2010","16-34 Jahre alt","800","0.236048799996196","0.222142262617757","0.249955337374635"
"Keine Sorgen","2010","35-65 Jahre alt","1334","0.151189280263639","0.143807897562467","0.158570662964811"
"Keine Sorgen","2010","66 und älter","393","0.0915942121052435","0.0826873768547865","0.100501047355701"
"Grosse Sorgen","2011","16-34 Jahre alt","1066","0.25375317281057","0.240688806238254","0.266817539382885"
"Grosse Sorgen","2011","35-65 Jahre alt","3771","0.341037739310193","0.33227619738878","0.349799281231606"
"Grosse Sorgen","2011","66 und älter","2132","0.425842432372129","0.412227588906632","0.439457275837625"
"Einige Sorgen","2011","16-34 Jahre alt","2189","0.505822722522045","0.490812680021275","0.520832765022815"
"Einige Sorgen","2011","35-65 Jahre alt","5807","0.518198748391378","0.508963869737087","0.527433627045669"
"Einige Sorgen","2011","66 und älter","2356","0.458117419978203","0.44439869856566","0.471836141390745"
"Keine Sorgen","2011","16-34 Jahre alt","1007","0.240424104667385","0.227594420682668","0.253253788652102"
"Keine Sorgen","2011","35-65 Jahre alt","1668","0.140763512298428","0.134335888436227","0.147191136160629"
"Keine Sorgen","2011","66 und älter","579","0.116040147649669","0.107221681633836","0.124858613665502"
"Grosse Sorgen","2012","16-34 Jahre alt","883","0.202731723595137","0.190467463707912","0.214995983482363"
"Grosse Sorgen","2012","35-65 Jahre alt","3371","0.302345316328682","0.293819784291312","0.310870848366052"
