year,plj0089,bula_h,sampreg,proportion,n,lower_confidence,upper_confidence
2009,Yes,North Rhine-Westphalia,West,0.19261565836298933,21983,0.18740252845551847,0.1978287882704602
2009,Yes,Bavaria,West,0.17393238434163702,21983,0.16892154342472,0.17894322525855405
2009,Yes,Baden-Wuerttemberg,West,0.14590747330960854,21983,0.14124083845182858,0.1505741081673885
2009,Yes,Hesse,West,0.08807829181494661,21983,0.08433179118320352,0.0918247924466897
2009,Yes,Lower Saxony,West,0.08674377224199288,21983,0.08302304302249054,0.09046450146149522
2009,Yes,"Rhineland-Palatinate, Saarland",West,0.0547153024911032,21983,0.0517088917981632,0.0577217131840432
2009,Yes,Saxony,East,0.05204626334519573,21983,0.049109959862417896,0.05498256682797356
2009,Yes,Berlin,West,0.03603202846975089,21983,0.033568326052556156,0.03849573088694563
2009,Yes,Brandenburg,East,0.027135231316725978,21983,0.024987373179258716,0.02928308945419324
2009,Yes,Saxony-Anhalt,East,0.025800711743772242,21983,0.023704899666374103,0.02789652382117038
2009,Yes,Berlin,East,0.02491103202846975,21983,0.022850731504811116,0.026971332552128385
2009,Yes,Thuringa,East,0.024466192170818506,21983,0.022423904361035703,0.02650847998060131
2009,Yes,Schleswig-Holstein,West,0.02402135231316726,21983,0.021997254591470075,0.026045450034864442
2009,Yes,Hamburg,West,0.02001779359430605,21983,0.018166267700997985,0.021869319487614117
2009,Yes,Mecklenburg-Western Pomerania,East,0.015569395017793594,21983,0.013932800795488726,0.017205989240098463
2009,Yes,Bremen,West,0.00800711743772242,21983,0.006828955552935515,0.009185279322509326
2009,No,North Rhine-Westphalia,West,0.2024543778215807,21983,0.19714242822757824,0.20776632741558318
2009,No,Bavaria,West,0.14052266802314492,21983,0.13592854100516916,0.14511679504112068
2009,No,Baden-Wuerttemberg,West,0.11292681375977619,21983,0.1087428216708706,0.11711080584868178
2009,No,Lower Saxony,West,0.09099001716792776,21983,0.08718817755691274,0.09479185677894278
2009,No,Saxony,East,0.07948114707191455,21983,0.07590544769907676,0.08305684644475234
2009,No,Hesse,West,0.06447510650473708,21983,0.06122845032318951,0.06772176268628465
2009,No,"Rhineland-Palatinate, Saarland",West,0.057099256056463404,21983,0.05403192391439853,0.06016658819852828
2009,No,Thuringa,East,0.048833216760984295,21983,0.0459841764393744,0.05168225708259419
2009,No,Brandenburg,East,0.0462262351370255,21983,0.04345049030710356,0.04900197996694744
2009,No,Saxony-Anhalt,East,0.04520887645450499,21983,0.042462382579775325,0.04795537032923466
2009,No,Schleswig-Holstein,West,0.028931137534176893,21983,0.026715389561375223,0.031146885506978562
2009,No,Mecklenburg-Western Pomerania,East,0.02765943918102626,21983,0.025491518053753718,0.029827360308298804
2009,No,Berlin,West,0.017803776944108857,21983,0.01605567082284537,0.019551883065372345
2009,No,Berlin,East,0.016850003179245884,21983,0.01514854030977638,0.01855146604871539
2009,No,Hamburg,West,0.014115851719972023,21983,0.012556374349413736,0.01567532909053031
2009,No,Bremen,West,0.006422076683410695,21983,0.005366107360854157,0.007478046005967233
2014,Yes,North Rhine-Westphalia,West,0.20306398317813157,38694,0.19905566271835393,0.2070723036379092
2014,Yes,Bavaria,West,0.18053469510363473,38694,0.17670221524139265,0.18436717496587682
2014,Yes,Baden-Wuerttemberg,West,0.1420847101231601,38694,0.13860590473180717,0.14556351551451302
2014,Yes,Lower Saxony,West,0.1021327726043857,38694,0.09911544213337123,0.10515010307540018
2014,Yes,Hesse,West,0.0865124662060679,38694,0.08371139005099927,0.08931354236113652
2014,Yes,"Rhineland-Palatinate, Saarland",West,0.05076599579453289,38694,0.04857870081485313,0.05295329077421265
2014,Yes,Schleswig-Holstein,West,0.03965154701111445,38694,0.03770717775151605,0.04159591627071285
2014,Yes,Berlin,West,0.03484529888855512,38694,0.03301802007028743,0.03667257770682281
2014,Yes,Saxony,East,0.033343346350255335,38694,0.03155449203970268,0.03513220066080799
2014,Yes,Saxony-Anhalt,East,0.025232802643436466,38694,0.0236701319905357,0.026795473296337233
2014,Yes,Thuringa,East,0.024331631120456592,38694,0.0227964098381447,0.025866852402768484
2014,Yes,Brandenburg,East,0.021327726043857013,38694,0.019888181271022914,0.022767270816691113
2014,Yes,Berlin,East,0.018323820967257435,38694,0.016987451932480815,0.019660190002034054
2014,Yes,Hamburg,West,0.01592069690597777,38694,0.014673513442453738,0.0171678803695018
2014,Yes,Bremen,West,0.011114448783418444,38694,0.010069845857770899,0.012159051709065989
2014,Yes,Mecklenburg-Western Pomerania,East,0.010814058275758487,38694,0.009783511809880003,0.01184460474163697
2014,No,North Rhine-Westphalia,West,0.20908783212049417,38694,0.2050358943571199,0.21313976988386843
2014,No,Bavaria,West,0.1595447622271112,38694,0.15589610700140583,0.16319341745281657
