year,bula_h,rentown,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Brandenburg,Owner,Yes,0.84684,183,183,0.79452,0.89917
2003,Brandenburg,Tenant,Yes,0.68822,213,295,0.63527,0.74117
2003,Brandenburg,Tenant,No,0.31178,82,295,0.25883,0.36473
2003,Mecklenburg-Western Pomerania,Owner,Yes,0.93659,107,107,0.89020,0.98298
2003,Mecklenburg-Western Pomerania,Tenant,Yes,0.58949,109,161,0.51327,0.66572
2003,Mecklenburg-Western Pomerania,Tenant,No,0.41051,52,161,0.33428,0.48673
2003,Saxony,Owner,Yes,0.92420,299,299,0.89414,0.95425
2003,Saxony,Tenant,Yes,0.62598,360,520,0.58435,0.66761
2003,Saxony,Tenant,No,0.37402,160,520,0.33239,0.41565
2003,Saxony-Anhalt,Owner,Yes,0.83804,199,199,0.78672,0.88936
2003,Saxony-Anhalt,Tenant,Yes,0.58300,176,270,0.52407,0.64192
2003,Saxony-Anhalt,Tenant,No,0.41700,94,270,0.35808,0.47593
2003,Thuringa,Owner,Yes,0.81242,211,211,0.75963,0.86522
2003,Thuringa,Tenant,Yes,0.57026,160,245,0.50815,0.63238
2003,Thuringa,Tenant,No,0.42974,85,245,0.36762,0.49185
2005,Schleswig-Holstein,Owner,Yes,0.88256,182,182,0.83566,0.92946
2005,Schleswig-Holstein,Tenant,Yes,0.58393,100,154,0.50582,0.66203
2005,Schleswig-Holstein,Tenant,No,0.41607,54,154,0.33797,0.49418
2005,Hamburg,Owner,Yes,0.99464,45,45,0.97305,1.01622
2005,Hamburg,Tenant,Yes,0.47402,71,128,0.38718,0.56087
2005,Hamburg,Tenant,No,0.52598,57,128,0.43913,0.61282
2005,Lower Saxony,Owner,Yes,0.92912,540,540,0.90745,0.95078
2005,Lower Saxony,Tenant,Yes,0.69589,279,375,0.64926,0.74251
2005,Lower Saxony,Tenant,No,0.30411,96,375,0.25749,0.35074
2005,North Rhine-Westphalia,Owner,Yes,0.90264,1018,1082,0.88496,0.92031
2005,North Rhine-Westphalia,Owner,No,0.09736,64,1082,0.07969,0.11504
2005,North Rhine-Westphalia,Tenant,Yes,0.67712,925,1273,0.65142,0.70281
2005,North Rhine-Westphalia,Tenant,No,0.32288,348,1273,0.29719,0.34858
2005,Hesse,Owner,Yes,0.91058,350,350,0.88064,0.94051
2005,Hesse,Tenant,Yes,0.66902,289,393,0.62244,0.71561
2005,Hesse,Tenant,No,0.33098,104,393,0.28439,0.37756
2005,"Rhineland-Palatinate, Saarland",Owner,Yes,0.84773,345,385,0.81179,0.88367
2005,"Rhineland-Palatinate, Saarland",Owner,No,0.15227,40,385,0.11633,0.18821
2005,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.71945,216,291,0.66774,0.77115
2005,"Rhineland-Palatinate, Saarland",Tenant,No,0.28055,75,291,0.22885,0.33226
2005,Baden-Wuerttemberg,Owner,Yes,0.89986,630,672,0.87715,0.92257
2005,Baden-Wuerttemberg,Owner,No,0.10014,42,672,0.07743,0.12285
2005,Baden-Wuerttemberg,Tenant,Yes,0.71146,496,646,0.67649,0.74643
2005,Baden-Wuerttemberg,Tenant,No,0.28854,150,646,0.25357,0.32351
2005,Bavaria,Owner,Yes,0.88083,785,849,0.85903,0.90264
2005,Bavaria,Owner,No,0.11917,64,849,0.09736,0.14097
2005,Bavaria,Tenant,Yes,0.72305,556,698,0.68982,0.75627
2005,Bavaria,Tenant,No,0.27695,142,698,0.24373,0.31018
2005,Berlin,Owner,Yes,0.78959,67,67,0.69126,0.88793
2005,Berlin,Tenant,Yes,0.49765,204,379,0.44724,0.54805
2005,Berlin,Tenant,No,0.50235,175,379,0.45195,0.55276
2005,Brandenburg,Owner,Yes,0.85522,171,171,0.80232,0.90811
2005,Brandenburg,Tenant,Yes,0.73377,210,285,0.68237,0.78518
2005,Brandenburg,Tenant,No,0.26623,75,285,0.21482,0.31763
2005,Mecklenburg-Western Pomerania,Owner,Yes,0.95129,112,112,0.91125,0.99134
2005,Mecklenburg-Western Pomerania,Tenant,Yes,0.56544,95,156,0.48740,0.64347
2005,Mecklenburg-Western Pomerania,Tenant,No,0.43456,61,156,0.35653,0.51260
2005,Saxony,Owner,Yes,0.92183,307,307,0.89175,0.95190
2005,Saxony,Tenant,Yes,0.61831,330,483,0.57494,0.66168
2005,Saxony,Tenant,No,0.38169,153,483,0.33832,0.42506
2005,Saxony-Anhalt,Owner,Yes,0.84293,202,202,0.79263,0.89324
2005,Saxony-Anhalt,Tenant,Yes,0.61444,168,247,0.55361,0.67526
2005,Saxony-Anhalt,Tenant,No,0.38556,79,247,0.32474,0.44639
2005,Thuringa,Owner,Yes,0.89078,212,212,0.84869,0.93287
2005,Thuringa,Tenant,Yes,0.58048,148,231,0.51670,0.64425
2005,Thuringa,Tenant,No,0.41952,83,231,0.35575,0.48330
2007,Schleswig-Holstein,Owner,Yes,0.87667,176,176,0.82795,0.92538
2007,Schleswig-Holstein,Tenant,Yes,0.62853,111,166,0.55480,0.70226
2007,Schleswig-Holstein,Tenant,No,0.37147,55,166,0.29774,0.44520
2007,Hamburg,Owner,Yes,0.90964,44,44,0.82395,0.99533
2007,Hamburg,Tenant,Yes,0.45504,75,141,0.37255,0.53753
2007,Hamburg,Tenant,No,0.54496,66,141,0.46247,0.62745
2007,Lower Saxony,Owner,Yes,0.94361,572,572,0.92469,0.96253
2007,Lower Saxony,Tenant,Yes,0.70678,304,409,0.66261,0.75096
2007,Lower Saxony,Tenant,No,0.29322,105,409,0.24904,0.33739
2007,Bremen,Tenant,Yes,0.53035,31,31,0.35175,0.70894
2007,North Rhine-Westphalia,Owner,Yes,0.91904,1055,1108,0.90298,0.93511
2007,North Rhine-Westphalia,Owner,No,0.08096,53,1108,0.06489,0.09702
2007,North Rhine-Westphalia,Tenant,Yes,0.65907,875,1224,0.63250,0.68564
2007,North Rhine-Westphalia,Tenant,No,0.34093,349,1224,0.31436,0.36750
2007,Hesse,Owner,Yes,0.93219,373,373,0.90665,0.95774
2007,Hesse,Tenant,Yes,0.63912,287,392,0.59151,0.68672
2007,Hesse,Tenant,No,0.36088,105,392,0.31328,0.40849
2007,"Rhineland-Palatinate, Saarland",Owner,Yes,0.90682,355,355,0.87654,0.93710
2007,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.64394,197,281,0.58786,0.70003
2007,"Rhineland-Palatinate, Saarland",Tenant,No,0.35606,84,281,0.29997,0.41214
2007,Baden-Wuerttemberg,Owner,Yes,0.90480,680,729,0.88348,0.92612
2007,Baden-Wuerttemberg,Owner,No,0.09520,49,729,0.07388,0.11652
2007,Baden-Wuerttemberg,Tenant,Yes,0.72678,484,618,0.69162,0.76194
2007,Baden-Wuerttemberg,Tenant,No,0.27322,134,618,0.23806,0.30838
2007,Bavaria,Owner,Yes,0.89825,868,923,0.87874,0.91777
2007,Bavaria,Owner,No,0.10175,55,923,0.08223,0.12126
2007,Bavaria,Tenant,Yes,0.70607,549,710,0.67253,0.73960
2007,Bavaria,Tenant,No,0.29393,161,710,0.26040,0.32747
2007,Berlin,Owner,Yes,0.82415,77,77,0.73856,0.90974
2007,Berlin,Tenant,Yes,0.48203,204,373,0.43126,0.53281
2007,Berlin,Tenant,No,0.51797,169,373,0.46719,0.56874
2007,Brandenburg,Owner,Yes,0.86567,178,178,0.81543,0.91591
2007,Brandenburg,Tenant,Yes,0.69710,215,297,0.64475,0.74944
2007,Brandenburg,Tenant,No,0.30290,82,297,0.25056,0.35525
2007,Mecklenburg-Western Pomerania,Owner,Yes,0.93982,122,122,0.89745,0.98220
2007,Mecklenburg-Western Pomerania,Tenant,Yes,0.56852,94,154,0.49004,0.64700
2007,Mecklenburg-Western Pomerania,Tenant,No,0.43148,60,154,0.35300,0.50996
2007,Saxony,Owner,Yes,0.90604,309,309,0.87345,0.93863
2007,Saxony,Tenant,Yes,0.64972,359,504,0.60803,0.69141
2007,Saxony,Tenant,No,0.35028,145,504,0.30859,0.39197
2007,Saxony-Anhalt,Owner,Yes,0.93386,206,206,0.89984,0.96788
2007,Saxony-Anhalt,Tenant,Yes,0.61010,166,247,0.54915,0.67105
2007,Saxony-Anhalt,Tenant,No,0.38990,81,247,0.32895,0.45085
2007,Thuringa,Owner,Yes,0.82224,216,247,0.77447,0.87002
2007,Thuringa,Owner,No,0.17776,31,247,0.12998,0.22553
2007,Thuringa,Tenant,Yes,0.61963,157,239,0.55795,0.68131
2007,Thuringa,Tenant,No,0.38037,82,239,0.31869,0.44205
2011,Schleswig-Holstein,Owner,Yes,0.90993,179,179,0.86787,0.95198
2011,Schleswig-Holstein,Tenant,Yes,0.57707,129,209,0.50993,0.64421
2011,Schleswig-Holstein,Tenant,No,0.42293,80,209,0.35579,0.49007
2011,Hamburg,Owner,Yes,0.89812,45,45,0.80873,0.98750
2011,Hamburg,Tenant,Yes,0.54758,91,146,0.46656,0.62859
2011,Hamburg,Tenant,No,0.45242,55,146,0.37141,0.53344
2011,Lower Saxony,Owner,Yes,0.92990,627,627,0.90990,0.94990
2011,Lower Saxony,Tenant,Yes,0.65285,308,427,0.60764,0.69806
2011,Lower Saxony,Tenant,No,0.34715,119,427,0.30194,0.39236
2011,Bremen,Tenant,Yes,0.60609,32,32,0.43409,0.77810
2011,North Rhine-Westphalia,Owner,Yes,0.92461,1073,1132,0.90922,0.94000
2011,North Rhine-Westphalia,Owner,No,0.07539,59,1132,0.06000,0.09078
2011,North Rhine-Westphalia,Tenant,Yes,0.65256,856,1217,0.62580,0.67932
2011,North Rhine-Westphalia,Tenant,No,0.34744,361,1217,0.32068,0.37420
2011,Hesse,Owner,Yes,0.93462,416,416,0.91083,0.95840
2011,Hesse,Tenant,Yes,0.69560,281,396,0.65022,0.74098
2011,Hesse,Tenant,No,0.30440,115,396,0.25902,0.34978
2011,"Rhineland-Palatinate, Saarland",Owner,Yes,0.91185,379,379,0.88327,0.94044
2011,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.66342,209,302,0.61003,0.71680
2011,"Rhineland-Palatinate, Saarland",Tenant,No,0.33658,93,302,0.28320,0.38997
2011,Baden-Wuerttemberg,Owner,Yes,0.92394,755,799,0.90554,0.94233
2011,Baden-Wuerttemberg,Owner,No,0.07606,44,799,0.05767,0.09446
2011,Baden-Wuerttemberg,Tenant,Yes,0.73103,460,599,0.69549,0.76657
2011,Baden-Wuerttemberg,Tenant,No,0.26897,139,599,0.23343,0.30451
2011,Bavaria,Owner,Yes,0.90310,956,1015,0.88489,0.92131
2011,Bavaria,Owner,No,0.09690,59,1015,0.07869,0.11511
2011,Bavaria,Tenant,Yes,0.67925,617,818,0.64725,0.71126
2011,Bavaria,Tenant,No,0.32075,201,818,0.28874,0.35275
2011,Berlin,Owner,Yes,0.85397,84,84,0.77799,0.92994
2011,Berlin,Tenant,Yes,0.47609,229,415,0.42798,0.52420
2011,Berlin,Tenant,No,0.52391,186,415,0.47580,0.57202
2011,Brandenburg,Owner,Yes,0.87338,214,214,0.82872,0.91804
2011,Brandenburg,Tenant,Yes,0.60119,183,283,0.54404,0.65834
2011,Brandenburg,Tenant,No,0.39881,100,283,0.34166,0.45596
2011,Mecklenburg-Western Pomerania,Owner,Yes,0.97145,122,122,0.94178,1.00112
2011,Mecklenburg-Western Pomerania,Tenant,Yes,0.50645,105,188,0.43479,0.57811
2011,Mecklenburg-Western Pomerania,Tenant,No,0.49355,83,188,0.42189,0.56521
2011,Saxony,Owner,Yes,0.92632,281,281,0.89571,0.95692
2011,Saxony,Tenant,Yes,0.69216,367,506,0.65190,0.73242
2011,Saxony,Tenant,No,0.30784,139,506,0.26758,0.34810
2011,Saxony-Anhalt,Owner,Yes,0.93051,217,217,0.89660,0.96443
2011,Saxony-Anhalt,Tenant,Yes,0.59975,178,281,0.54236,0.65714
2011,Saxony-Anhalt,Tenant,No,0.40025,103,281,0.34286,0.45764
2011,Thuringa,Owner,Yes,0.83553,211,211,0.78539,0.88566
2011,Thuringa,Tenant,Yes,0.54016,164,284,0.48210,0.59823
2011,Thuringa,Tenant,No,0.45984,120,284,0.40177,0.51790
2013,Schleswig-Holstein,Owner,Yes,0.91788,192,192,0.87894,0.95681
2013,Schleswig-Holstein,Tenant,Yes,0.53221,166,265,0.47202,0.59240
2013,Schleswig-Holstein,Tenant,No,0.46779,99,265,0.40760,0.52798
2013,Hamburg,Owner,Yes,0.91796,59,59,0.84734,0.98859
2013,Hamburg,Tenant,Yes,0.54612,126,211,0.47878,0.61345
2013,Hamburg,Tenant,No,0.45388,85,211,0.38655,0.52122
2013,Lower Saxony,Owner,Yes,0.93049,612,612,0.91033,0.95066
2013,Lower Saxony,Tenant,Yes,0.68911,432,591,0.65176,0.72646
2013,Lower Saxony,Tenant,No,0.31089,159,591,0.27354,0.34824
2013,Bremen,Tenant,Yes,0.61542,43,43,0.46829,0.76256
2013,North Rhine-Westphalia,Owner,Yes,0.93597,1144,1201,0.92212,0.94982
2013,North Rhine-Westphalia,Owner,No,0.06403,57,1201,0.05018,0.07788
2013,North Rhine-Westphalia,Tenant,Yes,0.65082,1153,1644,0.62777,0.67387
2013,North Rhine-Westphalia,Tenant,No,0.34918,491,1644,0.32613,0.37223
2013,Hesse,Owner,Yes,0.91729,437,437,0.89143,0.94314
2013,Hesse,Tenant,Yes,0.66319,398,578,0.62463,0.70176
2013,Hesse,Tenant,No,0.33681,180,578,0.29824,0.37537
2013,"Rhineland-Palatinate, Saarland",Owner,Yes,0.89836,407,438,0.87003,0.92670
2013,"Rhineland-Palatinate, Saarland",Owner,No,0.10164,31,438,0.07330,0.12997
2013,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.68408,277,398,0.63835,0.72981
2013,"Rhineland-Palatinate, Saarland",Tenant,No,0.31592,121,398,0.27019,0.36165
2013,Baden-Wuerttemberg,Owner,Yes,0.92168,776,823,0.90331,0.94005
2013,Baden-Wuerttemberg,Owner,No,0.07832,47,823,0.05995,0.09669
2013,Baden-Wuerttemberg,Tenant,Yes,0.73315,630,813,0.70273,0.76357
2013,Baden-Wuerttemberg,Tenant,No,0.26685,183,813,0.23643,0.29727
2013,Bavaria,Owner,Yes,0.89943,985,1047,0.88120,0.91765
2013,Bavaria,Owner,No,0.10057,62,1047,0.08235,0.11880
2013,Bavaria,Tenant,Yes,0.68624,864,1169,0.65962,0.71285
2013,Bavaria,Tenant,No,0.31376,305,1169,0.28715,0.34038
2013,Berlin,Owner,Yes,0.74219,84,84,0.64808,0.83629
2013,Berlin,Tenant,Yes,0.43025,253,517,0.38753,0.47297
2013,Berlin,Tenant,No,0.56975,264,517,0.52703,0.61247
2013,Brandenburg,Owner,Yes,0.88584,210,210,0.84273,0.92896
2013,Brandenburg,Tenant,Yes,0.56273,195,293,0.50584,0.61963
2013,Brandenburg,Tenant,No,0.43727,98,293,0.38037,0.49416
2013,Mecklenburg-Western Pomerania,Owner,Yes,0.96367,100,100,0.92681,1.00053
2013,Mecklenburg-Western Pomerania,Tenant,Yes,0.56832,117,198,0.49915,0.63749
2013,Mecklenburg-Western Pomerania,Tenant,No,0.43168,81,198,0.36251,0.50085
2013,Saxony,Owner,Yes,0.93872,279,279,0.91053,0.96691
2013,Saxony,Tenant,Yes,0.68718,378,533,0.64778,0.72658
2013,Saxony,Tenant,No,0.31282,155,533,0.27342,0.35222
2013,Saxony-Anhalt,Owner,Yes,0.91599,200,200,0.87745,0.95454
2013,Saxony-Anhalt,Tenant,Yes,0.59970,189,295,0.54369,0.65571
2013,Saxony-Anhalt,Tenant,No,0.40030,106,295,0.34429,0.45631
2013,Thuringa,Owner,Yes,0.84719,214,214,0.79887,0.89551
2013,Thuringa,Tenant,Yes,0.56599,154,260,0.50563,0.62635
2013,Thuringa,Tenant,No,0.43401,106,260,0.37365,0.49437
2016,Schleswig-Holstein,Owner,Yes,0.93589,225,225,0.90382,0.96797
2016,Schleswig-Holstein,Tenant,Yes,0.62935,178,268,0.57141,0.68728
2016,Schleswig-Holstein,Tenant,No,0.37065,90,268,0.31272,0.42859
2016,Hamburg,Owner,Yes,0.83421,64,64,0.74237,0.92604
2016,Hamburg,Tenant,Yes,0.59075,121,190,0.52064,0.66085
2016,Hamburg,Tenant,No,0.40925,69,190,0.33915,0.47936
2016,Lower Saxony,Owner,Yes,0.93702,662,693,0.91891,0.95512
2016,Lower Saxony,Owner,No,0.06298,31,693,0.04488,0.08109
2016,Lower Saxony,Tenant,Yes,0.69243,485,655,0.65706,0.72780
2016,Lower Saxony,Tenant,No,0.30757,170,655,0.27220,0.34294
2016,Bremen,Tenant,Yes,0.66409,45,45,0.52453,0.80365
2016,North Rhine-Westphalia,Owner,Yes,0.94977,1168,1214,0.93748,0.96206
2016,North Rhine-Westphalia,Owner,No,0.05023,46,1214,0.03794,0.06252
2016,North Rhine-Westphalia,Tenant,Yes,0.64203,1192,1688,0.61915,0.66490
2016,North Rhine-Westphalia,Tenant,No,0.35797,496,1688,0.33510,0.38085
2016,Hesse,Owner,Yes,0.93565,412,412,0.91192,0.95937
2016,Hesse,Tenant,Yes,0.63983,388,550,0.59967,0.67998
2016,Hesse,Tenant,No,0.36017,162,550,0.32002,0.40033
2016,"Rhineland-Palatinate, Saarland",Owner,Yes,0.90893,420,420,0.88138,0.93648
2016,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.68476,292,405,0.63945,0.73006
2016,"Rhineland-Palatinate, Saarland",Tenant,No,0.31524,113,405,0.26994,0.36055
2016,Baden-Wuerttemberg,Owner,Yes,0.92792,812,853,0.91056,0.94529
2016,Baden-Wuerttemberg,Owner,No,0.07208,41,853,0.05471,0.08944
2016,Baden-Wuerttemberg,Tenant,Yes,0.74985,601,772,0.71928,0.78042
2016,Baden-Wuerttemberg,Tenant,No,0.25015,171,772,0.21958,0.28072
2016,Bavaria,Owner,Yes,0.90247,1041,1098,0.88492,0.92003
2016,Bavaria,Owner,No,0.09753,57,1098,0.07997,0.11508
2016,Bavaria,Tenant,Yes,0.69850,903,1196,0.67248,0.72452
2016,Bavaria,Tenant,No,0.30150,293,1196,0.27548,0.32752
2016,Berlin,Owner,Yes,0.67755,82,82,0.57576,0.77934
2016,Berlin,Tenant,Yes,0.47767,258,500,0.43385,0.52150
2016,Berlin,Tenant,No,0.52233,242,500,0.47850,0.56615
2016,Brandenburg,Owner,Yes,0.90128,234,234,0.86298,0.93958
2016,Brandenburg,Tenant,Yes,0.57443,214,308,0.51912,0.62974
2016,Brandenburg,Tenant,No,0.42557,94,308,0.37026,0.48088
2016,Mecklenburg-Western Pomerania,Owner,Yes,0.93130,104,104,0.88245,0.98015
2016,Mecklenburg-Western Pomerania,Tenant,Yes,0.57466,136,220,0.50918,0.64014
2016,Mecklenburg-Western Pomerania,Tenant,No,0.42534,84,220,0.35986,0.49082
2016,Saxony,Owner,Yes,0.93030,286,286,0.90073,0.95986
2016,Saxony,Tenant,Yes,0.67542,405,560,0.63660,0.71423
2016,Saxony,Tenant,No,0.32458,155,560,0.28577,0.36340
2016,Saxony-Anhalt,Owner,Yes,0.91836,197,197,0.88002,0.95669
2016,Saxony-Anhalt,Tenant,Yes,0.51332,184,301,0.45676,0.56988
2016,Saxony-Anhalt,Tenant,No,0.48668,117,301,0.43012,0.54324
2016,Thuringa,Owner,Yes,0.82316,220,220,0.77262,0.87369
2016,Thuringa,Tenant,Yes,0.56473,200,301,0.50863,0.62084
2016,Thuringa,Tenant,No,0.43527,101,301,0.37916,0.49137
2017,Schleswig-Holstein,Owner,Yes,0.94000,268,268,0.91151,0.96848
2017,Schleswig-Holstein,Tenant,Yes,0.66081,224,406,0.61470,0.70692
2017,Schleswig-Holstein,Tenant,No,0.33919,182,406,0.29308,0.38530
2017,Hamburg,Owner,Yes,0.84290,76,76,0.76055,0.92526
2017,Hamburg,Tenant,Yes,0.57093,139,241,0.50831,0.63355
2017,Hamburg,Tenant,No,0.42907,102,241,0.36645,0.49169
2017,Lower Saxony,Owner,Yes,0.93975,782,782,0.92306,0.95644
2017,Lower Saxony,Tenant,Yes,0.67543,608,934,0.64538,0.70547
2017,Lower Saxony,Tenant,No,0.32457,326,934,0.29453,0.35462
2017,Bremen,Owner,Yes,0.72991,40,40,0.59056,0.86926
2017,Bremen,Tenant,Yes,0.54833,63,137,0.46469,0.63197
2017,Bremen,Tenant,No,0.45167,74,137,0.36803,0.53531
2017,North Rhine-Westphalia,Owner,Yes,0.94694,1356,1401,0.93520,0.95868
2017,North Rhine-Westphalia,Owner,No,0.05306,45,1401,0.04132,0.06480
2017,North Rhine-Westphalia,Tenant,Yes,0.64056,1357,2152,0.62028,0.66083
2017,North Rhine-Westphalia,Tenant,No,0.35944,795,2152,0.33917,0.37972
2017,Hesse,Owner,Yes,0.93986,456,456,0.91801,0.96170
2017,Hesse,Tenant,Yes,0.61971,448,739,0.58468,0.65473
2017,Hesse,Tenant,No,0.38029,291,739,0.34527,0.41532
2017,"Rhineland-Palatinate, Saarland",Owner,Yes,0.92598,441,441,0.90152,0.95045
2017,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.69545,350,547,0.65684,0.73405
2017,"Rhineland-Palatinate, Saarland",Tenant,No,0.30455,197,547,0.26595,0.34316
2017,Baden-Wuerttemberg,Owner,Yes,0.91133,874,923,0.89298,0.92968
2017,Baden-Wuerttemberg,Owner,No,0.08867,49,923,0.07032,0.10702
