year,age_gr,bula_h,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,17-29 y.,Thuringa,Yes,0.54909,91,160,0.47174,0.62643
2006,17-29 y.,Thuringa,No,0.38017,69,160,0.30472,0.45563
2006,30-45 y.,Schleswig-Holstein,Yes,0.57726,100,167,0.50211,0.65241
2006,30-45 y.,Schleswig-Holstein,No,0.40406,67,167,0.32941,0.47871
2006,30-45 y.,Hamburg,Yes,0.65239,41,41,0.50481,0.79997
2006,30-45 y.,Lower Saxony,Yes,0.60794,354,581,0.56821,0.64768
2006,30-45 y.,Lower Saxony,No,0.39206,227,581,0.35232,0.43179
2006,30-45 y.,North Rhine-Westphalia,Yes,0.61246,824,1342,0.58638,0.63854
2006,30-45 y.,North Rhine-Westphalia,No,0.38484,518,1342,0.35880,0.41088
2006,30-45 y.,Hesse,Yes,0.63657,305,466,0.59285,0.68029
2006,30-45 y.,Hesse,No,0.36248,161,466,0.31879,0.40618
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.60968,222,377,0.56037,0.65899
2006,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.39032,155,377,0.34101,0.43963
2006,30-45 y.,Baden-Wuerttemberg,Yes,0.60511,513,856,0.57235,0.63788
2006,30-45 y.,Baden-Wuerttemberg,No,0.39290,343,856,0.36016,0.42563
2006,30-45 y.,Bavaria,Yes,0.63660,593,952,0.60603,0.66717
2006,30-45 y.,Bavaria,No,0.36221,359,952,0.33166,0.39275
2006,30-45 y.,Berlin,Yes,0.63336,113,188,0.56430,0.70243
2006,30-45 y.,Berlin,No,0.36664,75,188,0.29757,0.43570
2006,30-45 y.,Brandenburg,Yes,0.55278,140,226,0.48781,0.61775
2006,30-45 y.,Brandenburg,No,0.44481,86,226,0.37988,0.50975
2006,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.52235,85,147,0.44133,0.60338
2006,30-45 y.,Mecklenburg-Western Pomerania,No,0.41747,62,147,0.33748,0.49746
2006,30-45 y.,Saxony,Yes,0.57792,234,400,0.52946,0.62638
2006,30-45 y.,Saxony,No,0.42208,166,400,0.37362,0.47054
2006,30-45 y.,Saxony-Anhalt,Yes,0.52480,107,211,0.45725,0.59234
2006,30-45 y.,Saxony-Anhalt,No,0.47520,104,211,0.40766,0.54275
2006,30-45 y.,Thuringa,Yes,0.52599,139,255,0.46458,0.58739
2006,30-45 y.,Thuringa,No,0.46186,116,255,0.40055,0.52317
2006,46-65 y.,Schleswig-Holstein,Yes,0.69004,169,248,0.63236,0.74771
2006,46-65 y.,Schleswig-Holstein,No,0.30996,79,248,0.25229,0.36764
2006,46-65 y.,Hamburg,Yes,0.69868,74,111,0.61293,0.78442
2006,46-65 y.,Hamburg,No,0.28931,37,111,0.20457,0.37405
2006,46-65 y.,Lower Saxony,Yes,0.65350,422,629,0.61628,0.69071
2006,46-65 y.,Lower Saxony,No,0.34432,207,629,0.30716,0.38148
2006,46-65 y.,Bremen,Yes,0.54742,34,34,0.37759,0.71724
2006,46-65 y.,North Rhine-Westphalia,Yes,0.65318,1076,1574,0.62966,0.67670
2006,46-65 y.,North Rhine-Westphalia,No,0.34559,498,1574,0.32209,0.36909
2006,46-65 y.,Hesse,Yes,0.73725,377,521,0.69942,0.77508
2006,46-65 y.,Hesse,No,0.26275,144,521,0.22492,0.30058
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.64779,279,429,0.60254,0.69304
2006,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.34856,150,429,0.30342,0.39371
2006,46-65 y.,Baden-Wuerttemberg,Yes,0.69947,607,863,0.66886,0.73008
2006,46-65 y.,Baden-Wuerttemberg,No,0.30053,256,863,0.26992,0.33114
2006,46-65 y.,Bavaria,Yes,0.72102,762,1080,0.69426,0.74778
2006,46-65 y.,Bavaria,No,0.27695,318,1080,0.25025,0.30365
2006,46-65 y.,Berlin,Yes,0.69429,215,308,0.64275,0.74582
2006,46-65 y.,Berlin,No,0.30498,93,308,0.25348,0.35648
2006,46-65 y.,Brandenburg,Yes,0.64212,230,334,0.59063,0.69361
2006,46-65 y.,Brandenburg,No,0.35525,104,334,0.30385,0.40666
2006,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.73595,147,199,0.67455,0.79736
2006,46-65 y.,Mecklenburg-Western Pomerania,No,0.26405,52,199,0.20264,0.32545
2006,46-65 y.,Saxony,Yes,0.68533,405,564,0.64697,0.72369
2006,46-65 y.,Saxony,No,0.30944,159,564,0.27125,0.34762
2006,46-65 y.,Saxony-Anhalt,Yes,0.71332,231,326,0.66416,0.76249
2006,46-65 y.,Saxony-Anhalt,No,0.28262,95,326,0.23366,0.33157
2006,46-65 y.,Thuringa,Yes,0.76394,240,323,0.71756,0.81033
2006,46-65 y.,Thuringa,No,0.23606,83,323,0.18967,0.28244
2006,66 and older,Schleswig-Holstein,Yes,0.88761,131,131,0.83332,0.94191
2006,66 and older,Hamburg,Yes,0.75457,51,51,0.63529,0.87386
2006,66 and older,Lower Saxony,Yes,0.81363,356,424,0.77652,0.85074
2006,66 and older,Lower Saxony,No,0.17031,68,424,0.13449,0.20614
2006,66 and older,North Rhine-Westphalia,Yes,0.85410,792,942,0.83154,0.87665
2006,66 and older,North Rhine-Westphalia,No,0.14507,150,942,0.12257,0.16757
2006,66 and older,Hesse,Yes,0.87073,238,278,0.83122,0.91024
2006,66 and older,Hesse,No,0.12927,40,278,0.08976,0.16878
2006,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.86583,237,277,0.82562,0.90604
2006,66 and older,"Rhineland-Palatinate, Saarland",No,0.13417,40,277,0.09396,0.17438
2006,66 and older,Baden-Wuerttemberg,Yes,0.85206,417,488,0.82053,0.88360
2006,66 and older,Baden-Wuerttemberg,No,0.14259,71,488,0.11153,0.17364
2006,66 and older,Bavaria,Yes,0.85736,497,582,0.82892,0.88579
2006,66 and older,Bavaria,No,0.14264,85,582,0.11421,0.17108
2006,66 and older,Berlin,Yes,0.91941,121,121,0.87071,0.96811
2006,66 and older,Brandenburg,Yes,0.92680,199,199,0.89052,0.96308
2006,66 and older,Mecklenburg-Western Pomerania,Yes,0.87334,97,97,0.80680,0.93987
2006,66 and older,Saxony,Yes,0.92094,293,293,0.88998,0.95189
2006,66 and older,Saxony-Anhalt,Yes,0.87048,171,171,0.82001,0.92096
2006,66 and older,Thuringa,Yes,0.88344,186,186,0.83720,0.92968
2007,17-29 y.,Schleswig-Holstein,Yes,0.58501,62,103,0.48938,0.68063
2007,17-29 y.,Schleswig-Holstein,No,0.31161,41,103,0.22173,0.40150
2007,17-29 y.,Hamburg,Yes,0.56130,40,40,0.40556,0.71704
2007,17-29 y.,Lower Saxony,Yes,0.51719,182,290,0.45957,0.57480
2007,17-29 y.,Lower Saxony,No,0.38679,108,290,0.33064,0.44294
2007,17-29 y.,North Rhine-Westphalia,Yes,0.49590,366,631,0.45686,0.53494
2007,17-29 y.,North Rhine-Westphalia,No,0.39891,265,631,0.36067,0.43715
2007,17-29 y.,Hesse,Yes,0.54525,125,201,0.47624,0.61427
2007,17-29 y.,Hesse,No,0.37201,76,201,0.30502,0.43900
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.54647,111,188,0.47511,0.61782
2007,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.37399,77,188,0.30464,0.44334
2007,17-29 y.,Baden-Wuerttemberg,Yes,0.56036,269,460,0.51495,0.60577
2007,17-29 y.,Baden-Wuerttemberg,No,0.37469,191,460,0.33041,0.41898
2007,17-29 y.,Bavaria,Yes,0.54673,275,465,0.50143,0.59202
2007,17-29 y.,Bavaria,No,0.34647,190,465,0.30318,0.38977
2007,17-29 y.,Berlin,Yes,0.64424,99,152,0.56787,0.72060
2007,17-29 y.,Berlin,No,0.28886,53,152,0.21657,0.36115
2007,17-29 y.,Brandenburg,Yes,0.55727,81,137,0.47379,0.64075
2007,17-29 y.,Brandenburg,No,0.37480,56,137,0.29344,0.45615
2007,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.46156,44,81,0.35231,0.57080
2007,17-29 y.,Mecklenburg-Western Pomerania,No,0.44523,37,81,0.33632,0.55414
2007,17-29 y.,Saxony,Yes,0.58943,167,269,0.53053,0.64832
2007,17-29 y.,Saxony,No,0.35401,102,269,0.29676,0.41127
2007,17-29 y.,Saxony-Anhalt,Yes,0.46446,86,158,0.38645,0.54248
2007,17-29 y.,Saxony-Anhalt,No,0.41005,72,158,0.33311,0.48698
2007,17-29 y.,Thuringa,Yes,0.46476,87,161,0.38748,0.54204
2007,17-29 y.,Thuringa,No,0.42618,74,161,0.34955,0.50281
2007,30-45 y.,Schleswig-Holstein,Yes,0.50148,82,148,0.42065,0.58231
2007,30-45 y.,Schleswig-Holstein,No,0.49852,66,148,0.41769,0.57935
2007,30-45 y.,Hamburg,Yes,0.72270,47,47,0.59333,0.85207
2007,30-45 y.,Lower Saxony,Yes,0.62248,346,530,0.58117,0.66379
2007,30-45 y.,Lower Saxony,No,0.37516,184,530,0.33390,0.41642
2007,30-45 y.,North Rhine-Westphalia,Yes,0.60808,748,1229,0.58077,0.63538
2007,30-45 y.,North Rhine-Westphalia,No,0.38831,481,1229,0.36105,0.41557
2007,30-45 y.,Hesse,Yes,0.64221,282,426,0.59664,0.68779
2007,30-45 y.,Hesse,No,0.35208,144,426,0.30667,0.39749
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.61585,197,322,0.56264,0.66906
2007,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.36474,125,322,0.31208,0.41739
2007,30-45 y.,Baden-Wuerttemberg,Yes,0.59826,457,745,0.56303,0.63348
2007,30-45 y.,Baden-Wuerttemberg,No,0.40077,288,745,0.36556,0.43598
2007,30-45 y.,Bavaria,Yes,0.65054,572,869,0.61882,0.68226
2007,30-45 y.,Bavaria,No,0.34718,297,869,0.31551,0.37886
2007,30-45 y.,Berlin,Yes,0.54890,91,165,0.47274,0.62506
2007,30-45 y.,Berlin,No,0.45110,74,165,0.37494,0.52726
2007,30-45 y.,Brandenburg,Yes,0.60536,134,208,0.53877,0.67194
2007,30-45 y.,Brandenburg,No,0.39464,74,208,0.32806,0.46123
2007,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.62797,84,128,0.54390,0.71203
2007,30-45 y.,Mecklenburg-Western Pomerania,No,0.34884,44,128,0.26595,0.43173
2007,30-45 y.,Saxony,Yes,0.60733,232,387,0.55861,0.65604
2007,30-45 y.,Saxony,No,0.38859,155,387,0.33996,0.43722
2007,30-45 y.,Saxony-Anhalt,Yes,0.52124,110,197,0.45130,0.59118
2007,30-45 y.,Saxony-Anhalt,No,0.45583,87,197,0.38611,0.52556
2007,30-45 y.,Thuringa,Yes,0.61456,139,232,0.55180,0.67733
2007,30-45 y.,Thuringa,No,0.38544,93,232,0.32267,0.44820
2007,46-65 y.,Schleswig-Holstein,Yes,0.69450,157,219,0.63335,0.75565
2007,46-65 y.,Schleswig-Holstein,No,0.28488,62,219,0.22497,0.34480
2007,46-65 y.,Hamburg,Yes,0.78361,78,78,0.69163,0.87559
2007,46-65 y.,Lower Saxony,Yes,0.69010,409,581,0.65246,0.72773
2007,46-65 y.,Lower Saxony,No,0.29854,172,581,0.26130,0.33578
2007,46-65 y.,Bremen,Yes,0.77572,44,44,0.65105,0.90040
2007,46-65 y.,North Rhine-Westphalia,Yes,0.71187,1018,1405,0.68818,0.73556
2007,46-65 y.,North Rhine-Westphalia,No,0.28082,387,1405,0.25732,0.30433
2007,46-65 y.,Hesse,Yes,0.69158,353,491,0.65069,0.73248
2007,46-65 y.,Hesse,No,0.28527,138,491,0.24529,0.32526
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.68912,263,402,0.64382,0.73443
2007,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.30761,139,402,0.26244,0.35278
2007,46-65 y.,Baden-Wuerttemberg,Yes,0.72793,592,808,0.69723,0.75864
2007,46-65 y.,Baden-Wuerttemberg,No,0.26506,216,808,0.23460,0.29551
2007,46-65 y.,Bavaria,Yes,0.72794,739,1020,0.70061,0.75526
2007,46-65 y.,Bavaria,No,0.27206,281,1020,0.24474,0.29939
2007,46-65 y.,Berlin,Yes,0.71547,223,302,0.66449,0.76644
2007,46-65 y.,Berlin,No,0.28453,79,302,0.23356,0.33551
2007,46-65 y.,Brandenburg,Yes,0.73164,216,290,0.68056,0.78273
2007,46-65 y.,Brandenburg,No,0.26767,74,290,0.21663,0.31872
2007,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.72545,143,189,0.66165,0.78925
2007,46-65 y.,Mecklenburg-Western Pomerania,No,0.26620,46,189,0.20302,0.32938
2007,46-65 y.,Saxony,Yes,0.67088,364,538,0.63114,0.71063
2007,46-65 y.,Saxony,No,0.32034,174,538,0.28088,0.35981
2007,46-65 y.,Saxony-Anhalt,Yes,0.69745,234,320,0.64704,0.74786
2007,46-65 y.,Saxony-Anhalt,No,0.29695,86,320,0.24681,0.34709
2007,46-65 y.,Thuringa,Yes,0.68778,216,304,0.63561,0.73996
2007,46-65 y.,Thuringa,No,0.31141,88,304,0.25927,0.36355
2007,66 and older,Schleswig-Holstein,Yes,0.88217,125,125,0.82542,0.93892
2007,66 and older,Hamburg,Yes,0.87625,58,58,0.79076,0.96174
2007,66 and older,Lower Saxony,Yes,0.84528,360,418,0.81057,0.87999
2007,66 and older,Lower Saxony,No,0.14745,58,418,0.11342,0.18148
2007,66 and older,North Rhine-Westphalia,Yes,0.84998,771,919,0.82688,0.87308
2007,66 and older,North Rhine-Westphalia,No,0.14199,148,919,0.11941,0.16457
2007,66 and older,Hesse,Yes,0.86504,226,263,0.82366,0.90641
2007,66 and older,Hesse,No,0.12828,37,263,0.08779,0.16877
2007,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.81734,215,255,0.76982,0.86485
2007,66 and older,"Rhineland-Palatinate, Saarland",No,0.17570,40,255,0.12890,0.22250
2007,66 and older,Baden-Wuerttemberg,Yes,0.89706,412,466,0.86944,0.92468
2007,66 and older,Baden-Wuerttemberg,No,0.09768,54,466,0.07070,0.12467
2007,66 and older,Bavaria,Yes,0.88461,518,588,0.85876,0.91045
2007,66 and older,Bavaria,No,0.10453,70,588,0.07978,0.12928
2007,66 and older,Berlin,Yes,0.93218,119,119,0.88681,0.97755
2007,66 and older,Brandenburg,Yes,0.90132,204,204,0.86029,0.94235
2007,66 and older,Mecklenburg-Western Pomerania,Yes,0.87550,93,93,0.80804,0.94297
2007,66 and older,Saxony,Yes,0.92259,290,290,0.89178,0.95340
2007,66 and older,Saxony-Anhalt,Yes,0.90000,171,171,0.85490,0.94510
2007,66 and older,Thuringa,Yes,0.89263,188,188,0.84825,0.93700
2008,17-29 y.,Schleswig-Holstein,Yes,0.45610,40,88,0.35144,0.56076
2008,17-29 y.,Schleswig-Holstein,No,0.43789,48,88,0.33364,0.54215
2008,17-29 y.,Hamburg,Yes,0.63489,38,38,0.47975,0.79002
2008,17-29 y.,Lower Saxony,Yes,0.58655,169,267,0.52736,0.64573
2008,17-29 y.,Lower Saxony,No,0.32416,98,267,0.26791,0.38040
2008,17-29 y.,North Rhine-Westphalia,Yes,0.46622,333,598,0.42621,0.50624
2008,17-29 y.,North Rhine-Westphalia,No,0.44911,265,598,0.40921,0.48901
2008,17-29 y.,Hesse,Yes,0.55875,121,194,0.48869,0.62880
2008,17-29 y.,Hesse,No,0.35462,73,194,0.28712,0.42211
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.51081,93,163,0.43383,0.58778
2008,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.38261,70,163,0.30776,0.45745
2008,17-29 y.,Baden-Wuerttemberg,Yes,0.51495,233,446,0.46851,0.56139
2008,17-29 y.,Baden-Wuerttemberg,No,0.41135,213,446,0.36563,0.45707
2008,17-29 y.,Bavaria,Yes,0.55368,261,422,0.50620,0.60117
2008,17-29 y.,Bavaria,No,0.34908,161,422,0.30354,0.39461
2008,17-29 y.,Berlin,Yes,0.57880,87,135,0.49520,0.66240
2008,17-29 y.,Berlin,No,0.33984,48,135,0.25964,0.42004
2008,17-29 y.,Brandenburg,Yes,0.54204,70,122,0.45326,0.63081
2008,17-29 y.,Brandenburg,No,0.42474,52,122,0.33666,0.51281
2008,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.61176,42,42,0.46259,0.76094
2008,17-29 y.,Saxony,Yes,0.58501,153,242,0.52280,0.64722
2008,17-29 y.,Saxony,No,0.36246,89,242,0.30177,0.42315
2008,17-29 y.,Saxony-Anhalt,Yes,0.43303,71,148,0.35293,0.51313
2008,17-29 y.,Saxony-Anhalt,No,0.44996,77,148,0.36953,0.53038
2008,17-29 y.,Thuringa,Yes,0.63339,100,156,0.55753,0.70925
2008,17-29 y.,Thuringa,No,0.34174,56,156,0.26707,0.41641
2008,30-45 y.,Schleswig-Holstein,Yes,0.57941,83,129,0.49388,0.66493
2008,30-45 y.,Schleswig-Holstein,No,0.42059,46,129,0.33507,0.50612
2008,30-45 y.,Hamburg,Yes,0.64564,38,38,0.49151,0.79976
2008,30-45 y.,Lower Saxony,Yes,0.64547,321,487,0.60294,0.68800
2008,30-45 y.,Lower Saxony,No,0.35219,166,487,0.30972,0.39465
2008,30-45 y.,North Rhine-Westphalia,Yes,0.59102,663,1101,0.56196,0.62007
2008,30-45 y.,North Rhine-Westphalia,No,0.40858,438,1101,0.37953,0.43763
2008,30-45 y.,Hesse,Yes,0.67388,255,380,0.62669,0.72108
2008,30-45 y.,Hesse,No,0.30761,125,380,0.26115,0.35408
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.61810,176,272,0.56025,0.67594
2008,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.37380,96,272,0.31620,0.43140
2008,30-45 y.,Baden-Wuerttemberg,Yes,0.60167,403,666,0.56446,0.63888
2008,30-45 y.,Baden-Wuerttemberg,No,0.39833,263,666,0.36112,0.43554
2008,30-45 y.,Bavaria,Yes,0.63829,523,792,0.60481,0.67178
2008,30-45 y.,Bavaria,No,0.35720,269,792,0.32380,0.39059
2008,30-45 y.,Berlin,Yes,0.61924,105,157,0.54304,0.69544
2008,30-45 y.,Berlin,No,0.38076,52,157,0.30456,0.45696
2008,30-45 y.,Brandenburg,Yes,0.48546,113,198,0.41567,0.55526
2008,30-45 y.,Brandenburg,No,0.51454,85,198,0.44474,0.58433
2008,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.53209,64,113,0.43968,0.62450
2008,30-45 y.,Mecklenburg-Western Pomerania,No,0.44083,49,113,0.34888,0.53278
2008,30-45 y.,Saxony,Yes,0.56987,203,360,0.51866,0.62109
2008,30-45 y.,Saxony,No,0.41666,157,360,0.36566,0.46766
2008,30-45 y.,Saxony-Anhalt,Yes,0.59101,104,187,0.52035,0.66167
2008,30-45 y.,Saxony-Anhalt,No,0.40225,83,187,0.33178,0.47272
2008,30-45 y.,Thuringa,Yes,0.59263,126,214,0.52664,0.65861
2008,30-45 y.,Thuringa,No,0.40285,88,214,0.33698,0.46872
2008,46-65 y.,Schleswig-Holstein,Yes,0.72254,149,194,0.65938,0.78571
2008,46-65 y.,Schleswig-Holstein,No,0.26616,45,194,0.20380,0.32851
2008,46-65 y.,Hamburg,Yes,0.76455,75,75,0.66788,0.86122
2008,46-65 y.,Lower Saxony,Yes,0.67552,393,559,0.63667,0.71437
2008,46-65 y.,Lower Saxony,No,0.32189,166,559,0.28312,0.36065
2008,46-65 y.,Bremen,Yes,0.81241,34,34,0.67922,0.94561
2008,46-65 y.,North Rhine-Westphalia,Yes,0.69972,952,1320,0.67498,0.72445
2008,46-65 y.,North Rhine-Westphalia,No,0.29141,368,1320,0.26688,0.31593
2008,46-65 y.,Hesse,Yes,0.72130,344,479,0.68110,0.76149
2008,46-65 y.,Hesse,No,0.27870,135,479,0.23851,0.31890
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.73134,293,412,0.68849,0.77420
2008,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.26027,119,412,0.21785,0.30269
2008,46-65 y.,Baden-Wuerttemberg,Yes,0.70778,553,760,0.67543,0.74014
2008,46-65 y.,Baden-Wuerttemberg,No,0.28403,207,760,0.25195,0.31612
2008,46-65 y.,Bavaria,Yes,0.73338,688,956,0.70534,0.76143
2008,46-65 y.,Bavaria,No,0.25790,268,956,0.23016,0.28565
2008,46-65 y.,Berlin,Yes,0.74071,211,285,0.68974,0.79168
2008,46-65 y.,Berlin,No,0.24570,74,285,0.19563,0.29577
2008,46-65 y.,Brandenburg,Yes,0.57530,184,279,0.51719,0.63341
2008,46-65 y.,Brandenburg,No,0.41808,95,279,0.36010,0.47606
2008,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.76069,153,191,0.70002,0.82136
2008,46-65 y.,Mecklenburg-Western Pomerania,No,0.23341,38,191,0.17327,0.29356
2008,46-65 y.,Saxony,Yes,0.74324,369,510,0.70529,0.78119
2008,46-65 y.,Saxony,No,0.25676,141,510,0.21881,0.29471
2008,46-65 y.,Saxony-Anhalt,Yes,0.73939,207,290,0.68878,0.79000
2008,46-65 y.,Saxony-Anhalt,No,0.26061,83,290,0.21000,0.31122
2008,46-65 y.,Thuringa,Yes,0.67289,207,289,0.61870,0.72707
2008,46-65 y.,Thuringa,No,0.31503,82,289,0.26138,0.36868
2008,66 and older,Schleswig-Holstein,Yes,0.88773,126,126,0.83239,0.94308
2008,66 and older,Hamburg,Yes,0.76493,54,54,0.65076,0.87909
2008,66 and older,Lower Saxony,Yes,0.82828,359,419,0.79212,0.86443
2008,66 and older,Lower Saxony,No,0.15303,60,419,0.11852,0.18755
2008,66 and older,North Rhine-Westphalia,Yes,0.83269,734,892,0.80818,0.85720
2008,66 and older,North Rhine-Westphalia,No,0.16140,158,892,0.13724,0.18555
2008,66 and older,Hesse,Yes,0.90731,225,256,0.87172,0.94291
2008,66 and older,Hesse,No,0.08271,31,256,0.04890,0.11652
2008,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.83228,205,244,0.78530,0.87925
2008,66 and older,"Rhineland-Palatinate, Saarland",No,0.15240,39,244,0.10721,0.19758
2008,66 and older,Baden-Wuerttemberg,Yes,0.89214,423,478,0.86431,0.91998
2008,66 and older,Baden-Wuerttemberg,No,0.10712,55,478,0.07936,0.13487
2008,66 and older,Bavaria,Yes,0.89126,511,569,0.86566,0.91686
2008,66 and older,Bavaria,No,0.10308,58,569,0.07808,0.12809
2008,66 and older,Berlin,Yes,0.92687,127,127,0.88141,0.97233
2008,66 and older,Brandenburg,Yes,0.92752,207,207,0.89211,0.96292
2008,66 and older,Mecklenburg-Western Pomerania,Yes,0.87297,98,98,0.80670,0.93924
2008,66 and older,Saxony,Yes,0.91369,288,288,0.88120,0.94618
2008,66 and older,Saxony-Anhalt,Yes,0.92950,169,169,0.89079,0.96821
2008,66 and older,Thuringa,Yes,0.90590,192,192,0.86449,0.94731
2009,17-29 y.,Schleswig-Holstein,Yes,0.49484,44,83,0.38662,0.60306
2009,17-29 y.,Schleswig-Holstein,No,0.43345,39,83,0.32619,0.54071
2009,17-29 y.,Hamburg,Yes,0.57142,36,36,0.40747,0.73537
2009,17-29 y.,Lower Saxony,Yes,0.63753,150,224,0.57444,0.70062
2009,17-29 y.,Lower Saxony,No,0.31098,74,224,0.25022,0.37173
2009,17-29 y.,North Rhine-Westphalia,Yes,0.49869,297,534,0.45624,0.54114
2009,17-29 y.,North Rhine-Westphalia,No,0.41973,237,534,0.37783,0.46162
2009,17-29 y.,Hesse,Yes,0.44917,117,188,0.37788,0.52046
2009,17-29 y.,Hesse,No,0.49327,71,188,0.42162,0.56493
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.52114,103,156,0.44250,0.59979
2009,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.34057,53,156,0.26596,0.41517
2009,17-29 y.,Baden-Wuerttemberg,Yes,0.54828,239,401,0.49951,0.59705
2009,17-29 y.,Baden-Wuerttemberg,No,0.38173,162,401,0.33412,0.42934
2009,17-29 y.,Bavaria,Yes,0.53286,260,407,0.48433,0.58139
2009,17-29 y.,Bavaria,No,0.38458,147,407,0.33726,0.43191
2009,17-29 y.,Berlin,Yes,0.70468,84,118,0.62201,0.78734
2009,17-29 y.,Berlin,No,0.21549,34,118,0.14098,0.28999
2009,17-29 y.,Brandenburg,Yes,0.63118,68,106,0.53889,0.72347
2009,17-29 y.,Brandenburg,No,0.32856,38,106,0.23872,0.41840
2009,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.43557,31,31,0.25814,0.61300
2009,17-29 y.,Saxony,Yes,0.52648,131,226,0.46124,0.59172
2009,17-29 y.,Saxony,No,0.43849,95,226,0.37365,0.50333
2009,17-29 y.,Saxony-Anhalt,Yes,0.51212,74,134,0.42716,0.59707
2009,17-29 y.,Saxony-Anhalt,No,0.46624,60,134,0.38146,0.55102
2009,17-29 y.,Thuringa,Yes,0.60868,83,132,0.52510,0.69225
2009,17-29 y.,Thuringa,No,0.35043,49,132,0.26872,0.43213
2009,30-45 y.,Schleswig-Holstein,Yes,0.59919,64,108,0.50633,0.69205
2009,30-45 y.,Schleswig-Holstein,No,0.37241,44,108,0.28081,0.46402
2009,30-45 y.,Hamburg,Yes,0.54838,43,43,0.39787,0.69888
2009,30-45 y.,Lower Saxony,Yes,0.66693,309,452,0.62343,0.71043
2009,30-45 y.,Lower Saxony,No,0.33186,143,452,0.28840,0.37532
2009,30-45 y.,North Rhine-Westphalia,Yes,0.61323,622,1000,0.58303,0.64344
2009,30-45 y.,North Rhine-Westphalia,No,0.38677,378,1000,0.35656,0.41697
2009,30-45 y.,Hesse,Yes,0.66905,209,312,0.61675,0.72135
2009,30-45 y.,Hesse,No,0.31681,103,312,0.26510,0.36852
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.69804,167,245,0.64044,0.75565
2009,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.30196,78,245,0.24435,0.35956
2009,30-45 y.,Baden-Wuerttemberg,Yes,0.69230,387,579,0.65467,0.72992
2009,30-45 y.,Baden-Wuerttemberg,No,0.30372,192,579,0.26623,0.34121
2009,30-45 y.,Bavaria,Yes,0.63418,476,718,0.59892,0.66943
2009,30-45 y.,Bavaria,No,0.36024,242,718,0.32510,0.39538
2009,30-45 y.,Berlin,Yes,0.69921,110,153,0.62631,0.77212
2009,30-45 y.,Berlin,No,0.30079,43,153,0.22788,0.37369
2009,30-45 y.,Brandenburg,Yes,0.50689,110,182,0.43405,0.57972
2009,30-45 y.,Brandenburg,No,0.48314,72,182,0.41034,0.55594
2009,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.60430,70,109,0.51207,0.69652
2009,30-45 y.,Mecklenburg-Western Pomerania,No,0.38909,39,109,0.29714,0.48104
2009,30-45 y.,Saxony,Yes,0.61473,216,335,0.56253,0.66692
2009,30-45 y.,Saxony,No,0.38527,119,335,0.33308,0.43747
2009,30-45 y.,Saxony-Anhalt,Yes,0.66197,102,171,0.59086,0.73308
2009,30-45 y.,Saxony-Anhalt,No,0.33803,69,171,0.26692,0.40914
2009,30-45 y.,Thuringa,Yes,0.57943,114,191,0.50924,0.64963
2009,30-45 y.,Thuringa,No,0.40870,77,191,0.33880,0.47860
2009,46-65 y.,Schleswig-Holstein,Yes,0.73597,140,179,0.67121,0.80073
2009,46-65 y.,Schleswig-Holstein,No,0.25240,39,179,0.18859,0.31622
2009,46-65 y.,Hamburg,Yes,0.86226,61,61,0.77506,0.94946
2009,46-65 y.,Lower Saxony,Yes,0.64442,381,530,0.60362,0.68521
2009,46-65 y.,Lower Saxony,No,0.34800,149,530,0.30741,0.38859
