year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,856,37.82972,36.92922,38.73022,40.00000,40.00000,42.00000,37.00000,45.00000,40.0,40.00000,40.00000
1984,2nd Quintile,1136,38.91759,38.18115,39.65403,40.00000,40.00000,43.00000,35.50000,47.50000,40.0,40.00000,40.00000
1984,3rd Quintile,1325,39.17814,38.56476,39.79151,40.00000,40.00000,43.00000,35.50000,47.50000,40.0,40.00000,40.00000
1984,4th Quintile,1551,40.03537,39.44024,40.63050,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1984,5th Quintile,1641,41.59747,40.94874,42.24620,40.00000,40.00000,48.00000,28.00000,60.00000,40.0,40.00000,40.00000
1985,1st Quintile,840,38.28831,37.32747,39.24915,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1985,2nd Quintile,1012,38.22059,37.38537,39.05580,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1985,3rd Quintile,1219,39.45210,38.75453,40.14966,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1985,4th Quintile,1410,39.57714,38.93807,40.21620,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1985,5th Quintile,1485,41.02164,40.37171,41.67156,40.00000,40.00000,46.00000,31.00000,55.00000,40.0,40.00000,41.00000
1986,1st Quintile,714,38.15390,37.21272,39.09507,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1986,2nd Quintile,995,39.32103,38.51941,40.12266,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1986,3rd Quintile,1231,38.56713,37.87073,39.26353,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1986,4th Quintile,1412,40.04784,39.44485,40.65083,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1986,5th Quintile,1429,42.18734,41.54126,42.83342,40.00000,40.00000,48.00000,28.00000,60.00000,40.0,40.00000,41.00000
1987,1st Quintile,685,37.15117,36.14971,38.15262,38.00000,40.00000,43.00000,30.50000,50.50000,40.0,40.00000,40.00000
1987,2nd Quintile,1057,38.49732,37.75078,39.24386,38.00000,40.00000,43.00000,30.50000,50.50000,40.0,40.00000,40.00000
1987,3rd Quintile,1238,38.77719,38.10611,39.44826,38.00000,40.00000,43.00000,30.50000,50.50000,40.0,40.00000,40.00000
1987,4th Quintile,1431,38.98601,38.37576,39.59626,39.00000,40.00000,43.00000,33.00000,49.00000,40.0,40.00000,40.00000
1987,5th Quintile,1462,41.87677,41.27188,42.48166,40.00000,40.00000,48.00000,28.00000,60.00000,40.0,40.00000,41.00000
1988,1st Quintile,710,36.57535,35.55049,37.60022,35.00000,40.00000,42.00000,24.50000,52.50000,40.0,40.00000,40.00000
1988,2nd Quintile,1000,37.67163,36.86135,38.48191,37.00000,40.00000,43.00000,28.00000,52.00000,40.0,40.00000,40.00000
1988,3rd Quintile,1171,37.82374,37.10773,38.53975,38.00000,40.00000,42.00000,32.00000,48.00000,40.0,40.00000,40.00000
1988,4th Quintile,1342,39.18989,38.55456,39.82521,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1988,5th Quintile,1366,41.19607,40.52672,41.86542,39.00000,40.00000,46.00000,28.50000,56.50000,40.0,40.00000,40.00000
1989,1st Quintile,715,37.13978,36.18483,38.09472,36.00000,40.00000,42.00000,27.00000,51.00000,40.0,40.00000,40.00000
1989,2nd Quintile,1016,38.78138,38.02269,39.54007,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1989,3rd Quintile,1126,39.23049,38.54015,39.92083,38.00000,40.00000,43.80903,29.28645,52.52258,40.0,40.00000,40.00000
1989,4th Quintile,1319,40.27164,39.72725,40.81604,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1989,5th Quintile,1321,41.41386,40.77272,42.05500,38.00000,40.00000,47.00000,24.50000,60.50000,40.0,40.00000,41.00000
1990,1st Quintile,716,36.64156,35.65787,37.62526,37.00000,39.00000,42.00000,29.50000,49.50000,39.0,38.50000,40.00000
1990,2nd Quintile,988,37.82901,37.08084,38.57718,37.50000,40.00000,42.50000,30.00000,50.00000,40.0,39.00000,40.00000
1990,3rd Quintile,1125,38.35445,37.68023,39.02867,37.50000,39.00000,43.00000,29.25000,51.25000,39.0,39.00000,40.00000
1990,4th Quintile,1292,38.98694,38.41768,39.55620,38.00000,40.00000,43.00000,30.50000,50.50000,40.0,40.00000,40.00000
1990,5th Quintile,1278,41.02548,40.37102,41.67993,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,41.00000
1991,1st Quintile,710,37.18685,36.22192,38.15178,35.00000,39.00000,42.00000,24.50000,52.50000,39.0,38.50000,40.00000
1991,2nd Quintile,1018,37.01314,36.23504,37.79124,36.00000,39.00000,43.00000,25.50000,53.50000,39.0,38.50000,39.50000
1991,3rd Quintile,1132,38.46467,37.83988,39.08946,37.50000,40.00000,42.00000,30.75000,48.75000,40.0,39.00000,40.00000
1991,4th Quintile,1297,38.91301,38.28150,39.54452,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,40.00000,40.00000
1991,5th Quintile,1335,40.69741,40.03636,41.35845,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1992,1st Quintile,1027,38.95495,38.23058,39.67932,37.50000,40.00000,43.83880,27.99180,53.34700,40.0,40.00000,40.00000
1992,2nd Quintile,1581,39.52628,38.97576,40.07680,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1992,3rd Quintile,1608,39.18880,38.63309,39.74450,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,40.00000,40.00000
1992,4th Quintile,1717,39.59951,39.05464,40.14437,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1992,5th Quintile,1698,40.21484,39.65625,40.77344,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1993,1st Quintile,890,38.46465,37.58556,39.34373,37.00000,40.00000,45.00000,25.00000,57.00000,40.0,40.00000,40.00000
1993,2nd Quintile,1456,38.84814,38.28241,39.41386,37.50000,40.00000,43.00000,29.25000,51.25000,40.0,40.00000,40.00000
1993,3rd Quintile,1635,39.00502,38.43886,39.57118,37.50000,40.00000,43.00000,29.25000,51.25000,40.0,40.00000,40.00000
1993,4th Quintile,1711,38.90157,38.37718,39.42596,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,40.00000,40.00000
1993,5th Quintile,1689,40.69833,40.12577,41.27089,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1994,1st Quintile,822,37.66215,36.79498,38.52931,36.00000,40.00000,43.00000,25.50000,53.50000,40.0,39.50000,40.00000
1994,2nd Quintile,1302,38.88813,38.24212,39.53414,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,40.00000,40.00000
1994,3rd Quintile,1602,38.18563,37.61285,38.75840,37.00000,40.00000,42.00000,29.50000,49.50000,40.0,40.00000,40.00000
1994,4th Quintile,1640,39.62589,39.07580,40.17597,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,40.00000,40.00000
1994,5th Quintile,1705,40.51045,39.95494,41.06595,37.73053,40.00000,45.00000,26.82631,55.90421,40.0,40.00000,40.00000
1995,1st Quintile,909,37.25697,36.41387,38.10007,35.00000,40.00000,42.00000,24.50000,52.50000,40.0,39.00000,40.00000
1995,2nd Quintile,1416,37.90140,37.24037,38.56243,36.00000,40.00000,44.00000,24.00000,56.00000,40.0,40.00000,40.00000
1995,3rd Quintile,1648,38.56508,37.95877,39.17140,37.50000,40.00000,43.63202,28.30197,52.83005,40.0,40.00000,40.00000
1995,4th Quintile,1787,38.81018,38.26752,39.35283,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1995,5th Quintile,1718,40.93345,40.34816,41.51874,38.00000,40.50000,47.83662,23.24507,62.59155,40.5,40.00000,42.00000
1996,1st Quintile,934,37.13458,36.33617,37.93300,35.00000,40.00000,42.00000,24.50000,52.50000,40.0,39.00000,40.00000
1996,2nd Quintile,1295,37.92191,37.26581,38.57802,35.00000,40.00000,43.00000,23.00000,55.00000,40.0,40.00000,40.00000
1996,3rd Quintile,1561,38.44860,37.86028,39.03693,36.00000,40.00000,43.20626,25.19060,54.01566,40.0,40.00000,40.00000
1996,4th Quintile,1737,39.18535,38.64306,39.72763,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1996,5th Quintile,1678,40.75396,40.15914,41.34878,38.00000,40.00000,48.00000,23.00000,63.00000,40.0,40.00000,40.50000
1997,1st Quintile,820,37.67135,36.75384,38.58885,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,39.99000,40.00000
1997,2nd Quintile,1338,37.92498,37.25560,38.59436,35.85900,40.00000,44.00000,23.64749,56.21151,40.0,40.00000,40.00000
1997,3rd Quintile,1497,38.09916,37.51952,38.67880,35.00000,40.00000,43.00000,23.00000,55.00000,40.0,40.00000,40.00000
1997,4th Quintile,1764,39.70551,39.17701,40.23402,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1997,5th Quintile,1670,41.83499,41.21876,42.45123,38.00000,41.00000,50.00000,20.00000,68.00000,41.0,40.00000,42.00000
1998,1st Quintile,821,36.96818,36.08554,37.85082,32.00000,40.00000,43.00000,15.50000,59.50000,40.0,38.50000,40.00000
1998,2nd Quintile,1231,37.84285,37.10352,38.58217,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
1998,3rd Quintile,1437,38.53651,37.94310,39.12991,36.00000,40.00000,45.00000,22.50000,58.50000,40.0,40.00000,40.00000
1998,4th Quintile,1698,39.73058,39.18431,40.27685,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1998,5th Quintile,1585,40.95493,40.31833,41.59153,37.50000,40.00000,48.00000,21.75000,63.75000,40.0,40.00000,42.00000
1999,1st Quintile,1024,35.87842,35.03189,36.72495,30.00000,40.00000,42.00000,12.00000,60.00000,40.0,38.99500,40.00000
1999,2nd Quintile,1475,37.67337,37.04418,38.30257,35.00000,40.00000,42.50000,23.75000,53.75000,40.0,40.00000,40.00000
1999,3rd Quintile,1644,38.26671,37.64822,38.88521,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
1999,4th Quintile,1834,39.01454,38.48266,39.54642,37.00000,40.00000,45.00000,25.00000,57.00000,40.0,40.00000,40.00000
1999,5th Quintile,1861,40.44730,39.83225,41.06235,37.00000,40.00000,49.32993,18.50511,67.82481,40.0,40.00000,41.51250
2000,1st Quintile,932,35.60338,34.68747,36.51930,28.00000,40.00000,42.00000,7.00000,63.00000,40.0,38.50000,40.00000
2000,2nd Quintile,1387,37.47637,36.80767,38.14507,35.00000,40.00000,43.00000,23.00000,55.00000,40.0,40.00000,40.00000
2000,3rd Quintile,1614,38.74223,38.17725,39.30720,37.37208,40.00000,45.00000,25.93020,56.44188,40.0,40.00000,40.00000
2000,4th Quintile,1805,39.74987,39.20364,40.29609,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
2000,5th Quintile,1779,41.00379,40.41555,41.59203,38.00000,40.00000,48.00000,23.00000,63.00000,40.0,40.00000,42.00000
2001,1st Quintile,1424,35.01912,34.27092,35.76733,25.00000,38.58120,42.00000,1.0,67.50000,38.5,38.50000,40.00000
2001,2nd Quintile,2139,37.55084,36.98540,38.11628,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,40.00000,40.00000
2001,3rd Quintile,2610,38.30880,37.83323,38.78438,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2001,4th Quintile,2974,38.63091,38.19802,39.06380,37.00000,40.00000,45.00000,25.00000,57.00000,40.0,40.00000,40.00000
2001,5th Quintile,3076,41.52150,41.05717,41.98584,38.00000,42.00000,50.00000,20.00000,68.00000,42.0,40.00000,42.00000
2002,1st Quintile,1177,33.65783,32.85146,34.46420,24.00000,38.50000,41.00000,1.0,66.50000,38.5,38.00000,40.00000
2002,2nd Quintile,1796,36.45184,35.85052,37.05316,32.00000,40.00000,42.50000,16.25000,58.25000,40.0,39.00000,40.00000
2002,3rd Quintile,2200,37.80920,37.27793,38.34046,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,40.00000,40.00000
2002,4th Quintile,2737,38.27454,37.83189,38.71720,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,40.00000,40.00000
2002,5th Quintile,3456,41.30001,40.87139,41.72863,38.00000,41.00000,50.00000,20.00000,68.00000,41.0,40.00000,42.00000
2003,1st Quintile,1122,32.86732,32.02520,33.70945,20.00000,38.00000,40.00000,2.0,70.00000,38.0,37.50000,38.50000
2003,2nd Quintile,1742,36.26994,35.66510,36.87478,32.00000,40.00000,42.00000,17.00000,57.00000,40.0,39.00000,40.00000
2003,3rd Quintile,2260,37.34071,36.80886,37.87255,34.06151,40.00000,43.90498,19.29631,58.67018,40.0,40.00000,40.00000
2003,4th Quintile,2842,38.13735,37.70297,38.57173,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,40.00000,40.00000
2003,5th Quintile,4356,40.99664,40.59802,41.39526,37.50000,41.00000,50.00000,18.75000,68.75000,41.0,40.00000,42.00000
2004,1st Quintile,1091,32.67866,31.83098,33.52634,20.00000,38.00000,40.00000,1.5,70.00000,38.0,37.50000,38.51250
2004,2nd Quintile,1685,35.87144,35.24414,36.49875,31.00000,40.00000,42.00000,14.50000,58.50000,40.0,39.00000,40.00000
2004,3rd Quintile,2133,37.34933,36.81401,37.88464,35.00000,40.00000,43.00000,23.00000,55.00000,40.0,40.00000,40.00000
2004,4th Quintile,2700,38.16842,37.71005,38.62680,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,40.00000,40.00000
2004,5th Quintile,4213,40.88306,40.49460,41.27152,38.00000,41.00000,48.00000,23.00000,63.00000,41.0,40.00000,42.00000
2005,1st Quintile,1006,33.92631,33.01494,34.83769,21.50000,38.50000,42.00000,1.0,72.75000,38.5,38.00000,40.00000
2005,2nd Quintile,1565,36.47184,35.80644,37.13723,30.00000,40.00000,42.37152,11.44271,60.92881,40.0,40.00000,40.00000
2005,3rd Quintile,2019,37.19213,36.63618,37.74808,31.00000,40.00000,44.00000,11.50000,63.50000,40.0,40.00000,40.00000
2005,4th Quintile,2653,37.92515,37.45799,38.39231,35.00000,40.00000,43.00000,23.00000,55.00000,40.0,40.00000,40.00000
2005,5th Quintile,3930,41.12477,40.71916,41.53038,38.00000,41.00000,50.00000,20.00000,68.00000,41.0,40.00000,42.00000
2006,1st Quintile,996,33.06835,32.18405,33.95265,20.00000,38.00000,41.00000,1.5,72.50000,38.0,37.50000,39.00000
2006,2nd Quintile,1454,36.49975,35.82521,37.17428,30.00000,40.00000,43.00000,10.50000,62.50000,40.0,40.00000,40.00000
