year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1986,Indirect migration background,female,38,34.12386,31.87651,36.37121,30.00000,37.19806,40.00000,15.00000,45.0,38.0,30.00000,40.00000
1987,No migration background,male,2426,43.36993,42.94393,43.79593,40.00000,40.00000,48.00000,28.00000,60.00000,40.0,40.00000,42.00000
1987,No migration background,female,1626,33.78711,33.16748,34.40674,24.00000,40.00000,40.00000,1.0,64.00000,40.0,39.00000,40.00000
1987,Direct migration background,male,1133,42.33612,41.87806,42.79418,40.00000,40.00000,44.00000,34.00000,50.00000,40.0,40.00000,40.00000
1987,Direct migration background,female,607,34.52560,33.65596,35.39524,28.00000,39.00000,40.00000,10.00000,58.00000,39.0,38.00000,40.00000
1987,Indirect migration background,male,44,42.60142,41.15020,44.05264,40.00000,40.00000,47.90710,28.13935,59.76775,40.0,40.00000,48.00000
1987,Indirect migration background,female,39,31.65814,28.06462,35.25167,27.08743,35.16426,40.00000,10.0,50.0,35.0,30.00000,40.00000
1988,No migration background,male,2291,43.03041,42.59100,43.46982,40.00000,40.00000,48.00000,28.00000,60.00000,40.0,40.00000,41.00000
1988,No migration background,female,1552,33.30502,32.63063,33.97942,22.51895,39.00000,40.00000,1.0,66.22158,39.0,39.00000,40.00000
1988,Direct migration background,male,1054,41.53455,40.96491,42.10418,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1988,Direct migration background,female,580,32.87010,31.83974,33.90046,25.00000,38.00000,40.00000,2.50000,62.50000,38.0,38.00000,40.00000
1988,Indirect migration background,male,62,38.80883,36.47689,41.14076,39.00000,40.00000,42.00000,34.50000,46.50000,40.0,40.00000,42.00000
1988,Indirect migration background,female,51,31.90072,28.94794,34.85350,23.22283,34.20468,40.00000,1.0,57.0,34.0,30.00000,40.00000
1989,No migration background,male,2256,43.68024,43.28205,44.07843,40.00000,40.00000,48.00000,28.00000,60.00000,40.0,40.00000,42.00000
1989,No migration background,female,1523,34.31474,33.68368,34.94579,25.00000,39.00000,40.00000,2.50000,62.50000,39.0,39.00000,39.00000
1989,Direct migration background,male,1028,42.51621,42.02947,43.00295,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1989,Direct migration background,female,564,33.45275,32.42593,34.47956,25.00000,38.00000,40.00000,2.50000,62.50000,38.0,38.00000,39.00000
1989,Indirect migration background,male,65,41.00296,39.07372,42.93219,38.00000,40.00000,42.85073,30.72390,50.12683,40.0,39.00000,40.00000
1989,Indirect migration background,female,61,35.04550,31.84283,38.24817,24.68719,38.00000,40.00000,8.0,60.0,38.0,25.00000,40.00000
1990,No migration background,male,3785,43.63302,43.32639,43.93965,39.00000,42.78937,47.62500,26.06251,60.56249,42.8,42.00000,43.00000
1990,No migration background,female,2985,35.43391,35.00113,35.86669,28.00000,39.00000,43.00000,5.50000,65.50000,39.0,39.00000,39.00000
1990,Direct migration background,male,1052,42.27462,41.77314,42.77610,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
1990,Direct migration background,female,597,34.27924,33.39058,35.16790,29.46452,38.50000,40.00000,13.66131,55.80322,38.5,37.50000,39.00000
1990,Indirect migration background,male,84,40.37541,38.40874,42.34208,38.00704,40.00000,40.92936,33.62355,45.31285,40.0,39.00000,40.00000
1990,Indirect migration background,female,73,31.17877,28.48821,33.86932,21.96931,34.16438,40.00000,9.0,67.04604,35.0,25.00000,38.50000
1991,No migration background,male,3583,42.60248,42.23302,42.97193,38.50000,40.00000,47.00000,25.75000,59.75000,40.0,40.00000,40.50000
1991,No migration background,female,2795,33.60909,33.11891,34.09928,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.50000,38.50000
1991,Direct migration background,male,1022,40.72188,40.14154,41.30223,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1991,Direct migration background,female,607,33.48366,32.58845,34.37886,26.90506,38.00000,40.00000,7.26265,59.64241,38.0,37.50000,38.50000
1991,Indirect migration background,male,105,40.26197,38.28322,42.24072,37.50000,40.00000,42.00000,30.75000,48.75000,40.0,38.50000,40.00000
1991,Indirect migration background,female,92,34.40339,32.25716,36.54963,30.00000,38.08384,40.00000,15.00000,55.00000,38.0,35.00000,40.00000
1992,No migration background,male,3332,43.54253,43.21224,43.87283,39.00000,41.00000,48.00000,25.50000,61.50000,41.0,40.50000,42.00000
1992,No migration background,female,2580,34.47091,34.00319,34.93863,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.50000,39.00000
1992,Direct migration background,male,962,41.63854,41.08096,42.19612,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1992,Direct migration background,female,544,34.38489,33.46794,35.30184,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,38.00000
1992,Indirect migration background,male,114,40.01192,38.44880,41.57504,37.50000,40.00000,43.95603,27.81595,53.64008,40.0,38.50000,40.00000
1992,Indirect migration background,female,100,32.56214,30.02492,35.09935,23.90676,37.50000,40.00000,3.0,60.0,37.5,32.00000,38.00000
1993,No migration background,male,3207,43.69331,43.35888,44.02773,39.00000,41.00000,47.50000,26.25000,60.25000,41.0,40.00000,42.00000
1993,No migration background,female,2492,33.95634,33.46612,34.44657,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.00000,38.50000
1993,Direct migration background,male,878,40.62239,40.03580,41.20899,37.50000,40.00000,43.00000,29.25000,51.25000,40.0,39.00000,40.00000
1993,Direct migration background,female,543,34.65376,33.68934,35.61818,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
1993,Indirect migration background,male,146,39.65023,38.38121,40.91925,37.52132,39.51582,42.00000,30.80331,48.71801,39.5,38.50000,40.00000
1993,Indirect migration background,female,116,35.49874,33.82533,37.17216,34.80698,38.00000,40.00000,27.01745,47.78953,38.0,37.50000,38.50000
1994,No migration background,male,3125,43.40540,43.05940,43.75140,38.50000,41.00000,48.00000,24.25000,62.25000,41.0,40.00000,42.00000
1994,No migration background,female,2414,34.03223,33.53366,34.53080,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.50000,38.50000
1994,Direct migration background,male,787,40.94000,40.30792,41.57207,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1994,Direct migration background,female,476,33.42103,32.41918,34.42288,25.00000,38.00000,40.00000,2.50000,62.50000,38.0,37.50000,38.50000
1994,Indirect migration background,male,152,39.60927,38.33122,40.88731,38.00000,39.00000,42.00000,32.00000,48.00000,39.0,38.50000,40.00000
1994,Indirect migration background,female,118,34.85321,32.86605,36.84037,31.63234,38.00000,40.00000,19.08085,52.55149,38.0,37.50000,40.00000
1995,No migration background,male,3208,43.45918,43.09331,43.82505,39.00000,42.00000,49.00000,24.00000,64.00000,42.0,41.00000,42.00000
1995,No migration background,female,2521,33.69883,33.19999,34.19767,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.00000,38.50000
1995,Direct migration background,male,906,41.07354,40.47203,41.67506,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1995,Direct migration background,female,559,32.32340,31.24800,33.39879,20.00000,37.54396,40.00000,2.0,70.00000,37.5,36.48750,38.00000
1995,Indirect migration background,male,153,35.99571,34.00340,37.98801,36.00000,39.46500,42.00000,27.00000,51.00000,39.5,37.98750,40.00000
1995,Indirect migration background,female,131,32.90273,30.93334,34.87212,20.66623,38.00000,40.00000,6.0,69.00065,38.0,36.50000,39.00000
1996,No migration background,male,3124,43.34249,42.98785,43.69713,38.50000,41.50000,48.00000,24.25000,62.25000,41.5,41.00000,42.00000
1996,No migration background,female,2466,33.53119,33.03051,34.03188,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.00000,38.50000
1996,Direct migration background,male,803,42.10639,41.50819,42.70459,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1996,Direct migration background,female,514,32.56427,31.51615,33.61239,22.00000,37.50000,40.00000,3.0,67.00000,37.5,37.00000,38.50000
1996,Indirect migration background,male,163,39.57457,38.18733,40.96182,37.30865,39.00000,42.00000,30.27163,49.03702,39.0,37.50000,40.00000
1996,Indirect migration background,female,135,33.96262,32.18488,35.74036,25.00000,38.09067,40.00000,5.0,54.0,38.0,37.48750,40.00000
1997,No migration background,male,3067,43.92714,43.56225,44.29203,39.00000,42.00000,50.00000,22.50000,66.50000,42.0,42.00000,42.00000
1997,No migration background,female,2435,34.00421,33.49693,34.51149,25.00000,38.50000,41.00000,1.00000,65.00000,38.5,38.00000,38.50000
1997,Direct migration background,male,786,42.02218,41.36451,42.67986,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1997,Direct migration background,female,470,31.89078,30.74087,33.04069,20.00000,37.00000,40.00000,2.0,70.00000,37.0,35.00000,38.50000
1997,Indirect migration background,male,183,40.80440,39.34461,42.26419,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,38.50000,40.00000
1997,Indirect migration background,female,149,35.30609,33.59061,37.02157,31.20595,40.00000,40.00000,18.01487,53.19108,40.0,38.00000,40.00000
1998,No migration background,male,3489,43.59137,43.22777,43.95498,39.00000,42.00000,50.00000,22.50000,66.50000,42.0,42.00000,42.00000
1998,No migration background,female,2722,33.93789,33.46241,34.41337,25.00000,38.00000,40.50000,2.0,63.75000,38.0,38.00000,38.50000
1998,Direct migration background,male,748,40.91634,40.32619,41.50650,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1998,Direct migration background,female,446,32.41189,31.21002,33.61375,21.66053,37.50000,40.00000,2.0,67.50921,37.5,35.00000,38.50000
1998,Indirect migration background,male,180,42.48611,41.15359,43.81862,38.00000,40.00000,46.00000,26.00000,58.00000,40.0,40.00000,42.51250
1998,Indirect migration background,female,157,35.08344,33.40867,36.75821,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,37.50000,40.00000
1999,No migration background,male,3486,43.17276,42.80316,43.54237,39.00000,42.00000,50.00000,22.50000,66.50000,42.0,41.00000,42.00000
1999,No migration background,female,2843,33.21217,32.72420,33.70013,23.56881,38.00000,41.00000,1.0,67.14678,38.0,37.50000,38.50000
1999,Direct migration background,male,698,41.38161,40.68356,42.07967,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1999,Direct migration background,female,444,31.30416,30.14639,32.46193,20.00000,37.00000,40.00000,3.0,70.00000,37.0,35.00000,38.00000
1999,Indirect migration background,male,206,38.83114,37.35772,40.30456,38.00000,40.00000,42.50000,31.25000,49.25000,40.0,39.00000,40.00000
1999,Indirect migration background,female,161,35.82587,34.14614,37.50561,30.35909,38.50368,40.00000,15.89773,54.46136,38.5,38.00000,40.00000
2000,No migration background,male,6087,43.86396,43.59913,44.12878,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.00000
2000,No migration background,female,4943,32.89634,32.51953,33.27316,22.00000,38.00000,40.00000,1.0,67.00000,38.0,37.50000,38.00000
2000,Direct migration background,male,1015,41.51393,40.91042,42.11743,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2000,Direct migration background,female,720,31.42077,30.48212,32.35942,20.00000,36.00000,40.00000,1.5,70.00000,36.0,35.00000,37.50000
2000,Indirect migration background,male,271,40.08860,38.92529,41.25191,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
2000,Indirect migration background,female,210,34.79226,33.07281,36.51172,30.00000,39.31919,40.00000,15.00000,55.00000,39.5,38.50000,40.00000
2001,No migration background,male,5549,43.54645,43.25416,43.83874,39.00000,42.00000,50.00000,22.50000,66.50000,42.0,42.00000,42.00000
2001,No migration background,female,4656,32.93767,32.55305,33.32230,22.00000,38.00000,40.95452,1.0,69.38629,38.0,37.50000,38.00000
2001,Direct migration background,male,909,41.93551,41.27632,42.59470,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2001,Direct migration background,female,662,32.15502,31.19824,33.11180,23.00000,37.00000,40.00000,1.5,65.50000,37.0,35.00000,37.50000
2001,Indirect migration background,male,255,40.81949,39.68645,41.95252,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.01250
2001,Indirect migration background,female,192,33.15371,31.39520,34.91222,25.00000,38.00000,40.00000,3.0,62.50000,38.0,35.00000,39.00000
2002,No migration background,male,5931,43.56282,43.28918,43.83646,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.00000
2002,No migration background,female,5076,32.15369,31.78886,32.51851,21.00000,37.00000,40.00000,1.0,68.50000,37.0,35.00000,37.50000
2002,Direct migration background,male,844,42.05002,41.39939,42.70066,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2002,Direct migration background,female,628,29.99819,28.97163,31.02475,20.00000,35.00000,40.00000,1.0,70.00000,35.0,32.00000,37.50000
2002,Indirect migration background,male,247,40.94450,39.56624,42.32277,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2002,Indirect migration background,female,208,32.42611,30.66958,34.18265,21.50118,38.00000,40.00000,2.0,65.0,38.0,37.50000,40.00000
2003,No migration background,male,5645,43.18143,42.89894,43.46393,39.00000,42.00000,50.00000,22.50000,66.50000,42.0,41.00000,42.00000
2003,No migration background,female,4869,31.90460,31.53219,32.27702,20.00000,36.00000,40.00000,1.0,70.00000,36.0,35.00000,37.50000
2003,Direct migration background,male,744,41.01152,40.27933,41.74371,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2003,Direct migration background,female,609,29.76282,28.70574,30.81990,18.75347,35.00000,40.00000,1.5,71.86979,35.0,30.00000,36.51250
2003,Indirect migration background,male,239,40.71888,39.32725,42.11051,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2003,Indirect migration background,female,217,31.96419,30.24901,33.67936,21.00000,37.90765,40.00000,3.0,68.50000,38.0,35.00000,38.50000
2004,No migration background,male,5381,42.87688,42.59130,43.16246,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,41.00000,42.00000
2004,No migration background,female,4714,31.96520,31.58229,32.34811,20.00000,37.00000,40.00000,1.0,70.00000,37.0,35.00000,37.50000
2004,Direct migration background,male,704,40.74322,39.95453,41.53191,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2004,Direct migration background,female,569,30.39257,29.27658,31.50857,20.00000,35.77487,40.00000,1.0,70.00000,36.0,30.00000,37.50000
2004,Indirect migration background,male,240,40.66227,39.33106,41.99349,38.41213,40.00000,44.00000,30.03032,52.38181,40.0,40.00000,40.00000
2004,Indirect migration background,female,214,33.67742,32.07519,35.27964,26.53162,38.50000,40.00000,6.32904,60.0,38.5,36.98750,40.00000
2005,No migration background,male,5048,43.31389,43.01628,43.61150,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,41.48750,42.00000
2005,No migration background,female,4490,32.20086,31.80850,32.59322,21.00000,37.00000,40.00000,1.0,68.50000,37.0,35.00000,37.50000
2005,Direct migration background,male,628,40.71894,39.84692,41.59097,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2005,Direct migration background,female,551,29.71287,28.61504,30.81070,20.00000,35.00000,40.00000,1.0,70.00000,35.0,30.00000,36.00000
2005,Indirect migration background,male,246,40.53956,39.06204,42.01707,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,42.00000
2005,Indirect migration background,female,210,33.71098,32.06754,35.35441,26.65143,38.50000,40.00000,6.62857,60.02286,38.5,37.50000,40.00000
2006,No migration background,male,5337,43.39601,43.10205,43.68998,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.50000
2006,No migration background,female,4805,32.41541,32.03390,32.79692,21.00000,37.00000,41.00000,1.0,71.00000,37.0,35.00000,38.00000
2006,Direct migration background,male,645,41.57793,40.70444,42.45142,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2006,Direct migration background,female,561,29.91856,28.83574,31.00139,20.00000,33.00000,40.00000,2.0,70.00000,33.0,30.00000,36.00000
2006,Indirect migration background,male,243,42.47730,41.24541,43.70918,38.50000,40.01582,45.00000,28.75000,54.75000,40.0,40.00000,42.00000
2006,Indirect migration background,female,225,33.88248,32.30589,35.45908,25.00000,38.50000,41.00000,4.0,60.0,38.5,37.50000,40.00000
2007,No migration background,male,5096,43.56226,43.25991,43.86460,40.00000,42.50000,50.00000,25.00000,65.00000,42.5,42.00000,43.00000
2007,No migration background,female,4613,32.60529,32.21263,32.99795,21.00000,37.50000,41.00000,1.0,71.00000,37.5,36.00000,38.00000
2007,Direct migration background,male,570,41.97744,41.04075,42.91413,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
2007,Direct migration background,female,498,29.17703,28.02139,30.33267,19.00000,30.00000,40.00000,3.0,60.0,30.0,30.00000,35.00000
2007,Indirect migration background,male,251,40.93316,39.49571,42.37062,38.93873,40.00000,45.00000,29.84683,54.09190,40.0,40.00000,42.00000
2007,Indirect migration background,female,235,33.34032,31.60095,35.07970,22.00000,38.50000,40.00000,2.0,67.00000,38.5,35.00000,40.00000
2008,No migration background,male,4792,43.14763,42.83765,43.45761,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.50000
2008,No migration background,female,4415,32.76474,32.36729,33.16218,21.50000,37.50000,41.00000,1.0,70.25000,37.5,36.00000,38.00000
2008,Direct migration background,male,512,41.42143,40.53426,42.30860,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
2008,Direct migration background,female,476,28.66985,27.49720,29.84250,16.49103,30.00000,40.00000,1.3,70.0,30.0,26.00000,34.00000
2008,Indirect migration background,male,261,41.92460,40.61677,43.23242,40.00000,40.86720,45.00000,32.50000,52.50000,41.0,40.00000,42.00000
2008,Indirect migration background,female,229,31.85757,30.18153,33.53360,20.00000,38.00000,40.00000,2.0,65.0,38.0,35.00000,40.00000
2009,No migration background,male,4468,43.09866,42.76473,43.43258,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.00000
2009,No migration background,female,4217,32.90146,32.49894,33.30397,22.00000,38.00000,42.00000,1.0,72.00000,38.0,37.00000,38.50000
2009,Direct migration background,male,430,42.46001,41.40175,43.51827,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,43.00000
2009,Direct migration background,female,429,27.16261,25.81555,28.50966,13.91480,30.00000,39.00000,1.5,70.0,30.0,25.00000,30.00000
2009,Indirect migration background,male,236,41.21107,40.01708,42.40506,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,41.01250
2009,Indirect migration background,female,214,33.33872,31.45608,35.22137,20.00000,38.50000,41.50000,2.5,64.0,38.5,35.00000,40.00000
2010,No migration background,male,5897,42.60539,42.31720,42.89358,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,41.48750,42.00000
2010,No migration background,female,5583,32.55639,32.20458,32.90819,22.00000,37.50000,41.00000,1.0,69.50000,37.5,36.00000,38.00000
2010,Direct migration background,male,867,42.04490,41.24527,42.84453,38.02527,40.00000,50.00000,20.06318,67.96209,40.0,40.00000,42.00000
2010,Direct migration background,female,627,26.51231,25.38372,27.64090,12.50000,28.00000,40.00000,1.5,80.0,28.0,24.00000,30.00000
2010,Indirect migration background,male,349,39.35386,38.13938,40.56833,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
2010,Indirect migration background,female,273,31.47832,29.92953,33.02711,20.00000,37.43575,40.00000,1.5,60.0,37.5,30.00000,38.50000
2011,No migration background,male,6954,43.13069,42.86744,43.39394,40.00000,42.50000,50.00000,25.00000,65.00000,42.5,42.00000,43.00000
2011,No migration background,female,7070,33.43331,33.12298,33.74364,24.00000,38.00000,42.00000,0.5,69.00000,38.0,37.50000,38.50000
2011,Direct migration background,male,965,42.67754,41.97083,43.38425,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,40.00000,42.51250
2011,Direct migration background,female,850,28.77375,27.84007,29.70742,16.83625,30.00000,40.00000,2.0,74.74562,30.0,26.97500,33.00000
2011,Indirect migration background,male,398,40.74080,39.63052,41.85108,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,42.00000
2011,Indirect migration background,female,373,33.47034,32.07660,34.86407,23.61498,38.80105,42.00000,2.0,60.0,39.0,35.00000,40.00000
2012,No migration background,male,6703,42.32259,42.05187,42.59331,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,42.00000,42.00000
2012,No migration background,female,6979,33.05429,32.74284,33.36574,23.00000,38.00000,42.00000,1.0,70.50000,38.0,37.00000,38.50000
2012,Direct migration background,male,965,42.52332,41.83519,43.21144,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,42.00000
2012,Direct migration background,female,880,28.76314,27.88819,29.63809,18.00000,30.00000,40.00000,2.0,68.0,30.0,28.97500,33.00000
2012,Indirect migration background,male,415,41.18739,40.03950,42.33529,38.50000,42.00000,45.00000,28.75000,54.75000,42.0,40.00000,43.00000
2012,Indirect migration background,female,363,31.06266,29.67554,32.44977,20.00000,37.00000,40.00000,1.0,60.0,37.0,30.00000,38.50000
2013,No migration background,male,6399,42.30040,42.02209,42.57872,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,42.00000,42.00000
2013,No migration background,female,6799,32.66294,32.34695,32.97894,23.00000,37.00000,42.00000,1.0,70.50000,37.0,35.00000,38.00000
2013,Direct migration background,male,2077,41.38099,40.86486,41.89712,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
2013,Direct migration background,female,1995,28.80872,28.20091,29.41653,18.00000,30.00000,40.00000,1.5,73.00000,30.0,26.00000,30.00000
2013,Indirect migration background,male,708,41.19174,40.38130,42.00218,38.50000,40.00000,46.00000,27.25000,57.25000,40.0,40.00000,42.00000
2013,Indirect migration background,female,595,32.44146,31.32517,33.55775,20.00000,38.00000,42.00000,2.0,70.0,38.0,35.00000,39.00000
2014,No migration background,male,5847,41.50048,41.21217,41.78878,40.00000,41.00000,46.00000,31.00000,55.00000,41.0,41.00000,42.00000
2014,No migration background,female,6180,32.31997,31.98897,32.65096,22.00000,36.00000,41.00000,1.0,69.50000,36.0,35.00000,38.00000
2014,Direct migration background,male,1683,40.68590,40.14393,41.22786,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
2014,Direct migration background,female,1604,28.50662,27.82097,29.19227,17.00000,30.00000,40.00000,1.0,74.50000,30.0,25.00000,30.00000
2014,Indirect migration background,male,564,41.68645,40.79419,42.57872,38.95788,40.00000,46.00000,28.39470,56.56318,40.0,40.00000,42.00000
2014,Indirect migration background,female,541,31.67284,30.49758,32.84811,20.00000,38.12285,42.00000,2.0,70.0,38.5,35.00000,40.00000
2015,No migration background,male,5466,41.51278,41.21094,41.81461,40.00000,41.00000,45.50000,31.75000,53.75000,41.0,40.50000,42.00000
2015,No migration background,female,5816,32.43661,32.10231,32.77092,22.00000,35.00000,41.00000,1.0,69.50000,35.0,35.00000,37.00000
2015,Direct migration background,male,1972,40.74399,40.24334,41.24463,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
2015,Direct migration background,female,1783,29.96929,29.33179,30.60678,20.00000,30.00000,40.00000,2.0,70.00000,30.0,30.00000,35.00000
2015,Indirect migration background,male,533,41.05104,40.24089,41.86118,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,42.00000
2015,Indirect migration background,female,489,32.55718,31.30383,33.81052,20.00000,39.00000,42.00000,1.0,70.0,39.0,35.00000,40.00000
2016,No migration background,male,5079,41.21886,40.91465,41.52306,39.00000,41.00000,45.00000,30.00000,54.00000,41.0,41.00000,42.00000
2016,No migration background,female,5506,32.55103,32.21067,32.89139,23.00000,36.00000,41.00000,1.0,68.00000,36.0,35.00000,37.40250
2016,Direct migration background,male,1611,40.21093,39.64611,40.77575,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2016,Direct migration background,female,1601,29.49055,28.78952,30.19158,18.00000,30.00000,40.00000,1.0,73.00000,30.0,30.00000,34.00000
2016,Indirect migration background,male,483,40.20793,39.21193,41.20393,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,41.00000
2016,Indirect migration background,female,501,32.47936,31.32773,33.63099,20.31988,38.00000,42.00000,1.0,70.0,38.0,35.00000,40.00000
2017,No migration background,male,5971,41.01357,40.72547,41.30167,39.00000,41.00000,45.00000,30.00000,54.00000,41.0,40.00000,41.00000
2017,No migration background,female,6380,32.34740,32.03150,32.66330,23.00000,36.00000,40.00000,0.6,65.50000,36.0,35.00000,37.00000
2017,Direct migration background,male,1854,40.59715,40.05809,41.13621,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
2017,Direct migration background,female,1616,29.07244,28.38051,29.76436,18.00000,30.00000,40.00000,1.5,73.00000,30.0,28.00000,31.51250
2017,Indirect migration background,male,527,39.60812,38.62828,40.58796,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
2017,Indirect migration background,female,539,32.56933,31.53157,33.60710,25.00000,38.00000,40.00000,2.50000,60.0,38.0,35.00000,40.00000
2018,No migration background,male,5719,40.63838,40.34227,40.93449,39.00000,41.00000,45.00000,30.00000,54.00000,41.0,40.00000,41.00000
