year,bula_h,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Schleswig-Holstein,Urban regions,100,36.68391,34.35264,39.01517,34.36533,40.00000,42.00000,22.91332,53.45201,40.0,40.00000,40.00000
1985,Schleswig-Holstein,Rural regions,97,41.28434,38.67435,43.89434,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,42.00000
1985,Hamburg,Urban regions,151,40.78123,38.90065,42.66180,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,42.00000
1985,Hamburg,Rural regions,,,,,,,,,,,,
1985,Lower Saxony,Urban regions,255,40.34373,38.78436,41.90311,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,41.00000
1985,Lower Saxony,Rural regions,285,39.71104,38.05074,41.37134,40.00000,40.00000,46.00000,31.00000,55.00000,40.0,40.00000,41.00000
1985,Bremen,Urban regions,40,36.26079,32.38366,40.13792,23.30381,40.00000,43.00000,8.0,70.0,40.0,38.00000,42.00000
1985,North Rhine-Westphalia,Urban regions,1518,39.80713,39.14643,40.46784,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1985,North Rhine-Westphalia,Rural regions,41,43.19819,39.44994,46.94644,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,42.00000
1985,Hesse,Urban regions,559,39.31134,38.26285,40.35984,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1985,Hesse,Rural regions,72,38.25354,34.91863,41.58846,40.00000,40.00000,44.65134,33.02299,51.62834,40.0,40.00000,42.00000
1985,"Rhineland-Palatinate, Saarland",Urban regions,297,39.90471,38.51604,41.29338,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1985,"Rhineland-Palatinate, Saarland",Rural regions,67,39.87954,36.43856,43.32051,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,41.00000
1985,Baden-Wuerttemberg,Urban regions,1037,39.61479,38.85225,40.37733,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1985,Baden-Wuerttemberg,Rural regions,168,37.25847,35.02711,39.48983,27.50191,40.00000,45.00000,2.0,70.0,40.0,40.00000,42.00000
1985,Bavaria,Urban regions,588,38.35074,37.34914,39.35234,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1985,Bavaria,Rural regions,498,40.84083,39.69146,41.99019,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1985,Berlin,Urban regions,190,38.87838,37.15098,40.60579,40.00000,40.00000,44.00000,34.00000,50.00000,40.0,40.00000,40.00000
1986,Schleswig-Holstein,Urban regions,91,37.58096,34.77817,40.38375,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
1986,Schleswig-Holstein,Rural regions,90,42.80579,40.11916,45.49241,40.00000,40.00000,46.68257,29.97614,56.70643,40.0,40.00000,42.02500
1986,Hamburg,Urban regions,131,42.65032,41.06637,44.23427,40.00000,40.26966,45.00000,32.50000,52.50000,41.0,40.00000,45.00000
1986,Hamburg,Rural regions,,,,,,,,,,,,
1986,Lower Saxony,Urban regions,268,40.36546,38.95792,41.77300,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1986,Lower Saxony,Rural regions,293,42.16021,40.52750,43.79292,39.00000,40.00000,50.00000,22.50000,66.50000,40.0,40.00000,42.02500
1986,Bremen,Urban regions,46,34.67080,30.59179,38.74981,26.25220,40.00000,41.59065,7.0,64.59832,40.0,39.00000,40.00000
1986,North Rhine-Westphalia,Urban regions,1437,39.93586,39.33136,40.54036,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1986,North Rhine-Westphalia,Rural regions,38,40.41157,36.94971,43.87344,39.00000,40.00000,41.77806,34.83291,45.94514,40.0,40.00000,40.00000
1986,Hesse,Urban regions,522,39.15123,38.05618,40.24627,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1986,Hesse,Rural regions,68,40.88867,37.89711,43.88024,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,42.00000
1986,"Rhineland-Palatinate, Saarland",Urban regions,323,39.69128,38.47886,40.90371,40.00000,40.00000,45.00000,32.50000,52.50000,40.0,40.00000,40.00000
1986,"Rhineland-Palatinate, Saarland",Rural regions,60,39.87639,36.44170,43.31109,38.12848,40.00000,45.00000,27.82120,55.30728,40.0,40.00000,40.00000
1986,Baden-Wuerttemberg,Urban regions,1015,39.81027,39.03141,40.58912,39.00000,40.00000,44.89703,30.15445,53.74259,40.0,40.00000,40.00000
1986,Baden-Wuerttemberg,Rural regions,185,38.88500,37.05449,40.71551,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.02500
1986,Bavaria,Urban regions,552,39.56177,38.47605,40.64748,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1986,Bavaria,Rural regions,456,40.45118,39.18528,41.71708,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1986,Berlin,Urban regions,204,39.99516,38.65946,41.33087,39.00000,40.00000,44.00000,31.50000,51.50000,40.0,40.00000,40.00000
1987,Schleswig-Holstein,Urban regions,84,37.94302,35.25293,40.63312,38.00000,40.00000,43.93084,29.10374,52.82709,40.0,40.00000,40.00000
1987,Schleswig-Holstein,Rural regions,96,40.40080,37.61684,43.18475,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,42.00000
1987,Hamburg,Urban regions,124,40.71619,38.52372,42.90866,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,43.00000
1987,Hamburg,Rural regions,,,,,,,,,,,,
1987,Lower Saxony,Urban regions,285,39.53066,38.14611,40.91522,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1987,Lower Saxony,Rural regions,305,40.07817,38.50472,41.65161,38.00000,40.00000,48.00000,23.00000,63.00000,40.0,40.00000,40.00000
1987,Bremen,Urban regions,40,37.10458,33.28201,40.92715,39.00000,40.00000,42.00000,34.50000,46.50000,40.0,39.97500,40.00000
1987,North Rhine-Westphalia,Urban regions,1473,39.61749,39.00004,40.23494,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1987,North Rhine-Westphalia,Rural regions,39,42.81508,39.34608,46.28408,40.00000,40.00000,46.54367,30.18449,56.35918,40.0,40.00000,43.00000
1987,Hesse,Urban regions,532,39.63810,38.60192,40.67428,38.66551,40.00000,45.00000,29.16378,54.50173,40.0,40.00000,40.00000
1987,Hesse,Rural regions,80,39.32819,36.36119,42.29519,39.83116,40.00000,42.58355,35.70258,46.71213,40.0,40.00000,41.00000
1987,"Rhineland-Palatinate, Saarland",Urban regions,320,39.10514,37.89051,40.31978,39.00000,40.00000,42.00000,34.50000,46.50000,40.0,40.00000,40.00000
1987,"Rhineland-Palatinate, Saarland",Rural regions,63,39.19473,35.67218,42.71727,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1987,Baden-Wuerttemberg,Urban regions,1040,39.92241,39.27288,40.57195,39.00000,40.00000,44.00000,31.50000,51.50000,40.0,40.00000,40.00000
1987,Baden-Wuerttemberg,Rural regions,173,37.77802,35.69951,39.85653,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,42.00000
1987,Bavaria,Urban regions,547,39.11470,38.01554,40.21387,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1987,Bavaria,Rural regions,464,39.08144,37.92643,40.23646,39.00000,40.00000,43.00000,33.00000,49.00000,40.0,40.00000,40.00000
1987,Berlin,Urban regions,208,39.04293,37.71168,40.37419,39.00000,40.00000,42.00000,34.50000,46.50000,40.0,40.00000,40.00000
1988,Schleswig-Holstein,Urban regions,81,37.67723,35.07188,40.28259,36.00000,40.00000,42.11628,26.82558,51.29070,40.0,40.00000,40.00000
1988,Schleswig-Holstein,Rural regions,91,38.59397,35.53117,41.65676,35.02074,40.00000,46.77563,17.38841,64.40796,40.0,40.00000,40.05000
1988,Hamburg,Urban regions,113,39.24845,36.70166,41.79524,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,42.02500
1988,Hamburg,Rural regions,,,,,,,,,,,,
1988,Lower Saxony,Urban regions,281,37.92361,36.37754,39.46968,38.00000,40.00000,44.12476,28.81285,53.31191,40.0,40.00000,40.00000
1988,Lower Saxony,Rural regions,274,40.71849,38.93011,42.50687,38.00000,40.00000,48.00000,23.00000,63.00000,40.0,40.00000,41.00000
1988,Bremen,Urban regions,45,35.13068,31.03732,39.22404,31.68052,40.00000,40.00000,19.20129,52.47923,40.0,38.00000,40.00000
1988,North Rhine-Westphalia,Urban regions,1403,39.21759,38.58889,39.84628,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1988,North Rhine-Westphalia,Rural regions,37,38.12617,33.23690,43.01545,28.39645,40.00000,45.28311,3.06648,70.0,40.0,38.00000,41.00000
1988,Hesse,Urban regions,496,38.89481,37.76374,40.02588,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1988,Hesse,Rural regions,66,37.83155,34.63267,41.03044,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1988,"Rhineland-Palatinate, Saarland",Urban regions,306,39.07669,37.75921,40.39417,39.00000,40.00000,44.77468,30.33797,53.43671,40.0,40.00000,40.00000
1988,"Rhineland-Palatinate, Saarland",Rural regions,60,40.28686,36.79881,43.77491,39.18496,40.00000,41.54492,35.64503,45.08485,40.0,40.00000,40.00000
1988,Baden-Wuerttemberg,Urban regions,1014,39.53631,38.81293,40.25970,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1988,Baden-Wuerttemberg,Rural regions,148,39.48648,37.42565,41.54730,38.00000,40.00000,46.00000,26.00000,58.00000,40.0,40.00000,42.00000
1988,Bavaria,Urban regions,522,38.42461,37.29809,39.55112,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,40.00000,40.00000
1988,Bavaria,Rural regions,442,38.14573,36.85877,39.43268,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1988,Berlin,Urban regions,209,39.53325,38.06411,41.00238,38.00000,40.00000,43.00000,30.50000,50.50000,40.0,40.00000,40.00000
1989,Schleswig-Holstein,Urban regions,88,35.67377,33.36212,37.98541,30.00000,39.72023,40.00000,15.00000,55.00000,40.0,38.00000,40.00000
1989,Schleswig-Holstein,Rural regions,82,42.41539,39.44673,45.38404,39.00000,40.00000,48.55052,24.67422,62.87630,40.0,40.00000,45.00000
1989,Hamburg,Urban regions,111,40.86782,38.99594,42.73971,39.00000,41.00000,44.00000,31.50000,51.50000,41.0,40.00000,42.00000
1989,Lower Saxony,Urban regions,276,39.80577,38.57291,41.03864,37.32211,40.00000,45.00000,25.80527,56.51684,40.0,40.00000,40.00000
1989,Lower Saxony,Rural regions,250,41.71748,40.12173,43.31323,39.00000,40.00000,48.00000,25.50000,61.50000,40.0,40.00000,41.00000
1989,Bremen,Urban regions,46,40.81557,38.19637,43.43477,39.14272,40.00000,44.01253,31.83800,51.31724,40.0,40.00000,42.00000
1989,North Rhine-Westphalia,Urban regions,1378,40.12291,39.52084,40.72497,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1989,North Rhine-Westphalia,Rural regions,40,40.34204,36.24087,44.44321,38.15698,40.00000,47.00000,24.89246,60.26452,40.0,39.00000,42.00000
1989,Hesse,Urban regions,492,38.16203,37.05286,39.27119,37.89874,40.00000,45.00000,27.24686,55.65188,40.0,40.00000,40.00000
1989,Hesse,Rural regions,62,40.04993,37.85210,42.24777,39.00000,40.00000,43.89404,31.65894,51.23510,40.0,40.00000,40.00000
1989,"Rhineland-Palatinate, Saarland",Urban regions,319,39.45475,38.22044,40.68906,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1989,"Rhineland-Palatinate, Saarland",Rural regions,54,41.48807,37.44924,45.52691,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
1989,Baden-Wuerttemberg,Urban regions,984,39.82836,39.10716,40.54957,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1989,Baden-Wuerttemberg,Rural regions,142,40.08091,37.97972,42.18210,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,43.00000
1989,Bavaria,Urban regions,517,39.49848,38.47829,40.51867,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1989,Bavaria,Rural regions,448,39.75411,38.64003,40.86819,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1989,Berlin,Urban regions,208,39.06303,37.47323,40.65283,38.00000,40.00000,42.95666,30.56502,50.39164,40.0,40.00000,40.00000
1990,Schleswig-Holstein,Urban regions,81,36.05405,33.44934,38.65876,32.25885,38.50000,40.00000,20.64712,51.61173,38.5,37.50000,39.00000
1990,Schleswig-Holstein,Rural regions,78,38.47590,35.04056,41.91124,35.15895,40.00000,45.22605,20.05830,60.32669,40.0,38.50000,41.00000
1990,Hamburg,Urban regions,93,39.48990,37.09390,41.88590,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,38.98750,41.00000
1990,Lower Saxony,Urban regions,260,39.59653,38.26092,40.93215,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1990,Lower Saxony,Rural regions,270,39.77073,38.16656,41.37490,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,39.00000,40.00000
1990,Bremen,Urban regions,41,38.71426,34.92191,42.50661,37.38371,40.00000,45.00000,25.95928,56.42443,40.0,39.00000,43.00000
1990,North Rhine-Westphalia,Urban regions,1374,39.05188,38.43710,39.66665,38.00000,40.00000,44.50000,28.25000,54.25000,40.0,39.00000,40.00000
1990,North Rhine-Westphalia,Rural regions,45,36.85269,32.56801,41.13736,30.45682,39.00000,44.00000,10.14204,64.31477,39.0,37.50000,40.00000
1990,Hesse,Urban regions,493,38.69992,37.61650,39.78334,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,39.50000,40.00000
1990,Hesse,Rural regions,62,38.40613,35.98880,40.82345,39.00000,40.00000,41.96439,34.55342,46.41096,40.0,39.00000,40.00000
1990,"Rhineland-Palatinate, Saarland",Urban regions,290,38.89199,37.67601,40.10797,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,39.00000,40.00000
1990,"Rhineland-Palatinate, Saarland",Rural regions,51,37.43543,33.26316,41.60771,37.50000,39.00000,41.43930,31.59104,47.34826,39.0,38.00000,40.00000
1990,Baden-Wuerttemberg,Urban regions,979,39.14449,38.43422,39.85476,37.50000,40.00000,44.00000,27.75000,53.75000,40.0,40.00000,40.00000
1990,Baden-Wuerttemberg,Rural regions,151,39.06706,37.30606,40.82807,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,41.00000
1990,Bavaria,Urban regions,479,39.98752,38.95047,41.02456,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
1990,Bavaria,Rural regions,464,38.31494,37.25388,39.37600,37.50000,40.00000,43.00000,29.25000,51.25000,40.0,39.00000,40.00000
1990,Berlin,Urban regions,396,40.72270,39.72648,41.71891,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,42.00000
1990,Brandenburg,Urban regions,55,43.13649,41.10194,45.17103,40.00000,43.80000,46.22855,30.65718,55.57137,43.8,43.70000,44.00000
1990,Brandenburg,Rural regions,451,44.43524,43.50511,45.36538,40.00000,43.80000,48.38842,27.41737,60.97105,43.8,43.80000,43.80000
1990,Mecklenburg-Western Pomerania,Urban regions,37,42.59515,40.28711,44.90318,40.00000,43.80000,44.37174,33.44239,50.92935,43.8,43.80000,44.00000
1990,Mecklenburg-Western Pomerania,Rural regions,331,43.91986,42.99475,44.84496,42.18980,43.80000,45.28290,37.55015,49.92256,43.8,43.80000,43.80000
1990,Saxony,Urban regions,498,43.50699,42.72667,44.28730,40.00000,43.80000,46.50000,30.25000,56.25000,43.8,43.80000,43.80000
1990,Saxony,Rural regions,434,43.10351,42.29182,43.91520,40.00000,43.80000,45.00000,32.50000,52.50000,43.8,43.80000,43.80000
1990,Saxony-Anhalt,Urban regions,124,43.71732,42.70647,44.72817,42.00000,43.80000,45.00000,37.50000,49.50000,43.8,43.80000,43.80000
1990,Saxony-Anhalt,Rural regions,454,42.58484,41.69381,43.47586,40.00000,43.80000,46.00000,31.00000,55.00000,43.8,43.70000,43.80000
1990,Thuringa,Urban regions,153,43.42734,41.97274,44.88194,40.00000,43.80000,45.00000,32.50000,52.50000,43.8,43.70000,43.80000
1990,Thuringa,Rural regions,367,43.30084,42.22727,44.37440,40.00000,43.80000,46.90392,29.64411,57.25981,43.8,43.70000,43.80000
1991,Schleswig-Holstein,Urban regions,84,36.54663,33.94734,39.14592,34.00000,38.50000,40.00000,25.00000,49.00000,38.5,37.50000,39.00000
1991,Schleswig-Holstein,Rural regions,90,39.33186,36.51850,42.14522,37.45874,40.00000,45.18991,25.86197,56.78668,40.0,38.50000,41.00000
1991,Hamburg,Urban regions,90,41.83196,39.22721,44.43672,38.00000,40.00000,44.00000,29.00000,53.00000,40.0,39.00000,42.00000
1991,Lower Saxony,Urban regions,266,38.87477,37.49365,40.25589,37.50000,40.00000,44.07143,27.64285,53.92858,40.0,39.48750,40.00000
1991,Lower Saxony,Rural regions,275,39.76344,37.96689,41.56000,36.43013,40.00000,48.00000,19.07533,65.35480,40.0,38.50000,40.00000
1991,Bremen,Urban regions,40,38.75992,35.70389,41.81594,38.50000,40.00000,42.00000,33.25000,47.25000,40.0,38.50000,40.00000
1991,North Rhine-Westphalia,Urban regions,1393,38.72833,38.10042,39.35624,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,39.00000,40.00000
1991,North Rhine-Westphalia,Rural regions,41,36.11148,32.88684,39.33612,35.29945,39.00000,40.00000,28.24862,47.05083,39.0,38.50000,39.02500
1991,Hesse,Urban regions,510,38.28003,37.24891,39.31116,37.50000,39.83944,44.00000,27.75000,53.75000,40.0,38.50000,40.00000
1991,Hesse,Rural regions,71,39.02489,36.43321,41.61656,38.50000,40.00000,42.43574,32.59640,48.33934,40.0,38.50000,40.00000
1991,"Rhineland-Palatinate, Saarland",Urban regions,307,39.00671,37.65693,40.35650,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
1991,"Rhineland-Palatinate, Saarland",Rural regions,57,38.76466,35.88291,41.64641,38.00000,38.50000,40.00000,35.00000,43.00000,38.5,38.50000,40.00000
1991,Baden-Wuerttemberg,Urban regions,990,38.99109,38.27672,39.70546,37.50000,40.00000,44.77883,26.58176,55.69707,40.0,40.00000,40.00000
1991,Baden-Wuerttemberg,Rural regions,146,36.28767,34.21041,38.36493,33.60670,40.00000,43.41706,18.89116,58.13261,40.0,39.00000,40.00000
1991,Bavaria,Urban regions,491,39.14992,38.05285,40.24699,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,39.00000,40.00000
1991,Bavaria,Rural regions,475,38.99664,37.88731,40.10596,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,39.00000,40.00000
1991,Berlin,Urban regions,371,39.87352,38.92342,40.82362,38.28577,40.00000,44.00000,29.71441,52.57135,40.0,40.00000,40.00000
1991,Brandenburg,Urban regions,33,34.81104,28.94592,40.67616,30.00000,40.00000,42.73161,10.90259,61.82901,40.0,35.00000,42.00000
1991,Brandenburg,Rural regions,386,38.20158,36.74635,39.65680,40.00000,40.00000,44.00000,34.00000,50.00000,40.0,40.00000,40.00000
1991,Mecklenburg-Western Pomerania,Urban regions,32,40.07443,35.64996,44.49890,40.00000,40.00000,44.00000,34.00000,50.00000,40.0,40.00000,44.00000
1991,Mecklenburg-Western Pomerania,Rural regions,265,38.36820,36.61575,40.12066,38.00000,40.00000,44.81144,27.78284,55.02861,40.0,40.00000,40.00000
1991,Saxony,Urban regions,397,37.52563,35.88155,39.16972,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
