year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1989,Rural regions,male,660,44.95456,44.20312,45.70601,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,40.00000,42.00000
1989,Rural regions,female,418,33.74027,32.46205,35.01849,24.00000,39.00000,40.00000,1.0,64.00000,39.0,38.00000,40.00000
1990,Urban regions,male,3135,42.96994,42.64543,43.29445,39.00000,41.00000,45.00000,30.00000,54.00000,41.0,40.00000,42.00000
1990,Urban regions,female,2218,34.89403,34.39226,35.39580,27.00000,39.00000,41.00000,6.00000,62.00000,39.0,38.50000,39.00000
1990,Rural regions,male,1753,44.50621,44.04266,44.96976,40.00000,43.80000,48.00000,28.00000,60.00000,43.8,43.70000,43.80000
1990,Rural regions,female,1405,36.01291,35.39306,36.63275,30.00000,40.00000,43.80000,9.30000,64.50000,40.0,39.00000,40.00000
1991,Urban regions,male,3048,42.58116,42.22161,42.94072,38.50000,40.00000,46.00000,27.25000,57.25000,40.0,40.00000,40.00000
1991,Urban regions,female,2215,33.81177,33.28447,34.33906,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.50000,38.50000
1991,Rural regions,male,1629,41.87279,41.24929,42.49628,39.00000,40.00000,46.00000,28.50000,56.50000,40.0,40.00000,40.50000
1991,Rural regions,female,1250,33.12476,32.36607,33.88344,24.93624,38.50000,40.00000,2.34061,62.59564,38.5,38.00000,39.00000
1992,Urban regions,male,2887,42.87721,42.54037,43.21406,38.50000,40.00000,46.00000,27.25000,57.25000,40.0,40.00000,41.00000
1992,Urban regions,female,2100,34.05717,33.53022,34.58412,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.00000,38.50000
1992,Rural regions,male,1478,44.09578,43.56389,44.62767,40.00000,41.00000,50.00000,25.00000,65.00000,41.0,40.00000,42.00000
1992,Rural regions,female,1090,35.14780,34.47748,35.81811,30.00000,39.22855,40.00000,15.00000,55.00000,39.0,38.50000,40.00000
1993,Urban regions,male,2824,42.94095,42.60936,43.27254,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
1993,Urban regions,female,2090,33.72094,33.19017,34.25171,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.00000,38.50000
1993,Rural regions,male,1407,43.94996,43.38195,44.51798,40.00000,41.54310,48.00000,28.00000,60.00000,41.5,40.00000,42.00000
1993,Rural regions,female,1061,34.87965,34.14754,35.61176,26.00000,39.00000,40.00000,5.00000,61.00000,39.0,38.50000,40.00000
1994,Urban regions,male,2714,42.68464,42.32712,43.04215,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
1994,Urban regions,female,1987,33.54138,33.00367,34.07909,25.00000,38.50000,40.00000,2.50000,62.50000,38.5,38.00000,38.50000
1994,Rural regions,male,1350,43.86619,43.31262,44.41977,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,40.98750,42.00000
1994,Rural regions,female,1021,35.02447,34.25789,35.79105,27.00000,39.00000,40.00000,7.50000,59.50000,39.0,38.50000,40.00000
1995,Urban regions,male,2813,42.69674,42.31860,43.07489,38.50000,41.00000,47.00000,25.75000,59.75000,41.0,40.00000,42.00000
1995,Urban regions,female,2078,32.95247,32.39510,33.50983,22.00000,38.00000,40.00000,0.4,67.00000,38.0,37.50000,38.50000
1995,Rural regions,male,1454,43.67890,43.10916,44.24864,39.00000,40.95129,50.00000,22.50000,66.50000,41.0,40.00000,42.00000
1995,Rural regions,female,1133,34.74396,34.02759,35.46034,27.00000,38.50000,40.00000,7.50000,59.50000,38.5,38.48750,40.00000
1996,Urban regions,male,2699,42.82566,42.45528,43.19605,38.50000,41.00000,47.00000,25.75000,59.75000,41.0,40.00000,41.51250
1996,Urban regions,female,2027,32.99445,32.44473,33.54416,23.00000,38.00000,40.00000,0.5,65.50000,38.0,37.50000,38.50000
1996,Rural regions,male,1391,43.76616,43.23178,44.30053,39.00000,41.00000,50.00000,22.50000,66.50000,41.0,40.00000,42.00000
1996,Rural regions,female,1088,34.40214,33.66431,35.13996,25.00000,38.50000,40.50000,1.75000,63.75000,38.5,38.00000,39.00000
1997,Urban regions,male,2667,43.24402,42.85728,43.63077,38.50000,41.00000,48.00000,24.25000,62.25000,41.0,40.00000,42.00000
1997,Urban regions,female,1986,33.20462,32.64809,33.76114,23.03490,38.50000,40.00000,1.0,65.44766,38.5,37.50000,38.50000
1997,Rural regions,male,1369,44.40029,43.85912,44.94146,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,41.00000,42.50000
1997,Rural regions,female,1068,35.13112,34.36269,35.89956,26.12332,39.00000,42.00000,2.30831,65.81502,39.0,38.00000,40.00000
1998,Urban regions,male,2902,42.81294,42.43400,43.19189,38.50000,41.00000,48.00000,24.25000,62.25000,41.0,40.00000,42.00000
1998,Urban regions,female,2167,33.31929,32.78599,33.85259,24.00000,38.00000,40.00000,2.0,64.00000,38.0,37.50000,38.50000
1998,Rural regions,male,1515,44.12187,43.56500,44.67875,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.50000
1998,Rural regions,female,1158,34.88954,34.16779,35.61130,27.42086,38.50000,41.00000,7.05214,61.36871,38.5,38.48750,40.00000
1999,Urban regions,male,2884,42.52961,42.13204,42.92718,38.50000,40.00000,48.00000,24.25000,62.25000,40.0,40.00000,41.00000
1999,Urban regions,female,2226,32.68132,32.13005,33.23259,21.68177,38.00000,40.00000,1.0,67.47735,38.0,37.00000,38.00000
1999,Rural regions,male,1506,43.44002,42.88179,43.99825,40.00000,42.00000,49.20569,26.19146,63.01423,42.0,40.00000,42.00000
1999,Rural regions,female,1222,33.93519,33.21984,34.65053,25.00000,38.00000,40.50000,2.0,63.75000,38.0,37.50000,38.50000
2000,Urban regions,male,4847,43.07693,42.77803,43.37583,38.50000,40.06498,48.00000,24.25000,62.25000,40.1,40.00000,41.00000
2000,Urban regions,female,3842,32.18023,31.75492,32.60553,20.00000,37.50000,40.00000,1.0,70.00000,37.5,36.00000,38.00000
2000,Rural regions,male,2526,44.27125,43.87765,44.66484,40.00000,42.00000,48.03834,27.94248,60.09586,42.0,41.50000,42.00000
2000,Rural regions,female,2031,34.06625,33.48920,34.64330,25.00000,38.00000,41.00000,2.0,65.00000,38.0,38.00000,38.50000
2001,Urban regions,male,4446,42.86625,42.54225,43.19025,38.50000,40.00000,48.00000,24.25000,62.25000,40.0,40.00000,41.00000
2001,Urban regions,female,3634,32.38640,31.94975,32.82306,21.55858,37.50000,40.00000,1.0,67.66213,37.5,36.00000,38.00000
2001,Rural regions,male,2267,44.15075,43.70784,44.59365,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.50000
2001,Rural regions,female,1876,33.89882,33.31859,34.47905,25.00000,38.50000,41.00000,1.00000,65.00000,38.5,38.00000,39.00000
2002,Urban regions,male,4752,42.99443,42.69422,43.29464,38.50000,41.00000,48.00000,24.25000,62.25000,41.0,40.00000,42.00000
2002,Urban regions,female,3968,31.42201,31.00555,31.83846,20.00000,36.00000,40.00000,1.0,70.00000,36.0,35.00000,37.01250
2002,Rural regions,male,2270,43.95079,43.50624,44.39534,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,41.50000,42.00000
2002,Rural regions,female,1944,32.92334,32.35037,33.49631,24.00000,37.50000,40.00000,1.0,64.00000,37.5,36.00000,38.50000
2003,Urban regions,male,4465,42.63416,42.31649,42.95183,38.50000,40.00000,48.00000,24.25000,62.25000,40.0,40.00000,41.00000
2003,Urban regions,female,3809,31.20542,30.78053,31.63031,20.00000,35.00000,40.00000,1.0,70.00000,35.0,35.00000,37.00000
2003,Rural regions,male,2163,43.29303,42.84311,43.74295,39.34383,42.00000,48.00000,26.35956,60.98426,42.0,40.98750,42.00000
2003,Rural regions,female,1886,32.55792,31.97235,33.14349,22.67052,37.50000,40.00000,1.0,65.99421,37.5,36.00000,38.00000
2004,Urban regions,male,4271,42.22436,41.90973,42.53900,38.50000,40.00000,46.00000,27.25000,57.25000,40.0,40.00000,41.00000
2004,Urban regions,female,3693,31.47000,31.03492,31.90507,20.00000,36.00000,40.00000,1.0,70.00000,36.0,35.00000,37.50000
2004,Rural regions,male,2054,43.25227,42.76948,43.73506,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,41.00000,42.00000
2004,Rural regions,female,1804,32.64199,32.03568,33.24829,23.09714,37.50000,40.00000,1.0,65.35428,37.5,36.97500,38.00000
2005,Urban regions,male,4021,42.59098,42.25440,42.92757,39.00000,41.00000,48.00000,25.50000,61.50000,41.0,40.00000,42.00000
2005,Urban regions,female,3526,31.61600,31.17255,32.05946,20.00000,36.00000,40.00000,1.0,70.00000,36.0,35.00000,37.50000
2005,Rural regions,male,1901,43.58554,43.09328,44.07780,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,41.50000,42.00000
2005,Rural regions,female,1725,32.63322,32.01254,33.25391,22.50000,37.50000,40.00000,1.0,66.25000,37.5,35.00000,38.00000
2006,Urban regions,male,4174,42.89805,42.56632,43.22978,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,41.98750,42.00000
2006,Urban regions,female,3717,31.88299,31.44886,32.31711,20.00000,36.00000,41.00000,1.0,72.50000,36.0,35.00000,37.50000
2006,Rural regions,male,2051,43.67470,43.19765,44.15175,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.00000
2006,Rural regions,female,1874,32.78452,32.18857,33.38048,23.00000,37.40505,40.00000,1.0,65.50000,37.5,35.00000,38.00000
2007,Urban regions,male,3924,42.75132,42.40095,43.10169,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,42.00000
2007,Urban regions,female,3541,31.98256,31.53139,32.43373,20.00000,36.63082,41.00000,1.0,72.50000,36.5,35.00000,37.50000
2007,Rural regions,male,1993,44.32505,43.84920,44.80090,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,43.00000
2007,Rural regions,female,1805,32.76274,32.14633,33.37915,22.00000,37.50000,41.00000,1.0,69.50000,37.5,35.00000,38.50000
2008,Urban regions,male,3710,42.71114,42.36410,43.05819,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,42.00000,42.00000
2008,Urban regions,female,3399,32.01958,31.56200,32.47716,20.00000,36.50000,41.00000,1.0,72.0,36.5,35.00000,37.51250
2008,Rural regions,male,1855,43.25733,42.75410,43.76055,40.00000,42.00000,49.60880,25.58680,64.02200,42.0,42.00000,42.50000
2008,Rural regions,female,1721,32.61952,32.00073,33.23830,22.00000,37.50000,40.00000,1.0,67.00000,37.5,35.00000,38.00000
2009,Urban regions,male,3362,42.61423,42.23955,42.98892,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,41.00000,42.00000
2009,Urban regions,female,3195,32.01150,31.53211,32.49089,20.00000,36.50000,42.00000,1.0,72.0,36.5,35.00000,38.00000
2009,Rural regions,male,1772,43.56186,43.02159,44.10213,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,41.50000,42.50000
2009,Rural regions,female,1665,32.62279,31.99008,33.25550,22.00000,37.36333,40.00000,2.0,67.00000,37.5,35.00000,38.00000
2010,Urban regions,male,4651,42.00984,41.68039,42.33928,39.00000,42.00000,48.00000,25.50000,61.50000,42.0,41.00000,42.00000
2010,Urban regions,female,4222,32.00809,31.59426,32.42193,21.00000,36.00000,41.00000,1.0,71.00000,36.0,35.00000,37.50000
2010,Rural regions,male,2462,43.18228,42.73732,43.62724,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,41.00000,42.00000
2010,Rural regions,female,2261,31.02219,30.46207,31.58230,20.00000,36.00000,40.00000,1.0,70.00000,36.0,34.95000,37.50000
2011,Urban regions,male,5318,42.71352,42.41098,43.01607,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,42.00000,42.00000
2011,Urban regions,female,5331,32.86658,32.50022,33.23295,22.00000,37.50000,42.00000,1.0,72.00000,37.5,35.50000,38.00000
2011,Rural regions,male,2999,43.44882,43.05095,43.84668,40.00000,42.00000,50.00000,25.00000,65.00000,42.0,42.00000,43.00000
2011,Rural regions,female,2962,32.73836,32.26349,33.21323,22.00000,37.50000,41.00000,0.5,69.50000,37.5,35.00000,38.50000
2012,Urban regions,male,5149,41.89662,41.58390,42.20935,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,41.00000,42.00000
2012,Urban regions,female,5262,32.28447,31.91527,32.65368,20.00000,37.00000,41.00000,1.0,72.50000,37.0,35.00000,38.00000
2012,Rural regions,male,2934,43.12297,42.72875,43.51719,40.00000,42.00000,48.00000,28.00000,60.00000,42.0,41.00000,42.00000
2012,Rural regions,female,2960,32.48497,32.02700,32.94294,23.00000,36.00000,40.50000,1.0,66.75000,36.0,35.00000,38.00000
2013,Urban regions,male,6091,41.85557,41.56679,42.14435,40.00000,42.00000,47.50000,28.75000,58.75000,42.0,41.97500,42.00000
2013,Urban regions,female,6221,31.97758,31.63652,32.31865,20.00000,36.00000,41.00000,1.0,72.50000,36.0,35.00000,37.51250
2013,Rural regions,male,3093,42.61561,42.21715,43.01406,40.00000,42.00000,47.50000,28.75000,58.75000,42.0,40.00000,42.00000
2013,Rural regions,female,3168,32.27976,31.82908,32.73045,22.00000,35.00000,40.00000,1.0,67.00000,35.0,35.00000,37.00000
2014,Urban regions,male,5286,41.19076,40.88625,41.49527,39.00000,41.00000,46.00000,28.50000,56.50000,41.0,40.00000,42.00000
2014,Urban regions,female,5480,31.87282,31.51193,32.23370,20.00000,35.00000,41.00000,1.0,72.50000,35.0,35.00000,37.50000
2014,Rural regions,male,2808,41.80125,41.39026,42.21224,40.00000,40.50000,46.00000,31.00000,55.00000,40.5,40.00000,42.00000
2014,Rural regions,female,2845,31.45694,30.97368,31.94021,20.00000,35.00000,40.00000,1.0,70.00000,35.0,32.00000,36.00000
2015,Urban regions,male,5226,40.99389,40.68610,41.30167,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,41.00000
2015,Urban regions,female,5317,32.07408,31.71094,32.43722,20.00000,35.00000,41.50000,1.0,73.75000,35.0,35.00000,37.00000
2015,Rural regions,male,2745,42.14395,41.72965,42.55825,40.00000,42.00000,46.00000,31.00000,55.00000,42.0,41.00000,42.00000
2015,Rural regions,female,2771,32.02321,31.55613,32.49028,22.00000,35.00000,40.00000,2.0,67.00000,35.0,34.97500,36.02500
2016,Urban regions,male,4655,40.59133,40.26208,40.92059,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,41.00000
2016,Urban regions,female,4985,32.06132,31.68393,32.43871,21.00000,35.00000,41.00000,1.0,71.00000,35.0,35.00000,37.00000
2016,Rural regions,male,2518,41.86593,41.45895,42.27292,40.00000,41.00000,45.00000,32.50000,52.50000,41.0,40.00000,42.00000
2016,Rural regions,female,2623,32.02697,31.55769,32.49626,23.00000,35.00000,40.00000,1.0,65.50000,35.0,35.00000,37.00000
2017,Urban regions,male,5417,40.52750,40.22112,40.83389,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,41.00000
2017,Urban regions,female,5558,31.73027,31.37937,32.08116,21.00000,35.00000,40.00000,0.6,68.50000,35.0,35.00000,37.00000
2017,Rural regions,male,2935,41.57384,41.16577,41.98191,39.00000,41.00000,45.00000,30.00000,54.00000,41.0,40.00000,41.02500
2017,Rural regions,female,2977,32.02913,31.57658,32.48169,23.00000,35.00000,40.00000,1.0,65.50000,35.0,35.00000,36.00000
2018,Urban regions,male,5482,40.11936,39.81173,40.42699,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,41.00000
2018,Urban regions,female,5421,32.07952,31.73305,32.42598,22.00000,36.00000,40.50000,0.4,68.25000,36.0,35.00000,37.50000
2018,Rural regions,male,2854,41.23052,40.81703,41.64401,39.50000,41.00000,45.00000,31.25000,53.25000,41.0,40.00000,42.00000
2018,Rural regions,female,2844,31.67680,31.22253,32.13108,22.00000,35.00000,40.00000,1.0,67.00000,35.0,34.00000,36.00000
2019,Urban regions,male,5846,40.57147,40.28369,40.85925,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,41.00000
2019,Urban regions,female,5355,32.25968,31.91822,32.60113,23.00000,36.00000,41.00000,1.0,68.00000,36.0,35.00000,37.00000
2019,Rural regions,male,3003,41.39522,40.99164,41.79880,40.00000,41.00000,45.00000,32.50000,52.50000,41.0,40.00000,41.01250
2019,Rural regions,female,2783,32.56050,32.09140,33.02961,23.50000,35.00000,40.06251,1.0,64.90627,35.0,35.00000,36.02500
2020,Urban regions,male,6191,40.01956,39.74933,40.28978,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
2020,Urban regions,female,5511,32.07556,31.74733,32.40379,23.00000,35.00000,40.00000,1.0,65.50000,35.0,35.00000,37.00000
2020,Rural regions,male,2942,40.31009,39.90941,40.71076,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
2020,Rural regions,female,2709,32.60249,32.15563,33.04934,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,35.00000,37.00000
2021,Urban regions,male,4085,39.74447,39.37029,40.11864,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,41.00000
2021,Urban regions,female,3766,32.17506,31.74768,32.60243,22.00000,36.00000,41.00000,0.5,69.50000,36.0,35.00000,38.00000
2021,Rural regions,male,1881,40.53897,40.04153,41.03642,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,41.00000
2021,Rural regions,female,1826,32.30036,31.71099,32.88973,24.00000,35.00000,40.00000,1.0,64.00000,35.0,32.00000,35.02500
2022,Urban regions,male,6732,38.60784,38.30058,38.91511,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2022,Urban regions,female,6161,31.36607,31.03181,31.70032,21.00000,35.00000,40.00000,0.4,68.50000,35.0,34.00000,35.00000
2022,Rural regions,male,2868,39.61650,39.19477,40.03823,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.50000
2022,Rural regions,female,2813,31.38737,30.91440,31.86034,23.00000,35.00000,40.00000,0.2,65.50000,35.0,33.00000,35.00000
