year,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,1st Quintile,No,0.21261,644,1909,0.19425,0.23097
1989,2nd Quintile,Yes,0.52790,1276,1952,0.50575,0.55005
1989,2nd Quintile,No,0.24459,676,1952,0.22552,0.26367
1989,3rd Quintile,Yes,0.57984,1280,1888,0.55757,0.60211
1989,3rd Quintile,No,0.24725,608,1888,0.22778,0.26671
1989,4th Quintile,Yes,0.61902,1379,2031,0.59789,0.64014
1989,4th Quintile,No,0.26995,652,2031,0.25064,0.28927
1989,5th Quintile,Yes,0.61579,1243,1846,0.59359,0.63798
1989,5th Quintile,No,0.28562,603,1846,0.26501,0.30623
1991,1st Quintile,Yes,0.58184,1264,1827,0.55922,0.60447
1991,1st Quintile,No,0.19184,563,1827,0.17378,0.20990
1991,2nd Quintile,Yes,0.56247,1283,1878,0.54002,0.58491
1991,2nd Quintile,No,0.21197,595,1878,0.19348,0.23046
1991,3rd Quintile,Yes,0.58591,1317,1895,0.56373,0.60810
1991,3rd Quintile,No,0.22073,578,1895,0.20206,0.23941
1991,4th Quintile,Yes,0.63215,1370,1928,0.61062,0.65368
1991,4th Quintile,No,0.24091,558,1928,0.22182,0.26001
1991,5th Quintile,Yes,0.60606,1226,1821,0.58361,0.62851
1991,5th Quintile,No,0.28425,595,1821,0.26353,0.30498
1992,1st Quintile,Yes,0.56038,1863,2752,0.54183,0.57893
1992,1st Quintile,No,0.21943,889,2752,0.20396,0.23489
1992,2nd Quintile,Yes,0.52147,1845,2815,0.50301,0.53992
1992,2nd Quintile,No,0.23295,970,2815,0.21733,0.24857
1992,3rd Quintile,Yes,0.54426,1752,2637,0.52525,0.56328
1992,3rd Quintile,No,0.25301,885,2637,0.23642,0.26961
1992,4th Quintile,Yes,0.59533,1773,2602,0.57647,0.61420
1992,4th Quintile,No,0.26081,829,2602,0.24393,0.27768
1992,5th Quintile,Yes,0.63101,1630,2347,0.61149,0.65054
1992,5th Quintile,No,0.25208,717,2347,0.23451,0.26965
1994,1st Quintile,Yes,0.60538,1891,2492,0.58619,0.62458
1994,1st Quintile,No,0.16436,601,2492,0.14981,0.17892
1994,2nd Quintile,Yes,0.59994,2026,2691,0.58142,0.61845
1994,2nd Quintile,No,0.17229,665,2691,0.15802,0.18656
1994,3rd Quintile,Yes,0.62252,2051,2691,0.60420,0.64084
1994,3rd Quintile,No,0.18199,640,2691,0.16741,0.19657
1994,4th Quintile,Yes,0.65688,1953,2530,0.63837,0.67538
1994,4th Quintile,No,0.18931,577,2530,0.17404,0.20458
1994,5th Quintile,Yes,0.69310,1806,2395,0.67463,0.71158
1994,5th Quintile,No,0.19888,589,2395,0.18289,0.21487
1995,1st Quintile,Yes,0.52995,1704,2518,0.51046,0.54945
1995,1st Quintile,No,0.20888,814,2518,0.19300,0.22476
1995,2nd Quintile,Yes,0.57408,1990,2838,0.55589,0.59228
1995,2nd Quintile,No,0.20188,848,2838,0.18711,0.21665
1995,3rd Quintile,Yes,0.58778,1906,2698,0.56920,0.60635
1995,3rd Quintile,No,0.21633,792,2698,0.20079,0.23187
1995,4th Quintile,Yes,0.61468,1849,2660,0.59618,0.63318
1995,4th Quintile,No,0.24181,811,2660,0.22553,0.25808
1995,5th Quintile,Yes,0.61816,1696,2459,0.59896,0.63737
1995,5th Quintile,No,0.26985,763,2459,0.25230,0.28739
1996,1st Quintile,Yes,0.53078,1682,2502,0.51123,0.55034
1996,1st Quintile,No,0.21322,820,2502,0.19716,0.22927
1996,2nd Quintile,Yes,0.56221,1893,2710,0.54353,0.58089
1996,2nd Quintile,No,0.19971,817,2710,0.18466,0.21477
1996,3rd Quintile,Yes,0.58721,1852,2613,0.56833,0.60609
1996,3rd Quintile,No,0.22369,761,2613,0.20771,0.23967
1996,4th Quintile,Yes,0.60710,1887,2677,0.58859,0.62560
1996,4th Quintile,No,0.23528,790,2677,0.21921,0.25135
1996,5th Quintile,Yes,0.63090,1679,2388,0.61154,0.65026
1996,5th Quintile,No,0.25903,709,2388,0.24146,0.27661
1997,1st Quintile,Yes,0.53891,1607,2372,0.51884,0.55897
1997,1st Quintile,No,0.21963,765,2372,0.20297,0.23630
1997,2nd Quintile,Yes,0.55410,1857,2759,0.53555,0.57265
1997,2nd Quintile,No,0.23045,902,2759,0.21474,0.24617
1997,3rd Quintile,Yes,0.58267,1810,2550,0.56353,0.60181
1997,3rd Quintile,No,0.21911,740,2550,0.20305,0.23516
1997,4th Quintile,Yes,0.58740,1769,2661,0.56869,0.60610
1997,4th Quintile,No,0.27080,892,2661,0.25391,0.28768
1997,5th Quintile,Yes,0.64064,1709,2433,0.62157,0.65971
1997,5th Quintile,No,0.25714,724,2433,0.23977,0.27451
1998,1st Quintile,Yes,0.49419,1469,2315,0.47382,0.51456
1998,1st Quintile,No,0.25456,846,2315,0.23681,0.27231
1998,2nd Quintile,Yes,0.53688,1695,2551,0.51752,0.55623
1998,2nd Quintile,No,0.23356,856,2551,0.21714,0.24998
1998,3rd Quintile,Yes,0.59478,1778,2522,0.57561,0.61394
1998,3rd Quintile,No,0.22184,744,2522,0.20563,0.23806
1998,4th Quintile,Yes,0.60211,1772,2581,0.58323,0.62100
1998,4th Quintile,No,0.25988,809,2581,0.24295,0.27680
1998,5th Quintile,Yes,0.61462,1533,2262,0.59456,0.63468
1998,5th Quintile,No,0.26619,729,2262,0.24797,0.28441
1999,1st Quintile,Yes,0.52108,1717,2566,0.50174,0.54041
1999,1st Quintile,No,0.23497,849,2566,0.21856,0.25137
1999,2nd Quintile,Yes,0.56406,1979,2862,0.54589,0.58223
1999,2nd Quintile,No,0.22956,883,2862,0.21415,0.24497
1999,3rd Quintile,Yes,0.60162,2028,2811,0.58351,0.61972
1999,3rd Quintile,No,0.21030,783,2811,0.19524,0.22537
1999,4th Quintile,Yes,0.62208,1989,2771,0.60403,0.64014
1999,4th Quintile,No,0.23619,782,2771,0.22038,0.25201
1999,5th Quintile,Yes,0.61583,1790,2602,0.59714,0.63453
1999,5th Quintile,No,0.28169,812,2602,0.26440,0.29898
2000,1st Quintile,Yes,0.53329,1723,2575,0.51402,0.55257
2000,1st Quintile,No,0.24036,852,2575,0.22385,0.25686
2000,2nd Quintile,Yes,0.56554,1912,2751,0.54702,0.58407
2000,2nd Quintile,No,0.21516,839,2751,0.19980,0.23052
2000,3rd Quintile,Yes,0.57106,1874,2704,0.55240,0.58972
2000,3rd Quintile,No,0.24363,830,2704,0.22745,0.25981
2000,4th Quintile,Yes,0.59519,1842,2685,0.57662,0.61376
2000,4th Quintile,No,0.25779,843,2685,0.24124,0.27434
2000,5th Quintile,Yes,0.61442,1742,2522,0.59542,0.63342
2000,5th Quintile,No,0.26901,780,2522,0.25170,0.28632
2001,1st Quintile,Yes,0.53697,2626,3850,0.52122,0.55272
2001,1st Quintile,No,0.23153,1224,3850,0.21820,0.24485
2001,2nd Quintile,Yes,0.54517,2980,4364,0.53039,0.55995
2001,2nd Quintile,No,0.24335,1384,4364,0.23061,0.25608
2001,3rd Quintile,Yes,0.57472,3149,4516,0.56030,0.58914
2001,3rd Quintile,No,0.24576,1367,4516,0.23320,0.25832
2001,4th Quintile,Yes,0.59059,3182,4590,0.57637,0.60482
2001,4th Quintile,No,0.26439,1408,4590,0.25163,0.27715
2001,5th Quintile,Yes,0.62171,3101,4515,0.60756,0.63585
2001,5th Quintile,No,0.26977,1414,4515,0.25682,0.28271
2002,1st Quintile,Yes,0.52696,2298,3443,0.51028,0.54364
2002,1st Quintile,No,0.24686,1145,3443,0.23245,0.26126
2002,2nd Quintile,Yes,0.55056,2692,3932,0.53501,0.56611
2002,2nd Quintile,No,0.25330,1240,3932,0.23971,0.26690
2002,3rd Quintile,Yes,0.54444,2731,4056,0.52911,0.55977
2002,3rd Quintile,No,0.26684,1325,4056,0.25323,0.28046
2002,4th Quintile,Yes,0.58995,2972,4347,0.57533,0.60458
2002,4th Quintile,No,0.26156,1375,4347,0.24849,0.27462
2002,5th Quintile,Yes,0.61462,3338,4957,0.60107,0.62817
2002,5th Quintile,No,0.29589,1619,4957,0.28318,0.30860
2003,1st Quintile,Yes,0.54795,2320,3378,0.53117,0.56474
2003,1st Quintile,No,0.23536,1058,3378,0.22105,0.24966
2003,2nd Quintile,Yes,0.55461,2676,3850,0.53890,0.57031
2003,2nd Quintile,No,0.23726,1174,3850,0.22382,0.25070
2003,3rd Quintile,Yes,0.56588,2812,4108,0.55072,0.58104
2003,3rd Quintile,No,0.24997,1296,4108,0.23672,0.26321
2003,4th Quintile,Yes,0.60686,3115,4407,0.59244,0.62128
2003,4th Quintile,No,0.24774,1292,4407,0.23499,0.26048
2003,5th Quintile,Yes,0.61322,4365,6301,0.60120,0.62525
2003,5th Quintile,No,0.27566,1936,6301,0.26463,0.28670
2004,1st Quintile,Yes,0.53883,2215,3280,0.52176,0.55589
2004,1st Quintile,No,0.24863,1065,3280,0.23384,0.26343
2004,2nd Quintile,Yes,0.55732,2607,3804,0.54153,0.57311
2004,2nd Quintile,No,0.24261,1197,3804,0.22899,0.25624
2004,3rd Quintile,Yes,0.56781,2656,3924,0.55230,0.58331
2004,3rd Quintile,No,0.25561,1268,3924,0.24196,0.26926
2004,4th Quintile,Yes,0.58392,2962,4338,0.56925,0.59859
2004,4th Quintile,No,0.27174,1376,4338,0.25850,0.28498
2004,5th Quintile,Yes,0.61008,4145,6183,0.59792,0.62224
2004,5th Quintile,No,0.28725,2038,6183,0.27597,0.29852
2005,1st Quintile,Yes,0.53895,2129,3146,0.52153,0.55637
2005,1st Quintile,No,0.24980,1017,3146,0.23467,0.26493
2005,2nd Quintile,Yes,0.57373,2602,3664,0.55771,0.58974
2005,2nd Quintile,No,0.23862,1062,3664,0.22482,0.25243
2005,3rd Quintile,Yes,0.57412,2599,3723,0.55824,0.59001
2005,3rd Quintile,No,0.24945,1124,3723,0.23555,0.26335
2005,4th Quintile,Yes,0.59329,2872,4179,0.57839,0.60818
2005,4th Quintile,No,0.25894,1307,4179,0.24566,0.27222
2005,5th Quintile,Yes,0.62776,4056,5881,0.61541,0.64012
2005,5th Quintile,No,0.27033,1825,5881,0.25898,0.28169
2006,1st Quintile,Yes,0.52457,1953,2946,0.50654,0.54261
2006,1st Quintile,No,0.26714,993,2946,0.25115,0.28312
2006,2nd Quintile,Yes,0.56147,2276,3286,0.54450,0.57844
2006,2nd Quintile,No,0.23994,1010,3286,0.22534,0.25454
2006,3rd Quintile,Yes,0.57570,2531,3638,0.55964,0.59176
2006,3rd Quintile,No,0.24110,1107,3638,0.22720,0.25500
2006,4th Quintile,Yes,0.57613,2664,3932,0.56068,0.59158
2006,4th Quintile,No,0.26852,1268,3932,0.25467,0.28237
2006,5th Quintile,Yes,0.61694,3777,5506,0.60410,0.62978
2006,5th Quintile,No,0.28420,1729,5506,0.27229,0.29612
2007,1st Quintile,Yes,0.54431,2152,3158,0.52694,0.56168
2007,1st Quintile,No,0.25573,1006,3158,0.24051,0.27095
2007,2nd Quintile,Yes,0.57168,2546,3542,0.55538,0.58797
2007,2nd Quintile,No,0.21545,996,3542,0.20191,0.22900
2007,3rd Quintile,Yes,0.58024,2715,3830,0.56461,0.59587
2007,3rd Quintile,No,0.24273,1115,3830,0.22915,0.25631
2007,4th Quintile,Yes,0.59925,3034,4298,0.58460,0.61390
2007,4th Quintile,No,0.24653,1264,4298,0.23364,0.25942
2007,5th Quintile,Yes,0.62558,3928,5584,0.61288,0.63827
2007,5th Quintile,No,0.26911,1656,5584,0.25748,0.28074
2008,1st Quintile,Yes,0.54721,2071,3002,0.52941,0.56502
2008,1st Quintile,No,0.24977,931,3002,0.23428,0.26526
2008,2nd Quintile,Yes,0.58419,2417,3338,0.56747,0.60092
2008,2nd Quintile,No,0.22150,921,3338,0.20741,0.23559
2008,3rd Quintile,Yes,0.58693,2669,3748,0.57117,0.60270
2008,3rd Quintile,No,0.23788,1079,3748,0.22425,0.25152
2008,4th Quintile,Yes,0.60727,2766,3923,0.59199,0.62255
2008,4th Quintile,No,0.24716,1157,3923,0.23366,0.26067
2008,5th Quintile,Yes,0.61114,3663,5214,0.59791,0.62437
2008,5th Quintile,No,0.27788,1551,5214,0.26572,0.29004
2009,1st Quintile,Yes,0.55867,2010,2860,0.54047,0.57687
2009,1st Quintile,No,0.25376,850,2860,0.23781,0.26972
2009,2nd Quintile,Yes,0.58488,2332,3156,0.56768,0.60207
2009,2nd Quintile,No,0.22018,824,3156,0.20572,0.23464
2009,3rd Quintile,Yes,0.60506,2513,3424,0.58868,0.62144
2009,3rd Quintile,No,0.23369,911,3424,0.21951,0.24786
2009,4th Quintile,Yes,0.61521,2680,3716,0.59957,0.63086
2009,4th Quintile,No,0.23295,1036,3716,0.21936,0.24654
2009,5th Quintile,Yes,0.63446,3474,4775,0.62080,0.64813
2009,5th Quintile,No,0.25800,1301,4775,0.24559,0.27041
2010,1st Quintile,Yes,0.65684,1840,2626,0.63867,0.67500
2010,1st Quintile,No,0.26122,786,2626,0.24441,0.27803
2010,2nd Quintile,Yes,0.65752,2138,2964,0.64043,0.67461
2010,2nd Quintile,No,0.23239,826,2964,0.21718,0.24760
2010,3rd Quintile,Yes,0.63401,2320,3148,0.61718,0.65084
2010,3rd Quintile,No,0.23628,828,3148,0.22143,0.25112
2010,4th Quintile,Yes,0.62059,2387,3407,0.60429,0.63688
2010,4th Quintile,No,0.26693,1020,3407,0.25207,0.28179
2010,5th Quintile,Yes,0.64167,3105,4354,0.62743,0.65592
2010,5th Quintile,No,0.27127,1249,4354,0.25806,0.28448
2011,1st Quintile,Yes,0.59888,3104,4515,0.58458,0.61318
2011,1st Quintile,No,0.21403,1411,4515,0.20207,0.22600
2011,2nd Quintile,Yes,0.60899,3136,4418,0.59460,0.62338
2011,2nd Quintile,No,0.20705,1282,4418,0.19510,0.21900
2011,3rd Quintile,Yes,0.59190,2858,4096,0.57685,0.60695
2011,3rd Quintile,No,0.24629,1238,4096,0.23310,0.25949
2011,4th Quintile,Yes,0.60949,2828,4022,0.59441,0.62457
2011,4th Quintile,No,0.23929,1194,4022,0.22610,0.25248
2011,5th Quintile,Yes,0.63173,3418,4785,0.61806,0.64540
2011,5th Quintile,No,0.25329,1367,4785,0.24096,0.26561
2012,1st Quintile,Yes,0.57348,3726,5367,0.56025,0.58672
2012,1st Quintile,No,0.22282,1641,5367,0.21168,0.23395
2012,2nd Quintile,Yes,0.59920,3523,4917,0.58550,0.61290
2012,2nd Quintile,No,0.22104,1394,4917,0.20944,0.23264
2012,3rd Quintile,Yes,0.59920,3448,4815,0.58536,0.61304
2012,3rd Quintile,No,0.22862,1367,4815,0.21675,0.24048
2012,4th Quintile,Yes,0.60440,3339,4754,0.59050,0.61830
2012,4th Quintile,No,0.24060,1415,4754,0.22844,0.25275
2012,5th Quintile,Yes,0.61998,3708,5233,0.60682,0.63313
2012,5th Quintile,No,0.26689,1525,5233,0.25490,0.27888
2013,1st Quintile,Yes,0.61229,3727,5180,0.59903,0.62556
2013,1st Quintile,No,0.20207,1453,5180,0.19113,0.21301
2013,2nd Quintile,Yes,0.63350,3786,5182,0.62038,0.64662
2013,2nd Quintile,No,0.19725,1396,5182,0.18642,0.20809
2013,3rd Quintile,Yes,0.63707,3643,4928,0.62364,0.65049
2013,3rd Quintile,No,0.20377,1285,4928,0.19252,0.21501
2013,4th Quintile,Yes,0.63852,3550,4887,0.62505,0.65200
2013,4th Quintile,No,0.22635,1337,4887,0.21462,0.23808
2013,5th Quintile,Yes,0.65062,3943,5463,0.63798,0.66327
2013,5th Quintile,No,0.24668,1520,5463,0.23525,0.25811
2014,1st Quintile,Yes,0.56857,4036,5775,0.55579,0.58134
2014,1st Quintile,No,0.22058,1739,5775,0.20988,0.23127
2014,2nd Quintile,Yes,0.58156,3803,5486,0.56851,0.59462
2014,2nd Quintile,No,0.23308,1683,5486,0.22189,0.24427
2014,3rd Quintile,Yes,0.60442,3701,5168,0.59109,0.61776
2014,3rd Quintile,No,0.23675,1467,5168,0.22516,0.24834
2014,4th Quintile,Yes,0.61358,3601,5147,0.60028,0.62689
2014,4th Quintile,No,0.24542,1546,5147,0.23366,0.25718
2014,5th Quintile,Yes,0.64001,3808,5397,0.62720,0.65282
2014,5th Quintile,No,0.25659,1589,5397,0.24494,0.26824
2015,1st Quintile,Yes,0.56766,3477,4992,0.55392,0.58141
2015,1st Quintile,No,0.22377,1515,4992,0.21221,0.23533
2015,2nd Quintile,Yes,0.60321,3773,5266,0.58999,0.61642
2015,2nd Quintile,No,0.22014,1493,5266,0.20895,0.23133
2015,3rd Quintile,Yes,0.59394,3387,4861,0.58013,0.60774
2015,3rd Quintile,No,0.23973,1474,4861,0.22773,0.25173
2015,4th Quintile,Yes,0.63539,3398,4753,0.62170,0.64907
2015,4th Quintile,No,0.22258,1355,4753,0.21075,0.23440
2015,5th Quintile,Yes,0.63073,3568,5084,0.61746,0.64399
2015,5th Quintile,No,0.26224,1516,5084,0.25015,0.27434
2016,1st Quintile,Yes,0.55986,3451,4947,0.54602,0.57369
2016,1st Quintile,No,0.21648,1496,4947,0.20501,0.22796
2016,2nd Quintile,Yes,0.58095,3558,5115,0.56742,0.59447
2016,2nd Quintile,No,0.23421,1557,5115,0.22260,0.24581
2016,3rd Quintile,Yes,0.57892,3184,4626,0.56469,0.59315
2016,3rd Quintile,No,0.24769,1442,4626,0.23525,0.26013
2016,4th Quintile,Yes,0.61784,3163,4566,0.60374,0.63193
2016,4th Quintile,No,0.24111,1403,4566,0.22870,0.25352
2016,5th Quintile,Yes,0.62646,3374,4795,0.61277,0.64016
2016,5th Quintile,No,0.26379,1421,4795,0.25131,0.27626
2017,1st Quintile,Yes,0.56788,3302,4601,0.55356,0.58219
2017,1st Quintile,No,0.18931,1299,4601,0.17798,0.20063
2017,2nd Quintile,Yes,0.59215,3380,4806,0.57826,0.60605
2017,2nd Quintile,No,0.22753,1426,4806,0.21568,0.23938
2017,3rd Quintile,Yes,0.61682,3181,4383,0.60243,0.63122
2017,3rd Quintile,No,0.21288,1202,4383,0.20076,0.22500
2017,4th Quintile,Yes,0.65258,3147,4313,0.63837,0.66679
2017,4th Quintile,No,0.21746,1166,4313,0.20514,0.22977
2017,5th Quintile,Yes,0.63248,3246,4533,0.61845,0.64652
2017,5th Quintile,No,0.25349,1287,4533,0.24082,0.26615
2018,1st Quintile,Yes,0.55179,3227,4637,0.53747,0.56610
2018,1st Quintile,No,0.20954,1410,4637,0.19783,0.22126
2018,2nd Quintile,Yes,0.58850,3720,5220,0.57515,0.60185
2018,2nd Quintile,No,0.22414,1500,5220,0.21283,0.23545
2018,3rd Quintile,Yes,0.62115,3457,4740,0.60734,0.63496
2018,3rd Quintile,No,0.21752,1283,4740,0.20577,0.22927
2018,4th Quintile,Yes,0.62703,3340,4599,0.61305,0.64101
2018,4th Quintile,No,0.23414,1259,4599,0.22190,0.24639
2018,5th Quintile,Yes,0.63235,3640,5070,0.61908,0.64562
2018,5th Quintile,No,0.25855,1430,5070,0.24650,0.27060
2019,1st Quintile,Yes,0.56171,3123,4384,0.54702,0.57640
2019,1st Quintile,No,0.19372,1261,4384,0.18202,0.20542
2019,2nd Quintile,Yes,0.60011,3439,4753,0.58619,0.61404
2019,2nd Quintile,No,0.21298,1314,4753,0.20134,0.22462
2019,3rd Quintile,Yes,0.60474,3255,4498,0.59045,0.61903
2019,3rd Quintile,No,0.22792,1243,4498,0.21566,0.24019
2019,4th Quintile,Yes,0.63159,3104,4261,0.61711,0.64608
2019,4th Quintile,No,0.22412,1157,4261,0.21160,0.23664
2019,5th Quintile,Yes,0.65133,3497,4775,0.63782,0.66485
2019,5th Quintile,No,0.24340,1278,4775,0.23123,0.25558
2020,1st Quintile,Yes,0.54082,4054,6602,0.52880,0.55284
2020,1st Quintile,No,0.24981,2548,6602,0.23936,0.26025
2020,2nd Quintile,Yes,0.55412,3164,4675,0.53987,0.56837
2020,2nd Quintile,No,0.24805,1511,4675,0.23567,0.26044
2020,3rd Quintile,Yes,0.57720,2997,4387,0.56258,0.59182
2020,3rd Quintile,No,0.25729,1390,4387,0.24435,0.27023
2020,4th Quintile,Yes,0.56867,3005,4414,0.55405,0.58328
2020,4th Quintile,No,0.28155,1409,4414,0.26828,0.29482
2020,5th Quintile,Yes,0.59686,4073,5979,0.58443,0.60929
2020,5th Quintile,No,0.28397,1906,5979,0.27254,0.29540
2021,1st Quintile,Yes,0.54644,2230,3172,0.52911,0.56376
2021,1st Quintile,No,0.21817,942,3172,0.20380,0.23255
2021,2nd Quintile,Yes,0.59580,2415,3378,0.57925,0.61235
2021,2nd Quintile,No,0.21263,963,3378,0.19883,0.22643
2021,3rd Quintile,Yes,0.58475,2157,3004,0.56712,0.60237
2021,3rd Quintile,No,0.23425,847,3004,0.21910,0.24939
2021,4th Quintile,Yes,0.62496,2381,3238,0.60828,0.64164
2021,4th Quintile,No,0.23683,857,3238,0.22219,0.25148
2021,5th Quintile,Yes,0.62709,3139,4294,0.61263,0.64156
2021,5th Quintile,No,0.24912,1155,4294,0.23619,0.26206
