year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,female,3001,31.52736,31.01974,31.97887,24.00000,37.50000,39.00000,2.0,60.0,37.5,37.50000,38.00000
1999,male,3671,37.96150,37.72144,38.22469,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.50000,38.50000
1999,female,3030,31.20644,30.77724,31.63464,23.00000,37.50000,38.50000,2.0,60.0,37.5,37.50000,38.00000
2000,male,6068,38.07299,37.89319,38.22977,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.50000,38.50000
2000,female,5055,31.01992,30.71352,31.33019,22.00000,37.00000,39.00000,1.0,64.50000,37.0,36.50000,38.00000
2001,male,5553,37.85037,37.64834,38.03383,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.50000,38.50000
2001,female,4873,30.53401,30.21148,30.88775,20.00000,36.00000,38.50000,1.0,60.0,36.0,35.00000,37.00000
2002,male,5523,38.07948,37.87965,38.23258,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.50000,38.50000
2002,female,5000,30.32020,29.89084,30.71253,20.00000,35.00000,38.50000,1.0,66.25000,35.0,33.50000,35.00000
2003,male,5323,37.69449,37.49061,37.87858,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.50000,38.50000
2003,female,4941,29.72626,29.27132,30.10522,20.00000,35.00000,38.50000,1.0,60.0,35.0,35.00000,35.00000
2004,male,4932,37.86446,37.57635,38.05187,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.50000,38.50000
2004,female,4615,30.30870,29.93208,30.69702,20.00000,35.00000,38.50000,1.0,66.25000,35.0,34.00000,35.00000
2005,male,4691,38.16236,37.93581,38.39744,37.50000,39.00000,40.00000,33.75000,43.75000,39.0,38.00000,39.00000
2005,female,4384,30.52615,30.14154,30.98639,21.00000,35.00000,39.00000,1.0,60.0,35.0,34.00000,35.00000
2006,male,4826,38.14211,37.97077,38.34324,38.00000,39.50000,40.00000,35.00000,43.00000,39.5,39.00000,40.00000
2006,female,4647,30.17765,29.79245,30.59720,20.00000,35.00000,39.00000,1.0,67.50000,35.0,35.00000,35.51250
2007,male,4649,38.30285,38.05122,38.53785,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2007,female,4489,30.14957,29.70279,30.57247,20.00000,35.00000,40.00000,1.5,65.0,35.0,35.00000,35.00000
2008,male,4393,38.32658,38.07246,38.59140,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2008,female,4269,30.25274,29.88968,30.68362,20.00000,35.00000,40.00000,1.0,60.0,35.0,34.00000,35.00000
2009,male,4079,38.39082,38.15608,38.66104,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2009,female,4069,30.23369,29.80146,30.70305,20.00000,35.00000,40.00000,1.5,60.9,35.0,34.00000,35.00000
2010,male,5835,38.03976,37.79256,38.27474,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2010,female,5576,29.73583,29.18570,30.24160,20.00000,35.00000,40.00000,0.3,65.0,35.0,35.00000,37.01250
2011,male,6739,38.07273,37.84987,38.30444,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2011,female,7105,30.34375,29.94688,30.70392,20.00000,35.00000,40.00000,0.5,70.00000,35.0,35.00000,35.00000
2012,male,6551,38.15178,37.92349,38.37960,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2012,female,7087,30.23783,29.80051,30.61086,20.00000,35.00000,40.00000,1.0,70.00000,35.0,35.00000,35.00000
2013,male,7533,38.13295,37.92228,38.35459,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2013,female,8016,30.27284,29.93029,30.65815,20.00000,35.00000,40.00000,1.0,55.0,35.0,35.00000,36.00000
2014,male,6694,37.60976,37.35630,37.88629,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2014,female,7278,29.63582,29.21016,30.02748,20.00000,33.00000,40.00000,1.0,60.0,33.0,31.00000,34.00000
2015,male,6617,37.70228,37.44804,37.91966,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2015,female,7100,29.95395,29.59996,30.36223,20.00000,33.00000,40.00000,1.0,63.0,33.0,31.00000,34.00000
2016,male,5946,37.37337,37.09165,37.69756,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2016,female,6677,30.01674,29.64526,30.46217,20.00000,34.41954,40.00000,1.0,70.00000,34.5,34.00000,37.00000
2017,male,7027,37.60849,37.36879,37.85163,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2017,female,7612,29.84525,29.47785,30.26467,20.00000,33.00000,40.00000,0.6,70.00000,33.0,31.00000,34.00000
2018,male,7095,37.05234,36.79760,37.34882,37.50000,40.00000,40.00000,33.75000,43.75000,40.0,40.00000,40.00000
2018,female,7406,30.00204,29.63890,30.40484,20.00000,33.00000,40.00000,0.4,60.0,33.0,31.00000,34.00000
2019,male,6767,37.32787,37.06695,37.62663,37.00000,40.00000,40.00000,32.50000,44.50000,40.0,40.00000,40.00000
2019,female,7028,30.30526,29.89092,30.65900,21.00000,35.00000,40.00000,1.0,68.50000,35.0,35.00000,38.00000
2020,male,7375,37.35531,37.08555,37.62208,37.50000,40.00000,40.00000,33.75000,43.75000,40.0,40.00000,40.00000
2020,female,7235,30.42815,30.04137,30.79835,23.00000,35.00000,39.80000,0.3,65.00000,35.0,35.00000,37.00000
2021,male,4898,36.78632,36.43382,37.21734,37.50000,40.00000,40.00000,33.75000,43.75000,40.0,40.00000,40.00000
2021,female,5002,30.12629,29.64441,30.59459,21.00000,34.00000,40.00000,1.0,68.50000,34.0,33.00000,36.00000
