year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,30-45 y.,East,787,38.22522,37.85004,38.69483,38.50000,40.00000,40.00000,36.25000,42.25000,40.0,40.00000,40.00000
1997,46-65 y.,West,1205,34.24897,33.68433,34.80741,35.00000,38.00000,38.50000,29.75000,43.75000,38.0,38.00000,38.50000
1997,46-65 y.,East,527,37.51737,36.94734,38.11232,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1997,66 and older,West,,,,,,,,,,,,
1997,66 and older,East,,,,,,,,,,,,
1998,0-16 y.,West,,,,,,,,,,,,
1998,0-16 y.,East,,,,,,,,,,,,
1998,17-29 y.,West,1210,35.97992,35.43460,36.57069,37.00000,38.50000,40.00000,32.50000,44.50000,38.5,38.50000,39.00000
1998,17-29 y.,East,459,37.68785,36.85285,38.45611,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1998,30-45 y.,West,2267,34.23593,33.81051,34.62400,35.00000,38.00000,39.00000,29.00000,45.00000,38.0,38.00000,38.50000
1998,30-45 y.,East,832,37.64640,37.05388,38.16970,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1998,46-65 y.,West,1413,34.32235,33.87122,34.81266,35.00000,37.50000,38.50000,29.75000,43.75000,37.5,37.00000,37.50000
1998,46-65 y.,East,542,37.08606,36.49737,37.67314,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1998,66 and older,West,,,,,,,,,,,,
1998,66 and older,East,,,,,,,,,,,,
1999,0-16 y.,West,,,,,,,,,,,,
1999,0-16 y.,East,,,,,,,,,,,,
1999,17-29 y.,West,1176,36.07630,35.46929,36.79477,37.00000,38.50000,40.00000,32.50000,44.50000,38.5,38.50000,38.50000
1999,17-29 y.,East,460,37.72060,36.93495,38.49813,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1999,30-45 y.,West,2287,33.93144,33.48044,34.33942,35.00000,38.00000,39.00000,29.00000,45.00000,38.0,38.00000,38.50000
1999,30-45 y.,East,855,37.78477,37.31581,38.23682,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1999,46-65 y.,West,1355,34.22048,33.71414,34.72699,35.00000,37.50000,38.50000,29.75000,43.75000,37.5,37.00000,37.50000
1999,46-65 y.,East,553,37.27159,36.75401,37.85421,37.68474,40.00000,40.00000,34.21185,43.47289,40.0,40.00000,40.00000
1999,66 and older,West,,,,,,,,,,,,
1999,66 and older,East,,,,,,,,,,,,
2000,0-16 y.,West,,,,,,,,,,,,
2000,0-16 y.,East,,,,,,,,,,,,
2000,17-29 y.,West,1779,36.06121,35.70417,36.51865,37.00000,38.50000,40.00000,32.50000,44.50000,38.5,38.50000,38.50000
2000,17-29 y.,East,613,37.92937,37.38253,38.44506,38.50000,40.00000,40.00000,36.25000,42.25000,40.0,40.00000,40.00000
2000,30-45 y.,West,4082,34.22071,33.87252,34.59549,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,38.00000
2000,30-45 y.,East,1229,37.18965,36.73266,37.59915,37.89967,40.00000,40.00000,34.74918,43.15049,40.0,40.00000,40.00000
2000,46-65 y.,West,2550,33.89634,33.57366,34.18965,30.49582,38.00000,39.00000,17.73955,51.75627,38.0,38.00000,38.50000
2000,46-65 y.,East,847,36.95332,36.36704,37.57985,37.50000,40.00000,40.00000,33.75000,43.75000,40.0,40.00000,40.00000
2000,66 and older,West,,,,,,,,,,,,
2000,66 and older,East,,,,,,,,,,,,
2001,0-16 y.,West,,,,,,,,,,,,
2001,0-16 y.,East,,,,,,,,,,,,
2001,17-29 y.,West,1600,35.56167,35.02632,36.02140,37.00000,38.50000,40.00000,32.50000,44.50000,38.5,38.50000,39.00000
2001,17-29 y.,East,572,37.31575,36.48178,38.06931,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2001,30-45 y.,West,3813,33.93258,33.65135,34.26774,32.00000,38.00000,39.00000,21.50000,49.50000,38.0,38.00000,38.00000
2001,30-45 y.,East,1118,36.81467,36.25517,37.33723,37.50000,40.00000,40.00000,33.75000,43.75000,40.0,40.00000,40.00000
2001,46-65 y.,West,2454,33.55251,33.13585,33.94056,30.00000,38.00000,39.00000,16.50000,52.50000,38.0,38.00000,38.50000
2001,46-65 y.,East,834,36.39875,35.82660,36.95075,36.00000,40.00000,40.00000,30.00000,46.00000,40.0,40.00000,40.00000
2001,66 and older,West,,,,,,,,,,,,
2001,66 and older,East,,,,,,,,,,,,
2002,0-16 y.,West,,,,,,,,,,,,
2002,0-16 y.,East,,,,,,,,,,,,
2002,17-29 y.,West,1503,36.26904,35.68881,36.82548,37.00000,38.50000,40.00000,32.50000,44.50000,38.5,38.50000,38.50000
2002,17-29 y.,East,523,37.87754,37.26159,38.56231,38.50000,40.00000,40.00000,36.25000,42.25000,40.0,40.00000,40.00000
2002,30-45 y.,West,3796,33.76446,33.40988,34.10236,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2002,30-45 y.,East,1064,37.09836,36.60884,37.58961,37.07162,40.00000,40.00000,32.67905,44.39257,40.0,40.00000,40.00000
2002,46-65 y.,West,2775,33.35281,32.92479,33.81812,30.00000,37.50000,38.50000,17.25000,51.25000,37.5,37.00000,37.50000
2002,46-65 y.,East,834,36.55728,35.99115,37.17415,36.00000,40.00000,40.00000,30.00000,46.00000,40.0,40.00000,40.00000
2002,66 and older,West,,,,,,,,,,,,
2002,66 and older,East,,,,,,,,,,,,
2003,0-16 y.,West,,,,,,,,,,,,
2003,0-16 y.,East,,,,,,,,,,,,
2003,17-29 y.,West,1475,35.10953,34.53859,35.65354,36.00000,38.50000,40.00000,30.00000,46.00000,38.5,38.50000,39.00000
2003,17-29 y.,East,508,36.32075,35.25585,37.35410,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2003,30-45 y.,West,3625,33.32895,32.95010,33.70311,30.00000,38.00000,39.50000,15.75000,53.75000,38.0,38.00000,38.50000
2003,30-45 y.,East,983,36.68233,36.10875,37.16817,37.00000,40.00000,40.00000,32.50000,44.50000,40.0,40.00000,40.00000
2003,46-65 y.,West,2763,33.26188,32.85814,33.76635,30.00000,37.50000,38.50000,17.25000,51.25000,37.5,37.00000,37.50000
2003,46-65 y.,East,870,36.18905,35.50898,36.73741,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2003,66 and older,West,33,16.62887,11.03244,21.09926,8.00000,11.78059,19.33248,3.5,36.33119,12.0,8.92500,15.00000
2003,66 and older,East,,,,,,,,,,,,
2004,0-16 y.,West,,,,,,,,,,,,
2004,0-16 y.,East,,,,,,,,,,,,
2004,17-29 y.,West,1341,36.23443,35.77361,36.75582,37.49360,38.50000,40.00000,33.73401,43.75960,38.5,38.50000,38.50000
2004,17-29 y.,East,489,36.11828,35.02669,37.11821,37.00000,40.00000,40.00000,32.50000,44.50000,40.0,40.00000,40.00000
2004,30-45 y.,West,3306,33.76721,33.36591,34.14196,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2004,30-45 y.,East,884,36.38760,35.68425,37.09229,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.51250
2004,46-65 y.,West,2624,33.48275,33.02691,33.92143,30.00000,38.00000,39.00000,16.50000,52.50000,38.0,38.00000,38.50000
2004,46-65 y.,East,868,35.97417,35.19923,36.92973,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2004,66 and older,West,31,10.85293,8.83419,12.90028,6.28141,10.00000,12.00000,4.0,20.57789,10.0,8.00000,12.00000
2004,66 and older,East,,,,,,,,,,,,
2005,0-16 y.,West,,,,,,,,,,,,
2005,0-16 y.,East,,,,,,,,,,,,
2005,17-29 y.,West,1273,36.20679,35.64550,36.99566,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.00000,38.50000
2005,17-29 y.,East,434,37.34913,36.61474,38.03520,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2005,30-45 y.,West,3128,34.12173,33.77650,34.58719,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2005,30-45 y.,East,820,36.66107,36.01614,37.28629,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.00000
2005,46-65 y.,West,2543,33.74204,33.32998,34.22251,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.20500
2005,46-65 y.,East,842,36.20334,35.64780,36.77835,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2005,66 and older,West,,,,,,,,,,,,
2005,66 and older,East,,,,,,,,,,,,
2006,0-16 y.,West,,,,,,,,,,,,
2006,0-16 y.,East,,,,,,,,,,,,
2006,17-29 y.,West,1287,36.16750,35.67741,36.67939,37.50000,38.50000,40.00000,33.75000,43.75000,38.5,38.00000,38.50000
2006,17-29 y.,East,441,37.44799,36.64565,38.29608,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2006,30-45 y.,West,3190,33.80653,33.49051,34.16711,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2006,30-45 y.,East,827,36.44564,35.89983,37.10500,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.00000
2006,46-65 y.,West,2763,33.53875,33.09416,34.01511,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2006,46-65 y.,East,917,36.34559,35.75991,37.04008,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2006,66 and older,West,42,16.08986,12.77369,19.34950,9.00000,15.00000,20.00000,2.0,36.50000,15.0,10.00000,20.00000
2006,66 and older,East,,,,,,,,,,,,
2007,0-16 y.,West,,,,,,,,,,,,
2007,0-16 y.,East,,,,,,,,,,,,
2007,17-29 y.,West,1226,35.79173,35.07553,36.52212,37.00000,39.00000,40.00000,32.50000,44.50000,39.0,38.00000,39.00000
2007,17-29 y.,East,426,37.03523,35.92956,38.40819,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2007,30-45 y.,West,3005,33.95239,33.45450,34.42376,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,38.50000
2007,30-45 y.,East,820,36.72537,36.14343,37.41795,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.00000
2007,46-65 y.,West,2698,33.81788,33.41811,34.21092,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2007,46-65 y.,East,912,36.46369,35.75347,37.24162,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2007,66 and older,West,39,14.11602,9.87322,17.09189,8.98974,12.00000,16.55572,1.5,27.90468,12.0,8.98500,14.00000
2007,66 and older,East,,,,,,,,,,,,
2008,0-16 y.,West,,,,,,,,,,,,
2008,0-16 y.,East,,,,,,,,,,,,
2008,17-29 y.,West,1149,35.97161,35.26421,36.71122,37.50000,39.00000,40.00000,33.75000,43.75000,39.0,38.00000,39.50000
2008,17-29 y.,East,379,36.79062,35.60805,37.86604,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2008,30-45 y.,West,2741,33.98559,33.53832,34.48323,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,38.50000
2008,30-45 y.,East,773,37.31949,36.38726,38.12481,36.00000,40.00000,40.00000,30.00000,46.00000,40.0,40.00000,40.00000
2008,46-65 y.,West,2674,33.83577,33.34495,34.28900,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2008,46-65 y.,East,904,35.98158,35.03844,36.70087,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2008,66 and older,West,32,14.43787,10.23152,17.40193,8.00000,10.00000,18.00000,4.0,33.00000,10.0,4.00000,12.00000
2008,66 and older,East,,,,,,,,,,,,
2009,0-16 y.,West,,,,,,,,,,,,
2009,0-16 y.,East,,,,,,,,,,,,
2009,17-29 y.,West,1077,35.18140,34.38519,35.96041,36.00000,39.00000,40.00000,30.00000,46.00000,39.0,38.00000,39.50000
2009,17-29 y.,East,346,37.47390,36.57009,38.52596,38.50000,40.00000,40.00000,36.25000,42.25000,40.0,40.00000,40.00000
2009,30-45 y.,West,2463,34.30905,33.85729,34.83479,31.51745,38.50000,40.00000,18.79362,52.72383,38.5,38.50000,38.50000
2009,30-45 y.,East,737,36.49057,35.80049,37.57319,35.39199,40.00000,40.00000,28.47997,46.91202,40.0,40.00000,40.00000
2009,46-65 y.,West,2555,33.72307,33.25797,34.21614,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2009,46-65 y.,East,917,36.42261,35.51396,37.28669,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2009,66 and older,West,45,14.29720,10.02822,16.80242,8.00000,10.00000,18.00000,2.0,33.00000,10.0,5.00000,12.00000
2009,66 and older,East,,,,,,,,,,,,
2010,0-16 y.,West,,,,,,,,,,,,
2010,0-16 y.,East,,,,,,,,,,,,
2010,17-29 y.,West,1367,35.11382,34.33258,36.09893,36.00000,39.00000,40.00000,30.00000,46.00000,39.0,38.00000,39.50000
2010,17-29 y.,East,413,36.96991,36.02527,38.23803,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2010,30-45 y.,West,4460,33.96832,33.53592,34.41087,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,38.50000
2010,30-45 y.,East,1137,36.40901,35.78076,37.03089,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2010,46-65 y.,West,2985,33.19075,32.61112,33.72959,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2010,46-65 y.,East,978,35.90947,35.17171,36.69868,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.00000
2010,66 and older,West,62,14.40500,10.57300,17.55354,6.21742,10.00000,20.00000,0.3,40.67388,10.0,3.95000,12.00000
2010,66 and older,East,,,,,,,,,,,,
2011,0-16 y.,West,,,,,,,,,,,,
2011,0-16 y.,East,,,,,,,,,,,,
2011,17-29 y.,West,1534,35.42476,34.75646,36.15704,36.00000,40.00000,40.00000,30.00000,46.00000,40.0,40.00000,41.00000
2011,17-29 y.,East,463,37.78865,36.81863,38.63098,39.00000,40.00000,40.00000,37.50000,41.50000,40.0,40.00000,40.00000
2011,30-45 y.,West,5207,34.15394,33.83208,34.53415,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2011,30-45 y.,East,1346,36.64165,36.11658,37.14383,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2011,46-65 y.,West,4050,33.50660,33.08214,33.96471,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2011,46-65 y.,East,1179,35.57209,34.71705,36.55251,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2011,66 and older,West,59,17.31144,11.88737,21.30369,8.00000,10.54527,23.58912,4.0,46.97280,11.0,3.95000,12.00000
2011,66 and older,East,,,,,,,,,,,,
2012,0-16 y.,West,,,,,,,,,,,,
2012,0-16 y.,East,,,,,,,,,,,,
2012,17-29 y.,West,1529,34.92865,34.24534,35.67039,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.00000
2012,17-29 y.,East,408,36.07766,34.93725,37.81920,36.67510,40.00000,40.00000,31.68775,44.98735,40.0,40.00000,40.00000
2012,30-45 y.,West,4883,34.52319,34.18524,34.87876,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,39.00000,39.10250
2012,30-45 y.,East,1284,36.48157,35.90800,37.02743,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2012,46-65 y.,West,4217,33.61351,33.18427,34.03243,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2012,46-65 y.,East,1230,35.95056,35.25523,36.66487,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2012,66 and older,West,78,16.07521,9.20803,20.65174,6.00000,10.00000,20.00000,1.0,41.00000,10.0,5.00000,11.02500
2012,66 and older,East,,,,,,,,,,,,
2013,0-16 y.,West,,,,,,,,,,,,
2013,0-16 y.,East,,,,,,,,,,,,
2013,17-29 y.,West,2105,35.03556,34.40751,35.56265,36.00000,39.92779,40.00000,30.00000,46.00000,40.0,40.00000,41.00000
2013,17-29 y.,East,423,36.03030,34.80518,37.40229,37.00000,40.00000,40.00000,32.50000,44.50000,40.0,40.00000,40.00000
2013,30-45 y.,West,5668,34.27051,33.91003,34.70373,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,39.00000,39.50000
2013,30-45 y.,East,1287,36.18655,35.69178,36.85889,34.00000,40.00000,40.00000,25.00000,49.00000,40.0,40.00000,40.00000
