year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,Urban regions,female,1900,31.419435947503136,31.1978800796371,31.640991815369173,22.5,37.5,38.5,0.4,60.0,37.5,37.5,37.609998512268064
1995,Rural regions,male,1270,38.37006438730076,38.2219622779806,38.518166496620914,38.0,39.0,40.0,35.0,43.0,39.0,38.5,39.0
1995,Rural regions,female,1054,32.44445756236808,32.15783183469067,32.73108329004549,25.0,38.0,40.0,2.5,50.0,38.0,37.5,38.5
1996,Urban regions,male,2373,37.727439618467564,37.63339924365964,37.82147999327549,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
1996,Urban regions,female,1860,31.313348265360098,31.091103615727516,31.53559291499268,22.0,37.5,38.5,0.5,50.0,37.5,37.5,37.707500743865964
1996,Rural regions,male,1224,38.48907907171022,38.377477384350556,38.60068075906989,38.0,39.0,40.0,35.0,43.0,39.0,39.0,39.5
1996,Rural regions,female,1028,32.553089772725684,32.266582450827535,32.839597094623834,25.0,38.0,40.0,3.0,60.0,38.0,37.5,38.50749998092651
1997,Urban regions,male,2240,37.755843073526854,37.65435538203811,37.8573307650156,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
1997,Urban regions,female,1767,31.427513931178396,31.201519570393124,31.653508291963668,23.35594911694653,37.5,38.5,1.0,61.21607632458021,37.5,37.5,38.0
1997,Rural regions,male,1173,38.61220913114574,38.50529981423882,38.71911844805266,38.0,39.0,40.0,35.0,43.0,39.0,38.5,39.0
1997,Rural regions,female,960,32.73708353286947,32.44517302256503,33.02899404317391,26.0,38.0,40.0,5.0,56.0,38.0,37.697500705718994,38.5
1998,Urban regions,male,2445,37.552534425248524,37.44816606963335,37.656902780863696,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
1998,Urban regions,female,1948,31.37935785610488,31.163168815343827,31.59554689686593,23.0,37.5,38.5,2.0,60.0,37.5,37.5,38.5
1998,Rural regions,male,1288,38.523491993408406,38.40976705066901,38.6372169361478,38.0,39.0,40.0,35.0,43.0,39.0,38.0,39.5
1998,Rural regions,female,1053,31.867020717061187,31.57094549694291,32.16309593717946,25.0,37.5,40.0,3.0,49.0,37.5,37.0,38.025
1999,Urban regions,male,2391,37.744304718066886,37.63540588788953,37.85320354824424,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
1999,Urban regions,female,1955,30.919752378069276,30.695184590093426,31.144320166045127,21.0,37.5,38.5,2.0,60.0,37.5,37.5,39.0
1999,Rural regions,male,1280,38.447210542819214,38.3110588387381,38.58336224690033,38.0,39.0,40.0,35.0,43.0,39.0,38.0,39.0
1999,Rural regions,female,1075,31.86546866045581,31.579905051449018,32.151032269462604,25.0,37.5,40.0,2.5,56.0,37.5,37.5,39.0
2000,Urban regions,male,3961,37.801774599224245,37.722810875152824,37.88073832329567,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2000,Urban regions,female,3273,30.727835961220343,30.554253100597965,30.90141882184272,21.0,36.5,38.5,1.0,64.75,36.5,35.5,38.0
2000,Rural regions,male,2107,38.6704232118861,38.585561807346764,38.75528461642544,38.0,40.0,40.0,35.0,43.0,40.0,40.0,41.0
2000,Rural regions,female,1782,31.652033025773125,31.4198688130972,31.88419723844905,24.012430677435002,37.5,40.0,2.0,63.9813539838475,37.5,37.49250001907348,38.0
2001,Urban regions,male,3659,37.56785434440553,37.47302514041912,37.662683548391946,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2001,Urban regions,female,3178,30.235253702709336,30.054365303802957,30.416142101615716,20.0,35.0,38.5,1.0,60.0,35.0,33.0,35.0
2001,Rural regions,male,1894,38.47606734832502,38.36306347325981,38.58907122339023,38.0,39.0,40.0,35.0,43.0,39.0,38.0,39.0
2001,Rural regions,female,1695,31.189000412380494,30.949625029738346,31.428375795022642,22.5,37.5,40.0,1.0,50.0,37.5,37.5,39.0
2002,Urban regions,male,3702,37.84905352631843,37.76388078116833,37.934226271468525,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2002,Urban regions,female,3304,29.999863025680597,29.82144499857039,30.178281052790805,20.0,35.0,38.5,1.0,66.25,35.0,34.0,35.0
2002,Rural regions,male,1821,38.593425346421675,38.48481127747029,38.70203941537306,38.0,40.0,40.0,35.0,43.0,40.0,40.0,41.0
2002,Rural regions,female,1696,30.99609376324922,30.75497861248118,31.23720891401726,22.0,36.5,40.0,2.0,55.5,36.5,35.5,38.0
2003,Urban regions,male,3558,37.561558088000396,37.467056313261715,37.65605986273908,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2003,Urban regions,female,3279,29.463391396285978,29.28036575419998,29.646417038371975,20.0,35.0,38.5,1.5,60.0,35.0,35.0,36.01000003814697
2003,Rural regions,male,1765,37.98818760964733,37.85885901221843,38.117516207076235,37.5,39.0,40.0,33.75,43.75,39.0,39.0,39.5
2003,Rural regions,female,1662,30.286053472824,30.03457864630313,30.53752829934487,20.0,35.0,40.0,1.0,56.0,35.0,33.0,36.0
2004,Urban regions,male,3282,37.63437527846095,37.54095507885346,37.727795478068444,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2004,Urban regions,female,3079,30.006256678737458,29.823056217820344,30.18945713965457,20.0,35.0,38.5,1.0,55.0,35.0,34.0,35.0
2004,Rural regions,male,1650,38.39309429510181,38.24339398803417,38.54279460216945,38.0,40.0,40.0,35.0,43.0,40.0,40.0,41.0
2004,Rural regions,female,1536,30.99352171126739,30.73335522241257,31.253688200122212,23.0,37.0,40.0,1.0,65.5,37.0,36.5,39.0
2005,Urban regions,male,3164,37.89370209696354,37.79196759063695,37.99543660329012,37.5,38.5,40.0,33.75,43.75,38.5,38.0,38.5
2005,Urban regions,female,2910,30.297293256942137,30.109364460569605,30.48522205331467,20.0,35.0,38.5,1.5,59.5,35.0,34.0,35.0
2005,Rural regions,male,1527,38.784309697272825,38.66124379647219,38.90737559807346,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2005,Rural regions,female,1474,31.03586007390064,30.77692653186417,31.29479361593711,22.5,35.100204342178806,40.0,1.0,60.0,35.0,32.5,35.00749998092651
2006,Urban regions,male,3199,37.972679591730156,37.88247541084184,38.06288377261847,37.5,39.0,40.0,33.75,43.75,39.0,39.0,39.5
2006,Urban regions,female,3053,29.893671099339905,29.707746860671463,30.079595338008346,20.0,35.0,38.5,1.0,60.0,35.0,35.0,37.0
2006,Rural regions,male,1627,38.518641932096635,38.39282450200188,38.64445936219139,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2006,Rural regions,female,1594,30.78169963617675,30.538350412650107,31.025048859703393,22.0,35.0,39.991984059707754,3.5,66.97996014926939,35.0,33.5,37.0
2007,Urban regions,male,3023,38.013784792896075,37.90920866228415,38.118360923508,37.5,39.5,40.0,33.75,43.75,39.5,39.0,40.0
2007,Urban regions,female,2940,29.985445532882068,29.794010133896272,30.176880931867863,20.0,35.0,39.0,1.5,60.0,35.0,34.0,36.005000019073485
2007,Rural regions,male,1626,38.904770019314014,38.775655638922686,39.03388439970534,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2007,Rural regions,female,1549,30.49567538050401,30.238618605061962,30.75273215594606,20.0,35.0,40.0,3.0,65.0,35.0,33.0,37.5
2008,Urban regions,male,2901,38.21455714030423,38.11281374658991,38.31630053401855,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.005000019073485
2008,Urban regions,female,2807,30.093102510541392,29.898018345374265,30.28818667570852,20.0,35.0,39.5,1.3,60.0,35.0,34.0,35.0
2008,Rural regions,male,1492,38.57291845035919,38.419354659122455,38.726482241595924,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2008,Rural regions,female,1462,30.6002748381287,30.3403590187351,30.860190657522303,20.0,35.0,40.0,1.0,56.0,35.0,32.5,38.0
2009,Urban regions,male,2639,38.29577498298143,38.19310897429095,38.398440991671904,37.66750152112491,40.0,40.0,34.168753802812276,43.49874771831263,40.0,40.0,40.0
2009,Urban regions,female,2636,29.847177523030425,29.639018424042444,30.055336622018405,20.0,35.0,40.0,1.5,60.0,35.0,34.0,35.0
2009,Rural regions,male,1440,38.592399777215995,38.43671065907853,38.74808889535346,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2009,Rural regions,female,1433,31.03394753891849,30.767565223167427,31.300329854669553,24.0,36.0,40.0,2.0,60.9,36.0,34.5,37.0
2010,Urban regions,male,3763,37.86819545407711,37.766050350257984,37.970340557896236,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0125
2010,Urban regions,female,3592,29.76357231531671,29.58634496620899,29.940799664424432,20.0,35.0,39.5,0.3,65.0,35.0,35.0,37.5
2010,Rural regions,male,2072,38.39327617345113,38.256361481678866,38.53019086522339,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2010,Rural regions,female,1984,29.67886634332573,29.43496224052119,29.92277044613027,20.0,35.0,40.0,1.0,55.0,35.0,34.0,38.537499999999994
2011,Urban regions,male,4251,37.86597059021854,37.77058946421804,37.961351716219035,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2011,Urban regions,female,4512,30.226535538291945,30.070775442868218,30.38229563371567,20.0,35.0,40.0,1.0,57.0,35.0,34.0,35.05
2011,Rural regions,male,2488,38.485874039304484,38.36925585960129,38.60249221900768,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2011,Rural regions,female,2593,30.58153755518508,30.37815799205227,30.78491711831789,21.0,35.0,40.0,0.5,68.5,35.0,34.0,37.5
2012,Urban regions,male,4100,38.0574599163533,37.95896973808699,38.15595009461961,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2012,Urban regions,female,4471,30.10484125475194,29.944930393571305,30.264752115932573,20.0,35.0,40.0,1.0,70.0,35.0,34.0,35.025
2012,Rural regions,male,2451,38.339898674857736,38.21997754719499,38.45981980252048,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2012,Rural regions,female,2616,30.512095896936767,30.31663248239433,30.707559311479205,21.0,35.0,40.0,1.5,55.0,35.0,35.0,38.0
2013,Urban regions,male,4932,37.99040614194234,37.90092477946976,38.07988750441491,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2013,Urban regions,female,5245,30.14983036995668,30.005747409488638,30.29391333042472,20.0,35.0,40.0,1.0,55.0,35.0,35.0,36.025
2013,Rural regions,male,2601,38.421182135979286,38.30281819115049,38.53954608080808,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2013,Rural regions,female,2771,30.525245536026944,30.340458741784154,30.710032330269733,24.0,34.0,40.0,1.0,52.5,34.0,33.0,37.025
2014,Urban regions,male,4342,37.49326608802189,37.39105252016603,37.59547965587775,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2014,Urban regions,female,4741,29.840928163804186,29.686359486502397,29.995496841105975,20.0,35.0,40.0,1.0,60.0,35.0,35.0,38.0
2014,Rural regions,male,2352,37.84714850413892,37.71347428101702,37.98082272726082,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2014,Rural regions,female,2537,29.197579619062285,28.991925300078837,29.403233938045734,20.0,30.0,39.5,1.0,56.0,30.0,26.0,30.0
2015,Urban regions,male,4289,37.61787573183894,37.51606181924949,37.7196896444284,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2015,Urban regions,female,4626,29.95024859189047,29.79608769898023,30.104409484800712,20.0,35.0,40.0,1.0,63.0,35.0,35.0,38.0
2015,Rural regions,male,2328,37.87409874940003,37.73963256173682,38.008564937063234,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2015,Rural regions,female,2474,29.961853392982597,29.763481855292987,30.160224930672207,20.0,32.0,40.0,2.0,52.0,32.0,29.0,34.0
2016,Urban regions,male,3824,37.05116706233796,36.93318310259402,37.1691510220819,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.0
2016,Urban regions,female,4344,29.96549377007498,29.804889457186786,30.12609808296317,20.0,35.0,40.0,1.0,70.0,35.0,35.0,37.5
2016,Rural regions,male,2122,38.03677362094706,37.90268919449869,38.17085804739543,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2016,Rural regions,female,2333,30.127080264191996,29.923202752386345,30.330957775997646,21.0,32.0,40.0,1.0,60.0,32.0,29.0,34.0
2017,Urban regions,male,4483,37.521260327892904,37.42223977151462,37.62028088427119,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.0
2017,Urban regions,female,4926,29.784356440477833,29.63410438518823,29.934608495767435,20.0,33.0,40.0,0.6,70.0,33.0,31.0,34.025
2017,Rural regions,male,2544,37.79019805154657,37.657044155034,37.923351948059135,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2017,Rural regions,female,2686,29.979209795732167,29.784864472074023,30.17355511939031,20.0,32.0,40.0,1.2,60.0,32.0,29.0,34.0
2018,Urban regions,male,4612,36.878706170898326,36.76581286998529,36.99159947181136,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.0
2018,Urban regions,female,4828,30.007784478521742,29.85981685521103,30.155752101832455,20.0,34.40547409196287,40.0,0.4,60.0,34.4,33.80000305175781,36.812503051757815
2018,Rural regions,male,2483,37.42488020023329,37.28346033943985,37.56630006102673,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2018,Rural regions,female,2578,29.9892797560608,29.795544138124885,30.183015373996714,20.0,32.001101475230215,40.0,2.0,60.0,32.0,29.0,33.025
2019,Urban regions,male,4297,37.32692572892305,37.22456626635735,37.42928519148875,37.0,40.0,40.0,32.5,44.5,40.0,40.0,40.0
2019,Urban regions,female,4498,30.333249097267053,30.183589794947455,30.482908399586652,21.0,35.0,39.0,1.0,60.0,35.0,35.0,38.0
2019,Rural regions,male,2327,37.498754413642246,37.36439515211614,37.63311367516835,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2019,Rural regions,female,2394,30.22768610333939,30.028822279592923,30.42654992708586,22.0,34.0,40.0,1.0,67.0,34.0,33.0,37.0
2020,Urban regions,male,4938,37.26044456463614,37.16426651722732,37.35662261204496,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.0
2020,Urban regions,female,4797,30.399333211683466,30.255473888174915,30.543192535192016,22.5,35.0,39.5,1.0,60.0,35.0,35.0,37.5
2020,Rural regions,male,2437,37.55587908349289,37.41802481617139,37.69373335081439,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2020,Rural regions,female,2438,30.4912334147752,30.29726288760083,30.685203941949567,23.0,34.0,39.79999923706055,0.3,64.99999809265137,34.0,33.0,36.0
2021,Urban regions,male,3330,36.64699883329768,36.515084035961486,36.77891363063387,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.5
2021,Urban regions,female,3351,30.036822567660057,29.854664964858333,30.21898017046178,20.0,35.0,40.0,1.0,70.0,35.0,35.0,38.0
2021,Rural regions,male,1568,37.06023167807724,36.88011695377846,37.24034640237601,37.5,40.0,40.0,33.75,43.75,40.0,40.0,41.0
2021,Rural regions,female,1650,30.339109688364324,30.102330681399632,30.575888695329017,23.0,32.0,40.0,1.0,56.0,32.0,29.0,34.0
