year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2014,West,11293,33.42089522772677,33.328578941581576,33.51321151387196,30.0,38.5,40.0,15.0,55.0,38.5,38.5,38.5
2014,East,2679,35.718384819591925,35.56986581594863,35.86690382323522,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2015,West,11125,33.68356413627065,33.59296728130306,33.77416099123823,30.0,38.5,40.0,15.0,55.0,38.5,38.5,38.5
2015,East,2592,35.431634907105675,35.27391273681767,35.58935707739368,32.0,40.0,40.0,20.0,52.0,40.0,40.0,40.0
2016,West,10164,33.42749380251833,33.33122975632688,33.52375784870978,30.0,38.5,40.0,15.0,55.0,38.5,38.5,38.5
2016,East,2459,35.7130437799046,35.556184595236225,35.86990296457298,34.0,40.0,40.0,25.0,49.0,40.0,40.0,40.0
2017,West,11751,33.55414645427761,33.46489397343773,33.64339893511748,30.0,38.5,40.0,15.0,55.0,38.5,38.5,38.5
2017,East,2888,35.39129344132179,35.24476585732629,35.53782102531729,32.5,40.0,40.0,21.25,51.25,40.0,40.0,40.0
2018,West,11594,33.40187299327412,33.31200452877995,33.491741457768285,30.0,38.5,40.0,15.0,55.0,38.5,38.5,38.5
2018,East,2907,35.050666320768755,34.89808993243241,35.2032427091051,30.0,40.0,40.0,15.0,55.0,40.0,40.0,41.0
2019,West,11046,33.64269643017532,33.554274250167225,33.731118610183415,30.0,38.0,40.0,15.0,55.0,38.0,38.0,38.0
2019,East,2709,35.557846148293976,35.41171317478067,35.70397912180728,35.0,40.0,40.0,27.5,47.5,40.0,40.0,41.0
2020,West,11856,33.706939730616796,33.622140070680814,33.79173939055278,30.0,38.5,40.0,15.0,55.0,38.5,38.5,38.5
2020,East,2757,35.47710907259081,35.32965714556496,35.624560999616655,34.0,40.0,40.0,25.0,49.0,40.0,40.0,41.0
2021,West,7975,33.28651219777327,33.17821441037074,33.3948099851758,30.0,38.5,40.0,15.0,55.0,38.5,38.5,39.0
2021,East,1927,35.01893399845988,34.8316630874011,35.20620490951866,32.0,40.0,40.0,20.0,52.0,40.0,40.0,41.0
