year,bula_h,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,North Rhine-Westphalia,"In the distant future, in more than five years",0.01654,68,475,0.00506,0.02803
1988,Hesse,As soon as possible,0.02682,52,129,-0.00117,0.05480
1988,Hesse,Next year,0.02570,36,129,-0.00171,0.05311
1988,Hesse,In the next 2 to 5 years,0.02806,41,129,-0.00055,0.05667
1988,"Rhineland-Palatinate, Saarland",As soon as possible,0.03527,36,68,-0.00890,0.07944
1988,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.03029,32,68,-0.01075,0.07133
1988,Baden-Wuerttemberg,As soon as possible,0.02035,72,262,0.00322,0.03748
1988,Baden-Wuerttemberg,Next year,0.01945,53,262,0.00270,0.03621
1988,Baden-Wuerttemberg,In the next 2 to 5 years,0.03776,93,262,0.01463,0.06088
1988,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01823,44,262,0.00200,0.03446
1988,Bavaria,As soon as possible,0.01821,53,179,-0.00143,0.03785
1988,Bavaria,Next year,0.02526,59,179,0.00221,0.04831
1988,Bavaria,In the next 2 to 5 years,0.02797,67,179,0.00375,0.05219
1989,Lower Saxony,As soon as possible,0.03534,48,90,-0.00302,0.07371
1989,Lower Saxony,In the next 2 to 5 years,0.03376,42,90,-0.00377,0.07128
1989,North Rhine-Westphalia,As soon as possible,0.03010,112,405,0.01344,0.04677
1989,North Rhine-Westphalia,Next year,0.02307,87,405,0.00843,0.03770
1989,North Rhine-Westphalia,In the next 2 to 5 years,0.03886,141,405,0.02002,0.05771
1989,North Rhine-Westphalia,"In the distant future, in more than five years",0.01868,65,405,0.00548,0.03188
1989,Hesse,As soon as possible,0.02256,43,118,-0.00435,0.04948
1989,Hesse,Next year,0.02285,32,118,-0.00423,0.04993
1989,Hesse,In the next 2 to 5 years,0.02893,43,118,-0.00144,0.05930
1989,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.03576,41,41,-0.02179,0.09330
1989,Baden-Wuerttemberg,As soon as possible,0.01446,51,218,-0.00142,0.03035
1989,Baden-Wuerttemberg,Next year,0.01177,34,218,-0.00258,0.02612
1989,Baden-Wuerttemberg,In the next 2 to 5 years,0.03592,93,218,0.01116,0.06068
1989,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01818,40,218,0.00040,0.03595
1989,Bavaria,As soon as possible,0.01504,41,191,-0.00227,0.03235
1989,Bavaria,Next year,0.01685,38,191,-0.00145,0.03516
1989,Bavaria,In the next 2 to 5 years,0.03625,78,191,0.00968,0.06283
1989,Bavaria,"In the distant future, in more than five years",0.01556,34,191,-0.00204,0.03315
1990,Lower Saxony,As soon as possible,0.02833,38,111,-0.00268,0.05934
1990,Lower Saxony,Next year,0.02670,33,111,-0.00343,0.05682
1990,Lower Saxony,In the next 2 to 5 years,0.03324,40,111,-0.00026,0.06674
1990,North Rhine-Westphalia,As soon as possible,0.02395,85,383,0.00862,0.03928
1990,North Rhine-Westphalia,Next year,0.02448,92,383,0.00898,0.03998
1990,North Rhine-Westphalia,In the next 2 to 5 years,0.03934,139,383,0.01985,0.05884
1990,North Rhine-Westphalia,"In the distant future, in more than five years",0.02011,67,383,0.00603,0.03419
1990,Hesse,As soon as possible,0.01616,32,77,-0.01219,0.04452
1990,Hesse,In the next 2 to 5 years,0.03663,45,77,-0.00560,0.07887
1990,Baden-Wuerttemberg,As soon as possible,0.01017,33,192,-0.00406,0.02440
1990,Baden-Wuerttemberg,Next year,0.01637,44,192,-0.00163,0.03436
1990,Baden-Wuerttemberg,In the next 2 to 5 years,0.02871,72,192,0.00503,0.05239
1990,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01836,43,192,-0.00068,0.03740
1990,Bavaria,As soon as possible,0.01182,31,179,-0.00406,0.02770
1990,Bavaria,Next year,0.01744,41,179,-0.00179,0.03668
1990,Bavaria,In the next 2 to 5 years,0.03385,71,179,0.00729,0.06042
1990,Bavaria,"In the distant future, in more than five years",0.01592,36,179,-0.00247,0.03431
1990,Berlin,As soon as possible,0.02454,31,31,-0.03082,0.07990
1990,Saxony,Next year,0.02212,39,39,-0.02464,0.06889
1991,Lower Saxony,Next year,0.02252,31,78,-0.01062,0.05566
1991,Lower Saxony,In the next 2 to 5 years,0.04040,47,78,-0.00358,0.08438
1991,North Rhine-Westphalia,As soon as possible,0.02179,81,344,0.00634,0.03724
1991,North Rhine-Westphalia,Next year,0.02017,75,344,0.00529,0.03505
1991,North Rhine-Westphalia,In the next 2 to 5 years,0.03636,127,344,0.01655,0.05617
1991,North Rhine-Westphalia,"In the distant future, in more than five years",0.01766,61,344,0.00372,0.03160
1991,Hesse,In the next 2 to 5 years,0.02846,41,41,-0.02307,0.07999
1991,Baden-Wuerttemberg,As soon as possible,0.01295,44,211,-0.00234,0.02825
1991,Baden-Wuerttemberg,Next year,0.01445,42,211,-0.00169,0.03059
1991,Baden-Wuerttemberg,In the next 2 to 5 years,0.02985,85,211,0.00683,0.05287
1991,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01784,40,211,-0.00006,0.03575
1991,Bavaria,As soon as possible,0.00945,32,179,-0.00476,0.02366
1991,Bavaria,Next year,0.02499,50,179,0.00206,0.04792
1991,Bavaria,In the next 2 to 5 years,0.02858,64,179,0.00410,0.05306
1991,Bavaria,"In the distant future, in more than five years",0.01300,33,179,-0.00364,0.02964
1991,Berlin,As soon as possible,0.04210,47,47,-0.01593,0.10013
1991,Brandenburg,As soon as possible,0.05059,42,42,-0.01650,0.11767
1991,Mecklenburg-Western Pomerania,As soon as possible,0.06464,41,41,-0.01156,0.14084
1991,Saxony,As soon as possible,0.04410,68,116,0.00657,0.08162
1991,Saxony,Next year,0.02825,48,116,-0.00203,0.05853
1991,Saxony-Anhalt,As soon as possible,0.04360,51,51,-0.01300,0.10020
1991,Thuringa,As soon as possible,0.05528,49,49,-0.00937,0.11992
1992,Lower Saxony,Next year,0.02366,32,87,-0.00846,0.05579
1992,Lower Saxony,In the next 2 to 5 years,0.04082,55,87,-0.00100,0.08264
1992,North Rhine-Westphalia,As soon as possible,0.02416,89,369,0.00847,0.03984
1992,North Rhine-Westphalia,Next year,0.02301,76,369,0.00769,0.03833
1992,North Rhine-Westphalia,In the next 2 to 5 years,0.04044,140,369,0.02031,0.06057
1992,North Rhine-Westphalia,"In the distant future, in more than five years",0.01823,64,369,0.00456,0.03189
1992,Hesse,In the next 2 to 5 years,0.03829,54,54,-0.01337,0.08995
1992,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.04533,49,49,-0.01352,0.10419
1992,Baden-Wuerttemberg,As soon as possible,0.01742,61,233,0.00058,0.03425
1992,Baden-Wuerttemberg,Next year,0.01799,43,233,0.00089,0.03510
1992,Baden-Wuerttemberg,In the next 2 to 5 years,0.03032,84,233,0.00826,0.05239
1992,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01786,45,233,0.00082,0.03491
1992,Bavaria,As soon as possible,0.01541,39,156,-0.00398,0.03480
1992,Bavaria,Next year,0.02341,47,156,-0.00039,0.04721
1992,Bavaria,In the next 2 to 5 years,0.03063,70,156,0.00350,0.05776
1992,Berlin,As soon as possible,0.06538,52,52,-0.00246,0.13323
1992,Brandenburg,As soon as possible,0.06823,61,61,0.00443,0.13202
1992,Mecklenburg-Western Pomerania,As soon as possible,0.11198,55,55,0.02787,0.19608
1992,Saxony,As soon as possible,0.07951,115,164,0.03798,0.12104
1992,Saxony,Next year,0.02911,49,164,0.00330,0.05492
1992,Saxony-Anhalt,As soon as possible,0.06774,64,96,0.01721,0.11828
1992,Saxony-Anhalt,Next year,0.03780,32,96,-0.00055,0.07615
1992,Thuringa,As soon as possible,0.07179,64,98,0.02042,0.12316
1992,Thuringa,Next year,0.03929,34,98,0.00063,0.07795
1993,Lower Saxony,As soon as possible,0.02535,31,87,-0.00787,0.05857
1993,Lower Saxony,In the next 2 to 5 years,0.04099,56,87,-0.00091,0.08289
1993,North Rhine-Westphalia,As soon as possible,0.02461,97,370,0.00880,0.04042
1993,North Rhine-Westphalia,Next year,0.02056,73,370,0.00608,0.03505
1993,North Rhine-Westphalia,In the next 2 to 5 years,0.03841,141,370,0.01880,0.05802
1993,North Rhine-Westphalia,"In the distant future, in more than five years",0.01507,59,370,0.00264,0.02750
1993,Hesse,In the next 2 to 5 years,0.03140,49,49,-0.01794,0.08074
1993,Baden-Wuerttemberg,As soon as possible,0.02064,71,250,0.00298,0.03830
1993,Baden-Wuerttemberg,Next year,0.01686,46,250,0.00087,0.03286
1993,Baden-Wuerttemberg,In the next 2 to 5 years,0.04448,93,250,0.01887,0.07009
1993,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01364,40,250,-0.00077,0.02805
1993,Bavaria,As soon as possible,0.01235,36,157,-0.00498,0.02968
1993,Bavaria,Next year,0.01932,43,157,-0.00228,0.04091
1993,Bavaria,In the next 2 to 5 years,0.03475,78,157,0.00601,0.06349
1993,Berlin,As soon as possible,0.04341,34,34,-0.02612,0.11294
1993,Brandenburg,As soon as possible,0.05713,52,52,-0.00657,0.12083
1993,Mecklenburg-Western Pomerania,As soon as possible,0.10199,50,50,0.01725,0.18673
1993,Saxony,As soon as possible,0.08343,116,152,0.03932,0.12754
1993,Saxony,Next year,0.02647,36,152,0.00086,0.05207
1993,Saxony-Anhalt,As soon as possible,0.09740,88,88,0.03509,0.15970
1993,Thuringa,As soon as possible,0.08279,69,69,0.01729,0.14828
1994,Lower Saxony,As soon as possible,0.02878,37,93,-0.00538,0.06294
1994,Lower Saxony,In the next 2 to 5 years,0.04242,56,93,0.00124,0.08360
1994,North Rhine-Westphalia,As soon as possible,0.02631,115,398,0.01056,0.04205
1994,North Rhine-Westphalia,Next year,0.02730,96,398,0.01127,0.04332
1994,North Rhine-Westphalia,In the next 2 to 5 years,0.03750,129,398,0.01881,0.05618
1994,North Rhine-Westphalia,"In the distant future, in more than five years",0.01592,58,398,0.00361,0.02823
1994,Hesse,As soon as possible,0.02825,35,113,-0.00244,0.05893
1994,Hesse,Next year,0.02337,31,113,-0.00461,0.05135
1994,Hesse,In the next 2 to 5 years,0.03978,47,113,0.00358,0.07597
1994,Baden-Wuerttemberg,As soon as possible,0.02596,85,276,0.00717,0.04475
1994,Baden-Wuerttemberg,Next year,0.03060,60,276,0.01024,0.05096
1994,Baden-Wuerttemberg,In the next 2 to 5 years,0.03548,96,276,0.01362,0.05735
1994,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01531,35,276,0.00080,0.02982
1994,Bavaria,As soon as possible,0.03147,57,210,0.00780,0.05514
1994,Bavaria,Next year,0.02345,46,210,0.00293,0.04396
1994,Bavaria,In the next 2 to 5 years,0.03343,72,210,0.00906,0.05779
1994,Bavaria,"In the distant future, in more than five years",0.01255,35,210,-0.00254,0.02763
1994,Berlin,As soon as possible,0.03947,33,33,-0.02799,0.10693
1994,Brandenburg,As soon as possible,0.05276,53,53,-0.00800,0.11353
1994,Mecklenburg-Western Pomerania,As soon as possible,0.12428,60,60,0.04010,0.20845
1994,Saxony,As soon as possible,0.08425,114,200,0.04566,0.12285
1994,Saxony,Next year,0.02734,44,200,0.00469,0.05000
1994,Saxony,In the next 2 to 5 years,0.02645,42,200,0.00415,0.04875
1994,Saxony-Anhalt,As soon as possible,0.10102,76,76,0.03281,0.16922
1994,Thuringa,As soon as possible,0.09745,76,76,0.03033,0.16457
1995,Lower Saxony,As soon as possible,0.04502,62,149,0.01161,0.07842
1995,Lower Saxony,Next year,0.01808,33,149,-0.00339,0.03955
1995,Lower Saxony,In the next 2 to 5 years,0.03600,54,149,0.00598,0.06601
1995,North Rhine-Westphalia,As soon as possible,0.02510,113,422,0.01016,0.04005
1995,North Rhine-Westphalia,Next year,0.02366,89,422,0.00914,0.03818
1995,North Rhine-Westphalia,In the next 2 to 5 years,0.03902,152,422,0.02052,0.05752
1995,North Rhine-Westphalia,"In the distant future, in more than five years",0.01793,68,422,0.00525,0.03060
1995,Hesse,As soon as possible,0.03058,37,93,-0.00460,0.06577
1995,Hesse,In the next 2 to 5 years,0.04647,56,93,0.00346,0.08949
1995,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.03882,43,43,-0.01960,0.09724
1995,Baden-Wuerttemberg,As soon as possible,0.02051,69,284,0.00400,0.03703
1995,Baden-Wuerttemberg,Next year,0.02115,57,284,0.00439,0.03791
1995,Baden-Wuerttemberg,In the next 2 to 5 years,0.04542,120,284,0.02116,0.06968
1995,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01685,38,284,0.00185,0.03185
1995,Bavaria,As soon as possible,0.02852,65,258,0.00817,0.04887
1995,Bavaria,Next year,0.02525,62,258,0.00607,0.04443
1995,Bavaria,In the next 2 to 5 years,0.03661,89,258,0.01365,0.05957
1995,Bavaria,"In the distant future, in more than five years",0.01478,42,258,0.00003,0.02954
1995,Berlin,Next year,0.04492,31,31,-0.02920,0.11904
1995,Brandenburg,As soon as possible,0.05827,45,45,-0.01095,0.12750
1995,Mecklenburg-Western Pomerania,As soon as possible,0.08125,37,37,-0.00800,0.17050
1995,Saxony,As soon as possible,0.06563,95,176,0.02894,0.10232
1995,Saxony,Next year,0.03238,47,176,0.00616,0.05861
1995,Saxony,In the next 2 to 5 years,0.02242,34,176,0.00049,0.04436
1995,Saxony-Anhalt,As soon as possible,0.05796,59,59,-0.00218,0.11809
1995,Thuringa,As soon as possible,0.07734,63,63,0.01085,0.14384
1996,Lower Saxony,As soon as possible,0.03041,46,143,0.00217,0.05865
1996,Lower Saxony,Next year,0.02035,36,143,-0.00288,0.04357
1996,Lower Saxony,In the next 2 to 5 years,0.03830,61,143,0.00673,0.06986
1996,North Rhine-Westphalia,As soon as possible,0.03498,125,425,0.01749,0.05246
1996,North Rhine-Westphalia,Next year,0.02703,100,425,0.01160,0.04247
1996,North Rhine-Westphalia,In the next 2 to 5 years,0.03558,134,425,0.01795,0.05321
1996,North Rhine-Westphalia,"In the distant future, in more than five years",0.01763,66,425,0.00511,0.03016
1996,Hesse,As soon as possible,0.02774,36,117,-0.00215,0.05763
1996,Hesse,Next year,0.02530,34,117,-0.00328,0.05388
1996,Hesse,In the next 2 to 5 years,0.04018,47,117,0.00445,0.07592
1996,"Rhineland-Palatinate, Saarland",As soon as possible,0.03441,40,78,-0.00630,0.07513
1996,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.04050,38,78,-0.00353,0.08454
1996,Baden-Wuerttemberg,As soon as possible,0.02510,83,279,0.00671,0.04349
1996,Baden-Wuerttemberg,Next year,0.01791,45,279,0.00232,0.03350
1996,Baden-Wuerttemberg,In the next 2 to 5 years,0.04899,108,279,0.02362,0.07437
1996,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01798,43,279,0.00236,0.03360
1996,Bavaria,As soon as possible,0.03506,83,223,0.01087,0.05926
1996,Bavaria,Next year,0.02477,63,223,0.00432,0.04522
1996,Bavaria,In the next 2 to 5 years,0.03194,77,223,0.00881,0.05507
1996,Berlin,As soon as possible,0.04635,32,32,-0.02766,0.12036
1996,Brandenburg,As soon as possible,0.06032,50,50,-0.00634,0.12698
1996,Mecklenburg-Western Pomerania,As soon as possible,0.10917,49,49,0.02095,0.19740
1996,Saxony,As soon as possible,0.06204,85,138,0.02164,0.10243
1996,Saxony,Next year,0.03705,53,138,0.00542,0.06868
1996,Saxony-Anhalt,As soon as possible,0.06857,62,62,0.00515,0.13200
1996,Thuringa,As soon as possible,0.06605,58,90,0.01445,0.11766
1996,Thuringa,Next year,0.04149,32,90,0.00006,0.08292
1997,Lower Saxony,As soon as possible,0.03538,51,104,-0.00030,0.07105
1997,Lower Saxony,In the next 2 to 5 years,0.03749,53,104,0.00080,0.07417
1997,North Rhine-Westphalia,As soon as possible,0.03263,132,398,0.01515,0.05011
1997,North Rhine-Westphalia,Next year,0.02290,82,398,0.00818,0.03761
1997,North Rhine-Westphalia,In the next 2 to 5 years,0.03759,136,398,0.01888,0.05630
1997,North Rhine-Westphalia,"In the distant future, in more than five years",0.01113,48,398,0.00081,0.02145
1997,Hesse,As soon as possible,0.03532,33,83,-0.00464,0.07527
1997,Hesse,In the next 2 to 5 years,0.03240,50,83,-0.00593,0.07072
1997,"Rhineland-Palatinate, Saarland",As soon as possible,0.04498,44,83,0.00012,0.08984
1997,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.04123,39,83,-0.00181,0.08426
1997,Baden-Wuerttemberg,As soon as possible,0.02658,97,297,0.00825,0.04490
1997,Baden-Wuerttemberg,Next year,0.02354,55,297,0.00627,0.04081
1997,Baden-Wuerttemberg,In the next 2 to 5 years,0.04511,105,297,0.02147,0.06875
1997,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01415,40,297,0.00069,0.02760
1997,Bavaria,As soon as possible,0.03205,71,264,0.01077,0.05334
1997,Bavaria,Next year,0.02026,47,264,0.00323,0.03729
1997,Bavaria,In the next 2 to 5 years,0.04518,104,264,0.02008,0.07028
1997,Bavaria,"In the distant future, in more than five years",0.01743,42,264,0.00161,0.03325
1997,Berlin,As soon as possible,0.05760,41,41,-0.01460,0.12980
1997,Brandenburg,As soon as possible,0.06530,49,49,-0.00459,0.13519
1997,Mecklenburg-Western Pomerania,As soon as possible,0.11498,44,44,0.01963,0.21033
1997,Saxony,As soon as possible,0.06748,95,169,0.02955,0.10542
1997,Saxony,Next year,0.03180,38,169,0.00527,0.05833
1997,Saxony,In the next 2 to 5 years,0.02051,36,169,-0.00092,0.04195
1997,Saxony-Anhalt,As soon as possible,0.08958,71,71,0.02268,0.15648
1997,Thuringa,As soon as possible,0.08341,71,71,0.01864,0.14818
1998,Lower Saxony,As soon as possible,0.03349,49,138,0.00336,0.06361
1998,Lower Saxony,Next year,0.02175,35,138,-0.00268,0.04618
1998,Lower Saxony,In the next 2 to 5 years,0.03027,54,138,0.00158,0.05896
1998,North Rhine-Westphalia,As soon as possible,0.04029,155,434,0.02177,0.05881
1998,North Rhine-Westphalia,Next year,0.02236,87,434,0.00844,0.03629
1998,North Rhine-Westphalia,In the next 2 to 5 years,0.02809,121,434,0.01253,0.04365
1998,North Rhine-Westphalia,"In the distant future, in more than five years",0.01521,71,434,0.00368,0.02674
1998,Hesse,As soon as possible,0.02871,32,108,-0.00293,0.06035
1998,Hesse,Next year,0.02671,32,108,-0.00384,0.05725
1998,Hesse,In the next 2 to 5 years,0.03317,44,108,-0.00076,0.06710
1998,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.03980,47,47,-0.01669,0.09629
1998,Baden-Wuerttemberg,As soon as possible,0.02544,86,276,0.00683,0.04405
1998,Baden-Wuerttemberg,Next year,0.02077,49,276,0.00391,0.03762
1998,Baden-Wuerttemberg,In the next 2 to 5 years,0.03745,99,276,0.01501,0.05989
1998,Baden-Wuerttemberg,"In the distant future, in more than five years",0.01412,42,276,0.00018,0.02807
1998,Bavaria,As soon as possible,0.02996,75,282,0.01003,0.04989
1998,Bavaria,Next year,0.02912,67,282,0.00946,0.04877
1998,Bavaria,In the next 2 to 5 years,0.03660,93,282,0.01464,0.05856
1998,Bavaria,"In the distant future, in more than five years",0.01888,47,282,0.00297,0.03480
1998,Brandenburg,As soon as possible,0.07863,63,63,0.01163,0.14563
1998,Mecklenburg-Western Pomerania,As soon as possible,0.10203,51,51,0.01813,0.18592
1998,Saxony,As soon as possible,0.07237,112,199,0.03628,0.10846
1998,Saxony,Next year,0.02722,46,199,0.00456,0.04989
1998,Saxony,In the next 2 to 5 years,0.02310,41,199,0.00218,0.04403
1998,Saxony-Anhalt,As soon as possible,0.10261,76,76,0.03394,0.17129
1998,Thuringa,As soon as possible,0.08491,83,115,0.03374,0.13607
1998,Thuringa,Next year,0.03243,32,115,-0.00009,0.06495
1999,Lower Saxony,As soon as possible,0.02471,36,123,-0.00284,0.05225
1999,Lower Saxony,Next year,0.02680,41,123,-0.00186,0.05546
1999,Lower Saxony,In the next 2 to 5 years,0.02460,46,123,-0.00289,0.05209
1999,North Rhine-Westphalia,As soon as possible,0.03117,118,364,0.01329,0.04904
1999,North Rhine-Westphalia,Next year,0.02069,84,364,0.00605,0.03534
1999,North Rhine-Westphalia,In the next 2 to 5 years,0.02821,116,364,0.01118,0.04525
1999,North Rhine-Westphalia,"In the distant future, in more than five years",0.01046,46,364,-0.00001,0.02093
1999,Hesse,In the next 2 to 5 years,0.03909,49,49,-0.01574,0.09393
1999,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.03296,35,35,-0.02705,0.09297
1999,Baden-Wuerttemberg,As soon as possible,0.02770,69,218,0.00586,0.04953
1999,Baden-Wuerttemberg,Next year,0.02576,54,218,0.00468,0.04684
1999,Baden-Wuerttemberg,In the next 2 to 5 years,0.03778,95,218,0.01241,0.06314
1999,Bavaria,As soon as possible,0.01831,52,204,-0.00013,0.03676
1999,Bavaria,Next year,0.01424,37,204,-0.00206,0.03053
1999,Bavaria,In the next 2 to 5 years,0.03570,82,204,0.01018,0.06123
1999,Bavaria,"In the distant future, in more than five years",0.01247,33,204,-0.00279,0.02774
