year,age_gr,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,30-45 y.,1st Quintile,Intermediate School Degree,0.07258,36,756,0.05407,0.09109
1984,30-45 y.,1st Quintile,Upper Secondary Degree,0.06280,31,756,0.04549,0.08010
1984,30-45 y.,1st Quintile,Other Degree,0.08940,216,756,0.06905,0.10975
1984,30-45 y.,1st Quintile,"Dropout, No School Degree",0.05132,107,756,0.03558,0.06706
1984,30-45 y.,1st Quintile,No School Attended,0.02145,47,756,0.01112,0.03179
1984,30-45 y.,2nd Quintile,Secondary School Degree,0.70608,387,728,0.67296,0.73919
1984,30-45 y.,2nd Quintile,Intermediate School Degree,0.12034,66,728,0.09669,0.14399
1984,30-45 y.,2nd Quintile,Other Degree,0.06912,173,728,0.05068,0.08756
1984,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.03877,102,728,0.02473,0.05280
1984,30-45 y.,3rd Quintile,Secondary School Degree,0.64397,375,716,0.60887,0.67906
1984,30-45 y.,3rd Quintile,Intermediate School Degree,0.17636,104,716,0.14842,0.20430
1984,30-45 y.,3rd Quintile,Upper Secondary Degree,0.06485,38,716,0.04680,0.08290
1984,30-45 y.,3rd Quintile,Other Degree,0.06183,155,716,0.04417,0.07948
1984,30-45 y.,3rd Quintile,"Dropout, No School Degree",0.01572,44,716,0.00660,0.02483
1984,30-45 y.,4th Quintile,Secondary School Degree,0.52862,323,749,0.49285,0.56439
1984,30-45 y.,4th Quintile,Intermediate School Degree,0.24187,151,749,0.21118,0.27255
1984,30-45 y.,4th Quintile,Upper Secondary Degree,0.12515,79,749,0.10144,0.14887
1984,30-45 y.,4th Quintile,Other Degree,0.03369,126,749,0.02076,0.04662
1984,30-45 y.,4th Quintile,"Dropout, No School Degree",0.02021,70,749,0.01012,0.03029
1984,30-45 y.,5th Quintile,Secondary School Degree,0.40741,279,753,0.37229,0.44253
1984,30-45 y.,5th Quintile,Intermediate School Degree,0.28421,202,753,0.25197,0.31644
1984,30-45 y.,5th Quintile,Technical School Degree,0.05790,39,753,0.04121,0.07459
1984,30-45 y.,5th Quintile,Upper Secondary Degree,0.21296,146,753,0.18370,0.24222
1984,30-45 y.,5th Quintile,Other Degree,0.02750,87,753,0.01581,0.03919
1984,46-65 y.,1st Quintile,Secondary School Degree,0.80582,292,508,0.77139,0.84026
1984,46-65 y.,1st Quintile,Other Degree,0.03232,77,508,0.01693,0.04772
1984,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04171,93,508,0.02430,0.05911
1984,46-65 y.,1st Quintile,No School Attended,0.01680,46,508,0.00562,0.02799
1984,46-65 y.,2nd Quintile,Secondary School Degree,0.86404,458,624,0.83713,0.89095
1984,46-65 y.,2nd Quintile,Intermediate School Degree,0.07580,40,624,0.05501,0.09658
1984,46-65 y.,2nd Quintile,Other Degree,0.02124,65,624,0.00992,0.03256
1984,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.01590,61,624,0.00608,0.02573
1984,46-65 y.,3rd Quintile,Secondary School Degree,0.79174,449,664,0.76083,0.82265
1984,46-65 y.,3rd Quintile,Intermediate School Degree,0.10503,58,664,0.08169,0.12837
1984,46-65 y.,3rd Quintile,Other Degree,0.02778,88,664,0.01527,0.04029
1984,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.01801,69,664,0.00789,0.02814
1984,46-65 y.,4th Quintile,Secondary School Degree,0.69508,447,734,0.66176,0.72841
1984,46-65 y.,4th Quintile,Intermediate School Degree,0.17072,107,734,0.14348,0.19795
1984,46-65 y.,4th Quintile,Upper Secondary Degree,0.07204,47,734,0.05332,0.09076
1984,46-65 y.,4th Quintile,Other Degree,0.01956,69,734,0.00954,0.02959
1984,46-65 y.,4th Quintile,"Dropout, No School Degree",0.01917,64,734,0.00924,0.02910
1984,46-65 y.,5th Quintile,Secondary School Degree,0.56607,446,860,0.53292,0.59921
1984,46-65 y.,5th Quintile,Intermediate School Degree,0.21691,170,860,0.18935,0.24448
1984,46-65 y.,5th Quintile,Technical School Degree,0.05435,42,860,0.03919,0.06951
1984,46-65 y.,5th Quintile,Upper Secondary Degree,0.13866,109,860,0.11554,0.16177
1984,46-65 y.,5th Quintile,Other Degree,0.01273,60,860,0.00523,0.02023
1984,46-65 y.,5th Quintile,"Dropout, No School Degree",0.00707,33,860,0.00147,0.01267
1984,66 and older,1st Quintile,Secondary School Degree,0.88436,306,306,0.84847,0.92025
1984,66 and older,2nd Quintile,Secondary School Degree,0.87691,238,238,0.83509,0.91874
1984,66 and older,3rd Quintile,Secondary School Degree,0.78982,191,225,0.73646,0.84317
1984,66 and older,3rd Quintile,Intermediate School Degree,0.14830,34,225,0.10176,0.19485
1984,66 and older,4th Quintile,Secondary School Degree,0.68940,140,181,0.62180,0.75701
1984,66 and older,4th Quintile,Intermediate School Degree,0.19119,41,181,0.13374,0.24864
1984,66 and older,5th Quintile,Secondary School Degree,0.40773,85,182,0.33614,0.47932
1984,66 and older,5th Quintile,Intermediate School Degree,0.31810,57,182,0.25024,0.38595
1984,66 and older,5th Quintile,Upper Secondary Degree,0.20590,40,182,0.14699,0.26480
1985,17-29 y.,1st Quintile,Secondary School Degree,0.37405,303,714,0.33853,0.40956
1985,17-29 y.,1st Quintile,Intermediate School Degree,0.21973,129,714,0.18933,0.25012
1985,17-29 y.,1st Quintile,Upper Secondary Degree,0.17149,97,714,0.14382,0.19916
1985,17-29 y.,1st Quintile,Other Degree,0.04846,87,714,0.03270,0.06422
1985,17-29 y.,1st Quintile,"Dropout, No School Degree",0.05048,56,714,0.03441,0.06655
1985,17-29 y.,1st Quintile,No School Degree Yet,0.05454,42,714,0.03787,0.07121
1985,17-29 y.,2nd Quintile,Secondary School Degree,0.41785,251,554,0.37675,0.45896
1985,17-29 y.,2nd Quintile,Intermediate School Degree,0.29054,128,554,0.25270,0.32838
1985,17-29 y.,2nd Quintile,Upper Secondary Degree,0.11095,54,554,0.08477,0.13713
1985,17-29 y.,2nd Quintile,Other Degree,0.03146,53,554,0.01691,0.04601
1985,17-29 y.,2nd Quintile,"Dropout, No School Degree",0.02749,36,554,0.01386,0.04112
1985,17-29 y.,2nd Quintile,No School Degree Yet,0.06728,32,554,0.04640,0.08816
1985,17-29 y.,3rd Quintile,Secondary School Degree,0.38399,260,594,0.34485,0.42314
1985,17-29 y.,3rd Quintile,Intermediate School Degree,0.33191,178,594,0.29401,0.36981
1985,17-29 y.,3rd Quintile,Upper Secondary Degree,0.11106,67,594,0.08577,0.13635
1985,17-29 y.,3rd Quintile,Other Degree,0.02338,41,594,0.01122,0.03554
1985,17-29 y.,3rd Quintile,No School Degree Yet,0.08510,48,594,0.06264,0.10756
1985,17-29 y.,4th Quintile,Secondary School Degree,0.37816,234,574,0.33846,0.41787
1985,17-29 y.,4th Quintile,Intermediate School Degree,0.33654,189,574,0.29785,0.37523
1985,17-29 y.,4th Quintile,Upper Secondary Degree,0.13938,83,574,0.11102,0.16774
1985,17-29 y.,4th Quintile,Other Degree,0.01359,34,574,0.00411,0.02307
1985,17-29 y.,4th Quintile,No School Degree Yet,0.05799,34,574,0.03885,0.07713
1985,17-29 y.,5th Quintile,Secondary School Degree,0.32521,164,438,0.28129,0.36913
1985,17-29 y.,5th Quintile,Intermediate School Degree,0.35822,170,438,0.31326,0.40317
1985,17-29 y.,5th Quintile,Upper Secondary Degree,0.14003,68,438,0.10750,0.17257
1985,17-29 y.,5th Quintile,No School Degree Yet,0.08800,36,438,0.06144,0.11456
1985,30-45 y.,1st Quintile,Secondary School Degree,0.66463,283,649,0.62828,0.70099
1985,30-45 y.,1st Quintile,Intermediate School Degree,0.10128,42,649,0.07805,0.12451
1985,30-45 y.,1st Quintile,Other Degree,0.10788,196,649,0.08400,0.13177
1985,30-45 y.,1st Quintile,"Dropout, No School Degree",0.04661,90,649,0.03038,0.06285
1985,30-45 y.,1st Quintile,No School Attended,0.02013,38,649,0.00932,0.03094
1985,30-45 y.,2nd Quintile,Secondary School Degree,0.68322,366,696,0.64863,0.71780
1985,30-45 y.,2nd Quintile,Intermediate School Degree,0.12204,65,696,0.09770,0.14638
1985,30-45 y.,2nd Quintile,Upper Secondary Degree,0.06473,33,696,0.04644,0.08303
1985,30-45 y.,2nd Quintile,Other Degree,0.06963,165,696,0.05070,0.08855
1985,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.02645,67,696,0.01452,0.03838
1985,30-45 y.,3rd Quintile,Secondary School Degree,0.59765,305,619,0.55899,0.63631
1985,30-45 y.,3rd Quintile,Intermediate School Degree,0.20796,105,619,0.17596,0.23996
1985,30-45 y.,3rd Quintile,Upper Secondary Degree,0.07656,39,619,0.05559,0.09752
1985,30-45 y.,3rd Quintile,Other Degree,0.05238,113,619,0.03481,0.06994
1985,30-45 y.,3rd Quintile,"Dropout, No School Degree",0.03116,57,619,0.01746,0.04486
1985,30-45 y.,4th Quintile,Secondary School Degree,0.55075,298,635,0.51203,0.58947
1985,30-45 y.,4th Quintile,Intermediate School Degree,0.21292,116,635,0.18106,0.24479
1985,30-45 y.,4th Quintile,Upper Secondary Degree,0.13358,77,635,0.10710,0.16006
1985,30-45 y.,4th Quintile,Other Degree,0.04134,109,635,0.02584,0.05683
1985,30-45 y.,4th Quintile,"Dropout, No School Degree",0.01166,35,635,0.00330,0.02001
1985,30-45 y.,5th Quintile,Secondary School Degree,0.38046,240,696,0.34436,0.41656
1985,30-45 y.,5th Quintile,Intermediate School Degree,0.29453,205,696,0.26064,0.32842
1985,30-45 y.,5th Quintile,Technical School Degree,0.06675,43,696,0.04819,0.08530
1985,30-45 y.,5th Quintile,Upper Secondary Degree,0.22749,148,696,0.19632,0.25866
1985,30-45 y.,5th Quintile,Other Degree,0.01747,60,696,0.00773,0.02721
1985,46-65 y.,1st Quintile,Secondary School Degree,0.81958,303,499,0.78580,0.85335
1985,46-65 y.,1st Quintile,Other Degree,0.03327,76,499,0.01752,0.04902
1985,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04067,88,499,0.02332,0.05802
1985,46-65 y.,1st Quintile,No School Attended,0.01257,32,499,0.00278,0.02235
1985,46-65 y.,2nd Quintile,Secondary School Degree,0.85078,389,507,0.81974,0.88183
1985,46-65 y.,2nd Quintile,Other Degree,0.03068,66,507,0.01565,0.04571
1985,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.01899,52,507,0.00710,0.03088
1985,46-65 y.,3rd Quintile,Secondary School Degree,0.78910,433,641,0.75749,0.82070
1985,46-65 y.,3rd Quintile,Intermediate School Degree,0.12639,70,641,0.10065,0.15214
1985,46-65 y.,3rd Quintile,Other Degree,0.02402,77,641,0.01216,0.03589
1985,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.01771,61,641,0.00749,0.02793
1985,46-65 y.,4th Quintile,Secondary School Degree,0.71925,439,685,0.68557,0.75292
1985,46-65 y.,4th Quintile,Intermediate School Degree,0.13885,85,685,0.11293,0.16476
1985,46-65 y.,4th Quintile,Upper Secondary Degree,0.06533,40,685,0.04681,0.08385
1985,46-65 y.,4th Quintile,Other Degree,0.01706,61,685,0.00735,0.02676
1985,46-65 y.,4th Quintile,"Dropout, No School Degree",0.01748,60,685,0.00766,0.02730
1985,46-65 y.,5th Quintile,Secondary School Degree,0.52340,383,752,0.48768,0.55912
1985,46-65 y.,5th Quintile,Intermediate School Degree,0.24837,173,752,0.21747,0.27927
1985,46-65 y.,5th Quintile,Technical School Degree,0.05644,38,752,0.03994,0.07295
1985,46-65 y.,5th Quintile,Upper Secondary Degree,0.14821,109,752,0.12279,0.17362
1985,46-65 y.,5th Quintile,Other Degree,0.01319,49,752,0.00503,0.02135
1985,66 and older,1st Quintile,Secondary School Degree,0.85830,215,215,0.81157,0.90502
1985,66 and older,2nd Quintile,Secondary School Degree,0.83912,215,215,0.78989,0.88835
1985,66 and older,3rd Quintile,Secondary School Degree,0.84912,190,190,0.79809,0.90015
1985,66 and older,4th Quintile,Secondary School Degree,0.62683,128,176,0.55517,0.69849
1985,66 and older,4th Quintile,Intermediate School Degree,0.24775,48,176,0.18379,0.31171
1985,66 and older,5th Quintile,Secondary School Degree,0.42556,78,126,0.33888,0.51224
1985,66 and older,5th Quintile,Intermediate School Degree,0.31699,48,126,0.23542,0.39856
1986,17-29 y.,1st Quintile,Secondary School Degree,0.33378,239,606,0.29621,0.37136
1986,17-29 y.,1st Quintile,Intermediate School Degree,0.20732,111,606,0.17502,0.23962
1986,17-29 y.,1st Quintile,Upper Secondary Degree,0.20964,98,606,0.17720,0.24207
1986,17-29 y.,1st Quintile,Other Degree,0.05187,65,606,0.03419,0.06954
1986,17-29 y.,1st Quintile,"Dropout, No School Degree",0.04200,46,606,0.02602,0.05799
1986,17-29 y.,1st Quintile,No School Degree Yet,0.05937,47,606,0.04054,0.07820
1986,17-29 y.,2nd Quintile,Secondary School Degree,0.41461,261,571,0.37417,0.45506
1986,17-29 y.,2nd Quintile,Intermediate School Degree,0.30782,140,571,0.26993,0.34571
1986,17-29 y.,2nd Quintile,Upper Secondary Degree,0.08671,44,571,0.06361,0.10982
1986,17-29 y.,2nd Quintile,Other Degree,0.03786,53,571,0.02220,0.05353
1986,17-29 y.,2nd Quintile,"Dropout, No School Degree",0.03368,33,571,0.01887,0.04848
1986,17-29 y.,2nd Quintile,No School Degree Yet,0.05609,40,571,0.03720,0.07498
1986,17-29 y.,3rd Quintile,Secondary School Degree,0.41540,263,554,0.37433,0.45647
1986,17-29 y.,3rd Quintile,Intermediate School Degree,0.29047,150,554,0.25263,0.32831
1986,17-29 y.,3rd Quintile,Upper Secondary Degree,0.12519,62,554,0.09761,0.15277
1986,17-29 y.,3rd Quintile,Other Degree,0.01848,33,554,0.00725,0.02970
1986,17-29 y.,3rd Quintile,No School Degree Yet,0.07403,46,554,0.05220,0.09585
1986,17-29 y.,4th Quintile,Secondary School Degree,0.37394,266,580,0.33453,0.41335
1986,17-29 y.,4th Quintile,Intermediate School Degree,0.36260,208,580,0.32344,0.40176
1986,17-29 y.,4th Quintile,Upper Secondary Degree,0.12590,72,580,0.09888,0.15293
1986,17-29 y.,4th Quintile,No School Degree Yet,0.05426,34,580,0.03581,0.07271
1986,17-29 y.,5th Quintile,Secondary School Degree,0.31422,158,411,0.26928,0.35915
1986,17-29 y.,5th Quintile,Intermediate School Degree,0.34742,165,411,0.30133,0.39351
1986,17-29 y.,5th Quintile,Upper Secondary Degree,0.18393,88,411,0.14643,0.22144
1986,30-45 y.,1st Quintile,Secondary School Degree,0.64379,250,532,0.60306,0.68452
1986,30-45 y.,1st Quintile,Intermediate School Degree,0.08511,33,532,0.06138,0.10885
1986,30-45 y.,1st Quintile,Other Degree,0.10672,171,532,0.08046,0.13299
1986,30-45 y.,1st Quintile,"Dropout, No School Degree",0.05154,78,532,0.03273,0.07034
1986,30-45 y.,2nd Quintile,Secondary School Degree,0.66531,324,620,0.62813,0.70248
1986,30-45 y.,2nd Quintile,Intermediate School Degree,0.14329,69,620,0.11569,0.17090
1986,30-45 y.,2nd Quintile,Other Degree,0.07697,165,620,0.05597,0.09797
1986,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.02571,62,620,0.01324,0.03818
1986,30-45 y.,3rd Quintile,Secondary School Degree,0.59804,307,629,0.55969,0.63639
1986,30-45 y.,3rd Quintile,Intermediate School Degree,0.17960,95,629,0.14958,0.20963
1986,30-45 y.,3rd Quintile,Upper Secondary Degree,0.10870,59,629,0.08435,0.13304
1986,30-45 y.,3rd Quintile,Other Degree,0.04727,114,629,0.03067,0.06386
1986,30-45 y.,3rd Quintile,"Dropout, No School Degree",0.02580,54,629,0.01340,0.03819
1986,30-45 y.,4th Quintile,Secondary School Degree,0.50955,270,579,0.46879,0.55030
1986,30-45 y.,4th Quintile,Intermediate School Degree,0.25270,132,579,0.21727,0.28813
1986,30-45 y.,4th Quintile,Upper Secondary Degree,0.13810,77,579,0.10997,0.16622
1986,30-45 y.,4th Quintile,Other Degree,0.03926,100,579,0.02342,0.05509
1986,30-45 y.,5th Quintile,Secondary School Degree,0.35749,211,651,0.32065,0.39434
1986,30-45 y.,5th Quintile,Intermediate School Degree,0.30017,188,651,0.26494,0.33541
1986,30-45 y.,5th Quintile,Technical School Degree,0.06767,42,651,0.04836,0.08698
1986,30-45 y.,5th Quintile,Upper Secondary Degree,0.24445,158,651,0.21141,0.27748
1986,30-45 y.,5th Quintile,Other Degree,0.01620,52,651,0.00650,0.02591
1986,46-65 y.,1st Quintile,Secondary School Degree,0.81866,311,515,0.78535,0.85197
1986,46-65 y.,1st Quintile,Other Degree,0.04195,94,515,0.02462,0.05928
1986,46-65 y.,1st Quintile,"Dropout, No School Degree",0.03183,75,515,0.01665,0.04700
1986,46-65 y.,1st Quintile,No School Attended,0.01377,35,515,0.00370,0.02385
1986,46-65 y.,2nd Quintile,Secondary School Degree,0.85243,373,480,0.82066,0.88419
1986,46-65 y.,2nd Quintile,Other Degree,0.02325,53,480,0.00976,0.03675
1986,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.02407,54,480,0.01034,0.03779
1986,46-65 y.,3rd Quintile,Secondary School Degree,0.78431,378,573,0.75060,0.81802
1986,46-65 y.,3rd Quintile,Intermediate School Degree,0.10626,52,573,0.08100,0.13151
1986,46-65 y.,3rd Quintile,Other Degree,0.03192,88,573,0.01752,0.04633
1986,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.01444,55,573,0.00466,0.02422
1986,46-65 y.,4th Quintile,Secondary School Degree,0.68510,428,707,0.65084,0.71936
1986,46-65 y.,4th Quintile,Intermediate School Degree,0.17824,107,707,0.15001,0.20647
1986,46-65 y.,4th Quintile,Upper Secondary Degree,0.06159,41,707,0.04386,0.07932
1986,46-65 y.,4th Quintile,Other Degree,0.02206,69,707,0.01123,0.03290
1986,46-65 y.,4th Quintile,"Dropout, No School Degree",0.02113,62,707,0.01052,0.03174
1986,46-65 y.,5th Quintile,Secondary School Degree,0.51925,377,743,0.48330,0.55520
1986,46-65 y.,5th Quintile,Intermediate School Degree,0.24998,169,743,0.21882,0.28113
1986,46-65 y.,5th Quintile,Technical School Degree,0.04890,34,743,0.03339,0.06442
1986,46-65 y.,5th Quintile,Upper Secondary Degree,0.15876,111,743,0.13246,0.18506
1986,46-65 y.,5th Quintile,Other Degree,0.01374,52,743,0.00536,0.02211
1986,66 and older,1st Quintile,Secondary School Degree,0.85496,217,217,0.80800,0.90192
1986,66 and older,2nd Quintile,Secondary School Degree,0.83789,208,208,0.78769,0.88810
1986,66 and older,3rd Quintile,Secondary School Degree,0.75174,160,198,0.69141,0.81207
1986,66 and older,3rd Quintile,Intermediate School Degree,0.18739,38,198,0.13289,0.24188
1986,66 and older,4th Quintile,Secondary School Degree,0.60463,101,142,0.52392,0.68533
1986,66 and older,4th Quintile,Intermediate School Degree,0.27409,41,142,0.20046,0.34771
1986,66 and older,5th Quintile,Secondary School Degree,0.41421,66,143,0.33319,0.49523
1986,66 and older,5th Quintile,Intermediate School Degree,0.27112,41,143,0.19800,0.34424
1986,66 and older,5th Quintile,Upper Secondary Degree,0.25189,36,143,0.18049,0.32329
1987,17-29 y.,1st Quintile,Secondary School Degree,0.34004,247,581,0.30149,0.37860
1987,17-29 y.,1st Quintile,Intermediate School Degree,0.19703,101,581,0.16466,0.22940
1987,17-29 y.,1st Quintile,Upper Secondary Degree,0.19729,85,581,0.16490,0.22968
1987,17-29 y.,1st Quintile,Other Degree,0.05558,68,581,0.03693,0.07422
1987,17-29 y.,1st Quintile,"Dropout, No School Degree",0.03720,37,581,0.02180,0.05260
1987,17-29 y.,1st Quintile,No School Degree Yet,0.06175,43,581,0.04216,0.08134
1987,17-29 y.,2nd Quintile,Secondary School Degree,0.41131,266,553,0.37026,0.45236
1987,17-29 y.,2nd Quintile,Intermediate School Degree,0.30044,138,553,0.26219,0.33868
1987,17-29 y.,2nd Quintile,Upper Secondary Degree,0.10526,49,553,0.07966,0.13087
1987,17-29 y.,2nd Quintile,Other Degree,0.04416,58,553,0.02702,0.06130
1987,17-29 y.,2nd Quintile,No School Degree Yet,0.05330,42,553,0.03456,0.07203
1987,17-29 y.,3rd Quintile,Secondary School Degree,0.41413,265,528,0.37208,0.45619
1987,17-29 y.,3rd Quintile,Intermediate School Degree,0.29909,156,528,0.26000,0.33818
1987,17-29 y.,3rd Quintile,Upper Secondary Degree,0.14272,65,528,0.11286,0.17259
1987,17-29 y.,3rd Quintile,No School Degree Yet,0.05365,42,528,0.03441,0.07289
1987,17-29 y.,4th Quintile,Secondary School Degree,0.34704,244,572,0.30800,0.38609
1987,17-29 y.,4th Quintile,Intermediate School Degree,0.34128,206,572,0.30239,0.38017
1987,17-29 y.,4th Quintile,Upper Secondary Degree,0.15517,81,572,0.12547,0.18486
1987,17-29 y.,4th Quintile,No School Degree Yet,0.06203,41,572,0.04225,0.08182
1987,17-29 y.,5th Quintile,Secondary School Degree,0.32789,163,403,0.28200,0.37378
1987,17-29 y.,5th Quintile,Intermediate School Degree,0.37379,170,403,0.32649,0.42108
1987,17-29 y.,5th Quintile,Upper Secondary Degree,0.16127,70,403,0.12532,0.19722
1987,30-45 y.,1st Quintile,Secondary School Degree,0.63546,229,504,0.59340,0.67752
1987,30-45 y.,1st Quintile,Intermediate School Degree,0.10108,36,504,0.07474,0.12742
1987,30-45 y.,1st Quintile,Other Degree,0.11535,165,504,0.08743,0.14327
1987,30-45 y.,1st Quintile,"Dropout, No School Degree",0.05517,74,504,0.03522,0.07513
1987,30-45 y.,2nd Quintile,Secondary School Degree,0.64257,317,620,0.60482,0.68033
1987,30-45 y.,2nd Quintile,Intermediate School Degree,0.15660,75,620,0.12797,0.18523
1987,30-45 y.,2nd Quintile,Upper Secondary Degree,0.06384,34,620,0.04458,0.08310
1987,30-45 y.,2nd Quintile,Other Degree,0.06750,136,620,0.04773,0.08726
1987,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.03171,58,620,0.01791,0.04551
1987,30-45 y.,3rd Quintile,Secondary School Degree,0.59152,289,616,0.55267,0.63037
1987,30-45 y.,3rd Quintile,Intermediate School Degree,0.19712,100,616,0.16568,0.22856
1987,30-45 y.,3rd Quintile,Upper Secondary Degree,0.08501,43,616,0.06297,0.10706
1987,30-45 y.,3rd Quintile,Other Degree,0.05730,120,616,0.03893,0.07567
1987,30-45 y.,3rd Quintile,"Dropout, No School Degree",0.02839,64,616,0.01526,0.04152
1987,30-45 y.,4th Quintile,Secondary School Degree,0.49292,255,553,0.45122,0.53463
1987,30-45 y.,4th Quintile,Intermediate School Degree,0.24038,119,553,0.20473,0.27602
1987,30-45 y.,4th Quintile,Upper Secondary Degree,0.15359,75,553,0.12351,0.18367
1987,30-45 y.,4th Quintile,Other Degree,0.04414,104,553,0.02700,0.06128
1987,30-45 y.,5th Quintile,Secondary School Degree,0.34749,216,654,0.31096,0.38401
1987,30-45 y.,5th Quintile,Intermediate School Degree,0.29720,187,654,0.26215,0.33225
1987,30-45 y.,5th Quintile,Technical School Degree,0.06740,39,654,0.04817,0.08663
1987,30-45 y.,5th Quintile,Upper Secondary Degree,0.25848,173,654,0.22490,0.29206
1987,30-45 y.,5th Quintile,Other Degree,0.01285,39,654,0.00421,0.02149
1987,46-65 y.,1st Quintile,Secondary School Degree,0.79977,282,478,0.76386,0.83568
1987,46-65 y.,1st Quintile,Other Degree,0.04784,86,478,0.02868,0.06699
1987,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04001,79,478,0.02243,0.05760
1987,46-65 y.,1st Quintile,No School Attended,0.01580,31,478,0.00461,0.02699
1987,46-65 y.,2nd Quintile,Secondary School Degree,0.84157,347,480,0.80887,0.87427
1987,46-65 y.,2nd Quintile,Other Degree,0.03608,84,480,0.01938,0.05278
1987,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.01769,49,480,0.00589,0.02950
1987,46-65 y.,3rd Quintile,Secondary School Degree,0.77371,389,580,0.73963,0.80780
1987,46-65 y.,3rd Quintile,Intermediate School Degree,0.11220,56,580,0.08650,0.13791
1987,46-65 y.,3rd Quintile,Other Degree,0.02922,79,580,0.01550,0.04294
1987,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.01581,56,580,0.00565,0.02597
1987,46-65 y.,4th Quintile,Secondary School Degree,0.69270,438,718,0.65893,0.72647
1987,46-65 y.,4th Quintile,Intermediate School Degree,0.16785,103,718,0.14049,0.19521
1987,46-65 y.,4th Quintile,Upper Secondary Degree,0.06998,44,718,0.05131,0.08865
1987,46-65 y.,4th Quintile,Other Degree,0.02225,70,718,0.01145,0.03304
1987,46-65 y.,4th Quintile,"Dropout, No School Degree",0.02227,63,718,0.01147,0.03307
1987,46-65 y.,5th Quintile,Secondary School Degree,0.52668,371,734,0.49053,0.56282
1987,46-65 y.,5th Quintile,Intermediate School Degree,0.23361,158,734,0.20298,0.26424
1987,46-65 y.,5th Quintile,Technical School Degree,0.05815,39,734,0.04121,0.07509
1987,46-65 y.,5th Quintile,Upper Secondary Degree,0.14932,105,734,0.12352,0.17512
1987,46-65 y.,5th Quintile,Other Degree,0.01819,61,734,0.00852,0.02787
