year,bula_h,quintil_oecd_hh,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97886,160,160,0.95650,1.00122
2010,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99581,142,142,0.98515,1.00647
2010,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.99098,141,141,0.97533,1.00664
2010,Baden-Wuerttemberg,1st Quintile,Yes,0.16422,81,281,0.12083,0.20762
2010,Baden-Wuerttemberg,1st Quintile,No,0.83578,200,281,0.79238,0.87917
2010,Baden-Wuerttemberg,2nd Quintile,No,0.92402,271,271,0.89242,0.95563
2010,Baden-Wuerttemberg,3rd Quintile,No,0.99288,311,311,0.98353,1.00224
2010,Baden-Wuerttemberg,4th Quintile,No,0.99788,311,311,0.99276,1.00300
2010,Baden-Wuerttemberg,5th Quintile,No,0.99000,420,420,0.98047,0.99952
2010,Bavaria,1st Quintile,Yes,0.18376,97,366,0.14403,0.22349
2010,Bavaria,1st Quintile,No,0.81624,269,366,0.77651,0.85597
2010,Bavaria,2nd Quintile,Yes,0.06633,33,436,0.04294,0.08972
2010,Bavaria,2nd Quintile,No,0.93367,403,436,0.91028,0.95706
2010,Bavaria,3rd Quintile,No,0.98107,376,376,0.96728,0.99486
2010,Bavaria,4th Quintile,No,0.98664,372,372,0.97496,0.99832
2010,Bavaria,5th Quintile,No,0.98567,467,467,0.97488,0.99646
2010,Berlin,1st Quintile,Yes,0.35724,83,166,0.28412,0.43036
2010,Berlin,1st Quintile,No,0.64276,83,166,0.56964,0.71588
2010,Berlin,2nd Quintile,No,0.86735,90,90,0.79688,0.93782
2010,Berlin,3rd Quintile,No,0.97671,103,103,0.94744,1.00598
2010,Berlin,4th Quintile,No,0.98667,103,103,0.96441,1.00893
2010,Brandenburg,1st Quintile,Yes,0.51530,91,148,0.43451,0.59609
2010,Brandenburg,1st Quintile,No,0.48470,57,148,0.40391,0.56549
2010,Brandenburg,2nd Quintile,No,0.90723,135,135,0.85811,0.95635
2010,Brandenburg,3rd Quintile,No,0.92697,111,111,0.87835,0.97559
2010,Brandenburg,4th Quintile,No,0.97053,76,76,0.93226,1.00881
2010,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.40933,61,111,0.31744,0.50122
2010,Mecklenburg-Western Pomerania,1st Quintile,No,0.59067,50,111,0.49878,0.68256
2010,Mecklenburg-Western Pomerania,2nd Quintile,No,0.85676,71,71,0.77470,0.93883
2010,Mecklenburg-Western Pomerania,3rd Quintile,No,0.90578,69,69,0.83634,0.97521
2010,Mecklenburg-Western Pomerania,4th Quintile,No,0.99471,37,37,0.97100,1.01841
2010,Mecklenburg-Western Pomerania,5th Quintile,No,0.98577,45,45,0.95078,1.02077
2010,Saxony,1st Quintile,Yes,0.38977,112,248,0.32895,0.45059
2010,Saxony,1st Quintile,No,0.60689,136,248,0.54598,0.66781
2010,Saxony,2nd Quintile,No,0.93547,238,238,0.90419,0.96675
2010,Saxony,3rd Quintile,No,0.97451,188,188,0.95192,0.99710
2010,Saxony-Anhalt,1st Quintile,Yes,0.39482,80,159,0.31860,0.47104
2010,Saxony-Anhalt,1st Quintile,No,0.60402,79,159,0.52776,0.68028
2010,Saxony-Anhalt,2nd Quintile,No,0.93437,124,124,0.89061,0.97814
2010,Saxony-Anhalt,3rd Quintile,No,0.97179,91,91,0.93758,1.00600
2010,Saxony-Anhalt,4th Quintile,No,0.98427,80,80,0.95684,1.01171
2010,Thuringa,1st Quintile,Yes,0.35104,63,137,0.27082,0.43126
2010,Thuringa,1st Quintile,No,0.64896,74,137,0.56874,0.72918
2010,Thuringa,2nd Quintile,No,0.92169,134,134,0.87603,0.96735
2010,Thuringa,3rd Quintile,No,0.96850,115,115,0.93643,1.00056
2010,Thuringa,4th Quintile,No,0.91215,84,84,0.85125,0.97305
2011,Schleswig-Holstein,1st Quintile,Yes,0.26069,62,158,0.19202,0.32936
2011,Schleswig-Holstein,1st Quintile,No,0.73931,96,158,0.67064,0.80798
2011,Schleswig-Holstein,2nd Quintile,No,0.88535,115,115,0.82687,0.94384
2011,Schleswig-Holstein,3rd Quintile,No,0.92713,97,97,0.87513,0.97912
2011,Schleswig-Holstein,4th Quintile,No,0.95706,106,106,0.91828,0.99583
2011,Schleswig-Holstein,5th Quintile,No,0.98052,91,91,0.95197,1.00907
2011,Hamburg,1st Quintile,No,0.84690,36,36,0.72760,0.96619
2011,Hamburg,2nd Quintile,No,0.88246,51,51,0.79319,0.97173
2011,Hamburg,3rd Quintile,No,0.91364,46,46,0.83157,0.99571
2011,Lower Saxony,1st Quintile,Yes,0.30608,134,313,0.25494,0.35722
2011,Lower Saxony,1st Quintile,No,0.67239,179,313,0.62031,0.72446
2011,Lower Saxony,2nd Quintile,No,0.92444,262,262,0.89238,0.95651
2011,Lower Saxony,3rd Quintile,No,0.95781,288,288,0.93455,0.98106
2011,Lower Saxony,4th Quintile,No,0.98452,293,293,0.97036,0.99868
2011,Lower Saxony,5th Quintile,No,0.96407,296,296,0.94283,0.98531
2011,North Rhine-Westphalia,1st Quintile,Yes,0.28264,282,755,0.25050,0.31478
2011,North Rhine-Westphalia,1st Quintile,No,0.70678,473,755,0.67428,0.73927
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.05450,63,613,0.03652,0.07249
2011,North Rhine-Westphalia,2nd Quintile,No,0.93801,550,613,0.91890,0.95711
2011,North Rhine-Westphalia,3rd Quintile,No,0.94505,557,557,0.92611,0.96399
2011,North Rhine-Westphalia,4th Quintile,No,0.97350,599,599,0.96062,0.98637
2011,North Rhine-Westphalia,5th Quintile,No,0.97937,691,691,0.96876,0.98998
2011,Hesse,1st Quintile,Yes,0.29518,78,207,0.23289,0.35747
2011,Hesse,1st Quintile,No,0.70482,129,207,0.64253,0.76711
2011,Hesse,2nd Quintile,No,0.89067,181,181,0.84508,0.93626
2011,Hesse,3rd Quintile,No,0.90994,201,201,0.87027,0.94962
2011,Hesse,4th Quintile,No,0.93429,217,217,0.90124,0.96733
2011,Hesse,5th Quintile,No,0.94885,290,290,0.92345,0.97425
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.29685,73,204,0.23400,0.35970
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.66674,131,204,0.60189,0.73158
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.92965,187,187,0.89290,0.96640
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.96213,177,177,0.93393,0.99033
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98653,176,176,0.96946,1.00361
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.95985,160,160,0.92934,0.99037
2011,Baden-Wuerttemberg,1st Quintile,Yes,0.17711,89,313,0.13475,0.21947
2011,Baden-Wuerttemberg,1st Quintile,No,0.77628,224,313,0.73004,0.82252
2011,Baden-Wuerttemberg,2nd Quintile,No,0.95194,329,329,0.92879,0.97509
2011,Baden-Wuerttemberg,3rd Quintile,No,0.95971,373,373,0.93973,0.97969
2011,Baden-Wuerttemberg,4th Quintile,No,0.97332,432,432,0.95811,0.98853
2011,Baden-Wuerttemberg,5th Quintile,No,0.96830,480,480,0.95261,0.98399
2011,Bavaria,1st Quintile,Yes,0.17203,114,439,0.13669,0.20738
2011,Bavaria,1st Quintile,No,0.82014,325,439,0.78417,0.85611
2011,Bavaria,2nd Quintile,Yes,0.06412,45,496,0.04254,0.08570
2011,Bavaria,2nd Quintile,No,0.89530,451,496,0.86833,0.92227
2011,Bavaria,3rd Quintile,No,0.95274,486,486,0.93386,0.97163
2011,Bavaria,4th Quintile,No,0.95799,493,493,0.94027,0.97572
2011,Bavaria,5th Quintile,No,0.95069,579,579,0.93304,0.96834
2011,Berlin,1st Quintile,Yes,0.35685,84,180,0.28667,0.42703
2011,Berlin,1st Quintile,No,0.61087,96,180,0.53944,0.68229
2011,Berlin,2nd Quintile,No,0.87908,100,100,0.81486,0.94331
2011,Berlin,3rd Quintile,No,0.98095,122,122,0.95659,1.00531
2011,Berlin,4th Quintile,No,0.95837,126,126,0.92335,0.99339
2011,Berlin,5th Quintile,No,0.96229,112,112,0.92686,0.99773
2011,Brandenburg,1st Quintile,Yes,0.44150,101,198,0.37216,0.51084
2011,Brandenburg,1st Quintile,No,0.55786,97,198,0.48851,0.62722
2011,Brandenburg,2nd Quintile,No,0.88939,136,136,0.83648,0.94230
2011,Brandenburg,3rd Quintile,No,0.95393,132,132,0.91803,0.98983
2011,Brandenburg,4th Quintile,No,0.92164,95,95,0.86732,0.97597
2011,Brandenburg,5th Quintile,No,0.91219,66,66,0.84339,0.98099
2011,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.38557,67,129,0.30125,0.46990
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.53512,62,129,0.44871,0.62153
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.81915,79,79,0.73373,0.90457
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.92262,67,67,0.85815,0.98708
2011,Mecklenburg-Western Pomerania,4th Quintile,No,0.92492,51,51,0.85188,0.99797
2011,Mecklenburg-Western Pomerania,5th Quintile,No,0.94918,41,41,0.88112,1.01725
2011,Saxony,1st Quintile,Yes,0.37549,147,302,0.32079,0.43020
2011,Saxony,1st Quintile,No,0.62007,155,302,0.56524,0.67490
2011,Saxony,2nd Quintile,No,0.87770,248,248,0.83684,0.91856
2011,Saxony,3rd Quintile,No,0.92280,222,222,0.88761,0.95799
2011,Saxony,4th Quintile,No,0.90896,135,135,0.86025,0.95766
2011,Saxony,5th Quintile,No,0.92038,82,82,0.86143,0.97934
2011,Saxony-Anhalt,1st Quintile,Yes,0.37747,97,203,0.31062,0.44432
2011,Saxony-Anhalt,1st Quintile,No,0.61759,106,203,0.55057,0.68461
2011,Saxony-Anhalt,2nd Quintile,No,0.91054,143,143,0.86360,0.95748
2011,Saxony-Anhalt,3rd Quintile,No,0.90174,120,120,0.84826,0.95522
2011,Saxony-Anhalt,4th Quintile,No,0.94316,79,79,0.89177,0.99454
2011,Saxony-Anhalt,5th Quintile,No,0.97937,66,66,0.94482,1.01393
2011,Thuringa,1st Quintile,Yes,0.33021,77,182,0.26169,0.39872
2011,Thuringa,1st Quintile,No,0.65356,105,182,0.58424,0.72288
2011,Thuringa,2nd Quintile,No,0.95267,160,160,0.91966,0.98567
2011,Thuringa,3rd Quintile,No,0.97517,132,132,0.94853,1.00182
2011,Thuringa,4th Quintile,No,0.91839,91,91,0.86183,0.97495
2011,Thuringa,5th Quintile,No,0.96323,49,49,0.90999,1.01647
2012,Schleswig-Holstein,1st Quintile,Yes,0.23989,60,165,0.17453,0.30524
2012,Schleswig-Holstein,1st Quintile,No,0.76011,105,165,0.69476,0.82547
2012,Schleswig-Holstein,2nd Quintile,No,0.88148,120,120,0.82341,0.93955
2012,Schleswig-Holstein,3rd Quintile,No,0.97524,87,87,0.94239,1.00808
2012,Schleswig-Holstein,4th Quintile,No,0.96177,116,116,0.92672,0.99681
2012,Schleswig-Holstein,5th Quintile,No,0.98148,86,86,0.95283,1.01014
2012,Hamburg,1st Quintile,No,0.77388,39,39,0.64088,0.90689
2012,Hamburg,2nd Quintile,No,0.95192,50,50,0.89201,1.01182
2012,Hamburg,3rd Quintile,No,0.97946,43,43,0.93656,1.02236
2012,Hamburg,4th Quintile,No,0.97836,51,51,0.93804,1.01869
2012,Lower Saxony,1st Quintile,Yes,0.24395,105,299,0.19519,0.29271
2012,Lower Saxony,1st Quintile,No,0.71858,194,299,0.66753,0.76964
2012,Lower Saxony,2nd Quintile,Yes,0.09641,35,306,0.06328,0.12953
2012,Lower Saxony,2nd Quintile,No,0.88672,271,306,0.85115,0.92229
2012,Lower Saxony,3rd Quintile,No,0.96719,278,278,0.94621,0.98817
2012,Lower Saxony,4th Quintile,No,0.98851,275,275,0.97589,1.00113
2012,Lower Saxony,5th Quintile,No,0.98952,285,285,0.97767,1.00136
2012,North Rhine-Westphalia,1st Quintile,Yes,0.25533,261,732,0.22372,0.28694
2012,North Rhine-Westphalia,1st Quintile,No,0.73152,471,732,0.69939,0.76365
2012,North Rhine-Westphalia,2nd Quintile,Yes,0.07339,61,600,0.05250,0.09427
2012,North Rhine-Westphalia,2nd Quintile,No,0.90591,539,600,0.88253,0.92929
2012,North Rhine-Westphalia,3rd Quintile,No,0.95174,548,548,0.93378,0.96970
2012,North Rhine-Westphalia,4th Quintile,No,0.95979,566,566,0.94359,0.97599
2012,North Rhine-Westphalia,5th Quintile,No,0.97628,678,678,0.96482,0.98775
2012,Hesse,1st Quintile,Yes,0.28613,68,202,0.22365,0.34861
2012,Hesse,1st Quintile,No,0.66060,134,202,0.59514,0.72606
2012,Hesse,2nd Quintile,No,0.89657,202,202,0.85447,0.93867
2012,Hesse,3rd Quintile,No,0.97469,202,202,0.95298,0.99641
2012,Hesse,4th Quintile,No,0.92924,195,195,0.89316,0.96532
2012,Hesse,5th Quintile,No,0.98320,282,282,0.96817,0.99823
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.25102,59,192,0.18953,0.31252
2012,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.72650,133,192,0.66328,0.78971
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95037,191,191,0.91949,0.98125
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97484,179,179,0.95184,0.99785
2012,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.97920,163,163,0.95723,1.00118
2012,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98770,164,164,0.97078,1.00462
2012,Baden-Wuerttemberg,1st Quintile,Yes,0.13658,72,286,0.09671,0.17645
2012,Baden-Wuerttemberg,1st Quintile,No,0.83820,214,286,0.79544,0.88096
2012,Baden-Wuerttemberg,2nd Quintile,No,0.91407,326,326,0.88360,0.94454
2012,Baden-Wuerttemberg,3rd Quintile,No,0.93172,363,363,0.90573,0.95770
2012,Baden-Wuerttemberg,4th Quintile,No,0.95695,392,392,0.93683,0.97707
2012,Baden-Wuerttemberg,5th Quintile,No,0.94991,450,450,0.92974,0.97009
2012,Bavaria,1st Quintile,Yes,0.18725,103,444,0.15092,0.22358
2012,Bavaria,1st Quintile,No,0.79387,341,444,0.75619,0.83154
2012,Bavaria,2nd Quintile,Yes,0.04394,35,484,0.02566,0.06222
2012,Bavaria,2nd Quintile,No,0.94972,449,484,0.93023,0.96921
2012,Bavaria,3rd Quintile,No,0.94845,484,484,0.92873,0.96817
2012,Bavaria,4th Quintile,No,0.97607,510,510,0.96279,0.98934
2012,Bavaria,5th Quintile,No,0.98869,545,545,0.97981,0.99758
2012,Berlin,1st Quintile,Yes,0.38008,84,175,0.30796,0.45221
2012,Berlin,1st Quintile,No,0.61992,91,175,0.54779,0.69204
2012,Berlin,2nd Quintile,No,0.88207,133,133,0.82705,0.93709
2012,Berlin,3rd Quintile,No,0.87755,111,111,0.81629,0.93881
2012,Berlin,4th Quintile,No,0.94781,116,116,0.90716,0.98846
2012,Berlin,5th Quintile,No,0.95831,120,120,0.92240,0.99422
2012,Brandenburg,1st Quintile,Yes,0.51145,100,180,0.43822,0.58468
2012,Brandenburg,1st Quintile,No,0.47941,80,180,0.40622,0.55260
2012,Brandenburg,2nd Quintile,No,0.90122,123,123,0.84827,0.95416
2012,Brandenburg,3rd Quintile,No,0.94679,126,126,0.90745,0.98614
2012,Brandenburg,4th Quintile,No,0.93861,109,109,0.89334,0.98388
2012,Brandenburg,5th Quintile,No,0.99163,87,87,0.97237,1.01089
2012,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.44002,72,129,0.35403,0.52602
2012,Mecklenburg-Western Pomerania,1st Quintile,No,0.51260,57,129,0.42601,0.59919
2012,Mecklenburg-Western Pomerania,2nd Quintile,No,0.91359,73,73,0.84868,0.97849
2012,Mecklenburg-Western Pomerania,3rd Quintile,No,0.95409,77,77,0.90704,1.00115
2012,Mecklenburg-Western Pomerania,4th Quintile,No,0.92310,49,49,0.84772,0.99847
2012,Mecklenburg-Western Pomerania,5th Quintile,No,0.99436,45,45,0.97222,1.01649
2012,Saxony,1st Quintile,Yes,0.36558,133,291,0.31015,0.42100
2012,Saxony,1st Quintile,No,0.59558,158,291,0.53909,0.65206
2012,Saxony,2nd Quintile,Yes,0.10599,31,247,0.06753,0.14446
2012,Saxony,2nd Quintile,No,0.86673,216,247,0.82426,0.90920
2012,Saxony,3rd Quintile,No,0.89099,241,241,0.85156,0.93042
2012,Saxony,4th Quintile,No,0.93081,148,148,0.88979,0.97184
2012,Saxony,5th Quintile,No,0.95583,98,98,0.91494,0.99672
2012,Saxony-Anhalt,1st Quintile,Yes,0.42200,101,190,0.35158,0.49241
2012,Saxony-Anhalt,1st Quintile,No,0.57456,89,190,0.50407,0.64505
2012,Saxony-Anhalt,2nd Quintile,No,0.92571,113,113,0.87714,0.97428
2012,Saxony-Anhalt,3rd Quintile,No,0.91928,106,106,0.86718,0.97139
2012,Saxony-Anhalt,4th Quintile,No,0.94247,102,102,0.89706,0.98789
2012,Saxony-Anhalt,5th Quintile,No,0.92621,71,71,0.86497,0.98745
2012,Thuringa,1st Quintile,Yes,0.32455,72,175,0.25498,0.39412
2012,Thuringa,1st Quintile,No,0.67545,103,175,0.60588,0.74502
2012,Thuringa,2nd Quintile,No,0.87971,106,106,0.81749,0.94194
2012,Thuringa,3rd Quintile,No,0.93076,147,147,0.88958,0.97194
2012,Thuringa,4th Quintile,No,0.97643,90,90,0.94491,1.00795
2012,Thuringa,5th Quintile,No,0.97103,77,77,0.93331,1.00874
2013,Schleswig-Holstein,1st Quintile,Yes,0.27913,75,195,0.21601,0.34225
2013,Schleswig-Holstein,1st Quintile,No,0.69530,120,195,0.63053,0.76008
2013,Schleswig-Holstein,2nd Quintile,No,0.87214,114,114,0.81057,0.93371
2013,Schleswig-Holstein,3rd Quintile,No,0.96944,112,112,0.93742,1.00146
2013,Schleswig-Holstein,4th Quintile,No,0.98409,113,113,0.96091,1.00726
2013,Schleswig-Holstein,5th Quintile,No,0.98599,83,83,0.96056,1.01143
2013,Hamburg,1st Quintile,No,0.69809,42,42,0.55757,0.83862
2013,Hamburg,2nd Quintile,No,0.91073,70,70,0.84345,0.97801
2013,Hamburg,3rd Quintile,No,0.92562,59,59,0.85809,0.99315
2013,Hamburg,4th Quintile,No,0.99882,61,61,0.99014,1.00750
2013,Hamburg,5th Quintile,No,0.98073,56,56,0.94440,1.01706
2013,Lower Saxony,1st Quintile,Yes,0.26846,151,372,0.22337,0.31356
2013,Lower Saxony,1st Quintile,No,0.67749,221,372,0.62992,0.72505
2013,Lower Saxony,2nd Quintile,Yes,0.08067,32,336,0.05150,0.10983
2013,Lower Saxony,2nd Quintile,No,0.90444,304,336,0.87295,0.93592
2013,Lower Saxony,3rd Quintile,No,0.92891,265,265,0.89791,0.95991
2013,Lower Saxony,4th Quintile,No,0.96246,303,303,0.94102,0.98390
2013,Lower Saxony,5th Quintile,No,0.98771,307,307,0.97537,1.00006
2013,Bremen,2nd Quintile,No,0.95307,32,32,0.87862,1.02752
2013,North Rhine-Westphalia,1st Quintile,Yes,0.29349,337,935,0.26428,0.32269
2013,North Rhine-Westphalia,1st Quintile,No,0.68972,598,935,0.66005,0.71939
2013,North Rhine-Westphalia,2nd Quintile,Yes,0.07734,83,720,0.05782,0.09687
2013,North Rhine-Westphalia,2nd Quintile,No,0.89118,637,720,0.86842,0.91395
2013,North Rhine-Westphalia,3rd Quintile,No,0.96062,595,595,0.94497,0.97626
2013,North Rhine-Westphalia,4th Quintile,No,0.97554,597,597,0.96313,0.98794
2013,North Rhine-Westphalia,5th Quintile,No,0.95804,725,725,0.94344,0.97265
2013,Hesse,1st Quintile,Yes,0.32428,95,279,0.26926,0.37931
2013,Hesse,1st Quintile,No,0.64986,184,279,0.59379,0.70594
2013,Hesse,2nd Quintile,Yes,0.10689,31,245,0.06812,0.14566
2013,Hesse,2nd Quintile,No,0.87442,214,245,0.83284,0.91600
2013,Hesse,3rd Quintile,No,0.96657,233,233,0.94344,0.98970
2013,Hesse,4th Quintile,No,0.97206,194,194,0.94880,0.99531
2013,Hesse,5th Quintile,No,0.96069,322,322,0.93943,0.98195
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.23271,73,238,0.17891,0.28650
2013,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.72694,165,238,0.67022,0.78366
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93596,195,195,0.90150,0.97041
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.95161,202,202,0.92194,0.98128
2013,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99091,172,172,0.97668,1.00513
2013,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97285,189,189,0.94961,0.99608
2013,Baden-Wuerttemberg,1st Quintile,Yes,0.18113,94,357,0.14113,0.22114
2013,Baden-Wuerttemberg,1st Quintile,No,0.80377,263,357,0.76252,0.84503
2013,Baden-Wuerttemberg,2nd Quintile,No,0.95292,380,380,0.93159,0.97424
2013,Baden-Wuerttemberg,3rd Quintile,No,0.93639,406,406,0.91262,0.96016
2013,Baden-Wuerttemberg,4th Quintile,No,0.97139,445,445,0.95589,0.98690
2013,Baden-Wuerttemberg,5th Quintile,No,0.96457,461,461,0.94768,0.98147
2013,Bavaria,1st Quintile,Yes,0.17046,117,500,0.13747,0.20346
2013,Bavaria,1st Quintile,No,0.78720,383,500,0.75129,0.82311
2013,Bavaria,2nd Quintile,Yes,0.05549,60,595,0.03708,0.07390
2013,Bavaria,2nd Quintile,No,0.90619,535,595,0.88274,0.92963
2013,Bavaria,3rd Quintile,No,0.95499,545,545,0.93757,0.97241
2013,Bavaria,4th Quintile,No,0.96563,529,529,0.95009,0.98117
2013,Bavaria,5th Quintile,No,0.96062,572,572,0.94467,0.97657
2013,Berlin,1st Quintile,Yes,0.40706,112,215,0.34123,0.47288
2013,Berlin,1st Quintile,No,0.56974,103,215,0.50340,0.63607
2013,Berlin,2nd Quintile,No,0.82406,134,134,0.75934,0.88877
2013,Berlin,3rd Quintile,No,0.89828,126,126,0.84529,0.95127
2013,Berlin,4th Quintile,No,0.96398,131,131,0.93194,0.99601
2013,Berlin,5th Quintile,No,0.98614,110,110,0.96420,1.00809
2013,Brandenburg,1st Quintile,Yes,0.48007,110,201,0.41083,0.54931
2013,Brandenburg,1st Quintile,No,0.50767,91,201,0.43838,0.57696
2013,Brandenburg,2nd Quintile,No,0.89787,140,140,0.84753,0.94821
2013,Brandenburg,3rd Quintile,No,0.94057,126,126,0.89912,0.98201
2013,Brandenburg,4th Quintile,No,0.92072,84,84,0.86260,0.97885
2013,Brandenburg,5th Quintile,No,0.93060,73,73,0.87190,0.98930
2013,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.38173,64,134,0.29917,0.46430
2013,Mecklenburg-Western Pomerania,1st Quintile,No,0.60466,70,134,0.52156,0.68775
2013,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92057,79,79,0.86055,0.98058
2013,Mecklenburg-Western Pomerania,3rd Quintile,No,0.92351,63,63,0.85735,0.98967
2013,Mecklenburg-Western Pomerania,4th Quintile,No,0.99569,45,45,0.97634,1.01504
2013,Saxony,1st Quintile,Yes,0.36363,118,272,0.30636,0.42091
2013,Saxony,1st Quintile,No,0.62611,154,272,0.56851,0.68372
2013,Saxony,2nd Quintile,No,0.89287,267,267,0.85570,0.93004
2013,Saxony,3rd Quintile,No,0.91756,203,203,0.87963,0.95549
2013,Saxony,4th Quintile,No,0.95149,138,138,0.91551,0.98746
2013,Saxony,5th Quintile,No,0.96583,93,93,0.92871,1.00295
2013,Saxony-Anhalt,1st Quintile,Yes,0.42858,111,208,0.36116,0.49600
2013,Saxony-Anhalt,1st Quintile,No,0.52895,97,208,0.46095,0.59695
2013,Saxony-Anhalt,2nd Quintile,No,0.95064,142,142,0.91488,0.98640
2013,Saxony-Anhalt,3rd Quintile,No,0.96478,112,112,0.93048,0.99907
2013,Saxony-Anhalt,4th Quintile,No,0.96801,82,82,0.92968,1.00633
2013,Saxony-Anhalt,5th Quintile,No,0.89455,54,54,0.81186,0.97724
2013,Thuringa,1st Quintile,Yes,0.36422,67,164,0.29034,0.43809
2013,Thuringa,1st Quintile,No,0.62646,97,164,0.55220,0.70073
2013,Thuringa,2nd Quintile,No,0.90583,151,151,0.85909,0.95257
2013,Thuringa,3rd Quintile,No,0.94857,122,122,0.90921,0.98793
2013,Thuringa,4th Quintile,No,0.97392,89,89,0.94063,1.00722
2013,Thuringa,5th Quintile,No,0.99396,50,50,0.97227,1.01565
2014,Schleswig-Holstein,1st Quintile,Yes,0.23506,57,150,0.16698,0.30315
2014,Schleswig-Holstein,1st Quintile,No,0.76494,93,150,0.69685,0.83302
2014,Schleswig-Holstein,2nd Quintile,No,0.83977,94,94,0.76522,0.91432
2014,Schleswig-Holstein,3rd Quintile,No,0.94302,89,89,0.89459,0.99145
2014,Schleswig-Holstein,4th Quintile,No,0.96116,108,108,0.92456,0.99777
2014,Schleswig-Holstein,5th Quintile,No,0.96975,86,86,0.93334,1.00616
2014,Hamburg,1st Quintile,No,0.61276,35,35,0.44903,0.77650
2014,Hamburg,2nd Quintile,No,0.96872,61,61,0.92468,1.01277
2014,Hamburg,5th Quintile,No,0.98248,54,54,0.94716,1.01780
2014,Lower Saxony,1st Quintile,Yes,0.23196,117,314,0.18520,0.27872
2014,Lower Saxony,1st Quintile,No,0.72270,197,314,0.67310,0.77229
2014,Lower Saxony,2nd Quintile,Yes,0.12866,37,288,0.08992,0.16739
2014,Lower Saxony,2nd Quintile,No,0.83297,251,288,0.78982,0.87613
2014,Lower Saxony,3rd Quintile,No,0.94169,261,261,0.91321,0.97018
2014,Lower Saxony,4th Quintile,No,0.94797,288,288,0.92228,0.97367
2014,Lower Saxony,5th Quintile,No,0.99481,274,274,0.98629,1.00333
2014,North Rhine-Westphalia,1st Quintile,Yes,0.31048,299,755,0.27745,0.34351
2014,North Rhine-Westphalia,1st Quintile,No,0.67280,456,755,0.63931,0.70629
2014,North Rhine-Westphalia,2nd Quintile,Yes,0.07398,75,617,0.05331,0.09465
2014,North Rhine-Westphalia,2nd Quintile,No,0.90635,542,617,0.88334,0.92936
2014,North Rhine-Westphalia,3rd Quintile,No,0.97012,579,579,0.95624,0.98400
2014,North Rhine-Westphalia,4th Quintile,No,0.96801,571,571,0.95356,0.98246
2014,North Rhine-Westphalia,5th Quintile,No,0.97798,631,631,0.96652,0.98944
2014,Hesse,1st Quintile,Yes,0.37413,78,201,0.30707,0.44120
2014,Hesse,1st Quintile,No,0.61482,123,201,0.54738,0.68227
2014,Hesse,2nd Quintile,No,0.90948,187,187,0.86825,0.95072
2014,Hesse,3rd Quintile,No,0.97003,199,199,0.94628,0.99378
2014,Hesse,4th Quintile,No,0.97415,202,202,0.95221,0.99609
2014,Hesse,5th Quintile,No,0.99396,283,283,0.98492,1.00300
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.23507,72,204,0.17674,0.29341
2014,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.73818,132,204,0.67771,0.79866
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.88920,167,167,0.84145,0.93695
2014,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.93895,182,182,0.90407,0.97383
2014,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.97296,170,170,0.94851,0.99742
2014,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98340,159,159,0.96347,1.00332
2014,Baden-Wuerttemberg,1st Quintile,Yes,0.15754,83,276,0.11448,0.20060
