year,age_gr,bula_h,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,18-29 y.,Schleswig-Holstein,No,0.6904761904761905,21983,0.6843648852328416,0.6965874957195394
2009,18-29 y.,Schleswig-Holstein,Yes,0.30952380952380953,21983,0.3034125042804606,0.31563511476715844
2009,18-29 y.,Hamburg,Yes,0.5344827586206896,21983,0.5278887831563028,0.5410767340850764
2009,18-29 y.,Hamburg,No,0.46551724137931033,21983,0.45892326591492355,0.4721112168436971
2009,18-29 y.,Lower Saxony,No,0.6696428571428571,21983,0.6634252101336523,0.6758605041520619
2009,18-29 y.,Lower Saxony,Yes,0.33035714285714285,21983,0.324139495847938,0.3365747898663477
2009,18-29 y.,Bremen,No,0.6666666666666666,21983,0.6604349695838125,0.6728983637495207
2009,18-29 y.,Bremen,Yes,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,18-29 y.,North Rhine-Westphalia,No,0.6623134328358209,21983,0.656061687688498,0.6685651779831437
2009,18-29 y.,North Rhine-Westphalia,Yes,0.3376865671641791,21983,0.33143482201685626,0.34393831231150196
2009,18-29 y.,Hesse,No,0.5561497326203209,21983,0.5495818300656723,0.5627176351749694
2009,18-29 y.,Hesse,Yes,0.44385026737967914,21983,0.43728236482503063,0.45041816993432765
2009,18-29 y.,"Rhineland-Palatinate, Saarland",No,0.6688311688311688,21983,0.6626096621624992,0.6750526754998384
2009,18-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.33116883116883117,21983,0.3249473245001616,0.3373903378375007
2009,18-29 y.,Baden-Wuerttemberg,No,0.5187032418952618,21983,0.5120981549196083,0.5253083288709154
2009,18-29 y.,Baden-Wuerttemberg,Yes,0.48129675810473815,21983,0.4746916711290846,0.4879018450803917
2009,18-29 y.,Bavaria,No,0.6699266503667481,21983,0.6637103577581361,0.6761429429753602
2009,18-29 y.,Bavaria,Yes,0.33007334963325186,21983,0.32385705702463985,0.33628964224186386
2009,18-29 y.,Berlin,Yes,0.5338983050847458,21983,0.527303800059029,0.5404928101104626
2009,18-29 y.,Berlin,No,0.4661016949152542,21983,0.4595071898895374,0.472696199940971
2009,18-29 y.,Brandenburg,No,0.7428571428571429,21983,0.7370794762774713,0.7486348094368145
2009,18-29 y.,Brandenburg,Yes,0.2571428571428571,21983,0.25136519056318546,0.2629205237225288
2009,18-29 y.,Mecklenburg-Western Pomerania,No,0.7704918032786885,21983,0.7649328157054716,0.7760507908519054
2009,18-29 y.,Mecklenburg-Western Pomerania,Yes,0.22950819672131148,21983,0.22394920914809455,0.23506718429452841
2009,18-29 y.,Saxony,No,0.7400881057268722,21983,0.7342902503114297,0.7458859611423148
2009,18-29 y.,Saxony,Yes,0.2599118942731278,21983,0.2541140388576853,0.26570974968857025
2009,18-29 y.,Saxony-Anhalt,No,0.7925925925925926,21983,0.7872327784857364,0.7979524066994489
2009,18-29 y.,Saxony-Anhalt,Yes,0.2074074074074074,21983,0.2020475933005511,0.2127672215142637
2009,18-29 y.,Thuringa,No,0.8257575757575758,21983,0.8207432121000215,0.8307719394151301
2009,18-29 y.,Thuringa,Yes,0.17424242424242425,21983,0.16922806058487003,0.17925678789997848
2009,30-45 y.,Schleswig-Holstein,No,0.7064220183486238,21983,0.7004018803697182,0.7124421563275295
2009,30-45 y.,Schleswig-Holstein,Yes,0.29357798165137616,21983,0.2875578436724705,0.2995981196302818
2009,30-45 y.,Hamburg,Yes,0.5079365079365079,21983,0.5013276277578667,0.5145453881151492
2009,30-45 y.,Hamburg,No,0.49206349206349204,21983,0.4854546118848508,0.4986723722421333
2009,30-45 y.,Lower Saxony,No,0.6858407079646017,21983,0.6797045126361221,0.6919769032930814
2009,30-45 y.,Lower Saxony,Yes,0.3141592920353982,21983,0.3080230967069185,0.3202954873638779
2009,30-45 y.,Bremen,No,0.631578947368421,21983,0.6252022084886839,0.6379556862481581
2009,30-45 y.,Bremen,Yes,0.3684210526315789,21983,0.36204431375184176,0.3747977915113161
2009,30-45 y.,North Rhine-Westphalia,No,0.6509528585757272,21983,0.6446515695021392,0.6572541476493151
2009,30-45 y.,North Rhine-Westphalia,Yes,0.34904714142427284,21983,0.34274585235068494,0.35534843049786075
2009,30-45 y.,Hesse,No,0.5079365079365079,21983,0.5013276277578667,0.5145453881151492
2009,30-45 y.,Hesse,Yes,0.49206349206349204,21983,0.4854546118848508,0.4986723722421333
2009,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.5737704918032787,21983,0.5672331159803715,0.5803078676261858
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.4262295081967213,21983,0.4196921323738142,0.4327668840196284
2009,30-45 y.,Baden-Wuerttemberg,Yes,0.5578583765112263,21983,0.55129306599535,0.5644236870271025
2009,30-45 y.,Baden-Wuerttemberg,No,0.4421416234887737,21983,0.43557631297289745,0.44870693400465
2009,30-45 y.,Bavaria,No,0.6066481994459834,21983,0.600190592325291,0.6131058065666757
2009,30-45 y.,Bavaria,Yes,0.39335180055401664,21983,0.3868941934333244,0.3998094076747089
2009,30-45 y.,Berlin,No,0.5294117647058824,21983,0.5228134972063898,0.5360100322053749
2009,30-45 y.,Berlin,Yes,0.47058823529411764,21983,0.4639899677946251,0.4771865027936102
2009,30-45 y.,Brandenburg,No,0.7582417582417582,21983,0.7525818800476641,0.7639016364358523
2009,30-45 y.,Brandenburg,Yes,0.24175824175824176,21983,0.2360983635641477,0.2474181199523358
2009,30-45 y.,Mecklenburg-Western Pomerania,No,0.8807339449541285,21983,0.8764495116540497,0.8850183782542073
2009,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.11926605504587157,21983,0.11498162174579281,0.12355048834595032
2009,30-45 y.,Saxony,No,0.7455089820359282,21983,0.7397509342998643,0.7512670297719921
2009,30-45 y.,Saxony,Yes,0.25449101796407186,21983,0.248732970228008,0.26024906570013573
2009,30-45 y.,Saxony-Anhalt,No,0.7941176470588235,21983,0.7887724394684555,0.7994628546491914
2009,30-45 y.,Saxony-Anhalt,Yes,0.20588235294117646,21983,0.20053714535080858,0.21122756053154434
2009,30-45 y.,Thuringa,No,0.8186528497409327,21983,0.8135593317081289,0.8237463677737364
2009,30-45 y.,Thuringa,Yes,0.18134715025906736,21983,0.1762536322262636,0.18644066829187111
2009,46-65 y.,Schleswig-Holstein,No,0.6424581005586593,21983,0.6361223442076861,0.6487938569096324
2009,46-65 y.,Schleswig-Holstein,Yes,0.3575418994413408,21983,0.3512061430903676,0.363877655792314
2009,46-65 y.,Hamburg,No,0.5625,21983,0.5559421287875067,0.5690578712124933
2009,46-65 y.,Hamburg,Yes,0.4375,21983,0.43094212878750665,0.44405787121249335
2009,46-65 y.,Lower Saxony,No,0.6515151515151515,21983,0.6452162212309032,0.6578140817993998
2009,46-65 y.,Lower Saxony,Yes,0.3484848484848485,21983,0.3421859182006001,0.3547837787690969
2009,46-65 y.,Bremen,No,0.7435897435897436,21983,0.7378174689890074,0.7493620181904799
2009,46-65 y.,Bremen,Yes,0.2564102564102564,21983,0.2506379818095201,0.26218253101099265
2009,46-65 y.,North Rhine-Westphalia,No,0.6479674796747967,21983,0.6416538284256565,0.6542811309239369
2009,46-65 y.,North Rhine-Westphalia,Yes,0.35203252032520327,21983,0.3457188690760631,0.35834617157434345
2009,46-65 y.,Hesse,No,0.5151515151515151,21983,0.5085448377127206,0.5217581925903096
2009,46-65 y.,Hesse,Yes,0.48484848484848486,21983,0.47824180740969036,0.49145516228727937
2009,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.6442786069651741,21983,0.6379500537096426,0.6506071602207056
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.35572139303482586,21983,0.34939283977929436,0.36204994629035736
2009,46-65 y.,Baden-Wuerttemberg,Yes,0.507396449704142,21983,0.5007874600466478,0.5140054393616362
2009,46-65 y.,Baden-Wuerttemberg,No,0.492603550295858,21983,0.48599456063836377,0.49921253995335224
2009,46-65 y.,Bavaria,No,0.6002178649237473,21983,0.5937422838995422,0.6066934459479524
2009,46-65 y.,Bavaria,Yes,0.3997821350762527,21983,0.3933065540520477,0.40625771610045774
2009,46-65 y.,Berlin,No,0.6174242424242424,21983,0.6109993900437262,0.6238490948047587
2009,46-65 y.,Berlin,Yes,0.38257575757575757,21983,0.3761509051952413,0.38900060995627384
2009,46-65 y.,Brandenburg,No,0.7992957746478874,21983,0.7940010350258218,0.804590514269953
2009,46-65 y.,Brandenburg,Yes,0.2007042253521127,21983,0.19540948573004707,0.2059989649741783
2009,46-65 y.,Mecklenburg-Western Pomerania,No,0.8010471204188482,21983,0.7957697602136602,0.8063244806240362
2009,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.19895287958115182,21983,0.19367551937596386,0.20423023978633978
2009,46-65 y.,Saxony,No,0.8066528066528067,21983,0.8014321533632126,0.8118734599424008
2009,46-65 y.,Saxony,Yes,0.19334719334719336,21983,0.18812654005759932,0.1985678466367874
2009,46-65 y.,Saxony-Anhalt,No,0.7695035460992907,21983,0.7639361768244651,0.7750709153741163
2009,46-65 y.,Saxony-Anhalt,Yes,0.23049645390070922,21983,0.22492908462588362,0.23606382317553481
2009,46-65 y.,Thuringa,No,0.8517241379310345,21983,0.8470263079204473,0.8564219679416217
2009,46-65 y.,Thuringa,Yes,0.1482758620689655,21983,0.14357803205837827,0.15297369207955275
2009,66 and older,Schleswig-Holstein,No,0.6642335766423357,21983,0.65799060106091,0.6704765522237615
2009,66 and older,Schleswig-Holstein,Yes,0.3357664233576642,21983,0.32952344777623854,0.3420093989390899
2009,66 and older,Hamburg,No,0.6666666666666666,21983,0.6604349695838125,0.6728983637495207
2009,66 and older,Hamburg,Yes,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,66 and older,Lower Saxony,No,0.6445497630331753,21983,0.6382222911793041,0.6508772348870466
2009,66 and older,Lower Saxony,Yes,0.35545023696682465,21983,0.3491227651129533,0.361777708820696
2009,66 and older,Bremen,No,0.6296296296296297,21983,0.6232459175963235,0.6360133416629358
2009,66 and older,Bremen,Yes,0.37037037037037035,21983,0.3639866583370642,0.3767540824036765
2009,66 and older,North Rhine-Westphalia,No,0.69185360094451,21983,0.6857498297861379,0.6979573721028821
2009,66 and older,North Rhine-Westphalia,Yes,0.30814639905548996,21983,0.30204262789711783,0.3142501702138621
2009,66 and older,Hesse,No,0.562753036437247,21983,0.5561955875213822,0.5693104853531117
2009,66 and older,Hesse,Yes,0.43724696356275305,21983,0.4306895146468883,0.4438044124786178
2009,66 and older,"Rhineland-Palatinate, Saarland",No,0.6318181818181818,21983,0.6254423064352095,0.6381940572011542
2009,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.36818181818181817,21983,0.3618059427988458,0.3745576935647905
2009,66 and older,Baden-Wuerttemberg,No,0.578125,21983,0.5715964706403349,0.5846535293596651
2009,66 and older,Baden-Wuerttemberg,Yes,0.421875,21983,0.4153464706403349,0.4284035293596651
2009,66 and older,Bavaria,No,0.6327272727272727,21983,0.6263546940127891,0.6390998514417563
2009,66 and older,Bavaria,Yes,0.36727272727272725,21983,0.36090014855824365,0.37364530598721085
2009,66 and older,Berlin,No,0.7054794520547946,21983,0.6994536817097771,0.7115052223998121
2009,66 and older,Berlin,Yes,0.2945205479452055,21983,0.28849477760018793,0.30054631829022305
2009,66 and older,Brandenburg,No,0.7953488372093023,21983,0.790015506369005,0.8006821680495996
2009,66 and older,Brandenburg,Yes,0.20465116279069767,21983,0.1993178319504004,0.20998449363099495
2009,66 and older,Mecklenburg-Western Pomerania,No,0.8037383177570093,21983,0.7984879746322174,0.8089886608818012
2009,66 and older,Mecklenburg-Western Pomerania,Yes,0.19626168224299065,21983,0.1910113391181988,0.2015120253677825
2009,66 and older,Saxony,No,0.8411214953271028,21983,0.8362889656570299,0.8459540249971756
2009,66 and older,Saxony,Yes,0.1588785046728972,21983,0.1540459750028243,0.16371103434297007
2009,66 and older,Saxony-Anhalt,No,0.8674033149171271,21983,0.8629201009812295,0.8718865288530246
2009,66 and older,Saxony-Anhalt,Yes,0.13259668508287292,21983,0.12811347114697536,0.1370798990187705
2009,66 and older,Thuringa,No,0.8798076923076923,21983,0.8755089164057813,0.8841064682096033
2009,66 and older,Thuringa,Yes,0.1201923076923077,21983,0.11589353179039673,0.12449108359421866
2014,18-29 y.,Schleswig-Holstein,No,0.5925925925925926,38694,0.5876967569759212,0.597488428209264
2014,18-29 y.,Schleswig-Holstein,Yes,0.4074074074074074,38694,0.40251157179073604,0.4123032430240787
2014,18-29 y.,Hamburg,No,0.5087719298245614,38694,0.5037906904007639,0.513753169248359
2014,18-29 y.,Hamburg,Yes,0.49122807017543857,38694,0.486246830751641,0.49620930959923615
2014,18-29 y.,Lower Saxony,No,0.6445916114790287,38694,0.6398224676584485,0.6493607552996088
2014,18-29 y.,Lower Saxony,Yes,0.3554083885209713,38694,0.35063924470039115,0.3601775323415514
2014,18-29 y.,Bremen,Yes,0.5098039215686274,38694,0.5048228731892609,0.5147849699479939
2014,18-29 y.,Bremen,No,0.49019607843137253,38694,0.48521503005200595,0.4951771268107391
2014,18-29 y.,North Rhine-Westphalia,No,0.5571725571725572,38694,0.5522232275327418,0.5621218868123726
2014,18-29 y.,North Rhine-Westphalia,Yes,0.44282744282744285,38694,0.43787811318762737,0.44777677246725833
2014,18-29 y.,Hesse,No,0.5136054421768708,38694,0.5086252807561824,0.5185856035975591
2014,18-29 y.,Hesse,Yes,0.48639455782312924,38694,0.48141439640244094,0.49137471924381754
2014,18-29 y.,"Rhineland-Palatinate, Saarland",No,0.5708955223880597,38694,0.5659638513554445,0.575827193420675
2014,18-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.4291044776119403,38694,0.42417280657932505,0.4340361486445556
2014,18-29 y.,Baden-Wuerttemberg,No,0.5028790786948176,38694,0.49789715510694044,0.5078610022826948
2014,18-29 y.,Baden-Wuerttemberg,Yes,0.4971209213051823,38694,0.4921389977173051,0.5021028448930595
2014,18-29 y.,Bavaria,No,0.5790960451977402,38694,0.5741767706621635,0.5840153197333168
2014,18-29 y.,Bavaria,Yes,0.4209039548022599,38694,0.4159846802666833,0.4258232293378365
2014,18-29 y.,Berlin,No,0.5562913907284768,38694,0.5513410584048783,0.5612417230520752
2014,18-29 y.,Berlin,Yes,0.44370860927152317,38694,0.43875827694792474,0.4486589415951216
2014,18-29 y.,Brandenburg,No,0.7735849056603774,38694,0.7694148587601709,0.7777549525605839
2014,18-29 y.,Brandenburg,Yes,0.22641509433962265,38694,0.22224504743941614,0.23058514123982915
2014,18-29 y.,Mecklenburg-Western Pomerania,No,0.7746478873239436,38694,0.7704847834700053,0.778810991177882
2014,18-29 y.,Mecklenburg-Western Pomerania,Yes,0.22535211267605634,38694,0.22118900882211795,0.22951521652999474
2014,18-29 y.,Saxony,No,0.7416267942583732,38694,0.7372651453847915,0.7459884431319549
2014,18-29 y.,Saxony,Yes,0.2583732057416268,38694,0.2540115568680451,0.2627348546152085
2014,18-29 y.,Saxony-Anhalt,No,0.7463768115942029,38694,0.7420416248922442,0.7507119982961615
2014,18-29 y.,Saxony-Anhalt,Yes,0.2536231884057971,38694,0.2492880017038384,0.2579583751077558
2014,18-29 y.,Thuringa,No,0.65625,38694,0.651517503850052,0.660982496149948
2014,18-29 y.,Thuringa,Yes,0.34375,38694,0.33901750385005197,0.34848249614994803
2014,30-45 y.,Schleswig-Holstein,No,0.5816993464052288,38694,0.5767842977973111,0.5866143950131465
2014,30-45 y.,Schleswig-Holstein,Yes,0.41830065359477125,38694,0.41338560498685356,0.42321570220268895
2014,30-45 y.,Hamburg,Yes,0.6305732484076433,38694,0.6257641219254231,0.6353823748898635
2014,30-45 y.,Hamburg,No,0.36942675159235666,38694,0.36461762511013646,0.37423587807457687
2014,30-45 y.,Lower Saxony,No,0.6171284634760705,38694,0.6122850829965345,0.6219718439556066
2014,30-45 y.,Lower Saxony,Yes,0.38287153652392947,38694,0.3780281560443934,0.38771491700346555
2014,30-45 y.,Bremen,Yes,0.6338028169014085,38694,0.6290025118178922,0.6386031219849247
2014,30-45 y.,Bremen,No,0.36619718309859156,38694,0.36139687801507536,0.37099748818210776
2014,30-45 y.,North Rhine-Westphalia,No,0.5036131183991106,38694,0.4986312422960511,0.50859499450217
2014,30-45 y.,North Rhine-Westphalia,Yes,0.4963868816008894,38694,0.4914050054978299,0.5013687577039488
2014,30-45 y.,Hesse,Yes,0.5893470790378007,38694,0.5844452598946528,0.5942488981809486
2014,30-45 y.,Hesse,No,0.4106529209621993,38694,0.4057511018190514,0.4155547401053472
2014,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.5127118644067796,38694,0.5077314685855147,0.5176922602280446
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.4872881355932203,38694,0.4823077397719554,0.49226853141448523
2014,30-45 y.,Baden-Wuerttemberg,Yes,0.5946428571428571,38694,0.5897509154048499,0.5995347988808644
2014,30-45 y.,Baden-Wuerttemberg,No,0.40535714285714286,38694,0.40046520111913564,0.4102490845951501
2014,30-45 y.,Bavaria,Yes,0.5332390381895332,38694,0.5282680527741748,0.5382100236048917
2014,30-45 y.,Bavaria,No,0.4667609618104668,38694,0.4617899763951083,0.47173194722582523
2014,30-45 y.,Berlin,Yes,0.5846645367412141,38694,0.579754472874429,0.5895746006079992
2014,30-45 y.,Berlin,No,0.41533546325878595,38694,0.4104253993920009,0.420245527125571
2014,30-45 y.,Brandenburg,No,0.7320754716981132,38694,0.7276626292399128,0.7364883141563136
2014,30-45 y.,Brandenburg,Yes,0.2679245283018868,38694,0.2635116858436864,0.2723373707600872
2014,30-45 y.,Mecklenburg-Western Pomerania,No,0.7647058823529411,38694,0.7604793226491791,0.7689324420567032
2014,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.23529411764705882,38694,0.23106755794329678,0.23952067735082086
2014,30-45 y.,Saxony,No,0.7134020618556701,38694,0.7088966139904503,0.7179075097208899
2014,30-45 y.,Saxony,Yes,0.2865979381443299,38694,0.2820924902791101,0.29110338600954966
2014,30-45 y.,Saxony-Anhalt,No,0.721830985915493,38694,0.717366140841972,0.726295830989014
2014,30-45 y.,Saxony-Anhalt,Yes,0.27816901408450706,38694,0.27370416901098604,0.2826338591580281
2014,30-45 y.,Thuringa,No,0.7083333333333334,38694,0.7038043940679978,0.712862272598669
2014,30-45 y.,Thuringa,Yes,0.2916666666666667,38694,0.28713772740133114,0.2961956059320022
2014,46-65 y.,Schleswig-Holstein,No,0.5845588235294118,38694,0.5796485788066095,0.5894690682522141
2014,46-65 y.,Schleswig-Holstein,Yes,0.41544117647058826,38694,0.41053093174778593,0.4203514211933906
2014,46-65 y.,Hamburg,Yes,0.5615384615384615,38694,0.5565943328840897,0.5664825901928334
2014,46-65 y.,Hamburg,No,0.43846153846153846,38694,0.4335174098071665,0.4434056671159104
2014,46-65 y.,Lower Saxony,No,0.6543778801843319,38694,0.6496392880660224,0.6591164723026413
2014,46-65 y.,Lower Saxony,Yes,0.3456221198156682,38694,0.34088352769735875,0.35036071193397766
2014,46-65 y.,Bremen,No,0.5892857142857143,38694,0.5843837841340005,0.5941876444374281
2014,46-65 y.,Bremen,Yes,0.4107142857142857,38694,0.4058123555625719,0.4156162158659995
2014,46-65 y.,North Rhine-Westphalia,No,0.5948320413436693,38694,0.5899404633614719,0.5997236193258667
2014,46-65 y.,North Rhine-Westphalia,Yes,0.40516795865633076,38694,0.4002763806741333,0.41005953663852823
2014,46-65 y.,Hesse,Yes,0.502770083102493,38694,0.49778815337933935,0.5077520128256467
2014,46-65 y.,Hesse,No,0.49722991689750695,38694,0.49224798717435325,0.5022118466206607
2014,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.5863309352517986,38694,0.5814237530422219,0.5912381174613752
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.4136690647482014,38694,0.4087618825386248,0.41857624695777806
2014,46-65 y.,Baden-Wuerttemberg,No,0.5063538611925709,38694,0.5013722572902577,0.511335465094884
2014,46-65 y.,Baden-Wuerttemberg,Yes,0.49364613880742914,38694,0.48866453490511597,0.4986277427097423
2014,46-65 y.,Bavaria,No,0.5764863059452238,38694,0.5715629358414892,0.5814096760489583
2014,46-65 y.,Bavaria,Yes,0.42351369405477624,38694,0.4185903239510417,0.4284370641585108
2014,46-65 y.,Berlin,No,0.5833333333333334,38694,0.5784210089920228,0.588245657674644
2014,46-65 y.,Berlin,Yes,0.4166666666666667,38694,0.411754342325356,0.42157899100797736
2014,46-65 y.,Brandenburg,No,0.6958637469586375,38694,0.6912798963109109,0.7004475976063641
2014,46-65 y.,Brandenburg,Yes,0.30413625304136255,38694,0.29955240239363595,0.30872010368908914
2014,46-65 y.,Mecklenburg-Western Pomerania,No,0.7867298578199052,38694,0.782648430160654,0.7908112854791565
2014,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.2132701421800948,38694,0.2091887145208436,0.217351569839346
2014,46-65 y.,Saxony,No,0.8034782608695652,38694,0.7995188859975414,0.807437635741589
2014,46-65 y.,Saxony,Yes,0.19652173913043477,38694,0.192562364258411,0.20048111400245855
2014,46-65 y.,Saxony-Anhalt,No,0.7754491017964071,38694,0.7712912567068353,0.779606946885979
