year,age_gr,bula_h,plj0589,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Baden-Wuerttemberg,Seldom,0.30736,148,518,0.26758,0.34713
2013,66 and older,Baden-Wuerttemberg,Never,0.53308,319,518,0.49008,0.57609
2013,66 and older,Bavaria,Sometimes,0.08246,61,735,0.06256,0.10235
2013,66 and older,Bavaria,Seldom,0.25150,194,735,0.22011,0.28288
2013,66 and older,Bavaria,Never,0.60485,480,735,0.56949,0.64022
2013,66 and older,Berlin,Seldom,0.24275,54,177,0.17941,0.30610
2013,66 and older,Berlin,Never,0.58052,123,177,0.50761,0.65342
2013,66 and older,Brandenburg,Sometimes,0.18789,42,228,0.13707,0.23870
2013,66 and older,Brandenburg,Seldom,0.29063,76,228,0.23157,0.34970
2013,66 and older,Brandenburg,Never,0.45504,110,228,0.39026,0.51982
2013,66 and older,Mecklenburg-Western Pomerania,Seldom,0.32709,42,98,0.23373,0.42045
2013,66 and older,Mecklenburg-Western Pomerania,Never,0.41054,56,98,0.31264,0.50844
2013,66 and older,Saxony,Sometimes,0.11677,37,332,0.08217,0.15137
2013,66 and older,Saxony,Seldom,0.29436,90,332,0.24526,0.34346
2013,66 and older,Saxony,Never,0.53354,205,332,0.47980,0.58729
2013,66 and older,Saxony-Anhalt,Seldom,0.30387,50,171,0.23473,0.37300
2013,66 and older,Saxony-Anhalt,Never,0.55917,121,171,0.48454,0.63381
2013,66 and older,Thuringa,Seldom,0.27515,61,182,0.21008,0.34021
2013,66 and older,Thuringa,Never,0.53612,121,182,0.46347,0.60877
2020,17-29 y.,North Rhine-Westphalia,Sometimes,0.00116,34,129,-0.00473,0.00705
2020,17-29 y.,North Rhine-Westphalia,Seldom,0.00220,47,129,-0.00591,0.01031
2020,17-29 y.,North Rhine-Westphalia,Never,0.00233,48,129,-0.00602,0.01069
2020,30-45 y.,North Rhine-Westphalia,Sometimes,0.00122,41,172,-0.00402,0.00646
2020,30-45 y.,North Rhine-Westphalia,Seldom,0.00233,75,172,-0.00490,0.00956
2020,30-45 y.,North Rhine-Westphalia,Never,0.00310,56,172,-0.00523,0.01143
2021,17-29 y.,Schleswig-Holstein,Sometimes,0.12888,31,135,0.07215,0.18562
2021,17-29 y.,Schleswig-Holstein,Seldom,0.24839,44,135,0.17523,0.32155
2021,17-29 y.,Schleswig-Holstein,Never,0.39689,60,135,0.31405,0.47973
2021,17-29 y.,Hamburg,Never,0.54786,37,37,0.38528,0.71045
2021,17-29 y.,Lower Saxony,Sometimes,0.19578,67,298,0.15065,0.24091
2021,17-29 y.,Lower Saxony,Seldom,0.29062,105,298,0.23899,0.34226
2021,17-29 y.,Lower Saxony,Never,0.36201,126,298,0.30736,0.41667
2021,17-29 y.,North Rhine-Westphalia,Often,0.07532,70,796,0.05698,0.09367
2021,17-29 y.,North Rhine-Westphalia,Sometimes,0.15426,161,796,0.12915,0.17936
2021,17-29 y.,North Rhine-Westphalia,Seldom,0.30847,239,796,0.27637,0.34058
2021,17-29 y.,North Rhine-Westphalia,Never,0.36374,326,796,0.33030,0.39718
2021,17-29 y.,Hesse,Sometimes,0.12828,47,222,0.08419,0.17237
2021,17-29 y.,Hesse,Seldom,0.40970,79,222,0.34486,0.47453
2021,17-29 y.,Hesse,Never,0.32275,96,222,0.26111,0.38439
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.15785,39,157,0.10064,0.21507
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.25522,47,157,0.18680,0.32363
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.38673,71,157,0.31031,0.46315
2021,17-29 y.,Baden-Wuerttemberg,Sometimes,0.15695,66,335,0.11794,0.19596
2021,17-29 y.,Baden-Wuerttemberg,Seldom,0.31175,120,335,0.26208,0.36143
2021,17-29 y.,Baden-Wuerttemberg,Never,0.41861,149,335,0.36570,0.47152
2021,17-29 y.,Bavaria,Often,0.07201,43,464,0.04846,0.09556
2021,17-29 y.,Bavaria,Sometimes,0.21340,92,464,0.17608,0.25072
2021,17-29 y.,Bavaria,Seldom,0.26286,138,464,0.22277,0.30296
2021,17-29 y.,Bavaria,Never,0.37881,191,464,0.33463,0.42300
2021,17-29 y.,Berlin,Seldom,0.34289,40,108,0.25295,0.43283
2021,17-29 y.,Berlin,Never,0.36822,68,108,0.27682,0.45961
2021,17-29 y.,Saxony,Seldom,0.26937,39,91,0.17771,0.36102
2021,17-29 y.,Saxony,Never,0.31800,52,91,0.22179,0.41421
2021,17-29 y.,Saxony-Anhalt,Never,0.36553,34,34,0.20122,0.52984
2021,17-29 y.,Thuringa,Never,0.40820,35,35,0.24299,0.57342
2021,30-45 y.,Schleswig-Holstein,Sometimes,0.09821,37,228,0.05950,0.13693
2021,30-45 y.,Schleswig-Holstein,Seldom,0.36003,62,228,0.29758,0.42247
2021,30-45 y.,Schleswig-Holstein,Never,0.44739,129,228,0.38270,0.51207
2021,30-45 y.,Hamburg,Never,0.56985,62,62,0.44561,0.69410
2021,30-45 y.,Lower Saxony,Often,0.03717,33,481,0.02025,0.05410
2021,30-45 y.,Lower Saxony,Sometimes,0.09778,79,481,0.07121,0.12435
2021,30-45 y.,Lower Saxony,Seldom,0.33191,137,481,0.28979,0.37404
2021,30-45 y.,Lower Saxony,Never,0.50401,232,481,0.45928,0.54874
2021,30-45 y.,North Rhine-Westphalia,Very often,0.03430,53,1193,0.02396,0.04463
2021,30-45 y.,North Rhine-Westphalia,Often,0.08473,101,1193,0.06892,0.10053
2021,30-45 y.,North Rhine-Westphalia,Sometimes,0.14313,204,1193,0.12325,0.16301
2021,30-45 y.,North Rhine-Westphalia,Seldom,0.26702,283,1193,0.24190,0.29213
2021,30-45 y.,North Rhine-Westphalia,Never,0.47055,552,1193,0.44221,0.49889
2021,30-45 y.,Hesse,Often,0.06758,32,371,0.04200,0.09316
2021,30-45 y.,Hesse,Sometimes,0.17891,71,371,0.13985,0.21796
2021,30-45 y.,Hesse,Seldom,0.31956,97,371,0.27204,0.36707
2021,30-45 y.,Hesse,Never,0.42438,171,371,0.37401,0.47474
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.08439,42,223,0.04782,0.12096
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.41132,74,223,0.34659,0.47605
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.35025,107,223,0.28750,0.41300
2021,30-45 y.,Baden-Wuerttemberg,Often,0.04241,40,567,0.02581,0.05901
2021,30-45 y.,Baden-Wuerttemberg,Sometimes,0.10612,75,567,0.08074,0.13149
2021,30-45 y.,Baden-Wuerttemberg,Seldom,0.29679,159,567,0.25915,0.33442
2021,30-45 y.,Baden-Wuerttemberg,Never,0.53167,293,567,0.49056,0.57278
2021,30-45 y.,Bavaria,Often,0.04954,66,695,0.03339,0.06568
2021,30-45 y.,Bavaria,Sometimes,0.18000,106,695,0.15141,0.20858
2021,30-45 y.,Bavaria,Seldom,0.31562,184,695,0.28104,0.35020
2021,30-45 y.,Bavaria,Never,0.43888,339,695,0.40195,0.47580
2021,30-45 y.,Berlin,Sometimes,0.07370,53,313,0.04471,0.10270
2021,30-45 y.,Berlin,Seldom,0.32836,98,313,0.27625,0.38047
2021,30-45 y.,Berlin,Never,0.49378,162,313,0.43830,0.54926
2021,30-45 y.,Brandenburg,Seldom,0.38327,45,125,0.29770,0.46884
2021,30-45 y.,Brandenburg,Never,0.39934,80,125,0.31314,0.48554
2021,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.31981,31,67,0.20728,0.43233
2021,30-45 y.,Mecklenburg-Western Pomerania,Never,0.41411,36,67,0.29527,0.53295
2021,30-45 y.,Saxony,Sometimes,0.10613,46,321,0.07239,0.13988
2021,30-45 y.,Saxony,Seldom,0.30023,105,321,0.25001,0.35045
2021,30-45 y.,Saxony,Never,0.50312,170,321,0.44834,0.55790
2021,30-45 y.,Saxony-Anhalt,Seldom,0.33760,53,115,0.25079,0.42441
2021,30-45 y.,Saxony-Anhalt,Never,0.25790,62,115,0.17759,0.33821
2021,30-45 y.,Thuringa,Seldom,0.27435,36,128,0.19675,0.35195
2021,30-45 y.,Thuringa,Never,0.54646,92,128,0.45988,0.63305
2021,46-65 y.,Schleswig-Holstein,Seldom,0.40857,83,244,0.34677,0.47038
2021,46-65 y.,Schleswig-Holstein,Never,0.43877,161,244,0.37637,0.50116
2021,46-65 y.,Hamburg,Seldom,0.19917,48,141,0.13301,0.26533
2021,46-65 y.,Hamburg,Never,0.60811,93,141,0.52724,0.68898
2021,46-65 y.,Lower Saxony,Often,0.06763,53,735,0.04946,0.08579
2021,46-65 y.,Lower Saxony,Sometimes,0.08856,69,735,0.06800,0.10911
2021,46-65 y.,Lower Saxony,Seldom,0.30068,198,735,0.26750,0.33385
2021,46-65 y.,Lower Saxony,Never,0.53951,415,735,0.50345,0.57557
2021,46-65 y.,North Rhine-Westphalia,Very often,0.01650,39,1527,0.01011,0.02289
2021,46-65 y.,North Rhine-Westphalia,Often,0.05579,97,1527,0.04427,0.06731
2021,46-65 y.,North Rhine-Westphalia,Sometimes,0.09257,146,1527,0.07803,0.10711
2021,46-65 y.,North Rhine-Westphalia,Seldom,0.26410,376,1527,0.24198,0.28622
2021,46-65 y.,North Rhine-Westphalia,Never,0.56821,869,1527,0.54336,0.59306
2021,46-65 y.,Hesse,Sometimes,0.10286,54,464,0.07519,0.13053
2021,46-65 y.,Hesse,Seldom,0.28316,135,464,0.24213,0.32420
2021,46-65 y.,Hesse,Never,0.50816,275,464,0.46262,0.55370
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.10944,48,351,0.07674,0.14215
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.30450,109,351,0.25629,0.35272
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.50625,194,351,0.45387,0.55863
2021,46-65 y.,Baden-Wuerttemberg,Often,0.04837,44,835,0.03381,0.06293
2021,46-65 y.,Baden-Wuerttemberg,Sometimes,0.12253,90,835,0.10028,0.14479
2021,46-65 y.,Baden-Wuerttemberg,Seldom,0.33716,244,835,0.30508,0.36925
2021,46-65 y.,Baden-Wuerttemberg,Never,0.48384,457,835,0.44993,0.51776
2021,46-65 y.,Bavaria,Often,0.05229,50,1098,0.03912,0.06547
2021,46-65 y.,Bavaria,Sometimes,0.12363,125,1098,0.10415,0.14311
2021,46-65 y.,Bavaria,Seldom,0.27648,272,1098,0.25001,0.30295
2021,46-65 y.,Bavaria,Never,0.51772,651,1098,0.48815,0.54729
2021,46-65 y.,Berlin,Seldom,0.30204,64,236,0.24333,0.36074
2021,46-65 y.,Berlin,Never,0.54009,172,236,0.47637,0.60382
2021,46-65 y.,Brandenburg,Seldom,0.38078,89,245,0.31985,0.44171
2021,46-65 y.,Brandenburg,Never,0.50282,156,245,0.44008,0.56555
2021,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.25895,45,138,0.18560,0.33231
2021,46-65 y.,Mecklenburg-Western Pomerania,Never,0.53378,93,138,0.45025,0.61732
2021,46-65 y.,Saxony,Sometimes,0.09162,35,398,0.06324,0.12000
2021,46-65 y.,Saxony,Seldom,0.28274,109,398,0.23844,0.32704
2021,46-65 y.,Saxony,Never,0.57390,254,398,0.52525,0.62254
2021,46-65 y.,Saxony-Anhalt,Seldom,0.30227,75,214,0.24059,0.36394
2021,46-65 y.,Saxony-Anhalt,Never,0.56681,139,214,0.50026,0.63335
2021,46-65 y.,Thuringa,Seldom,0.35885,80,207,0.29335,0.42436
2021,46-65 y.,Thuringa,Never,0.43036,127,207,0.36275,0.49798
2021,66 and older,Schleswig-Holstein,Seldom,0.31548,46,138,0.23767,0.39330
2021,66 and older,Schleswig-Holstein,Never,0.64040,92,138,0.56004,0.72076
2021,66 and older,Hamburg,Never,0.45986,64,64,0.33679,0.58293
2021,66 and older,Lower Saxony,Sometimes,0.13060,32,328,0.09408,0.16713
2021,66 and older,Lower Saxony,Seldom,0.27319,101,328,0.22489,0.32148
2021,66 and older,Lower Saxony,Never,0.57214,195,328,0.51851,0.62577
2021,66 and older,North Rhine-Westphalia,Sometimes,0.07823,52,652,0.05760,0.09886
2021,66 and older,North Rhine-Westphalia,Seldom,0.26798,187,652,0.23396,0.30201
2021,66 and older,North Rhine-Westphalia,Never,0.58214,413,652,0.54425,0.62003
2021,66 and older,Hesse,Seldom,0.33621,53,158,0.26232,0.41011
2021,66 and older,Hesse,Never,0.50781,105,158,0.42960,0.58601
2021,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.37404,70,174,0.30194,0.44615
2021,66 and older,"Rhineland-Palatinate, Saarland",Never,0.50142,104,174,0.42691,0.57593
2021,66 and older,Baden-Wuerttemberg,Sometimes,0.13546,46,364,0.10025,0.17066
2021,66 and older,Baden-Wuerttemberg,Seldom,0.31889,129,364,0.27095,0.36684
2021,66 and older,Baden-Wuerttemberg,Never,0.49597,189,364,0.44453,0.54740
2021,66 and older,Bavaria,Sometimes,0.09878,44,539,0.07357,0.12399
2021,66 and older,Bavaria,Seldom,0.30586,165,539,0.26692,0.34479
2021,66 and older,Bavaria,Never,0.56705,330,539,0.52518,0.60892
2021,66 and older,Berlin,Seldom,0.23386,40,126,0.15966,0.30807
2021,66 and older,Berlin,Never,0.62602,86,126,0.54119,0.71084
2021,66 and older,Brandenburg,Seldom,0.35363,50,152,0.27737,0.42988
2021,66 and older,Brandenburg,Never,0.47569,102,152,0.39603,0.55535
2021,66 and older,Mecklenburg-Western Pomerania,Never,0.52561,59,59,0.39710,0.65412
2021,66 and older,Saxony,Seldom,0.33272,83,234,0.27222,0.39322
2021,66 and older,Saxony,Never,0.51586,151,234,0.45169,0.58003
2021,66 and older,Saxony-Anhalt,Seldom,0.41895,40,98,0.32077,0.51714
2021,66 and older,Saxony-Anhalt,Never,0.36471,58,98,0.26891,0.46050
2021,66 and older,Thuringa,Seldom,0.29890,36,113,0.21412,0.38368
2021,66 and older,Thuringa,Never,0.48433,77,113,0.39178,0.57689
