year,pgisced97,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Pre-primary Level,At least once per week,0.11871,79,592,0.09263,0.14478
2003,Primary Level,Daily,0.89253,244,244,0.85359,0.93147
2003,Lower Secondary Level,Daily,0.92002,2484,2679,0.90975,0.93030
2003,Lower Secondary Level,At least once per week,0.04752,155,2679,0.03946,0.05558
2003,Lower Secondary Level,Never,0.01359,40,2679,0.00920,0.01797
2003,Upper Secondary Level,Daily,0.88556,9815,11068,0.87963,0.89149
2003,Upper Secondary Level,At least once per week,0.07456,873,11068,0.06967,0.07945
2003,Upper Secondary Level,At least once per month,0.00915,99,11068,0.00738,0.01093
2003,Upper Secondary Level,Seldom,0.01427,168,11068,0.01206,0.01648
2003,Upper Secondary Level,Never,0.01300,113,11068,0.01089,0.01511
2003,Post-secondary Non-tertiary Level,Daily,0.81800,935,1097,0.79516,0.84085
2003,Post-secondary Non-tertiary Level,At least once per week,0.13467,162,1097,0.11446,0.15489
2003,First Stage of Tertiary Education,Daily,0.84020,1420,1640,0.82246,0.85794
2003,First Stage of Tertiary Education,At least once per week,0.10138,184,1640,0.08677,0.11600
2003,First Stage of Tertiary Education,Seldom,0.02266,36,1640,0.01545,0.02986
2003,Second Stage of Tertiary Education,Daily,0.78410,3428,4339,0.77186,0.79635
2003,Second Stage of Tertiary Education,At least once per week,0.15752,689,4339,0.14668,0.16836
2003,Second Stage of Tertiary Education,At least once per month,0.01043,43,4339,0.00740,0.01345
2003,Second Stage of Tertiary Education,Seldom,0.02544,113,4339,0.02076,0.03013
2003,Second Stage of Tertiary Education,Never,0.01866,66,4339,0.01463,0.02269
2008,Pre-primary Level,Daily,0.47301,280,340,0.41986,0.52616
2008,Pre-primary Level,At least once per week,0.09278,60,340,0.06189,0.12366
2008,Primary Level,Daily,0.84882,166,166,0.79416,0.90348
2008,Lower Secondary Level,Daily,0.88378,1808,1963,0.86960,0.89796
2008,Lower Secondary Level,At least once per week,0.05473,123,1963,0.04466,0.06479
2008,Lower Secondary Level,Seldom,0.01448,32,1963,0.00919,0.01976
2008,Upper Secondary Level,Daily,0.85611,8394,9691,0.84912,0.86310
2008,Upper Secondary Level,At least once per week,0.09414,883,9691,0.08832,0.09995
2008,Upper Secondary Level,At least once per month,0.01337,129,9691,0.01109,0.01566
2008,Upper Secondary Level,Seldom,0.01995,187,9691,0.01716,0.02273
2008,Upper Secondary Level,Never,0.01161,98,9691,0.00947,0.01374
2008,Post-secondary Non-tertiary Level,Daily,0.80043,846,1034,0.77605,0.82480
2008,Post-secondary Non-tertiary Level,At least once per week,0.15559,188,1034,0.13349,0.17769
2008,First Stage of Tertiary Education,Daily,0.84048,1184,1392,0.82123,0.85972
2008,First Stage of Tertiary Education,At least once per week,0.11877,170,1392,0.10177,0.13578
2008,First Stage of Tertiary Education,Seldom,0.02700,38,1392,0.01848,0.03552
2008,Second Stage of Tertiary Education,Daily,0.73571,3148,4183,0.72234,0.74907
2008,Second Stage of Tertiary Education,At least once per week,0.18576,760,4183,0.17397,0.19755
2008,Second Stage of Tertiary Education,At least once per month,0.02208,77,4183,0.01763,0.02654
2008,Second Stage of Tertiary Education,Seldom,0.03238,134,4183,0.02701,0.03774
2008,Second Stage of Tertiary Education,Never,0.02212,64,4183,0.01767,0.02658
2013,Pre-primary Level,Daily,0.29680,284,406,0.25231,0.34130
2013,Pre-primary Level,At least once per week,0.10415,122,406,0.07440,0.13390
2013,Primary Level,Daily,0.57783,291,291,0.52098,0.63467
2013,Lower Secondary Level,Daily,0.71928,2209,2585,0.70195,0.73660
2013,Lower Secondary Level,At least once per week,0.06150,243,2585,0.05224,0.07076
2013,Lower Secondary Level,At least once per month,0.01161,31,2585,0.00748,0.01574
2013,Lower Secondary Level,Seldom,0.01690,67,2585,0.01193,0.02187
2013,Lower Secondary Level,Never,0.00915,35,2585,0.00548,0.01282
2013,Upper Secondary Level,Daily,0.76827,10142,12379,0.76084,0.77571
2013,Upper Secondary Level,At least once per week,0.10650,1523,12379,0.10106,0.11193
2013,Upper Secondary Level,At least once per month,0.01711,217,12379,0.01483,0.01940
2013,Upper Secondary Level,Seldom,0.02717,378,12379,0.02431,0.03004
2013,Upper Secondary Level,Never,0.01071,119,12379,0.00889,0.01252
2013,Post-secondary Non-tertiary Level,Daily,0.63756,1315,1722,0.61485,0.66027
2013,Post-secondary Non-tertiary Level,At least once per week,0.17301,360,1722,0.15514,0.19088
2013,Post-secondary Non-tertiary Level,Seldom,0.01543,47,1722,0.00961,0.02125
2013,First Stage of Tertiary Education,Daily,0.76286,1281,1655,0.74236,0.78336
2013,First Stage of Tertiary Education,At least once per week,0.14934,271,1655,0.13216,0.16651
2013,First Stage of Tertiary Education,At least once per month,0.02832,48,1655,0.02033,0.03632
2013,First Stage of Tertiary Education,Seldom,0.02762,55,1655,0.01972,0.03551
2013,Second Stage of Tertiary Education,Daily,0.63505,3962,5821,0.62268,0.64742
2013,Second Stage of Tertiary Education,At least once per week,0.20167,1341,5821,0.19136,0.21198
2013,Second Stage of Tertiary Education,At least once per month,0.03022,209,5821,0.02582,0.03462
2013,Second Stage of Tertiary Education,Seldom,0.03078,222,5821,0.02635,0.03522
2013,Second Stage of Tertiary Education,Never,0.01623,87,5821,0.01299,0.01948
2019,Pre-primary Level,Daily,0.43497,216,300,0.37877,0.49116
2019,Pre-primary Level,At least once per week,0.12792,84,300,0.09006,0.16578
2019,Primary Level,Daily,0.71637,332,332,0.66781,0.76493
2019,Lower Secondary Level,Daily,0.79171,1965,2416,0.77551,0.80791
2019,Lower Secondary Level,At least once per week,0.10257,289,2416,0.09047,0.11467
2019,Lower Secondary Level,At least once per month,0.01311,31,2416,0.00857,0.01764
2019,Lower Secondary Level,Seldom,0.03519,100,2416,0.02784,0.04254
2019,Lower Secondary Level,Never,0.01083,31,2416,0.00670,0.01496
2019,Upper Secondary Level,Daily,0.81337,9022,11132,0.80613,0.82061
2019,Upper Secondary Level,At least once per week,0.12457,1443,11132,0.11844,0.13071
2019,Upper Secondary Level,At least once per month,0.01461,158,11132,0.01238,0.01684
2019,Upper Secondary Level,Seldom,0.03210,392,11132,0.02883,0.03538
2019,Upper Secondary Level,Never,0.01150,117,11132,0.00952,0.01348
2019,Post-secondary Non-tertiary Level,Daily,0.74317,1599,2152,0.72471,0.76163
2019,Post-secondary Non-tertiary Level,At least once per week,0.18931,419,2152,0.17275,0.20586
2019,Post-secondary Non-tertiary Level,At least once per month,0.02514,50,2152,0.01852,0.03175
2019,Post-secondary Non-tertiary Level,Seldom,0.02634,84,2152,0.01957,0.03311
2019,First Stage of Tertiary Education,Daily,0.74755,1259,1645,0.72655,0.76855
2019,First Stage of Tertiary Education,At least once per week,0.16834,272,1645,0.15025,0.18642
2019,First Stage of Tertiary Education,At least once per month,0.02898,39,1645,0.02088,0.03709
2019,First Stage of Tertiary Education,Seldom,0.04420,75,1645,0.03427,0.05414
2019,Second Stage of Tertiary Education,Daily,0.66741,4542,7018,0.65639,0.67844
2019,Second Stage of Tertiary Education,At least once per week,0.23108,1773,7018,0.22122,0.24094
2019,Second Stage of Tertiary Education,At least once per month,0.02916,218,7018,0.02522,0.03310
2019,Second Stage of Tertiary Education,Seldom,0.04340,343,7018,0.03863,0.04817
2019,Second Stage of Tertiary Education,Never,0.02113,142,7018,0.01776,0.02449
2021,Pre-primary Level,Daily,0.39679,136,180,0.32512,0.46846
2021,Pre-primary Level,At least once per week,0.06435,44,180,0.02840,0.10030
2021,Primary Level,Daily,0.59394,161,161,0.51785,0.67004
2021,Lower Secondary Level,Daily,0.78030,1053,1323,0.75798,0.80262
2021,Lower Secondary Level,At least once per week,0.11680,210,1323,0.09949,0.13412
2021,Lower Secondary Level,Seldom,0.02903,60,1323,0.01998,0.03808
2021,Upper Secondary Level,Daily,0.75892,5303,6959,0.74887,0.76897
2021,Upper Secondary Level,At least once per week,0.16053,1171,6959,0.15190,0.16916
2021,Upper Secondary Level,At least once per month,0.01863,131,6959,0.01545,0.02181
2021,Upper Secondary Level,Seldom,0.03599,248,6959,0.03161,0.04036
2021,Upper Secondary Level,Never,0.01895,106,6959,0.01575,0.02215
2021,Post-secondary Non-tertiary Level,Daily,0.72683,1080,1512,0.70437,0.74930
2021,Post-secondary Non-tertiary Level,At least once per week,0.19482,326,1512,0.17485,0.21479
2021,Post-secondary Non-tertiary Level,At least once per month,0.02321,43,1512,0.01562,0.03080
2021,Post-secondary Non-tertiary Level,Seldom,0.03845,63,1512,0.02875,0.04814
2021,First Stage of Tertiary Education,Daily,0.73572,720,950,0.70767,0.76378
2021,First Stage of Tertiary Education,At least once per week,0.18074,193,950,0.15626,0.20522
2021,First Stage of Tertiary Education,Seldom,0.02970,37,950,0.01890,0.04050
2021,Second Stage of Tertiary Education,Daily,0.61877,3289,5308,0.60571,0.63184
2021,Second Stage of Tertiary Education,At least once per week,0.27520,1481,5308,0.26319,0.28722
2021,Second Stage of Tertiary Education,At least once per month,0.03064,200,5308,0.02600,0.03528
2021,Second Stage of Tertiary Education,Seldom,0.04444,226,5308,0.03890,0.04998
2021,Second Stage of Tertiary Education,Never,0.02259,112,5308,0.01860,0.02659
