year,age_gr,pgisced97,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,30-45 y.,Second Stage of Tertiary Education,Seldom,0.04660,105,2029,0.03743,0.05578
2019,30-45 y.,Second Stage of Tertiary Education,Never,0.01843,46,2029,0.01257,0.02428
2019,46-65 y.,Primary Level,Daily,0.78439,120,120,0.71050,0.85828
2019,46-65 y.,Lower Secondary Level,Daily,0.85714,557,624,0.82966,0.88462
2019,46-65 y.,Lower Secondary Level,At least once per week,0.08706,67,624,0.06492,0.10919
2019,46-65 y.,Upper Secondary Level,Daily,0.83151,3802,4647,0.82075,0.84228
2019,46-65 y.,Upper Secondary Level,At least once per week,0.10775,570,4647,0.09884,0.11667
2019,46-65 y.,Upper Secondary Level,At least once per month,0.01439,67,4647,0.01096,0.01781
2019,46-65 y.,Upper Secondary Level,Seldom,0.03422,159,4647,0.02899,0.03945
2019,46-65 y.,Upper Secondary Level,Never,0.01078,49,4647,0.00781,0.01375
2019,46-65 y.,Post-secondary Non-tertiary Level,Daily,0.75741,706,908,0.72951,0.78530
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.16506,161,908,0.14090,0.18922
2019,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.03501,41,908,0.02304,0.04697
2019,46-65 y.,First Stage of Tertiary Education,Daily,0.74153,649,838,0.71187,0.77119
2019,46-65 y.,First Stage of Tertiary Education,At least once per week,0.17570,145,838,0.14992,0.20149
2019,46-65 y.,First Stage of Tertiary Education,Seldom,0.05015,44,838,0.03536,0.06493
2019,46-65 y.,Second Stage of Tertiary Education,Daily,0.65761,1926,3099,0.64090,0.67432
2019,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.25214,856,3099,0.23685,0.26743
2019,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.02846,98,3099,0.02260,0.03431
2019,46-65 y.,Second Stage of Tertiary Education,Seldom,0.04002,159,3099,0.03312,0.04692
2019,46-65 y.,Second Stage of Tertiary Education,Never,0.01658,60,3099,0.01208,0.02107
2019,66 and older,Primary Level,Daily,0.97666,33,33,0.92435,1.02897
2019,66 and older,Lower Secondary Level,Daily,0.87301,491,491,0.84353,0.90249
2019,66 and older,Upper Secondary Level,Daily,0.91187,2349,2532,0.90082,0.92291
2019,66 and older,Upper Secondary Level,At least once per week,0.05236,128,2532,0.04368,0.06104
2019,66 and older,Upper Secondary Level,Seldom,0.01729,55,2532,0.01221,0.02236
2019,66 and older,Post-secondary Non-tertiary Level,Daily,0.86297,141,141,0.80601,0.91994
2019,66 and older,First Stage of Tertiary Education,Daily,0.85362,333,333,0.81559,0.89164
2019,66 and older,Second Stage of Tertiary Education,Daily,0.84343,1201,1430,0.82459,0.86228
2019,66 and older,Second Stage of Tertiary Education,At least once per week,0.06846,139,1430,0.05537,0.08155
2019,66 and older,Second Stage of Tertiary Education,Seldom,0.04561,59,1430,0.03479,0.05643
2019,66 and older,Second Stage of Tertiary Education,Never,0.02901,31,1430,0.02031,0.03771
2021,17-29 y.,Pre-primary Level,Daily,0.39679,135,179,0.32491,0.46866
2021,17-29 y.,Pre-primary Level,At least once per week,0.06442,44,179,0.02835,0.10049
2021,17-29 y.,Primary Level,Daily,0.38151,38,38,0.22499,0.53803
2021,17-29 y.,Lower Secondary Level,Daily,0.65264,297,388,0.60520,0.70008
2021,17-29 y.,Lower Secondary Level,At least once per week,0.16137,91,388,0.12472,0.19802
2021,17-29 y.,Upper Secondary Level,Daily,0.65686,729,1080,0.62853,0.68519
2021,17-29 y.,Upper Secondary Level,At least once per week,0.25663,284,1080,0.23057,0.28269
2021,17-29 y.,Upper Secondary Level,At least once per month,0.02404,33,1080,0.01490,0.03318
2021,17-29 y.,Upper Secondary Level,Seldom,0.03733,34,1080,0.02602,0.04864
2021,17-29 y.,Post-secondary Non-tertiary Level,Daily,0.61294,146,206,0.54626,0.67961
2021,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.31055,60,206,0.24721,0.37389
2021,17-29 y.,Second Stage of Tertiary Education,Daily,0.58221,283,426,0.53532,0.62910
2021,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.31228,143,426,0.26822,0.35634
2021,30-45 y.,Primary Level,Daily,0.65888,64,64,0.54181,0.77595
2021,30-45 y.,Lower Secondary Level,Daily,0.74788,215,263,0.69530,0.80046
2021,30-45 y.,Lower Secondary Level,At least once per week,0.12426,48,263,0.08432,0.16421
2021,30-45 y.,Upper Secondary Level,Daily,0.67973,965,1339,0.65473,0.70473
2021,30-45 y.,Upper Secondary Level,At least once per week,0.23857,290,1339,0.21573,0.26140
2021,30-45 y.,Upper Secondary Level,At least once per month,0.03065,33,1339,0.02141,0.03988
2021,30-45 y.,Upper Secondary Level,Seldom,0.03490,51,1339,0.02507,0.04473
2021,30-45 y.,Post-secondary Non-tertiary Level,Daily,0.72541,353,475,0.68523,0.76559
2021,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.20688,122,475,0.17041,0.24335
2021,30-45 y.,First Stage of Tertiary Education,Daily,0.65670,127,181,0.58733,0.72606
2021,30-45 y.,First Stage of Tertiary Education,At least once per week,0.27073,54,181,0.20581,0.33564
2021,30-45 y.,Second Stage of Tertiary Education,Daily,0.54326,866,1534,0.51832,0.56819
2021,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.35216,536,1534,0.32825,0.37607
2021,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.02550,62,1534,0.01761,0.03339
2021,30-45 y.,Second Stage of Tertiary Education,Seldom,0.05016,70,1534,0.03924,0.06109
2021,46-65 y.,Primary Level,Daily,0.60824,49,49,0.47014,0.74634
2021,46-65 y.,Lower Secondary Level,Daily,0.82361,281,322,0.78191,0.86530
2021,46-65 y.,Lower Secondary Level,At least once per week,0.09333,41,322,0.06151,0.12515
2021,46-65 y.,Upper Secondary Level,Daily,0.77436,2153,2807,0.75889,0.78983
2021,46-65 y.,Upper Secondary Level,At least once per week,0.13837,448,2807,0.12559,0.15114
2021,46-65 y.,Upper Secondary Level,At least once per month,0.02037,52,2807,0.01515,0.02560
2021,46-65 y.,Upper Secondary Level,Seldom,0.04274,110,2807,0.03525,0.05022
2021,46-65 y.,Upper Secondary Level,Never,0.01900,44,2807,0.01395,0.02406
2021,46-65 y.,Post-secondary Non-tertiary Level,Daily,0.74710,479,612,0.71263,0.78156
2021,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.16042,133,612,0.13132,0.18952
2021,46-65 y.,First Stage of Tertiary Education,Daily,0.73406,355,464,0.69381,0.77430
2021,46-65 y.,First Stage of Tertiary Education,At least once per week,0.19252,109,464,0.15660,0.22843
2021,46-65 y.,Second Stage of Tertiary Education,Daily,0.62084,1318,2198,0.60055,0.64113
2021,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.27983,651,2198,0.26106,0.29861
2021,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.03640,89,2198,0.02857,0.04423
2021,46-65 y.,Second Stage of Tertiary Education,Seldom,0.04000,91,2198,0.03180,0.04819
2021,46-65 y.,Second Stage of Tertiary Education,Never,0.01908,49,2198,0.01336,0.02480
2021,66 and older,Lower Secondary Level,Daily,0.87334,260,260,0.83283,0.91384
2021,66 and older,Upper Secondary Level,Daily,0.84031,1456,1698,0.82288,0.85774
2021,66 and older,Upper Secondary Level,At least once per week,0.09124,149,1698,0.07754,0.10494
2021,66 and older,Upper Secondary Level,Seldom,0.02753,53,1698,0.01974,0.03531
2021,66 and older,Upper Secondary Level,Never,0.03294,40,1698,0.02445,0.04143
2021,66 and older,Post-secondary Non-tertiary Level,Daily,0.84685,102,102,0.77662,0.91709
2021,66 and older,First Stage of Tertiary Education,Daily,0.79653,213,213,0.74233,0.85072
2021,66 and older,Second Stage of Tertiary Education,Daily,0.74896,822,1073,0.72300,0.77492
2021,66 and older,Second Stage of Tertiary Education,At least once per week,0.13260,151,1073,0.11229,0.15290
2021,66 and older,Second Stage of Tertiary Education,Seldom,0.05556,56,1073,0.04185,0.06928
2021,66 and older,Second Stage of Tertiary Education,Never,0.03867,44,1073,0.02713,0.05021
