year,age_gr,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,male,,,,,,,,,,,,
1984,0-16 y.,female,,,,,,,,,,,,
1984,17-29 y.,male,1647,5.99599,5.86496,6.12702,4.00000,6.00000,8.00000,0,10,,,
1984,17-29 y.,female,1625,6.07588,5.94476,6.20700,5.00000,6.00000,8.00000,0.50000,10,,,
1984,30-45 y.,male,1933,6.37342,6.26193,6.48491,5.00000,7.00000,8.00000,0.50000,10,,,
1984,30-45 y.,female,1964,6.65361,6.54212,6.76510,5.00000,7.00000,8.00000,0.50000,10,,,
1984,46-65 y.,male,1768,6.46708,6.34740,6.58676,5.00000,7.00000,8.00000,0.50000,10,,,
1984,46-65 y.,female,1766,6.64276,6.52015,6.76538,5.00000,7.00000,9.00000,0,10,,,
1984,66 and older,male,502,7.02241,6.81311,7.23171,5.00000,7.00000,9.00000,0,10,,,
1984,66 and older,female,757,6.76584,6.58013,6.95155,5.00000,7.00000,9.00000,0,10,,,
1985,0-16 y.,male,,,,,,,,,,,,
1985,0-16 y.,female,,,,,,,,,,,,
1985,17-29 y.,male,1529,6.10561,5.97861,6.23261,5.00000,6.00000,8.00000,0.50000,10,,,
1985,17-29 y.,female,1447,6.24327,6.11046,6.37608,5.00000,7.00000,8.00000,0.50000,10,,,
1985,30-45 y.,male,1699,6.49633,6.38430,6.60836,5.00000,7.00000,8.00000,0.50000,10,,,
1985,30-45 y.,female,1759,6.65393,6.54100,6.76687,5.00000,7.00000,8.00000,0.50000,10,,,
1985,46-65 y.,male,1641,6.40323,6.28725,6.51921,5.00000,7.00000,8.00000,0.50000,10,,,
1985,46-65 y.,female,1637,6.44529,6.32222,6.56836,5.00000,7.00000,8.00000,0.50000,10,,,
1985,66 and older,male,439,7.12550,6.90923,7.34177,5.00000,7.00000,9.00000,0,10,,,
1985,66 and older,female,657,6.82911,6.64478,7.01344,5.00000,7.00000,9.00000,0,10,,,
1986,0-16 y.,male,,,,,,,,,,,,
1986,0-16 y.,female,,,,,,,,,,,,
