year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,11962,6.47421,6.42754,6.52089,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,West,10808,6.49277,6.44627,6.53928,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,West,10446,6.56162,6.51680,6.60645,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,West,10338,6.56865,6.52449,6.61281,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,West,9854,6.56657,6.52146,6.61168,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,West,9553,6.61116,6.56637,6.65595,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,West,9370,6.69485,6.65078,6.73891,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,East,4357,5.51081,5.43704,5.58458,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1991,West,9347,6.90068,6.85788,6.94348,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,East,4102,4.74255,4.66960,4.81551,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1992,West,9249,6.72665,6.68361,6.76970,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,East,3928,4.88915,4.82262,4.95567,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1993,West,9023,6.59701,6.55095,6.64306,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,East,3733,5.32643,5.25227,5.40059,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1994,West,8873,6.42303,6.37532,6.47074,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,East,3690,5.43758,5.36120,5.51396,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1995,West,9375,6.47025,6.42422,6.51628,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,East,3600,5.57554,5.50082,5.65026,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1996,West,9177,6.50374,6.45740,6.55007,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,East,3605,5.66197,5.58693,5.73701,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1997,West,9000,6.30355,6.25724,6.34986,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,East,3534,5.40394,5.32894,5.47894,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1998,West,10132,6.41022,6.36574,6.45470,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,East,3747,5.52118,5.44693,5.59544,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1999,West,9679,6.47349,6.42857,6.51842,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,East,3683,5.62225,5.54805,5.69645,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2000,West,17890,6.65002,6.61670,6.68333,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,East,5719,5.77541,5.71399,5.83683,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2001,West,16202,6.72549,6.69119,6.75980,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,East,5348,5.85923,5.79713,5.92132,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2002,West,17272,6.46948,6.43639,6.50257,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,East,5324,5.57653,5.51490,5.63817,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2003,West,16550,6.37455,6.33999,6.40911,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,East,5249,5.44444,5.38088,5.50800,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2004,West,16027,6.21496,6.17944,6.25047,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,East,5100,5.24939,5.18310,5.31568,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2005,West,15373,6.20805,6.17096,6.24514,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,East,4937,5.38133,5.31377,5.44888,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2006,West,16412,6.18804,6.15228,6.22380,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2006,East,5180,5.31150,5.24588,5.37712,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2007,West,15269,6.21422,6.17759,6.25086,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,East,4924,5.41182,5.34511,5.47853,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2008,West,14298,6.25014,6.21262,6.28767,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,East,4708,5.43959,5.37168,5.50751,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2009,West,13239,6.29499,6.25582,6.33416,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,East,4480,5.53812,5.46779,5.60846,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2010,West,18238,6.38042,6.34689,6.41395,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,East,5413,5.70889,5.64471,5.77307,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2011,West,19752,6.55167,6.51987,6.58348,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,East,5728,5.81702,5.75559,5.87845,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2012,West,20209,6.64405,6.61302,6.67508,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,East,5890,5.93959,5.88024,5.99895,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2013,West,24239,6.73029,6.70180,6.75879,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,East,6053,6.09520,6.03585,6.15454,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2014,West,21168,6.73428,6.70403,6.76454,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,East,5520,6.15104,6.08909,6.21299,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2015,West,19478,6.87116,6.84025,6.90208,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2015,East,5190,6.29789,6.23527,6.36050,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,West,18844,6.92972,6.89872,6.96073,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2016,East,4964,6.40279,6.33966,6.46592,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,West,20545,6.95154,6.92193,6.98115,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2017,East,5526,6.40512,6.34606,6.46418,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,West,19848,6.96106,6.93146,6.99067,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2018,East,5432,6.36331,6.30442,6.42221,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,West,19860,7.14783,7.11878,7.17688,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,East,5494,6.62290,6.56587,6.67992,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,West,20027,7.08416,7.05547,7.11285,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,East,5251,6.78235,6.72562,6.83908,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,West,13458,7.35193,7.31733,7.38653,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2021,East,3599,6.96291,6.89394,7.03187,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
