"year","age_gr","bildungsniveau","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2010","17-34","(noch) kein Abschluss","6.44","6.5","498","6.22","6.66"
"2010","17-34","AkademikerIn","6.82","6.5","913","6.68","6.96"
"2010","17-34","Hauptschule","5.61","5.5","1327","5.47","5.75"
"2010","17-34","Realschule","6.28","6.5","1943","6.18","6.38"
"2010","35-65","(Fach-)Abitur","6.25","6.5","1535","6.14","6.36"
"2010","35-65","(noch) kein Abschluss","5.29","4.5","171","4.89","5.69"
"2010","35-65","AkademikerIn","6.81","6.5","3546","6.74","6.88"
"2010","35-65","Hauptschule","5.76","5.5","3793","5.68","5.84"
"2010","35-65","Realschule","6.01","6.5","4200","5.94","6.08"
"2010","66 +","(Fach-)Abitur","6.98","6.5","167","6.64","7.32"
"2010","66 +","(noch) kein Abschluss","5.45","4.5","50","4.82","6.08"
"2010","66 +","AkademikerIn","7.02","6.5","886","6.89","7.15"
"2010","66 +","Hauptschule","6.43","6.5","2295","6.35","6.51"
"2010","66 +","Realschule","6.94","6.5","573","6.77","7.11"
"2011","17-34","(Fach-)Abitur","6.52","6.5","1274","6.39","6.65"
"2011","17-34","(noch) kein Abschluss","6.98","6.5","500","6.77","7.19"
"2011","17-34","AkademikerIn","7.14","6.5","859","7.01","7.27"
"2011","17-34","Hauptschule","5.96","5.5","1188","5.82","6.1"
"2011","17-34","Realschule","6.25","6.5","1775","6.14","6.36"
"2011","35-65","(Fach-)Abitur","6.55","6.5","1791","6.44","6.66"
"2011","35-65","(noch) kein Abschluss","5.47","4.5","192","5.11","5.83"
"2011","35-65","AkademikerIn","7.08","7.5","3898","7.01","7.15"
"2011","35-65","Hauptschule","5.95","5.5","4156","5.88","6.02"
"2011","35-65","Realschule","6.16","6.5","4753","6.09","6.23"
"2011","66 +","(Fach-)Abitur","7.1","7.5","194","6.79","7.41"
"2011","66 +","(noch) kein Abschluss","5.47","4.5","59","4.9","6.04"
"2011","66 +","AkademikerIn","7.18","7.5","974","7.06","7.3"
"2011","66 +","Hauptschule","6.39","6.5","2499","6.31","6.47"
"2011","66 +","Realschule","6.78","6.5","663","6.62","6.94"
"2012","17-34","(Fach-)Abitur","6.64","6.5","1257","6.52","6.76"
"2012","17-34","(noch) kein Abschluss","6.83","6.5","513","6.62","7.04"
"2012","17-34","AkademikerIn","7.09","6.5","830","6.96","7.22"
"2012","17-34","Hauptschule","6.04","5.5","1151","5.91","6.17"
"2012","17-34","Realschule","6.43","6.5","1651","6.32","6.54"
"2012","35-65","(Fach-)Abitur","6.58","6.5","1871","6.48","6.68"
"2012","35-65","(noch) kein Abschluss","5.58","5.5","200","5.21","5.95"
"2012","35-65","AkademikerIn","7.11","7.5","3973","7.04","7.18"
"2012","35-65","Hauptschule","6.12","6.5","4288","6.05","6.19"
"2012","35-65","Realschule","6.26","6.5","4979","6.19","6.33"
"2012","66 +","(Fach-)Abitur","7.08","6.5","211","6.79","7.37"
"2012","66 +","(noch) kein Abschluss","5.32","5.5","68","4.73","5.91"
"2012","66 +","AkademikerIn","7.29","7.5","1093","7.18","7.4"
"2012","66 +","Hauptschule","6.51","6.5","2696","6.43","6.59"
"2012","66 +","Realschule","6.99","6.5","759","6.85","7.13"
"2013","17-34","(Fach-)Abitur","6.77","6.5","1659","6.67","6.87"
"2013","17-34","(noch) kein Abschluss","6.71","6.5","748","6.53","6.89"
"2013","17-34","AkademikerIn","7.2","7.5","1109","7.08","7.32"
"2013","17-34","Hauptschule","5.92","5.5","1607","5.8","6.04"
"2013","17-34","Realschule","6.47","6.5","1960","6.37","6.57"
"2013","35-65","(Fach-)Abitur","6.61","6.5","2509","6.52","6.7"
"2013","35-65","(noch) kein Abschluss","5.56","5.5","407","5.31","5.81"
"2013","35-65","AkademikerIn","7.24","7.5","4564","7.18","7.3"
"2013","35-65","Hauptschule","6.15","6.5","5048","6.08","6.22"
"2013","35-65","Realschule","6.45","6.5","4987","6.39","6.51"
"2013","66 +","(Fach-)Abitur","7.01","6.5","244","6.74","7.28"
"2013","66 +","(noch) kein Abschluss","5.85","5.5","81","5.29","6.41"
"2013","66 +","AkademikerIn","7.31","7.5","1161","7.2","7.42"
"2013","66 +","Hauptschule","6.65","6.5","2687","6.57","6.73"
"2013","66 +","Realschule","7.09","7.5","789","6.95","7.23"
"2014","17-34","(Fach-)Abitur","6.74","6.5","1443","6.63","6.85"
"2014","17-34","(noch) kein Abschluss","6.45","6.5","501","6.22","6.68"
"2014","17-34","AkademikerIn","7.21","7.5","938","7.08","7.34"
"2014","17-34","Hauptschule","6.14","6.5","1261","6.01","6.27"
"2014","17-34","Realschule","6.36","6.5","1569","6.25","6.47"
"2014","35-65","(Fach-)Abitur","6.55","6.5","2200","6.46","6.64"
"2014","35-65","(noch) kein Abschluss","5.18","4.5","339","4.91","5.45"
"2014","35-65","AkademikerIn","7.24","7.5","4101","7.18","7.3"
"2014","35-65","Hauptschule","6.15","6.5","4245","6.08","6.22"
"2014","35-65","Realschule","6.44","6.5","4458","6.37","6.51"
"2014","66 +","(Fach-)Abitur","6.97","6.5","249","6.69","7.25"
"2014","66 +","(noch) kein Abschluss","5.81","5.5","69","5.2","6.42"
"2014","66 +","AkademikerIn","7.38","7.5","1156","7.27","7.49"
"2014","66 +","Hauptschule","6.69","6.5","2596","6.61","6.77"
"2014","66 +","Realschule","7.18","7.5","792","7.04","7.32"
"2015","17-34","(Fach-)Abitur","7","6.5","1280","6.89","7.11"
"2015","17-34","(noch) kein Abschluss","6.46","6.5","391","6.2","6.72"
"2015","17-34","AkademikerIn","7.12","7.5","849","6.99","7.25"
"2015","17-34","Hauptschule","6.1","5.5","1007","5.95","6.25"
"2015","17-34","Realschule","6.65","6.5","1329","6.54","6.76"
"2015","35-65","(Fach-)Abitur","6.82","6.5","2047","6.73","6.91"
"2015","35-65","(noch) kein Abschluss","5.15","4.5","304","4.88","5.42"
"2015","35-65","AkademikerIn","7.37","7.5","3822","7.31","7.43"
"2015","35-65","Hauptschule","6.21","6.5","3760","6.14","6.28"
"2015","35-65","Realschule","6.54","6.5","4284","6.47","6.61"
"2015","66 +","(Fach-)Abitur","7.44","7.5","251","7.19","7.69"
"2015","66 +","(noch) kein Abschluss","6.13","6.5","56","5.52","6.74"
"2015","66 +","AkademikerIn","7.41","7.5","1173","7.3","7.52"
"2015","66 +","Hauptschule","6.88","6.5","2523","6.8","6.96"
"2015","66 +","Realschule","7.21","7.5","812","7.08","7.34"
"2016","17-34","(Fach-)Abitur","7.02","6.5","1300","6.91","7.13"
"2016","17-34","(noch) kein Abschluss","6.95","6.5","378","6.7","7.2"
"2016","17-34","AkademikerIn","6.9","6.5","921","6.77","7.03"
"2016","17-34","Hauptschule","6.28","6.5","979","6.13","6.43"
"2016","17-34","Realschule","6.67","6.5","1155","6.55","6.79"
"2016","35-65","(Fach-)Abitur","6.76","6.5","2076","6.67","6.85"
"2016","35-65","(noch) kein Abschluss","5.54","5.5","320","5.26","5.82"
"2016","35-65","AkademikerIn","7.35","7.5","3752","7.29","7.41"
"2016","35-65","Hauptschule","6.41","6.5","3553","6.33","6.49"
"2016","35-65","Realschule","6.63","6.5","3990","6.56","6.7"
"2016","66 +","(Fach-)Abitur","7.42","7.5","235","7.15","7.69"
"2016","66 +","(noch) kein Abschluss","5.69","5.5","55","5.01","6.37"
"2016","66 +","AkademikerIn","7.57","7.5","1173","7.46","7.68"
"2016","66 +","Hauptschule","6.93","6.5","2354","6.85","7.01"
"2016","66 +","Realschule","7.28","7.5","808","7.15","7.41"
"2017","17-34","(Fach-)Abitur","6.85","6.5","1506","6.74","6.96"
"2017","17-34","(noch) kein Abschluss","7.23","7.5","437","7.02","7.44"
"2017","17-34","AkademikerIn","7.37","7.5","1024","7.25","7.49"
"2017","17-34","Hauptschule","6.27","6.5","959","6.12","6.42"
"2017","17-34","Realschule","6.73","6.5","1323","6.62","6.84"
"2017","35-65","(Fach-)Abitur","6.71","6.5","2273","6.62","6.8"
"2017","35-65","(noch) kein Abschluss","5.41","4.5","336","5.15","5.67"
"2017","35-65","AkademikerIn","7.51","7.5","4204","7.45","7.57"
"2017","35-65","Hauptschule","6.35","6.5","3747","6.28","6.42"
"2017","35-65","Realschule","6.67","6.5","4595","6.61","6.73"
"2017","66 +","(Fach-)Abitur","7.35","7.5","267","7.09","7.61"
"2017","66 +","(noch) kein Abschluss","6.07","6.5","63","5.44","6.7"
"2017","66 +","AkademikerIn","7.44","7.5","1252","7.33","7.55"
"2017","66 +","Hauptschule","6.87","6.5","2363","6.79","6.95"
"2017","66 +","Realschule","7.24","7.5","933","7.12","7.36"
"2018","17-34","(Fach-)Abitur","6.96","6.5","1480","6.86","7.06"
"2018","17-34","(noch) kein Abschluss","7.02","6.5","425","6.79","7.25"
"2018","17-34","AkademikerIn","7.09","6.5","1041","6.97","7.21"
"2018","17-34","Hauptschule","6.26","6.5","933","6.11","6.41"
"2018","17-34","Realschule","6.67","6.5","1232","6.55","6.79"
"2018","35-65","(Fach-)Abitur","6.82","6.5","2162","6.73","6.91"
"2018","35-65","(noch) kein Abschluss","5.56","4.5","347","5.29","5.83"
"2018","35-65","AkademikerIn","7.53","7.5","3997","7.47","7.59"
"2018","35-65","Hauptschule","6.38","6.5","3495","6.3","6.46"
"2018","35-65","Realschule","6.65","6.5","4412","6.59","6.71"
"2018","66 +","(Fach-)Abitur","7.01","6.5","296","6.75","7.27"
"2018","66 +","(noch) kein Abschluss","6","4.5","66","5.37","6.63"
"2018","66 +","AkademikerIn","7.47","7.5","1276","7.37","7.57"
"2018","66 +","Hauptschule","6.86","6.5","2304","6.78","6.94"
"2018","66 +","Realschule","7.28","7.5","970","7.16","7.4"
"2019","17-34","(Fach-)Abitur","7.18","7.5","1411","7.07","7.29"
"2019","17-34","(noch) kein Abschluss","7.09","7.5","375","6.85","7.33"
"2019","17-34","AkademikerIn","7.54","7.5","1009","7.43","7.65"
"2019","17-34","Hauptschule","6.66","6.5","759","6.5","6.82"
"2019","17-34","Realschule","6.86","6.5","1113","6.73","6.99"
"2019","35-65","(Fach-)Abitur","7.03","6.5","2348","6.95","7.11"
"2019","35-65","(noch) kein Abschluss","5.49","5.5","294","5.2","5.78"
"2019","35-65","AkademikerIn","7.69","7.5","4561","7.64","7.74"
"2019","35-65","Hauptschule","6.56","6.5","3192","6.48","6.64"
"2019","35-65","Realschule","6.88","6.5","4517","6.82","6.94"
"2019","66 +","(Fach-)Abitur","7.43","7.5","334","7.2","7.66"
"2019","66 +","(noch) kein Abschluss","5.69","5.5","61","5.05","6.33"
"2019","66 +","AkademikerIn","7.63","7.5","1450","7.53","7.73"
"2019","66 +","Hauptschule","6.96","7.5","2219","6.88","7.04"
"2019","66 +","Realschule","7.36","7.5","1076","7.24","7.48"
"2020","17-34","(Fach-)Abitur","7.14","7.5","1670","7.04","7.24"
"2020","17-34","(noch) kein Abschluss","7.08","6.5","469","6.87","7.29"
"2020","17-34","AkademikerIn","7.49","7.5","1385","7.39","7.59"
"2020","17-34","Hauptschule","6.42","6.5","864","6.27","6.57"
"2020","17-34","Realschule","6.83","6.5","1038","6.7","6.96"
"2020","35-65","(Fach-)Abitur","6.92","6.5","2379","6.84","7"
"2020","35-65","(noch) kein Abschluss","5.52","5.5","334","5.25","5.79"
"2020","35-65","AkademikerIn","7.64","7.5","4374","7.58","7.7"
"2020","35-65","Hauptschule","6.38","6.5","2979","6.3","6.46"
"2020","35-65","Realschule","6.87","6.5","4066","6.81","6.93"
"2020","66 +","(Fach-)Abitur","7.38","7.5","327","7.16","7.6"
"2020","66 +","(noch) kein Abschluss","6.14","5.5","54","5.5","6.78"
"2020","66 +","AkademikerIn","7.63","7.5","1381","7.53","7.73"
"2020","66 +","Hauptschule","7.03","6.5","2033","6.94","7.12"
"2020","66 +","Realschule","7.37","7.5","1050","7.25","7.49"
