year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,1st Quintile,Urban regions,1701,4.93432,4.80694,5.06170,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1985,1st Quintile,Rural regions,503,5.06562,4.83077,5.30046,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1985,2nd Quintile,Urban regions,1631,6.13281,6.01676,6.24886,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1985,2nd Quintile,Rural regions,488,6.05758,5.84800,6.26716,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,3rd Quintile,Urban regions,1692,6.59089,6.48566,6.69613,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,3rd Quintile,Rural regions,465,6.51220,6.29417,6.73022,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,4th Quintile,Urban regions,1787,6.97938,6.87770,7.08106,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
1985,4th Quintile,Rural regions,392,7.13038,6.92847,7.33229,6.00000,7.77164,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,5th Quintile,Urban regions,1708,7.56360,7.46732,7.65989,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,5th Quintile,Rural regions,433,7.53811,7.33218,7.74404,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,1st Quintile,Urban regions,1607,5.19116,5.06620,5.31613,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1986,1st Quintile,Rural regions,434,5.26650,5.02470,5.50831,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1986,2nd Quintile,Urban regions,1578,6.24229,6.12885,6.35572,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1986,2nd Quintile,Rural regions,490,6.33972,6.13935,6.54008,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1986,3rd Quintile,Urban regions,1611,6.64106,6.53763,6.74449,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,3rd Quintile,Rural regions,447,6.85254,6.65268,7.05240,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1986,4th Quintile,Urban regions,1766,6.96947,6.87335,7.06559,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1986,4th Quintile,Rural regions,428,6.79702,6.59642,6.99762,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,5th Quintile,Urban regions,1680,7.53868,7.44543,7.63194,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,5th Quintile,Rural regions,399,7.41818,7.20888,7.62748,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,1st Quintile,Urban regions,1545,5.23134,5.10425,5.35843,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1987,1st Quintile,Rural regions,467,5.49499,5.27258,5.71739,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1987,2nd Quintile,Urban regions,1582,6.37226,6.26521,6.47930,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,2nd Quintile,Rural regions,447,6.35418,6.14171,6.56665,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,3rd Quintile,Urban regions,1608,6.77285,6.66903,6.87666,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,3rd Quintile,Rural regions,469,6.77462,6.58205,6.96719,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,4th Quintile,Urban regions,1720,6.83197,6.73333,6.93061,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,4th Quintile,Rural regions,415,6.95533,6.77513,7.13554,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1987,5th Quintile,Urban regions,1706,7.40850,7.31331,7.50369,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,5th Quintile,Rural regions,376,7.24286,7.02306,7.46266,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1988,1st Quintile,Urban regions,1515,5.19585,5.06847,5.32322,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1988,1st Quintile,Rural regions,432,5.44705,5.19407,5.70003,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1988,2nd Quintile,Urban regions,1556,6.35972,6.24828,6.47116,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,2nd Quintile,Rural regions,414,6.57104,6.36227,6.77982,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,3rd Quintile,Urban regions,1555,6.55485,6.45034,6.65936,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,3rd Quintile,Rural regions,414,6.78929,6.59628,6.98230,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,4th Quintile,Urban regions,1593,6.91593,6.82044,7.01142,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1988,4th Quintile,Rural regions,447,6.84381,6.64627,7.04135,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1988,5th Quintile,Urban regions,1597,7.50949,7.41489,7.60409,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,5th Quintile,Rural regions,329,7.26287,7.03430,7.49144,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1989,1st Quintile,Urban regions,1529,5.42303,5.30130,5.54476,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1989,1st Quintile,Rural regions,381,5.20574,4.95887,5.45262,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1989,2nd Quintile,Urban regions,1528,6.31639,6.21066,6.42212,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1989,2nd Quintile,Rural regions,415,6.43551,6.21950,6.65153,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,3rd Quintile,Urban regions,1472,6.67967,6.57029,6.78906,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,3rd Quintile,Rural regions,393,6.78469,6.57180,6.99757,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,4th Quintile,Urban regions,1565,6.95859,6.86070,7.05648,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1989,4th Quintile,Rural regions,424,6.78510,6.57272,6.99748,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,5th Quintile,Urban regions,1518,7.53876,7.44731,7.63020,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1989,5th Quintile,Rural regions,327,7.47472,7.26437,7.68507,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1990,1st Quintile,Urban regions,1464,5.54612,5.42162,5.67062,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1990,1st Quintile,Rural regions,417,5.83056,5.59577,6.06536,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,2nd Quintile,Urban regions,1471,6.33418,6.22625,6.44211,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,2nd Quintile,Rural regions,391,6.64734,6.43690,6.85778,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,3rd Quintile,Urban regions,1536,6.63219,6.52570,6.73867,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,3rd Quintile,Rural regions,344,6.83451,6.61660,7.05243,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
1990,4th Quintile,Urban regions,1467,7.02249,6.92529,7.11968,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1990,4th Quintile,Rural regions,462,6.91549,6.72706,7.10391,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1990,5th Quintile,Urban regions,1503,7.54545,7.45546,7.63544,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1990,5th Quintile,Rural regions,312,7.69643,7.48859,7.90428,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1991,1st Quintile,Urban regions,1405,5.76790,5.63970,5.89610,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1991,1st Quintile,Rural regions,419,6.02456,5.79120,6.25791,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1991,2nd Quintile,Urban regions,1468,6.69181,6.58275,6.80086,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,2nd Quintile,Rural regions,394,6.80793,6.60902,7.00684,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,3rd Quintile,Urban regions,1483,6.98186,6.88826,7.07546,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,3rd Quintile,Rural regions,381,6.94751,6.74176,7.15326,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,4th Quintile,Urban regions,1456,7.16639,7.06777,7.26501,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,4th Quintile,Rural regions,462,7.24569,7.08462,7.40675,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,5th Quintile,Urban regions,1541,7.66053,7.57240,7.74866,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1991,5th Quintile,Rural regions,299,7.46586,7.24307,7.68865,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,1st Quintile,Urban regions,1384,4.80660,4.67856,4.93464,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1992,1st Quintile,Rural regions,1300,4.77953,4.65544,4.90362,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1992,2nd Quintile,Urban regions,1660,6.01964,5.91918,6.12010,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1992,2nd Quintile,Rural regions,1144,5.69496,5.57609,5.81382,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1992,3rd Quintile,Urban regions,1733,6.55616,6.45968,6.65263,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,3rd Quintile,Rural regions,894,6.13535,5.99446,6.27624,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1992,4th Quintile,Urban regions,1864,6.91728,6.83261,7.00194,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,4th Quintile,Rural regions,706,6.84285,6.70075,6.98495,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,5th Quintile,Urban regions,1940,7.53378,7.45695,7.61060,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1992,5th Quintile,Rural regions,431,7.53890,7.35162,7.72618,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1993,1st Quintile,Urban regions,1404,4.89276,4.76356,5.02197,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1993,1st Quintile,Rural regions,1123,4.84840,4.70665,4.99016,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1993,2nd Quintile,Urban regions,1622,6.00858,5.89424,6.12292,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1993,2nd Quintile,Rural regions,1137,5.88779,5.75559,6.01999,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1993,3rd Quintile,Urban regions,1661,6.48001,6.37880,6.58123,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,3rd Quintile,Rural regions,930,6.58800,6.45300,6.72301,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,4th Quintile,Urban regions,1813,6.74578,6.65774,6.83382,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,4th Quintile,Rural regions,723,6.65944,6.50847,6.81041,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,5th Quintile,Urban regions,1900,7.42237,7.33935,7.50540,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1993,5th Quintile,Rural regions,441,7.36149,7.17019,7.55279,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1994,1st Quintile,Urban regions,1498,4.77937,4.65362,4.90512,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1994,1st Quintile,Rural regions,950,4.91134,4.74752,5.07516,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1994,2nd Quintile,Urban regions,1584,5.93455,5.82427,6.04483,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1994,2nd Quintile,Rural regions,1020,5.77478,5.62947,5.92009,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1994,3rd Quintile,Urban regions,1635,6.27571,6.16996,6.38145,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,3rd Quintile,Rural regions,1009,6.47416,6.34204,6.60627,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
