year,bula_h,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Mecklenburg-Western Pomerania,Yes,0.20143,81,454,0.16449,0.23836
2013,Mecklenburg-Western Pomerania,No,0.79857,373,454,0.76164,0.83551
2013,Saxony,Yes,0.19758,248,1335,0.17621,0.21895
2013,Saxony,No,0.80242,1087,1335,0.78105,0.82379
2013,Saxony-Anhalt,Yes,0.18350,135,759,0.15594,0.21105
2013,Saxony-Anhalt,No,0.81650,624,759,0.78895,0.84406
2013,Thuringa,Yes,0.18237,144,799,0.15558,0.20917
2013,Thuringa,No,0.81763,655,799,0.79083,0.84442
2015,Schleswig-Holstein,Yes,0.17435,157,874,0.14918,0.19952
2015,Schleswig-Holstein,No,0.82565,717,874,0.80048,0.85082
2015,Hamburg,Yes,0.14633,57,426,0.11272,0.17993
2015,Hamburg,No,0.85367,369,426,0.82007,0.88728
2015,Lower Saxony,Yes,0.19160,420,2421,0.17592,0.20729
2015,Lower Saxony,No,0.80840,2001,2421,0.79271,0.82408
2015,Bremen,No,0.82975,145,145,0.76836,0.89114
2015,North Rhine-Westphalia,Yes,0.19015,882,5165,0.17944,0.20085
2015,North Rhine-Westphalia,No,0.80985,4283,5165,0.79915,0.82056
2015,Hesse,Yes,0.17230,272,1705,0.15437,0.19023
2015,Hesse,No,0.82770,1433,1705,0.80977,0.84563
2015,"Rhineland-Palatinate, Saarland",Yes,0.14590,218,1496,0.12801,0.16380
2015,"Rhineland-Palatinate, Saarland",No,0.85410,1278,1496,0.83620,0.87199
2015,Baden-Wuerttemberg,Yes,0.17355,456,2985,0.15996,0.18713
2015,Baden-Wuerttemberg,No,0.82645,2529,2985,0.81287,0.84004
2015,Bavaria,Yes,0.17198,600,4027,0.16032,0.18363
2015,Bavaria,No,0.82802,3427,4027,0.81637,0.83968
2015,Berlin,Yes,0.20072,158,912,0.17471,0.22673
2015,Berlin,No,0.79928,754,912,0.77327,0.82529
2015,Brandenburg,Yes,0.15352,153,984,0.13098,0.17606
2015,Brandenburg,No,0.84648,831,984,0.82394,0.86902
2015,Mecklenburg-Western Pomerania,Yes,0.17229,91,557,0.14090,0.20368
2015,Mecklenburg-Western Pomerania,No,0.82771,466,557,0.79632,0.85910
2015,Saxony,Yes,0.16618,247,1511,0.14740,0.18495
2015,Saxony,No,0.83382,1264,1511,0.81505,0.85260
2015,Saxony-Anhalt,Yes,0.22069,182,885,0.19336,0.24803
2015,Saxony-Anhalt,No,0.77931,703,885,0.75197,0.80664
2015,Thuringa,Yes,0.23364,185,920,0.20628,0.26100
2015,Thuringa,No,0.76636,735,920,0.73900,0.79372
2017,Schleswig-Holstein,Yes,0.14107,129,951,0.11894,0.16321
2017,Schleswig-Holstein,No,0.85893,822,951,0.83679,0.88106
2017,Hamburg,Yes,0.11214,67,466,0.08346,0.14082
2017,Hamburg,No,0.88786,399,466,0.85918,0.91654
2017,Lower Saxony,Yes,0.18843,431,2697,0.17367,0.20320
2017,Lower Saxony,No,0.81157,2266,2697,0.79680,0.82633
2017,Bremen,No,0.87265,194,194,0.82562,0.91968
2017,North Rhine-Westphalia,Yes,0.17565,908,5524,0.16561,0.18568
2017,North Rhine-Westphalia,No,0.82435,4616,5524,0.81432,0.83439
2017,Hesse,Yes,0.15368,248,1789,0.13697,0.17040
2017,Hesse,No,0.84632,1541,1789,0.82960,0.86303
2017,"Rhineland-Palatinate, Saarland",Yes,0.15794,224,1524,0.13962,0.17626
2017,"Rhineland-Palatinate, Saarland",No,0.84206,1300,1524,0.82374,0.86038
2017,Baden-Wuerttemberg,Yes,0.16082,413,3018,0.14772,0.17393
2017,Baden-Wuerttemberg,No,0.83918,2605,3018,0.82607,0.85228
2017,Bavaria,Yes,0.16140,607,4211,0.15029,0.17252
2017,Bavaria,No,0.83860,3604,4211,0.82748,0.84971
2017,Berlin,Yes,0.17840,156,989,0.15453,0.20228
2017,Berlin,No,0.82160,833,989,0.79772,0.84547
2017,Brandenburg,Yes,0.15980,163,1033,0.13744,0.18215
2017,Brandenburg,No,0.84020,870,1033,0.81785,0.86256
2017,Mecklenburg-Western Pomerania,Yes,0.20222,98,573,0.16931,0.23514
2017,Mecklenburg-Western Pomerania,No,0.79778,475,573,0.76486,0.83069
2017,Saxony,Yes,0.17350,275,1653,0.15524,0.19176
2017,Saxony,No,0.82650,1378,1653,0.80824,0.84476
2017,Saxony-Anhalt,Yes,0.17452,160,923,0.15002,0.19902
2017,Saxony-Anhalt,No,0.82548,763,923,0.80098,0.84998
2017,Thuringa,Yes,0.17542,171,978,0.15157,0.19927
2017,Thuringa,No,0.82458,807,978,0.80073,0.84843
2019,Schleswig-Holstein,Yes,0.15773,135,956,0.13461,0.18085
2019,Schleswig-Holstein,No,0.84227,821,956,0.81915,0.86539
2019,Hamburg,Yes,0.15667,72,529,0.12566,0.18767
2019,Hamburg,No,0.84333,457,529,0.81233,0.87434
2019,Lower Saxony,Yes,0.18570,391,2494,0.17043,0.20096
2019,Lower Saxony,No,0.81430,2103,2494,0.79904,0.82957
2019,Bremen,No,0.87095,190,190,0.82315,0.91875
2019,North Rhine-Westphalia,Yes,0.17462,908,5406,0.16450,0.18474
2019,North Rhine-Westphalia,No,0.82538,4498,5406,0.81526,0.83550
2019,Hesse,Yes,0.13552,243,1711,0.11930,0.15174
2019,Hesse,No,0.86448,1468,1711,0.84826,0.88070
2019,"Rhineland-Palatinate, Saarland",Yes,0.17161,218,1466,0.15230,0.19092
2019,"Rhineland-Palatinate, Saarland",No,0.82839,1248,1466,0.80908,0.84770
2019,Baden-Wuerttemberg,Yes,0.17867,404,2799,0.16447,0.19286
2019,Baden-Wuerttemberg,No,0.82133,2395,2799,0.80714,0.83553
2019,Bavaria,Yes,0.14866,554,3951,0.13757,0.15975
2019,Bavaria,No,0.85134,3397,3951,0.84025,0.86243
2019,Berlin,Yes,0.18794,175,1027,0.16404,0.21184
2019,Berlin,No,0.81206,852,1027,0.78816,0.83596
2019,Brandenburg,Yes,0.14956,165,1111,0.12857,0.17054
2019,Brandenburg,No,0.85044,946,1111,0.82946,0.87143
2019,Mecklenburg-Western Pomerania,Yes,0.20473,104,611,0.17271,0.23675
2019,Mecklenburg-Western Pomerania,No,0.79527,507,611,0.76325,0.82729
2019,Saxony,Yes,0.15691,256,1634,0.13927,0.17455
2019,Saxony,No,0.84309,1378,1634,0.82545,0.86073
2019,Saxony-Anhalt,Yes,0.21232,163,889,0.18542,0.23922
2019,Saxony-Anhalt,No,0.78768,726,889,0.76078,0.81458
2019,Thuringa,Yes,0.17710,147,923,0.15246,0.20175
2019,Thuringa,No,0.82290,776,923,0.79825,0.84754
2021,Schleswig-Holstein,Yes,0.14293,127,825,0.11904,0.16683
2021,Schleswig-Holstein,No,0.85707,698,825,0.83317,0.88096
2021,Hamburg,Yes,0.20033,68,450,0.16331,0.23735
2021,Hamburg,No,0.79967,382,450,0.76265,0.83669
2021,Lower Saxony,Yes,0.18881,317,1881,0.17112,0.20650
2021,Lower Saxony,No,0.81119,1564,1881,0.79350,0.82888
2021,Bremen,No,0.86806,131,131,0.80989,0.92624
2021,North Rhine-Westphalia,Yes,0.20970,742,4112,0.19726,0.22215
2021,North Rhine-Westphalia,No,0.79030,3370,4112,0.77785,0.80274
2021,Hesse,Yes,0.15714,198,1323,0.13752,0.17676
2021,Hesse,No,0.84286,1125,1323,0.82324,0.86248
2021,"Rhineland-Palatinate, Saarland",Yes,0.22584,195,996,0.19986,0.25182
2021,"Rhineland-Palatinate, Saarland",No,0.77416,801,996,0.74818,0.80014
2021,Baden-Wuerttemberg,Yes,0.19185,342,2167,0.17527,0.20843
2021,Baden-Wuerttemberg,No,0.80815,1825,2167,0.79157,0.82473
2021,Bavaria,Yes,0.19203,485,2852,0.17757,0.20649
2021,Bavaria,No,0.80797,2367,2852,0.79351,0.82243
2021,Berlin,Yes,0.18125,143,906,0.15615,0.20634
2021,Berlin,No,0.81875,763,906,0.79366,0.84385
2021,Brandenburg,Yes,0.20197,144,701,0.17223,0.23171
2021,Brandenburg,No,0.79803,557,701,0.76829,0.82777
2021,Mecklenburg-Western Pomerania,Yes,0.24316,74,407,0.20144,0.28489
2021,Mecklenburg-Western Pomerania,No,0.75684,333,407,0.71511,0.79856
2021,Saxony,Yes,0.15747,181,1160,0.13650,0.17844
2021,Saxony,No,0.84253,979,1160,0.82156,0.86350
2021,Saxony-Anhalt,Yes,0.19687,114,599,0.16500,0.22874
2021,Saxony-Anhalt,No,0.80313,485,599,0.77126,0.83500
2021,Thuringa,Yes,0.18228,111,633,0.15218,0.21238
2021,Thuringa,No,0.81772,522,633,0.78762,0.84782
