year,sampreg,hlf0071_h,proportion,n,lower_confidence,upper_confidence
1998,West,1.0,0.02077028885832187,7417,0.017524610414863435,0.024015967301780305
1998,West,5.0,0.0068775790921595595,7417,0.004996698947227131,0.008758459237091988
1998,East,1.0,0.005639614855570839,7417,0.0039353442179664005,0.007343885493175278
1998,East,5.0,0.001513067400275103,7417,0.0006284769190345186,0.002397657881515688
1999,West,3.0,0.5287000562746201,7143,0.5171237737190748,0.5402763388301655
1999,East,3.0,0.20230725942599886,7143,0.19299104878092174,0.211623470071076
1999,West,2.0,0.11578503095104108,7143,0.10836474083046325,0.1232053210716189
1999,West,4.0,0.06373100731570062,7143,0.058066117617565964,0.06939589701383529
1999,East,2.0,0.0413618458075408,7143,0.03674396140747181,0.04597973020760979
1999,East,4.0,0.021665728756330896,7143,0.018289389869509773,0.02504206764315202
1999,West,1.0,0.016460326392796848,7143,0.01350958662981499,0.019411066155778704
1999,West,5.0,0.004361283061339336,7143,0.0028331056641339837,0.005889460458544688
1999,East,1.0,0.004220596510973551,7143,0.0027171629744134327,0.0057240300475336695
1999,East,5.0,0.0014068655036578502,7143,0.000537632265620419,0.0022760987416952814
2000,West,3.0,0.5628300714507611,12950,0.554286588165056,0.5713735547364662
2000,East,3.0,0.17971419695557628,12950,0.1731012509302669,0.18632714298088565
2000,West,2.0,0.10740913327120223,12950,0.10207617712353263,0.11274208941887183
2000,West,4.0,0.06989748369058714,12950,0.06550593838509731,0.07428902899607696
2000,East,2.0,0.03277415346380864,12950,0.02970759763799817,0.035840709289619105
2000,East,4.0,0.020736253494874183,12950,0.018281905318767163,0.023190601670981203
2000,West,1.0,0.014911463187325256,12950,0.012823999400246894,0.016998926974403618
2000,West,5.0,0.006912084498291395,12950,0.005485099015061475,0.008339069981521315
2000,East,1.0,0.003650201926063995,12950,0.0026115128822448764,0.004688890969883114
2000,East,5.0,0.0011649580615097856,12950,0.0005774373004263452,0.0017524788225932258
2001,West,3.0,0.5574094779392793,11680,0.5484015919834206,0.566417363895138
2001,East,3.0,0.18732261116367077,11680,0.18024659461851233,0.1943986277088292
2001,West,2.0,0.1068203319858949,11680,0.10121848778695147,0.11242217618483832
2001,West,4.0,0.07052550098907714,11680,0.06588220381778097,0.07516879816037332
2001,East,2.0,0.031392448610991656,11680,0.028230016790563427,0.03455488043141989
2001,East,4.0,0.02072761675410682,11680,0.018143803697301418,0.02331142981091222
2001,West,1.0,0.014965167283048078,11680,0.012763248825186452,0.017167085740909704
2001,West,5.0,0.0062784897221983315,11680,0.004845989858997936,0.007710989585398727
2001,East,1.0,0.0030102347983142685,11680,0.002016706627122945,0.004003762969505591
2001,East,5.0,0.0015481207534187667,11680,0.0008351025203141405,0.0022611389865233927
2002,West,3.0,0.5429626590069758,12212,0.5341273143149828,0.5517980036989688
2002,East,3.0,0.17833401723430448,12212,0.17154467933517703,0.18512335513343192
2002,West,2.0,0.11128436602379975,12212,0.10570658883759676,0.11686214321000274
2002,West,4.0,0.08436602379975379,12212,0.07943647223440468,0.0892955753651029
2002,East,2.0,0.029134181370537547,12212,0.026151247064634394,0.032117115676440704
2002,East,4.0,0.020270824784571193,12212,0.017771334782439543,0.02277031478670284
2002,West,1.0,0.016741895773492,12212,0.014466280930647859,0.01901751061633614
2002,West,5.0,0.011735740664751745,12212,0.009825647853072808,0.013645833476430681
2002,East,1.0,0.003282724661469019,12212,0.002268192322011766,0.004297257000926273
2002,East,5.0,0.001887566680344686,12212,0.0011177212121698632,0.002657412148519509
2003,West,3.0,0.5401459854014599,11804,0.5311550052611163,0.5491369655418035
2003,East,3.0,0.18188762519096927,11804,0.17492858205980555,0.18884666832213298
2003,West,2.0,0.11118655576302836,11804,0.10551538248313436,0.11685772904292235
2003,West,4.0,0.08529960957392632,11804,0.08026049277380302,0.09033872637404962
2003,East,2.0,0.02945170599219148,11804,0.026401667822135738,0.03250174416224722
2003,East,4.0,0.02223731115260567,11804,0.019577202733255954,0.024897419571955386
2003,West,1.0,0.014259039212357834,11804,0.012120249904862386,0.01639782851985328
2003,West,5.0,0.01137328127652351,11804,0.009460344869618005,0.013286217683429014
2003,East,1.0,0.0028857579358343237,11804,0.0019180509415888296,0.003853464930079818
2003,East,5.0,0.001273128501103378,11804,0.000629847153663988,0.0019164098485427682
2004,West,3.0,0.5474224115448144,11543,0.5383420209063716,0.5565028021832572
2004,East,3.0,0.18343040945840217,11543,0.17637001455862555,0.19049080435817878
2004,West,2.0,0.10284273667738851,11543,0.09730135805821392,0.1083841152965631
2004,West,4.0,0.08710771103190472,11543,0.08196331027163074,0.0922521117921787
2004,East,2.0,0.02894896983395636,11543,0.025890287976738834,0.03200765169117389
2004,East,4.0,0.022602799269755718,11543,0.01989127570507851,0.025314322834432926
2004,West,1.0,0.012605407285056072,11543,0.010570144286934967,0.014640670283177176
2004,West,5.0,0.0103451273580805,11543,0.008499234336438196,0.012191020379722804
2004,East,1.0,0.0030426845170825,11543,0.002037921900940037,0.004047447133224963
2004,East,5.0,0.0016517430235590716,11543,0.0009109293390973083,0.0023925567080208348
2005,West,3.0,0.5492580010727696,11199,0.5400425062764861,0.558473495869053
2005,East,3.0,0.18317539781870196,11199,0.17601125185449773,0.19033954378290618
2005,West,2.0,0.10486322188449848,11199,0.09918878528264728,0.11053765848634968
2005,West,4.0,0.08421240836760235,11199,0.07906898977616406,0.08935582695904065
2005,East,2.0,0.030305739317003397,11199,0.027130720502160026,0.03348075813184677
2005,East,4.0,0.02190237797246558,11199,0.019191542342065496,0.024613213602865665
2005,West,5.0,0.010817092794564635,11199,0.008901249301338001,0.012732936287791269
2005,West,1.0,0.010459502950116217,11199,0.008575251931863604,0.01234375396836883
2005,East,5.0,0.0025031289111389237,11199,0.00157765575088777,0.0034286020713900772
2005,East,1.0,0.0025031289111389237,11199,0.00157765575088777,0.0034286020713900772
2006,West,3.0,0.5420751633986928,12265,0.5332575886628318,0.5508927381345537
2006,East,3.0,0.18120915032679738,12265,0.17439206315626377,0.188026237497331
2006,West,2.0,0.10024509803921569,12265,0.09492994249635629,0.10556025358207509
2006,West,4.0,0.09411764705882353,12265,0.08894998951701516,0.0992853046006319
2006,East,2.0,0.028186274509803922,12265,0.02525718496934301,0.031115364050264833
2006,East,4.0,0.023774509803921567,12265,0.02107830329785438,0.026470716309988755
2006,West,5.0,0.012908496732026143,12265,0.010910757325262527,0.014906236138789759
2006,West,1.0,0.012173202614379085,12265,0.010232472601928146,0.014113932626830025
2006,East,1.0,0.0028594771241830064,12265,0.0019144510498949338,0.003804503198471079
2006,East,5.0,0.0024509803921568627,12265,0.001575877061838676,0.0033260837224750495
2007,West,3.0,0.5402238544945785,11453,0.531096255808245,0.549351453180912
2007,East,3.0,0.18293109478838754,11453,0.1758505031269766,0.1900116864497985
2007,West,2.0,0.10318293109478839,11453,0.09761168549543371,0.10875417669414307
2007,West,4.0,0.09452605806225953,11453,0.08916796573403939,0.09988415039047967
2007,East,2.0,0.029293459251486534,11453,0.026205114680944257,0.03238180382202881
2007,East,4.0,0.022997551591465548,11453,0.020252281567675275,0.02574282161525582
2007,West,5.0,0.01180482686253935,11453,0.00982672971803759,0.01378292400704111
2007,West,1.0,0.00944386149003148,11453,0.007672485343155313,0.011215237636907648
2007,East,5.0,0.0028856243441762854,11453,0.0019032232750939534,0.003868025413258617
2007,East,1.0,0.0027107380202868138,11453,0.0017584884485052168,0.0036629875920684107
2008,West,3.0,0.5368723364832314,10822,0.527477522590016,0.5462671503764468
2008,East,3.0,0.185473411154345,10822,0.17815029758951542,0.1927965247191746
2008,West,4.0,0.09736890865295535,10822,0.0917833373252906,0.10295447998062009
2008,West,2.0,0.09588660366870484,10822,0.09033916222480744,0.10143404511260225
2008,East,2.0,0.029553455623494533,10822,0.02636270950072705,0.03274420174626201
2008,East,4.0,0.024828608486196033,10822,0.021896912228205244,0.027760304744186823
2008,West,5.0,0.015749490457661663,10822,0.013403704487327322,0.018095276427996007
2008,West,1.0,0.009079118028534372,10822,0.007292039537314701,0.010866196519754043
2008,East,5.0,0.0028719659069853624,10822,0.0018637178125276493,0.0038802140014430756
2008,East,1.0,0.002316101537891421,10822,0.0014104156815142432,0.003221787394268599
2009,West,3.0,0.5228951255539144,10177,0.5131909106054807,0.532599340502348
2009,East,3.0,0.18650910881339242,10177,0.17894125812841716,0.19407695949836767
2009,West,4.0,0.10260955194485476,10177,0.09671391405938125,0.10850518983032827
2009,West,2.0,0.09699655342195962,10177,0.09124653760359498,0.10274656924032426
2009,East,2.0,0.03131462333825702,10177,0.027930772958453084,0.03469847371806095
2009,East,4.0,0.026686361398325947,10177,0.023555114809015686,0.02981760798763621
2009,West,5.0,0.015558838010832103,10177,0.013154311078175874,0.01796336494348833
2009,West,1.0,0.010733628754308222,10177,0.008731573348210262,0.012735684160406182
2009,East,5.0,0.003348104382077794,10177,0.00222578250826393,0.004470426255891658
2009,East,1.0,0.003348104382077794,10177,0.00222578250826393,0.004470426255891658
2010,West,3.0,0.5126623612219723,13799,0.504322420608724,0.5210023018352206
2010,East,3.0,0.15942239314998913,13799,0.15331443807341685,0.1655303482265614
2010,West,2.0,0.13721790871489734,13799,0.13147689977638427,0.1429589176534104
2010,West,4.0,0.08366591684202888,13799,0.07904600730604018,0.08828582637801759
2010,East,2.0,0.03940207532109426,13799,0.03615596979130978,0.042648180850878736
2010,West,1.0,0.023873448951454903,13799,0.021326367051890373,0.026420530851019433
2010,East,4.0,0.02111602931572455,13799,0.0187171742989801,0.023514884332468997
2010,West,5.0,0.013424279805529352,13799,0.01150409524456767,0.015344464366491034
2010,East,1.0,0.006603294390827952,13799,0.0052519253926189575,0.007954663389036946
2010,East,5.0,0.0026122922864813872,13799,0.0017606148261370617,0.0034639697468257127
2011,West,3.0,0.5242572168986922,16603,0.5166605846875135,0.5318538491098709
2011,East,3.0,0.16054962936177905,16603,0.15496537806595084,0.16613388065760726
2011,West,2.0,0.12613752787319954,16603,0.12108735215414033,0.13118770359225873
2011,West,4.0,0.09118302898812752,16603,0.08680419975281949,0.09556185822343556
2011,East,2.0,0.036762490206713676,16603,0.033900079541094946,0.039624900872332405
2011,East,4.0,0.02073163382149099,16603,0.018564277010863852,0.022898990632118126
2011,West,1.0,0.020008437292834327,16603,0.01787843269467556,0.022138441890993094
2011,West,5.0,0.013017537515819924,16603,0.011293360210657879,0.01474171482098197
2011,East,1.0,0.005002109323208582,16603,0.00392898396607932,0.006075234680337843
2011,East,5.0,0.002350388718134153,16603,0.0016138057828469828,0.003086971653421323
2012,West,3.0,0.530415566877417,16303,0.522754534751062,0.5380765990037719
2012,East,3.0,0.16438524338591862,16303,0.15869597041089903,0.1700745163609382
2012,West,2.0,0.11779510158983487,16303,0.1128466348562394,0.12274356832343035
2012,West,4.0,0.09201399545761463,16303,0.08757700158565504,0.09645098932957422
2012,East,2.0,0.03284021852556626,16303,0.030104480918853503,0.03557595613227902
2012,East,4.0,0.02301884476091093,16303,0.020716834990862677,0.025320854530959187
2012,West,1.0,0.01731017126020502,16303,0.015308092216073738,0.019312250304336302
2012,West,5.0,0.01497759499109938,16303,0.01311307775316137,0.01684211222903739
2012,East,1.0,0.00484930329629857,16303,0.0037829370090271767,0.005915669583569963
2012,East,5.0,0.002393959855134737,16303,0.0016437888508234826,0.0031441308594459916
2013,West,3.0,0.5433881984100325,17870,0.5360848425546854,0.5506915542653796
2013,East,3.0,0.14880752435337588,17870,0.1435893314618456,0.15402571724490616
2013,West,2.0,0.12910088455939983,17870,0.12418453981648712,0.13401722930231252
2013,West,4.0,0.08688836636434889,17870,0.08275849476772781,0.09101823796096997
2013,East,2.0,0.03051170081737767,17870,0.027989972532681456,0.03303342910207389
2013,West,1.0,0.023233680438920615,17870,0.021024922421347816,0.025442438456493414
2013,East,4.0,0.019370731161124175,17870,0.01734995026410205,0.0213915120581463
2013,West,5.0,0.012652558504086888,17870,0.01101378861825401,0.014291328389919766
2013,East,1.0,0.00363901018922853,17870,0.002756146229087727,0.004521874149369332
2013,East,5.0,0.0024073452021050276,17870,0.0016888239768865635,0.0031258664273234914
2014,West,3.0,0.5335062962728596,15828,0.5257342439018088,0.5412783486439104
2014,East,3.0,0.15281908498386382,15828,0.1472135130527281,0.15842465691499955
2014,West,2.0,0.12263494273239259,15828,0.11752471406705338,0.1277451713977318
2014,West,4.0,0.0950452445738151,15828,0.09047623908150747,0.09961425006612272
2014,East,2.0,0.03176612035689426,15828,0.029033902807102215,0.0344983379066863
2014,East,4.0,0.02189457697905461,15828,0.019614738059464874,0.024174415898644348
2014,West,1.0,0.021388343985319243,15828,0.019134432675665117,0.02364225529497337
2014,West,5.0,0.014047965576156425,15828,0.012214479308876296,0.015881451843436555
2014,East,1.0,0.004935771688919825,15828,0.003843964024100559,0.006027579353739092
2014,East,5.0,0.001961652850724546,15828,0.0012723219587807916,0.0026509837426683
2015,West,3.0,0.5421877976001523,15764,0.5344102727056929,0.5499653224946118
2015,East,3.0,0.15141895752650625,15764,0.14582319021644927,0.15701472483656323
2015,West,2.0,0.1206907497936639,15764,0.11560528476788078,0.125776214819447
2015,West,4.0,0.09193067106850358,15764,0.08742029684045886,0.0964410452965483
2015,East,2.0,0.029331471017713162,15764,0.026697413495093827,0.0319655285403325
2015,West,1.0,0.022728715637102406,15764,0.020402136256805436,0.025055295017399375
2015,East,4.0,0.020125706304361626,15764,0.017933488978430504,0.02231792363029275
2015,West,5.0,0.014348295346327217,15764,0.012491838960258694,0.01620475173239574
2015,East,1.0,0.005206018665481557,15764,0.004082598298241959,0.006329439032721155
2015,East,5.0,0.0020316170401879245,15764,0.0013287030731944567,0.0027345310071813923
2016,West,3.0,0.5376869087580104,16419,0.53006057957916,0.5453132379368608
2016,East,3.0,0.14702471772963077,16419,0.14160787632772873,0.15244155913153282
2016,West,2.0,0.1221849252364968,16419,0.11717544057702517,0.12719440989596842
2016,West,4.0,0.08281965212084223,16419,0.07860388326424844,0.08703542097743602
2016,East,2.0,0.03375038144644492,16419,0.030988107606531125,0.03651265528635871
2016,West,1.0,0.03338419285932255,16419,0.03063642457349398,0.036131961145151124
2016,East,4.0,0.019835215135794934,16419,0.017702412223116342,0.021968018048473526
2016,West,5.0,0.012938663411657003,16419,0.011210043552962403,0.014667283270351604
2016,East,1.0,0.008422337503814464,16419,0.007024481591579347,0.009820193416049582
2016,East,5.0,0.0019530057979859627,16419,0.001277685222731369,0.002628326373240557
2017,West,3.0,0.5394563787812363,18279,0.5322304544889821,0.5466823030734905
2017,East,3.0,0.14779701885138097,18279,0.14265203262351625,0.15294200507924569
2017,West,2.0,0.11897194213064445,18279,0.11427844020617879,0.12366544405511011
2017,West,4.0,0.0855436212187637,18279,0.081488954454841,0.0895982879826864
2017,West,1.0,0.03518193774660237,18279,0.032511008119768675,0.03785286737343606
2017,East,2.0,0.03129110039456379,18279,0.028767114533419385,0.033815086255708185
2017,East,4.0,0.019344585708022798,18279,0.01734786286353154,0.021341308552514055
2017,West,5.0,0.0131521262604121,18279,0.011500533598889763,0.014803718921934437
2017,East,1.0,0.0071788689171416046,18279,0.005954976137537373,0.008402761696745836
2017,East,5.0,0.002082419991231916,18279,0.0014215571185386708,0.002743282863925161
2018,West,3.0,0.5330905015410479,17878,0.5257772008244423,0.5404038022576534
2018,East,3.0,0.1547212104230877,17878,0.14942004303275613,0.16002237781341927
2018,West,2.0,0.1205379658167554,17878,0.11576523344840037,0.12531069818511043
2018,West,4.0,0.08921266461193611,17878,0.0850341843792413,0.09339114484463092
2018,West,1.0,0.033734939759036145,17878,0.03108836167206808,0.036381517846004206
2018,East,2.0,0.030484729616138975,17878,0.027964645102684375,0.03300481412959358
2018,East,4.0,0.018436536845054637,17878,0.016464588793477706,0.02040848489663157
2018,West,5.0,0.011936116559260296,17878,0.010344198744321562,0.01352803437419903
2018,East,1.0,0.006220229756234239,17878,0.005067719247444832,0.007372740265023646
2018,East,5.0,0.001625105071448585,17878,0.0010346536756980704,0.0022155564671990998
2019,West,3.0,0.5381933093603574,18428,0.5309952366860655,0.5453913820346492
2019,East,3.0,0.15299117358613926,18428,0.14779367804280855,0.15818866912946997
2019,West,2.0,0.10684319494388145,18428,0.1023829957130285,0.1113033941747344
2019,West,4.0,0.09594638770840144,18428,0.0916940438398603,0.10019873157694259
2019,West,1.0,0.029748283752860413,18428,0.02729532561252765,0.03220124189319318
2019,East,2.0,0.02882205513784461,18428,0.026406433854052662,0.031237676421636558
2019,East,4.0,0.023809523809523808,18428,0.021608323285501718,0.026010724333545898
2019,West,5.0,0.016454178925574808,18428,0.014617419081559665,0.01829093876958995
2019,East,1.0,0.004958047292143402,18428,0.003943918768621774,0.005972175815665029
2019,East,5.0,0.002233845483273401,18428,0.0015522010093259797,0.002915489957220822
2020,West,3.0,0.5396677050882658,19329,0.5326410228336195,0.5466943873429121
2020,East,3.0,0.14418483904465212,19329,0.13923260496250756,0.1491370731267967
2020,West,2.0,0.12305295950155763,19329,0.11842186020057205,0.12768405880254322
2020,West,4.0,0.0881619937694704,19329,0.08416483936383501,0.09215914817510579
2020,West,1.0,0.03551401869158879,19329,0.03290486748888825,0.03812316989428933
2020,East,2.0,0.026739356178608516,19329,0.024465089269119583,0.02901362308809745
2020,East,4.0,0.01998961578400831,19329,0.018016425626711585,0.021962805941305032
2020,West,5.0,0.014589823468328142,19329,0.012899441239097725,0.01628020569755856
2020,East,1.0,0.005555555555555556,19329,0.004507690425050257,0.006603420686060854
2020,East,5.0,0.0025441329179646936,19329,0.001833953434769827,0.00325431240115956
2021,West,3.0,0.5313794201975152,12568,0.5226550109552353,0.5401038294397951
2021,East,3.0,0.14582669640012744,12568,0.13965627959876745,0.15199711320148743
2021,West,2.0,0.11285441223319528,12568,0.1073224436451275,0.11838638082126307
2021,West,4.0,0.10369544440904747,12568,0.0983654024751176,0.10902548634297735
2021,West,1.0,0.027715833067856004,12568,0.024845822072368958,0.03058584406334305
2021,East,2.0,0.02564510990761389,12568,0.02288145474744259,0.02840876506778519
2021,East,4.0,0.025167250716788787,12568,0.022428793700276162,0.02790570773330141
2021,West,5.0,0.018317935648295636,12568,0.01597345486146433,0.020662416435126944
2021,East,1.0,0.0063714558776680474,12568,0.004980368676546593,0.007762543078789502
2021,East,5.0,0.003026441541892322,12568,0.002066088425040817,0.003986794658743827
