year,hlf0071_h,proportion,n,lower_confidence,upper_confidence
1994,1.0,0.03666404405979544,6496,0.03209377118010361,0.041234316939487266
1994,5.0,0.007395751376868607,6496,0.0053121613037657636,0.009479341449971451
1995,3.0,0.7025431425976385,6697,0.6915943957553023,0.7134918894399747
1995,2.0,0.17817135937026946,6697,0.16900650634260536,0.18733621239793355
1995,4.0,0.07886769603390857,6697,0.07241224627510293,0.08532314579271422
1995,1.0,0.03390856796851347,6697,0.02957366119847927,0.038243474738547674
1995,5.0,0.006509234029669997,6697,0.004583205204887241,0.008435262854452754
1996,3.0,0.7069937528569252,6631,0.6960387426750859,0.7179487630387645
1996,2.0,0.1732439433186043,6631,0.1641346585231944,0.1823532281140142
1996,4.0,0.08288892274874295,6631,0.0762526263522176,0.08952521914526829
1996,1.0,0.030321499314337957,6631,0.026194296824772242,0.03444870180390367
1996,5.0,0.006551881761389608,6631,0.004610002700520125,0.008493760822259092
1997,3.0,0.7177593105570945,6546,0.7068557760989526,0.7286628450152365
1997,2.0,0.17205293936595875,6546,0.16290969339109845,0.18119618534081905
1997,4.0,0.08002462296091105,6546,0.07345155699136754,0.08659768893045455
1997,1.0,0.024315173899661435,6546,0.02058386214496557,0.0280464856543573
1997,5.0,0.005847953216374269,6546,0.004000827642888396,0.007695078789860141
1998,3.0,0.714442916093535,7417,0.7041634118956834,0.7247224202913867
1998,2.0,0.15832187070151307,7417,0.15001408262835414,0.166629658774672
1998,4.0,0.09243466299862449,7417,0.08584294964961611,0.09902637634763287
1998,1.0,0.02640990371389271,7417,0.022760571384910545,0.030059236042874877
1998,5.0,0.008390646492434662,7417,0.006314729655714974,0.010466563329154351
1999,3.0,0.731007315700619,7143,0.7207236762341669,0.7412909551670712
1999,2.0,0.15714687675858188,7143,0.14870683542492066,0.1655869180922431
1999,4.0,0.08539673607203152,7143,0.07891557588203336,0.09187789626202968
1999,1.0,0.0206809229037704,7143,0.017380551530991793,0.023981294276549006
1999,5.0,0.005768148564997186,7143,0.004011933083804042,0.00752436404619033
2000,3.0,0.7425442684063374,12950,0.7350135979257485,0.7500749388869262
2000,2.0,0.14018328673501088,12950,0.13420368515961315,0.1461628883104086
2000,4.0,0.09063373718546132,12950,0.08568908725318268,0.09557838711773996
2000,1.0,0.01856166511338925,12950,0.016236995909343424,0.020886334317435078
2000,5.0,0.00807704255980118,12950,0.006535390584479123,0.009618694535123238
2001,3.0,0.7447320891029501,11680,0.7368247057216256,0.7526394724842745
2001,2.0,0.13821278059688655,11680,0.13195372546980988,0.14447183572396322
2001,4.0,0.09125311774318397,11680,0.0860305994169534,0.09647563606941453
2001,1.0,0.017975402081362345,11680,0.015565856535331376,0.020384947627393315
2001,5.0,0.007826610475617099,11680,0.006228468725066079,0.009424752226168119
2002,3.0,0.7212966762412802,12212,0.7133444136389903,0.7292489388435702
2002,2.0,0.1404185473943373,12212,0.13425659371127244,0.14658050107740214
2002,4.0,0.104636848584325,12212,0.09920803901660018,0.11006565815204981
2002,1.0,0.02002462043496102,12212,0.01754004376809349,0.022509197101828547
2002,5.0,0.01362330734509643,12212,0.011567296734465033,0.01567931795572783
2003,3.0,0.7220336105924291,11804,0.7139516575812195,0.7301155636036387
2003,2.0,0.14063826175521982,11804,0.13436662029160346,0.14690990321883618
2003,4.0,0.107536920726532,11804,0.10194816151752506,0.11312567993553893
2003,1.0,0.017144797148192156,11804,0.014802983045963287,0.019486611250421025
2003,5.0,0.012646409777626889,11804,0.010630544748776982,0.014662274806476796
2004,3.0,0.7308528210032166,11543,0.7227617389874259,0.7389439030190073
2004,2.0,0.13179170651134486,11543,0.12562074653999344,0.13796266648269628
2004,4.0,0.10971051030166043,11543,0.10400904528028916,0.1154119753230317
2004,1.0,0.015648091802138574,11543,0.01338395528157951,0.017912228322697638
2004,5.0,0.011996870381639572,11543,0.010010730340624972,0.013983010422654173
2005,3.0,0.7324333988914715,11199,0.7242342934808842,0.7406325043020588
2005,2.0,0.13516896120150187,11199,0.1288365286725419,0.14150139373046186
2005,4.0,0.10611478634006795,11199,0.10041057933397389,0.11181899334616201
2005,5.0,0.013320221705703558,11199,0.011196926938134167,0.01544351647327295
2005,1.0,0.01296263186125514,11199,0.010867652059875187,0.015057611662635095
2006,3.0,0.7232843137254902,12265,0.715366710982627,0.7312019164683533
2006,2.0,0.1284313725490196,12265,0.12251018725785259,0.1343525578401866
2006,4.0,0.1178921568627451,12265,0.11218492398946397,0.12359938973602622
2006,5.0,0.015359477124183006,12265,0.01318302377186367,0.017535930476502343
2006,1.0,0.015032679738562092,12265,0.012879147346970286,0.017186212130153897
2007,3.0,0.7231549492829661,11453,0.714960297488354,0.7313496010775782
2007,2.0,0.13247639034627492,11453,0.1262676094300951,0.13868517126245475
2007,4.0,0.11752360965372508,11453,0.11162553113836331,0.12342168816908684
2007,5.0,0.014690451206715634,11453,0.012487015644964083,0.016893886768467186
2007,1.0,0.012154599510318293,11453,0.010147766395066954,0.014161432625569632
2008,3.0,0.7223457476375764,10822,0.7139079902978408,0.730783504977312
2008,2.0,0.12544005929219937,10822,0.11919961914533322,0.1316804994390655
2008,4.0,0.12219751713915138,10822,0.11602685312898456,0.1283681811493182
2008,5.0,0.018621456364647026,10822,0.01607446538031039,0.02116844734898366
2008,1.0,0.011395219566425792,10822,0.009395472775637351,0.013394966357214232
2009,3.0,0.7094042343673067,10177,0.700582830347814,0.7182256383867994
2009,4.0,0.1292959133431807,10177,0.12277702001259935,0.13581480667376203
2009,2.0,0.12831117676021664,10177,0.12181348407901009,0.13480886944142317
2009,5.0,0.018906942392909895,10177,0.016260807766409178,0.021553077019410612
2009,1.0,0.014081733136386016,10177,0.011792475373493611,0.01637099089927842
2010,3.0,0.6720847543719614,13799,0.6642518091337257,0.679917699610197
2010,2.0,0.17661998403599158,13799,0.17025712435836912,0.18298284371361404
2010,4.0,0.10478194615775342,13799,0.09967172247527994,0.1098921698402269
2010,1.0,0.030476743342282852,13799,0.02760863430123214,0.03334485238333356
2010,5.0,0.016036572092010738,13799,0.013940638525730055,0.01813250565829142
2011,3.0,0.6848068462604713,16603,0.6777398441340979,0.6918738483868446
2011,2.0,0.16290001807991322,16603,0.15728291983452233,0.1685171163253041
2011,4.0,0.11191466280961851,16603,0.10711916571163407,0.11671015990760295
2011,1.0,0.02501054661604291,16603,0.022635214514327557,0.02738587871775826
2011,5.0,0.015367926233954077,16603,0.013496781376750316,0.01723907109115784
2012,3.0,0.6948008102633356,16303,0.6877320353428533,0.7018695851838179
2012,2.0,0.15063532011540115,16303,0.14514455566677023,0.15612608456403207
2012,4.0,0.11503284021852557,16303,0.11013508804633526,0.11993059239071588
2012,1.0,0.02215947455650359,16303,0.0198998512150809,0.024419097897926283
2012,5.0,0.01737155484623412,16303,0.015365991799514866,0.01937711789295337
2013,3.0,0.6921957227634083,17870,0.6854279529961002,0.6989634925307165
2013,2.0,0.15961258537677753,17870,0.15424267384051787,0.16498249691303718
2013,4.0,0.10625909752547306,17870,0.10174071834758357,0.11077747670336256
2013,1.0,0.026872690628149145,17870,0.024501676173847974,0.029243705082450316
2013,5.0,0.015059903706191915,17870,0.013274198349434779,0.016845609062949053
2014,3.0,0.6863253812567234,15828,0.679096888170728,0.6935538743427188
2014,2.0,0.15440106308928683,15828,0.148771814757012,0.16003031142156166
2014,4.0,0.11693982155286971,15828,0.11193349223414603,0.12194615087159338
2014,1.0,0.02632411567423907,15828,0.023829939348530345,0.028818291999947794
2014,5.0,0.01600961842688097,15828,0.014054248337152957,0.017964988516608986
2015,3.0,0.6936067551266586,15764,0.6864102919358043,0.7008032183175129
2015,2.0,0.15002222081137706,15764,0.14444773981314865,0.15559670180960547
2015,4.0,0.11205637737286521,15764,0.1071321982381366,0.11698055650759381
2015,1.0,0.027934734302583964,15764,0.02536230858206829,0.03050716002309964
2015,5.0,0.016379912386515143,15764,0.014398420309376495,0.01836140446365379
2016,3.0,0.6847116264876412,16419,0.6776045572051315,0.6918186957701509
2016,2.0,0.15593530668294173,16419,0.15038594774264613,0.16148466562323732
2016,4.0,0.10265486725663717,16419,0.09801236366335848,0.10729737084991585
2016,1.0,0.041806530363137015,16419,0.03874505064841857,0.04486801007785546
2016,5.0,0.014891669209642966,16419,0.013039006303762294,0.01674433211552364
2017,3.0,0.6872533976326173,18279,0.6805323866841357,0.6939744085810988
2017,2.0,0.15026304252520825,18279,0.14508282260373714,0.15544326244667936
2017,4.0,0.10488820692678649,18279,0.10044617347264652,0.10933024038092647
2017,1.0,0.04236080666374397,18279,0.0394409406583991,0.04528067266908884
2017,5.0,0.015234546251644016,18279,0.013458881313997466,0.017010211189290567
2018,3.0,0.6878117119641356,17878,0.6810190548678041,0.6946043690604671
2018,2.0,0.15102269543289437,17878,0.14577382619253462,0.15627156467325412
2018,4.0,0.10764920145699075,17878,0.10310591814602518,0.11219248476795632
2018,1.0,0.03995516951527038,17878,0.0370841982196368,0.04282614081090396
2018,5.0,0.013561221630708883,17878,0.011865786881628392,0.015256656379789374
2019,3.0,0.6909920182440137,18428,0.6843202902209319,0.6976637462670955
2019,2.0,0.13590704240647228,18428,0.13095917351557532,0.14085491129736924
2019,4.0,0.11972633979475485,18428,0.11503906218501471,0.12441361740449498
2019,1.0,0.03475050225335288,18428,0.03210616219127345,0.03739484231543232
2019,5.0,0.01862409730140631,18428,0.01667213115870089,0.02057606344411173
2020,3.0,0.683852544132918,19329,0.6772974722664065,0.6904076159994295
2020,2.0,0.14979231568016615,19329,0.14476126538911954,0.15482336597121277
2020,4.0,0.10815160955347872,19329,0.10377323018852062,0.11252998891843681
2020,1.0,0.04106957424714434,19329,0.038271849219539966,0.04386729927474871
2020,5.0,0.017133956386292833,19329,0.01530447762332776,0.01896343514925791
2021,3.0,0.6772061165976425,12568,0.669031901347559,0.6853803318477261
2021,2.0,0.13849952214080918,12568,0.13246038510853791,0.14453865917308045
2021,4.0,0.12886269512583626,12568,0.1230049577537014,0.1347204324979711
2021,1.0,0.034087288945524055,12568,0.030914887369475542,0.03725969052157257
2021,5.0,0.021344377190187957,12568,0.018817525940600884,0.02387122843977503
