year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,male,1437,36.22807,33.52056,38.67571,12.00000,22.00000,44.35971,1.00000,92.89927,22.00000,19.00000,24.00000
2011,female,1974,35.84171,33.47661,38.13154,13.00000,22.25805,45.00000,1.00000,93.00000,22.00000,19.00000,24.00000
2012,male,1527,35.77652,32.83644,38.31497,12.00000,23.30678,42.07535,1.00000,87.18839,23.00000,21.00000,26.00000
2012,female,2121,33.56196,31.53410,35.43390,12.43813,23.00000,41.00000,1.00000,83.84280,23.00000,21.00000,25.00000
2013,male,1469,35.85497,32.91674,38.69648,13.00000,23.00000,40.00000,0.00000,80.50000,23.00000,21.00000,25.00000
2013,female,2092,36.16860,33.86725,38.30492,14.00000,25.00000,48.00000,0.00000,99.00000,25.00000,24.00000,27.00000
2014,male,1956,31.97016,29.71150,33.77951,12.00000,22.00000,40.00000,1.00000,82.00000,22.00000,19.97500,24.00000
2014,female,2866,32.82908,31.51357,34.38255,14.00000,23.00000,42.00000,1.00000,84.00000,23.00000,21.00000,25.00000
2015,male,,,,,,,,,,,,
2015,female,,,,,,,,,,,,
2016,male,1532,32.47766,29.34151,35.03890,12.00000,22.00000,40.00000,1.00000,82.00000,22.00000,19.00000,24.00000
2016,female,2274,34.63338,31.91073,36.55293,15.00000,25.00000,45.00000,1.00000,90.00000,25.00000,23.00000,26.00000
2017,male,,,,,,,,,,,,
2017,female,,,,,,,,,,,,
2018,male,1758,34.43863,31.53142,37.30335,13.00000,25.00000,40.00000,1.00000,80.50000,25.00000,25.00000,28.00000
2018,female,2477,34.48016,32.74156,36.40068,15.00000,25.00000,45.00000,1.00000,90.00000,25.00000,23.97500,26.00000
2019,male,,,,,,,,,,,,
2019,female,,,,,,,,,,,,
2020,male,1741,34.09052,31.67662,35.87009,15.00000,25.00000,44.00000,0.00000,87.50000,25.00000,23.00000,25.00000
2020,female,2391,36.05316,34.10784,37.91209,16.00000,27.00000,48.00000,0.00000,96.00000,27.00000,25.00000,29.00000
2021,male,,,,,,,,,,,,
2021,female,,,,,,,,,,,,
