year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,East,203,19.39353,14.64637,22.75899,5.00000,12.00000,20.00000,1.00000,42.50000,12.00000,9.97500,14.00000
2004,West,1565,52.52077,48.94028,56.00352,16.00000,38.61716,70.00000,1.00000,151.00000,38.00000,36.00000,41.02500
2004,East,241,21.03615,17.05732,25.32390,7.00000,12.00000,25.00000,1.00000,52.00000,12.00000,9.00000,14.00000
2005,West,1655,50.44075,46.63915,53.82759,15.00000,30.00000,63.00000,1.00000,135.00000,30.00000,24.00000,30.00000
2005,East,277,16.73306,11.79160,20.37450,6.00000,12.00000,20.00000,1.00000,41.00000,12.00000,11.00000,14.00000
2006,West,2088,46.08529,42.64666,48.33511,15.00000,30.00000,60.00000,1.00000,127.50000,30.00000,30.00000,32.00000
2006,East,341,17.69736,13.66188,20.33174,7.00000,12.00000,20.00000,1.00000,39.50000,12.00000,10.00000,13.00000
2007,West,2070,43.31582,40.67806,45.43667,13.00000,28.00000,60.00000,1.00000,130.50000,28.00000,26.00000,31.00000
2007,East,391,21.17180,9.83014,26.90566,8.00000,12.00000,20.00000,1.00000,38.00000,12.00000,10.00000,12.00000
2008,West,2238,39.86412,36.97737,42.10115,12.00000,25.00000,53.00000,1.00000,114.50000,25.00000,24.00000,28.00000
2008,East,448,15.98975,14.55299,17.41090,8.57842,13.00000,20.00000,1.00000,37.13238,13.00000,11.00000,14.00000
2009,West,,,,,,,,,,,,
2009,East,,,,,,,,,,,,
2010,West,2149,38.79196,35.50423,41.16785,13.00000,24.00000,50.00000,0.00000,105.50000,24.00000,23.00000,27.02500
2010,East,455,22.25194,12.67066,27.40228,9.00000,15.00000,25.00000,1.00000,49.00000,15.00000,14.00000,16.02500
2011,West,2829,38.50163,36.17840,40.70663,13.00000,25.00000,50.00000,1.00000,105.50000,25.00000,25.00000,27.00000
2011,East,582,19.22778,17.37026,20.59981,10.00000,15.00000,25.00000,1.00000,47.50000,15.00000,12.00000,15.00000
2012,West,3037,36.66346,34.93576,38.23168,14.00000,25.00000,49.00000,1.00000,101.50000,25.00000,24.00000,25.00000
2012,East,611,20.01670,16.29041,22.79492,8.00000,15.00000,24.00000,1.00000,48.00000,15.00000,14.00000,16.00000
2013,West,2931,38.62257,36.53113,40.74341,14.00000,25.00000,50.00000,0.00000,104.00000,25.00000,22.00000,25.00000
2013,East,630,18.96473,17.71968,20.18906,10.00000,15.00000,25.00000,1.00000,47.50000,15.00000,12.00000,15.00000
2014,West,4051,34.54717,33.14978,35.84350,15.00000,25.00000,45.00000,1.00000,90.00000,25.00000,25.00000,26.00000
2014,East,771,19.12272,16.51479,20.96510,10.00000,15.00000,24.00000,1.00000,45.00000,15.00000,11.00000,16.00000
2015,West,,,,,,,,,,,,
2015,East,,,,,,,,,,,,
2016,West,3188,35.82845,33.91676,37.50008,15.00000,25.00000,46.00000,1.00000,92.50000,25.00000,22.97500,25.00000
2016,East,618,18.91819,17.54984,20.37105,10.00000,17.00000,25.00000,1.00000,47.50000,17.00000,14.00000,19.00000
2017,West,,,,,,,,,,,,
2017,East,,,,,,,,,,,,
2018,West,3446,36.89527,35.20385,38.72938,15.00000,26.00000,46.53378,1.00000,93.83444,26.00000,24.00000,27.00000
2018,East,789,19.59727,18.37288,20.80054,10.00000,16.00000,26.00000,1.00000,50.00000,16.00000,14.00000,17.00000
2019,West,,,,,,,,,,,,
2019,East,,,,,,,,,,,,
2020,West,3349,37.58829,35.99773,39.07653,16.00000,29.00000,50.00000,0.00000,101.00000,29.00000,28.00000,31.00000
2020,East,783,21.58118,19.16363,23.40261,10.00000,18.00000,25.00000,0.00000,47.50000,18.00000,16.00000,20.00000
2021,West,,,,,,,,,,,,
2021,East,,,,,,,,,,,,
