year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,,,,,,,,,,,,
1984,West,female,,,,,,,,,,,,
1985,West,male,,,,,,,,,,,,
1985,West,female,,,,,,,,,,,,
1986,West,male,3771,7.87728,7.39822,8.35634,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1986,West,female,2383,3.84043,3.42729,4.25358,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1987,West,male,,,,,,,,,,,,
1987,West,female,,,,,,,,,,,,
1988,West,male,3551,8.07878,7.56831,8.58924,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1988,West,female,2292,4.09033,3.69615,4.48452,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
1989,West,male,3462,9.08575,8.54183,9.62968,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1989,West,female,2288,4.22750,3.78706,4.66795,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
1990,West,male,3375,9.04792,8.51229,9.58356,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1990,West,female,2281,4.28022,3.87183,4.68862,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1990,East,male,1757,7.71090,7.01385,8.40796,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1990,East,female,1599,4.33349,3.86764,4.79935,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1991,West,male,3406,9.94011,9.36532,10.51489,0.00000,0.00000,15.00000,0.0,37.50000,0.0,0.00000,0.00000
1991,West,female,2362,4.80515,4.36211,5.24819,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1991,East,male,1498,7.73576,6.88739,8.58413,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1991,East,female,1282,4.00795,3.44402,4.57188,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,West,male,3313,9.18654,8.64160,9.73148,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1992,West,female,2296,4.97767,4.55567,5.39967,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1992,East,male,1309,10.71265,9.68625,11.73905,0.00000,0.00000,15.00000,0.0,37.50000,0.0,0.00000,0.00000
1992,East,female,1087,5.61131,4.91654,6.30608,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1993,West,male,3241,8.39872,7.84970,8.94775,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1993,West,female,2299,4.35944,3.94629,4.77259,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,0.00000
1993,East,male,1209,10.66876,9.65437,11.68314,0.00000,0.00000,15.00000,0.0,37.50000,0.0,0.00000,0.02500
1993,East,female,1021,5.64860,4.93669,6.36052,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1994,West,male,3074,8.76629,8.20094,9.33163,0.00000,0.00000,11.00000,0.0,27.50000,0.0,0.00000,0.00000
1994,West,female,2208,4.57488,4.12639,5.02337,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1994,East,male,1195,11.22723,10.21543,12.23902,0.00000,0.00000,16.00000,0.0,40.00000,0.0,0.00000,4.00000
1994,East,female,1001,6.85307,6.02989,7.67625,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
