"year","quintil_oecd","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1999","3","Ostdeutschland","18.24","9.5","213","4","8","20","40","96","15.66","20.82","1","99","10","15"
"1999","3","Westdeutschland","17.7","12.5","559","4","8","20","40","80","16.4","19","1","99","12","15"
"1999","4","Ostdeutschland","23.23","14","143","5","10","32","50","99","19.83","26.63","1","99","15","20"
"1999","4","Westdeutschland","20.04","14.5","581","4","9","25","42","80","18.72","21.36","1","99","15","16"
"1999","5 Einkommensstärkstes Quintil","Ostdeutschland","21.17","17.5","39","5","8","30","30","88","14.13","28.21","3","90","10","24"
"1999","5 Einkommensstärkstes Quintil","Westdeutschland","22.74","17.5","397","5","10","30","46","80","20.9","24.58","1","99","15","20"
"2000","1 Einkommensschwächstes Quintil","Ostdeutschland","19.72","11.5","316","5","8","22","40","99","17.6","21.84","1","99","12","15"
"2000","1 Einkommensschwächstes Quintil","Westdeutschland","18.02","13.5","499","4","8","22","40","80","16.57","19.47","1","99","12","15"
"2000","2","Ostdeutschland","17.69","12.5","448","5","8","20","37","80","16.23","19.15","1","99","10","15"
"2000","2","Westdeutschland","17.55","11.5","970","5","8","20","36","80","16.55","18.55","1","99","12","15"
"2000","3","Ostdeutschland","18.12","11.5","311","4","6","24","40","90","16.27","19.97","1","99","10","15"
"2000","3","Westdeutschland","18.29","11.5","974","4","8","20","40","80","17.3","19.28","1","99","12","15"
"2000","4","Ostdeutschland","20.8","14","223","5","8","22","41","99","17.95","23.65","1","99","15","18"
"2000","4","Westdeutschland","19.45","14.5","1056","5","8","24","40","90","18.41","20.49","1","99","12","15"
"2000","5 Einkommensstärkstes Quintil","Ostdeutschland","20.48","13.5","90","6","10","23","40","82","16.61","24.35","1","99","15","20"
"2000","5 Einkommensstärkstes Quintil","Westdeutschland","23.39","17.5","731","5","10","30","46","99","21.97","24.81","1","99","15","20"
"2001","1 Einkommensschwächstes Quintil","Ostdeutschland","18.22","14.5","243","4","8","20","40","80","16.11","20.33","1","99","10","15"
"2001","1 Einkommensschwächstes Quintil","Westdeutschland","16.28","11.5","451","5","8","20","30","80","14.94","17.62","1","99","10","15"
"2001","2","Ostdeutschland","16.17","11.5","411","5","8","20","30","56","14.9","17.44","1","99","10","15"
"2001","2","Westdeutschland","17.04","11.5","895","4","8","20","36","80","16.07","18.01","1","99","12","14"
"2001","3","Ostdeutschland","17.23","9.5","336","4","6","20","40","90","15.41","19.05","1","99","10","12"
"2001","3","Westdeutschland","18.22","11.5","892","4","8","20","40","80","17.16","19.28","1","99","12","15"
"2001","4","Ostdeutschland","19.53","14.5","239","5","10","25","40","80","17.6","21.46","1","90","12","16"
"2001","4","Westdeutschland","20.02","14.5","971","5","10","25","40","80","18.94","21.1","1","99","15","15"
"2001","5 Einkommensstärkstes Quintil","Ostdeutschland","20.68","11.5","115","5","8","30","50","80","17.03","24.33","2","99","10","15"
"2001","5 Einkommensstärkstes Quintil","Westdeutschland","22.27","15.5","738","5","10","30","45","95","20.85","23.69","1","99","15","19"
"2002","1 Einkommensschwächstes Quintil","Ostdeutschland","17.84","9.5","208","3","6","20","40","99","15.53","20.15","1","99","10","12"
"2002","1 Einkommensschwächstes Quintil","Westdeutschland","17.73","11.5","335","3","7","20","40","98","16.04","19.42","1","99","10","15"
"2002","2","Ostdeutschland","19.96","13.5","290","4","8","20","40","99","17.78","22.14","1","99","10","15"
"2002","2","Westdeutschland","17.78","11.5","716","4","7","20","40","80","16.63","18.93","1","99","10","15"
"2002","3","Ostdeutschland","16.3","11.5","322","4","7","20","36","80","14.62","17.98","1","99","10","14"
"2002","3","Westdeutschland","18.24","11.5","779","5","8","22","40","99","17.13","19.35","1","99","11","15"
"2002","4","Ostdeutschland","17.86","11","287","3","8","23","40","80","15.65","20.07","1","99","10","15"
"2002","4","Westdeutschland","18.85","14.5","1097","5","8","25","40","80","17.88","19.82","1","99","14","15"
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","26.09","19.5","196","8","10","35","60","99","22.94","29.24","2","99","15","20"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","22.12","14.5","1269","4","8","30","50","99","21","23.24","1","99","15","20"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","16","10.5","205","4","7","20","30","80","14.02","17.98","1","85","10","15"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","14.2","10.5","289","3","6","20","26","60","12.68","15.72","2","99","10","12"
"2003","2","Ostdeutschland","15.56","11.5","328","4","7","20","35","60","14.15","16.97","1","80","10","12"
"2003","2","Westdeutschland","17.34","11.5","669","4","8","20","40","90","16.17","18.51","1","99","10","13"
"2003","3","Ostdeutschland","18.2","11.5","278","4","8","20","40","90","16.18","20.22","1","91","10","15"
"2003","3","Westdeutschland","17.48","11.5","785","4","7","20","40","80","16.35","18.61","1","99","10","13"
"2003","4","Ostdeutschland","16.7","10.5","283","3","7","20","40","70","14.9","18.5","1","99","10","15"
"2003","4","Westdeutschland","17.65","13.5","1063","4","8","20","40","80","16.71","18.59","1","99","12","15"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","23.38","14.5","166","5","10","35","54","80","19.89","26.87","2","99","12","20"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","22.24","17.5","1151","5","10","30","48","99","21.1","23.38","1","99","15","20"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","18.42","14.5","190","4","7","20","40","70","16.24","20.6","1","90","10","15"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","15.68","9.5","280","3","5","20","35","90","13.61","17.75","1","99","10","12"
"2004","2","Ostdeutschland","18.92","13.5","294","5","8","20","40","99","17.01","20.83","1","99","10","15"
"2004","2","Westdeutschland","16.67","10.5","676","4","7","20","35","80","15.49","17.85","1","99","11","15"
"2004","3","Ostdeutschland","16.5","9.5","266","4","5","20","40","72","14.72","18.28","1","80","10","14"
"2004","3","Westdeutschland","17.3","12.5","738","4","8","20","38","80","16.17","18.43","1","99","12","15"
"2004","4","Ostdeutschland","15.41","9.5","295","4","7","20","30","70","13.58","17.24","1","99","10","14"
"2004","4","Westdeutschland","17.86","14.5","997","5","8","20","40","90","16.87","18.85","1","99","12","15"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","20.1","14","184","5","10","25","40","99","17.05","23.15","1","99","11","18"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","22.16","15.5","1156","5","10","30","48","99","21.06","23.26","1","99","15","18"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","17.1","9.5","173","4","6","20","40","90","14.72","19.48","1","99","10","15"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","15.96","9.5","244","3","6","20","32","90","14.02","17.9","1","90","10","12"
"2005","2","Ostdeutschland","17.25","11.5","268","4","8","20","40","99","15.4","19.1","1","99","10","13"
"2005","2","Westdeutschland","17.72","11.5","617","4","8","20","40","90","16.48","18.96","1","99","10","14"
"2005","3","Ostdeutschland","16.5","9.5","238","5","8","23","35","60","14.58","18.42","1","99","10","12"
"2005","3","Westdeutschland","17.14","11.5","671","4","8","20","40","80","15.96","18.32","1","99","12","15"
"2005","4","Ostdeutschland","16.41","9.5","251","5","7","20","40","65","14.54","18.28","1","90","10","12"
"2005","4","Westdeutschland","18.05","11.5","991","4","8","20","40","95","16.96","19.14","1","99","12","15"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","21.12","11","205","3","8","24","50","99","17.98","24.26","2","99","10","15"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","22.88","14.5","1079","5","10","30","50","99","21.73","24.03","1","99","15","16"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","17.61","11.5","217","4","8","20","40","80","15.42","19.8","1","99","10","15"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","16.68","9.5","280","3","6","20","39","99","14.48","18.88","1","99","10","13"
"2006","2","Ostdeutschland","20.55","14.5","279","4","8","30","40","80","18.58","22.52","1","99","12","17"
"2006","2","Westdeutschland","17.88","11.5","694","5","8","22","40","80","16.69","19.07","1","95","10","14"
"2006","3","Ostdeutschland","16.21","11.5","306","4","8","20","30","90","14.42","18","1","99","10","15"
"2006","3","Westdeutschland","17.08","11.5","796","4","7","20","38","70","15.98","18.18","1","99","12","15"
"2006","4","Ostdeutschland","19.77","13.5","258","5","8","26","40","90","17.8","21.74","1","99","10","14"
"2006","4","Westdeutschland","18.35","14.5","1130","4","8","20","40","80","17.4","19.3","1","99","12","15"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","20.67","14.5","201","5","9","25","40","90","17.61","23.73","1","99","12","19"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","22.25","15.5","1213","5","10","30","45","90","21.19","23.31","1","99","15","18"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","15.03","9","169","4","8","20","30","56","13.16","16.9","2","80","10","15"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","21.21","12.5","269","4","8","28","48","99","19.08","23.34","1","99","10","15"
"2007","2","Ostdeutschland","19.1","13.5","300","4","8","22","40","99","17.12","21.08","1","99","10","15"
"2007","2","Westdeutschland","17.44","11.5","625","4","8","21","40","80","16.14","18.74","1","99","10","15"
"2007","3","Ostdeutschland","16.95","9.5","275","4","8","20","33","80","15.1","18.8","1","90","10","12"
"2007","3","Westdeutschland","18.12","12.5","722","4","8","21","40","80","16.99","19.25","1","99","11","15"
"2007","4","Ostdeutschland","19.33","11.5","288","4","8","25","40","99","17.19","21.47","1","99","10","12"
"2007","4","Westdeutschland","18.43","11.5","1077","4","8","20","40","90","17.39","19.47","1","99","12","15"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","21.89","13.5","198","5","10","25","45","80","19.23","24.55","2","98","12","18"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","23.1","15.5","1171","5","10","30","50","90","21.95","24.25","1","99","15","20"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","18.23","13.5","142","5","8","20","30","99","15.73","20.73","1","99","10","15"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","17.57","13","225","3","6","20","38","80","15.29","19.85","1","99","10","15"
"2008","2","Ostdeutschland","16.13","12.5","249","4","8","20","30","60","14.56","17.7","1","99","10","15"
"2008","2","Westdeutschland","17.2","11.5","553","4","7","20","40","80","15.89","18.51","1","99","10","14"
"2008","3","Ostdeutschland","17.9","11.5","269","4","7","20","40","90","15.91","19.89","1","99","10","12"
"2008","3","Westdeutschland","16.95","10.5","713","4","6","20","40","80","15.75","18.15","1","99","10","12"
"2008","4","Ostdeutschland","17.54","11.5","309","5","8","20","40","80","15.67","19.41","2","99","10","15"
"2008","4","Westdeutschland","17.94","11.5","1028","4","8","20","40","90","16.98","18.9","1","99","12","15"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","18.51","14","231","5","8","20","40","75","15.89","21.13","2","99","12","20"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","22.53","15.5","1189","5","10","30","45","99","21.46","23.6","1","99","15","17"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","16.15","12.5","102","5","9","20","30","50","13.54","18.76","2","80","10","15"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","14.98","9","166","4","8","20","30","50","12.91","17.05","1","90","10","15"
"2009","2","Ostdeutschland","20.01","14.5","228","5","8","25","50","70","17.89","22.13","1","90","10","16"
"2009","2","Westdeutschland","19.09","11.5","437","5","8","20","40","90","17.4","20.78","1","99","10","15"
"2009","3","Ostdeutschland","16.92","14.5","243","5","10","20","33","60","15.26","18.58","2","80","10","15"
"2009","3","Westdeutschland","16.24","9.5","529","4","6","20","35","90","14.85","17.63","1","99","10","13"
"2009","4","Ostdeutschland","19.47","9.5","278","4","8","25","45","99","17.4","21.54","2","99","10","15"
"2009","4","Westdeutschland","18.59","14.5","901","5","8","24","40","85","17.59","19.59","1","99","12","15"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","20.5","14.5","229","4","8","25","40","80","17.65","23.35","1","99","10","16"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","20.82","14.5","1133","5","10","30","42","90","19.72","21.92","1","99","15","16"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","17.19","9","168","4","7","20","30","99","14.29","20.09","1","99","10","14"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","16.19","11","327","4","6","20","30","80","14.41","17.97","1","99","10","15"
"2010","2","Ostdeutschland","17.94","13.5","310","3","8","24","40","75","16.16","19.72","1","99","10","15"
"2010","2","Westdeutschland","16.44","9.5","804","4","7","20","35","99","15.34","17.54","1","99","10","14"
"2010","3","Ostdeutschland","17.84","11.5","264","3","8","20","35","99","15.74","19.94","1","99","10","12"
"2010","3","Westdeutschland","18.44","11.5","782","4","8","20","40","99","17.2","19.68","1","99","11","15"
"2010","4","Ostdeutschland","17.87","10.5","325","4","5","20","36","80","16.09","19.65","1","99","10","15"
"2010","4","Westdeutschland","17.59","11.5","1110","4","7","20","40","80","16.58","18.6","1","99","12","15"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","17.7","9.5","231","5","8","20","40","80","15.37","20.03","1","99","10","15"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","20.65","14.5","1404","5","8","25","45","99","19.71","21.59","1","99","15","15"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","16.2","14.5","194","5","7","20","30","60","13.91","18.49","2","99","10","15"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","16.82","9.5","436","4","8","20","30","80","15.37","18.27","1","99","10","12"
"2011","2","Ostdeutschland","17.37","14.5","345","5","8","20","35","80","15.8","18.94","1","99","10","15"
"2011","2","Westdeutschland","18.09","11.5","1019","4","8","20","40","80","17.08","19.1","1","99","12","15"
"2011","3","Ostdeutschland","16.18","14.5","330","4","8","20","35","80","14.42","17.94","1","99","10","15"
"2011","3","Westdeutschland","17.49","11.5","1059","4","8","20","40","80","16.47","18.51","1","99","12","15"
"2011","4","Ostdeutschland","16.67","11.5","397","5","8","20","37","60","15.29","18.05","1","99","10","15"
"2011","4","Westdeutschland","18.28","11.5","1550","4","8","20","40","80","17.43","19.13","1","99","12","15"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","17.78","12.5","323","4","8","20","40","80","15.84","19.72","1","99","12","15"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","21.5","14.5","1794","5","10","30","50","87","20.66","22.34","1","99","15","16"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","14.64","9.5","157","3","5","20","28","80","11.79","17.49","1","90","10","14"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","17.16","11.5","337","3","6","24","30","90","15.06","19.26","1","99","10","15"
"2012","2","Ostdeutschland","15.45","9.5","313","4","6","20","30","90","13.66","17.24","1","99","10","12"
"2012","2","Westdeutschland","17.28","11.5","939","4","6","20","35","86","16.27","18.29","1","99","10","14"
"2012","3","Ostdeutschland","16.54","9.5","347","3","8","20","38","80","14.88","18.2","1","90","10","14"
"2012","3","Westdeutschland","16.97","11.5","1079","4","7","20","40","80","16.04","17.9","1","99","10","13"
"2012","4","Ostdeutschland","16.23","11.5","396","4","8","20","30","70","15.05","17.41","1","70","10","12"
"2012","4","Westdeutschland","15.99","9.5","1561","3","6","20","32","80","15.22","16.76","1","99","10","12"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","18.3","13.5","349","5","8","20","40","80","16.51","20.09","1","99","10","15"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","19.62","14.5","1901","5","8","25","40","92","18.81","20.43","1","99","12","15"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","14.59","9.5","162","4","5","16","32","60","12.16","17.02","1","80","10","16"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","14.27","9.5","455","3","5","20","30","80","12.86","15.68","1","90","10","12"
"2013","2","Ostdeutschland","15.6","11","292","4","7","20","30","60","14.05","17.15","1","90","10","14"
"2013","2","Westdeutschland","15.9","9.5","999","3","6","20","33","80","14.9","16.9","1","99","10","12"
"2013","3","Ostdeutschland","14.84","9.5","303","3","5","20","30","70","13.05","16.63","1","99","10","11"
"2013","3","Westdeutschland","16.89","11.5","1156","4","8","20","40","80","16","17.78","1","99","12","15"
"2013","4","Ostdeutschland","15.76","10.5","414","4","8","20","30","80","14.43","17.09","1","90","10","12"
"2013","4","Westdeutschland","15.43","9.5","1746","3","6","20","30","80","14.73","16.13","1","99","10","12"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","16.32","9.5","352","4","8","20","40","80","14.66","17.98","1","99","10","15"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","18.07","12.5","2058","4","8","23","40","80","17.36","18.78","1","99","12","15"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","14.67","9.5","103","4","5","20","30","50","11.61","17.73","1","90","10","15"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","16.59","10.5","355","3","7","20","40","70","15.05","18.13","1","99","10","13"
"2014","2","Ostdeutschland","17.07","13.5","277","3","5","20","40","80","15.2","18.94","1","90","10","15"
"2014","2","Westdeutschland","15.03","9.5","776","4","6","20","40","60","13.99","16.07","1","99","10","11"
"2014","3","Ostdeutschland","14.98","9.5","270","4","6","20","30","80","12.9","17.06","1","99","10","11"
"2014","3","Westdeutschland","15.89","9.5","991","4","6","20","35","80","15.04","16.74","1","99","10","10"
"2014","4","Ostdeutschland","14.68","9.5","407","3","6","20","32","50","13.38","15.98","1","90","10","10"
"2014","4","Westdeutschland","15.45","9.5","1509","3","6","20","30","75","14.71","16.19","1","99","10","12"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","17.89","11.5","354","4","6","20","40","99","16.12","19.66","1","99","10","12"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","17.32","11.5","2110","4","6","20","40","80","16.63","18.01","1","99","10","12"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","14.1","9","110","3","6","20","31","60","11.35","16.85","1","90","8","10"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","12.92","9.5","343","2","4","20","30","60","11.49","14.35","1","99","10","12"
"2015","2","Ostdeutschland","14.53","9.5","208","4","7","20","30","90","12.38","16.68","1","99","10","12"
"2015","2","Westdeutschland","15.39","9.5","671","4","8","20","30","80","14.24","16.54","1","99","10","12"
"2015","3","Ostdeutschland","15.38","9.5","251","4","6","20","30","80","13.81","16.95","1","90","10","15"
"2015","3","Westdeutschland","17.87","13.5","982","4","8","20","40","80","16.92","18.82","1","99","10","14"
"2015","4","Ostdeutschland","15.38","9.5","425","4","6","20","35","90","14.02","16.74","1","99","10","10"
"2015","4","Westdeutschland","16.04","9.5","1529","4","6","20","35","80","15.32","16.76","1","99","10","12"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","15.21","9.5","374","4","7","20","32","70","13.68","16.74","1","99","10","12"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","17.36","11.5","2277","4","8","20","40","80","16.67","18.05","1","99","12","14"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","13.22","7.5","87","3","4","20","25","60","10.35","16.09","2","80","8","10"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","13.61","9.5","263","4","5","18","30","50","11.94","15.28","1","99","10","12"
"2016","2","Ostdeutschland","14.91","9","197","3","6","17","40","60","12.8","17.02","1","99","10","12"
"2016","2","Westdeutschland","15.2","9.5","639","3","7","20","30","70","13.98","16.42","1","108","10","12"
"2016","3","Ostdeutschland","11.96","8.5","240","4","5","16","22","60","10.34","13.58","1","99","10","10"
"2016","3","Westdeutschland","15.03","9.5","821","3","6","20","30","70","14.1","15.96","1","95","10","12"
"2016","4","Ostdeutschland","13.9","9.5","399","3","5","20","30","60","12.58","15.22","1","90","10","11"
"2016","4","Westdeutschland","14.86","9.5","1476","4","6","20","30","80","14.1","15.62","1","200","10","12"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","14.5","9.5","400","4","6","20","30","80","13.15","15.85","1","90","10","10"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","17.06","11.5","2258","4","7","20","40","80","16.4","17.72","1","99","11","12"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","11.62","5.5","80","4","5","14","20","80","8.52","14.72","1","80","7","10"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","17.55","14.5","232","4","8","20","30","87","15.61","19.49","1","99","10","14"
"2017","2","Ostdeutschland","15.62","9","177","4","7","20","36","70","13.55","17.69","1","80","10","13"
"2017","2","Westdeutschland","15.34","9.5","524","4","7","20","30","80","14.03","16.65","1","146","10","12"
"2017","3","Ostdeutschland","15.65","9.5","244","4","5","20","32","80","13.69","17.61","1","100","10","12"
"2017","3","Westdeutschland","16.19","9.5","897","4","6","20","35","70","15.24","17.14","1","99","10","12"
"2017","4","Ostdeutschland","15.96","11.5","445","4","8","20","30","75","14.78","17.14","1","80","10","12"
"2017","4","Westdeutschland","14.88","9.5","1541","4","6","20","30","80","14.22","15.54","1","99","10","10"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","15.46","9.5","462","3","5","20","40","80","13.92","17","1","120","10","10"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","16.88","11.5","2664","4","7","20","40","80","16.3","17.46","1","99","10","12"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","13.93","9.5","77","3","6","20","25","36","11.72","16.14","1","60","8","15"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","14.43","9.5","246","3","6","20","30","45","12.68","16.18","1","100","10","12"
"2018","2","Ostdeutschland","14.34","9.5","144","3","5","20","35","50","12.25","16.43","1","90","10","12"
"2018","2","Westdeutschland","14.82","9.5","472","3","6","20","30","80","13.52","16.12","1","99","10","12"
"2018","3","Ostdeutschland","13.8","9.5","237","2","5","20","30","90","12.04","15.56","1","99","8","10"
"2018","3","Westdeutschland","15.63","9.5","777","4","6","20","32","63","14.59","16.67","1","120","10","11"
"2018","4","Ostdeutschland","14.57","9.5","462","3","5","20","30","80","13.24","15.9","1","99","10","10"
"2018","4","Westdeutschland","15.3","9.5","1633","4","6","20","30","75","14.56","16.04","1","150","10","11"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","15.01","9.5","482","4","8","20","30","68","13.8","16.22","1","107","10","10"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","16.47","11.5","2807","4","6","20","35","80","15.9","17.04","1","99","10","12"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","16.17","9","53","3","5","21","35","80","11.98","20.36","1","80","8","20"
