year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,16075,11.43386,10.94190,11.92583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,West,14434,12.15805,11.62487,12.69123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1986,West,13736,11.20654,10.67897,11.73411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1987,West,13493,11.01662,10.48828,11.54495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1988,West,12815,10.48223,9.95182,11.01264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1989,West,12392,11.12162,10.56801,11.67523,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1990,West,12145,10.36800,9.82578,10.91021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1990,East,,,,,,,,,,,,
1991,West,12099,11.02048,10.46245,11.57852,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,East,,,,,,,,,,,,
1992,West,12016,9.26745,8.74892,9.78598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,East,5331,17.48524,16.46537,18.50510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1993,West,11904,10.36696,9.81930,10.91461,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1993,East,5087,16.49355,15.47347,17.51364,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,West,11684,9.29758,8.77097,9.82419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,East,4951,15.84252,14.82518,16.85986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,West,12453,12.06770,11.49551,12.63989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,East,4789,14.38832,13.39405,15.38260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,West,12148,11.01803,10.46118,11.57489,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,East,4708,12.74277,11.79003,13.69551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,West,11919,10.64264,10.08896,11.19633,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,East,4567,12.65097,11.68662,13.61533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,West,13332,11.09547,10.56229,11.62865,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,East,4811,13.71371,12.74144,14.68598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,West,12734,10.26451,9.73733,10.79169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,East,4662,13.33118,12.35520,14.30716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,West,23452,11.50863,11.10017,11.91708,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,East,7149,15.70744,14.86382,16.55106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,West,21223,11.46357,11.03494,11.89221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,East,6572,14.25053,13.40523,15.09583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,West,22462,11.55730,11.13917,11.97542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,East,6494,15.04440,14.17473,15.91408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,West,21390,12.29838,11.85824,12.73853,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,East,6333,15.08299,14.20140,15.96458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
