"beruf","year","alter_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","1986","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1986","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1986","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1986","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1986","35-65 J.","Staedtischer Raum","455","0.150195599899883","0.139535880232243","0.160855319567524"
"In Rente oder Pension","1986","35-65 J.","Laendlicher Raum","125","0.141396169872064","0.121231941123312","0.161560398620815"
"In Rente oder Pension","1986","66 und älter","Staedtischer Raum","681","0.90711231082543","0.886529199563759","0.927695422087102"
"In Rente oder Pension","1986","66 und älter","Laendlicher Raum","244","0.919397385136601","0.88674471823179","0.952050052041411"
"Arbeitslose","1986","16-34 J.","Staedtischer Raum","170","0.046550347684575","0.0392838621153788","0.0538168332537711"
"Arbeitslose","1986","16-34 J.","Laendlicher Raum","53","0.0619402868375166","0.045668466059926","0.0782121076151072"
"Arbeitslose","1986","35-65 J.","Staedtischer Raum","179","0.0360891734893749","0.0305241809285649","0.041654166050185"
"Arbeitslose","1986","35-65 J.","Laendlicher Raum","59","0.0543259615533593","0.0412087710385656","0.067443152068153"
"Arbeitslose","1986","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1986","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1986","16-34 J.","Staedtischer Raum","427","0.114852543451125","0.103855088541452","0.125849998360799"
"Sonstige Nichterwerbspersonen","1986","16-34 J.","Laendlicher Raum","101","0.102729650595069","0.0822348419630732","0.123224459227065"
"Sonstige Nichterwerbspersonen","1986","35-65 J.","Staedtischer Raum","831","0.184814865088017","0.173233646289813","0.19639608388622"
"Sonstige Nichterwerbspersonen","1986","35-65 J.","Laendlicher Raum","236","0.201466152435036","0.178254070602484","0.224678234267587"
"Sonstige Nichterwerbspersonen","1986","66 und älter","Staedtischer Raum","59","0.0628390473421958","0.0456313285381172","0.0800467661462743"
"Sonstige Nichterwerbspersonen","1986","66 und älter","Laendlicher Raum","","","",""
"Beamte","1986","16-34 J.","Staedtischer Raum","111","0.0474359486033929","0.0401040752044071","0.0547678220023787"
"Beamte","1986","16-34 J.","Laendlicher Raum","35","0.0444026965367195","0.0304975223315005","0.0583078707419385"
"Beamte","1986","35-65 J.","Staedtischer Raum","214","0.0579111109811212","0.0509418844673164","0.064880337494926"
"Beamte","1986","35-65 J.","Laendlicher Raum","87","0.0792358257126369","0.0636042995204541","0.0948673519048196"
"Beamte","1986","66 und älter","Staedtischer Raum","","","",""
"Beamte","1986","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1987","16-34 J.","Staedtischer Raum","699","0.18281583358693","0.169388287648624","0.196243379525237"
"Angestellte, einfache Tätigkeiten","1987","16-34 J.","Laendlicher Raum","194","0.210856611321167","0.183238266075068","0.238474956567265"
"Angestellte, einfache Tätigkeiten","1987","35-65 J.","Staedtischer Raum","1103","0.189105812565271","0.17730079874656","0.200910826383982"
"Angestellte, einfache Tätigkeiten","1987","35-65 J.","Laendlicher Raum","277","0.207767749089415","0.183943412177962","0.231592086000867"
"Angestellte, einfache Tätigkeiten","1987","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1987","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1987","16-34 J.","Staedtischer Raum","848","0.325229626559195","0.308955307541305","0.341503945577085"
"Angestellte, qualifizierte Tätigkeiten","1987","16-34 J.","Laendlicher Raum","212","0.291744083181325","0.260967371514565","0.322520794848085"
"Angestellte, qualifizierte Tätigkeiten","1987","35-65 J.","Staedtischer Raum","1167","0.30825315293654","0.294332509006538","0.322173796866542"
"Angestellte, qualifizierte Tätigkeiten","1987","35-65 J.","Laendlicher Raum","262","0.232551702213292","0.207743812611673","0.257359591814911"
"Angestellte, qualifizierte Tätigkeiten","1987","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1987","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1987","16-34 J.","Staedtischer Raum","99","0.0334718780583775","0.0272233595666758","0.0397203965500792"
"Selbstständige/ManagerInnen","1987","16-34 J.","Laendlicher Raum","32","0.0408704565806619","0.0274653750216989","0.0542755381396249"
"Selbstständige/ManagerInnen","1987","35-65 J.","Staedtischer Raum","297","0.0767100335669856","0.0686872124025956","0.0847328547313756"
"Selbstständige/ManagerInnen","1987","35-65 J.","Laendlicher Raum","127","0.127482595899872","0.107897847616813","0.147067344182931"
"Selbstständige/ManagerInnen","1987","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1987","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1987","16-34 J.","Staedtischer Raum","849","0.246646909148682","0.231671906852138","0.261621911445226"
"In Ausbildung","1987","16-34 J.","Laendlicher Raum","215","0.244697791741987","0.215590521102423","0.273805062381552"
"In Ausbildung","1987","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1987","35-65 J.","Laendlicher Raum","","","",""
"In Ausbildung","1987","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1987","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1987","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1987","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1987","35-65 J.","Staedtischer Raum","416","0.135488001777864","0.125170658075029","0.145805345480698"
"In Rente oder Pension","1987","35-65 J.","Laendlicher Raum","110","0.125280505301703","0.105841159444624","0.144719851158782"
"In Rente oder Pension","1987","66 und älter","Staedtischer Raum","706","0.902855588234979","0.882282020355848","0.92342915611411"
"In Rente oder Pension","1987","66 und älter","Laendlicher Raum","249","0.925942572300523","0.89482254446746","0.957062600133586"
"Arbeitslose","1987","16-34 J.","Staedtischer Raum","151","0.0442901398258957","0.0371427687427724","0.051437510909019"
"Arbeitslose","1987","16-34 J.","Laendlicher Raum","51","0.0518313271785529","0.0368218678777825","0.0668407864793232"
"Arbeitslose","1987","35-65 J.","Staedtischer Raum","215","0.0435748675488835","0.0374206124402372","0.0497291226575299"
"Arbeitslose","1987","35-65 J.","Laendlicher Raum","54","0.0480440784720134","0.0354856918451917","0.0606024650988351"
"Arbeitslose","1987","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1987","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1987","16-34 J.","Staedtischer Raum","426","0.120794836655097","0.109473464359486","0.132116208950708"
"Sonstige Nichterwerbspersonen","1987","16-34 J.","Laendlicher Raum","99","0.110238107299342","0.0890335672499829","0.1314426473487"
"Sonstige Nichterwerbspersonen","1987","35-65 J.","Staedtischer Raum","793","0.180003337123994","0.168421477737964","0.191585196510025"
"Sonstige Nichterwerbspersonen","1987","35-65 J.","Laendlicher Raum","200","0.178599832115585","0.156108073580743","0.201091590650427"
"Sonstige Nichterwerbspersonen","1987","66 und älter","Staedtischer Raum","59","0.0624029512537055","0.0455993550123568","0.0792065474950542"
"Sonstige Nichterwerbspersonen","1987","66 und älter","Laendlicher Raum","","","",""
"Beamte","1987","16-34 J.","Staedtischer Raum","105","0.0450508679920705","0.0378452460483074","0.0522564899358336"
"Beamte","1987","16-34 J.","Laendlicher Raum","35","0.0497616226969647","0.0350388491615127","0.0644843962324167"
"Beamte","1987","35-65 J.","Staedtischer Raum","221","0.0612933054039678","0.0540622207486393","0.0685243900592962"
"Beamte","1987","35-65 J.","Laendlicher Raum","82","0.0787274124456694","0.0629126541465914","0.0945421707447474"
"Beamte","1987","66 und älter","Staedtischer Raum","","","",""
"Beamte","1987","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1988","16-34 J.","Staedtischer Raum","659","0.16472706114352","0.151590815122974","0.177863307164066"
"Angestellte, einfache Tätigkeiten","1988","16-34 J.","Laendlicher Raum","162","0.175876870242663","0.149072990813818","0.202680749671508"
"Angestellte, einfache Tätigkeiten","1988","35-65 J.","Staedtischer Raum","1021","0.188813339954636","0.176722906083231","0.200903773826041"
"Angestellte, einfache Tätigkeiten","1988","35-65 J.","Laendlicher Raum","242","0.188263698748544","0.164663342259269","0.21186405523782"
"Angestellte, einfache Tätigkeiten","1988","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1988","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1988","16-34 J.","Staedtischer Raum","832","0.342549539629136","0.325743406339394","0.359355672918878"
"Angestellte, qualifizierte Tätigkeiten","1988","16-34 J.","Laendlicher Raum","212","0.30751487061403","0.275025931772405","0.340003809455655"
"Angestellte, qualifizierte Tätigkeiten","1988","35-65 J.","Staedtischer Raum","1160","0.323779839244464","0.309324306309024","0.338235372179905"
"Angestellte, qualifizierte Tätigkeiten","1988","35-65 J.","Laendlicher Raum","255","0.239065134825526","0.2133161774102","0.264814092240852"
"Angestellte, qualifizierte Tätigkeiten","1988","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1988","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1988","16-34 J.","Staedtischer Raum","91","0.0333261790115864","0.0269698358913698","0.0396825221318031"
"Selbstständige/ManagerInnen","1988","16-34 J.","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1988","35-65 J.","Staedtischer Raum","284","0.0763941293982369","0.0681879976730523","0.0846002611234215"
"Selbstständige/ManagerInnen","1988","35-65 J.","Laendlicher Raum","122","0.124553053549835","0.104617885946963","0.144488221152706"
"Selbstständige/ManagerInnen","1988","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1988","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1988","16-34 J.","Staedtischer Raum","791","0.247659180556273","0.232372643222042","0.262945717890504"
"In Ausbildung","1988","16-34 J.","Laendlicher Raum","187","0.229973092380288","0.200346022423443","0.259600162337134"
"In Ausbildung","1988","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1988","35-65 J.","Laendlicher Raum","","","",""
"In Ausbildung","1988","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1988","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1988","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1988","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1988","35-65 J.","Staedtischer Raum","392","0.126386548206155","0.116121163459041","0.136651932953269"
"In Rente oder Pension","1988","35-65 J.","Laendlicher Raum","110","0.139010296423748","0.118124538057538","0.159896054789958"
"In Rente oder Pension","1988","66 und älter","Staedtischer Raum","705","0.918310134272496","0.899088975357629","0.937531293187363"
"In Rente oder Pension","1988","66 und älter","Laendlicher Raum","235","0.928699555175804","0.897115947288836","0.960283163062773"
"Arbeitslose","1988","16-34 J.","Staedtischer Raum","140","0.0377439319267445","0.0309948687736664","0.0444929950798227"
"Arbeitslose","1988","16-34 J.","Laendlicher Raum","51","0.0684046230448983","0.0506319140842015","0.0861773320055952"
"Arbeitslose","1988","35-65 J.","Staedtischer Raum","203","0.0450845056635133","0.0386744577637535","0.0514945535632732"
"Arbeitslose","1988","35-65 J.","Laendlicher Raum","62","0.0571755498368049","0.0431587659064888","0.0711923337671211"
"Arbeitslose","1988","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1988","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1988","16-34 J.","Staedtischer Raum","444","0.126997952015755","0.115206139034378","0.138789764997131"
"Sonstige Nichterwerbspersonen","1988","16-34 J.","Laendlicher Raum","95","0.117294745174059","0.0946407724224476","0.13994871792567"
"Sonstige Nichterwerbspersonen","1988","35-65 J.","Staedtischer Raum","744","0.170335219186669","0.15872157000769","0.181948868365648"
"Sonstige Nichterwerbspersonen","1988","35-65 J.","Laendlicher Raum","195","0.18107314048246","0.157825581389689","0.20432069957523"
"Sonstige Nichterwerbspersonen","1988","66 und älter","Staedtischer Raum","46","0.0477203419310876","0.0327602309005743","0.0626804529616008"
"Sonstige Nichterwerbspersonen","1988","66 und älter","Laendlicher Raum","","","",""
"Beamte","1988","16-34 J.","Staedtischer Raum","98","0.0448086975347572","0.0374821236694562","0.0521352714000583"
"Beamte","1988","16-34 J.","Laendlicher Raum","38","0.0535204987746185","0.0376747443113358","0.0693662532379012"
"Beamte","1988","35-65 J.","Staedtischer Raum","207","0.0633101952843227","0.0557870426723575","0.0708333478962879"
"Beamte","1988","35-65 J.","Laendlicher Raum","67","0.0694874231099428","0.0541362343252198","0.0848386118946657"
"Beamte","1988","66 und älter","Staedtischer Raum","","","",""
"Beamte","1988","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1989","16-34 J.","Staedtischer Raum","705","0.18564841522429","0.171767181614746","0.199529648833834"
"Angestellte, einfache Tätigkeiten","1989","16-34 J.","Laendlicher Raum","160","0.184257070750894","0.156304959756404","0.212209181745385"
"Angestellte, einfache Tätigkeiten","1989","35-65 J.","Staedtischer Raum","1048","0.19333863738462","0.180930047522944","0.205747227246296"
"Angestellte, einfache Tätigkeiten","1989","35-65 J.","Laendlicher Raum","246","0.196051781061528","0.171308950565021","0.220794611558035"
"Angestellte, einfache Tätigkeiten","1989","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1989","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1989","16-34 J.","Staedtischer Raum","871","0.353168476221695","0.336105176415289","0.3702317760281"
"Angestellte, qualifizierte Tätigkeiten","1989","16-34 J.","Laendlicher Raum","212","0.319665300825447","0.286042419232354","0.353288182418541"
"Angestellte, qualifizierte Tätigkeiten","1989","35-65 J.","Staedtischer Raum","1054","0.314299579912172","0.299712895610555","0.328886264213789"
"Angestellte, qualifizierte Tätigkeiten","1989","35-65 J.","Laendlicher Raum","239","0.246498041076277","0.21963848229928","0.273357599853275"
"Angestellte, qualifizierte Tätigkeiten","1989","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1989","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1989","16-34 J.","Staedtischer Raum","90","0.033821696053546","0.0273680848382041","0.0402753072688878"
"Selbstständige/ManagerInnen","1989","16-34 J.","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1989","35-65 J.","Staedtischer Raum","280","0.077459624451292","0.0690602322563803","0.0858590166462037"
"Selbstständige/ManagerInnen","1989","35-65 J.","Laendlicher Raum","107","0.111567542951958","0.0919460934190239","0.131188992484892"
"Selbstständige/ManagerInnen","1989","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1989","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1989","16-34 J.","Staedtischer Raum","734","0.24975814852846","0.23430428958897","0.26521200746795"
"In Ausbildung","1989","16-34 J.","Laendlicher Raum","176","0.238294260804055","0.207577439082211","0.269011082525899"
"In Ausbildung","1989","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1989","35-65 J.","Laendlicher Raum","","","",""
"In Ausbildung","1989","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1989","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1989","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1989","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1989","35-65 J.","Staedtischer Raum","396","0.130941644277887","0.120342255050188","0.141541033505586"
"In Rente oder Pension","1989","35-65 J.","Laendlicher Raum","100","0.135996686714382","0.114633215832548","0.157360157596217"
"In Rente oder Pension","1989","66 und älter","Staedtischer Raum","700","0.938941157698183","0.921906999584893","0.955975315811473"
"In Rente oder Pension","1989","66 und älter","Laendlicher Raum","232","0.933252192938771","0.902313917813787","0.964190468063756"
"Arbeitslose","1989","16-34 J.","Staedtischer Raum","97","0.0263274894784266","0.0206115496887573","0.0320434292680958"
"Arbeitslose","1989","16-34 J.","Laendlicher Raum","38","0.0528546724895243","0.0367231307780836","0.0689862142009651"
"Arbeitslose","1989","35-65 J.","Staedtischer Raum","148","0.0358335251223738","0.029993183438409","0.0416738668063385"
"Arbeitslose","1989","35-65 J.","Laendlicher Raum","41","0.042931302924299","0.030298243594778","0.0555643622538199"
"Arbeitslose","1989","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1989","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1989","16-34 J.","Staedtischer Raum","421","0.112403078433884","0.101126600783349","0.123679556084419"
"Sonstige Nichterwerbspersonen","1989","16-34 J.","Laendlicher Raum","88","0.109275855793063","0.0867822234532354","0.131769488132891"
"Sonstige Nichterwerbspersonen","1989","35-65 J.","Staedtischer Raum","757","0.180960517745989","0.168863959818056","0.193057075673922"
"Sonstige Nichterwerbspersonen","1989","35-65 J.","Laendlicher Raum","192","0.193482956410515","0.168863521670705","0.218102391150325"
"Sonstige Nichterwerbspersonen","1989","66 und älter","Staedtischer Raum","33","0.0326275104077637","0.0199884136715557","0.0452666071439718"
"Sonstige Nichterwerbspersonen","1989","66 und älter","Laendlicher Raum","","","",""
"Beamte","1989","16-34 J.","Staedtischer Raum","87","0.0365994045567656","0.0298956681068544","0.0433031410066768"
"Beamte","1989","16-34 J.","Laendlicher Raum","38","0.0575622912199614","0.0407695639230018","0.0743550185169209"
"Beamte","1989","35-65 J.","Staedtischer Raum","195","0.0630980138837972","0.0554583825716316","0.0707376451959627"
"Beamte","1989","35-65 J.","Laendlicher Raum","64","0.0734716888610401","0.0572109863763803","0.0897323913457"
"Beamte","1989","66 und älter","Staedtischer Raum","","","",""
"Beamte","1989","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1990","16-34 J.","Staedtischer Raum","724","0.171871405858764","0.159243973424611","0.184498838292918"
"Angestellte, einfache Tätigkeiten","1990","16-34 J.","Laendlicher Raum","328","0.172548938050426","0.155302677742123","0.189795198358729"
"Angestellte, einfache Tätigkeiten","1990","35-65 J.","Staedtischer Raum","1075","0.179263045398624","0.168156783053455","0.190369307743792"
"Angestellte, einfache Tätigkeiten","1990","35-65 J.","Laendlicher Raum","561","0.215583620606006","0.199263498704467","0.231903742507545"
"Angestellte, einfache Tätigkeiten","1990","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1990","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1990","16-34 J.","Staedtischer Raum","1187","0.377269291511285","0.361045953455893","0.393492629566677"
"Angestellte, qualifizierte Tätigkeiten","1990","16-34 J.","Laendlicher Raum","858","0.433237781319107","0.410620977023757","0.455854585614458"
"Angestellte, qualifizierte Tätigkeiten","1990","35-65 J.","Staedtischer Raum","1617","0.365793748046315","0.351847610400227","0.379739885692403"
"Angestellte, qualifizierte Tätigkeiten","1990","35-65 J.","Laendlicher Raum","1131","0.390175882376319","0.370817248800388","0.409534515952251"
"Angestellte, qualifizierte Tätigkeiten","1990","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1990","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1990","16-34 J.","Staedtischer Raum","109","0.0368109034225897","0.0305084685664863","0.0431133382786932"
"Selbstständige/ManagerInnen","1990","16-34 J.","Laendlicher Raum","48","0.0300083712257789","0.0222213234784781","0.0377954189730797"
"Selbstständige/ManagerInnen","1990","35-65 J.","Staedtischer Raum","326","0.0774522777034547","0.0697124362222545","0.0851921191846549"
"Selbstständige/ManagerInnen","1990","35-65 J.","Laendlicher Raum","186","0.0837230157968292","0.0727309830993436","0.0947150484943149"
"Selbstständige/ManagerInnen","1990","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1990","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1990","16-34 J.","Staedtischer Raum","760","0.233300988925171","0.21914516702889","0.247456810821451"
