year,pgisced97,quintil_oecd,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,in school,1st Quintile,In mancher Beziehung,0.8,16099,0.793821022518395,0.806178977481605
1984,in school,1st Quintile,Gar nicht,0.2,16099,0.19382102251839506,0.20617897748160496
1984,in school,2nd Quintile,Ueberwiegend,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,in school,2nd Quintile,Kaum,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,in school,2nd Quintile,Gar nicht,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,inadequately,1st Quintile,Gar nicht,0.5829725829725829,16099,0.5753559506663115,0.5905892152788543
1984,inadequately,1st Quintile,In mancher Beziehung,0.20202020202020202,16099,0.19581794199093283,0.2082224620494712
1984,inadequately,1st Quintile,Kaum,0.16161616161616163,16099,0.1559299834410919,0.16730233979123135
1984,inadequately,1st Quintile,Ueberwiegend,0.03896103896103896,16099,0.035971925617851036,0.041950152304226884
1984,inadequately,1st Quintile,Voll und ganz,0.01443001443001443,16099,0.012587827323298802,0.016272201536730056
1984,inadequately,2nd Quintile,Gar nicht,0.5555555555555556,16099,0.5478796590664949,0.5632314520446162
1984,inadequately,2nd Quintile,In mancher Beziehung,0.2654320987654321,16099,0.25861107888832024,0.272253118642544
1984,inadequately,2nd Quintile,Kaum,0.14814814814814814,16099,0.1426604935207184,0.15363580277557787
1984,inadequately,2nd Quintile,Ueberwiegend,0.018518518518518517,16099,0.016435942820857686,0.02060109421617935
1984,inadequately,2nd Quintile,Voll und ganz,0.012345679012345678,16099,0.010639924236998869,0.014051433787692488
1984,inadequately,3rd Quintile,Gar nicht,0.75,16099,0.7433110606643977,0.7566889393356023
1984,inadequately,3rd Quintile,Kaum,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,inadequately,3rd Quintile,In mancher Beziehung,0.07142857142857142,16099,0.0674502464035957,0.07540689645354715
1984,inadequately,3rd Quintile,Ueberwiegend,0.03571428571428571,16099,0.03284759742759898,0.03858097400097244
1984,inadequately,4th Quintile,Kaum,0.5,16099,0.4922762781479938,0.5077237218520062
1984,inadequately,4th Quintile,In mancher Beziehung,0.5,16099,0.4922762781479938,0.5077237218520062
1984,inadequately,5th Quintile,Gar nicht,0.6,16099,0.5924323290189601,0.6075676709810398
1984,inadequately,5th Quintile,In mancher Beziehung,0.2,16099,0.19382102251839506,0.20617897748160496
1984,inadequately,5th Quintile,Kaum,0.2,16099,0.19382102251839506,0.20617897748160496
1984,general elementary,1st Quintile,Gar nicht,0.5219178082191781,16099,0.5142015107378626,0.5296341057004936
1984,general elementary,1st Quintile,In mancher Beziehung,0.23424657534246576,16099,0.22770416589744719,0.24078898478748434
1984,general elementary,1st Quintile,Kaum,0.16027397260273973,16099,0.15460692410638363,0.16594102109909584
1984,general elementary,1st Quintile,Ueberwiegend,0.04794520547945205,16099,0.04464485406184048,0.05124555689706362
1984,general elementary,1st Quintile,Voll und ganz,0.03561643835616438,16099,0.032753534492845536,0.03847934221948323
1984,general elementary,2nd Quintile,Gar nicht,0.4294478527607362,16099,0.42180140878191036,0.43709429673956207
1984,general elementary,2nd Quintile,Kaum,0.22699386503067484,16099,0.22052310712877907,0.23346462293257061
1984,general elementary,2nd Quintile,In mancher Beziehung,0.22699386503067484,16099,0.22052310712877907,0.23346462293257061
1984,general elementary,2nd Quintile,Ueberwiegend,0.0736196319018405,16099,0.06958551839733607,0.07765374540634493
1984,general elementary,2nd Quintile,Voll und ganz,0.04294478527607362,16099,0.03981308395183759,0.046076486600309656
1984,general elementary,3rd Quintile,Gar nicht,0.6071428571428571,16099,0.5995985494430425,0.6146871648426717
1984,general elementary,3rd Quintile,In mancher Beziehung,0.17857142857142858,16099,0.1726551650505839,0.18448769209227325
1984,general elementary,3rd Quintile,Kaum,0.17857142857142858,16099,0.1726551650505839,0.18448769209227325
1984,general elementary,3rd Quintile,Ueberwiegend,0.03571428571428571,16099,0.03284759742759898,0.03858097400097244
1984,general elementary,4th Quintile,Gar nicht,0.7,16099,0.6929210919932793,0.7070789080067206
1984,general elementary,4th Quintile,Voll und ganz,0.1,16099,0.09536576688879628,0.10463423311120373
1984,general elementary,4th Quintile,In mancher Beziehung,0.1,16099,0.09536576688879628,0.10463423311120373
1984,general elementary,4th Quintile,Kaum,0.1,16099,0.09536576688879628,0.10463423311120373
1984,general elementary,5th Quintile,In mancher Beziehung,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,general elementary,5th Quintile,Ueberwiegend,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,middle vocational,1st Quintile,Gar nicht,0.44014084507042256,16099,0.43247267299841796,0.44780901714242716
1984,middle vocational,1st Quintile,In mancher Beziehung,0.3045774647887324,16099,0.2974681149630527,0.31168681461441206
1984,middle vocational,1st Quintile,Kaum,0.15140845070422534,16099,0.14587136774719855,0.15694553366125213
1984,middle vocational,1st Quintile,Ueberwiegend,0.06866197183098592,16099,0.06475564636395356,0.07256829729801828
1984,middle vocational,1st Quintile,Voll und ganz,0.035211267605633804,16099,0.03236409653326827,0.03805843867799934
1984,middle vocational,2nd Quintile,Gar nicht,0.37628865979381443,16099,0.36880508667273554,0.3837722329148933
1984,middle vocational,2nd Quintile,In mancher Beziehung,0.29896907216494845,16099,0.29189713583143106,0.3060410084984658
1984,middle vocational,2nd Quintile,Kaum,0.17010309278350516,16099,0.16429912759147683,0.1759070579755335
