year,bula_h,quintil_oecd,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,In mancher Beziehung,0.21428571428571427,16099,0.2079472279938165,0.22062420057761203
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Kaum,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Ueberwiegend,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Voll und ganz,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,Gar nicht,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,Kaum,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,"Rhineland-Palatinate, Saarland",4th Quintile,Kaum,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,"Rhineland-Palatinate, Saarland",4th Quintile,Ueberwiegend,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,Baden-Wuerttemberg,1st Quintile,Gar nicht,0.5267175572519084,16099,0.5190048700981749,0.5344302444056419
1984,Baden-Wuerttemberg,1st Quintile,In mancher Beziehung,0.22900763358778625,16099,0.22251670785996258,0.23549855931560992
1984,Baden-Wuerttemberg,1st Quintile,Kaum,0.16030534351145037,16099,0.15463784629554878,0.16597284072735197
1984,Baden-Wuerttemberg,1st Quintile,Ueberwiegend,0.061068702290076333,16099,0.057369714696212736,0.06476768988393994
1984,Baden-Wuerttemberg,1st Quintile,Voll und ganz,0.022900763358778626,16099,0.02059002412792678,0.025211502589630473
1984,Baden-Wuerttemberg,2nd Quintile,Gar nicht,0.4044943820224719,16099,0.3969128704939089,0.4120758935510349
1984,Baden-Wuerttemberg,2nd Quintile,In mancher Beziehung,0.24719101123595505,16099,0.24052731247272485,0.25385470999918525
1984,Baden-Wuerttemberg,2nd Quintile,Kaum,0.21910112359550563,16099,0.21271148459122058,0.22549076259979067
1984,Baden-Wuerttemberg,2nd Quintile,Ueberwiegend,0.06741573033707865,16099,0.06354242899878759,0.07128903167536971
1984,Baden-Wuerttemberg,2nd Quintile,Voll und ganz,0.06179775280898876,16099,0.05807819599218941,0.06551730962578811
1984,Baden-Wuerttemberg,3rd Quintile,Gar nicht,0.6296296296296297,16099,0.6221699991000422,0.6370892601592171
1984,Baden-Wuerttemberg,3rd Quintile,Kaum,0.14814814814814814,16099,0.1426604935207184,0.15363580277557787
1984,Baden-Wuerttemberg,3rd Quintile,In mancher Beziehung,0.14814814814814814,16099,0.1426604935207184,0.15363580277557787
1984,Baden-Wuerttemberg,3rd Quintile,Voll und ganz,0.05555555555555555,16099,0.052017142109031904,0.0590939690020792
1984,Baden-Wuerttemberg,3rd Quintile,Ueberwiegend,0.018518518518518517,16099,0.016435942820857686,0.02060109421617935
1984,Baden-Wuerttemberg,4th Quintile,In mancher Beziehung,0.4,16099,0.39243232901896025,0.4075676709810398
1984,Baden-Wuerttemberg,4th Quintile,Gar nicht,0.4,16099,0.39243232901896025,0.4075676709810398
1984,Baden-Wuerttemberg,4th Quintile,Voll und ganz,0.2,16099,0.19382102251839506,0.20617897748160496
1984,Baden-Wuerttemberg,5th Quintile,In mancher Beziehung,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,Baden-Wuerttemberg,5th Quintile,Kaum,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,Bavaria,1st Quintile,Gar nicht,0.4859154929577465,16099,0.47819483607484986,0.49363614984064313
1984,Bavaria,1st Quintile,In mancher Beziehung,0.23943661971830985,16099,0.23284458307153194,0.24602865636508775
1984,Bavaria,1st Quintile,Kaum,0.19014084507042253,16099,0.1840790803044942,0.19620260983635085
1984,Bavaria,1st Quintile,Ueberwiegend,0.04929577464788732,16099,0.04595163672334617,0.05263991257242847
1984,Bavaria,1st Quintile,Voll und ganz,0.035211267605633804,16099,0.03236409653326827,0.03805843867799934
1984,Bavaria,2nd Quintile,Gar nicht,0.4305555555555556,16099,0.42290669224317007,0.4382044188679411
1984,Bavaria,2nd Quintile,In mancher Beziehung,0.3055555555555556,16099,0.29843980906439627,0.3126713020467149
1984,Bavaria,2nd Quintile,Ueberwiegend,0.1388888888888889,16099,0.1335466910233184,0.1442310867544594
1984,Bavaria,2nd Quintile,Kaum,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,Bavaria,2nd Quintile,Voll und ganz,0.041666666666666664,16099,0.03857986093873744,0.044753472394595886
1984,Bavaria,3rd Quintile,Kaum,0.3076923076923077,16099,0.30056271829045583,0.3148218970941596
1984,Bavaria,3rd Quintile,In mancher Beziehung,0.3076923076923077,16099,0.30056271829045583,0.3148218970941596
1984,Bavaria,3rd Quintile,Ueberwiegend,0.23076923076923078,16099,0.22426083586732404,0.23727762567113753
1984,Bavaria,3rd Quintile,Voll und ganz,0.07692307692307693,16099,0.07280680656270624,0.08103934728344761
1984,Bavaria,3rd Quintile,Gar nicht,0.07692307692307693,16099,0.07280680656270624,0.08103934728344761
1984,Berlin,1st Quintile,Gar nicht,0.39705882352941174,16099,0.38950056889720347,0.40461707816162
1984,Berlin,1st Quintile,In mancher Beziehung,0.3088235294117647,16099,0.30168668408204563,0.3159603747414838
1984,Berlin,1st Quintile,Kaum,0.17647058823529413,16099,0.17058171311182604,0.1823594633587622
1984,Berlin,1st Quintile,Ueberwiegend,0.10294117647058823,16099,0.09824697585594692,0.10763537708522954
1984,Berlin,1st Quintile,Voll und ganz,0.014705882352941176,16099,0.012846429762632623,0.01656533494324973
1984,Berlin,2nd Quintile,In mancher Beziehung,0.44,16099,0.43233209059873556,0.44766790940126444
1984,Berlin,2nd Quintile,Gar nicht,0.32,16099,0.31279413590908584,0.3272058640909142
1984,Berlin,2nd Quintile,Kaum,0.24,16099,0.23340265739113644,0.24659734260886354
1984,Berlin,3rd Quintile,Gar nicht,1.0,16099,1.0,1.0
1984,Berlin,4th Quintile,Gar nicht,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Berlin,4th Quintile,Kaum,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Berlin,5th Quintile,In mancher Beziehung,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Berlin,5th Quintile,Kaum,0.25,16099,0.24331106066439764,0.2566889393356024
1984,Berlin,5th Quintile,Ueberwiegend,0.25,16099,0.24331106066439764,0.2566889393356024
1985,Schleswig-Holstein,1st Quintile,In mancher Beziehung,0.3888888888888889,14443,0.38093828305165045,0.39683949472612734
1985,Schleswig-Holstein,1st Quintile,Gar nicht,0.3888888888888889,14443,0.38093828305165045,0.39683949472612734
1985,Schleswig-Holstein,1st Quintile,Kaum,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Schleswig-Holstein,1st Quintile,Ueberwiegend,0.05555555555555555,14443,0.05181979251340732,0.059291318597703785
1985,Schleswig-Holstein,2nd Quintile,In mancher Beziehung,0.7142857142857143,14443,0.7069180585315376,0.721653370039891
1985,Schleswig-Holstein,2nd Quintile,Gar nicht,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,Schleswig-Holstein,3rd Quintile,In mancher Beziehung,0.6,14443,0.5920102537497756,0.6079897462502244
1985,Schleswig-Holstein,3rd Quintile,Gar nicht,0.4,14443,0.39201025374977555,0.4079897462502245
1985,Hamburg,1st Quintile,Gar nicht,0.4883720930232558,14443,0.48021979781278845,0.49652438823372314
1985,Hamburg,1st Quintile,In mancher Beziehung,0.27906976744186046,14443,0.2717544971063228,0.2863850377773981
1985,Hamburg,1st Quintile,Kaum,0.20930232558139536,14443,0.20266765104555853,0.2159370001172322
1985,Hamburg,1st Quintile,Ueberwiegend,0.023255813953488372,14443,0.020797804463185493,0.02571382344379125
1985,Hamburg,2nd Quintile,In mancher Beziehung,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hamburg,2nd Quintile,Gar nicht,0.375,14443,0.3671044387257816,0.3828955612742184
1985,Hamburg,2nd Quintile,Kaum,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Hamburg,3rd Quintile,In mancher Beziehung,0.5555555555555556,14443,0.5474515476852032,0.563659563425908
1985,Hamburg,3rd Quintile,Gar nicht,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Hamburg,3rd Quintile,Ueberwiegend,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,Lower Saxony,1st Quintile,Gar nicht,0.6702127659574468,14443,0.6625453215862147,0.677880210328679
1985,Lower Saxony,1st Quintile,In mancher Beziehung,0.1702127659574468,14443,0.16408352345039778,0.17634200846449583
1985,Lower Saxony,1st Quintile,Kaum,0.0851063829787234,14443,0.0805555202969959,0.0896572456604509
1985,Lower Saxony,1st Quintile,Ueberwiegend,0.0425531914893617,14443,0.039261260194942284,0.04584512278378112
1985,Lower Saxony,1st Quintile,Voll und ganz,0.031914893617021274,14443,0.029048202929292673,0.034781584304749875
1985,Lower Saxony,2nd Quintile,Gar nicht,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,Lower Saxony,2nd Quintile,In mancher Beziehung,0.19047619047619047,14443,0.18407202526107921,0.19688035569130172
1985,Lower Saxony,2nd Quintile,Kaum,0.09523809523809523,14443,0.09045069354214126,0.1000254969340492
1985,Lower Saxony,2nd Quintile,Voll und ganz,0.047619047619047616,14443,0.044145901388896625,0.05109219384919861
1985,Lower Saxony,3rd Quintile,Gar nicht,0.8,14443,0.7934763995042117,0.8065236004957884
1985,Lower Saxony,3rd Quintile,In mancher Beziehung,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Bremen,1st Quintile,Gar nicht,0.5263157894736842,14443,0.5181725910085414,0.534458987938827
1985,Bremen,1st Quintile,In mancher Beziehung,0.21052631578947367,14443,0.2038774220848687,0.21717520949407865
1985,Bremen,1st Quintile,Ueberwiegend,0.15789473684210525,14443,0.1519477855226384,0.1638416881615721
1985,Bremen,1st Quintile,Kaum,0.10526315789473684,14443,0.10025805254314064,0.11026826324633303
1985,North Rhine-Westphalia,1st Quintile,Gar nicht,0.5091575091575091,14443,0.5010043763249052,0.517310641990113
1985,North Rhine-Westphalia,1st Quintile,In mancher Beziehung,0.2564102564102564,14443,0.24928891581155577,0.263531597008957
1985,North Rhine-Westphalia,1st Quintile,Kaum,0.1575091575091575,14443,0.15156811220040098,0.16345020281791403
1985,North Rhine-Westphalia,1st Quintile,Ueberwiegend,0.05860805860805861,14443,0.05477724279298498,0.062438874423132236
1985,North Rhine-Westphalia,1st Quintile,Voll und ganz,0.018315018315018316,14443,0.01612817776716564,0.02050185886287099
1985,North Rhine-Westphalia,2nd Quintile,Gar nicht,0.47058823529411764,14443,0.46244785503236957,0.4787286155558657
1985,North Rhine-Westphalia,2nd Quintile,In mancher Beziehung,0.21008403361344538,14443,0.20344026749553265,0.2167277997313581
1985,North Rhine-Westphalia,2nd Quintile,Kaum,0.17647058823529413,14443,0.1702532701127633,0.18268790635782495
1985,North Rhine-Westphalia,2nd Quintile,Ueberwiegend,0.07563025210084033,14443,0.07131806097358609,0.07994244322809457
1985,North Rhine-Westphalia,2nd Quintile,Voll und ganz,0.06722689075630252,14443,0.06314287990609613,0.07131090160650891
1985,North Rhine-Westphalia,3rd Quintile,Gar nicht,0.391304347826087,14443,0.3833448658749689,0.39926382977720504
1985,North Rhine-Westphalia,3rd Quintile,In mancher Beziehung,0.34782608695652173,14443,0.3400584279397931,0.3555937459732504
1985,North Rhine-Westphalia,3rd Quintile,Kaum,0.17391304347826086,14443,0.1677313662371362,0.18009472071938554
1985,North Rhine-Westphalia,3rd Quintile,Ueberwiegend,0.08695652173913043,14443,0.08236111269204244,0.09155193078621843
1985,North Rhine-Westphalia,4th Quintile,In mancher Beziehung,0.5,14443,0.4918454993802645,0.5081545006197354
1985,North Rhine-Westphalia,4th Quintile,Kaum,0.5,14443,0.4918454993802645,0.5081545006197354
1985,North Rhine-Westphalia,5th Quintile,Gar nicht,1.0,14443,1.0,1.0
1985,Hesse,1st Quintile,Gar nicht,0.39552238805970147,14443,0.38754789633679215,0.4034968797826108
1985,Hesse,1st Quintile,In mancher Beziehung,0.33955223880597013,14443,0.3318289922211526,0.3472754853907877
1985,Hesse,1st Quintile,Kaum,0.19029850746268656,14443,0.18389662750067548,0.19670038742469764
1985,Hesse,1st Quintile,Ueberwiegend,0.055970149253731345,14443,0.052221295816805936,0.059719002690656754
1985,Hesse,1st Quintile,Voll und ganz,0.018656716417910446,14443,0.016449954665719815,0.020863478170101077
1985,Hesse,2nd Quintile,Gar nicht,0.3902439024390244,14443,0.38228829207830684,0.398199512799742
1985,Hesse,2nd Quintile,In mancher Beziehung,0.35365853658536583,14443,0.34586112521374857,0.3614559479569831
1985,Hesse,2nd Quintile,Kaum,0.2073170731707317,14443,0.20070565461484627,0.21392849172661713
1985,Hesse,2nd Quintile,Ueberwiegend,0.036585365853658534,14443,0.03352348923525328,0.03964724247206379
1985,Hesse,2nd Quintile,Voll und ganz,0.012195121951219513,14443,0.010405109620058063,0.013985134282380962
1985,Hesse,3rd Quintile,In mancher Beziehung,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,3rd Quintile,Gar nicht,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Hesse,3rd Quintile,Kaum,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Hesse,3rd Quintile,Ueberwiegend,0.125,14443,0.11960630482356445,0.13039369517643554
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Gar nicht,0.38823529411764707,14443,0.3802871253200612,0.39618346291523293
1985,"Rhineland-Palatinate, Saarland",1st Quintile,In mancher Beziehung,0.3058823529411765,14443,0.29836748903702753,0.31339721684532545
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Kaum,0.23529411764705882,14443,0.228376124679939,0.24221211061417863
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Ueberwiegend,0.047058823529411764,14443,0.043605152678700264,0.050512494380123264
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Voll und ganz,0.023529411764705882,14443,0.02105733197525145,0.026001491554160313
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Gar nicht,0.4444444444444444,14443,0.4363404365740921,0.45254845231479673
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,In mancher Beziehung,0.4444444444444444,14443,0.4363404365740921,0.45254845231479673
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Kaum,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Gar nicht,0.4,14443,0.39201025374977555,0.4079897462502245
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Kaum,0.2,14443,0.1934763995042116,0.2065236004957884
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,In mancher Beziehung,0.2,14443,0.1934763995042116,0.2065236004957884
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Ueberwiegend,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Baden-Wuerttemberg,1st Quintile,Gar nicht,0.5010224948875256,14443,0.49286801131880015,0.509176978456251
1985,Baden-Wuerttemberg,1st Quintile,In mancher Beziehung,0.21881390593047034,14443,0.21207107800302055,0.22555673385792013
1985,Baden-Wuerttemberg,1st Quintile,Kaum,0.1738241308793456,14443,0.16764370144740284,0.18000456031128834
1985,Baden-Wuerttemberg,1st Quintile,Ueberwiegend,0.0736196319018405,14443,0.06936052188948032,0.07787874191420067
1985,Baden-Wuerttemberg,1st Quintile,Voll und ganz,0.032719836400818,14443,0.02981842663630728,0.03562124616532872
1985,Baden-Wuerttemberg,2nd Quintile,Gar nicht,0.4485294117647059,14443,0.4404182323741317,0.4566405911552801
1985,Baden-Wuerttemberg,2nd Quintile,In mancher Beziehung,0.3382352941176471,14443,0.3305193579186407,0.3459512303166535
1985,Baden-Wuerttemberg,2nd Quintile,Kaum,0.11764705882352941,14443,0.11239246595927178,0.12290165168778704
1985,Baden-Wuerttemberg,2nd Quintile,Ueberwiegend,0.058823529411764705,14443,0.05498611735541859,0.06266094146811081
1985,Baden-Wuerttemberg,2nd Quintile,Voll und ganz,0.03676470588235294,14443,0.03369561953446124,0.03983379223024464
1985,Baden-Wuerttemberg,3rd Quintile,Gar nicht,0.48,14443,0.4718520255922901,0.48814797440770985
1985,Baden-Wuerttemberg,3rd Quintile,In mancher Beziehung,0.24,14443,0.2330347007021477,0.24696529929785227
1985,Baden-Wuerttemberg,3rd Quintile,Kaum,0.14,14443,0.13434098807387196,0.14565901192612807
1985,Baden-Wuerttemberg,3rd Quintile,Voll und ganz,0.08,14443,0.07557547887594836,0.08442452112405165
1985,Baden-Wuerttemberg,3rd Quintile,Ueberwiegend,0.06,14443,0.05612682680369192,0.06387317319630807
1985,Baden-Wuerttemberg,4th Quintile,Gar nicht,1.0,14443,1.0,1.0
1985,Baden-Wuerttemberg,5th Quintile,Gar nicht,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Baden-Wuerttemberg,5th Quintile,Kaum,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Bavaria,1st Quintile,Gar nicht,0.5485436893203883,14443,0.5404277116892414,0.5566596669515352
1985,Bavaria,1st Quintile,In mancher Beziehung,0.2087378640776699,14443,0.20210977745862033,0.21536595069671946
1985,Bavaria,1st Quintile,Kaum,0.16990291262135923,14443,0.1637781082357314,0.17602771700698705
1985,Bavaria,1st Quintile,Ueberwiegend,0.05825242718446602,14443,0.05443253035481096,0.062072324014121084
1985,Bavaria,1st Quintile,Voll und ganz,0.014563106796116505,14443,0.012609357692915298,0.016516855899317714
1985,Bavaria,2nd Quintile,Gar nicht,0.4492753623188406,14443,0.44116293310697136,0.4573877915307098
1985,Bavaria,2nd Quintile,In mancher Beziehung,0.2318840579710145,14443,0.2250010828285356,0.2387670331134934
1985,Bavaria,2nd Quintile,Kaum,0.18840579710144928,14443,0.1820283925901412,0.19478320161275736
1985,Bavaria,2nd Quintile,Ueberwiegend,0.08695652173913043,14443,0.08236111269204244,0.09155193078621843
1985,Bavaria,2nd Quintile,Voll und ganz,0.043478260869565216,14443,0.04015234798084372,0.046804173758286716
1985,Bavaria,3rd Quintile,Ueberwiegend,0.36363636363636365,14443,0.35579098883427557,0.3714817384384517
1985,Bavaria,3rd Quintile,In mancher Beziehung,0.3181818181818182,14443,0.31058556669350756,0.3257780696701288
