year,plj0078,bula_h,sampreg,proportion,n,lower_confidence,upper_confidence
1984,Voll und ganz,North Rhine-Westphalia,West,0.32323232323232326,16099,0.3160073903481745,0.33045725611647203
1984,Voll und ganz,Baden-Wuerttemberg,West,0.2727272727272727,16099,0.26584757183541835,0.27960697361912706
1984,Voll und ganz,Bavaria,West,0.1414141414141414,16099,0.13603150670858322,0.1467967761196996
1984,Voll und ganz,Hesse,West,0.10101010101010101,16099,0.09635513590337129,0.10566506611683073
1984,Voll und ganz,Lower Saxony,West,0.06060606060606061,16099,0.05692020323155309,0.06429191798056812
1984,Voll und ganz,"Rhineland-Palatinate, Saarland",West,0.050505050505050504,16099,0.04712229697799305,0.05388780403210796
1984,Voll und ganz,Schleswig-Holstein,West,0.030303030303030304,16099,0.027655032195126154,0.03295102841093445
1984,Voll und ganz,Bremen,West,0.010101010101010102,16099,0.008556344538066014,0.01164567566395419
1984,Voll und ganz,Berlin,West,0.010101010101010102,16099,0.008556344538066014,0.01164567566395419
1984,Ueberwiegend,North Rhine-Westphalia,West,0.28488372093023256,16099,0.27791137750982337,0.29185606435064176
1984,Ueberwiegend,Baden-Wuerttemberg,West,0.2616279069767442,16099,0.2548384304429286,0.2684173835105598
1984,Ueberwiegend,Bavaria,West,0.1569767441860465,16099,0.1513572910017586,0.16259619737033443
1984,Ueberwiegend,Hesse,West,0.10465116279069768,16099,0.09992264761468767,0.1093796779667077
1984,Ueberwiegend,"Rhineland-Palatinate, Saarland",West,0.06976744186046512,16099,0.06583213331512616,0.07370275040580407
1984,Ueberwiegend,Berlin,West,0.046511627906976744,16099,0.043258545299080735,0.04976471051487275
1984,Ueberwiegend,Lower Saxony,West,0.03488372093023256,16099,0.0320493424403753,0.037718099420089815
1984,Ueberwiegend,Schleswig-Holstein,West,0.01744186046511628,16099,0.015419622991562075,0.01946409793867048
1984,Ueberwiegend,Hamburg,West,0.011627906976744186,16099,0.009971879139759632,0.01328393481372874
1984,Ueberwiegend,Bremen,West,0.011627906976744186,16099,0.009971879139759632,0.01328393481372874
1984,In mancher Beziehung,North Rhine-Westphalia,West,0.2895104895104895,16099,0.2825045302393595,0.29651644878161953
1984,In mancher Beziehung,Baden-Wuerttemberg,West,0.24615384615384617,16099,0.23949956271211775,0.2528081295955746
1984,In mancher Beziehung,Hesse,West,0.15664335664335666,16099,0.1510287640713346,0.16225794921537873
1984,In mancher Beziehung,Bavaria,West,0.13146853146853146,16099,0.12624865402686403,0.1366884089101989
1984,In mancher Beziehung,Berlin,West,0.04755244755244755,16099,0.04426496396101486,0.05083993114388024
1984,In mancher Beziehung,"Rhineland-Palatinate, Saarland",West,0.03496503496503497,16099,0.03212747447078659,0.03780259545928334
1984,In mancher Beziehung,Hamburg,West,0.033566433566433566,16099,0.030784189506264385,0.036348677626602745
1984,In mancher Beziehung,Lower Saxony,West,0.03076923076923077,16099,0.02810158268422034,0.0334368788542412
1984,In mancher Beziehung,Bremen,West,0.016783216783216783,16099,0.014798864090225038,0.01876756947620853
1984,In mancher Beziehung,Schleswig-Holstein,West,0.012587412587412588,16099,0.010865249863952021,0.014309575310873155
1984,Kaum,Baden-Wuerttemberg,West,0.28085106382978725,16099,0.273908752609519,0.2877933750500555
1984,Kaum,North Rhine-Westphalia,West,0.2702127659574468,16099,0.2633530255076765,0.27707250640721715
1984,Kaum,Hesse,West,0.14468085106382977,16099,0.13924676833167635,0.1501149337959832
1984,Kaum,Bavaria,West,0.13617021276595745,16099,0.1308722150465863,0.1414682104853286
1984,Kaum,Lower Saxony,West,0.0425531914893617,16099,0.039435163438388904,0.0456712195403345
1984,Kaum,Berlin,West,0.0425531914893617,16099,0.039435163438388904,0.0456712195403345
1984,Kaum,"Rhineland-Palatinate, Saarland",West,0.03829787234042553,16099,0.03533328511288533,0.04126245956796573
1984,Kaum,Hamburg,West,0.029787234042553193,16099,0.02716117066962417,0.03241329741548221
1984,Kaum,Schleswig-Holstein,West,0.010638297872340425,16099,0.009053513274131966,0.012223082470548884
1984,Kaum,Bremen,West,0.00425531914893617,16099,0.003249785316401464,0.005260852981470877
1984,Gar nicht,North Rhine-Westphalia,West,0.28640776699029125,16099,0.27942425193110887,0.2933912820494736
1984,Gar nicht,Baden-Wuerttemberg,West,0.26629680998613037,16099,0.25946871102496066,0.27312490894730007
1984,Gar nicht,Hesse,West,0.1421636615811373,16099,0.13676913743791916,0.14755818572435545
1984,Gar nicht,Bavaria,West,0.11789181692094314,16099,0.11291032561001202,0.12287330823187426
1984,Gar nicht,Lower Saxony,West,0.07558945908460471,16099,0.07150608014573744,0.07967283802347198
1984,Gar nicht,"Rhineland-Palatinate, Saarland",West,0.044382801664355064,16099,0.04120149191384765,0.04756411141486248
1984,Gar nicht,Berlin,West,0.026352288488210817,16099,0.023877906686054686,0.028826670290366948
1984,Gar nicht,Hamburg,West,0.02565880721220527,16099,0.023216330762604053,0.028101283661806486
1984,Gar nicht,Bremen,West,0.008321775312066574,16099,0.00691847700093073,0.009725073623202417
1984,Gar nicht,Schleswig-Holstein,West,0.006934812760055479,16099,0.005652887014527699,0.008216738505583259
1985,Voll und ganz,Baden-Wuerttemberg,West,0.373134328358209,14443,0.3652466859639535,0.38102197075246447
1985,Voll und ganz,North Rhine-Westphalia,West,0.26865671641791045,14443,0.26142757275262674,0.27588586008319416
1985,Voll und ganz,Bavaria,West,0.11940298507462686,14443,0.11411459401507207,0.12469137613418166
1985,Voll und ganz,Hesse,West,0.08955223880597014,14443,0.08489537962228418,0.09420909798965611
1985,Voll und ganz,Berlin,West,0.05970149253731343,14443,0.05583735270941931,0.06356563236520756
1985,Voll und ganz,Lower Saxony,West,0.05970149253731343,14443,0.05583735270941931,0.06356563236520756
1985,Voll und ganz,"Rhineland-Palatinate, Saarland",West,0.029850746268656716,14443,0.027075354862514,0.03262613767479943
1985,Ueberwiegend,Baden-Wuerttemberg,West,0.30128205128205127,14443,0.2937992373647679,0.30876486519933466
1985,Ueberwiegend,North Rhine-Westphalia,West,0.27564102564102566,14443,0.26835356508851504,0.2829284861935363
1985,Ueberwiegend,Bavaria,West,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Ueberwiegend,Hesse,West,0.1282051282051282,14443,0.1227527343534968,0.1336575220567596
1985,Ueberwiegend,"Rhineland-Palatinate, Saarland",West,0.03205128205128205,14443,0.029178674861059392,0.034923889241504705
1985,Ueberwiegend,Berlin,West,0.03205128205128205,14443,0.029178674861059392,0.034923889241504705
1985,Ueberwiegend,Lower Saxony,West,0.02564102564102564,14443,0.023063193958588888,0.028218857323462392
1985,Ueberwiegend,Bremen,West,0.019230769230769232,14443,0.016990969902063488,0.021470568559474976
1985,Ueberwiegend,Hamburg,West,0.01282051282051282,14443,0.01098575762730395,0.01465526801372169
1985,Ueberwiegend,Schleswig-Holstein,West,0.00641025641025641,14443,0.005108683154007131,0.007711829666505689
1985,In mancher Beziehung,North Rhine-Westphalia,West,0.26605504587155965,14443,0.25884820620511084,0.27326188553800845
1985,In mancher Beziehung,Baden-Wuerttemberg,West,0.25229357798165136,14443,0.24521010863141326,0.25937704733188943
1985,In mancher Beziehung,Hesse,West,0.19571865443425077,14443,0.1892480109152489,0.20218929795325263
1985,In mancher Beziehung,Bavaria,West,0.10244648318042814,14443,0.09750103028792827,0.107391936072928
1985,In mancher Beziehung,"Rhineland-Palatinate, Saarland",West,0.053516819571865444,14443,0.04984628799906102,0.05718735114466987
1985,In mancher Beziehung,Berlin,West,0.03669724770642202,14443,0.0336308709588471,0.03976362445399694
1985,In mancher Beziehung,Hamburg,West,0.03211009174311927,14443,0.029234937688150806,0.034985245798087726
1985,In mancher Beziehung,Lower Saxony,West,0.03211009174311927,14443,0.029234937688150806,0.034985245798087726
1985,In mancher Beziehung,Schleswig-Holstein,West,0.022935779816513763,14443,0.020494341950830993,0.025377217682196532
1985,In mancher Beziehung,Bremen,West,0.0061162079510703364,14443,0.0048446496090631275,0.007387766293077545
