year,bula_h,regtyp,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Baden-Wuerttemberg,Urban regions,Voll und ganz,0.03529411764705882,14443,0.032284744831426446,0.0383034904626912
1985,Baden-Wuerttemberg,Rural regions,Gar nicht,0.4880952380952381,14443,0.4799430491695589,0.4962474270209173
1985,Baden-Wuerttemberg,Rural regions,In mancher Beziehung,0.20238095238095238,14443,0.19582840844407237,0.2089334963178324
1985,Baden-Wuerttemberg,Rural regions,Kaum,0.17857142857142858,14443,0.17232519450556624,0.1848176626372909
1985,Baden-Wuerttemberg,Rural regions,Ueberwiegend,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Baden-Wuerttemberg,Rural regions,Voll und ganz,0.047619047619047616,14443,0.044145901388896625,0.05109219384919861
1985,Bavaria,Urban regions,Gar nicht,0.5380434782608695,14443,0.5299126160220016,0.5461743404997375
1985,Bavaria,Urban regions,In mancher Beziehung,0.19021739130434784,14443,0.1838165553174855,0.19661822729121017
1985,Bavaria,Urban regions,Kaum,0.1793478260869565,14443,0.17309098699497097,0.18560466517894206
1985,Bavaria,Urban regions,Ueberwiegend,0.06521739130434782,14443,0.06119055116302179,0.06924423144567386
1985,Bavaria,Urban regions,Voll und ganz,0.02717391304347826,14443,0.02452223336483713,0.02982559272211939
1985,Bavaria,Rural regions,Gar nicht,0.43478260869565216,14443,0.42669777286036686,0.44286744453093746
1985,Bavaria,Rural regions,In mancher Beziehung,0.2782608695652174,14443,0.2709521119268304,0.2855696272036044
1985,Bavaria,Rural regions,Kaum,0.1391304347826087,14443,0.133486173445207,0.1447746961200104
1985,Bavaria,Rural regions,Ueberwiegend,0.12173913043478261,14443,0.11640634352696305,0.12707191734260218
1985,Bavaria,Rural regions,Voll und ganz,0.02608695652173913,14443,0.023487400602121584,0.028686512441356674
1985,Berlin,Urban regions,Gar nicht,0.4827586206896552,14443,0.4746089696098192,0.4909082717694912
1985,Berlin,Urban regions,In mancher Beziehung,0.27586206896551724,14443,0.2685727994425501,0.2831513384884844
1985,Berlin,Urban regions,Kaum,0.13793103448275862,14443,0.13230724095190655,0.1435548280136107
1985,Berlin,Urban regions,Ueberwiegend,0.05747126436781609,14443,0.053675493035305555,0.06126703570032663
1985,Berlin,Urban regions,Voll und ganz,0.04597701149425287,14443,0.042561331665876265,0.04939269132262948
1986,Schleswig-Holstein,Urban regions,Gar nicht,0.65,13742,0.6420251632827644,0.6579748367172357
1986,Schleswig-Holstein,Urban regions,In mancher Beziehung,0.15,13742,0.1440298369580724,0.1559701630419276
1986,Schleswig-Holstein,Urban regions,Kaum,0.15,13742,0.1440298369580724,0.1559701630419276
1986,Schleswig-Holstein,Urban regions,Voll und ganz,0.05,13742,0.0463560038952132,0.053643996104786804
1986,Schleswig-Holstein,Rural regions,In mancher Beziehung,0.5555555555555556,13742,0.5472474197364581,0.5638636913746531
1986,Schleswig-Holstein,Rural regions,Gar nicht,0.4444444444444444,13742,0.4361363086253469,0.4527525802635419
1986,Hamburg,Urban regions,Gar nicht,0.6949152542372882,13742,0.687216733773603,0.7026137747009733
1986,Hamburg,Urban regions,In mancher Beziehung,0.1864406779661017,13742,0.1799289530032338,0.1929524029289696
1986,Hamburg,Urban regions,Kaum,0.1016949152542373,13742,0.0966414108608193,0.10674841964765529
1986,Hamburg,Urban regions,Voll und ganz,0.01694915254237288,13742,0.014790945604074516,0.019107359480671247
1986,Lower Saxony,Urban regions,Gar nicht,0.6547619047619048,13742,0.6468125449136248,0.6627112646101847
1986,Lower Saxony,Urban regions,In mancher Beziehung,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Lower Saxony,Urban regions,Kaum,0.13095238095238096,13742,0.12531198508353147,0.13659277682123044
1986,Lower Saxony,Urban regions,Voll und ganz,0.023809523809523808,13742,0.0212605009089402,0.026358546710107417
1986,Lower Saxony,Urban regions,Ueberwiegend,0.023809523809523808,13742,0.0212605009089402,0.026358546710107417
1986,Lower Saxony,Rural regions,Gar nicht,0.36585365853658536,13742,0.3578002534244734,0.3739070636486973
1986,Lower Saxony,Rural regions,In mancher Beziehung,0.24390243902439024,13742,0.23672237875949512,0.2510824992892854
1986,Lower Saxony,Rural regions,Kaum,0.1951219512195122,13742,0.18849598517489097,0.20174791726413344
1986,Lower Saxony,Rural regions,Voll und ganz,0.12195121951219512,13742,0.11648000811913091,0.12742243090525934
1986,Lower Saxony,Rural regions,Ueberwiegend,0.07317073170731707,13742,0.06881661898467457,0.07752484442995956
1986,Bremen,Urban regions,Gar nicht,0.35,13742,0.34202516328276433,0.3579748367172356
1986,Bremen,Urban regions,In mancher Beziehung,0.35,13742,0.34202516328276433,0.3579748367172356
1986,Bremen,Urban regions,Kaum,0.2,13742,0.19331207967519096,0.20668792032480907
1986,Bremen,Urban regions,Ueberwiegend,0.1,13742,0.09498405975639322,0.10501594024360679
1986,North Rhine-Westphalia,Urban regions,Gar nicht,0.4752623688155922,13742,0.46691270636728005,0.48361203126390434
1986,North Rhine-Westphalia,Urban regions,In mancher Beziehung,0.27886056971514245,13742,0.271362762395452,0.2863583770348329
1986,North Rhine-Westphalia,Urban regions,Kaum,0.17391304347826086,13742,0.16757565894819687,0.18025042800832486
1986,North Rhine-Westphalia,Urban regions,Ueberwiegend,0.038980509745127435,13742,0.035744417042792825,0.042216602447462045
1986,North Rhine-Westphalia,Urban regions,Voll und ganz,0.03298350824587706,13742,0.029997462456788193,0.035969554034965934
1986,Hesse,Urban regions,Gar nicht,0.40069686411149824,13742,0.3925034982850774,0.40889022993791907
1986,Hesse,Urban regions,In mancher Beziehung,0.32752613240418116,13742,0.3196793468510386,0.3353729179573237
1986,Hesse,Urban regions,Kaum,0.17421602787456447,13742,0.16787428867865672,0.18055776707047222
1986,Hesse,Urban regions,Ueberwiegend,0.07317073170731707,13742,0.06881661898467457,0.07752484442995956
1986,Hesse,Urban regions,Voll und ganz,0.024390243902439025,13742,0.021811090117545156,0.026969397687332895
1986,Hesse,Rural regions,Gar nicht,0.6296296296296297,13742,0.6215555729134632,0.6377036863457961
1986,Hesse,Rural regions,In mancher Beziehung,0.18518518518518517,13742,0.1786904166550771,0.19167995371529326
1986,Hesse,Rural regions,Kaum,0.1111111111111111,13742,0.10585658465143576,0.11636563757078645
1986,Hesse,Rural regions,Ueberwiegend,0.07407407407407407,13742,0.06969530202434461,0.07845284612380353
1986,"Rhineland-Palatinate, Saarland",Urban regions,Gar nicht,0.5412844036697247,13742,0.5329530492624958,0.5496157580769537
1986,"Rhineland-Palatinate, Saarland",Urban regions,In mancher Beziehung,0.29357798165137616,13742,0.2859637698530946,0.30119219344965775
1986,"Rhineland-Palatinate, Saarland",Urban regions,Kaum,0.11926605504587157,13742,0.11384714559616815,0.12468496449557498
1986,"Rhineland-Palatinate, Saarland",Urban regions,Ueberwiegend,0.045871559633027525,13742,0.04237366862414297,0.04936945064191208
1986,"Rhineland-Palatinate, Saarland",Rural regions,In mancher Beziehung,1.0,13742,1.0,1.0
1986,Baden-Wuerttemberg,Urban regions,Gar nicht,0.41154562383612664,13742,0.4033175819910303,0.419773665681223
1986,Baden-Wuerttemberg,Urban regions,In mancher Beziehung,0.3258845437616387,13742,0.31804789967307395,0.3337211878502035
1986,Baden-Wuerttemberg,Urban regions,Kaum,0.17318435754189945,13742,0.1668574749854421,0.1795112400983568
1986,Baden-Wuerttemberg,Urban regions,Ueberwiegend,0.061452513966480445,13742,0.05743711177466664,0.06546791615829424
1986,Baden-Wuerttemberg,Urban regions,Voll und ganz,0.027932960893854747,13742,0.025177858814233334,0.03068806297347616
1986,Baden-Wuerttemberg,Rural regions,Gar nicht,0.5666666666666667,13742,0.5583814097229,0.5749519236104333
1986,Baden-Wuerttemberg,Rural regions,In mancher Beziehung,0.17777777777777778,13742,0.17138537044510302,0.18417018511045255
1986,Baden-Wuerttemberg,Rural regions,Kaum,0.14444444444444443,13742,0.13856676863212883,0.15032212025676003
1986,Baden-Wuerttemberg,Rural regions,Voll und ganz,0.07777777777777778,13742,0.07329985442101072,0.08225570113454483
1986,Baden-Wuerttemberg,Rural regions,Ueberwiegend,0.03333333333333333,13742,0.030332037236159893,0.03633462943050677
1986,Bavaria,Urban regions,Gar nicht,0.40106951871657753,13742,0.3928748927459168,0.40926414468723826
1986,Bavaria,Urban regions,In mancher Beziehung,0.27807486631016043,13742,0.27058355148589025,0.2855661811344306
1986,Bavaria,Urban regions,Kaum,0.21390374331550802,13742,0.2070476273334582,0.22075985929755784
1986,Bavaria,Urban regions,Ueberwiegend,0.08021390374331551,13742,0.07567240345914401,0.084755404027487
1986,Bavaria,Urban regions,Voll und ganz,0.026737967914438502,13742,0.024040786310758847,0.029435149518118157
1986,Bavaria,Rural regions,Gar nicht,0.45535714285714285,13742,0.4470306314351205,0.4636836542791652
1986,Bavaria,Rural regions,In mancher Beziehung,0.30357142857142855,13742,0.2958836682248035,0.3112591889180536
1986,Bavaria,Rural regions,Kaum,0.16071428571428573,13742,0.1545736511059965,0.16685492032257496
1986,Bavaria,Rural regions,Ueberwiegend,0.0625,13742,0.058452780618945696,0.0665472193810543
1986,Bavaria,Rural regions,Voll und ganz,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,Berlin,Urban regions,Gar nicht,0.38202247191011235,13742,0.37389862191105083,0.39014632190917387
1986,Berlin,Urban regions,In mancher Beziehung,0.34831460674157305,13742,0.34034868681975805,0.35628052666338805
1986,Berlin,Urban regions,Kaum,0.14606741573033707,13742,0.1401624203130787,0.15197241114759544
1986,Berlin,Urban regions,Ueberwiegend,0.12359550561797752,13742,0.11809269284686531,0.12909831838908972
1987,Schleswig-Holstein,Urban regions,Gar nicht,0.5454545454545454,13496,0.5370537293356233,0.5538553615734675
1987,Schleswig-Holstein,Urban regions,In mancher Beziehung,0.2727272727272727,13496,0.2652133543639184,0.280241191090627
1987,Schleswig-Holstein,Urban regions,Kaum,0.09090909090909091,13496,0.08605887746141869,0.09575930435676314
1987,Schleswig-Holstein,Urban regions,Ueberwiegend,0.045454545454545456,13496,0.041940231936062826,0.048968858973028086
1987,Schleswig-Holstein,Urban regions,Voll und ganz,0.045454545454545456,13496,0.041940231936062826,0.048968858973028086
1987,Schleswig-Holstein,Rural regions,Kaum,0.4166666666666667,13496,0.40834890805362317,0.4249844252797102
1987,Schleswig-Holstein,Rural regions,Gar nicht,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Schleswig-Holstein,Rural regions,In mancher Beziehung,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,Schleswig-Holstein,Rural regions,Ueberwiegend,0.08333333333333333,13496,0.07867029878552022,0.08799636788114644
1987,Hamburg,Urban regions,Gar nicht,0.6181818181818182,13496,0.6099851009539474,0.6263785354096889
1987,Hamburg,Urban regions,In mancher Beziehung,0.21818181818181817,13496,0.21121369695101344,0.2251499394126229
1987,Hamburg,Urban regions,Kaum,0.07272727272727272,13496,0.06834594307542134,0.0771086023791241
1987,Hamburg,Urban regions,Ueberwiegend,0.07272727272727272,13496,0.06834594307542134,0.0771086023791241
1987,Hamburg,Urban regions,Voll und ganz,0.01818181818181818,13496,0.015927642672811885,0.020435993690824477
1987,Lower Saxony,Urban regions,Gar nicht,0.6477272727272727,13496,0.639668124581739,0.6557864208728064
1987,Lower Saxony,Urban regions,In mancher Beziehung,0.18181818181818182,13496,0.1753109376335546,0.18832542600280905
1987,Lower Saxony,Urban regions,Kaum,0.125,13496,0.1194202778962401,0.1305797221037599
1987,Lower Saxony,Urban regions,Voll und ganz,0.03409090909090909,13496,0.031029361924229348,0.037152456257588826
1987,Lower Saxony,Urban regions,Ueberwiegend,0.011363636363636364,13496,0.009575377070158528,0.0131518956571142
1987,Lower Saxony,Rural regions,In mancher Beziehung,0.3902439024390244,13496,0.3820139054654223,0.3984738994126265
1987,Lower Saxony,Rural regions,Gar nicht,0.34146341463414637,13496,0.33346294318395686,0.3494638860843359
1987,Lower Saxony,Rural regions,Kaum,0.0975609756097561,13496,0.09255486388820662,0.10256708733130558
1987,Lower Saxony,Rural regions,Ueberwiegend,0.0975609756097561,13496,0.09255486388820662,0.10256708733130558
1987,Lower Saxony,Rural regions,Voll und ganz,0.07317073170731707,13496,0.06877711562226053,0.0775643477923736
1987,Bremen,Urban regions,Gar nicht,0.47058823529411764,13496,0.4621670957610706,0.47900937482716466
1987,Bremen,Urban regions,In mancher Beziehung,0.23529411764705882,13496,0.2281375251794431,0.24245071011467453
1987,Bremen,Urban regions,Ueberwiegend,0.11764705882352941,13496,0.11221123662893275,0.12308288101812608
1987,Bremen,Urban regions,Kaum,0.11764705882352941,13496,0.11221123662893275,0.12308288101812608
1987,Bremen,Urban regions,Voll und ganz,0.058823529411764705,13496,0.05485376616567427,0.06279329265785515
1987,North Rhine-Westphalia,Urban regions,Gar nicht,0.4764795144157815,13496,0.4680531062207769,0.48490592261078613
1987,North Rhine-Westphalia,Urban regions,In mancher Beziehung,0.2564491654021244,13496,0.24908184573426417,0.2638164850699847
1987,North Rhine-Westphalia,Urban regions,Kaum,0.18057663125948406,13496,0.17408672412274945,0.18706653839621867
1987,North Rhine-Westphalia,Urban regions,Ueberwiegend,0.054628224582701064,13496,0.050794124937251106,0.05846232422815102
1987,North Rhine-Westphalia,Urban regions,Voll und ganz,0.03186646433990895,13496,0.028903079132125382,0.03482984954769252
1987,Hesse,Urban regions,In mancher Beziehung,0.35526315789473684,13496,0.3471885792955901,0.36333773649388357
1987,Hesse,Urban regions,Gar nicht,0.29605263157894735,13496,0.2883505503533135,0.3037547128045812
1987,Hesse,Urban regions,Kaum,0.18421052631578946,13496,0.17767019412972435,0.19075085850185458
1987,Hesse,Urban regions,Ueberwiegend,0.13486842105263158,13496,0.1291054059783792,0.14063143612688397
1987,Hesse,Urban regions,Voll und ganz,0.029605263157894735,13496,0.026745617545101123,0.03246490877068835
1987,Hesse,Rural regions,Gar nicht,0.48484848484848486,13496,0.47641661200213525,0.49328035769483447
1987,Hesse,Rural regions,Kaum,0.2727272727272727,13496,0.2652133543639184,0.280241191090627
1987,Hesse,Rural regions,In mancher Beziehung,0.24242424242424243,13496,0.23519397110798995,0.2496545137404949
1987,"Rhineland-Palatinate, Saarland",Urban regions,Gar nicht,0.411214953271028,13496,0.4029132659502247,0.41951664059183136
1987,"Rhineland-Palatinate, Saarland",Urban regions,In mancher Beziehung,0.35514018691588783,13496,0.34706623604295356,0.3632141377888221
1987,"Rhineland-Palatinate, Saarland",Urban regions,Kaum,0.16822429906542055,13496,0.16191325787426128,0.17453534025657982
1987,"Rhineland-Palatinate, Saarland",Urban regions,Ueberwiegend,0.037383177570093455,13496,0.03418267362475595,0.04058368151543096
1987,"Rhineland-Palatinate, Saarland",Urban regions,Voll und ganz,0.028037383177570093,13496,0.02525224301564515,0.030822523339495037
1987,"Rhineland-Palatinate, Saarland",Rural regions,Gar nicht,1.0,13496,1.0,1.0
1987,Baden-Wuerttemberg,Urban regions,Gar nicht,0.38733705772811916,13496,0.37911824911623887,0.39555586633999945
1987,Baden-Wuerttemberg,Urban regions,In mancher Beziehung,0.29608938547486036,13496,0.28838702725321097,0.30379174369650974
1987,Baden-Wuerttemberg,Urban regions,Kaum,0.22346368715083798,13496,0.21643558765074314,0.2304917866509328
1987,Baden-Wuerttemberg,Urban regions,Ueberwiegend,0.07076350093109869,13496,0.06643715420642674,0.07508984765577065
1987,Baden-Wuerttemberg,Urban regions,Voll und ganz,0.0223463687150838,13496,0.01985263816591737,0.02484009926425023
1987,Baden-Wuerttemberg,Rural regions,Gar nicht,0.6373626373626373,13496,0.6292514746988509,0.6454738000264237
1987,Baden-Wuerttemberg,Rural regions,In mancher Beziehung,0.16483516483516483,13496,0.1585753055635345,0.17109502410679517
1987,Baden-Wuerttemberg,Rural regions,Kaum,0.07692307692307693,13496,0.07242734085322235,0.08141881299293151
1987,Baden-Wuerttemberg,Rural regions,Ueberwiegend,0.06593406593406594,13496,0.06174712116267275,0.07012101070545912
1987,Baden-Wuerttemberg,Rural regions,Voll und ganz,0.054945054945054944,13496,0.05110049734460013,0.05878961254550976
1987,Bavaria,Urban regions,Gar nicht,0.4245810055865922,13496,0.4162417763157774,0.43292023485740694
1987,Bavaria,Urban regions,In mancher Beziehung,0.3016759776536313,13496,0.2939322086054629,0.3094197467017997
1987,Bavaria,Urban regions,Kaum,0.2122905027932961,13496,0.20539125314322643,0.21918975244336575
1987,Bavaria,Urban regions,Ueberwiegend,0.055865921787709494,13496,0.051991170262474136,0.05974067331294485
1987,Bavaria,Urban regions,Voll und ganz,0.00558659217877095,13496,0.00432908490232022,0.00684409945522168
1987,Bavaria,Rural regions,Gar nicht,0.46226415094339623,13496,0.453852463265638,0.4706758386211545
1987,Bavaria,Rural regions,In mancher Beziehung,0.330188679245283,13496,0.3222543381301171,0.3381230203604489
1987,Bavaria,Rural regions,Kaum,0.1320754716981132,13496,0.1263632427891566,0.13778770060706982
1987,Bavaria,Rural regions,Ueberwiegend,0.05660377358490566,13496,0.05270504235863691,0.06050250481117441
1987,Bavaria,Rural regions,Voll und ganz,0.018867924528301886,13496,0.016572413736802502,0.02116343531980127
1987,Berlin,Urban regions,Gar nicht,0.43617021276595747,13496,0.42780348677522845,0.4445369387566865
1987,Berlin,Urban regions,In mancher Beziehung,0.30851063829787234,13496,0.30071805667004603,0.31630321992569865
1987,Berlin,Urban regions,Kaum,0.1595744680851064,13496,0.15339594237591797,0.1657529937942948
1987,Berlin,Urban regions,Ueberwiegend,0.06382978723404255,13496,0.05970555944463253,0.06795401502345257
1987,Berlin,Urban regions,Voll und ganz,0.031914893617021274,13496,0.028949331628119163,0.034880455605923386
1989,Schleswig-Holstein,Urban regions,Gar nicht,0.6086956521739131,12393,0.600103038563154,0.6172882657846722
1989,Schleswig-Holstein,Urban regions,In mancher Beziehung,0.17391304347826086,12393,0.16723964886217704,0.1805864380943447
1989,Schleswig-Holstein,Urban regions,Kaum,0.17391304347826086,12393,0.16723964886217704,0.1805864380943447
1989,Schleswig-Holstein,Urban regions,Voll und ganz,0.043478260869565216,12393,0.039887790468182735,0.0470687312709477
1989,Schleswig-Holstein,Rural regions,In mancher Beziehung,0.6,12393,0.5913747147367365,0.6086252852632634
1989,Schleswig-Holstein,Rural regions,Gar nicht,0.3,12393,0.29193178442041945,0.30806821557958053
1989,Schleswig-Holstein,Rural regions,Kaum,0.1,12393,0.09471811305476431,0.1052818869452357
1989,Hamburg,Urban regions,Gar nicht,0.5909090909090909,12393,0.5822526753580677,0.5995655064601142
1989,Hamburg,Urban regions,In mancher Beziehung,0.2727272727272727,12393,0.2648861043061241,0.28056844114842133
1989,Hamburg,Urban regions,Kaum,0.13636363636363635,12393,0.13032161031176553,0.14240566241550717
1989,Lower Saxony,Urban regions,Gar nicht,0.4888888888888889,12393,0.4800879178646035,0.49768985991317427
1989,Lower Saxony,Urban regions,In mancher Beziehung,0.2222222222222222,12393,0.21490258840564963,0.2295418560387948
1989,Lower Saxony,Urban regions,Kaum,0.2,12393,0.19295748407301908,0.20704251592698095
1989,Lower Saxony,Urban regions,Ueberwiegend,0.06666666666666667,12393,0.06227488637672311,0.07105844695661022
1989,Lower Saxony,Urban regions,Voll und ganz,0.022222222222222223,12393,0.019626957454455814,0.024817486989988632
1989,Lower Saxony,Rural regions,In mancher Beziehung,0.4,12393,0.3913747147367366,0.40862528526326347
1989,Lower Saxony,Rural regions,Gar nicht,0.35,12393,0.3416023349758121,0.35839766502418785
1989,Lower Saxony,Rural regions,Ueberwiegend,0.1,12393,0.09471811305476431,0.1052818869452357
1989,Lower Saxony,Rural regions,Kaum,0.1,12393,0.09471811305476431,0.1052818869452357
1989,Lower Saxony,Rural regions,Voll und ganz,0.05,12393,0.046162798095751814,0.05383720190424819
1989,Bremen,Urban regions,Ueberwiegend,0.375,12393,0.36647639159356327,0.38352360840643673
1989,Bremen,Urban regions,In mancher Beziehung,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Bremen,Urban regions,Gar nicht,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Bremen,Urban regions,Kaum,0.125,12393,0.11917726695406154,0.13082273304593844
1989,North Rhine-Westphalia,Urban regions,Gar nicht,0.46,12393,0.45122507037189397,0.4687749296281061
1989,North Rhine-Westphalia,Urban regions,In mancher Beziehung,0.26166666666666666,12393,0.2539279617770911,0.2694053715562422
1989,North Rhine-Westphalia,Urban regions,Kaum,0.17333333333333334,12393,0.16666873309951796,0.17999793356714872
1989,North Rhine-Westphalia,Urban regions,Ueberwiegend,0.06,12393,0.055818737836480774,0.06418126216351921
1989,North Rhine-Westphalia,Urban regions,Voll und ganz,0.045,12393,0.0413501435051738,0.0486498564948262
1989,Hesse,Urban regions,In mancher Beziehung,0.4300341296928328,12393,0.4213175975841683,0.43875066180149724
1989,Hesse,Urban regions,Gar nicht,0.2627986348122867,12393,0.2550491565512388,0.27054811307333465
1989,Hesse,Urban regions,Kaum,0.17747440273037543,12393,0.1707475732430827,0.18420123221766815
1989,Hesse,Urban regions,Ueberwiegend,0.09556313993174062,12393,0.09038704564456992,0.10073923421891132
1989,Hesse,Urban regions,Voll und ganz,0.034129692832764506,12393,0.03093305493511659,0.03732633073041242
1989,Hesse,Rural regions,Gar nicht,0.5217391304347826,12393,0.5129443100148297,0.5305339508547355
1989,Hesse,Rural regions,In mancher Beziehung,0.2608695652173913,12393,0.2531384864801046,0.268600643954678
1989,Hesse,Rural regions,Kaum,0.13043478260869565,12393,0.12450531589117443,0.13636424932621688
1989,Hesse,Rural regions,Ueberwiegend,0.08695652173913043,12393,0.0819955739579162,0.09191746952034466
1989,"Rhineland-Palatinate, Saarland",Urban regions,In mancher Beziehung,0.3867924528301887,12393,0.3782179176226538,0.39536698803772363
1989,"Rhineland-Palatinate, Saarland",Urban regions,Gar nicht,0.2830188679245283,12393,0.2750878413560056,0.290949894493051
1989,"Rhineland-Palatinate, Saarland",Urban regions,Kaum,0.2358490566037736,12393,0.22837468828504384,0.24332342492250333
1989,"Rhineland-Palatinate, Saarland",Urban regions,Ueberwiegend,0.09433962264150944,12393,0.08919329303762309,0.09948595224539579
1989,Baden-Wuerttemberg,Urban regions,In mancher Beziehung,0.36363636363636365,12393,0.35516693375136227,0.372105793521365
1989,Baden-Wuerttemberg,Urban regions,Gar nicht,0.3418181818181818,12393,0.3334671840635785,0.3501691795727851
1989,Baden-Wuerttemberg,Urban regions,Kaum,0.2,12393,0.19295748407301908,0.20704251592698095
1989,Baden-Wuerttemberg,Urban regions,Ueberwiegend,0.06,12393,0.055818737836480774,0.06418126216351921
