year,migback,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Indirect migration background,Somewhat concerned,0.08117,108,219,0.04492,0.11743
1988,Indirect migration background,Not concerned at all,0.05842,66,219,0.02729,0.08956
1989,No migration background,Very concerned,0.09531,760,6716,0.08829,0.10234
1989,No migration background,Somewhat concerned,0.35750,2951,6716,0.34603,0.36896
1989,No migration background,Not concerned at all,0.38556,3005,6716,0.37392,0.39720
1989,Direct migration background,Very concerned,0.20605,650,2543,0.19032,0.22177
1989,Direct migration background,Somewhat concerned,0.40107,1173,2543,0.38201,0.42012
1989,Direct migration background,Not concerned at all,0.32404,720,2543,0.30585,0.34223
1989,Indirect migration background,Very concerned,0.03326,55,252,0.01107,0.05544
1989,Indirect migration background,Somewhat concerned,0.07904,112,252,0.04567,0.11242
1989,Indirect migration background,Not concerned at all,0.07162,85,252,0.03972,0.10353
1990,No migration background,Very concerned,0.12310,2037,10818,0.11691,0.12930
1990,No migration background,Somewhat concerned,0.36828,5220,10818,0.35919,0.37737
1990,No migration background,Not concerned at all,0.33344,3561,10818,0.32455,0.34232
1990,Direct migration background,Very concerned,0.20702,666,2635,0.19155,0.22250
1990,Direct migration background,Somewhat concerned,0.42029,1225,2635,0.40144,0.43914
1990,Direct migration background,Not concerned at all,0.31077,744,2635,0.29310,0.32845
1990,Indirect migration background,Very concerned,0.03432,47,291,0.01337,0.05528
1990,Indirect migration background,Somewhat concerned,0.08598,145,291,0.05371,0.11824
1990,Indirect migration background,Not concerned at all,0.06731,99,291,0.03847,0.09615
1991,No migration background,Very concerned,0.13087,2162,10526,0.12443,0.13731
1991,No migration background,Somewhat concerned,0.36295,4907,10526,0.35377,0.37214
1991,No migration background,Not concerned at all,0.33311,3457,10526,0.32411,0.34212
1991,Direct migration background,Very concerned,0.18754,578,2595,0.17252,0.20256
1991,Direct migration background,Somewhat concerned,0.44208,1251,2595,0.42297,0.46119
1991,Direct migration background,Not concerned at all,0.32352,766,2595,0.30551,0.34152
1991,Indirect migration background,Very concerned,0.03941,60,346,0.01888,0.05994
1991,Indirect migration background,Somewhat concerned,0.09521,155,346,0.06424,0.12618
1991,Indirect migration background,Not concerned at all,0.07205,131,346,0.04476,0.09933
1992,No migration background,Very concerned,0.13022,1959,10266,0.12371,0.13673
1992,No migration background,Somewhat concerned,0.40615,5247,10266,0.39665,0.41565
1992,No migration background,Not concerned at all,0.28922,3060,10266,0.28045,0.29799
1992,Direct migration background,Very concerned,0.24044,683,2517,0.22375,0.25714
1992,Direct migration background,Somewhat concerned,0.44804,1205,2517,0.42860,0.46747
1992,Direct migration background,Not concerned at all,0.27266,629,2517,0.25526,0.29006
1992,Indirect migration background,Very concerned,0.05298,86,402,0.03105,0.07490
1992,Indirect migration background,Somewhat concerned,0.12250,178,402,0.09041,0.15459
1992,Indirect migration background,Not concerned at all,0.07763,138,402,0.05144,0.10382
1993,No migration background,Very concerned,0.13045,1836,10090,0.12388,0.13702
1993,No migration background,Somewhat concerned,0.41481,5261,10090,0.40520,0.42442
1993,No migration background,Not concerned at all,0.27901,2993,10090,0.27025,0.28776
1993,Direct migration background,Very concerned,0.25581,737,2448,0.23852,0.27310
1993,Direct migration background,Somewhat concerned,0.47481,1210,2448,0.45503,0.49460
1993,Direct migration background,Not concerned at all,0.24103,501,2448,0.22408,0.25797
1993,Indirect migration background,Very concerned,0.05880,96,462,0.03733,0.08028
1993,Indirect migration background,Somewhat concerned,0.16081,238,462,0.12727,0.19434
1993,Indirect migration background,Not concerned at all,0.08302,128,462,0.05783,0.10820
1994,No migration background,Very concerned,0.14271,1931,9969,0.13584,0.14958
1994,No migration background,Somewhat concerned,0.42700,5424,9969,0.41729,0.43671
1994,No migration background,Not concerned at all,0.25457,2614,9969,0.24602,0.26312
1994,Direct migration background,Very concerned,0.28898,730,2342,0.27061,0.30734
1994,Direct migration background,Somewhat concerned,0.44457,1126,2342,0.42444,0.46470
1994,Direct migration background,Not concerned at all,0.24897,486,2342,0.23145,0.26649
1994,Indirect migration background,Very concerned,0.08325,137,485,0.05864,0.10787
1994,Indirect migration background,Somewhat concerned,0.16100,228,485,0.12826,0.19374
1994,Indirect migration background,Not concerned at all,0.07469,120,485,0.05127,0.09811
1995,No migration background,Very concerned,0.12818,1779,9914,0.12159,0.13476
1995,No migration background,Somewhat concerned,0.40913,5185,9914,0.39945,0.41881
1995,No migration background,Not concerned at all,0.28501,2950,9914,0.27613,0.29390
1995,Direct migration background,Very concerned,0.25028,780,2742,0.23406,0.26650
1995,Direct migration background,Somewhat concerned,0.41898,1349,2742,0.40051,0.43745
1995,Direct migration background,Not concerned at all,0.25370,613,2742,0.23741,0.26999
1995,Indirect migration background,Very concerned,0.07833,130,503,0.05483,0.10184
1995,Indirect migration background,Somewhat concerned,0.14672,248,503,0.11577,0.17767
1995,Indirect migration background,Not concerned at all,0.09413,125,503,0.06858,0.11967
1996,No migration background,Very concerned,0.12895,1737,9878,0.12234,0.13556
1996,No migration background,Somewhat concerned,0.43759,5406,9878,0.42780,0.44737
1996,No migration background,Not concerned at all,0.26390,2735,9878,0.25521,0.27259
1996,Direct migration background,Very concerned,0.21741,718,2575,0.20148,0.23335
1996,Direct migration background,Somewhat concerned,0.47692,1340,2575,0.45762,0.49621
1996,Direct migration background,Not concerned at all,0.23205,517,2575,0.21574,0.24836
1996,Indirect migration background,Very concerned,0.08513,131,542,0.06162,0.10865
1996,Indirect migration background,Somewhat concerned,0.17104,287,542,0.13931,0.20278
1996,Indirect migration background,Not concerned at all,0.07272,124,542,0.05084,0.09461
1997,No migration background,Very concerned,0.14946,1914,9754,0.14238,0.15653
1997,No migration background,Somewhat concerned,0.45979,5657,9754,0.44990,0.46968
1997,No migration background,Not concerned at all,0.22147,2183,9754,0.21323,0.22971
1997,Direct migration background,Very concerned,0.27610,795,2460,0.25843,0.29377
1997,Direct migration background,Somewhat concerned,0.46477,1223,2460,0.44505,0.48448
1997,Direct migration background,Not concerned at all,0.20035,442,2460,0.18453,0.21617
1997,Indirect migration background,Very concerned,0.09226,143,564,0.06835,0.11616
1997,Indirect migration background,Somewhat concerned,0.19638,308,564,0.16357,0.22920
1997,Indirect migration background,Not concerned at all,0.07476,113,564,0.05303,0.09648
1998,No migration background,Very concerned,0.18031,2603,11191,0.17319,0.18743
1998,No migration background,Somewhat concerned,0.42335,5831,11191,0.41420,0.43251
1998,No migration background,Not concerned at all,0.22968,2757,11191,0.22188,0.23747
1998,Direct migration background,Very concerned,0.28907,790,2377,0.27084,0.30729
1998,Direct migration background,Somewhat concerned,0.44904,1187,2377,0.42904,0.46904
1998,Direct migration background,Not concerned at all,0.19768,400,2377,0.18167,0.21370
1998,Indirect migration background,Very concerned,0.11410,184,594,0.08851,0.13969
1998,Indirect migration background,Somewhat concerned,0.20430,304,594,0.17185,0.23676
1998,Indirect migration background,Not concerned at all,0.06798,106,594,0.04772,0.08824
1999,No migration background,Very concerned,0.12825,1816,10827,0.12195,0.13455
1999,No migration background,Somewhat concerned,0.42017,5737,10827,0.41087,0.42947
1999,No migration background,Not concerned at all,0.28963,3274,10827,0.28108,0.29817
1999,Direct migration background,Very concerned,0.23506,616,2193,0.21731,0.25282
1999,Direct migration background,Somewhat concerned,0.46954,1128,2193,0.44865,0.49044
1999,Direct migration background,Not concerned at all,0.23792,449,2193,0.22009,0.25574
1999,Indirect migration background,Very concerned,0.09785,161,601,0.07407,0.12162
1999,Indirect migration background,Somewhat concerned,0.18759,284,601,0.15635,0.21883
1999,Indirect migration background,Not concerned at all,0.10806,156,601,0.08322,0.13290
2000,No migration background,Very concerned,0.12807,3238,19798,0.12342,0.13273
2000,No migration background,Somewhat concerned,0.38503,9410,19798,0.37825,0.39181
2000,No migration background,Not concerned at all,0.32248,7150,19798,0.31597,0.32899
2000,Direct migration background,Very concerned,0.21955,833,3273,0.20537,0.23373
2000,Direct migration background,Somewhat concerned,0.45005,1636,3273,0.43300,0.46710
2000,Direct migration background,Not concerned at all,0.23771,804,3273,0.22312,0.25229
2000,Indirect migration background,Very concerned,0.07591,171,809,0.05765,0.09417
2000,Indirect migration background,Somewhat concerned,0.19980,412,809,0.17223,0.22737
2000,Indirect migration background,Not concerned at all,0.10966,226,809,0.08811,0.13120
2001,No migration background,Very concerned,0.12705,2889,18094,0.12219,0.13190
2001,No migration background,Somewhat concerned,0.38428,8636,18094,0.37720,0.39137
2001,No migration background,Not concerned at all,0.32835,6569,18094,0.32151,0.33519
2001,Direct migration background,Very concerned,0.21341,679,2894,0.19848,0.22834
2001,Direct migration background,Somewhat concerned,0.46934,1490,2894,0.45116,0.48753
2001,Direct migration background,Not concerned at all,0.24319,725,2894,0.22755,0.25882
2001,Indirect migration background,Very concerned,0.07464,154,755,0.05588,0.09340
2001,Indirect migration background,Somewhat concerned,0.18041,361,755,0.15296,0.20786
2001,Indirect migration background,Not concerned at all,0.11405,240,755,0.09136,0.13673
2002,No migration background,Very concerned,0.14782,3221,19362,0.14282,0.15282
2002,No migration background,Somewhat concerned,0.42251,9625,19362,0.41556,0.42947
2002,No migration background,Not concerned at all,0.27350,6516,19362,0.26722,0.27978
2002,Direct migration background,Very concerned,0.26835,782,2773,0.25185,0.28484
2002,Direct migration background,Somewhat concerned,0.47977,1412,2773,0.46117,0.49837
2002,Direct migration background,Not concerned at all,0.18634,579,2773,0.17185,0.20084
2002,Indirect migration background,Very concerned,0.08694,168,763,0.06694,0.10695
2002,Indirect migration background,Somewhat concerned,0.19513,381,763,0.16699,0.22327
2002,Indirect migration background,Not concerned at all,0.09072,214,763,0.07033,0.11111
2003,No migration background,Very concerned,0.18653,3993,18675,0.18094,0.19212
2003,No migration background,Somewhat concerned,0.42616,9491,18675,0.41907,0.43326
2003,No migration background,Not concerned at all,0.23315,5191,18675,0.22709,0.23922
2003,Direct migration background,Very concerned,0.34032,895,2592,0.32207,0.35856
2003,Direct migration background,Somewhat concerned,0.44047,1235,2592,0.42136,0.45959
2003,Direct migration background,Not concerned at all,0.15792,462,2592,0.14388,0.17196
2003,Indirect migration background,Very concerned,0.12344,227,767,0.10015,0.14674
2003,Indirect migration background,Somewhat concerned,0.18544,370,767,0.15791,0.21296
2003,Indirect migration background,Not concerned at all,0.07810,170,767,0.05909,0.09710
2004,No migration background,Very concerned,0.21448,4295,18199,0.20851,0.22044
2004,No migration background,Somewhat concerned,0.43147,9320,18199,0.42427,0.43866
2004,No migration background,Not concerned at all,0.20261,4584,18199,0.19677,0.20845
2004,Direct migration background,Very concerned,0.34174,875,2507,0.32317,0.36031
2004,Direct migration background,Somewhat concerned,0.45733,1222,2507,0.43782,0.47683
2004,Direct migration background,Not concerned at all,0.14793,410,2507,0.13403,0.16183
2004,Indirect migration background,Very concerned,0.11104,209,782,0.08900,0.13307
2004,Indirect migration background,Somewhat concerned,0.22075,408,782,0.19166,0.24984
2004,Indirect migration background,Not concerned at all,0.07997,165,782,0.06094,0.09899
2005,No migration background,Very concerned,0.21372,4097,17433,0.20764,0.21981
2005,No migration background,Somewhat concerned,0.43583,8978,17433,0.42846,0.44319
2005,No migration background,Not concerned at all,0.20180,4358,17433,0.19584,0.20776
2005,Direct migration background,Very concerned,0.38872,902,2356,0.36903,0.40841
2005,Direct migration background,Somewhat concerned,0.42983,1102,2356,0.40984,0.44983
2005,Direct migration background,Not concerned at all,0.14259,352,2356,0.12847,0.15671
2005,Indirect migration background,Very concerned,0.13502,237,814,0.11153,0.15852
2005,Indirect migration background,Somewhat concerned,0.25470,437,814,0.22475,0.28465
2005,Indirect migration background,Not concerned at all,0.06669,140,814,0.04954,0.08384
2006,No migration background,Very concerned,0.20873,4225,18663,0.20289,0.21456
2006,No migration background,Somewhat concerned,0.41711,9352,18663,0.41004,0.42419
2006,No migration background,Not concerned at all,0.21735,5086,18663,0.21143,0.22326
2006,Direct migration background,Very concerned,0.38519,901,2363,0.36557,0.40482
2006,Direct migration background,Somewhat concerned,0.42339,1068,2363,0.40346,0.44331
2006,Direct migration background,Not concerned at all,0.14523,394,2363,0.13102,0.15944
2006,Indirect migration background,Very concerned,0.15237,269,803,0.12750,0.17724
2006,Indirect migration background,Somewhat concerned,0.22202,395,803,0.19326,0.25079
2006,Indirect migration background,Not concerned at all,0.06810,139,803,0.05066,0.08554
2007,No migration background,Very concerned,0.19468,3738,17504,0.18881,0.20054
2007,No migration background,Somewhat concerned,0.41648,8709,17504,0.40917,0.42378
2007,No migration background,Not concerned at all,0.23315,5057,17504,0.22689,0.23941
2007,Direct migration background,Very concerned,0.34943,714,2098,0.32902,0.36984
2007,Direct migration background,Somewhat concerned,0.46014,1028,2098,0.43880,0.48147
2007,Direct migration background,Not concerned at all,0.14179,356,2098,0.12686,0.15672
2007,Indirect migration background,Very concerned,0.14780,224,772,0.12275,0.17285
2007,Indirect migration background,Somewhat concerned,0.23706,387,772,0.20704,0.26708
2007,Indirect migration background,Not concerned at all,0.08080,161,772,0.06157,0.10004
2008,No migration background,Very concerned,0.16673,3027,16575,0.16105,0.17240
2008,No migration background,Somewhat concerned,0.43103,8328,16575,0.42349,0.43857
2008,No migration background,Not concerned at all,0.25244,5220,16575,0.24582,0.25905
2008,Direct migration background,Very concerned,0.31913,565,1898,0.29816,0.34011
2008,Direct migration background,Somewhat concerned,0.48754,960,1898,0.46504,0.51003
2008,Direct migration background,Not concerned at all,0.16553,373,1898,0.14881,0.18226
2008,Indirect migration background,Very concerned,0.13103,175,762,0.10705,0.15500
2008,Indirect migration background,Somewhat concerned,0.26411,414,762,0.23279,0.29544
2008,Indirect migration background,Not concerned at all,0.09547,173,762,0.07459,0.11635
2009,No migration background,Very concerned,0.19139,3300,15586,0.18521,0.19756
2009,No migration background,Somewhat concerned,0.45101,8236,15586,0.44320,0.45883
2009,No migration background,Not concerned at all,0.20919,4050,15586,0.20281,0.21558
2009,Direct migration background,Very concerned,0.33613,553,1652,0.31335,0.35892
2009,Direct migration background,Somewhat concerned,0.49745,830,1652,0.47333,0.52157
2009,Direct migration background,Not concerned at all,0.13609,269,1652,0.11955,0.15263
2009,Indirect migration background,Very concerned,0.14732,187,701,0.12106,0.17357
2009,Indirect migration background,Somewhat concerned,0.28198,368,701,0.24865,0.31532
2009,Indirect migration background,Not concerned at all,0.09495,146,701,0.07323,0.11666
2010,No migration background,Very concerned,0.18386,4512,19855,0.17848,0.18925
2010,No migration background,Somewhat concerned,0.42733,9871,19855,0.42045,0.43421
2010,No migration background,Not concerned at all,0.24665,5472,19855,0.24066,0.25265
2010,Direct migration background,Very concerned,0.34280,1142,2927,0.32561,0.36000
2010,Direct migration background,Somewhat concerned,0.46613,1335,2927,0.44806,0.48421
2010,Direct migration background,Not concerned at all,0.15390,450,2927,0.14083,0.16698
2010,Indirect migration background,Very concerned,0.14970,355,1102,0.12863,0.17078
2010,Indirect migration background,Somewhat concerned,0.23080,536,1102,0.20591,0.25569
2010,Indirect migration background,Not concerned at all,0.08591,211,1102,0.06936,0.10246
2011,No migration background,Very concerned,0.15086,4430,23590,0.14630,0.15543
2011,No migration background,Somewhat concerned,0.40331,11224,23590,0.39705,0.40957
2011,No migration background,Not concerned at all,0.28995,7936,23590,0.28416,0.29574
2011,Direct migration background,Very concerned,0.25434,953,3260,0.23939,0.26929
2011,Direct migration background,Somewhat concerned,0.47318,1580,3260,0.45603,0.49032
2011,Direct migration background,Not concerned at all,0.22517,727,3260,0.21083,0.23951
2011,Indirect migration background,Very concerned,0.10911,294,1249,0.09181,0.12641
2011,Indirect migration background,Somewhat concerned,0.23976,645,1249,0.21607,0.26345
2011,Indirect migration background,Not concerned at all,0.10658,310,1249,0.08946,0.12370
2012,No migration background,Very concerned,0.15399,4237,23189,0.14934,0.15863
2012,No migration background,Somewhat concerned,0.41278,11326,23189,0.40644,0.41912
2012,No migration background,Not concerned at all,0.28533,7626,23189,0.27952,0.29115
2012,Direct migration background,Very concerned,0.26257,896,3113,0.24711,0.27803
2012,Direct migration background,Somewhat concerned,0.46906,1546,3113,0.45153,0.48660
2012,Direct migration background,Not concerned at all,0.22642,671,3113,0.21171,0.24112
2012,Indirect migration background,Very concerned,0.11075,299,1215,0.09310,0.12840
2012,Indirect migration background,Somewhat concerned,0.23353,629,1215,0.20973,0.25733
2012,Indirect migration background,Not concerned at all,0.11523,287,1215,0.09727,0.13319
2013,No migration background,Very concerned,0.12789,3382,21973,0.12347,0.13231
2013,No migration background,Somewhat concerned,0.40265,10436,21973,0.39617,0.40914
2013,No migration background,Not concerned at all,0.32233,8155,21973,0.31615,0.32851
2013,Direct migration background,Very concerned,0.20854,1437,6478,0.19865,0.21844
2013,Direct migration background,Somewhat concerned,0.48234,3408,6478,0.47017,0.49451
2013,Direct migration background,Not concerned at all,0.27156,1633,6478,0.26073,0.28239
2013,Indirect migration background,Very concerned,0.09066,391,2057,0.07825,0.10307
2013,Indirect migration background,Somewhat concerned,0.23675,1014,2057,0.21838,0.25513
2013,Indirect migration background,Not concerned at all,0.15000,652,2057,0.13456,0.16543
2014,No migration background,Very concerned,0.11770,2968,20069,0.11324,0.12216
2014,No migration background,Somewhat concerned,0.39777,9312,20069,0.39100,0.40454
2014,No migration background,Not concerned at all,0.34190,7789,20069,0.33534,0.34846
2014,Direct migration background,Very concerned,0.23148,1296,5192,0.22001,0.24296
2014,Direct migration background,Somewhat concerned,0.46472,2680,5192,0.45115,0.47829
2014,Direct migration background,Not concerned at all,0.26147,1216,5192,0.24952,0.27343
2014,Indirect migration background,Very concerned,0.10207,364,1708,0.08771,0.11643
2014,Indirect migration background,Somewhat concerned,0.23817,839,1708,0.21796,0.25837
2014,Indirect migration background,Not concerned at all,0.14850,505,1708,0.13163,0.16537
2015,No migration background,Very concerned,0.11135,2625,19049,0.10688,0.11582
2015,No migration background,Somewhat concerned,0.39035,8804,19049,0.38342,0.39727
2015,No migration background,Not concerned at all,0.35391,7620,19049,0.34711,0.36070
2015,Direct migration background,Very concerned,0.22691,1438,5963,0.21628,0.23754
2015,Direct migration background,Somewhat concerned,0.46590,3113,5963,0.45324,0.47856
2015,Direct migration background,Not concerned at all,0.26314,1412,5963,0.25196,0.27431
2015,Indirect migration background,Very concerned,0.08619,319,1613,0.07249,0.09989
2015,Indirect migration background,Somewhat concerned,0.25430,815,1613,0.23305,0.27556
2015,Indirect migration background,Not concerned at all,0.15090,479,1613,0.13343,0.16838
2016,No migration background,Very concerned,0.10574,2250,17747,0.10121,0.11026
2016,No migration background,Somewhat concerned,0.37214,7818,17747,0.36503,0.37926
2016,No migration background,Not concerned at all,0.37850,7679,17747,0.37136,0.38564
2016,Direct migration background,Very concerned,0.21747,1990,7876,0.20836,0.22658
2016,Direct migration background,Somewhat concerned,0.44742,3851,7876,0.43644,0.45841
2016,Direct migration background,Not concerned at all,0.28309,2035,7876,0.27314,0.29304
2016,Indirect migration background,Very concerned,0.07680,269,1485,0.06325,0.09034
2016,Indirect migration background,Somewhat concerned,0.25317,711,1485,0.23104,0.27529
2016,Indirect migration background,Not concerned at all,0.17620,505,1485,0.15681,0.19558
2017,No migration background,Very concerned,0.10818,2523,20052,0.10388,0.11248
2017,No migration background,Somewhat concerned,0.39079,9212,20052,0.38404,0.39754
2017,No migration background,Not concerned at all,0.35714,8317,20052,0.35050,0.36377
2017,Direct migration background,Very concerned,0.23410,2395,8668,0.22519,0.24302
2017,Direct migration background,Somewhat concerned,0.45463,4230,8668,0.44415,0.46512
2017,Direct migration background,Not concerned at all,0.25030,2043,8668,0.24118,0.25942
2017,Indirect migration background,Very concerned,0.08070,306,1624,0.06744,0.09395
2017,Indirect migration background,Somewhat concerned,0.24468,766,1624,0.22376,0.26559
2017,Indirect migration background,Not concerned at all,0.17581,552,1624,0.15729,0.19433
2018,No migration background,Very concerned,0.07164,1752,19399,0.06801,0.07527
2018,No migration background,Somewhat concerned,0.36323,8286,19399,0.35647,0.37000
2018,No migration background,Not concerned at all,0.42649,9361,19399,0.41953,0.43345
2018,Direct migration background,Very concerned,0.16774,1896,8081,0.15960,0.17589
2018,Direct migration background,Somewhat concerned,0.46276,3953,8081,0.45188,0.47363
2018,Direct migration background,Not concerned at all,0.31240,2232,8081,0.30230,0.32251
2018,Indirect migration background,Very concerned,0.05793,228,1629,0.04658,0.06927
2018,Indirect migration background,Somewhat concerned,0.26343,817,1629,0.24203,0.28482
2018,Indirect migration background,Not concerned at all,0.19650,584,1629,0.17720,0.21580
2019,No migration background,Very concerned,0.08651,2042,20098,0.08262,0.09040
2019,No migration background,Somewhat concerned,0.37419,8844,20098,0.36750,0.38088
2019,No migration background,Not concerned at all,0.39524,9212,20098,0.38848,0.40200
2019,Direct migration background,Very concerned,0.19427,1558,7284,0.18518,0.20336
2019,Direct migration background,Somewhat concerned,0.47355,3531,7284,0.46208,0.48502
2019,Direct migration background,Not concerned at all,0.27525,2195,7284,0.26499,0.28551
2019,Indirect migration background,Very concerned,0.08569,263,1567,0.07183,0.09956
2019,Indirect migration background,Somewhat concerned,0.24641,756,1567,0.22506,0.26775
2019,Indirect migration background,Not concerned at all,0.17729,548,1567,0.15838,0.19621
2020,No migration background,Very concerned,0.08031,1765,18517,0.07640,0.08423
2020,No migration background,Somewhat concerned,0.36315,7939,18517,0.35622,0.37008
2020,No migration background,Not concerned at all,0.40950,8813,18517,0.40242,0.41659
2020,Direct migration background,Very concerned,0.18545,1766,9216,0.17751,0.19338
2020,Direct migration background,Somewhat concerned,0.48292,4654,9216,0.47272,0.49313
2020,Direct migration background,Not concerned at all,0.27502,2796,9216,0.26590,0.28414
2020,Indirect migration background,Very concerned,0.06976,227,1534,0.05700,0.08251
2020,Indirect migration background,Somewhat concerned,0.22729,731,1534,0.20631,0.24827
2020,Indirect migration background,Not concerned at all,0.20270,576,1534,0.18258,0.22283
2021,No migration background,Very concerned,0.08215,1140,13193,0.07747,0.08684
2021,No migration background,Somewhat concerned,0.33301,5001,13193,0.32496,0.34105
2021,No migration background,Not concerned at all,0.43956,7052,13193,0.43109,0.44803
2021,Direct migration background,Very concerned,0.18771,1158,5355,0.17725,0.19817
2021,Direct migration background,Somewhat concerned,0.44318,2549,5355,0.42987,0.45649
2021,Direct migration background,Not concerned at all,0.29845,1648,5355,0.28620,0.31071
2021,Indirect migration background,Very concerned,0.07158,131,939,0.05508,0.08808
2021,Indirect migration background,Somewhat concerned,0.19055,391,939,0.16542,0.21568
2021,Indirect migration background,Not concerned at all,0.21418,417,939,0.18793,0.24044
