year,age_gr,quintil_oecd,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,66 and older,1st Quintile,Very concerned,0.16958,62,349,0.13015,0.20901
1984,66 and older,1st Quintile,Somewhat concerned,0.33870,118,349,0.28898,0.38843
1984,66 and older,1st Quintile,Not concerned at all,0.48906,169,349,0.43654,0.54158
1984,66 and older,2nd Quintile,Somewhat concerned,0.33944,92,236,0.27890,0.39998
1984,66 and older,2nd Quintile,Not concerned at all,0.54099,144,236,0.47728,0.60471
1984,66 and older,3rd Quintile,Somewhat concerned,0.32311,83,223,0.26159,0.38463
1984,66 and older,3rd Quintile,Not concerned at all,0.60723,140,223,0.54299,0.67148
1984,66 and older,4th Quintile,Somewhat concerned,0.21197,41,190,0.15370,0.27024
1984,66 and older,4th Quintile,Not concerned at all,0.71462,149,190,0.65023,0.77900
1984,66 and older,5th Quintile,Somewhat concerned,0.19694,41,175,0.13785,0.25604
1984,66 and older,5th Quintile,Not concerned at all,0.68879,134,175,0.61999,0.75758
1985,17-29 y.,1st Quintile,Very concerned,0.34418,270,767,0.31053,0.37782
1985,17-29 y.,1st Quintile,Somewhat concerned,0.44918,344,767,0.41396,0.48441
1985,17-29 y.,1st Quintile,Not concerned at all,0.19925,153,767,0.17097,0.22754
1985,17-29 y.,2nd Quintile,Very concerned,0.19941,128,585,0.16701,0.23182
1985,17-29 y.,2nd Quintile,Somewhat concerned,0.54340,317,585,0.50300,0.58380
1985,17-29 y.,2nd Quintile,Not concerned at all,0.24474,140,585,0.20987,0.27961
1985,17-29 y.,3rd Quintile,Very concerned,0.18856,137,644,0.15832,0.21879
1985,17-29 y.,3rd Quintile,Somewhat concerned,0.49736,318,644,0.45872,0.53601
1985,17-29 y.,3rd Quintile,Not concerned at all,0.30904,189,644,0.27332,0.34475
1985,17-29 y.,4th Quintile,Very concerned,0.14164,99,622,0.11422,0.16907
1985,17-29 y.,4th Quintile,Somewhat concerned,0.54297,334,622,0.50379,0.58215
1985,17-29 y.,4th Quintile,Not concerned at all,0.30630,189,622,0.27004,0.34255
1985,17-29 y.,5th Quintile,Very concerned,0.12744,64,485,0.09773,0.15715
1985,17-29 y.,5th Quintile,Somewhat concerned,0.43776,217,485,0.39356,0.48196
1985,17-29 y.,5th Quintile,Not concerned at all,0.42016,204,485,0.37619,0.46413
1985,30-45 y.,1st Quintile,Very concerned,0.35190,235,674,0.31581,0.38798
1985,30-45 y.,1st Quintile,Somewhat concerned,0.47855,321,674,0.44081,0.51629
1985,30-45 y.,1st Quintile,Not concerned at all,0.15835,118,674,0.13077,0.18593
1985,30-45 y.,2nd Quintile,Very concerned,0.24168,182,733,0.21067,0.27269
1985,30-45 y.,2nd Quintile,Somewhat concerned,0.50510,375,733,0.46888,0.54132
1985,30-45 y.,2nd Quintile,Not concerned at all,0.24257,176,733,0.21152,0.27362
1985,30-45 y.,3rd Quintile,Very concerned,0.15250,109,640,0.12463,0.18038
1985,30-45 y.,3rd Quintile,Somewhat concerned,0.50801,323,640,0.46925,0.54677
1985,30-45 y.,3rd Quintile,Not concerned at all,0.32881,208,640,0.29238,0.36523
1985,30-45 y.,4th Quintile,Very concerned,0.13774,105,666,0.11155,0.16393
1985,30-45 y.,4th Quintile,Somewhat concerned,0.44951,298,666,0.41170,0.48732
1985,30-45 y.,4th Quintile,Not concerned at all,0.39622,263,666,0.35905,0.43340
1985,30-45 y.,5th Quintile,Very concerned,0.09186,68,724,0.07081,0.11291
1985,30-45 y.,5th Quintile,Somewhat concerned,0.42287,319,724,0.38686,0.45888
1985,30-45 y.,5th Quintile,Not concerned at all,0.47932,337,724,0.44290,0.51574
1985,46-65 y.,1st Quintile,Very concerned,0.37238,195,523,0.33091,0.41386
1985,46-65 y.,1st Quintile,Somewhat concerned,0.39299,211,523,0.35109,0.43489
1985,46-65 y.,1st Quintile,Not concerned at all,0.20703,117,523,0.17227,0.24178
1985,46-65 y.,2nd Quintile,Very concerned,0.27272,152,562,0.23587,0.30958
1985,46-65 y.,2nd Quintile,Somewhat concerned,0.44646,259,562,0.40532,0.48760
1985,46-65 y.,2nd Quintile,Not concerned at all,0.26209,151,562,0.22570,0.29848
1985,46-65 y.,3rd Quintile,Very concerned,0.21619,158,672,0.18504,0.24733
1985,46-65 y.,3rd Quintile,Somewhat concerned,0.40561,279,672,0.36845,0.44276
1985,46-65 y.,3rd Quintile,Not concerned at all,0.36087,235,672,0.32453,0.39721
1985,46-65 y.,4th Quintile,Very concerned,0.13925,108,707,0.11371,0.16478
1985,46-65 y.,4th Quintile,Somewhat concerned,0.44090,318,707,0.40427,0.47752
1985,46-65 y.,4th Quintile,Not concerned at all,0.39938,281,707,0.36326,0.43551
1985,46-65 y.,5th Quintile,Very concerned,0.08723,75,769,0.06727,0.10718
1985,46-65 y.,5th Quintile,Somewhat concerned,0.36920,301,769,0.33506,0.40333
1985,46-65 y.,5th Quintile,Not concerned at all,0.52268,393,769,0.48736,0.55801
1985,66 and older,1st Quintile,Very concerned,0.20758,55,249,0.15711,0.25806
1985,66 and older,1st Quintile,Somewhat concerned,0.35002,89,249,0.29066,0.40939
1985,66 and older,1st Quintile,Not concerned at all,0.41472,105,249,0.35340,0.47604
1985,66 and older,2nd Quintile,Very concerned,0.14251,38,248,0.09892,0.18611
1985,66 and older,2nd Quintile,Somewhat concerned,0.34131,83,248,0.28218,0.40044
1985,66 and older,2nd Quintile,Not concerned at all,0.48897,127,248,0.42662,0.55131
1985,66 and older,3rd Quintile,Somewhat concerned,0.29852,66,200,0.23494,0.36210
1985,66 and older,3rd Quintile,Not concerned at all,0.58951,134,200,0.52116,0.65786
1985,66 and older,4th Quintile,Somewhat concerned,0.26837,56,175,0.20253,0.33421
1985,66 and older,4th Quintile,Not concerned at all,0.59187,119,175,0.51884,0.66489
1985,66 and older,5th Quintile,Somewhat concerned,0.21909,35,155,0.15376,0.28441
1985,66 and older,5th Quintile,Not concerned at all,0.68943,120,155,0.61634,0.76251
1986,17-29 y.,1st Quintile,Very concerned,0.27376,192,651,0.23948,0.30804
1986,17-29 y.,1st Quintile,Somewhat concerned,0.45032,295,651,0.41207,0.48857
1986,17-29 y.,1st Quintile,Not concerned at all,0.26057,164,651,0.22683,0.29432
1986,17-29 y.,2nd Quintile,Very concerned,0.22485,150,602,0.19147,0.25823
1986,17-29 y.,2nd Quintile,Somewhat concerned,0.44848,268,602,0.40871,0.48824
1986,17-29 y.,2nd Quintile,Not concerned at all,0.31652,184,602,0.27933,0.35370
1986,17-29 y.,3rd Quintile,Very concerned,0.18302,120,607,0.15224,0.21381
1986,17-29 y.,3rd Quintile,Somewhat concerned,0.52222,309,607,0.48245,0.56200
1986,17-29 y.,3rd Quintile,Not concerned at all,0.27948,178,607,0.24375,0.31521
1986,17-29 y.,4th Quintile,Very concerned,0.14406,105,655,0.11715,0.17098
1986,17-29 y.,4th Quintile,Somewhat concerned,0.45018,304,655,0.41205,0.48831
1986,17-29 y.,4th Quintile,Not concerned at all,0.38894,246,655,0.35157,0.42630
1986,17-29 y.,5th Quintile,Very concerned,0.10761,57,494,0.08025,0.13496
1986,17-29 y.,5th Quintile,Somewhat concerned,0.48308,232,494,0.43897,0.52719
1986,17-29 y.,5th Quintile,Not concerned at all,0.39876,205,494,0.35554,0.44199
1986,30-45 y.,1st Quintile,Very concerned,0.34313,191,593,0.30489,0.38138
1986,30-45 y.,1st Quintile,Somewhat concerned,0.48923,297,593,0.44896,0.52949
1986,30-45 y.,1st Quintile,Not concerned at all,0.15292,105,593,0.12392,0.18191
1986,30-45 y.,2nd Quintile,Very concerned,0.17929,137,679,0.15041,0.20816
1986,30-45 y.,2nd Quintile,Somewhat concerned,0.48099,317,679,0.44338,0.51860
1986,30-45 y.,2nd Quintile,Not concerned at all,0.32762,225,679,0.29229,0.36295
1986,30-45 y.,3rd Quintile,Very concerned,0.15776,106,649,0.12970,0.18583
1986,30-45 y.,3rd Quintile,Somewhat concerned,0.45572,310,649,0.41738,0.49407
1986,30-45 y.,3rd Quintile,Not concerned at all,0.36761,233,649,0.33049,0.40473
1986,30-45 y.,4th Quintile,Very concerned,0.11139,85,637,0.08694,0.13584
1986,30-45 y.,4th Quintile,Somewhat concerned,0.40497,273,637,0.36682,0.44312
1986,30-45 y.,4th Quintile,Not concerned at all,0.47549,279,637,0.43668,0.51431
1986,30-45 y.,5th Quintile,Very concerned,0.08743,57,670,0.06602,0.10883
1986,30-45 y.,5th Quintile,Somewhat concerned,0.36076,249,670,0.32437,0.39715
1986,30-45 y.,5th Quintile,Not concerned at all,0.53426,364,670,0.49646,0.57206
1986,46-65 y.,1st Quintile,Very concerned,0.28563,179,546,0.24771,0.32356
1986,46-65 y.,1st Quintile,Somewhat concerned,0.45700,239,546,0.41518,0.49883
1986,46-65 y.,1st Quintile,Not concerned at all,0.24403,128,546,0.20797,0.28009
1986,46-65 y.,2nd Quintile,Very concerned,0.19338,122,529,0.15969,0.22707
1986,46-65 y.,2nd Quintile,Somewhat concerned,0.40208,211,529,0.36026,0.44390
1986,46-65 y.,2nd Quintile,Not concerned at all,0.38473,196,529,0.34323,0.42623
1986,46-65 y.,3rd Quintile,Very concerned,0.12731,91,600,0.10062,0.15401
1986,46-65 y.,3rd Quintile,Somewhat concerned,0.41253,261,600,0.37310,0.45195
1986,46-65 y.,3rd Quintile,Not concerned at all,0.41856,248,600,0.37905,0.45807
1986,46-65 y.,4th Quintile,Very concerned,0.13013,107,734,0.10577,0.15449
1986,46-65 y.,4th Quintile,Somewhat concerned,0.40622,303,734,0.37066,0.44177
1986,46-65 y.,4th Quintile,Not concerned at all,0.44726,324,734,0.41126,0.48325
1986,46-65 y.,5th Quintile,Very concerned,0.09515,80,759,0.07426,0.11603
1986,46-65 y.,5th Quintile,Somewhat concerned,0.32120,259,759,0.28795,0.35444
1986,46-65 y.,5th Quintile,Not concerned at all,0.56774,420,759,0.53247,0.60301
1986,66 and older,1st Quintile,Very concerned,0.17323,44,248,0.12604,0.22043
1986,66 and older,1st Quintile,Somewhat concerned,0.27975,74,248,0.22377,0.33573
1986,66 and older,1st Quintile,Not concerned at all,0.52454,130,248,0.46226,0.58682
1986,66 and older,2nd Quintile,Somewhat concerned,0.28283,74,215,0.22249,0.34318
1986,66 and older,2nd Quintile,Not concerned at all,0.60272,141,215,0.53716,0.66828
1986,66 and older,3rd Quintile,Somewhat concerned,0.21015,47,200,0.15354,0.26675
1986,66 and older,3rd Quintile,Not concerned at all,0.73061,153,200,0.66896,0.79225
1986,66 and older,4th Quintile,Somewhat concerned,0.23086,39,149,0.16297,0.29875
1986,66 and older,4th Quintile,Not concerned at all,0.67897,110,149,0.60375,0.75419
1986,66 and older,5th Quintile,Not concerned at all,0.79140,119,119,0.71809,0.86471
1987,17-29 y.,1st Quintile,Very concerned,0.27558,183,627,0.24058,0.31058
1987,17-29 y.,1st Quintile,Somewhat concerned,0.51336,315,627,0.47421,0.55252
1987,17-29 y.,1st Quintile,Not concerned at all,0.18768,129,627,0.15709,0.21827
1987,17-29 y.,2nd Quintile,Very concerned,0.22987,148,612,0.19651,0.26323
1987,17-29 y.,2nd Quintile,Somewhat concerned,0.51942,321,612,0.47980,0.55904
1987,17-29 y.,2nd Quintile,Not concerned at all,0.24217,143,612,0.20820,0.27614
1987,17-29 y.,3rd Quintile,Very concerned,0.15365,105,604,0.12487,0.18244
1987,17-29 y.,3rd Quintile,Somewhat concerned,0.53536,315,604,0.49555,0.57517
1987,17-29 y.,3rd Quintile,Not concerned at all,0.30466,184,604,0.26793,0.34140
1987,17-29 y.,4th Quintile,Very concerned,0.15225,98,651,0.12463,0.17987
1987,17-29 y.,4th Quintile,Somewhat concerned,0.48280,318,651,0.44438,0.52121
1987,17-29 y.,4th Quintile,Not concerned at all,0.35550,235,651,0.31870,0.39230
1987,17-29 y.,5th Quintile,Very concerned,0.13319,67,474,0.10257,0.16381
1987,17-29 y.,5th Quintile,Somewhat concerned,0.50952,250,474,0.46447,0.55458
1987,17-29 y.,5th Quintile,Not concerned at all,0.33928,157,474,0.29661,0.38195
1987,30-45 y.,1st Quintile,Very concerned,0.34157,183,544,0.30168,0.38146
1987,30-45 y.,1st Quintile,Somewhat concerned,0.46342,246,544,0.42147,0.50536
1987,30-45 y.,1st Quintile,Not concerned at all,0.16840,115,544,0.13693,0.19988
1987,30-45 y.,2nd Quintile,Very concerned,0.18653,123,655,0.15668,0.21639
1987,30-45 y.,2nd Quintile,Somewhat concerned,0.50671,332,655,0.46839,0.54503
1987,30-45 y.,2nd Quintile,Not concerned at all,0.29463,200,655,0.25969,0.32957
1987,30-45 y.,3rd Quintile,Very concerned,0.10536,81,640,0.08156,0.12917
1987,30-45 y.,3rd Quintile,Somewhat concerned,0.54856,351,640,0.50997,0.58714
1987,30-45 y.,3rd Quintile,Not concerned at all,0.33343,208,640,0.29688,0.36999
1987,30-45 y.,4th Quintile,Very concerned,0.12659,83,616,0.10031,0.15287
1987,30-45 y.,4th Quintile,Somewhat concerned,0.48716,303,616,0.44766,0.52666
1987,30-45 y.,4th Quintile,Not concerned at all,0.38376,230,616,0.34532,0.42219
1987,30-45 y.,5th Quintile,Very concerned,0.07856,54,674,0.05824,0.09889
1987,30-45 y.,5th Quintile,Somewhat concerned,0.40806,282,674,0.37093,0.44519
1987,30-45 y.,5th Quintile,Not concerned at all,0.50100,338,674,0.46323,0.53878
1987,46-65 y.,1st Quintile,Very concerned,0.31240,170,508,0.27206,0.35275
1987,46-65 y.,1st Quintile,Somewhat concerned,0.48205,235,508,0.43856,0.52555
1987,46-65 y.,1st Quintile,Not concerned at all,0.18268,103,508,0.14904,0.21631
1987,46-65 y.,2nd Quintile,Very concerned,0.17494,118,530,0.14257,0.20732
1987,46-65 y.,2nd Quintile,Somewhat concerned,0.49025,262,530,0.44765,0.53285
1987,46-65 y.,2nd Quintile,Not concerned at all,0.31518,150,530,0.27559,0.35477
1987,46-65 y.,3rd Quintile,Very concerned,0.16624,104,624,0.13701,0.19548
1987,46-65 y.,3rd Quintile,Somewhat concerned,0.43764,296,624,0.39868,0.47659
1987,46-65 y.,3rd Quintile,Not concerned at all,0.37754,224,624,0.33948,0.41561
1987,46-65 y.,4th Quintile,Very concerned,0.10017,87,733,0.07842,0.12192
1987,46-65 y.,4th Quintile,Somewhat concerned,0.45026,333,733,0.41422,0.48630
1987,46-65 y.,4th Quintile,Not concerned at all,0.42364,313,733,0.38784,0.45943
1987,46-65 y.,5th Quintile,Very concerned,0.12069,96,753,0.09741,0.14397
1987,46-65 y.,5th Quintile,Somewhat concerned,0.36284,287,753,0.32847,0.39721
1987,46-65 y.,5th Quintile,Not concerned at all,0.49313,370,753,0.45739,0.52886
1987,66 and older,1st Quintile,Very concerned,0.12874,42,304,0.09103,0.16645
1987,66 and older,1st Quintile,Somewhat concerned,0.31653,100,304,0.26416,0.36890
1987,66 and older,1st Quintile,Not concerned at all,0.53126,162,304,0.47507,0.58745
1987,66 and older,2nd Quintile,Somewhat concerned,0.30794,74,214,0.24594,0.36994
1987,66 and older,2nd Quintile,Not concerned at all,0.62887,140,214,0.56399,0.69375
1987,66 and older,3rd Quintile,Somewhat concerned,0.22446,53,192,0.16529,0.28363
1987,66 and older,3rd Quintile,Not concerned at all,0.70085,139,192,0.63591,0.76579
1987,66 and older,4th Quintile,Somewhat concerned,0.20995,37,150,0.14455,0.27534
1987,66 and older,4th Quintile,Not concerned at all,0.68978,113,150,0.61550,0.76406
1987,66 and older,5th Quintile,Not concerned at all,0.71817,111,111,0.63409,0.80224
1988,17-29 y.,1st Quintile,Very concerned,0.27619,200,635,0.24138,0.31099
1988,17-29 y.,1st Quintile,Somewhat concerned,0.45154,278,635,0.41280,0.49028
1988,17-29 y.,1st Quintile,Not concerned at all,0.26574,157,635,0.23135,0.30012
1988,17-29 y.,2nd Quintile,Very concerned,0.20359,125,559,0.17018,0.23700
1988,17-29 y.,2nd Quintile,Somewhat concerned,0.51453,278,559,0.47306,0.55600
1988,17-29 y.,2nd Quintile,Not concerned at all,0.27954,156,559,0.24230,0.31677
1988,17-29 y.,3rd Quintile,Very concerned,0.14160,109,599,0.11366,0.16955
1988,17-29 y.,3rd Quintile,Somewhat concerned,0.53668,317,599,0.49672,0.57665
1988,17-29 y.,3rd Quintile,Not concerned at all,0.30177,173,599,0.26498,0.33856
1988,17-29 y.,4th Quintile,Very concerned,0.12672,82,618,0.10047,0.15297
1988,17-29 y.,4th Quintile,Somewhat concerned,0.53158,344,618,0.49221,0.57096
1988,17-29 y.,4th Quintile,Not concerned at all,0.32622,192,618,0.28923,0.36322
1988,17-29 y.,5th Quintile,Very concerned,0.09381,47,430,0.06622,0.12140
1988,17-29 y.,5th Quintile,Somewhat concerned,0.56191,242,430,0.51495,0.60886
1988,17-29 y.,5th Quintile,Not concerned at all,0.32620,141,430,0.28183,0.37056
1988,30-45 y.,1st Quintile,Very concerned,0.34193,173,529,0.30147,0.38239
1988,30-45 y.,1st Quintile,Somewhat concerned,0.46956,254,529,0.42699,0.51213
1988,30-45 y.,1st Quintile,Not concerned at all,0.17649,102,529,0.14397,0.20901
1988,30-45 y.,2nd Quintile,Very concerned,0.19075,122,641,0.16031,0.22119
1988,30-45 y.,2nd Quintile,Somewhat concerned,0.53791,353,641,0.49929,0.57654
1988,30-45 y.,2nd Quintile,Not concerned at all,0.26614,166,641,0.23190,0.30038
1988,30-45 y.,3rd Quintile,Very concerned,0.14018,92,590,0.11215,0.16822
1988,30-45 y.,3rd Quintile,Somewhat concerned,0.50910,305,590,0.46873,0.54947
1988,30-45 y.,3rd Quintile,Not concerned at all,0.33677,193,590,0.29861,0.37494
1988,30-45 y.,4th Quintile,Very concerned,0.11570,69,553,0.08901,0.14238
1988,30-45 y.,4th Quintile,Somewhat concerned,0.45829,265,553,0.41672,0.49985
1988,30-45 y.,4th Quintile,Not concerned at all,0.41824,219,553,0.37709,0.45939
1988,30-45 y.,5th Quintile,Very concerned,0.06499,45,610,0.04541,0.08457
1988,30-45 y.,5th Quintile,Somewhat concerned,0.45192,289,610,0.41239,0.49145
1988,30-45 y.,5th Quintile,Not concerned at all,0.47578,276,610,0.43611,0.51544
1988,46-65 y.,1st Quintile,Very concerned,0.33043,184,498,0.28908,0.37178
1988,46-65 y.,1st Quintile,Somewhat concerned,0.43116,208,498,0.38762,0.47470
1988,46-65 y.,1st Quintile,Not concerned at all,0.20957,106,498,0.17378,0.24535
1988,46-65 y.,2nd Quintile,Very concerned,0.22390,125,496,0.18718,0.26062
1988,46-65 y.,2nd Quintile,Somewhat concerned,0.42819,221,496,0.38460,0.47178
1988,46-65 y.,2nd Quintile,Not concerned at all,0.31990,150,496,0.27881,0.36099
1988,46-65 y.,3rd Quintile,Very concerned,0.18456,132,616,0.15390,0.21522
1988,46-65 y.,3rd Quintile,Somewhat concerned,0.43338,280,616,0.39422,0.47255
1988,46-65 y.,3rd Quintile,Not concerned at all,0.36446,204,616,0.32642,0.40250
1988,46-65 y.,4th Quintile,Very concerned,0.10341,96,726,0.08124,0.12557
1988,46-65 y.,4th Quintile,Somewhat concerned,0.47398,355,726,0.43764,0.51033
1988,46-65 y.,4th Quintile,Not concerned at all,0.41259,275,726,0.37676,0.44843
1988,46-65 y.,5th Quintile,Very concerned,0.09108,74,720,0.07005,0.11211
1988,46-65 y.,5th Quintile,Somewhat concerned,0.40504,296,720,0.36916,0.44092
1988,46-65 y.,5th Quintile,Not concerned at all,0.48640,350,720,0.44986,0.52293
1988,66 and older,1st Quintile,Very concerned,0.18780,49,277,0.14173,0.23388
1988,66 and older,1st Quintile,Somewhat concerned,0.29960,87,277,0.24556,0.35364
1988,66 and older,1st Quintile,Not concerned at all,0.50335,141,277,0.44436,0.56233
1988,66 and older,2nd Quintile,Somewhat concerned,0.29371,76,240,0.23597,0.35145
1988,66 and older,2nd Quintile,Not concerned at all,0.61696,164,240,0.55533,0.67859
1988,66 and older,3rd Quintile,Somewhat concerned,0.26484,51,156,0.19537,0.33430
1988,66 and older,3rd Quintile,Not concerned at all,0.60947,105,156,0.53266,0.68627
1988,66 and older,4th Quintile,Somewhat concerned,0.22150,34,146,0.15391,0.28909
1988,66 and older,4th Quintile,Not concerned at all,0.71116,112,146,0.63738,0.78493
1988,66 and older,5th Quintile,Somewhat concerned,0.21118,33,153,0.14630,0.27607
1988,66 and older,5th Quintile,Not concerned at all,0.76468,120,153,0.69724,0.83212
1989,17-29 y.,1st Quintile,Very concerned,0.21646,155,633,0.18435,0.24857
1989,17-29 y.,1st Quintile,Somewhat concerned,0.52895,332,633,0.49003,0.56787
1989,17-29 y.,1st Quintile,Not concerned at all,0.24533,146,633,0.21178,0.27888
1989,17-29 y.,2nd Quintile,Very concerned,0.16358,121,597,0.13388,0.19327
1989,17-29 y.,2nd Quintile,Somewhat concerned,0.52022,306,597,0.48011,0.56033
1989,17-29 y.,2nd Quintile,Not concerned at all,0.30783,170,597,0.27077,0.34489
1989,17-29 y.,3rd Quintile,Very concerned,0.14706,90,529,0.11685,0.17727
1989,17-29 y.,3rd Quintile,Somewhat concerned,0.49720,262,529,0.45455,0.53985
1989,17-29 y.,3rd Quintile,Not concerned at all,0.34984,177,529,0.30916,0.39052
1989,17-29 y.,4th Quintile,Very concerned,0.10253,77,621,0.07865,0.12640
1989,17-29 y.,4th Quintile,Somewhat concerned,0.51412,320,621,0.47478,0.55346
1989,17-29 y.,4th Quintile,Not concerned at all,0.37448,224,621,0.33638,0.41257
1989,17-29 y.,5th Quintile,Very concerned,0.09086,37,417,0.06324,0.11848
1989,17-29 y.,5th Quintile,Somewhat concerned,0.43202,192,417,0.38442,0.47962
1989,17-29 y.,5th Quintile,Not concerned at all,0.46350,188,417,0.41558,0.51142
1989,30-45 y.,1st Quintile,Very concerned,0.31932,151,493,0.27813,0.36052
1989,30-45 y.,1st Quintile,Somewhat concerned,0.45191,244,493,0.40793,0.49588
1989,30-45 y.,1st Quintile,Not concerned at all,0.18572,98,493,0.15136,0.22008
1989,30-45 y.,2nd Quintile,Very concerned,0.15602,111,612,0.12725,0.18479
1989,30-45 y.,2nd Quintile,Somewhat concerned,0.54411,319,612,0.50462,0.58361
1989,30-45 y.,2nd Quintile,Not concerned at all,0.29642,182,612,0.26021,0.33263
1989,30-45 y.,3rd Quintile,Very concerned,0.09600,69,591,0.07223,0.11977
1989,30-45 y.,3rd Quintile,Somewhat concerned,0.45044,275,591,0.41029,0.49059
1989,30-45 y.,3rd Quintile,Not concerned at all,0.45077,247,591,0.41062,0.49092
1989,30-45 y.,4th Quintile,Very concerned,0.07739,46,525,0.05451,0.10027
1989,30-45 y.,4th Quintile,Somewhat concerned,0.45146,246,525,0.40885,0.49407
1989,30-45 y.,4th Quintile,Not concerned at all,0.45352,233,525,0.41089,0.49614
1989,30-45 y.,5th Quintile,Very concerned,0.05587,39,583,0.03721,0.07452
1989,30-45 y.,5th Quintile,Somewhat concerned,0.40292,240,583,0.36307,0.44277
1989,30-45 y.,5th Quintile,Not concerned at all,0.52719,304,583,0.48663,0.56775
1989,46-65 y.,1st Quintile,Very concerned,0.30665,172,471,0.26497,0.34834
1989,46-65 y.,1st Quintile,Somewhat concerned,0.45539,208,471,0.41036,0.50041
1989,46-65 y.,1st Quintile,Not concerned at all,0.21164,91,471,0.17471,0.24856
1989,46-65 y.,2nd Quintile,Very concerned,0.15835,97,518,0.12689,0.18982
1989,46-65 y.,2nd Quintile,Somewhat concerned,0.45506,246,518,0.41213,0.49798
1989,46-65 y.,2nd Quintile,Not concerned at all,0.36718,175,518,0.32563,0.40873
1989,46-65 y.,3rd Quintile,Very concerned,0.16093,100,575,0.13087,0.19100
1989,46-65 y.,3rd Quintile,Somewhat concerned,0.42291,254,575,0.38250,0.46333
