year,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Thuringa,Paid,0.25626,68,277,0.20476,0.30777
1994,Thuringa,Not compensated,0.20705,61,277,0.15924,0.25485
1995,Schleswig-Holstein,Comp. time,0.37182,42,76,0.26244,0.48120
1995,Schleswig-Holstein,Paid,0.24581,34,76,0.14836,0.34326
1995,Hamburg,Comp. time,0.62468,32,32,0.45423,0.79513
1995,Lower Saxony,Comp. time,0.39323,168,443,0.34769,0.43877
1995,Lower Saxony,Some of both,0.15937,68,443,0.12524,0.19349
1995,Lower Saxony,Paid,0.31126,150,443,0.26809,0.35443
1995,Lower Saxony,Not compensated,0.13614,57,443,0.10417,0.16811
1995,North Rhine-Westphalia,Comp. time,0.33166,321,1044,0.30309,0.36024
1995,North Rhine-Westphalia,Some of both,0.13368,150,1044,0.11303,0.15434
1995,North Rhine-Westphalia,Paid,0.34443,407,1044,0.31559,0.37327
1995,North Rhine-Westphalia,Not compensated,0.19023,166,1044,0.16641,0.21405
1995,Hesse,Comp. time,0.43201,150,366,0.38119,0.48283
1995,Hesse,Some of both,0.23063,75,366,0.18742,0.27385
1995,Hesse,Paid,0.20265,94,366,0.16141,0.24389
1995,Hesse,Not compensated,0.13471,47,366,0.09968,0.16973
1995,"Rhineland-Palatinate, Saarland",Comp. time,0.32654,79,262,0.26965,0.38344
1995,"Rhineland-Palatinate, Saarland",Some of both,0.16795,43,262,0.12260,0.21330
1995,"Rhineland-Palatinate, Saarland",Paid,0.39536,109,262,0.33604,0.45468
1995,"Rhineland-Palatinate, Saarland",Not compensated,0.11015,31,262,0.07216,0.14813
1995,Baden-Wuerttemberg,Comp. time,0.32341,227,726,0.28936,0.35746
1995,Baden-Wuerttemberg,Some of both,0.20784,147,726,0.17831,0.23738
1995,Baden-Wuerttemberg,Paid,0.28765,260,726,0.25470,0.32061
1995,Baden-Wuerttemberg,Not compensated,0.18109,92,726,0.15306,0.20912
1995,Bavaria,Comp. time,0.40612,279,705,0.36984,0.44240
1995,Bavaria,Some of both,0.16936,127,705,0.14166,0.19707
1995,Bavaria,Paid,0.25307,197,705,0.22095,0.28519
1995,Bavaria,Not compensated,0.17145,102,705,0.14360,0.19929
1995,Berlin,Comp. time,0.44400,109,212,0.37696,0.51104
1995,Berlin,Some of both,0.21664,50,212,0.16105,0.27222
1995,Berlin,Paid,0.20411,53,212,0.14973,0.25850
1995,Brandenburg,Comp. time,0.36932,98,250,0.30938,0.42927
1995,Brandenburg,Some of both,0.22309,55,250,0.17138,0.27480
1995,Brandenburg,Paid,0.23598,59,250,0.18324,0.28872
1995,Brandenburg,Not compensated,0.17161,38,250,0.12478,0.21844
1995,Mecklenburg-Western Pomerania,Comp. time,0.41223,78,192,0.34242,0.48204
1995,Mecklenburg-Western Pomerania,Some of both,0.20082,37,192,0.14401,0.25764
1995,Mecklenburg-Western Pomerania,Paid,0.24585,44,192,0.18478,0.30691
1995,Mecklenburg-Western Pomerania,Not compensated,0.14110,33,192,0.09173,0.19047
1995,Saxony,Comp. time,0.39384,207,494,0.35071,0.43697
1995,Saxony,Some of both,0.17311,93,494,0.13971,0.20651
1995,Saxony,Paid,0.22748,106,494,0.19048,0.26449
1995,Saxony,Not compensated,0.20557,88,494,0.16990,0.24125
1995,Saxony-Anhalt,Comp. time,0.38075,116,298,0.32552,0.43597
1995,Saxony-Anhalt,Some of both,0.22068,65,298,0.17351,0.26784
1995,Saxony-Anhalt,Paid,0.24021,67,298,0.19163,0.28880
1995,Saxony-Anhalt,Not compensated,0.15836,50,298,0.11684,0.19988
1995,Thuringa,Comp. time,0.39416,121,293,0.33811,0.45021
1995,Thuringa,Some of both,0.16185,44,293,0.11961,0.20410
1995,Thuringa,Paid,0.26502,71,293,0.21440,0.31564
1995,Thuringa,Not compensated,0.17897,57,293,0.13500,0.22293
1996,Schleswig-Holstein,Comp. time,0.45183,58,94,0.35068,0.55298
1996,Schleswig-Holstein,Paid,0.25925,36,94,0.17018,0.34831
1996,Lower Saxony,Comp. time,0.41148,175,457,0.36632,0.45665
1996,Lower Saxony,Some of both,0.15633,77,457,0.12300,0.18967
1996,Lower Saxony,Paid,0.29792,150,457,0.25594,0.33989
1996,Lower Saxony,Not compensated,0.13427,55,457,0.10298,0.16556
1996,North Rhine-Westphalia,Comp. time,0.38553,362,982,0.35507,0.41599
1996,North Rhine-Westphalia,Some of both,0.15420,156,982,0.13160,0.17680
1996,North Rhine-Westphalia,Paid,0.29320,326,982,0.26472,0.32169
1996,North Rhine-Westphalia,Not compensated,0.16707,138,982,0.14373,0.19042
1996,Hesse,Comp. time,0.49826,165,358,0.44639,0.55012
1996,Hesse,Some of both,0.13868,53,358,0.10282,0.17453
1996,Hesse,Paid,0.19835,88,358,0.15698,0.23971
1996,Hesse,Not compensated,0.16472,52,358,0.12624,0.20320
1996,"Rhineland-Palatinate, Saarland",Comp. time,0.34009,91,231,0.27887,0.40132
1996,"Rhineland-Palatinate, Saarland",Some of both,0.17790,43,231,0.12847,0.22732
1996,"Rhineland-Palatinate, Saarland",Paid,0.35939,97,231,0.29738,0.42140
1996,Baden-Wuerttemberg,Comp. time,0.39924,271,676,0.36229,0.43619
1996,Baden-Wuerttemberg,Some of both,0.19417,116,676,0.16433,0.22401
1996,Baden-Wuerttemberg,Paid,0.26326,214,676,0.23004,0.29649
1996,Baden-Wuerttemberg,Not compensated,0.14333,75,676,0.11689,0.16976
1996,Bavaria,Comp. time,0.45979,304,688,0.42252,0.49706
1996,Bavaria,Some of both,0.16289,113,688,0.13528,0.19050
1996,Bavaria,Paid,0.21482,172,688,0.18411,0.24553
1996,Bavaria,Not compensated,0.16250,99,688,0.13491,0.19009
1996,Berlin,Comp. time,0.51488,122,233,0.45057,0.57919
1996,Berlin,Some of both,0.14932,37,233,0.10346,0.19518
1996,Berlin,Paid,0.14963,34,233,0.10373,0.19553
1996,Berlin,Not compensated,0.18617,40,233,0.13608,0.23626
1996,Brandenburg,Comp. time,0.36694,102,242,0.30609,0.42779
1996,Brandenburg,Some of both,0.17569,43,242,0.12765,0.22374
1996,Brandenburg,Paid,0.24077,53,242,0.18679,0.29475
1996,Brandenburg,Not compensated,0.21659,44,242,0.16458,0.26860
1996,Mecklenburg-Western Pomerania,Comp. time,0.45216,75,111,0.35915,0.54517
1996,Mecklenburg-Western Pomerania,Paid,0.24171,36,111,0.16170,0.32171
1996,Saxony,Comp. time,0.39311,197,488,0.34973,0.43650
1996,Saxony,Some of both,0.20728,97,488,0.17128,0.24329
1996,Saxony,Paid,0.18191,94,488,0.14764,0.21617
1996,Saxony,Not compensated,0.21770,100,488,0.18104,0.25435
1996,Saxony-Anhalt,Comp. time,0.41605,122,284,0.35863,0.47348
1996,Saxony-Anhalt,Some of both,0.12926,37,284,0.09017,0.16834
1996,Saxony-Anhalt,Paid,0.25745,69,284,0.20651,0.30839
1996,Saxony-Anhalt,Not compensated,0.19724,56,284,0.15088,0.24360
1996,Thuringa,Comp. time,0.42361,123,291,0.36674,0.48048
1996,Thuringa,Some of both,0.13290,40,291,0.09383,0.17197
1996,Thuringa,Paid,0.27913,76,291,0.22750,0.33076
1996,Thuringa,Not compensated,0.16437,52,291,0.12171,0.20702
1997,Schleswig-Holstein,Comp. time,0.50250,52,52,0.36528,0.63973
1997,Lower Saxony,Comp. time,0.43473,170,400,0.38609,0.48337
1997,Lower Saxony,Some of both,0.22158,85,400,0.18083,0.26233
1997,Lower Saxony,Paid,0.17703,83,400,0.13958,0.21449
1997,Lower Saxony,Not compensated,0.16665,62,400,0.13009,0.20322
1997,North Rhine-Westphalia,Comp. time,0.36164,295,809,0.32851,0.39477
1997,North Rhine-Westphalia,Some of both,0.19359,159,809,0.16634,0.22083
1997,North Rhine-Westphalia,Paid,0.21811,207,809,0.18963,0.24658
1997,North Rhine-Westphalia,Not compensated,0.22666,148,809,0.19780,0.25553
1997,Hesse,Comp. time,0.47863,129,280,0.42001,0.53725
1997,Hesse,Some of both,0.20961,56,280,0.16185,0.25737
1997,Hesse,Paid,0.14384,54,280,0.10266,0.18502
1997,Hesse,Not compensated,0.16792,41,280,0.12406,0.21178
1997,"Rhineland-Palatinate, Saarland",Comp. time,0.41449,85,229,0.35055,0.47844
1997,"Rhineland-Palatinate, Saarland",Some of both,0.16273,42,229,0.11482,0.21065
1997,"Rhineland-Palatinate, Saarland",Paid,0.27509,68,229,0.21712,0.33305
1997,"Rhineland-Palatinate, Saarland",Not compensated,0.14769,34,229,0.10163,0.19374
1997,Baden-Wuerttemberg,Comp. time,0.42505,239,575,0.38461,0.46550
1997,Baden-Wuerttemberg,Some of both,0.22790,129,575,0.19359,0.26222
1997,Baden-Wuerttemberg,Paid,0.16316,128,575,0.13293,0.19339
1997,Baden-Wuerttemberg,Not compensated,0.18388,79,575,0.15219,0.21557
1997,Bavaria,Comp. time,0.52752,309,598,0.48747,0.56757
1997,Bavaria,Some of both,0.19635,128,598,0.16449,0.22822
1997,Bavaria,Paid,0.10994,79,598,0.08485,0.13504
1997,Bavaria,Not compensated,0.16618,82,598,0.13632,0.19604
1997,Berlin,Comp. time,0.48485,94,166,0.40859,0.56110
1997,Berlin,Some of both,0.17486,35,166,0.11690,0.23282
1997,Berlin,Not compensated,0.19523,37,166,0.13475,0.25571
1997,Brandenburg,Comp. time,0.45457,108,226,0.38950,0.51963
1997,Brandenburg,Some of both,0.16170,39,226,0.11359,0.20980
1997,Brandenburg,Paid,0.15538,31,226,0.10805,0.20272
1997,Brandenburg,Not compensated,0.22835,48,226,0.17350,0.28320
1997,Mecklenburg-Western Pomerania,Comp. time,0.44991,63,94,0.34880,0.55102
1997,Mecklenburg-Western Pomerania,Paid,0.22472,31,94,0.13988,0.30955
1997,Saxony,Comp. time,0.38763,170,423,0.34115,0.43412
1997,Saxony,Some of both,0.27002,121,423,0.22766,0.31238
1997,Saxony,Paid,0.11134,47,423,0.08132,0.14135
1997,Saxony,Not compensated,0.23101,85,423,0.19080,0.27122
1997,Saxony-Anhalt,Comp. time,0.43516,118,264,0.37524,0.49508
1997,Saxony-Anhalt,Some of both,0.22861,52,264,0.17786,0.27937
1997,Saxony-Anhalt,Paid,0.14650,43,264,0.10376,0.18923
1997,Saxony-Anhalt,Not compensated,0.18973,51,264,0.14234,0.23712
1997,Thuringa,Comp. time,0.41884,99,259,0.35864,0.47904
1997,Thuringa,Some of both,0.19167,59,259,0.14364,0.23970
1997,Thuringa,Paid,0.17135,45,259,0.12537,0.21733
1997,Thuringa,Not compensated,0.21814,56,259,0.16775,0.26854
1998,Schleswig-Holstein,Comp. time,0.49083,56,56,0.35870,0.62295
1998,Lower Saxony,Comp. time,0.43006,197,457,0.38462,0.47550
1998,Lower Saxony,Some of both,0.25067,115,457,0.21089,0.29045
1998,Lower Saxony,Paid,0.18046,83,457,0.14516,0.21575
1998,Lower Saxony,Not compensated,0.13881,62,457,0.10708,0.17055
1998,North Rhine-Westphalia,Comp. time,0.37596,348,906,0.34440,0.40751
1998,North Rhine-Westphalia,Some of both,0.18741,171,906,0.16199,0.21284
1998,North Rhine-Westphalia,Paid,0.22780,215,906,0.20047,0.25512
1998,North Rhine-Westphalia,Not compensated,0.20883,172,906,0.18235,0.23532
1998,Hesse,Comp. time,0.45259,140,322,0.39813,0.50704
1998,Hesse,Some of both,0.17309,63,322,0.13170,0.21447
1998,Hesse,Paid,0.14507,62,322,0.10654,0.18360
1998,Hesse,Not compensated,0.22926,57,322,0.18327,0.27524
1998,"Rhineland-Palatinate, Saarland",Comp. time,0.44255,105,247,0.38048,0.50462
1998,"Rhineland-Palatinate, Saarland",Some of both,0.19632,50,247,0.14668,0.24596
1998,"Rhineland-Palatinate, Saarland",Paid,0.19753,51,247,0.14777,0.24728
1998,"Rhineland-Palatinate, Saarland",Not compensated,0.16360,41,247,0.11738,0.20983
1998,Baden-Wuerttemberg,Comp. time,0.45370,263,611,0.41419,0.49320
1998,Baden-Wuerttemberg,Some of both,0.21986,141,611,0.18700,0.25273
1998,Baden-Wuerttemberg,Paid,0.16503,123,611,0.13557,0.19448
1998,Baden-Wuerttemberg,Not compensated,0.16141,84,611,0.13222,0.19061
1998,Bavaria,Comp. time,0.51944,330,649,0.48097,0.55791
1998,Bavaria,Some of both,0.19547,131,649,0.16494,0.22601
1998,Bavaria,Paid,0.12266,89,649,0.09740,0.14792
1998,Bavaria,Not compensated,0.16243,99,649,0.13403,0.19083
1998,Berlin,Comp. time,0.51995,99,168,0.44418,0.59573
1998,Berlin,Some of both,0.15457,33,168,0.09975,0.20940
1998,Berlin,Not compensated,0.17366,36,168,0.11621,0.23112
1998,Brandenburg,Comp. time,0.48204,115,200,0.41262,0.55147
1998,Brandenburg,Some of both,0.22893,47,200,0.17056,0.28731
1998,Brandenburg,Not compensated,0.18197,38,200,0.12837,0.23558
1998,Mecklenburg-Western Pomerania,Comp. time,0.37466,67,153,0.29771,0.45161
1998,Mecklenburg-Western Pomerania,Some of both,0.31454,52,153,0.24072,0.38836
1998,Mecklenburg-Western Pomerania,Not compensated,0.18787,34,153,0.12577,0.24997
1998,Saxony,Comp. time,0.48325,243,484,0.43868,0.52782
1998,Saxony,Some of both,0.22840,104,484,0.19096,0.26584
1998,Saxony,Paid,0.10733,54,484,0.07972,0.13493
1998,Saxony,Not compensated,0.18102,83,484,0.14668,0.21536
1998,Saxony-Anhalt,Comp. time,0.44095,117,271,0.38172,0.50017
1998,Saxony-Anhalt,Some of both,0.19294,59,271,0.14587,0.24001
1998,Saxony-Anhalt,Paid,0.18999,47,271,0.14320,0.23678
1998,Saxony-Anhalt,Not compensated,0.17612,48,271,0.13069,0.22156
1998,Thuringa,Comp. time,0.35789,98,282,0.30184,0.41395
1998,Thuringa,Some of both,0.26658,70,282,0.21488,0.31828
1998,Thuringa,Paid,0.19107,55,282,0.14511,0.23704
1998,Thuringa,Not compensated,0.18445,59,282,0.13910,0.22980
1999,Schleswig-Holstein,Comp. time,0.47911,53,89,0.37474,0.58349
1999,Schleswig-Holstein,Some of both,0.27860,36,89,0.18493,0.37227
1999,Hamburg,Comp. time,0.64722,33,33,0.48165,0.81278
1999,Lower Saxony,Comp. time,0.44637,202,454,0.40059,0.49215
1999,Lower Saxony,Some of both,0.23584,105,454,0.19674,0.27493
1999,Lower Saxony,Paid,0.16511,85,454,0.13092,0.19930
1999,Lower Saxony,Not compensated,0.15269,62,454,0.11956,0.18581
1999,North Rhine-Westphalia,Comp. time,0.36543,336,904,0.33402,0.39684
1999,North Rhine-Westphalia,Some of both,0.20070,184,904,0.17458,0.22683
1999,North Rhine-Westphalia,Paid,0.21988,218,904,0.19287,0.24690
1999,North Rhine-Westphalia,Not compensated,0.21398,166,904,0.18723,0.24073
1999,Hesse,Comp. time,0.49588,132,300,0.43921,0.55255
1999,Hesse,Some of both,0.19944,71,300,0.15414,0.24473
1999,Hesse,Paid,0.09860,40,300,0.06480,0.13239
1999,Hesse,Not compensated,0.20609,57,300,0.16024,0.25194
1999,"Rhineland-Palatinate, Saarland",Comp. time,0.47508,113,233,0.41082,0.53934
1999,"Rhineland-Palatinate, Saarland",Some of both,0.16751,43,233,0.11945,0.21556
1999,"Rhineland-Palatinate, Saarland",Paid,0.20119,44,233,0.14961,0.25278
1999,"Rhineland-Palatinate, Saarland",Not compensated,0.15623,33,233,0.10951,0.20295
1999,Baden-Wuerttemberg,Comp. time,0.44391,237,592,0.40385,0.48397
1999,Baden-Wuerttemberg,Some of both,0.19468,124,592,0.16276,0.22660
1999,Baden-Wuerttemberg,Paid,0.17728,134,592,0.14649,0.20807
1999,Baden-Wuerttemberg,Not compensated,0.18413,97,592,0.15288,0.21538
1999,Bavaria,Comp. time,0.56674,349,666,0.52908,0.60440
1999,Bavaria,Some of both,0.17675,134,666,0.14776,0.20574
1999,Bavaria,Paid,0.10555,85,666,0.08219,0.12890
1999,Bavaria,Not compensated,0.15097,98,666,0.12376,0.17818
1999,Berlin,Comp. time,0.49069,92,166,0.41441,0.56697
1999,Berlin,Some of both,0.13123,34,166,0.07971,0.18275
1999,Berlin,Not compensated,0.26017,40,166,0.19322,0.32711
1999,Brandenburg,Comp. time,0.42988,97,212,0.36308,0.49668
1999,Brandenburg,Some of both,0.23849,46,212,0.18099,0.29600
1999,Brandenburg,Paid,0.14844,32,212,0.10047,0.19641
1999,Brandenburg,Not compensated,0.18319,37,212,0.13099,0.23538
1999,Mecklenburg-Western Pomerania,Comp. time,0.52207,87,120,0.43232,0.61182
1999,Mecklenburg-Western Pomerania,Some of both,0.22401,33,120,0.14910,0.29892
1999,Saxony,Comp. time,0.45243,228,475,0.40763,0.49724
1999,Saxony,Some of both,0.26965,106,475,0.22970,0.30960
1999,Saxony,Paid,0.09292,52,475,0.06679,0.11906
1999,Saxony,Not compensated,0.18499,89,475,0.15004,0.21995
1999,Saxony-Anhalt,Comp. time,0.41632,112,265,0.35685,0.47578
1999,Saxony-Anhalt,Some of both,0.23527,63,265,0.18410,0.28644
1999,Saxony-Anhalt,Paid,0.16589,41,265,0.12102,0.21076
1999,Saxony-Anhalt,Not compensated,0.18252,49,265,0.13593,0.22912
1999,Thuringa,Comp. time,0.39124,116,294,0.33536,0.44712
1999,Thuringa,Some of both,0.27059,72,294,0.21972,0.32146
1999,Thuringa,Paid,0.15329,52,294,0.11204,0.19454
1999,Thuringa,Not compensated,0.18488,54,294,0.14043,0.22933
2000,Schleswig-Holstein,Comp. time,0.49522,107,201,0.42593,0.56451
2000,Schleswig-Holstein,Some of both,0.25064,58,201,0.19057,0.31070
2000,Schleswig-Holstein,Not compensated,0.13722,36,201,0.08954,0.18491
2000,Hamburg,Comp. time,0.52372,61,61,0.39735,0.65010
2000,Lower Saxony,Comp. time,0.46855,357,750,0.43281,0.50429
2000,Lower Saxony,Some of both,0.25334,178,750,0.22220,0.28449
2000,Lower Saxony,Paid,0.16406,123,750,0.13753,0.19058
2000,Lower Saxony,Not compensated,0.11405,92,750,0.09128,0.13681
2000,North Rhine-Westphalia,Comp. time,0.42940,703,1659,0.40557,0.45323
2000,North Rhine-Westphalia,Some of both,0.16627,299,1659,0.14835,0.18420
2000,North Rhine-Westphalia,Paid,0.22384,371,1659,0.20378,0.24390
2000,North Rhine-Westphalia,Not compensated,0.18049,286,1659,0.16197,0.19900
2000,Hesse,Comp. time,0.51321,272,563,0.47189,0.55453
2000,Hesse,Some of both,0.19409,120,563,0.16139,0.22679
2000,Hesse,Paid,0.12368,73,563,0.09646,0.15090
2000,Hesse,Not compensated,0.16902,98,563,0.13803,0.20000
2000,"Rhineland-Palatinate, Saarland",Comp. time,0.43026,195,440,0.38395,0.47658
2000,"Rhineland-Palatinate, Saarland",Some of both,0.24508,103,440,0.20485,0.28532
2000,"Rhineland-Palatinate, Saarland",Paid,0.16868,75,440,0.13365,0.20371
2000,"Rhineland-Palatinate, Saarland",Not compensated,0.15597,67,440,0.12203,0.18991
2000,Baden-Wuerttemberg,Comp. time,0.47202,462,1022,0.44140,0.50264
2000,Baden-Wuerttemberg,Some of both,0.20022,210,1022,0.17567,0.22476
2000,Baden-Wuerttemberg,Paid,0.17129,186,1022,0.14818,0.19440
2000,Baden-Wuerttemberg,Not compensated,0.15647,164,1022,0.13418,0.17875
2000,Bavaria,Comp. time,0.52414,626,1200,0.49587,0.55241
2000,Bavaria,Some of both,0.19196,234,1200,0.16967,0.21426
2000,Bavaria,Paid,0.10375,135,1200,0.08649,0.12101
2000,Bavaria,Not compensated,0.18014,205,1200,0.15839,0.20190
2000,Berlin,Comp. time,0.45350,129,277,0.39477,0.51224
2000,Berlin,Some of both,0.19711,53,277,0.15018,0.24405
2000,Berlin,Paid,0.15801,41,277,0.11498,0.20105
2000,Berlin,Not compensated,0.19137,54,277,0.14496,0.23778
2000,Brandenburg,Comp. time,0.44419,162,353,0.39228,0.49610
2000,Brandenburg,Some of both,0.21942,79,353,0.17619,0.26266
2000,Brandenburg,Paid,0.18003,53,353,0.13989,0.22017
2000,Brandenburg,Not compensated,0.15636,59,353,0.11842,0.19430
2000,Mecklenburg-Western Pomerania,Comp. time,0.59314,111,149,0.51399,0.67229
2000,Mecklenburg-Western Pomerania,Some of both,0.17958,38,149,0.11774,0.24142
2000,Saxony,Comp. time,0.46873,304,626,0.42961,0.50785
2000,Saxony,Some of both,0.25001,136,626,0.21606,0.28395
2000,Saxony,Paid,0.09971,67,626,0.07622,0.12320
2000,Saxony,Not compensated,0.18156,119,626,0.15133,0.21178
2000,Saxony-Anhalt,Comp. time,0.45268,173,371,0.40196,0.50340
2000,Saxony-Anhalt,Some of both,0.21334,70,371,0.17160,0.25508
2000,Saxony-Anhalt,Paid,0.14582,54,371,0.10986,0.18178
2000,Saxony-Anhalt,Not compensated,0.18816,74,371,0.14834,0.22799
2000,Thuringa,Comp. time,0.51211,203,399,0.46300,0.56121
2000,Thuringa,Some of both,0.19674,77,399,0.15769,0.23580
2000,Thuringa,Paid,0.14098,59,399,0.10679,0.17517
2000,Thuringa,Not compensated,0.15017,60,399,0.11507,0.18527
2001,Schleswig-Holstein,Comp. time,0.41754,86,187,0.34667,0.48841
2001,Schleswig-Holstein,Some of both,0.28188,58,187,0.21722,0.34654
2001,Schleswig-Holstein,Not compensated,0.17445,43,187,0.11991,0.22899
2001,Hamburg,Comp. time,0.64494,60,60,0.52283,0.76704
2001,Lower Saxony,Comp. time,0.46873,320,672,0.43097,0.50649
2001,Lower Saxony,Some of both,0.23810,162,672,0.20588,0.27033
2001,Lower Saxony,Paid,0.18574,108,672,0.15632,0.21517
2001,Lower Saxony,Not compensated,0.10743,82,672,0.08400,0.13086
2001,North Rhine-Westphalia,Comp. time,0.40893,635,1555,0.38448,0.43337
2001,North Rhine-Westphalia,Some of both,0.20497,318,1555,0.18490,0.22504
2001,North Rhine-Westphalia,Paid,0.21190,334,1555,0.19158,0.23221
2001,North Rhine-Westphalia,Not compensated,0.17421,268,1555,0.15535,0.19306
2001,Hesse,Comp. time,0.45722,244,526,0.41460,0.49983
2001,Hesse,Some of both,0.19691,114,526,0.16289,0.23093
2001,Hesse,Paid,0.13931,77,526,0.10969,0.16893
2001,Hesse,Not compensated,0.20656,91,526,0.17193,0.24119
2001,"Rhineland-Palatinate, Saarland",Comp. time,0.40983,176,415,0.36246,0.45721
2001,"Rhineland-Palatinate, Saarland",Some of both,0.23727,96,415,0.19629,0.27825
2001,"Rhineland-Palatinate, Saarland",Paid,0.21172,85,415,0.17237,0.25107
2001,"Rhineland-Palatinate, Saarland",Not compensated,0.14118,58,415,0.10764,0.17472
2001,Baden-Wuerttemberg,Comp. time,0.43860,377,932,0.40672,0.47047
2001,Baden-Wuerttemberg,Some of both,0.21833,220,932,0.19180,0.24487
2001,Baden-Wuerttemberg,Paid,0.15847,163,932,0.13501,0.18193
2001,Baden-Wuerttemberg,Not compensated,0.18460,172,932,0.15968,0.20952
2001,Bavaria,Comp. time,0.51739,552,1099,0.48783,0.54695
2001,Bavaria,Some of both,0.19275,224,1099,0.16941,0.21608
2001,Bavaria,Paid,0.11994,137,1099,0.10073,0.13916
2001,Bavaria,Not compensated,0.16992,186,1099,0.14771,0.19214
2001,Berlin,Comp. time,0.44474,139,300,0.38842,0.50107
2001,Berlin,Some of both,0.29929,80,300,0.24738,0.35119
2001,Berlin,Paid,0.11447,35,300,0.07838,0.15056
2001,Berlin,Not compensated,0.14150,46,300,0.10200,0.18101
2001,Brandenburg,Comp. time,0.48535,162,331,0.43143,0.53927
2001,Brandenburg,Some of both,0.20009,69,331,0.15693,0.24326
2001,Brandenburg,Paid,0.16254,50,331,0.12273,0.20234
2001,Brandenburg,Not compensated,0.15202,50,331,0.11328,0.19076
2001,Mecklenburg-Western Pomerania,Comp. time,0.53646,101,182,0.46381,0.60911
2001,Mecklenburg-Western Pomerania,Some of both,0.21547,50,182,0.15557,0.27537
2001,Mecklenburg-Western Pomerania,Not compensated,0.12722,31,182,0.07867,0.17576
2001,Saxony,Comp. time,0.47734,285,596,0.43720,0.51747
2001,Saxony,Some of both,0.25343,143,596,0.21848,0.28839
2001,Saxony,Paid,0.10616,67,596,0.08141,0.13091
2001,Saxony,Not compensated,0.16307,101,596,0.13338,0.19275
2001,Saxony-Anhalt,Comp. time,0.46997,167,349,0.41753,0.52241
2001,Saxony-Anhalt,Some of both,0.16750,64,349,0.12826,0.20673
2001,Saxony-Anhalt,Paid,0.17047,51,349,0.13096,0.20998
2001,Saxony-Anhalt,Not compensated,0.19206,67,349,0.15067,0.23345
2001,Thuringa,Comp. time,0.51868,187,365,0.46735,0.57001
2001,Thuringa,Some of both,0.20181,73,365,0.16058,0.24304
2001,Thuringa,Paid,0.15257,54,365,0.11563,0.18951
2001,Thuringa,Not compensated,0.12694,51,365,0.09274,0.16114
2002,Schleswig-Holstein,Comp. time,0.49293,109,212,0.42547,0.56038
2002,Schleswig-Holstein,Some of both,0.19481,50,212,0.14137,0.24825
2002,Schleswig-Holstein,Not compensated,0.17651,53,212,0.12507,0.22795
2002,Hamburg,Comp. time,0.53325,53,53,0.39765,0.66885
2002,Lower Saxony,Comp. time,0.50661,339,699,0.46952,0.54371
2002,Lower Saxony,Some of both,0.23383,154,699,0.20243,0.26523
2002,Lower Saxony,Paid,0.15728,107,699,0.13027,0.18429
2002,Lower Saxony,Not compensated,0.10227,99,699,0.07979,0.12475
2002,North Rhine-Westphalia,Comp. time,0.43115,642,1559,0.40656,0.45574
2002,North Rhine-Westphalia,Some of both,0.19981,309,1559,0.17996,0.21967
2002,North Rhine-Westphalia,Paid,0.16704,251,1559,0.14851,0.18556
2002,North Rhine-Westphalia,Not compensated,0.20200,357,1559,0.18206,0.22194
2002,Hesse,Comp. time,0.45390,272,594,0.41383,0.49397
2002,Hesse,Some of both,0.20122,113,594,0.16895,0.23349
2002,Hesse,Paid,0.13080,61,594,0.10367,0.15794
2002,Hesse,Not compensated,0.21407,148,594,0.18106,0.24709
2002,"Rhineland-Palatinate, Saarland",Comp. time,0.41811,175,426,0.37122,0.46501
2002,"Rhineland-Palatinate, Saarland",Some of both,0.19742,91,426,0.15957,0.23526
2002,"Rhineland-Palatinate, Saarland",Paid,0.19157,71,426,0.15415,0.22898
2002,"Rhineland-Palatinate, Saarland",Not compensated,0.19290,89,426,0.15539,0.23042
2002,Baden-Wuerttemberg,Comp. time,0.44125,399,995,0.41038,0.47212
2002,Baden-Wuerttemberg,Some of both,0.20405,213,995,0.17899,0.22910
2002,Baden-Wuerttemberg,Paid,0.14011,133,995,0.11853,0.16168
2002,Baden-Wuerttemberg,Not compensated,0.21460,250,995,0.18907,0.24012
2002,Bavaria,Comp. time,0.53691,565,1161,0.50821,0.56560
2002,Bavaria,Some of both,0.20886,241,1161,0.18547,0.23225
2002,Bavaria,Paid,0.08636,111,1161,0.07020,0.10253
2002,Bavaria,Not compensated,0.16787,244,1161,0.14636,0.18938
2002,Berlin,Comp. time,0.47509,135,257,0.41392,0.53627
2002,Berlin,Some of both,0.20598,54,257,0.15644,0.25552
2002,Berlin,Not compensated,0.20150,68,257,0.15236,0.25064
2002,Brandenburg,Comp. time,0.52036,169,325,0.46596,0.57476
2002,Brandenburg,Some of both,0.23998,72,325,0.19348,0.28649
2002,Brandenburg,Paid,0.12184,33,325,0.08622,0.15746
2002,Brandenburg,Not compensated,0.11782,51,325,0.08271,0.15292
2002,Mecklenburg-Western Pomerania,Comp. time,0.57502,101,148,0.49510,0.65493
2002,Mecklenburg-Western Pomerania,Some of both,0.20363,47,148,0.13853,0.26873
2002,Saxony,Comp. time,0.52168,302,614,0.48214,0.56123
2002,Saxony,Some of both,0.22648,139,614,0.19334,0.25961
2002,Saxony,Paid,0.07744,45,614,0.05628,0.09860
2002,Saxony,Not compensated,0.17440,128,614,0.14436,0.20444
