year,plb0195_h,bula_h,sex,proportion,n,lower_confidence,upper_confidence
1984,Comp. time,North Rhine-Westphalia,female,0.11858076563958916,16099,0.11358669124041992,0.1235748400387584
1984,Comp. time,North Rhine-Westphalia,male,0.11297852474323063,16099,0.10808838085401504,0.11786866863244622
1984,Comp. time,Bavaria,male,0.11297852474323063,16099,0.10808838085401504,0.11786866863244622
1984,Comp. time,Bavaria,female,0.09430438842203548,16099,0.08978984635320209,0.09881893049086887
1984,Comp. time,Lower Saxony,male,0.07563025210084033,16099,0.07154586160377012,0.07971464259791054
1984,Comp. time,Baden-Wuerttemberg,female,0.07376283846872082,16099,0.06972511537258289,0.07780056156485876
1984,Comp. time,Baden-Wuerttemberg,male,0.06629318394024276,16099,0.06244995439259349,0.07013641348789204
1984,Comp. time,Hesse,male,0.05788982259570495,16099,0.05428230400191975,0.06149734118949015
1984,Comp. time,Hesse,female,0.04948646125116713,16099,0.046136197687422185,0.05283672481491208
1984,Comp. time,Lower Saxony,female,0.04668534080298786,16099,0.043426485906417504,0.04994419569955822
1984,Comp. time,"Rhineland-Palatinate, Saarland",male,0.03828197945845005,16099,0.035317982927259246,0.04124597598964085
1984,Comp. time,Berlin,male,0.028011204481792718,16099,0.025462302456077043,0.030560106507508393
1984,Comp. time,"Rhineland-Palatinate, Saarland",female,0.026143790849673203,16099,0.02367895319354323,0.028608628505803178
1984,Comp. time,Berlin,female,0.022408963585434174,16099,0.020122595696390137,0.02469533147447821
1984,Comp. time,Hamburg,female,0.0196078431372549,16099,0.017466079961744194,0.02174960631276561
1984,Comp. time,Schleswig-Holstein,female,0.018674136321195144,16099,0.016582994410822404,0.020765278231567885
1984,Comp. time,Schleswig-Holstein,male,0.01680672268907563,16099,0.014821004616423059,0.018792440761728202
1984,Comp. time,Hamburg,male,0.013071895424836602,16099,0.011317333656827239,0.014826457192845964
1984,Comp. time,Bremen,female,0.0056022408963585435,16099,0.004449272032063761,0.006755209760653326
1984,Comp. time,Bremen,male,0.0028011204481792717,16099,0.0019847008826769765,0.003617540013681567
1984,Some of both,North Rhine-Westphalia,male,0.1891304347826087,16099,0.1830810274041603,0.19517984216105708
1984,Some of both,Bavaria,male,0.14347826086956522,16099,0.13806300641636773,0.1488935153227627
1984,Some of both,Baden-Wuerttemberg,male,0.12608695652173912,16099,0.12095921868873134,0.13121469435474692
1984,Some of both,North Rhine-Westphalia,female,0.08043478260869565,16099,0.07623361667525211,0.08463594854213918
1984,Some of both,Hesse,male,0.07173913043478261,16099,0.06775283302951468,0.07572542784005054
1984,Some of both,Bavaria,female,0.06956521739130435,16099,0.06563518922320402,0.07349524555940468
1984,Some of both,Lower Saxony,male,0.06956521739130435,16099,0.06563518922320402,0.07349524555940468
1984,Some of both,Baden-Wuerttemberg,female,0.041304347826086954,16099,0.038230411376351525,0.04437828427582238
1984,Some of both,Lower Saxony,female,0.0391304347826087,16099,0.03613509443381503,0.042125775131402365
1984,Some of both,"Rhineland-Palatinate, Saarland",male,0.03695652173913044,16099,0.034042283091997166,0.03987076038626371
1984,Some of both,Hesse,female,0.03260869565217391,16099,0.029865072718019827,0.035352318586328
