"plb0195_h","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Bezahlt","1984","30-45","AkademikerIn","34","0.14210713857042","0.096785548126565","0.187428729014275"
"Bezahlt","1984","46-65","(noch) kein Abschluss","97","0.828337322212927","0.759715751804142","0.896958892621712"
"Bezahlt","1984","46-65","Hauptschule","382","0.433583981009393","0.399456050051536","0.467711911967249"
"Bezahlt","1984","46-65","Realschule","25","","",""
"Bezahlt","1984","46-65","(Fach-)Abitur","17","","",""
"Bezahlt","1984","46-65","AkademikerIn","11","","",""
"Bezahlt","1984","66","(noch) kein Abschluss","","","",""
"Bezahlt","1984","66","Hauptschule","","","",""
"Bezahlt","1984","66","Realschule","","","",""
"Bezahlt","1984","66","(Fach-)Abitur","","","",""
"Bezahlt","1984","66","AkademikerIn","","","",""
"Nicht abgegolten","1984","17-29","(noch) kein Abschluss","3","","",""
"Nicht abgegolten","1984","17-29","Hauptschule","70","0.10846725493376","0.0845057591696951","0.132428750697825"
"Nicht abgegolten","1984","17-29","Realschule","63","0.186512854078056","0.145704995989459","0.227320712166653"
"Nicht abgegolten","1984","17-29","(Fach-)Abitur","17","","",""
"Nicht abgegolten","1984","17-29","AkademikerIn","23","","",""
"Nicht abgegolten","1984","30-45","(noch) kein Abschluss","4","","",""
"Nicht abgegolten","1984","30-45","Hauptschule","171","0.16582735244728","0.143625216033193","0.188029488861367"
"Nicht abgegolten","1984","30-45","Realschule","95","0.353702008479356","0.297498832317644","0.409905184641068"
"Nicht abgegolten","1984","30-45","(Fach-)Abitur","29","","",""
"Nicht abgegolten","1984","30-45","AkademikerIn","126","0.574094800930198","0.509910480810817","0.63827912104958"
"Nicht abgegolten","1984","46-65","(noch) kein Abschluss","7","","",""
"Nicht abgegolten","1984","46-65","Hauptschule","160","0.213450849713916","0.185233419561566","0.241668279866265"
"Nicht abgegolten","1984","46-65","Realschule","55","0.40405475388693","0.321583627324208","0.486525880449652"
"Nicht abgegolten","1984","46-65","(Fach-)Abitur","25","","",""
"Nicht abgegolten","1984","46-65","AkademikerIn","87","0.692520549260866","0.612890384085357","0.772150714436375"
"Nicht abgegolten","1984","66","(noch) kein Abschluss","","","",""
"Nicht abgegolten","1984","66","Hauptschule","","","",""
"Nicht abgegolten","1984","66","Realschule","","","",""
"Nicht abgegolten","1984","66","(Fach-)Abitur","","","",""
"Nicht abgegolten","1984","66","AkademikerIn","","","",""
"Abgefeiert","1985","17-29","(noch) kein Abschluss","2","","",""
"Abgefeiert","1985","17-29","Hauptschule","117","0.253016550615972","0.215650570852563","0.290382530379381"
"Abgefeiert","1985","17-29","Realschule","145","0.430668189816228","0.37772226060483","0.483614119027625"
"Abgefeiert","1985","17-29","(Fach-)Abitur","39","0.453206955296705","0.35753355808844","0.548880352504971"
"Abgefeiert","1985","17-29","AkademikerIn","14","","",""
"Abgefeiert","1985","30-45","(noch) kein Abschluss","8","","",""
"Abgefeiert","1985","30-45","Hauptschule","182","0.241599510609984","0.213139469033308","0.270059552186661"
"Abgefeiert","1985","30-45","Realschule","83","0.323641132342924","0.266771310566729","0.380510954119118"
"Abgefeiert","1985","30-45","(Fach-)Abitur","23","","",""
"Abgefeiert","1985","30-45","AkademikerIn","39","0.183090844171394","0.132331517225965","0.233850171116824"
"Abgefeiert","1985","46-65","(noch) kein Abschluss","3","","",""
"Abgefeiert","1985","46-65","Hauptschule","173","0.250389068411484","0.218787755223833","0.281990381599135"
"Abgefeiert","1985","46-65","Realschule","41","0.309970118734506","0.231955665229895","0.387984572239118"
"Abgefeiert","1985","46-65","(Fach-)Abitur","11","","",""
"Abgefeiert","1985","46-65","AkademikerIn","14","","",""
"Abgefeiert","1985","66","(noch) kein Abschluss","","","",""
"Abgefeiert","1985","66","Hauptschule","","","",""
"Abgefeiert","1985","66","Realschule","","","",""
"Abgefeiert","1985","66","(Fach-)Abitur","","","",""
"Abgefeiert","1985","66","AkademikerIn","","","",""
"Teils, teils","1985","17-29","(noch) kein Abschluss","1","","",""
"Teils, teils","1985","17-29","Hauptschule","78","0.15885417649977","0.127435970391646","0.190272382607895"
"Teils, teils","1985","17-29","Realschule","38","0.117628175676787","0.083180497987554","0.152075853366021"
"Teils, teils","1985","17-29","(Fach-)Abitur","8","","",""
"Teils, teils","1985","17-29","AkademikerIn","14","","",""
"Teils, teils","1985","30-45","(noch) kein Abschluss","7","","",""
"Teils, teils","1985","30-45","Hauptschule","74","0.0881036759444582","0.0692581635647801","0.106949188324136"
"Teils, teils","1985","30-45","Realschule","44","0.167439681579796","0.122056131450073","0.21282323170952"
"Teils, teils","1985","30-45","(Fach-)Abitur","7","","",""
"Teils, teils","1985","30-45","AkademikerIn","27","","",""
"Teils, teils","1985","46-65","(noch) kein Abschluss","4","","",""
"Teils, teils","1985","46-65","Hauptschule","72","0.107984197875679","0.085345790562025","0.130622605189334"
"Teils, teils","1985","46-65","Realschule","12","","",""
"Teils, teils","1985","46-65","(Fach-)Abitur","4","","",""
"Teils, teils","1985","46-65","AkademikerIn","13","","",""
"Teils, teils","1985","66","(noch) kein Abschluss","","","",""
"Teils, teils","1985","66","Hauptschule","","","",""
"Teils, teils","1985","66","Realschule","","","",""
"Teils, teils","1985","66","(Fach-)Abitur","","","",""
"Teils, teils","1985","66","AkademikerIn","","","",""
"Bezahlt","1985","17-29","(noch) kein Abschluss","19","","",""
"Bezahlt","1985","17-29","Hauptschule","254","0.443350919479046","0.400652581165097","0.486049257792994"
"Bezahlt","1985","17-29","Realschule","86","0.236951053116159","0.191485343628755","0.282416762603562"
"Bezahlt","1985","17-29","(Fach-)Abitur","39","0.280779399240001","0.194412942858313","0.367145855621688"
"Bezahlt","1985","17-29","AkademikerIn","15","","",""
"Bezahlt","1985","30-45","(noch) kein Abschluss","64","0.67560954650428","0.575496571048983","0.775722521959576"
"Bezahlt","1985","30-45","Hauptschule","476","0.495550069143582","0.462307773566314","0.528792364720849"
"Bezahlt","1985","30-45","Realschule","50","0.180901656917327","0.134111908173488","0.227691405661166"
"Bezahlt","1985","30-45","(Fach-)Abitur","21","","",""
"Bezahlt","1985","30-45","AkademikerIn","23","","",""
"Bezahlt","1985","46-65","(noch) kein Abschluss","63","0.72436342920027","0.621151826980343","0.827575031420197"
"Bezahlt","1985","46-65","Hauptschule","308","0.393994795489497","0.358352726069328","0.429636864909666"
"Bezahlt","1985","46-65","Realschule","21","","",""
"Bezahlt","1985","46-65","(Fach-)Abitur","13","","",""
"Bezahlt","1985","46-65","AkademikerIn","13","","",""
"Bezahlt","1985","66","(noch) kein Abschluss","","","",""
"Bezahlt","1985","66","Hauptschule","","","",""
"Bezahlt","1985","66","Realschule","","","",""
"Bezahlt","1985","66","(Fach-)Abitur","","","",""
"Bezahlt","1985","66","AkademikerIn","","","",""
"Nicht abgegolten","1985","17-29","(noch) kein Abschluss","7","","",""
"Nicht abgegolten","1985","17-29","Hauptschule","71","0.144778353405212","0.114534468399438","0.175022238410985"
"Nicht abgegolten","1985","17-29","Realschule","67","0.214752581390826","0.17084384820086","0.258661314580793"
"Nicht abgegolten","1985","17-29","(Fach-)Abitur","18","","",""
"Nicht abgegolten","1985","17-29","AkademikerIn","18","","",""
"Nicht abgegolten","1985","30-45","(noch) kein Abschluss","5","","",""
"Nicht abgegolten","1985","30-45","Hauptschule","137","0.174746744301976","0.149498198342755","0.199995290261197"
"Nicht abgegolten","1985","30-45","Realschule","83","0.328017529159953","0.27095002020522","0.385085038114686"
"Nicht abgegolten","1985","30-45","(Fach-)Abitur","22","","",""
"Nicht abgegolten","1985","30-45","AkademikerIn","134","0.603906545371137","0.53971477391849","0.668098316823784"
"Nicht abgegolten","1985","46-65","(noch) kein Abschluss","2","","",""
"Nicht abgegolten","1985","46-65","Hauptschule","169","0.247631938223339","0.216147351545196","0.279116524901481"
"Nicht abgegolten","1985","46-65","Realschule","61","0.456185569309987","0.372166601433184","0.540204537186789"
"Nicht abgegolten","1985","46-65","(Fach-)Abitur","22","","",""
"Nicht abgegolten","1985","46-65","AkademikerIn","88","0.68304511062638","0.602439267042391","0.763650954210369"
"Nicht abgegolten","1985","66","(noch) kein Abschluss","","","",""
"Nicht abgegolten","1985","66","Hauptschule","","","",""
"Nicht abgegolten","1985","66","Realschule","","","",""
"Nicht abgegolten","1985","66","(Fach-)Abitur","","","",""
"Nicht abgegolten","1985","66","AkademikerIn","","","",""
"Abgefeiert","1986","17-29","(noch) kein Abschluss","2","","",""
"Abgefeiert","1986","17-29","Hauptschule","126","0.250371575911879","0.213966312695583","0.286776839128175"
"Abgefeiert","1986","17-29","Realschule","133","0.429666690636548","0.3755974379707","0.483735943302397"
"Abgefeiert","1986","17-29","(Fach-)Abitur","37","0.380524157261481","0.289378045627243","0.471670268895718"
"Abgefeiert","1986","17-29","AkademikerIn","11","","",""
"Abgefeiert","1986","30-45","(noch) kein Abschluss","9","","",""
"Abgefeiert","1986","30-45","Hauptschule","214","0.303999766379707","0.272164959143436","0.335834573615978"
"Abgefeiert","1986","30-45","Realschule","103","0.431598577449394","0.368673002428774","0.494524152470014"
"Abgefeiert","1986","30-45","(Fach-)Abitur","18","","",""
"Abgefeiert","1986","30-45","AkademikerIn","48","0.233521831190785","0.174292927518455","0.292750734863115"
"Abgefeiert","1986","46-65","(noch) kein Abschluss","11","","",""
"Abgefeiert","1986","46-65","Hauptschule","167","0.282512145350383","0.248006905120535","0.317017385580231"
"Abgefeiert","1986","46-65","Realschule","44","0.387290502651963","0.299397800398899","0.475183204905028"
"Abgefeiert","1986","46-65","(Fach-)Abitur","14","","",""
"Abgefeiert","1986","46-65","AkademikerIn","18","","",""
"Abgefeiert","1986","66","(noch) kein Abschluss","","","",""
"Abgefeiert","1986","66","Hauptschule","","","",""
"Abgefeiert","1986","66","Realschule","","","",""
"Abgefeiert","1986","66","(Fach-)Abitur","","","",""
"Abgefeiert","1986","66","AkademikerIn","","","",""
"Teils, teils","1986","17-29","(noch) kein Abschluss","4","","",""
"Teils, teils","1986","17-29","Hauptschule","73","0.177899819652526","0.145763305518145","0.210036333786907"
"Teils, teils","1986","17-29","Realschule","49","0.150926852059141","0.111826923367536","0.190026780750747"
"Teils, teils","1986","17-29","(Fach-)Abitur","13","","",""
"Teils, teils","1986","17-29","AkademikerIn","5","","",""
"Teils, teils","1986","30-45","(noch) kein Abschluss","5","","",""
"Teils, teils","1986","30-45","Hauptschule","92","0.109084174010883","0.0875087113481048","0.130659636673661"
"Teils, teils","1986","30-45","Realschule","30","0.117897092838685","0.0769266378180481","0.158867547859322"
"Teils, teils","1986","30-45","(Fach-)Abitur","12","","",""
"Teils, teils","1986","30-45","AkademikerIn","20","","",""
"Teils, teils","1986","46-65","(noch) kein Abschluss","4","","",""
"Teils, teils","1986","46-65","Hauptschule","60","0.0932735239162372","0.0709852437680344","0.11556180406444"
"Teils, teils","1986","46-65","Realschule","13","","",""
"Teils, teils","1986","46-65","(Fach-)Abitur","3","","",""
"Teils, teils","1986","46-65","AkademikerIn","10","","",""
"Teils, teils","1986","66","(noch) kein Abschluss","","","",""
"Teils, teils","1986","66","Hauptschule","","","",""
"Teils, teils","1986","66","Realschule","","","",""
"Teils, teils","1986","66","(Fach-)Abitur","","","",""
"Teils, teils","1986","66","AkademikerIn","","","",""
"Bezahlt","1986","17-29","(noch) kein Abschluss","22","","",""
"Bezahlt","1986","17-29","Hauptschule","291","0.487647190428061","0.445643633819705","0.529650747036416"
"Bezahlt","1986","17-29","Realschule","82","0.23604919863317","0.18966670263701","0.282431694629331"
"Bezahlt","1986","17-29","(Fach-)Abitur","35","0.285128576250996","0.200372823912256","0.369884328589735"
"Bezahlt","1986","17-29","AkademikerIn","9","","",""
"Bezahlt","1986","30-45","(noch) kein Abschluss","60","0.650016475715477","0.542783766801983","0.757249184628971"
"Bezahlt","1986","30-45","Hauptschule","402","0.453271116784012","0.418818204471813","0.48772402909621"
"Bezahlt","1986","30-45","Realschule","50","0.220590762112586","0.167911940988072","0.273269583237101"
"Bezahlt","1986","30-45","(Fach-)Abitur","32","0.277445360422836","0.179939737325548","0.374950983520124"
"Bezahlt","1986","30-45","AkademikerIn","27","","",""
"Bezahlt","1986","46-65","(noch) kein Abschluss","67","0.637230120794298","0.534411397671701","0.740048843916896"
"Bezahlt","1986","46-65","Hauptschule","340","0.488538673855062","0.450228414542304","0.52684893316782"
"Bezahlt","1986","46-65","Realschule","19","","",""
"Bezahlt","1986","46-65","(Fach-)Abitur","13","","",""
"Bezahlt","1986","46-65","AkademikerIn","9","","",""
"Bezahlt","1986","66","(noch) kein Abschluss","","","",""
"Bezahlt","1986","66","Hauptschule","","","",""
"Bezahlt","1986","66","Realschule","","","",""
"Bezahlt","1986","66","(Fach-)Abitur","","","",""
"Bezahlt","1986","66","AkademikerIn","","","",""
"Nicht abgegolten","1986","17-29","(noch) kein Abschluss","3","","",""
"Nicht abgegolten","1986","17-29","Hauptschule","54","0.0840814140075345","0.0607614927066386","0.10740133530843"
"Nicht abgegolten","1986","17-29","Realschule","58","0.18335725867114","0.14109183157339","0.225622685768891"
"Nicht abgegolten","1986","17-29","(Fach-)Abitur","24","","",""
"Nicht abgegolten","1986","17-29","AkademikerIn","21","","",""
"Nicht abgegolten","1986","30-45","(noch) kein Abschluss","2","","",""
"Nicht abgegolten","1986","30-45","Hauptschule","94","0.133644942825398","0.110095256378754","0.157194629272043"
"Nicht abgegolten","1986","30-45","Realschule","55","0.229913567599334","0.17645569782421","0.283371437374458"
"Nicht abgegolten","1986","30-45","(Fach-)Abitur","19","","",""
"Nicht abgegolten","1986","30-45","AkademikerIn","101","0.523843473700787","0.45392439537743","0.593762552024143"
"Nicht abgegolten","1986","46-65","(noch) kein Abschluss","2","","",""
"Nicht abgegolten","1986","46-65","Hauptschule","87","0.135675656878318","0.109430537308461","0.161920776448175"
"Nicht abgegolten","1986","46-65","Realschule","42","0.35472996714111","0.26840691748015","0.441053016802071"
"Nicht abgegolten","1986","46-65","(Fach-)Abitur","18","","",""
"Nicht abgegolten","1986","46-65","AkademikerIn","74","0.681927869693601","0.595287832428004","0.768567906959198"
"Nicht abgegolten","1986","66","(noch) kein Abschluss","","","",""
"Nicht abgegolten","1986","66","Hauptschule","","","",""
"Nicht abgegolten","1986","66","Realschule","","","",""
"Nicht abgegolten","1986","66","(Fach-)Abitur","","","",""
"Nicht abgegolten","1986","66","AkademikerIn","","","",""
"Abgefeiert","1987","17-29","(noch) kein Abschluss","","","",""
"Abgefeiert","1987","17-29","Hauptschule","","","",""
"Abgefeiert","1987","17-29","Realschule","","","",""
"Abgefeiert","1987","17-29","(Fach-)Abitur","","","",""
"Abgefeiert","1987","17-29","AkademikerIn","","","",""
"Abgefeiert","1987","30-45","(noch) kein Abschluss","","","",""
"Abgefeiert","1987","30-45","Hauptschule","","","",""
"Abgefeiert","1987","30-45","Realschule","","","",""
"Abgefeiert","1987","30-45","(Fach-)Abitur","","","",""
"Abgefeiert","1987","30-45","AkademikerIn","","","",""
"Abgefeiert","1987","46-65","(noch) kein Abschluss","","","",""
"Abgefeiert","1987","46-65","Hauptschule","","","",""
"Abgefeiert","1987","46-65","Realschule","","","",""
"Abgefeiert","1987","46-65","(Fach-)Abitur","","","",""
"Abgefeiert","1987","46-65","AkademikerIn","","","",""
"Abgefeiert","1987","66","(noch) kein Abschluss","","","",""
"Abgefeiert","1987","66","Hauptschule","","","",""
"Abgefeiert","1987","66","Realschule","","","",""
"Abgefeiert","1987","66","(Fach-)Abitur","","","",""
"Abgefeiert","1987","66","AkademikerIn","","","",""
"Teils, teils","1987","17-29","(noch) kein Abschluss","","","",""
"Teils, teils","1987","17-29","Hauptschule","","","",""
"Teils, teils","1987","17-29","Realschule","","","",""
"Teils, teils","1987","17-29","(Fach-)Abitur","","","",""
"Teils, teils","1987","17-29","AkademikerIn","","","",""
"Teils, teils","1987","30-45","(noch) kein Abschluss","","","",""
"Teils, teils","1987","30-45","Hauptschule","","","",""
"Teils, teils","1987","30-45","Realschule","","","",""
"Teils, teils","1987","30-45","(Fach-)Abitur","","","",""
"Teils, teils","1987","30-45","AkademikerIn","","","",""
"Teils, teils","1987","46-65","(noch) kein Abschluss","","","",""
"Teils, teils","1987","46-65","Hauptschule","","","",""
"Teils, teils","1987","46-65","Realschule","","","",""
"Teils, teils","1987","46-65","(Fach-)Abitur","","","",""
"Teils, teils","1987","46-65","AkademikerIn","","","",""
"Teils, teils","1987","66","(noch) kein Abschluss","","","",""
"Teils, teils","1987","66","Hauptschule","","","",""
"Teils, teils","1987","66","Realschule","","","",""
"Teils, teils","1987","66","(Fach-)Abitur","","","",""
"Teils, teils","1987","66","AkademikerIn","","","",""
"Bezahlt","1987","17-29","(noch) kein Abschluss","","","",""
"Bezahlt","1987","17-29","Hauptschule","","","",""
"Bezahlt","1987","17-29","Realschule","","","",""
"Bezahlt","1987","17-29","(Fach-)Abitur","","","",""
"Bezahlt","1987","17-29","AkademikerIn","","","",""
"Bezahlt","1987","30-45","(noch) kein Abschluss","","","",""
"Bezahlt","1987","30-45","Hauptschule","","","",""
"Bezahlt","1987","30-45","Realschule","","","",""
"Bezahlt","1987","30-45","(Fach-)Abitur","","","",""
"Bezahlt","1987","30-45","AkademikerIn","","","",""
"Bezahlt","1987","46-65","(noch) kein Abschluss","","","",""
"Bezahlt","1987","46-65","Hauptschule","","","",""
"Bezahlt","1987","46-65","Realschule","","","",""
"Bezahlt","1987","46-65","(Fach-)Abitur","","","",""
"Bezahlt","1987","46-65","AkademikerIn","","","",""
"Bezahlt","1987","66","(noch) kein Abschluss","","","",""
"Bezahlt","1987","66","Hauptschule","","","",""
"Bezahlt","1987","66","Realschule","","","",""
"Bezahlt","1987","66","(Fach-)Abitur","","","",""
"Bezahlt","1987","66","AkademikerIn","","","",""
"Nicht abgegolten","1987","17-29","(noch) kein Abschluss","","","",""
"Nicht abgegolten","1987","17-29","Hauptschule","","","",""
"Nicht abgegolten","1987","17-29","Realschule","","","",""
"Nicht abgegolten","1987","17-29","(Fach-)Abitur","","","",""
"Nicht abgegolten","1987","17-29","AkademikerIn","","","",""
"Nicht abgegolten","1987","30-45","(noch) kein Abschluss","","","",""
"Nicht abgegolten","1987","30-45","Hauptschule","","","",""
"Nicht abgegolten","1987","30-45","Realschule","","","",""
"Nicht abgegolten","1987","30-45","(Fach-)Abitur","","","",""
"Nicht abgegolten","1987","30-45","AkademikerIn","","","",""
"Nicht abgegolten","1987","46-65","(noch) kein Abschluss","","","",""
"Nicht abgegolten","1987","46-65","Hauptschule","","","",""
"Nicht abgegolten","1987","46-65","Realschule","","","",""
"Nicht abgegolten","1987","46-65","(Fach-)Abitur","","","",""
"Nicht abgegolten","1987","46-65","AkademikerIn","","","",""
"Nicht abgegolten","1987","66","(noch) kein Abschluss","","","",""
"Nicht abgegolten","1987","66","Hauptschule","","","",""
"Nicht abgegolten","1987","66","Realschule","","","",""
"Nicht abgegolten","1987","66","(Fach-)Abitur","","","",""
"Nicht abgegolten","1987","66","AkademikerIn","","","",""
"Abgefeiert","1988","17-29","(noch) kein Abschluss","2","","",""
"Abgefeiert","1988","17-29","Hauptschule","146","0.310371080484322","0.271950064038686","0.348792096929957"
"Abgefeiert","1988","17-29","Realschule","139","0.423391302367051","0.369085517898407","0.477697086835695"
"Abgefeiert","1988","17-29","(Fach-)Abitur","40","0.406784029955833","0.31660947040846","0.496958589503207"
"Abgefeiert","1988","17-29","AkademikerIn","15","","",""
"Abgefeiert","1988","30-45","(noch) kein Abschluss","10","","",""
"Abgefeiert","1988","30-45","Hauptschule","184","0.285062652945025","0.252314198041553","0.317811107848498"
"Abgefeiert","1988","30-45","Realschule","104","0.433993997814678","0.370491246448593","0.497496749180762"
"Abgefeiert","1988","30-45","(Fach-)Abitur","26","","",""
"Abgefeiert","1988","30-45","AkademikerIn","42","0.18883466895939","0.134182105908122","0.243487232010659"
"Abgefeiert","1988","46-65","(noch) kein Abschluss","8","","",""
"Abgefeiert","1988","46-65","Hauptschule","192","0.332087568931238","0.295769905064983","0.368405232797493"
"Abgefeiert","1988","46-65","Realschule","55","0.444088009466092","0.35733184111817","0.530844177814014"
"Abgefeiert","1988","46-65","(Fach-)Abitur","12","","",""
"Abgefeiert","1988","46-65","AkademikerIn","21","","",""
"Abgefeiert","1988","66","(noch) kein Abschluss","","","",""
"Abgefeiert","1988","66","Hauptschule","","","",""
"Abgefeiert","1988","66","Realschule","","","",""
"Abgefeiert","1988","66","(Fach-)Abitur","","","",""
"Abgefeiert","1988","66","AkademikerIn","","","",""
"Teils, teils","1988","17-29","(noch) kein Abschluss","1","","",""
"Teils, teils","1988","17-29","Hauptschule","60","0.110360916396803","0.0843392521168898","0.136382580676716"
"Teils, teils","1988","17-29","Realschule","48","0.153147179908641","0.113565611219874","0.192728748597408"
"Teils, teils","1988","17-29","(Fach-)Abitur","15","","",""
"Teils, teils","1988","17-29","AkademikerIn","7","","",""
"Teils, teils","1988","30-45","(noch) kein Abschluss","6","","",""
"Teils, teils","1988","30-45","Hauptschule","100","0.14894111329514","0.123114125083369","0.174768101506912"
"Teils, teils","1988","30-45","Realschule","25","","",""
"Teils, teils","1988","30-45","(Fach-)Abitur","14","","",""
"Teils, teils","1988","30-45","AkademikerIn","22","","",""
"Teils, teils","1988","46-65","(noch) kein Abschluss","5","","",""
"Teils, teils","1988","46-65","Hauptschule","78","0.128117945658207","0.102344903476469","0.153890987839945"
"Teils, teils","1988","46-65","Realschule","13","","",""
"Teils, teils","1988","46-65","(Fach-)Abitur","8","","",""
"Teils, teils","1988","46-65","AkademikerIn","13","","",""
"Teils, teils","1988","66","(noch) kein Abschluss","","","",""
"Teils, teils","1988","66","Hauptschule","","","",""
"Teils, teils","1988","66","Realschule","","","",""
"Teils, teils","1988","66","(Fach-)Abitur","","","",""
"Teils, teils","1988","66","AkademikerIn","","","",""
"Bezahlt","1988","17-29","(noch) kein Abschluss","17","","",""
"Bezahlt","1988","17-29","Hauptschule","282","0.46368031951514","0.422266842772935","0.505093796257344"
"Bezahlt","1988","17-29","Realschule","79","0.238792071800287","0.191932735372937","0.285651408227637"
"Bezahlt","1988","17-29","(Fach-)Abitur","36","0.245366406441463","0.166376557404046","0.324356255478879"
"Bezahlt","1988","17-29","AkademikerIn","11","","",""
"Bezahlt","1988","30-45","(noch) kein Abschluss","76","0.794545843959618","0.711985570470485","0.87710611744875"
"Bezahlt","1988","30-45","Hauptschule","387","0.472979223200401","0.436761465311939","0.509196981088863"
"Bezahlt","1988","30-45","Realschule","57","0.252589692458699","0.196918885589067","0.308260499328332"
"Bezahlt","1988","30-45","(Fach-)Abitur","37","0.276524566389102","0.186104896197275","0.36694423658093"
"Bezahlt","1988","30-45","AkademikerIn","23","","",""
"Bezahlt","1988","46-65","(noch) kein Abschluss","52","0.751104827941365","0.648338190222758","0.853871465659971"
"Bezahlt","1988","46-65","Hauptschule","309","0.425524477066408","0.38739771976191","0.463651234370905"
"Bezahlt","1988","46-65","Realschule","25","","",""
"Bezahlt","1988","46-65","(Fach-)Abitur","10","","",""
"Bezahlt","1988","46-65","AkademikerIn","5","","",""
"Bezahlt","1988","66","(noch) kein Abschluss","","","",""
"Bezahlt","1988","66","Hauptschule","","","",""
"Bezahlt","1988","66","Realschule","","","",""
"Bezahlt","1988","66","(Fach-)Abitur","","","",""
"Bezahlt","1988","66","AkademikerIn","","","",""
"Nicht abgegolten","1988","17-29","(noch) kein Abschluss","1","","",""
"Nicht abgegolten","1988","17-29","Hauptschule","69","0.115587683603736","0.089035290771731","0.14214007643574"
"Nicht abgegolten","1988","17-29","Realschule","52","0.184669445924021","0.142021422024322","0.227317469823719"
"Nicht abgegolten","1988","17-29","(Fach-)Abitur","23","","",""
"Nicht abgegolten","1988","17-29","AkademikerIn","11","","",""
"Nicht abgegolten","1988","30-45","(noch) kein Abschluss","","","",""
