year,quintil_oecd,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,5th Quintile,At least once per month,0.02420,80,2586,0.01827,0.03012
1999,5th Quintile,Seldom,0.09537,259,2586,0.08405,0.10670
1999,5th Quintile,Never,0.75179,2206,2586,0.73514,0.76844
2001,1st Quintile,At least once per month,0.00781,37,3808,0.00501,0.01060
2001,1st Quintile,Seldom,0.02914,145,3808,0.02380,0.03449
2001,1st Quintile,Never,0.72199,3626,3808,0.70776,0.73623
2001,2nd Quintile,At least once per month,0.00776,46,4295,0.00513,0.01038
2001,2nd Quintile,Seldom,0.04116,224,4295,0.03522,0.04711
2001,2nd Quintile,Never,0.72214,4025,4295,0.70874,0.73553
2001,3rd Quintile,At least once per week,0.00504,31,4481,0.00297,0.00712
2001,3rd Quintile,At least once per month,0.01447,86,4481,0.01097,0.01796
2001,3rd Quintile,Seldom,0.04310,249,4481,0.03716,0.04905
2001,3rd Quintile,Never,0.74998,4115,4481,0.73730,0.76266
2001,4th Quintile,At least once per week,0.00673,41,4555,0.00435,0.00910
2001,4th Quintile,At least once per month,0.01716,97,4555,0.01339,0.02093
2001,4th Quintile,Seldom,0.06794,357,4555,0.06063,0.07525
2001,4th Quintile,Never,0.75883,4060,4555,0.74640,0.77125
2001,5th Quintile,At least once per week,0.01773,87,4457,0.01385,0.02160
2001,5th Quintile,At least once per month,0.02382,110,4457,0.01934,0.02830
2001,5th Quintile,Seldom,0.07870,413,4457,0.07080,0.08661
2001,5th Quintile,Never,0.75814,3847,4457,0.74557,0.77071
2003,1st Quintile,Seldom,0.04515,190,3335,0.03810,0.05219
2003,1st Quintile,Never,0.72567,3145,3335,0.71053,0.74082
2003,2nd Quintile,At least once per month,0.00907,41,3824,0.00607,0.01208
2003,2nd Quintile,Seldom,0.05259,241,3824,0.04551,0.05966
2003,2nd Quintile,Never,0.72430,3542,3824,0.71014,0.73847
2003,3rd Quintile,At least once per week,0.00634,34,4106,0.00391,0.00877
2003,3rd Quintile,At least once per month,0.01604,76,4106,0.01220,0.01989
2003,3rd Quintile,Seldom,0.07320,361,4106,0.06523,0.08116
2003,3rd Quintile,Never,0.71928,3635,4106,0.70553,0.73302
2003,4th Quintile,At least once per week,0.01016,54,4401,0.00720,0.01313
2003,4th Quintile,At least once per month,0.02052,111,4401,0.01633,0.02471
2003,4th Quintile,Seldom,0.08340,442,4401,0.07523,0.09157
2003,4th Quintile,Never,0.74105,3794,4401,0.72811,0.75399
2003,5th Quintile,At least once per week,0.01468,130,6294,0.01171,0.01766
2003,5th Quintile,At least once per month,0.02409,193,6294,0.02030,0.02788
2003,5th Quintile,Seldom,0.11519,760,6294,0.10731,0.12308
2003,5th Quintile,Never,0.73705,5211,6294,0.72617,0.74792
2005,1st Quintile,Seldom,0.04164,153,3103,0.03461,0.04867
2005,1st Quintile,Never,0.73394,2950,3103,0.71839,0.74949
2005,2nd Quintile,At least once per month,0.01047,40,3636,0.00716,0.01378
2005,2nd Quintile,Seldom,0.04220,181,3636,0.03567,0.04874
2005,2nd Quintile,Never,0.75403,3415,3636,0.74003,0.76803
2005,3rd Quintile,At least once per month,0.01137,56,3682,0.00795,0.01480
2005,3rd Quintile,Seldom,0.05924,259,3682,0.05161,0.06687
2005,3rd Quintile,Never,0.74366,3367,3682,0.72956,0.75777
2005,4th Quintile,At least once per week,0.00939,39,4178,0.00646,0.01231
2005,4th Quintile,At least once per month,0.02093,107,4178,0.01659,0.02527
2005,4th Quintile,Seldom,0.06900,358,4178,0.06132,0.07669
2005,4th Quintile,Never,0.75364,3674,4178,0.74058,0.76671
2005,5th Quintile,At least once per week,0.01838,139,5860,0.01494,0.02182
2005,5th Quintile,At least once per month,0.02411,160,5860,0.02018,0.02804
2005,5th Quintile,Seldom,0.07833,544,5860,0.07145,0.08521
2005,5th Quintile,Never,0.77117,5017,5860,0.76042,0.78193
2007,1st Quintile,Seldom,0.02163,84,3117,0.01652,0.02673
2007,1st Quintile,Never,0.76320,3033,3117,0.74828,0.77813
2007,2nd Quintile,At least once per month,0.00769,36,3505,0.00480,0.01059
2007,2nd Quintile,Seldom,0.02977,136,3505,0.02414,0.03540
2007,2nd Quintile,Never,0.73740,3333,3505,0.72283,0.75197
2007,3rd Quintile,At least once per month,0.00927,58,3783,0.00621,0.01232
2007,3rd Quintile,Seldom,0.04221,220,3783,0.03580,0.04862
2007,3rd Quintile,Never,0.75997,3505,3783,0.74636,0.77359
2007,4th Quintile,At least once per week,0.00737,41,4286,0.00481,0.00993
2007,4th Quintile,At least once per month,0.01224,69,4286,0.00895,0.01553
2007,4th Quintile,Seldom,0.05480,274,4286,0.04798,0.06161
2007,4th Quintile,Never,0.76749,3902,4286,0.75484,0.78014
2007,5th Quintile,At least once per week,0.01293,97,5532,0.00995,0.01591
2007,5th Quintile,At least once per month,0.01901,136,5532,0.01542,0.02261
2007,5th Quintile,Seldom,0.06703,455,5532,0.06044,0.07362
2007,5th Quintile,Never,0.78209,4844,5532,0.77121,0.79297
2008,1st Quintile,Seldom,0.04017,139,2962,0.03310,0.04724
2008,1st Quintile,Never,0.74636,2823,2962,0.73069,0.76203
2008,2nd Quintile,At least once per month,0.01277,56,3333,0.00896,0.01659
2008,2nd Quintile,Seldom,0.04281,187,3333,0.03594,0.04969
2008,2nd Quintile,Never,0.75004,3090,3333,0.73533,0.76474
2008,3rd Quintile,At least once per week,0.00691,35,3753,0.00426,0.00956
2008,3rd Quintile,At least once per month,0.01322,67,3753,0.00956,0.01687
2008,3rd Quintile,Seldom,0.05814,284,3753,0.05065,0.06563
2008,3rd Quintile,Never,0.74840,3367,3753,0.73451,0.76228
2008,4th Quintile,At least once per week,0.00751,34,3917,0.00481,0.01021
2008,4th Quintile,At least once per month,0.01462,86,3917,0.01086,0.01838
2008,4th Quintile,Seldom,0.07290,331,3917,0.06475,0.08104
2008,4th Quintile,Never,0.76045,3466,3917,0.74709,0.77382
2008,5th Quintile,At least once per week,0.01333,104,5209,0.01022,0.01645
2008,5th Quintile,At least once per month,0.02080,160,5209,0.01692,0.02467
2008,5th Quintile,Seldom,0.08768,544,5209,0.08000,0.09536
2008,5th Quintile,Never,0.76850,4401,5209,0.75704,0.77996
2009,1st Quintile,Seldom,0.02668,101,2830,0.02074,0.03262
2009,1st Quintile,Never,0.77318,2729,2830,0.75775,0.78861
2009,2nd Quintile,At least once per month,0.00835,37,3126,0.00516,0.01154
2009,2nd Quintile,Seldom,0.03517,135,3126,0.02871,0.04163
2009,2nd Quintile,Never,0.75044,2954,3126,0.73527,0.76561
2009,3rd Quintile,At least once per month,0.01147,43,3381,0.00788,0.01506
2009,3rd Quintile,Seldom,0.04527,184,3381,0.03826,0.05228
2009,3rd Quintile,Never,0.77007,3154,3381,0.75589,0.78426
2009,4th Quintile,At least once per month,0.01304,66,3674,0.00937,0.01671
2009,4th Quintile,Seldom,0.06575,296,3674,0.05773,0.07376
2009,4th Quintile,Never,0.76067,3312,3674,0.74687,0.77447
2009,5th Quintile,At least once per week,0.01440,89,4765,0.01101,0.01778
2009,5th Quintile,At least once per month,0.01593,122,4765,0.01237,0.01948
2009,5th Quintile,Seldom,0.07766,384,4765,0.07006,0.08526
2009,5th Quintile,Never,0.77840,4170,4765,0.76661,0.79020
2011,1st Quintile,At least once per month,0.00613,38,4486,0.00384,0.00841
2011,1st Quintile,Seldom,0.03650,173,4486,0.03101,0.04199
2011,1st Quintile,Never,0.76265,4275,4486,0.75020,0.77511
2011,2nd Quintile,At least once per month,0.00889,55,4390,0.00611,0.01166
2011,2nd Quintile,Seldom,0.04283,233,4390,0.03684,0.04882
2011,2nd Quintile,Never,0.75505,4102,4390,0.74233,0.76778
2011,3rd Quintile,At least once per week,0.00722,39,4081,0.00462,0.00981
2011,3rd Quintile,At least once per month,0.01003,59,4081,0.00697,0.01309
2011,3rd Quintile,Seldom,0.06064,269,4081,0.05332,0.06797
2011,3rd Quintile,Never,0.75663,3714,4081,0.74346,0.76980
2011,4th Quintile,At least once per week,0.00691,39,4011,0.00435,0.00948
2011,4th Quintile,At least once per month,0.01538,74,4011,0.01157,0.01919
2011,4th Quintile,Seldom,0.05968,293,4011,0.05235,0.06702
2011,4th Quintile,Never,0.76524,3605,4011,0.75212,0.77836
2011,5th Quintile,At least once per week,0.01380,81,4772,0.01049,0.01711
2011,5th Quintile,At least once per month,0.01788,122,4772,0.01412,0.02165
2011,5th Quintile,Seldom,0.08634,445,4772,0.07837,0.09431
2011,5th Quintile,Never,0.76238,4124,4772,0.75030,0.77446
2013,1st Quintile,At least once per month,0.01105,54,5086,0.00818,0.01393
2013,1st Quintile,Seldom,0.06131,328,5086,0.05471,0.06790
2013,1st Quintile,Never,0.71954,4704,5086,0.70719,0.73189
2013,2nd Quintile,At least once per month,0.01214,83,5087,0.00913,0.01515
2013,2nd Quintile,Seldom,0.05585,341,5087,0.04954,0.06216
2013,2nd Quintile,Never,0.74329,4663,5087,0.73129,0.75530
2013,3rd Quintile,At least once per week,0.00590,49,4868,0.00375,0.00806
2013,3rd Quintile,At least once per month,0.01217,85,4868,0.00909,0.01525
2013,3rd Quintile,Seldom,0.06797,420,4868,0.06090,0.07504
2013,3rd Quintile,Never,0.74366,4314,4868,0.73140,0.75593
2013,4th Quintile,At least once per week,0.01101,55,4836,0.00807,0.01395
2013,4th Quintile,At least once per month,0.01790,116,4836,0.01416,0.02163
2013,4th Quintile,Seldom,0.08544,469,4836,0.07756,0.09332
2013,4th Quintile,Never,0.73853,4196,4836,0.72614,0.75091
2013,5th Quintile,At least once per week,0.02044,140,5417,0.01667,0.02421
2013,5th Quintile,At least once per month,0.02441,165,5417,0.02030,0.02852
2013,5th Quintile,Seldom,0.09847,575,5417,0.09054,0.10641
2013,5th Quintile,Never,0.74372,4537,5417,0.73209,0.75535
2015,1st Quintile,At least once per month,0.00596,47,5010,0.00383,0.00809
2015,1st Quintile,Seldom,0.02585,166,5010,0.02145,0.03024
2015,1st Quintile,Never,0.76057,4797,5010,0.74875,0.77238
2015,2nd Quintile,At least once per month,0.00605,54,5244,0.00395,0.00815
2015,2nd Quintile,Seldom,0.04266,280,5244,0.03719,0.04813
2015,2nd Quintile,Never,0.77149,4910,5244,0.76013,0.78286
2015,3rd Quintile,At least once per week,0.00498,39,4871,0.00300,0.00696
2015,3rd Quintile,At least once per month,0.01289,84,4871,0.00972,0.01606
2015,3rd Quintile,Seldom,0.04561,297,4871,0.03975,0.05147
2015,3rd Quintile,Never,0.77207,4451,4871,0.76029,0.78385
2015,4th Quintile,At least once per week,0.01005,49,4755,0.00721,0.01288
2015,4th Quintile,At least once per month,0.01830,110,4755,0.01449,0.02211
2015,4th Quintile,Seldom,0.06773,361,4755,0.06059,0.07488
2015,4th Quintile,Never,0.75949,4235,4755,0.74734,0.77164
2015,5th Quintile,At least once per week,0.01694,96,5094,0.01340,0.02049
2015,5th Quintile,At least once per month,0.01833,118,5094,0.01464,0.02201
2015,5th Quintile,Seldom,0.06838,438,5094,0.06145,0.07531
2015,5th Quintile,Never,0.79188,4442,5094,0.78073,0.80303
2017,1st Quintile,At least once per month,0.00698,42,4632,0.00458,0.00937
2017,1st Quintile,Seldom,0.02920,161,4632,0.02435,0.03405
2017,1st Quintile,Never,0.72203,4429,4632,0.70913,0.73494
2017,2nd Quintile,At least once per month,0.00881,59,4801,0.00617,0.01146
2017,2nd Quintile,Seldom,0.03470,240,4801,0.02952,0.03987
2017,2nd Quintile,Never,0.77351,4502,4801,0.76167,0.78535
2017,3rd Quintile,At least once per week,0.00369,34,4390,0.00190,0.00549
2017,3rd Quintile,At least once per month,0.01165,65,4390,0.00848,0.01483
2017,3rd Quintile,Seldom,0.05835,283,4390,0.05141,0.06528
2017,3rd Quintile,Never,0.75576,4008,4390,0.74304,0.76847
2017,4th Quintile,At least once per week,0.01472,63,4324,0.01113,0.01831
2017,4th Quintile,At least once per month,0.01716,87,4324,0.01329,0.02103
2017,4th Quintile,Seldom,0.06765,313,4324,0.06016,0.07513
2017,4th Quintile,Never,0.77306,3861,4324,0.76057,0.78555
2017,5th Quintile,At least once per week,0.01898,95,4533,0.01500,0.02295
2017,5th Quintile,At least once per month,0.02387,112,4533,0.01943,0.02832
2017,5th Quintile,Seldom,0.06671,370,4533,0.05944,0.07397
2017,5th Quintile,Never,0.77670,3956,4533,0.76458,0.78883
2019,1st Quintile,At least once per week,0.00565,33,4369,0.00343,0.00787
2019,1st Quintile,At least once per month,0.00988,45,4369,0.00695,0.01281
2019,1st Quintile,Seldom,0.04523,306,4369,0.03907,0.05140
2019,1st Quintile,Never,0.69353,3985,4369,0.67986,0.70721
2019,2nd Quintile,At least once per week,0.00878,52,4732,0.00612,0.01144
2019,2nd Quintile,At least once per month,0.00812,48,4732,0.00556,0.01068
2019,2nd Quintile,Seldom,0.06483,374,4732,0.05781,0.07185
2019,2nd Quintile,Never,0.73132,4258,4732,0.71869,0.74395
2019,3rd Quintile,At least once per week,0.00737,56,4473,0.00486,0.00988
2019,3rd Quintile,At least once per month,0.01895,106,4473,0.01496,0.02295
2019,3rd Quintile,Seldom,0.08384,441,4473,0.07571,0.09196
2019,3rd Quintile,Never,0.72367,3870,4473,0.71057,0.73678
2019,4th Quintile,At least once per week,0.01304,64,4241,0.00963,0.01646
2019,4th Quintile,At least once per month,0.01497,109,4241,0.01132,0.01863
2019,4th Quintile,Seldom,0.09397,461,4241,0.08518,0.10275
2019,4th Quintile,Never,0.72975,3607,4241,0.71638,0.74312
2019,5th Quintile,At least once per week,0.01846,114,4757,0.01464,0.02229
2019,5th Quintile,At least once per month,0.02411,152,4757,0.01975,0.02846
2019,5th Quintile,Seldom,0.10518,614,4757,0.09646,0.11389
2019,5th Quintile,Never,0.74471,3877,4757,0.73232,0.75710
